,Concept_ID,se,ps
5307,dies::PRN,tät,دا
5308,dies::PRN,tiett-aa,دا
5309,dies::PRN,тэдт,دا
5310,das::PRN,dohte,دا
5311,das::PRN,dat,دا
5312,das::PRN,dat,دا
5313,das::PRN,tot,دا
5314,das::PRN,tõt,دا
5315,das::PRN,тудт,دا
5316,alles::PRN,gaajhke,هرڅهٔ
5317,alles::PRN,gájkka,هرڅهٔ
5318,alles::PRN,buot,هرڅهٔ
5319,alles::PRN,puoh,هرڅهٔ
5320,alles::PRN,puk,هرڅهٔ
5321,alles::PRN,пугк,هرڅهٔ
5322,ich::PRN,manne,زه
5323,ich::PRN,mån,زه
5324,ich::PRN,månnå,زه
5325,ich::PRN,mun,زه
5326,ich::PRN,mun,زه
5327,ich::PRN,munnâ,زه
5328,ich::PRN,mon,زه
5329,ich::PRN,мунн,زه
5330,du::PRN,datne,ته
5331,du::PRN,dån,ته
5332,du::PRN,don,ته
5333,du::PRN,tun,ته
5334,du::PRN,ton,ته
5335,du::PRN,то̄нн,ته
5336,er::PRN,dïhte,دی
5337,er::PRN,sån,دی
5338,er::PRN,son,دی
5339,er::PRN,sun,دی
5340,er::PRN,son,دی
5341,er::PRN,со̄нн,دی
5342,wir::PRN,mijjieh,مونږ
5343,wir::PRN,mij,مونږ
5344,wir::PRN,mii,مونږ
5345,wir::PRN,mij,مونږ
5346,wir::PRN,mij,مونږ
5347,wir::PRN,мыйй,مونږ
5348,ihr::PRN,dijjie,تاسې
5349,ihr::PRN,dij,تاسې
5350,ihr::PRN,dii,تاسې
5351,ihr::PRN,tij,تاسې
5352,ihr::PRN,tij,تاسې
5353,ihr::PRN,тыйй,تاسې
5354,sie::PRN,dah,هغوی
5355,sie::PRN,sij,هغوی
5356,sie::PRN,sii,هغوی
5357,sie::PRN,sij,هغوی
5358,sie::PRN,sij,هغوی
5359,sie::PRN,сыйй,هغوی
5360,was::FPRN,mij,څهٔ
5361,was::FPRN,mij,څهٔ
5362,was::FPRN,mii,څهٔ
5363,was::FPRN,mii,څهٔ
5364,was::FPRN,mii,څهٔ
5365,was::FPRN,мӣ,څهٔ
5366,wer::FPRN,gie,چا
5367,wer::FPRN,gie,څوک
5368,wer::FPRN,guhti,چا
5369,wer::FPRN,guhti,څوک
5370,wer::FPRN,gii,چا
5371,wer::FPRN,gii,څوک
5372,wer::FPRN,guhte,چا
5373,wer::FPRN,guhte,څوک
5374,wer::FPRN,kii,چا
5375,wer::FPRN,kii,څوک
5376,wer::FPRN,ǩii,چا
5377,wer::FPRN,ǩii,څوک
5378,wer::FPRN,kåå´tt,چا
5379,wer::FPRN,kåå´tt,څوک
5380,wer::FPRN,ке̄,چا
5381,wer::FPRN,ке̄,څوک
5382,wo::FADV,gusnie,چيری
5383,wo::FADV,gusnie,چېرته
5384,wo::FADV,gånnå,چيری
5385,wo::FADV,gånnå,چېرته
5386,wo::FADV,gos,چيری
5387,wo::FADV,gos,چېرته
5388,wo::FADV,kost,چيری
5389,wo::FADV,kost,چېرته
5390,wo::FADV,ko´st,چيری
5391,wo::FADV,ko´st,چېرته
5392,wo::FADV,касьт,چيری
5393,wo::FADV,касьт,چېرته
5394,wohin::FADV,gogka,چېرته
5395,wohin::FADV,gåsi,چېرته
5396,wohin::FADV,gosa,چېرته
5397,wohin::FADV,kuus,چېرته
5398,wohin::FADV,koozz,چېرته
5399,wohin::FADV,ко̄з,چېرته
5400,wie::FADV,guktie,څنګه
5401,wie::FADV,gumhtie,څنګه
5402,wie::FADV,gåktu,څنګه
5403,wie::FADV,mot,څنګه
5404,wie::FADV,mahte,څنګه
5405,wie::FADV,mä´htt,څنګه
5406,wie::FADV,ко̄ххт,څنګه
5407,warum::FADV,man,ولې
5408,warum::FADV,manen,ولې
5409,warum::FADV,manne,ولې
5410,warum::FADV,mane,ولې
5411,warum::FADV,mondiet,ولې
5412,warum::FADV,mõõzz,ولې
5413,warum::FADV,mää´nn,ولې
5414,warum::FADV,мэ̄йт,ولې
5415,warum::FADV,мэ̄ннгуэйке,ولې
5416,wieviel::FNUM,man jeenje,څو
5417,wieviel::FNUM,man jeenje,څومره
5418,wieviel::FNUM,makta,څو
5419,wieviel::FNUM,makta,څومره
5420,wieviel::FNUM,olugo,څو
5421,wieviel::FNUM,olugo,څومره
5422,wieviel::FNUM,kalle,څو
5423,wieviel::FNUM,kalle,څومره
5424,wieviel::FNUM,kâ´ll,څو
5425,wieviel::FNUM,kâ´ll,څومره
5426,wieviel::FNUM,мэ̄ннве̄рьт,څو
5427,wieviel::FNUM,мэ̄ннве̄рьт,څومره
5428,wieviel::FNUM,мэ̄нлянчверьт,څو
5429,wieviel::FNUM,мэ̄нлянчверьт,څومره
5430,eins::NUM,akte,یو
5431,eins::NUM,akta,یو
5432,eins::NUM,okta,یو
5433,eins::NUM,ohtâ,یو
5434,eins::NUM,õhtt,یو
5435,eins::NUM,э̄ххт,یو
5436,eins::NUM,о̄ххтэ,یو
5437,zwei::NUM,göökte,دوه
5438,zwei::NUM,guokta,دوه
5439,zwei::NUM,guokte,دوه
5440,zwei::NUM,kyeh'ti,دوه
5441,zwei::NUM,kuõ´htt,دوه
5442,zwei::NUM,кӯххт,دوه
5443,drei::NUM,golme,درې
5444,drei::NUM,gålmmå,درې
5445,drei::NUM,golbma,درې
5446,drei::NUM,kulmâ,درې
5447,drei::NUM,koumm,درې
5448,drei::NUM,ко̄ллм,درې
5449,vier::NUM,njieljie,څلور
5450,vier::NUM,niellja,څلور
5451,vier::NUM,njeallje,څلور
5452,vier::NUM,nelji,څلور
5453,vier::NUM,nellj,څلور
5454,vier::NUM,не̄лльй,څلور
5455,fünf::NUM,vïjhte,پنځه
5456,fünf::NUM,vihtta,پنځه
5457,fünf::NUM,vihtta,پنځه
5458,fünf::NUM,vittâ,پنځه
5459,fünf::NUM,vitt,پنځه
5460,fünf::NUM,выдт,پنځه
5461,sechs::NUM,govhte,شپږ
5462,sechs::NUM,guhtta,شپږ
5463,sechs::NUM,guhtta,شپږ
5464,sechs::NUM,kuttâ,شپږ
5465,sechs::NUM,kutt,شپږ
5466,sechs::NUM,кудт,شپږ
5467,sieben::NUM,tjïjhtje,اوه
5468,sieben::NUM,giehtja,اوه
5469,sieben::NUM,čieža,اوه
5470,sieben::NUM,čiččâm,اوه
5471,sieben::NUM,čiččâm,اوه
5472,sieben::NUM,кыджемь,اوه
5473,acht::NUM,gaektsie,اته
5474,acht::NUM,gáktsa,اته
5475,acht::NUM,gávcci,اته
5476,acht::NUM,käävci,اته
5477,acht::NUM,kääu´c,اته
5478,acht::NUM,ка̄ххц,اته
5479,neun::NUM,uktsie,نهه
5480,neun::NUM,aktse,نهه
5481,neun::NUM,ovcci,نهه
5482,neun::NUM,oovce,نهه
5483,neun::NUM,å´hcc,نهه
5484,neun::NUM,аххц,نهه
5485,zehn::NUM,luhkie,لس
5486,zehn::NUM,låhke,لس
5487,zehn::NUM,lågev,لس
5488,zehn::NUM,logi,لس
5489,zehn::NUM,loṿe,لس
5490,zehn::NUM,lååi,لس
5491,zehn::NUM,лоагкь,لس
5492,elf::NUM,luhkieakte,یوولس
5493,elf::NUM,lågenanakta,یوولس
5494,elf::NUM,oktanuppelohkái,یوولس
5495,elf::NUM,ohtnubáloh,یوولس
5496,elf::NUM,õtmlo,یوولس
5497,elf::NUM,õhttmlo,یوولس
5498,elf::NUM,э̄ххтэмплоагкь,یوولس
5499,zwölf::NUM,luhkiegöökte,دولس
5500,zwölf::NUM,lågenanguokta,دولس
5501,zwölf::NUM,guoktenuppelohkái,دولس
5502,zwölf::NUM,kyeh'tnubáloh,دولس
5503,zwölf::NUM,kuâtmlo,دولس
5504,zwölf::NUM,kuâhttmlo,دولس
5505,zwölf::NUM,кӯххтэмплоагкь,دولس
5506,zwanzig::NUM,göökteluhkie,شل
5507,zwanzig::NUM,guoktalåhke,شل
5508,zwanzig::NUM,guoktelogi,شل
5509,zwanzig::NUM,kyeh'tilov,شل
5510,zwanzig::NUM,kuâhttlo,شل
5511,zwanzig::NUM,кӯххтлоагкь,شل
5512,dreißig::NUM,golmeluhkie,دېرش
5513,dreißig::NUM,gålmmålåhke,دېرش
5514,dreißig::NUM,golbmalogi,دېرش
5515,dreißig::NUM,kulmâlov,دېرش
5516,dreißig::NUM,koummlo,دېرش
5517,dreißig::NUM,ко̄ллмлоагкь,دېرش
5518,vierzig::NUM,njieljieluhkie,څلوېښت
5519,vierzig::NUM,nielljalåhke,څلوېښت
5520,vierzig::NUM,njealljelogi,څلوېښت
5521,vierzig::NUM,neljilov,څلوېښت
5522,vierzig::NUM,nelljlo,څلوېښت
5523,vierzig::NUM,не̄лльйлоагкь,څلوېښت
5524,fünfzig::NUM,vïjhteluhkie,پنځوس
5525,fünfzig::NUM,vihttalåhke,پنځوس
5526,fünfzig::NUM,vihttalogi,پنځوس
5527,fünfzig::NUM,vittâlov,پنځوس
5528,fünfzig::NUM,vittlo,پنځوس
5529,fünfzig::NUM,выдтлоагкъ,پنځوس
5530,sechzig::NUM,govhteluhkie,شپېته
5531,sechzig::NUM,guhttalåhke,شپېته
5532,sechzig::NUM,guhttalogi,شپېته
5533,sechzig::NUM,kuttâlov,شپېته
5534,sechzig::NUM,kuttlo,شپېته
5535,sechzig::NUM,кудтлоагкь,شپېته
5536,siebzig::NUM,tjïjhtjeluhkie,اویا
5537,siebzig::NUM,gietjavlåhke,اویا
5538,siebzig::NUM,čiežalogi,اویا
5539,siebzig::NUM,čiččâmlov,اویا
5540,siebzig::NUM,čičmlo,اویا
5541,siebzig::NUM,кыджемьлоагкь,اویا
5542,achtzig::NUM,gaektsieluhkie,اتیا
5543,achtzig::NUM,gáktsalåhke,اتیا
5544,achtzig::NUM,gávccilogi,اتیا
5545,achtzig::NUM,kähcilov,اتیا
5546,achtzig::NUM,kä´hcclo,اتیا
5547,achtzig::NUM,ка̄ххцлоагкь,اتیا
5548,neunzig::NUM,uktsieluhkie,نوي
5549,neunzig::NUM,aktselåhke,نوي
5550,neunzig::NUM,ovccilogi,نوي
5551,neunzig::NUM,ohcelov,نوي
5552,neunzig::NUM,å´hcclo,نوي
5553,neunzig::NUM,аххцлоагкь,نوي
5554,hundert::NUM,tjuetie,سل
5555,hundert::NUM,tjuohte,سل
5556,hundert::NUM,čuođi,سل
5557,hundert::NUM,čyeti,سل
5558,hundert::NUM,čue´tt,سل
5559,hundert::NUM,чӯдть,سل
5560,tausend::NUM,tåvsene,زر
5561,tausend::NUM,stoeretjuetie,زر
5562,tausend::NUM,tuvsán,زر
5563,tausend::NUM,duhát,زر
5564,tausend::NUM,duhát,زر
5565,tausend::NUM,tuhháát,زر
5566,tausend::NUM,dohat,زر
5567,tausend::NUM,то̄а̄фант,زر
5568,und::CNJ,jïh,او
5569,und::CNJ,ja,او
5570,und::CNJ,ja,او
5571,und::CNJ,já,او
5572,und::CNJ,di,او
5573,und::CNJ,я,او
5574,und::CNJ,да,او
5575,und::CNJ,де,او
5576,oder::CNJ,jallh,ېا
5577,oder::CNJ,jali,ېا
5578,oder::CNJ,dahje,ېا
5579,oder::CNJ,adai,ېا
5580,oder::CNJ,avi,ېا
5581,oder::CNJ,le´be,ېا
5582,oder::CNJ,элэ,ېا
5583,oder::CNJ,вай,ېا
5584,stehen::V,tjåadtjodh,درېدل
5585,stehen::V,seajsasjidh,درېدل
5586,stehen::V,tjuodtjot,درېدل
5587,stehen::V,čuožžut,درېدل
5588,stehen::V,cuáp'cuđ,درېدل
5589,stehen::V,čuâǯ'ǯad,درېدل
5590,stehen::V,чуэннче,درېدل
5591,sitzen::V,tjahkasjidh,کښېنستل
5592,sitzen::V,tjåhkkåhit,کښېنستل
5593,sitzen::V,čohkkát,کښېنستل
5594,sitzen::V,čokkáđ,کښېنستل
5595,sitzen::V,išttâd åårrad,کښېنستل
5596,sitzen::V,ышштэ,کښېنستل
5597,liegen::V,gaajranidh,ملاستل
5598,liegen::V,vellahit,ملاستل
5599,liegen::V,veallát,ملاستل
5600,liegen::V,viäl'láđ,ملاستل
5601,liegen::V,liâššâd,ملاستل
5602,liegen::V,ле̄шшэ,ملاستل
5603,hängen::V,gævnjasjidh,ځړېدل
5604,hängen::V,gahtsahit,ځړېدل
5605,hängen::V,heaŋgát,ځړېدل
5606,hängen::V,hiäŋ'gáđ,ځړېدل
5607,hängen::V,sorččad,ځړېدل
5608,hängen::V,ла̄бпэ,ځړېدل
5609,werden::V,sjïdtedh,کېدل
5610,werden::V,sjaddat,کېدل
5611,werden::V,beassat,کېدل
5612,werden::V,šoddâđ,کېدل
5613,werden::V,šõddâd,کېدل
5614,werden::V,шэ̄ннтэ,کېدل
5615,passieren::V,vaasedh,پېښېدل
5616,passieren::V,sjaddat,پېښېدل
5617,passieren::V,dáhpáduvvat,پېښېدل
5618,passieren::V,vássit,پېښېدل
5619,passieren::V,dáhpáhuvvat,پېښېدل
5620,passieren::V,šoddâđ,پېښېدل
5621,passieren::V,šõddâd,پېښېدل
5622,passieren::V,шэ̄ннтэ,پېښېدل
5623,passieren::V,тагсэ,پېښېدل
5624,beginnen::V,aelkedh,شروع کېدل
5625,beginnen::V,álgget,شروع کېدل
5626,beginnen::V,álggahit,شروع کېدل
5627,beginnen::V,älgiđ,شروع کېدل
5628,beginnen::V,ä´lǧǧed,شروع کېدل
5629,beginnen::V,о̄а̄лкхуввэ,شروع کېدل
5630,beginnen::V,о̄а̄лкхэднэ,شروع کېدل
5631,enden::V,orrijidh,خلاصدل
5632,enden::V,orrijidh,تمامېدل
5633,enden::V,hiejttet,خلاصدل
5634,enden::V,hiejttet,تمامېدل
5635,enden::V,nohkat,خلاصدل
5636,enden::V,nohkat,تمامېدل
5637,enden::V,nuuhâđ,خلاصدل
5638,enden::V,nuuhâđ,تمامېدل
5639,enden::V,puu´tted,خلاصدل
5640,enden::V,puu´tted,تمامېدل
5641,enden::V,пудтэ,خلاصدل
5642,enden::V,пудтэ,تمامېدل
5643,enden::V,кӣркнэ,خلاصدل
5644,enden::V,кӣркнэ,تمامېدل
5645,wechseln::V,målsodh,تغییر موندل
5646,wechseln::V,lånudit,تغییر موندل
5647,wechseln::V,molssastit,تغییر موندل
5648,wechseln::V,molsašuddat,تغییر موندل
5649,wechseln::V,molsođ,تغییر موندل
5650,wechseln::V,vaaitõõttâd,تغییر موندل
5651,wechseln::V,вуайхувнэ,تغییر موندل
5652,aufgehen[Sonne]::V,låvnedh,ختل
5653,aufgehen[Sonne]::V,årijdit,ختل
5654,aufgehen[Sonne]::V,lavnnet,ختل
5655,aufgehen[Sonne]::V,badjánit,ختل
5656,aufgehen[Sonne]::V,pajaniđ,ختل
5657,aufgehen[Sonne]::V,pâjjned,ختل
5658,aufgehen[Sonne]::V,пэ̄ййнэ,ختل
5659,untergehen[Sonne]::V,luajhtadidh,لوېدل
5660,untergehen[Sonne]::V,luajhtadidh,پرېوتل
5661,untergehen[Sonne]::V,gáhtot,لوېدل
5662,untergehen[Sonne]::V,gáhtot,پرېوتل
5663,untergehen[Sonne]::V,vidodit,لوېدل
5664,untergehen[Sonne]::V,vidodit,پرېوتل
5665,untergehen[Sonne]::V,luoitádit,لوېدل
5666,untergehen[Sonne]::V,luoitádit,پرېوتل
5667,untergehen[Sonne]::V,lyeš'tiđ,لوېدل
5668,untergehen[Sonne]::V,lyeš'tiđ,پرېوتل
5669,untergehen[Sonne]::V,lue´štted,لوېدل
5670,untergehen[Sonne]::V,lue´štted,پرېوتل
5671,untergehen[Sonne]::V,луэшштэдтэ,لوېدل
5672,untergehen[Sonne]::V,луэшштэдтэ,پرېوتل
5673,scheinen[Sonne]::V,goekedh,رڼا کول
5674,scheinen[Sonne]::V,bájttet,رڼا کول
5675,scheinen[Sonne]::V,báitit,رڼا کول
5676,scheinen[Sonne]::V,päštiđ,رڼا کول
5677,scheinen[Sonne]::V,pä´štted,رڼا کول
5678,scheinen[Sonne]::V,па̄шшьтэ,رڼا کول
5679,donnern::V,laakedh,تنېدل
5680,donnern::V,laakedh,غړمبېدل
5681,donnern::V,sjærggot,تنېدل
5682,donnern::V,sjærggot,غړمبېدل
5683,donnern::V,čerget,تنېدل
5684,donnern::V,čerget,غړمبېدل
5685,donnern::V,čiär'guđ,تنېدل
5686,donnern::V,čiär'guđ,غړمبېدل
5687,donnern::V,čeärgged,تنېدل
5688,donnern::V,čeärgged,غړمبېدل
5689,donnern::V,ча̄рркэ,تنېدل
5690,donnern::V,ча̄рркэ,غړمبېدل
5691,wehen::V,bïegkedh,چلېدل
5692,wehen::V,bieggat,چلېدل
5693,wehen::V,bieggat,چلېدل
5694,wehen::V,pieg'gâđ,چلېدل
5695,wehen::V,piõg'gâd,چلېدل
5696,wehen::V,пӣӈӈкье,چلېدل
5697,strömen::V,galkedh,بهېدل
5698,strömen::V,gålggåt,بهېدل
5699,strömen::V,golgat,بهېدل
5700,strömen::V,kulgâđ,بهېدل
5701,strömen::V,kolggâd,بهېدل
5702,strömen::V,ко̄ллкэ,بهېدل
5703,fließen::V,galkedh,بهېدل
5704,fließen::V,galkedh,تویېدل
5705,fließen::V,gålggåt,بهېدل
5706,fließen::V,gålggåt,تویېدل
5707,fließen::V,golgat,بهېدل
5708,fließen::V,golgat,تویېدل
5709,fließen::V,kulgâđ,بهېدل
5710,fließen::V,kulgâđ,تویېدل
5711,fließen::V,kolggâd,بهېدل
5712,fließen::V,kolggâd,تویېدل
5713,fließen::V,ко̄ллкэ,بهېدل
5714,fließen::V,ко̄ллкэ,تویېدل
5715,sich drehen::V,jårredh,ګرځېدل
5716,sich drehen::V,jårredh,چورلېدل
5717,sich drehen::V,bådnjåsit,ګرځېدل
5718,sich drehen::V,bådnjåsit,چورلېدل
5719,sich drehen::V,jorrat,ګرځېدل
5720,sich drehen::V,jorrat,چورلېدل
5721,sich drehen::V,juurrâđ,ګرځېدل
5722,sich drehen::V,juurrâđ,چورلېدل
5723,sich drehen::V,joorrâd,ګرځېدل
5724,sich drehen::V,joorrâd,چورلېدل
5725,sich drehen::V,чо̄ннэ,ګرځېدل
5726,sich drehen::V,чо̄ннэ,چورلېدل
5727,schwanken::V,syjjedidh,زنګېدل
5728,schwanken::V,vábbulit,زنګېدل
5729,schwanken::V,suoibut,زنګېدل
5730,schwanken::V,juár'buđ,زنګېدل
5731,schwanken::V,lâsmmad,زنګېدل
5732,schwanken::V,leâujjad,زنګېدل
5733,schwanken::V,лыйввэ,زنګېدل
5734,schwanken::V,качьедтэ,زنګېدل
5735,schwingen::V,gaavedh,زنګېدل
5736,schwingen::V,svinhtedh,زنګېدل
5737,schwingen::V,gávvat,زنګېدل
5738,schwingen::V,hiäi'luđ,زنګېدل
5739,schwingen::V,heillad,زنګېدل
5740,schwingen::V,мо̄а̄хнэ,زنګېدل
5741,fallen::V,gahtjedh,ولېدل
5742,fallen::V,gahttjat,ولېدل
5743,fallen::V,gahččat,ولېدل
5744,fallen::V,jurrâđ,ولېدل
5745,fallen::V,kõččâd,ولېدل
5746,fallen::V,viõr'rled,ولېدل
5747,fallen::V,ёрнэ,ولېدل
5748,fallen::V,кэ̄ххче,ولېدل
5749,brennen::V,bueledh,سوځېدل
5750,brennen::V,buollet,سوځېدل
5751,brennen::V,buollit,سوځېدل
5752,brennen::V,pyelliđ,سوځېدل
5753,brennen::V,pue´lled,سوځېدل
5754,brennen::V,пӯлле,سوځېدل
5755,rauchen::V,soevedidh,لوګی کول
5756,rauchen::V,berkiestidh,لوګی کول
5757,rauchen::V,tsåjttset,لوګی کول
5758,rauchen::V,borgguhit,لوګی کول
5759,rauchen::V,po'rgestiđ,لوګی کول
5760,rauchen::V,soicceđ,لوګی کول
5761,rauchen::V,suõv'veed,لوګی کول
5762,rauchen::V,суввдэ,لوګی کول
5763,regnen::V,abrodh,باران اورېدل
5764,regnen::V,harvvet,باران اورېدل
5765,regnen::V,rássjodit,باران اورېدل
5766,regnen::V,arvit,باران اورېدل
5767,regnen::V,arved,باران اورېدل
5768,regnen::V,â´brred,باران اورېدل
5769,regnen::V,аббрэ,باران اورېدل
5770,gefrieren::V,gelmedh,کنګل نيول
5771,gefrieren::V,jeangodh,کنګل نيول
5772,gefrieren::V,jiegŋot,کنګل نيول
5773,gefrieren::V,galbmot,کنګل نيول
5774,gefrieren::V,jiäŋŋuđ,کنګل نيول
5775,gefrieren::V,jiõŋŋâd,کنګل نيول
5776,gefrieren::V,kâ´lmmed,کنګل نيول
5777,gefrieren::V,калльме,کنګل نيول
5778,tauen::V,leamkedh,وېلې کېدل
5779,tauen::V,suddat,وېلې کېدل
5780,tauen::V,sagŋadit,وېلې کېدل
5781,tauen::V,suddat,وېلې کېدل
5782,tauen::V,suddâđ,وېلې کېدل
5783,tauen::V,suddâd,وېلې کېدل
5784,tauen::V,sõõŋŋâd,وېلې کېدل
5785,tauen::V,суннтэ,وېلې کېدل
5786,schmelzen::V,sjalkedh,وېلې کېدل
5787,schmelzen::V,suddat,وېلې کېدل
5788,schmelzen::V,suddat,وېلې کېدل
5789,schmelzen::V,suddâđ,وېلې کېدل
5790,schmelzen::V,sooŋŋâđ,وېلې کېدل
5791,schmelzen::V,suddâd,وېلې کېدل
5792,schmelzen::V,sõõŋŋâd,وېلې کېدل
5793,schmelzen::V,суннтэ,وېلې کېدل
5794,trocknen::V,gajhkedh,وچېدل
5795,trocknen::V,gåjkkåt,وچېدل
5796,trocknen::V,goikat,وچېدل
5797,trocknen::V,iiŋŋâđ,وچېدل
5798,trocknen::V,iiŋŋâd,وچېدل
5799,trocknen::V,koškkâd,وچېدل
5800,trocknen::V,ко̄шшкэ,وچېدل
5801,sieden::V,doeltedh,اېشېدل
5802,sieden::V,duolldat,اېشېدل
5803,sieden::V,duoldat,اېشېدل
5804,sieden::V,tuol'dâđ,اېشېدل
5805,sieden::V,tuõlddâd,اېشېدل
5806,sieden::V,тӯллтэ,اېشېدل
5807,faulen::V,rååknedh,خرابېدل
5808,faulen::V,mïetskedh,خرابېدل
5809,faulen::V,miesskat,خرابېدل
5810,faulen::V,mieskat,خرابېدل
5811,faulen::V,guohcagit,خرابېدل
5812,faulen::V,kálágiđ,خرابېدل
5813,faulen::V,kuo'câgiđ,خرابېدل
5814,faulen::V,kuõccjed,خرابېدل
5815,faulen::V,мӣццкэ,خرابېدل
5816,verfaulen::V,rååknedh,ورستېدل
5817,verfaulen::V,mïetskedh,ورستېدل
5818,verfaulen::V,miesskat,ورستېدل
5819,verfaulen::V,mieskat,ورستېدل
5820,verfaulen::V,guohcagit,ورستېدل
5821,verfaulen::V,kálágiđ,ورستېدل
5822,verfaulen::V,kuo'câgiđ,ورستېدل
5823,verfaulen::V,kuõccjed,ورستېدل
5824,verfaulen::V,кӯццке,ورستېدل
5825,reißen::V,gäjhkanidh,شلېدل
5826,reißen::V,ráhkat,شلېدل
5827,reißen::V,liejmedit,شلېدل
5828,reißen::V,gaikánit,شلېدل
5829,reißen::V,kiškuđ,شلېدل
5830,reißen::V,rõttsed,شلېدل
5831,reißen::V,лӯнтнэ,شلېدل
5832,reißen::V,кышшксэллэ,شلېدل
5833,versinken::V,våajodh,ډوېېدل
5834,versinken::V,vuodjot,ډوېېدل
5835,versinken::V,tjalggat,ډوېېدل
5836,versinken::V,vuodjut,ډوېېدل
5837,versinken::V,vuáijuđ,ډوېېدل
5838,versinken::V,vuäjjad,ډوېېدل
5839,versinken::V,вуаййе,ډوېېدل
5840,vergehen::V,vaesedh,تېرېدل
5841,vergehen::V,vásset,تېرېدل
5842,vergehen::V,gollat,تېرېدل
5843,vergehen::V,kullâđ,تېرېدل
5844,vergehen::V,jåå´tted,تېرېدل
5845,vergehen::V,ва̄ссэ,تېرېدل
5846,vergehen::V,ӣллъюввэ,تېرېدل
5847,erscheinen::V,vååjnedh,ښکارېدل
5848,erscheinen::V,ihtet,ښکارېدل
5849,erscheinen::V,ihtit,ښکارېدل
5850,erscheinen::V,albmodit,ښکارېدل
5851,erscheinen::V,a'lmostuđ,ښکارېدل
5852,erscheinen::V,ee´tted,ښکارېدل
5853,erscheinen::V,čuäitõõttâd,ښکارېدل
5854,erscheinen::V,i´lmstõõvvâd,ښکارېدل
5855,erscheinen::V,ыдтӭ,ښکارېدل
5856,verschwinden::V,haajpanidh,ورکېدل
5857,verschwinden::V,gáhtot,ورکېدل
5858,verschwinden::V,jávkat,ورکېدل
5859,verschwinden::V,jä'vkittiđ,ورکېدل
5860,verschwinden::V,jaukkâd,ورکېدل
5861,verschwinden::V,hää´vjed,ورکېدل
5862,verschwinden::V,ка̄дтэ,ورکېدل
5863,sinken::V,våajodh,ښکته کېدل
5864,sinken::V,tsoahkot,ښکته کېدل
5865,sinken::V,snjoaredit,ښکته کېدل
5866,sinken::V,čalgat,ښکته کېدل
5867,sinken::V,luáš'tádâttâđ,ښکته کېدل
5868,sinken::V,njeeijâđ,ښکته کېدل
5869,sinken::V,luâšttõõttâd,ښکته کېدل
5870,sinken::V,njeâjjad,ښکته کېدل
5871,sinken::V,луэшштэдтэ,ښکته کېدل
5872,abnehmen::V,nåhkedidh,کمېدل
5873,abnehmen::V,unnot,کمېدل
5874,abnehmen::V,binnot,کمېدل
5875,abnehmen::V,geahppánit,کمېدل
5876,abnehmen::V,kiäp'pániđ,کمېدل
5877,abnehmen::V,ǩeäp'pned,کمېدل
5878,abnehmen::V,уһцнэ,کمېدل
5879,steigen::V,tjuedtjielidh,جګېدل
5880,steigen::V,tjuedtjielidh,پورته کېدل
