,Concept_ID,he,se
7029,schlagen::V,הלקה,та̄гкэ
7030,schlagen::V,הלקה,ва̄сстэ
7031,treten::V,בעט,tjïektjedh
7032,treten::V,בעט,tjiektjat
7033,treten::V,בעט,čiekčat
7034,treten::V,בעט,čieh'čâđ
7035,treten::V,בעט,tanccâđ
7036,treten::V,בעט,tanccâd
7037,treten::V,בעט,то̄ппцэ
7038,stechen::V,דקר,baskedh
7039,stechen::V,דקר,tjuoggit
7040,stechen::V,דקר,čuoggut
7041,stechen::V,דקר,čuog'giđ
7042,stechen::V,דקר,čuõ´ǧ'ǧeed
7043,stechen::V,דקר,чо̄ххкэ
7044,stoßen::V,דחק,nehkiehtidh
7045,stoßen::V,דחק,nårddådit
7046,stoßen::V,דחק,nordadit
7047,stoßen::V,דחק,nutkâliđ
7048,stoßen::V,דחק,oi´ǧǧeed
7049,stoßen::V,דחק,оййкье
7050,stoßen::V,דחק,тоалкъе
7051,stehlen::V,גנב,sualadidh
7052,stehlen::V,גנב,suoládit
7053,stehlen::V,גנב,suoládit
7054,stehlen::V,גנב,suá'ládiđ
7055,stehlen::V,גנב,suâleed
7056,stehlen::V,גנב,суэлнэ
7057,stören::V,קטע,stööredh
7058,stören::V,קטע,hearaldehtedh
7059,stören::V,קטע,massit
7060,stören::V,קטע,sjuddit
7061,stören::V,קטע,heađuštit
7062,stören::V,קטע,hettiđ
7063,stören::V,קטע,heṃâdiđ
7064,stören::V,קטע,stamlded
7065,stören::V,קטע,вӣршэ
7066,stören::V,קטע,е̄кхэллэ
7067,stören::V,הפריע,stööredh
7068,stören::V,הפריע,hearaldehtedh
7069,stören::V,הפריע,massit
7070,stören::V,הפריע,sjuddit
7071,stören::V,הפריע,heađuštit
7072,stören::V,הפריע,hettiđ
7073,stören::V,הפריע,heṃâdiđ
7074,stören::V,הפריע,stamlded
7075,stören::V,הפריע,вӣршэ
7076,stören::V,הפריע,е̄кхэллэ
7077,belästigen::V,הציק,vaejviestidh
7078,belästigen::V,הציק,vájvedit
7079,belästigen::V,הציק,muodástuhttet
7080,belästigen::V,הציק,váivvidit
7081,belästigen::V,הציק,bieguhit
7082,belästigen::V,הציק,vä'ividiđ
7083,belästigen::V,הציק,stamlded
7084,belästigen::V,הציק,е̄кхэллэ
7085,belästigen::V,הציק,во̄а̄йвшэ
7086,belästigen::V,הטריד,vaejviestidh
7087,belästigen::V,הטריד,vájvedit
7088,belästigen::V,הטריד,muodástuhttet
7089,belästigen::V,הטריד,váivvidit
7090,belästigen::V,הטריד,bieguhit
7091,belästigen::V,הטריד,vä'ividiđ
7092,belästigen::V,הטריד,stamlded
7093,belästigen::V,הטריד,е̄кхэллэ
7094,belästigen::V,הטריד,во̄а̄йвшэ
7095,verbergen::V,הצניע,tjïekedh
7096,verbergen::V,הצניע,tjiehkat
7097,verbergen::V,הצניע,čiehkat
7098,verbergen::V,הצניע,čieḥâđ
7099,verbergen::V,הצניע,peittad
7100,verbergen::V,הצניע,чӣгкэ
7101,verbergen::V,הצניע,пе̄йхьтэ
7102,täuschen::V,שגע,iermedh
7103,täuschen::V,שגע,eajhkaldehtedh
7104,täuschen::V,שגע,tjáddjit
7105,täuschen::V,שגע,dájuhit
7106,täuschen::V,שגע,viehtalit
7107,täuschen::V,שגע,villiđ
7108,täuschen::V,שגע,ǩiõllâd
7109,täuschen::V,שגע,вӯйхе
7110,täuschen::V,שגע,пе̄йхьтэ
7111,täuschen::V,שגע,ке̄лсэллэ
7112,betrügen::V,הונה,biehtedh
7113,betrügen::V,הונה,biehttet
7114,betrügen::V,הונה,beahttit
7115,betrügen::V,הונה,filliđ
7116,betrügen::V,הונה,ǩiõllâd
7117,betrügen::V,הונה,pä´rtteed
7118,betrügen::V,הונה,вӯйхе
7119,betrügen::V,הונה,пе̄йхьтэ
7120,betrügen::V,הונה,ке̄лсэллэ
7121,töten::V,הרג,buvvedh
7122,töten::V,הרג,gåddet
7123,töten::V,הרג,soaggit
7124,töten::V,הרג,goddit
7125,töten::V,הרג,surmiđ
7126,töten::V,הרג,jämittiđ
7127,töten::V,הרג,kå´dded
7128,töten::V,הרג,so´rmmjed
7129,töten::V,הרג,коаннҌтэ
7130,wohnen::V,גר,årrodh
7131,wohnen::V,גר,veasodh
7132,wohnen::V,גר,årrot
7133,wohnen::V,גר,viessot
7134,wohnen::V,גר,orrut
7135,wohnen::V,גר,aassâđ
7136,wohnen::V,גר,aassâd
7137,wohnen::V,גר,jälsted
7138,wohnen::V,גר,е̄лле
7139,arbeiten::V,עבד,barkedh
7140,arbeiten::V,עבד,rihtjat
7141,arbeiten::V,עבד,bargat
7142,arbeiten::V,עבד,porgâđ
7143,arbeiten::V,עבד,tue´j'jeed
7144,arbeiten::V,עבד,лыххкэ
7145,arbeiten::V,עבד,ро̄бхушшэ
7146,sammeln::V,אסף,tjåegkedh
7147,sammeln::V,אסף,tjoahkkit
7148,sammeln::V,אסף,čoaggit
7149,sammeln::V,אסף,čokkiđ
7150,sammeln::V,אסף,čuág'giđ
7151,sammeln::V,אסף,noorrâd
7152,sammeln::V,אסף,нёавсэ
7153,pflücken::V,קטף,tjåegkedh
7154,pflücken::V,קטף,tjoagget
7155,pflücken::V,קטף,čoaggit
7156,pflücken::V,קטף,čuág'giđ
7157,pflücken::V,קטף,uussâd
7158,pflücken::V,קטף,кышшкэ
7159,jagen::V,צד,bearhtodh
7160,jagen::V,צד,viejddit
7161,jagen::V,צד,bivdit
7162,jagen::V,צד,miä'cástiđ
7163,jagen::V,צד,miä´csted
7164,jagen::V,צד,ме̄ххьцтэ
7165,fischen::V,דג,gööledh
7166,fischen::V,דג,håagkodh
7167,fischen::V,דג,guollit
7168,fischen::V,דג,guolástit
7169,fischen::V,דג,kuá'lástiđ
7170,fischen::V,דג,kue´llšeed
7171,fischen::V,דג,шылле кӯль
7172,fassen::V,תפס,bivtedh
7173,fassen::V,תפס,giddit
7174,fassen::V,תפס,bivdit
7175,fassen::V,תפס,pivdeđ
7176,fassen::V,תפס,kå´dded
7177,fassen::V,תפס,со̄а̄гкэ
7178,hüten::V,רעה,geehtedh
7179,hüten::V,רעה,váktit
7180,hüten::V,רעה,geahččat
7181,hüten::V,רעה,keččâđ
7182,hüten::V,רעה,hoi´ddjed
7183,hüten::V,רעה,пынне
7184,treiben::V,הוציא,vuejiehtidh
7185,treiben::V,הוציא,vuojedit
7186,treiben::V,הוציא,vuodjelit
7187,treiben::V,הוציא,vyeijiđ
7188,treiben::V,הוציא,vue´jjad
7189,treiben::V,הוציא,выйхе
7190,treiben::V,הוציא,го̄ннэ
7191,anbinden::V,קשר,viedtedh
7192,anbinden::V,קשר,gaarhkedidh
7193,anbinden::V,קשר,dabrrit
7194,anbinden::V,קשר,dæhppodit
7195,anbinden::V,קשר,čatnat
7196,anbinden::V,קשר,čoonnâđ
7197,anbinden::V,קשר,čõõnnâd
7198,anbinden::V,קשר,ко̄ррэ
7199,füttern::V,הלעיט,bïepmehtidh
7200,füttern::V,הלעיט,biebbmat
7201,füttern::V,הלעיט,biebmat
7202,füttern::V,הלעיט,purâttiđ
7203,füttern::V,הלעיט,poorted
7204,füttern::V,הלעיט,peâm'mad
7205,füttern::V,הלעיט,поҏтэ
7206,melken::V,חלב,buhtjedh
7207,melken::V,חלב,båhtjet
7208,melken::V,חלב,bahčit
7209,melken::V,חלב,paččeeđ
7210,melken::V,חלב,pââččad
7211,melken::V,חלב,лаппьсе
7212,hacken::V,קצץ,tsåalhkodh
7213,hacken::V,קצץ,tsållat
7214,hacken::V,קצץ,tsáhpat
7215,hacken::V,קצץ,čuollat
7216,hacken::V,קצץ,čuollâđ
7217,hacken::V,קצץ,ceäk'kad
7218,hacken::V,קצץ,ця̄ххкэ
7219,gießen::V,השקה,tjaetsiehtidh
7220,gießen::V,השקה,tjáhttjit
7221,gießen::V,השקה,njuoskadit
7222,gießen::V,השקה,čáhccet
7223,gießen::V,השקה,njuos'kâdiđ
7224,gießen::V,השקה,väällad
7225,gießen::V,השקה,ва̄ллэ
7226,reifen::V,בשל,njoetsedh
7227,reifen::V,בשל,láddat
7228,reifen::V,בשל,láddat
7229,reifen::V,בשל,laddâđ
7230,reifen::V,בשל,laddâd
7231,reifen::V,בשל,ӣллкнэ
7232,reifen::V,בשל,ло̄а̄янтэ
7233,zubereiten::V,הכין,jurjiehtidh
7234,zubereiten::V,הכין,riejddit
7235,zubereiten::V,הכין,ráhkadit
7236,zubereiten::V,הכין,va'lmâštiđ
7237,zubereiten::V,הכין,vaalmšted
7238,zubereiten::V,הכין,во̄а̄лмшэ
7239,kochen::V,בשל,voessjedh
7240,kochen::V,בשל,vuossjat
7241,kochen::V,בשל,duolldádit
7242,kochen::V,בשל,vuoš'šat
7243,kochen::V,בשל,vuoššâđ
7244,kochen::V,בשל,ǩe´tted
7245,kochen::V,בשל,кыппьтэ
7246,backen::V,אפה,bååhkedh
7247,backen::V,אפה,lájbbot
7248,backen::V,אפה,báhkket
7249,backen::V,אפה,goikadit
7250,backen::V,אפה,liäi'buđ
7251,backen::V,אפה,vää´l'jed
7252,backen::V,אפה,па̄шшьтэ
7253,braten::V,צלה,bissedh
7254,braten::V,צלה,basset
7255,braten::V,צלה,báistit
7256,braten::V,צלה,steiket
7257,braten::V,צלה,passeeđ
7258,braten::V,צלה,pä´štted
7259,braten::V,צלה,па̄шшьтэ
7260,braten::V,טגן,bissedh
7261,braten::V,טגן,basset
7262,braten::V,טגן,báistit
7263,braten::V,טגן,steiket
7264,braten::V,טגן,passeeđ
7265,braten::V,טגן,pä´štted
7266,braten::V,טגן,па̄шшьтэ
7267,umrühren::V,ערבב,firredh
7268,umrühren::V,ערבב,fierrot
7269,umrühren::V,ערבב,fierrut
7270,umrühren::V,ערבב,fiärruđ
7271,umrühren::V,ערבב,sie´jjted
7272,umrühren::V,ערבב,вӣршэ
7273,stricken::V,סרג,gurredh
7274,stricken::V,סרג,gådet
7275,stricken::V,סרג,gođđit
7276,stricken::V,סרג,kođđeeđ
7277,stricken::V,סרג,kåå´đđed
7278,stricken::V,סרג,коадтӭ
7279,nähen::V,תפר,gåarodh
7280,nähen::V,תפר,goarrot
7281,nähen::V,תפר,goarrut
7282,nähen::V,תפר,kuárruđ
7283,nähen::V,תפר,kuärrad
7284,nähen::V,תפר,куаррэ
7285,färben::V,צבע,klaeriedidh
7286,färben::V,צבע,bájnnit
7287,färben::V,צבע,sihttset
7288,färben::V,צבע,báidnit
7289,färben::V,צבע,ivdnet
7290,färben::V,צבע,päiniđ
7291,färben::V,צבע,päinnad
7292,färben::V,צבע,ǩe´rjjeed
7293,färben::V,צבע,по̄а̄ййнэ
7294,reinigen::V,נקה,reenskedh
7295,reinigen::V,נקה,dïdtesjidh
7296,reinigen::V,נקה,rájnnit
7297,reinigen::V,נקה,čorget
7298,reinigen::V,נקה,buhtistit
7299,reinigen::V,נקה,kađvâđ
7300,reinigen::V,נקה,čurgiđ
7301,reinigen::V,נקה,putestiđ
7302,reinigen::V,נקה,čiisteed
7303,reinigen::V,נקה,puu´ttsted
7304,reinigen::V,נקה,чисстэ
7305,reinigen::V,נקה,е̄ллэ
7306,waschen::V,רחץ,bïssedh
7307,waschen::V,רחץ,bassat
7308,waschen::V,רחץ,bassat
7309,waschen::V,רחץ,posâliđ
7310,waschen::V,רחץ,põõssâd
7311,waschen::V,רחץ,пэ̄ссэ
7312,waschen::V,כבס,bïssedh
7313,waschen::V,כבס,bassat
7314,waschen::V,כבס,bassat
7315,waschen::V,כבס,posâliđ
7316,waschen::V,כבס,põõssâd
7317,waschen::V,כבס,пэ̄ссэ
7318,abwischen::V,נגב,njaamedh
7319,abwischen::V,נגב,sihkastit
7320,abwischen::V,נגב,sihkkut
7321,abwischen::V,נגב,sikkođ
7322,abwischen::V,נגב,sekkad
7323,abwischen::V,נגב,чисстэ
7324,spülen::V,שטף,skuvledh
7325,spülen::V,שטף,dåjddet
7326,spülen::V,שטף,doidit
7327,spülen::V,שטף,skuljiđ
7328,spülen::V,שטף,toideđ
7329,spülen::V,שטף,tåiddad
7330,spülen::V,שטף,sku´lljeed
7331,spülen::V,שטף,пэ̄ссэ
7332,fegen::V,טאטא,sööpedh
7333,fegen::V,טאטא,suohttsit
7334,fegen::V,טאטא,luvdet
7335,fegen::V,טאטא,sihostiđ
7336,fegen::V,טאטא,roppâđ
7337,fegen::V,טאטא,västtad
7338,fegen::V,טאטא,seekksted
7339,fegen::V,טאטא,по̄а̄шшэ
7340,kehren::V,טאטא,tjirredh
7341,kehren::V,טאטא,såbit
7342,kehren::V,טאטא,luvdet
7343,kehren::V,טאטא,suo'pâlistiđ
7344,kehren::V,טאטא,västtad
7345,kehren::V,טאטא,по̄а̄шшэ
7346,baden::V,טבל,voejedidh
7347,baden::V,טבל,gálatjit
7348,baden::V,טבל,gálašit
7349,baden::V,טבל,lávguđ
7350,baden::V,טבל,vuõjjâd
7351,baden::V,טבל,sääunõõttâd
7352,baden::V,טבל,вӯйнэдтэ
7353,baden::V,שחה,voejedidh
7354,baden::V,שחה,gálatjit
7355,baden::V,שחה,gálašit
7356,baden::V,שחה,lávguđ
7357,baden::V,שחה,vuõjjâd
7358,baden::V,שחה,sääunõõttâd
7359,baden::V,שחה,вӯйнэдтэ
7360,sich waschen::V,התרחץ,bïssedidh
7361,sich waschen::V,התרחץ,basádit
7362,sich waschen::V,התרחץ,basadit
7363,sich waschen::V,התרחץ,posâdâttâđ
7364,sich waschen::V,התרחץ,põõuuõõttâd
7365,sich waschen::V,התרחץ,пэзнэдтэ
7366,ausziehen::V,הוריד,svæjkedh
7367,ausziehen::V,הוריד,nuollat
7368,ausziehen::V,הוריד,nuollat
7369,ausziehen::V,הוריד,noollâđ
7370,ausziehen::V,הוריד,nõõllâd
7371,ausziehen::V,הוריד,jä´hssed
7372,ausziehen::V,הוריד,я̄ккьсе
7373,anziehen::V,לבש,gaarvoehtidh
7374,anziehen::V,לבש,tsåggåt
7375,anziehen::V,לבש,nahkehit
7376,anziehen::V,לבש,čákŋat
7377,anziehen::V,לבש,ká'rvuttiđ
7378,anziehen::V,לבש,čouggâd
7379,anziehen::V,לבש,nââ´ǩǩted
7380,anziehen::V,לבש,ца̄гке
7381,anziehen::V,לבש,наккьхе
7382,sich anziehen::V,התלבש,gåårvedidh
7383,sich anziehen::V,התלבש,gárvvunit
7384,sich anziehen::V,התלבש,gárvodit
7385,sich anziehen::V,התלבש,kárvudâttâđ
7386,sich anziehen::V,התלבש,teâvõõttâd
7387,sich anziehen::V,התלבש,туввнэдтэ
7388,kämmen::V,סרק,tjåhkodh
7389,kämmen::V,סרק,rájddat
7390,kämmen::V,סרק,čohkut
7391,kämmen::V,סרק,čohhoođ
7392,kämmen::V,סרק,čååkkad
7393,kämmen::V,סרק,чоагкэ
7394,schmücken::V,קשט,rïesedh
7395,schmücken::V,קשט,feegredh
7396,schmücken::V,קשט,hiervvit
7397,schmücken::V,קשט,tjáppedit
7398,schmücken::V,קשט,čiŋahit
7399,schmücken::V,קשט,čiŋâttiđ
7400,schmücken::V,קשט,heärvted
7401,schmücken::V,קשט,ре̄ввклаххьтэ
7402,sagen::V,אמר,jiehtedh
7403,sagen::V,אמר,javllat
7404,sagen::V,אמר,dadjat
7405,sagen::V,אמר,cealkit
7406,sagen::V,אמר,ettâđ
7407,sagen::V,אמר,celkkiđ
7408,sagen::V,אמר,nõmmeed
7409,sagen::V,אמר,ceä´lǩǩed
7410,sagen::V,אמר,е̄ввэ
7411,sagen::V,אמר,це̄ӆӆьке
7412,sprechen::V,דבר,håaledh
7413,sprechen::V,דבר,rudnat
7414,sprechen::V,דבר,runádit
7415,sprechen::V,דבר,sárdnut
7416,sprechen::V,דבר,sárnuđ
7417,sprechen::V,דבר,särnnad
7418,sprechen::V,דבר,са̄ррнэ
7419,reden::V,דבר,håaledh
7420,reden::V,דבר,sáhkadit
7421,reden::V,דבר,hupmat
7422,reden::V,דבר,arvâlâddâđ
7423,reden::V,דבר,sárnudiđ
7424,reden::V,דבר,mainsted
7425,reden::V,דבר,е̄внэллэ
7426,sich unterhalten::V,שוחח,soptsestalledh
7427,sich unterhalten::V,שוחח,ságastit
7428,sich unterhalten::V,שוחח,ságastallat
7429,sich unterhalten::V,שוחח,jumadit
7430,sich unterhalten::V,שוחח,ságastallat
7431,sich unterhalten::V,שוחח,ma'inâstiđ
7432,sich unterhalten::V,שוחח,maainsted
7433,sich unterhalten::V,שוחח,мо̄а̄йнсе
7434,fragen::V,שאל,gihtjedh
7435,fragen::V,שאל,gahtjat
7436,fragen::V,שאל,gatjádit
7437,fragen::V,שאל,jearrat
7438,fragen::V,שאל,koijâdiđ
7439,fragen::V,שאל,kõõččâd
7440,fragen::V,שאל,кэ̄дже
7441,bitten::V,בקש,birredh
7442,bitten::V,בקש,aanoestidh
7443,bitten::V,בקש,rohkelassjedh
7444,bitten::V,בקש,ádnot
7445,bitten::V,בקש,gåhttjot
7446,bitten::V,בקש,bivdit
7447,bitten::V,בקש,pivdeđ
7448,bitten::V,בקש,äännad
7449,bitten::V,בקש,raukkâd
7450,bitten::V,בקש,а̄нкэ
7451,bitten::V,בקש,кэ̄дже
7452,erzählen::V,ספר,saakestidh
7453,erzählen::V,ספר,giehttot
7454,erzählen::V,ספר,subtsastit
7455,erzählen::V,ספר,muitalit
7456,erzählen::V,ספר,uvástâllâđ
7457,erzählen::V,ספר,ma'inâstiđ
7458,erzählen::V,ספר,maainsted
7459,erzählen::V,ספר,мо̄а̄йнсе
7460,mitteilen::V,מסר,såårnedh
7461,mitteilen::V,מסר,bïeljelidh
7462,mitteilen::V,מסר,diededit
7463,mitteilen::V,מסר,dieđihit
7464,mitteilen::V,מסר,a'lmottiđ
7465,mitteilen::V,מסר,tie´đted
7466,mitteilen::V,מסר,це̄ӆӆьке
7467,mitteilen::V,הודיע,såårnedh
7468,mitteilen::V,הודיע,bïeljelidh
7469,mitteilen::V,הודיע,diededit
7470,mitteilen::V,הודיע,dieđihit
7471,mitteilen::V,הודיע,a'lmottiđ
7472,mitteilen::V,הודיע,tie´đted
7473,mitteilen::V,הודיע,це̄ӆӆьке
7474,nennen::V,קרא בשם,gåhtjodh
7475,nennen::V,קרא בשם,lahtedh
7476,nennen::V,קרא בשם,nammadit
7477,nennen::V,קרא בשם,gohččut
7478,nennen::V,קרא בשם,nomâttiđ
7479,nennen::V,קרא בשם,koččođ
7480,nennen::V,קרא בשם,nõõmted
7481,nennen::V,קרא בשם,нэ̄ммдэ
7482,nennen::V,קרא בשם,це̄ӆӆьке
7483,rufen::V,גיס,gåhtjodh
7484,rufen::V,גיס,tjåarvodh
7485,rufen::V,גיס,tjuorvvot
7486,rufen::V,גיס,čuorvut
7487,rufen::V,גיס,čuár'vuđ
7488,rufen::V,גיס,kåččad
7489,rufen::V,גיס,čuârvvad
7490,rufen::V,גיס,коаххче
7491,rufen::V,הזמין לבוא,gåhtjodh
7492,rufen::V,הזמין לבוא,tjåarvodh
7493,rufen::V,הזמין לבוא,tjuorvvot
7494,rufen::V,הזמין לבוא,čuorvut
7495,rufen::V,הזמין לבוא,čuár'vuđ
7496,rufen::V,הזמין לבוא,kåččad
7497,rufen::V,הזמין לבוא,čuârvvad
7498,rufen::V,הזמין לבוא,коаххче
7499,prahlen::V,התרברב,girmedh
7500,prahlen::V,התרברב,goarssudit
7501,prahlen::V,התרברב,rábmot
7502,prahlen::V,התרברב,ramâččâttâđ
7503,prahlen::V,התרברב,kuärggõõttâd
7504,prahlen::V,התרברב,куарктэ
7505,übersetzen::V,תרגם,jarkoestidh
7506,übersetzen::V,תרגם,jårggålit
7507,übersetzen::V,תרגם,jorgalit
7508,übersetzen::V,תרגם,jurgâliđ
7509,übersetzen::V,תרגם,jåårǥlâ´tted
7510,denken::V,חשב,ussjedidh
7511,denken::V,חשב,ájádallat
7512,denken::V,חשב,usjudit
7513,denken::V,חשב,jurddašit
7514,denken::V,חשב,jurdeđ
7515,denken::V,חשב,ju'rdâččiđ
7516,denken::V,חשב,juurdčed
7517,denken::V,חשב,юррьтэ
7518,glauben::V,האמין,jaehkedh
7519,glauben::V,האמין,jáhkket
7520,glauben::V,האמין,jáhkkit
7521,glauben::V,האמין,oskođ
7522,glauben::V,האמין,jähittiđ
7523,glauben::V,האמין,åskkad
7524,glauben::V,האמין,оасскэ
7525,bemerken::V,הבחין,aajhtsedh
7526,bemerken::V,הבחין,lahtestidh
7527,bemerken::V,הבחין,ájttsat
7528,bemerken::V,הבחין,gæhttjat
7529,bemerken::V,הבחין,tsuojggit
7530,bemerken::V,הבחין,áicat
7531,bemerken::V,הבחין,fuobmát
7532,bemerken::V,הבחין,aiccâđ
7533,bemerken::V,הבחין,huá'mášiđ
7534,bemerken::V,הבחין,aiccâd
7535,bemerken::V,הבחין,huõmsted
7536,bemerken::V,הבחין,уййнэ
7537,erkennen::V,זהה,dabtedh
7538,erkennen::V,זהה,dåbddåt
7539,erkennen::V,זהה,dovdát
7540,erkennen::V,זהה,fuobmát
7541,erkennen::V,זהה,tubdâđ
7542,erkennen::V,זהה,tobddâd
7543,erkennen::V,זהה,тӣдтӭ
7544,erkennen::V,זהה,то̄ммтэ
7545,begreifen::V,קלט,daapadidh
7546,begreifen::V,קלט,buojkkát
7547,begreifen::V,קלט,ipmirdit
7548,begreifen::V,קלט,iberdiđ
7549,begreifen::V,קלט,tobddâd
7550,begreifen::V,קלט,то̄ӆӆькье
7551,begreifen::V,הבין,daapadidh
7552,begreifen::V,הבין,buojkkát
7553,begreifen::V,הבין,ipmirdit
7554,begreifen::V,הבין,iberdiđ
7555,begreifen::V,הבין,tobddâd
7556,begreifen::V,הבין,то̄ӆӆькье
7557,verstehen::V,הבין,guarkedh
7558,verstehen::V,הבין,árvvedit
7559,verstehen::V,הבין,guopmat
7560,verstehen::V,הבין,addiđ
7561,verstehen::V,הבין,tobddâd
7562,verstehen::V,הבין,fi´ttjed
7563,verstehen::V,הבין,о̄а̄нтшэ
7564,lernen::V,למד,bïhkemdidh
7565,lernen::V,למד,oahppat
7566,lernen::V,למד,oahppat
7567,lernen::V,למד,oppâđ
7568,lernen::V,למד,mättjed
7569,lernen::V,למד,уххцтэдтэ
7570,wissen::V,ידע,dietedh
7571,wissen::V,ידע,diehtet
7572,wissen::V,ידע,diehtit
7573,wissen::V,ידע,tiettiđ
7574,wissen::V,ידע,tie´tted
7575,wissen::V,ידע,тӣдтӭ
7576,sich erinnern an::V,זכר,mujhtedh
7577,sich erinnern an::V,זכר,mujttet
7578,sich erinnern an::V,זכר,muitát
7579,sich erinnern an::V,זכר,muštáđ
7580,sich erinnern an::V,זכר,mu´štted
7581,sich erinnern an::V,זכר,мушштсэллэ
7582,vergessen::V,שכח,åajaldidh
7583,vergessen::V,שכח,vååjeldehtedh
7584,vergessen::V,שכח,vajálduhttet
7585,vergessen::V,שכח,vajáldahttit
7586,vergessen::V,שכח,vájáldittiđ
7587,vergessen::V,שכח,vääildâ´tted
7588,vergessen::V,שכח,вуаййлаххьтэ
7589,messen::V,מדד,meatadidh
7590,messen::V,מדד,mïetestidh
7591,messen::V,מדד,mihttit
7592,messen::V,מדד,miehttit
7593,messen::V,מדד,mihtidit
7594,messen::V,מדד,mittediđ
7595,messen::V,מדד,metteed
7596,messen::V,מדד,mie´r'reed
7597,messen::V,מדד,ме̄ррьдэ
7598,zählen::V,ספר,ryöknehtidh
7599,zählen::V,ספר,låhkåt
7600,zählen::V,ספר,lohkat
7601,zählen::V,ספר,lyeš'tiđ
7602,zählen::V,ספר,la´sǩǩeed
7603,zählen::V,ספר,ло̄гкэ
7604,rechnen::V,חשב,åbrodh
7605,rechnen::V,חשב,ryöknedh
7606,rechnen::V,חשב,riekknit
7607,rechnen::V,חשב,låhkåt
7608,rechnen::V,חשב,rēhkenastit
7609,rechnen::V,חשב,rēhkenuššat
7610,rechnen::V,חשב,reknistiđ
7611,rechnen::V,חשב,rekknâ´stted
7612,rechnen::V,חשב,ло̄гкэ
