,Concept_ID,se,ru
4880,scheinen[Sonne]::V,па̄шшьтэ,светить
4881,donnern::V,laakedh,греметь
4882,donnern::V,sjærggot,греметь
4883,donnern::V,čerget,греметь
4884,donnern::V,čiär'guđ,греметь
4885,donnern::V,čeärgged,греметь
4886,donnern::V,ча̄рркэ,греметь
4887,wehen::V,bïegkedh,дуть
4888,wehen::V,bieggat,дуть
4889,wehen::V,bieggat,дуть
4890,wehen::V,pieg'gâđ,дуть
4891,wehen::V,piõg'gâd,дуть
4892,wehen::V,пӣӈӈкье,дуть
4893,strömen::V,galkedh,литься
4894,strömen::V,gålggåt,литься
4895,strömen::V,golgat,литься
4896,strömen::V,kulgâđ,литься
4897,strömen::V,kolggâd,литься
4898,strömen::V,ко̄ллкэ,литься
4899,fließen::V,galkedh,течь
4900,fließen::V,gålggåt,течь
4901,fließen::V,golgat,течь
4902,fließen::V,kulgâđ,течь
4903,fließen::V,kolggâd,течь
4904,fließen::V,ко̄ллкэ,течь
4905,sich drehen::V,jårredh,вращаться
4906,sich drehen::V,bådnjåsit,вращаться
4907,sich drehen::V,jorrat,вращаться
4908,sich drehen::V,juurrâđ,вращаться
4909,sich drehen::V,joorrâd,вращаться
4910,sich drehen::V,чо̄ннэ,вращаться
4911,schwanken::V,syjjedidh,колебаться
4912,schwanken::V,vábbulit,колебаться
4913,schwanken::V,suoibut,колебаться
4914,schwanken::V,juár'buđ,колебаться
4915,schwanken::V,lâsmmad,колебаться
4916,schwanken::V,leâujjad,колебаться
4917,schwanken::V,лыйввэ,колебаться
4918,schwanken::V,качьедтэ,колебаться
4919,schwingen::V,gaavedh,качаться
4920,schwingen::V,svinhtedh,качаться
4921,schwingen::V,gávvat,качаться
4922,schwingen::V,hiäi'luđ,качаться
4923,schwingen::V,heillad,качаться
4924,schwingen::V,мо̄а̄хнэ,качаться
4925,fallen::V,gahtjedh,падать
4926,fallen::V,gahttjat,падать
4927,fallen::V,gahččat,падать
4928,fallen::V,jurrâđ,падать
4929,fallen::V,kõččâd,падать
4930,fallen::V,viõr'rled,падать
4931,fallen::V,ёрнэ,падать
4932,fallen::V,кэ̄ххче,падать
4933,brennen::V,bueledh,гореть
4934,brennen::V,buollet,гореть
4935,brennen::V,buollit,гореть
4936,brennen::V,pyelliđ,гореть
4937,brennen::V,pue´lled,гореть
4938,brennen::V,пӯлле,гореть
4939,rauchen::V,soevedidh,дымить
4940,rauchen::V,berkiestidh,дымить
4941,rauchen::V,tsåjttset,дымить
4942,rauchen::V,borgguhit,дымить
4943,rauchen::V,po'rgestiđ,дымить
4944,rauchen::V,soicceđ,дымить
4945,rauchen::V,suõv'veed,дымить
4946,rauchen::V,суввдэ,дымить
4947,regnen::V,abrodh,дождить
4948,regnen::V,harvvet,дождить
4949,regnen::V,rássjodit,дождить
4950,regnen::V,arvit,дождить
4951,regnen::V,arved,дождить
4952,regnen::V,â´brred,дождить
4953,regnen::V,аббрэ,дождить
4954,gefrieren::V,gelmedh,замерзнуть
4955,gefrieren::V,jeangodh,замерзнуть
4956,gefrieren::V,jiegŋot,замерзнуть
4957,gefrieren::V,galbmot,замерзнуть
4958,gefrieren::V,jiäŋŋuđ,замерзнуть
4959,gefrieren::V,jiõŋŋâd,замерзнуть
4960,gefrieren::V,kâ´lmmed,замерзнуть
4961,gefrieren::V,калльме,замерзнуть
4962,tauen::V,leamkedh,таять
4963,tauen::V,suddat,таять
4964,tauen::V,sagŋadit,таять
4965,tauen::V,suddat,таять
4966,tauen::V,suddâđ,таять
4967,tauen::V,suddâd,таять
4968,tauen::V,sõõŋŋâd,таять
4969,tauen::V,суннтэ,таять
4970,schmelzen::V,sjalkedh,плавиться
4971,schmelzen::V,suddat,плавиться
4972,schmelzen::V,suddat,плавиться
4973,schmelzen::V,suddâđ,плавиться
4974,schmelzen::V,sooŋŋâđ,плавиться
4975,schmelzen::V,suddâd,плавиться
4976,schmelzen::V,sõõŋŋâd,плавиться
4977,schmelzen::V,суннтэ,плавиться
4978,trocknen::V,gajhkedh,сохнуть
4979,trocknen::V,gåjkkåt,сохнуть
4980,trocknen::V,goikat,сохнуть
4981,trocknen::V,iiŋŋâđ,сохнуть
4982,trocknen::V,iiŋŋâd,сохнуть
4983,trocknen::V,koškkâd,сохнуть
4984,trocknen::V,ко̄шшкэ,сохнуть
4985,sieden::V,doeltedh,кипеть
4986,sieden::V,duolldat,кипеть
4987,sieden::V,duoldat,кипеть
4988,sieden::V,tuol'dâđ,кипеть
4989,sieden::V,tuõlddâd,кипеть
4990,sieden::V,тӯллтэ,кипеть
4991,faulen::V,rååknedh,гнить
4992,faulen::V,mïetskedh,гнить
4993,faulen::V,miesskat,гнить
4994,faulen::V,mieskat,гнить
4995,faulen::V,guohcagit,гнить
4996,faulen::V,kálágiđ,гнить
4997,faulen::V,kuo'câgiđ,гнить
4998,faulen::V,kuõccjed,гнить
4999,faulen::V,мӣццкэ,гнить
5000,verfaulen::V,rååknedh,сгнить
5001,verfaulen::V,mïetskedh,сгнить
5002,verfaulen::V,miesskat,сгнить
5003,verfaulen::V,mieskat,сгнить
5004,verfaulen::V,guohcagit,сгнить
5005,verfaulen::V,kálágiđ,сгнить
5006,verfaulen::V,kuo'câgiđ,сгнить
5007,verfaulen::V,kuõccjed,сгнить
5008,verfaulen::V,кӯццке,сгнить
5009,reißen::V,gäjhkanidh,рваться
5010,reißen::V,ráhkat,рваться
5011,reißen::V,liejmedit,рваться
5012,reißen::V,gaikánit,рваться
5013,reißen::V,kiškuđ,рваться
5014,reißen::V,rõttsed,рваться
5015,reißen::V,лӯнтнэ,рваться
5016,reißen::V,кышшксэллэ,рваться
5017,versinken::V,våajodh,тонуть
5018,versinken::V,vuodjot,тонуть
5019,versinken::V,tjalggat,тонуть
5020,versinken::V,vuodjut,тонуть
5021,versinken::V,vuáijuđ,тонуть
5022,versinken::V,vuäjjad,тонуть
5023,versinken::V,вуаййе,тонуть
5024,vergehen::V,vaesedh,проходить
5025,vergehen::V,vásset,проходить
5026,vergehen::V,gollat,проходить
5027,vergehen::V,kullâđ,проходить
5028,vergehen::V,jåå´tted,проходить
5029,vergehen::V,ва̄ссэ,проходить
5030,vergehen::V,ӣллъюввэ,проходить
5031,erscheinen::V,vååjnedh,появиться
5032,erscheinen::V,ihtet,появиться
5033,erscheinen::V,ihtit,появиться
5034,erscheinen::V,albmodit,появиться
5035,erscheinen::V,a'lmostuđ,появиться
5036,erscheinen::V,ee´tted,появиться
5037,erscheinen::V,čuäitõõttâd,появиться
5038,erscheinen::V,i´lmstõõvvâd,появиться
5039,erscheinen::V,ыдтӭ,появиться
5040,verschwinden::V,haajpanidh,исчезнуть
5041,verschwinden::V,gáhtot,исчезнуть
5042,verschwinden::V,jávkat,исчезнуть
5043,verschwinden::V,jä'vkittiđ,исчезнуть
5044,verschwinden::V,jaukkâd,исчезнуть
5045,verschwinden::V,hää´vjed,исчезнуть
5046,verschwinden::V,ка̄дтэ,исчезнуть
5047,sinken::V,våajodh,спадать
5048,sinken::V,tsoahkot,спадать
5049,sinken::V,snjoaredit,спадать
5050,sinken::V,čalgat,спадать
5051,sinken::V,luáš'tádâttâđ,спадать
5052,sinken::V,njeeijâđ,спадать
5053,sinken::V,luâšttõõttâd,спадать
5054,sinken::V,njeâjjad,спадать
5055,sinken::V,луэшштэдтэ,спадать
5056,abnehmen::V,nåhkedidh,уменьшиться
5057,abnehmen::V,unnot,уменьшиться
5058,abnehmen::V,binnot,уменьшиться
5059,abnehmen::V,geahppánit,уменьшиться
5060,abnehmen::V,kiäp'pániđ,уменьшиться
5061,abnehmen::V,ǩeäp'pned,уменьшиться
5062,abnehmen::V,уһцнэ,уменьшиться
5063,steigen::V,tjuedtjielidh,подниматься
5064,steigen::V,allánit,подниматься
5065,steigen::V,badjánit,подниматься
5066,steigen::V,allánit,подниматься
5067,steigen::V,alaniđ,подниматься
5068,steigen::V,âllned,подниматься
5069,steigen::V,pâjjned,подниматься
5070,steigen::V,пэ̄ййнэ,подниматься
5071,wachsen::V,suvvedh,расти
5072,wachsen::V,sjïdtedh,расти
5073,wachsen::V,sjaddat,расти
5074,wachsen::V,šaddat,расти
5075,wachsen::V,stuorrut,расти
5076,wachsen::V,šoddâđ,расти
5077,wachsen::V,šõddâd,расти
5078,wachsen::V,шэ̄ннтэ,расти
5079,glänzen::V,gïjkedh,блестеть
5080,glänzen::V,guohkat,блестеть
5081,glänzen::V,guojttet,блестеть
5082,glänzen::V,deadjut,блестеть
5083,glänzen::V,gildit,блестеть
5084,glänzen::V,kolottiđ,блестеть
5085,glänzen::V,pe´lǩǩed,блестеть
5086,glänzen::V,leä´dǧǧed,блестеть
5087,glänzen::V,пӯлле,блестеть
5088,glänzen::V,пыӆӆьке,блестеть
5089,funkeln::V,gaskedh,сверкать
5090,funkeln::V,tsehtsat,сверкать
5091,funkeln::V,jillat,сверкать
5092,funkeln::V,šealgut,сверкать
5093,funkeln::V,čuovggáhallat,сверкать
5094,funkeln::V,šiäl'guđ,сверкать
5095,funkeln::V,cåkkad,сверкать
5096,funkeln::V,кэ̄сскэ,сверкать
5097,lärmen::V,rajjadidh,шуметь
5098,lärmen::V,juhtsat,шуметь
5099,lärmen::V,rigeret,шуметь
5100,lärmen::V,šlámaidit,шуметь
5101,lärmen::V,šlamâdiđ,шуметь
5102,lärmen::V,ruõjjâd,шуметь
5103,lärmen::V,ёаффэ,шуметь
5104,läuten::V,ringkedh,звонить
5105,läuten::V,skállat,звонить
5106,läuten::V,tiibmet,звонить
5107,läuten::V,čuoijâđ,звонить
5108,läuten::V,čuõjjâd,звонить
5109,läuten::V,чӯййе,звонить
5110,klingeln::V,klåenkiehtidh,звонить
5111,klingeln::V,skuolkkat,звонить
5112,klingeln::V,skilahit,звонить
5113,klingeln::V,čuoijâđ,звонить
5114,klingeln::V,soi´ttjed,звонить
5115,klingeln::V,зво̄ннэ,звонить
5116,klirren::V,skaanjedh,звякать
5117,klirren::V,skuollat,звякать
5118,klirren::V,skillit,звякать
5119,klirren::V,skilaidit,звякать
5120,klirren::V,cilkkeđ,звякать
5121,klirren::V,škäälâ´tted,звякать
5122,klirren::V,цыӆӆклэ,звякать
5123,brausen::V,brorredh,бушевать
5124,brausen::V,sjovvedh,бушевать
5125,brausen::V,skåvvat,бушевать
5126,brausen::V,márajdit,бушевать
5127,brausen::V,boršut,бушевать
5128,brausen::V,šaavvâđ,бушевать
5129,brausen::V,kõõmeed,бушевать
5130,brausen::V,шэ̄ӈӈлуввэ,бушевать
5131,rauschen::V,brorredh,шелестеть
5132,rauschen::V,sjåvvat,шелестеть
5133,rauschen::V,sjoahkot,шелестеть
5134,rauschen::V,boršut,шелестеть
5135,rauschen::V,šuuvvâđ,шелестеть
5136,rauschen::V,šaavvâđ,шелестеть
5137,rauschen::V,šuumeed,шелестеть
5138,rauschen::V,ёаффэ,шелестеть
5139,klingen::V,gaajedh,звучать
5140,klingen::V,sjijjedh,звучать
5141,klingen::V,jiednat,звучать
5142,klingen::V,tjuodjat,звучать
5143,klingen::V,čuodjat,звучать
5144,klingen::V,kulluđ,звучать
5145,klingen::V,koll'jed,звучать
5146,klingen::V,ӣннъе,звучать
5147,bellen::V,huhtedh,лаять
5148,bellen::V,tsiellat,лаять
5149,bellen::V,ciellat,лаять
5150,bellen::V,umástiđ,лаять
5151,bellen::V,uukkâd,лаять
5152,bellen::V,угкэ,лаять
5153,heulen::V,ujkierdidh,выть
5154,heulen::V,hålvvot,выть
5155,heulen::V,holvut,выть
5156,heulen::V,olvođ,выть
5157,heulen::V,ålvvad,выть
5158,heulen::V,оаллвэ,выть
5159,blasen::V,båssodh,дунуть
5160,blasen::V,båssot,дунуть
5161,blasen::V,bossut,дунуть
5162,blasen::V,bieggat,дунуть
5163,blasen::V,possoođ,дунуть
5164,blasen::V,pååssad,дунуть
5165,blasen::V,piõg'gâd,дунуть
5166,blasen::V,поассэ,дунуть
5167,blasen::V,поасслэ,дунуть
5168,pfeifen::V,njorkedidh,свистеть
5169,pfeifen::V,snjurggot,свистеть
5170,pfeifen::V,njurgut,свистеть
5171,pfeifen::V,njurgođ,свистеть
5172,pfeifen::V,njorggad,свистеть
5173,pfeifen::V,нюрркэ,свистеть
5174,schreien::V,geevledh,кричать
5175,schreien::V,gádjat,кричать
5176,schreien::V,rihtjot,кричать
5177,schreien::V,čurvet,кричать
5178,schreien::V,čuár'vuđ,кричать
5179,schreien::V,čuârvvad,кричать
5180,schreien::V,кугкьхе,кричать
5181,schreien::V,кугхэллэ,кричать
5182,stöhnen::V,sjuahkedh,стонать
5183,stöhnen::V,tsáhkkat,стонать
5184,stöhnen::V,fuoikit,стонать
5185,stöhnen::V,cakkâđ,стонать
5186,stöhnen::V,luâikkad,стонать
5187,stöhnen::V,вуаххкэ,стонать
5188,zittern::V,dierkesjidh,дрожать
5189,zittern::V,svarrat,дрожать
5190,zittern::V,skielbbit,дрожать
5191,zittern::V,doargestit,дрожать
5192,zittern::V,náiggistit,дрожать
5193,zittern::V,doarggistit,дрожать
5194,zittern::V,tuá'rgistiđ,дрожать
5195,zittern::V,tuä´rjsted,дрожать
5196,zittern::V,кыррьтэ,дрожать
5197,leben::V,jieledh,жить
5198,leben::V,iellet,жить
5199,leben::V,viessot,жить
5200,leben::V,eallit,жить
5201,leben::V,eelliđ,жить
5202,leben::V,jie´lled,жить
5203,leben::V,е̄лле,жить
5204,geboren werden::V,reakadidh,родиться
5205,geboren werden::V,riegádit,родиться
5206,geboren werden::V,riegádit,родиться
5207,geboren werden::V,šoddâđ,родиться
5208,geboren werden::V,šõddâd,родиться
5209,geboren werden::V,шэ̄ннтэ,родиться
5210,atmen::V,voejngehtidh,дышать
5211,atmen::V,vuojŋŋat,дышать
5212,atmen::V,vuoigŋat,дышать
5213,atmen::V,vuoi'ŋâđ,дышать
5214,atmen::V,vuõiŋŋâd,дышать
5215,atmen::V,вӯййнэ,дышать
5216,trinken::V,jovkedh,пить
5217,trinken::V,juhkat,пить
5218,trinken::V,juhkat,пить
5219,trinken::V,juuḥâđ,пить
5220,trinken::V,juukkâd,пить
5221,trinken::V,югкэ,пить
5222,essen::V,byöpmedidh,есть
5223,essen::V,byöpmedidh,кушать
5224,essen::V,bårråt,есть
5225,essen::V,bårråt,кушать
5226,essen::V,borrat,есть
5227,essen::V,borrat,кушать
5228,essen::V,purrâđ,есть
5229,essen::V,purrâđ,кушать
5230,essen::V,poorrâd,есть
5231,essen::V,poorrâd,кушать
5232,essen::V,по̄ррэ,есть
5233,essen::V,по̄ррэ,кушать
5234,schlucken::V,njïeledh,глотать
5235,schlucken::V,njiellat,глотать
5236,schlucken::V,njieládit,глотать
5237,schlucken::V,njiellâđ,глотать
5238,schlucken::V,njiõllâd,глотать
5239,schlucken::V,нӣллэ,глотать
5240,müde werden::V,sæjlodh,устать
5241,müde werden::V,goegkedh,устать
5242,müde werden::V,vájbbat,устать
5243,müde werden::V,váibat,устать
5244,müde werden::V,vaibâđ,устать
5245,müde werden::V,levvjed,устать
5246,müde werden::V,лоаткнэ,устать
5247,einschlafen::V,nahkestidh,заснуть
5248,einschlafen::V,nahkesalledh,заснуть
5249,einschlafen::V,oaddát,заснуть
5250,einschlafen::V,nohkkat,заснуть
5251,einschlafen::V,nohádiđ,заснуть
5252,einschlafen::V,no´ǩǩeed,заснуть
5253,einschlafen::V,нагьруввэ,заснуть
5254,schlafen::V,åeredh,спать
5255,schlafen::V,oadet,спать
5256,schlafen::V,oađđit,спать
5257,schlafen::V,uáđđiđ,спать
5258,schlafen::V,vuâ´đđed,спать
5259,schlafen::V,вуэдтӭ,спать
5260,aufwachen::V,fahkedh,проснуться
5261,aufwachen::V,smaredit,проснуться
5262,aufwachen::V,mårijdit,проснуться
5263,aufwachen::V,gohččát,проснуться
5264,aufwachen::V,morránit,проснуться
5265,aufwachen::V,koccáđ,проснуться
5266,aufwachen::V,moṛániđ,проснуться
5267,aufwachen::V,mårrned,проснуться
5268,aufwachen::V,руэкхэ,проснуться
5269,aufwachen::V,коадцъе,проснуться
5270,aufstehen::V,tjuedtjielidh,встать
5271,aufstehen::V,badjánit,встать
5272,aufstehen::V,badjánit,встать
5273,aufstehen::V,čuožžilit,встать
5274,aufstehen::V,čuo'žâstiđ,встать
5275,aufstehen::V,pâjjned,встать
5276,aufstehen::V,kaggõõttâd,встать
5277,aufstehen::V,коадцъе,встать
5278,sich erholen::V,lïegkedidh,отдыхать
5279,sich erholen::V,buorránit,отдыхать
5280,sich erholen::V,áhpásmit,отдыхать
5281,sich erholen::V,áhtat,отдыхать
5282,sich erholen::V,vuoi'ŋâdâttâđ,отдыхать
5283,sich erholen::V,vuâŋŋad,отдыхать
5284,sich erholen::V,вуэӈӈэ,отдыхать
5285,krank werden::V,skïemtjijidh,заболеть
5286,krank werden::V,skihppát,заболеть
5287,krank werden::V,buohccát,заболеть
5288,krank werden::V,puác'cáđ,заболеть
5289,krank werden::V,puâc'cjed,заболеть
5290,krank werden::V,кэ̄бптуввэ,заболеть
5291,krank sein::V,elkiedidh,болеть
5292,krank sein::V,duasmaridh,болеть
5293,krank sein::V,skihpat,болеть
5294,krank sein::V,buohcat,болеть
5295,krank sein::V,puoccâđ,болеть
5296,krank sein::V,puõccâd,болеть
5297,krank sein::V,по̄а̄вчсе,болеть
5298,krank sein::V,кэбпшэ,болеть
5299,schmerzen::V,vaarhkedh,болеть
5300,schmerzen::V,bávtjestit,болеть
5301,schmerzen::V,bávččastit,болеть
5302,schmerzen::V,várkat,болеть
5303,schmerzen::V,po'včâstiđ,болеть
5304,schmerzen::V,kõvšted,болеть
5305,schmerzen::V,čeärgged,болеть
5306,schmerzen::V,чӯдзе,болеть
5307,husten::V,gossedh,кашлять
5308,husten::V,gåssåt,кашлять
5309,husten::V,gossat,кашлять
5310,husten::V,kuor'sâđ,кашлять
5311,husten::V,koossâd,кашлять
5312,husten::V,ко̄ссэ,кашлять
5313,husten::V,лаффьке,кашлять
5314,genesen::V,starnedh,поправиться
5315,genesen::V,væddját,поправиться
5316,genesen::V,buorránit,поправиться
5317,genesen::V,tuoi'buđ,поправиться
5318,genesen::V,tooidâd,поправиться
5319,genesen::V,jäll'jed,поправиться
5320,genesen::V,пуэррнэ,поправиться
5321,genesen::V,тӣрхуввэ,поправиться
5322,genesen::V,тӣрваслуввэ,поправиться
5323,sterben::V,jaemedh,умереть
5324,sterben::V,jábmet,умереть
5325,sterben::V,jápmit,умереть
5326,sterben::V,jäämmiđ,умереть
5327,sterben::V,jää´mmed,умереть
5328,sterben::V,я̄мме,умереть
5329,umkommen::V,hïevenidh,погибнуть
