,Concept_ID,fi,se
7252,stecken::V,pistää,cáhkit
7253,stecken::V,pistää,cuggâđ
7254,stecken::V,pistää,čuõ´ǧ'ǧeed
7255,stecken::V,pistää,чогксэ
7256,stecken::V,pistää,це̄ӈькхэ
7257,brechen::V,murtaa,dåajodh
7258,brechen::V,murtaa,tsåapkodh
7259,brechen::V,murtaa,doaddjut
7260,brechen::V,murtaa,cuvket
7261,brechen::V,murtaa,moorrâđ
7262,brechen::V,murtaa,mu´rdded
7263,brechen::V,murtaa,муррьтэ
7264,klopfen::V,koputtaa,beenghkedh
7265,klopfen::V,koputtaa,goalkkalit
7266,klopfen::V,koputtaa,tsábbmet
7267,klopfen::V,koputtaa,goalkit
7268,klopfen::V,koputtaa,skoalkit
7269,klopfen::V,koputtaa,skuá'lkuttiđ
7270,klopfen::V,koputtaa,kuälkted
7271,klopfen::V,koputtaa,та̄гкэ
7272,klopfen::V,kolkuttaa,beenghkedh
7273,klopfen::V,kolkuttaa,goalkkalit
7274,klopfen::V,kolkuttaa,tsábbmet
7275,klopfen::V,kolkuttaa,goalkit
7276,klopfen::V,kolkuttaa,skoalkit
7277,klopfen::V,kolkuttaa,skuá'lkuttiđ
7278,klopfen::V,kolkuttaa,kuälkted
7279,klopfen::V,kolkuttaa,та̄гкэ
7280,hauen::V,lyödä,beenghkedh
7281,hauen::V,lyödä,tjuollat
7282,hauen::V,lyödä,čuollat
7283,hauen::V,lyödä,čurmâđ
7284,hauen::V,lyödä,čâ´cǩǩed
7285,hauen::V,lyödä,та̄гкэ
7286,hauen::V,lyödä,ва̄сстэ
7287,kleben::V,liimata,njamkedh
7288,kleben::V,liimata,dædnjodit
7289,kleben::V,liimata,liibmet
7290,kleben::V,liimata,taṃadiđ
7291,kleben::V,liimata,li´jmmjed
7292,kleben::V,liimata,нямхэ
7293,reiben::V,hieroa,daanjedh
7294,reiben::V,hieroa,ruvvit
7295,reiben::V,hieroa,ruvvet
7296,reiben::V,hieroa,fiärruđ
7297,reiben::V,hieroa,heârrad
7298,reiben::V,hieroa,ru´vvjed
7299,reiben::V,hieroa,е̄ррэ
7300,reiben::V,hangata,daanjedh
7301,reiben::V,hangata,ruvvit
7302,reiben::V,hangata,ruvvet
7303,reiben::V,hangata,fiärruđ
7304,reiben::V,hangata,heârrad
7305,reiben::V,hangata,ru´vvjed
7306,reiben::V,hangata,е̄ррэ
7307,streichen::V,sivellä,daejdedh
7308,streichen::V,sivellä,badtjadidh
7309,streichen::V,sivellä,vuojddat
7310,streichen::V,sivellä,málet
7311,streichen::V,sivellä,njuohtat
7312,streichen::V,sivellä,njuottâđ
7313,streichen::V,sivellä,puák'suđ
7314,streichen::V,sivellä,påhssad
7315,streichen::V,sivellä,мо̄а̄шшэ
7316,schleifen::V,hioa,slijhpedh
7317,schleifen::V,hioa,sadjet
7318,schleifen::V,hioa,sadjit
7319,schleifen::V,hioa,šliipet
7320,schleifen::V,hioa,saijeeđ
7321,schleifen::V,hioa,sââjjad
7322,schleifen::V,hioa,tabǯsted
7323,schleifen::V,hioa,то̄а̄мчсе
7324,schneiden::V,leikata,bietskedh
7325,schneiden::V,leikata,suoddat
7326,schneiden::V,leikata,tjuohppat
7327,schneiden::V,leikata,biesskedit
7328,schneiden::V,leikata,čuohppat
7329,schneiden::V,leikata,čuop'pâđ
7330,schneiden::V,leikata,čuõp'pâd
7331,schneiden::V,leikata,е̄дтэ
7332,schneiden::V,leikata,пе̄ррэ
7333,schneiden::V,leikata,чӯххпэ
7334,rütteln::V,ravistaa,firredh
7335,rütteln::V,ravistaa,doargestit
7336,rütteln::V,ravistaa,šluvgit
7337,rütteln::V,ravistaa,pušteđ
7338,rütteln::V,ravistaa,pu´štted
7339,rütteln::V,ravistaa,пушшьтэ
7340,schütteln::V,pudistaa,firredh
7341,schütteln::V,pudistaa,sjavnnjet
7342,schütteln::V,pudistaa,sillnat
7343,schütteln::V,pudistaa,skullhet
7344,schütteln::V,pudistaa,salkalit
7345,schütteln::V,pudistaa,pušteđ
7346,schütteln::V,pudistaa,pu´štted
7347,schütteln::V,pudistaa,пушшьтэ
7348,schwenken::V,heiluttaa,svinhtedh
7349,schwenken::V,heiluttaa,svikkastit
7350,schwenken::V,heiluttaa,šlivgut
7351,schwenken::V,heiluttaa,hiä'iluttiđ
7352,schwenken::V,heiluttaa,heeilted
7353,schwenken::V,heiluttaa,маххъе
7354,schütten::V,kaataa,gurhkedh
7355,schütten::V,kaataa,hállit
7356,schütten::V,kaataa,liejkkit
7357,schütten::V,kaataa,leškiđ
7358,schütten::V,kaataa,virâttiđ
7359,schütten::V,kaataa,väällad
7360,schütten::V,kaataa,ва̄ллэ
7361,füllen::V,täyttää,dievhtedh
7362,füllen::V,täyttää,dievddet
7363,füllen::V,täyttää,deavdit
7364,füllen::V,täyttää,tevdiđ
7365,füllen::V,täyttää,tiudded
7366,füllen::V,täyttää,тӣввтэ
7367,einwickeln::V,kääriä,gïesedh
7368,einwickeln::V,kääriä,giessat
7369,einwickeln::V,kääriä,gárrat
7370,einwickeln::V,kääriä,giessat
7371,einwickeln::V,kääriä,gurpat
7372,einwickeln::V,kääriä,kiessâđ
7373,einwickeln::V,kääriä,ǩiõssâd
7374,einwickeln::V,kääriä,кӣссэ
7375,tragen::V,kantaa,guedtedh
7376,tragen::V,kantaa,guoddet
7377,tragen::V,kantaa,guoddit
7378,tragen::V,kantaa,kyed'diđ
7379,tragen::V,kantaa,kue´d'ded
7380,tragen::V,kantaa,кӯннҌтэ
7381,schleppen::V,raahata,fatnehtidh
7382,schleppen::V,raahata,sliehpit
7383,schleppen::V,raahata,feastit
7384,schleppen::V,raahata,vie'šidiđ
7385,schleppen::V,raahata,hinnađ
7386,schleppen::V,raahata,nje´ʒʒed
7387,schleppen::V,raahata,чуввкэ
7388,ziehen::V,vetää,giesedh
7389,ziehen::V,vetää,giesset
7390,ziehen::V,vetää,geassit
7391,ziehen::V,vetää,keessiđ
7392,ziehen::V,vetää,ǩie´ssed
7393,ziehen::V,vetää,ке̄ссе
7394,aufbewahren::V,säilyttää,vöörhkedh
7395,aufbewahren::V,säilyttää,vuorkkit
7396,aufbewahren::V,säilyttää,seailluhit
7397,aufbewahren::V,säilyttää,siä'iluttiđ
7398,aufbewahren::V,säilyttää,seeilted
7399,aufbewahren::V,säilyttää,рӯкнэ
7400,werfen::V,viskata,slampestidh
7401,werfen::V,viskata,bálkkot
7402,werfen::V,viskata,suhppet
7403,werfen::V,viskata,šlivgiđ
7404,werfen::V,viskata,čeâǥǥted
7405,werfen::V,viskata,суэххпэ
7406,fangen::V,napata,bivtedh
7407,fangen::V,napata,giddit
7408,fangen::V,napata,bivdit
7409,fangen::V,napata,toppiđ
7410,fangen::V,napata,tää´vted
7411,fangen::V,napata,та̄бпэ
7412,fangen::V,napata,со̄а̄гкэ
7413,fangen::V,ottaa kiinni,bivtedh
7414,fangen::V,ottaa kiinni,giddit
7415,fangen::V,ottaa kiinni,bivdit
7416,fangen::V,ottaa kiinni,toppiđ
7417,fangen::V,ottaa kiinni,tää´vted
7418,fangen::V,ottaa kiinni,та̄бпэ
7419,fangen::V,ottaa kiinni,со̄а̄гкэ
7420,packen::V,tarttua,doerelidh
7421,packen::V,tarttua,kreemsedh
7422,packen::V,tarttua,doahppit
7423,packen::V,tarttua,doahput
7424,packen::V,tarttua,tuáppuđ
7425,packen::V,tarttua,ká'ivâstiđ
7426,packen::V,tarttua,tää´vted
7427,packen::V,tarttua,каццсе
7428,packen::V,tarttua,туэрркэ
7429,packen::V,tarttua,ро̄а̄ппчье
7430,verstecken::V,kätkeä,tjïekedh
7431,verstecken::V,kätkeä,tjiehkat
7432,verstecken::V,kätkeä,čiehkat
7433,verstecken::V,kätkeä,čieḥâđ
7434,verstecken::V,kätkeä,peittad
7435,verstecken::V,kätkeä,пе̄йхьтэ
7436,verstecken::V,piilottaa,tjïekedh
7437,verstecken::V,piilottaa,tjiehkat
7438,verstecken::V,piilottaa,čiehkat
7439,verstecken::V,piilottaa,čieḥâđ
7440,verstecken::V,piilottaa,peittad
7441,verstecken::V,piilottaa,пе̄йхьтэ
7442,teilen::V,jakaa,juekedh
7443,teilen::V,jakaa,juohket
7444,teilen::V,jakaa,juohkit
7445,teilen::V,jakaa,jyeḥiđ
7446,teilen::V,jakaa,jue´ǩǩed
7447,teilen::V,jakaa,ю̄гке
7448,teilen::V,jakaa,ра̄ттҍке
7449,schicken::V,lähettää,saadtodh
7450,schicken::V,lähettää,sáddit
7451,schicken::V,lähettää,sáddet
7452,schicken::V,lähettää,vuo'lgâttiđ
7453,schicken::V,lähettää,vuõltteed
7454,schicken::V,lähettää,вӯлкхэ
7455,bringen::V,viedä,buektedh
7456,bringen::V,viedä,doalvvot
7457,bringen::V,viedä,buktit
7458,bringen::V,viedä,tuál'vuđ
7459,bringen::V,viedä,pu´htted
7460,bringen::V,viedä,пыххьтэ
7461,hinzufügen::V,lisätä,dievhtedh
7462,hinzufügen::V,lisätä,duoddit
7463,hinzufügen::V,lisätä,lasedit
7464,hinzufügen::V,lisätä,lasihit
7465,hinzufügen::V,lisätä,lasettiđ
7466,hinzufügen::V,lisätä,lââ´zzted
7467,hinzufügen::V,lisätä,лажьхе
7468,bekommen::V,saada,åadtjodh
7469,bekommen::V,saada,åttjudit
7470,bekommen::V,saada,oažžut
7471,bekommen::V,saada,juksâđ
7472,bekommen::V,saada,uáž'žuđ
7473,bekommen::V,saada,vuäǯ'ǯâd
7474,bekommen::V,saada,вуаннче
7475,erhalten::V,saada,åadtjodh
7476,erhalten::V,saada,oadtjot
7477,erhalten::V,saada,oažžut
7478,erhalten::V,saada,uáž'žuđ
7479,erhalten::V,saada,vuäǯ'ǯâd
7480,erhalten::V,saada,ва̄лльтэ
7481,nehmen::V,ottaa,vaeltedh
7482,nehmen::V,ottaa,válldet
7483,nehmen::V,ottaa,váldit
7484,nehmen::V,ottaa,väldiđ
7485,nehmen::V,ottaa,vä´ldded
7486,nehmen::V,ottaa,ва̄лльтэ
7487,wählen::V,valita,veeljedh
7488,wählen::V,valita,válljit
7489,wählen::V,valita,válljet
7490,wählen::V,valita,valjiđ
7491,wählen::V,valita,vaalšed
7492,wählen::V,valita,va´lljeed
7493,wählen::V,valita,воалшэ
7494,auswählen::V,valikoida,veeljedh
7495,auswählen::V,valikoida,tjuolldet
7496,auswählen::V,valikoida,válljet
7497,auswählen::V,valikoida,valjiđ
7498,auswählen::V,valikoida,vaalšed
7499,auswählen::V,valikoida,va´lljeed
7500,auswählen::V,valikoida,воалшэ
7501,bewahren::V,säilyttää,vaarjelidh
7502,bewahren::V,säilyttää,bisodit
7503,bewahren::V,säilyttää,várjjalit
7504,bewahren::V,säilyttää,seailluhit
7505,bewahren::V,säilyttää,varjâliđ
7506,bewahren::V,säilyttää,varjjled
7507,bewahren::V,säilyttää,ӣшшьтэ
7508,bewahren::V,säilyttää,во̄а̄ррьдэ
7509,behindern::V,estää,hööptdeh
7510,behindern::V,estää,hieredit
7511,behindern::V,estää,muhttet
7512,behindern::V,estää,eastadit
7513,behindern::V,estää,estiđ
7514,behindern::V,estää,coggâđ
7515,behindern::V,estää,hettiđ
7516,behindern::V,estää,cõggâd
7517,behindern::V,estää,е̄кхэллэ
7518,verderben::V,pilata,biejstedh
7519,verderben::V,pilata,spedjat
7520,verderben::V,pilata,billistit
7521,verderben::V,pilata,pillediđ
7522,verderben::V,pilata,tårmmad
7523,verderben::V,pilata,pe´llsted
7524,verderben::V,pilata,тоаррмэ
7525,verderben::V,pilata,ма̄ййкэ
7526,verderben::V,turmella,biejstedh
7527,verderben::V,turmella,spedjat
7528,verderben::V,turmella,billistit
7529,verderben::V,turmella,pillediđ
7530,verderben::V,turmella,tårmmad
7531,verderben::V,turmella,pe´llsted
7532,verderben::V,turmella,тоаррмэ
7533,verderben::V,turmella,ма̄ййкэ
7534,beschädigen::V,vioittaa,fæjloedidh
7535,beschädigen::V,vioittaa,vahágahttet
7536,beschädigen::V,vioittaa,bilidit
7537,beschädigen::V,vioittaa,vahâgittiđ
7538,beschädigen::V,vioittaa,pä´rtteed
7539,beschädigen::V,vioittaa,муррьтэ
7540,beschädigen::V,vahingoittaa,fæjloedidh
7541,beschädigen::V,vahingoittaa,vahágahttet
7542,beschädigen::V,vahingoittaa,bilidit
7543,beschädigen::V,vahingoittaa,vahâgittiđ
7544,beschädigen::V,vahingoittaa,pä´rtteed
7545,beschädigen::V,vahingoittaa,муррьтэ
7546,zerbrechen::V,rikkoa,tsööpkedh
7547,zerbrechen::V,rikkoa,doadjet
7548,zerbrechen::V,rikkoa,cuvket
7549,zerbrechen::V,rikkoa,cuov'kkiđ
7550,zerbrechen::V,rikkoa,muårrâd
7551,zerbrechen::V,rikkoa,cu´vǩǩeed
7552,zerbrechen::V,rikkoa,муррьтэ
7553,zerreißen::V,repiä rikki,gejhkielidh
7554,zerreißen::V,repiä rikki,gajkudit
7555,zerreißen::V,repiä rikki,gaikkodit
7556,zerreißen::V,repiä rikki,ráisket
7557,zerreißen::V,repiä rikki,kiškođ
7558,zerreißen::V,repiä rikki,ra´šǩǩeed
7559,zerreißen::V,repiä rikki,пуатткэ
7560,zerreißen::V,repiä palasiksi,gejhkielidh
7561,zerreißen::V,repiä palasiksi,gajkudit
7562,zerreißen::V,repiä palasiksi,gaikkodit
7563,zerreißen::V,repiä palasiksi,ráisket
7564,zerreißen::V,repiä palasiksi,kiškođ
7565,zerreißen::V,repiä palasiksi,ra´šǩǩeed
7566,zerreißen::V,repiä palasiksi,пуатткэ
7567,zerstören::V,hävittää,eerjedh
7568,zerstören::V,hävittää,biejsstet
7569,zerstören::V,hävittää,håhkkidit
7570,zerstören::V,hävittää,heavahit
7571,zerstören::V,hävittää,duš'šadit
7572,zerstören::V,hävittää,bilidit
7573,zerstören::V,hävittää,hevâttiđ
7574,zerstören::V,hävittää,hiâvted
7575,zerstören::V,hävittää,ёҏтэ
7576,verbrennen::V,polttaa,båeltedh
7577,verbrennen::V,polttaa,boalldet
7578,verbrennen::V,polttaa,boaldit
7579,verbrennen::V,polttaa,puál'diđ
7580,verbrennen::V,polttaa,puä´ldded
7581,verbrennen::V,polttaa,пуэлльтэ
7582,geben::V,antaa,vedtedh
7583,geben::V,antaa,vaddet
7584,geben::V,antaa,addit
7585,geben::V,antaa,addliđ
7586,geben::V,antaa,ä´n
7587,geben::V,antaa,аннҍтэ
7588,reichen::V,ojentaa,geelkedh
7589,reichen::V,ojentaa,lagádit
7590,reichen::V,ojentaa,geiget
7591,reichen::V,ojentaa,keigiđ
7592,reichen::V,ojentaa,vuõiggâ´stted
7593,reichen::V,ojentaa,аннҍтэ
7594,schenken::V,lahjoittaa,vedtedh
7595,schenken::V,lahjoittaa,vaddet
7596,schenken::V,lahjoittaa,skeaŋkut
7597,schenken::V,lahjoittaa,skeŋket
7598,schenken::V,lahjoittaa,skeŋkkiđ
7599,schenken::V,lahjoittaa,sǩiâŋkkâd
7600,schenken::V,lahjoittaa,ла̄ххе
7601,versprechen::V,luvata,luhpiedidh
7602,versprechen::V,luvata,jáhttet
7603,versprechen::V,luvata,lohpidit
7604,versprechen::V,luvata,lopediđ
7605,versprechen::V,luvata,lå´ppeed
7606,versprechen::V,luvata,о̄а̄шштҍе
7607,wünschen::V,toivottaa,lahkoehtidh
7608,wünschen::V,toivottaa,sávvat
7609,wünschen::V,toivottaa,sávadit
7610,wünschen::V,toivottaa,doaivvuhit
7611,wünschen::V,toivottaa,tuá'ivuttiđ
7612,wünschen::V,toivottaa,tuâivvad
7613,wünschen::V,toivottaa,туввэ
7614,loben::V,ylistää,girmedh
7615,loben::V,ylistää,májnnot
7616,loben::V,ylistää,rámmpot
7617,loben::V,ylistää,máidnut
7618,loben::V,ylistää,rámidit
7619,loben::V,ylistää,rammuđ
7620,loben::V,ylistää,rämidiđ
7621,loben::V,ylistää,ââ´leed
7622,loben::V,ylistää,ǩei´tted
7623,loben::V,ylistää,кыйта
7624,küssen::V,suudella,tjånnahtidh
7625,küssen::V,suudella,tjuvliestidh
7626,küssen::V,suudella,tjullit
7627,küssen::V,suudella,tjulestit
7628,küssen::V,suudella,cum'mát
7629,küssen::V,suudella,cummistit
7630,küssen::V,suudella,cummâliđ
7631,küssen::V,suudella,cu´mmsted
7632,küssen::V,suudella,cu´mmstõõllâd
7633,küssen::V,suudella,нӣссэ
7634,wiegen::V,tuudittaa,sjammadidh
7635,wiegen::V,tuudittaa,vuohttot
7636,wiegen::V,tuudittaa,vuohtudit
7637,wiegen::V,tuudittaa,vuohttut
7638,wiegen::V,tuudittaa,vuát'tuđ
7639,wiegen::V,tuudittaa,nuäkkad
7640,wiegen::V,tuudittaa,suâibted
7641,wiegen::V,tuudittaa,нуагкэ
7642,wiegen::V,keinuttaa,sjammadidh
7643,wiegen::V,keinuttaa,vuohttot
7644,wiegen::V,keinuttaa,vuohtudit
7645,wiegen::V,keinuttaa,vuohttut
7646,wiegen::V,keinuttaa,vuát'tuđ
7647,wiegen::V,keinuttaa,nuäkkad
7648,wiegen::V,keinuttaa,suâibted
7649,wiegen::V,keinuttaa,нуагкэ
7650,zudecken::V,peittää,gaptjedh
7651,zudecken::V,peittää,loavddet
7652,zudecken::V,peittää,gokčat
7653,zudecken::V,peittää,luáv'diđ
7654,zudecken::V,peittää,kä´tted
7655,zudecken::V,peittää,ка̄ххьтэ
7656,wecken::V,herättää,gåaskodh
7657,wecken::V,herättää,båktet
7658,wecken::V,herättää,boktit
7659,wecken::V,herättää,rávkat
7660,wecken::V,herättää,cuvnâđ
7661,wecken::V,herättää,counnâd
7662,wecken::V,herättää,цо̄ввнэ
7663,zeigen::V,näyttää,vuesiehtidh
7664,zeigen::V,näyttää,vuosedit
7665,zeigen::V,näyttää,giejgget
7666,zeigen::V,näyttää,čájehit
7667,zeigen::V,näyttää,čäittiđ
7668,zeigen::V,näyttää,čujottiđ
7669,zeigen::V,näyttää,čuäi´ted
7670,zeigen::V,näyttää,вӯзьхе
7671,zeigen::V,osoittaa,vuesiehtidh
7672,zeigen::V,osoittaa,vuosedit
7673,zeigen::V,osoittaa,giejgget
7674,zeigen::V,osoittaa,čájehit
7675,zeigen::V,osoittaa,čäittiđ
7676,zeigen::V,osoittaa,čujottiđ
7677,zeigen::V,osoittaa,čuäi´ted
7678,zeigen::V,osoittaa,вӯзьхе
7679,führen::V,johdattaa,steeredh
7680,führen::V,johdattaa,doalvvot
7681,führen::V,johdattaa,láidet
7682,führen::V,johdattaa,jođettiđ
7683,führen::V,johdattaa,jåå´đted
7684,führen::V,johdattaa,выгкэ
7685,lehren::V,opettaa,ööhpehtidh
7686,lehren::V,opettaa,åhpadit
7687,lehren::V,opettaa,oahpahit
7688,lehren::V,opettaa,máttááttiđ
7689,lehren::V,opettaa,mätt'ted
7690,lehren::V,opettaa,vuä´ppsted
7691,lehren::V,opettaa,ма̄тҍха
7692,unterrichten::V,opettaa,ööhpehtidh
7693,unterrichten::V,opettaa,lågådit
7694,unterrichten::V,opettaa,åhpadit
7695,unterrichten::V,opettaa,oahpahit
7696,unterrichten::V,opettaa,škovliđ
7697,unterrichten::V,opettaa,máttááttiđ
7698,unterrichten::V,opettaa,mätt'ted
7699,unterrichten::V,opettaa,vuä´ppsted
7700,unterrichten::V,opettaa,ма̄тҍха
7701,aufziehen::V,kasvattaa,eeledh
7702,aufziehen::V,kasvattaa,bajedit
7703,aufziehen::V,kasvattaa,biebmat
7704,aufziehen::V,kasvattaa,pajaskeessiđ
7705,aufziehen::V,kasvattaa,šoddâdiđ
7706,aufziehen::V,kasvattaa,šõddeed
7707,aufziehen::V,kasvattaa,peâm'mad
7708,aufziehen::V,kasvattaa,вуэпьсе
7709,leiten::V,johtaa,lijrehtidh
7710,leiten::V,johtaa,lájddit
7711,leiten::V,johtaa,oatsodit
7712,leiten::V,johtaa,jođihit
7713,leiten::V,johtaa,stivriđ
7714,leiten::V,johtaa,hovdiđ
7715,leiten::V,johtaa,jåå´đted
7716,leiten::V,johtaa,выгкэ
7717,leiten::V,johtaa,вӯййкье
7718,antreiben::V,hoputtaa,eadtjoestidh
7719,antreiben::V,hoputtaa,hasodit
7720,antreiben::V,hoputtaa,hállsjedit
7721,antreiben::V,hoputtaa,gevret
7722,antreiben::V,hoputtaa,rássat
7723,antreiben::V,hoputtaa,kušottiđ
7724,antreiben::V,hoputtaa,huá'puttiđ
7725,antreiben::V,hoputtaa,rääskted
7726,antreiben::V,hoputtaa,hõškkled
7727,antreiben::V,hoputtaa,ёадҌхе
7728,lassen::V,antaa,baajedh
7729,lassen::V,antaa,-ahttet
7730,lassen::V,antaa,diktit
7731,lassen::V,antaa,-ttiđ
7732,lassen::V,antaa,ä´n
7733,lassen::V,antaa,па̄ххкэ
7734,einladen::V,kutsua,bööredh
7735,einladen::V,kutsua,bivddit
7736,einladen::V,kutsua,gåhttjot
7737,einladen::V,kutsua,bovdet
7738,einladen::V,kutsua,koččođ
7739,einladen::V,kutsua,kåččad
7740,einladen::V,kutsua,коаххче
7741,vereinigen::V,yhdistää,iktedidh
7742,vereinigen::V,yhdistää,aktidit
7743,vereinigen::V,yhdistää,ovttastahttit
7744,vereinigen::V,yhdistää,o'vtâstittiđ
7745,vereinigen::V,yhdistää,õhtteed
7746,vereinigen::V,yhdistää,э̄хтхэ
7747,besuchen::V,vierailla,åahpodh
7748,besuchen::V,vierailla,goevlelidh
7749,besuchen::V,vierailla,guossit
7750,besuchen::V,vierailla,gal'let
7751,besuchen::V,vierailla,fitnat
7752,besuchen::V,vierailla,kolliđ
7753,besuchen::V,vierailla,kõ´ll'jed
7754,besuchen::V,vierailla,по̄дтлэ
7755,besuchen::V,vierailla,во̄тэдтэ
7756,besuchen::V,vierailla,во̄а̄ррдэ
7757,treffen::V,tavata,dieviedidh
7758,treffen::V,tavata,iejvvit
7759,treffen::V,tavata,deaivat
7760,treffen::V,tavata,staaviđ
7761,treffen::V,tavata,teividiđ
7762,treffen::V,tavata,o´ddjõõttâd
7763,treffen::V,tavata,вуэсстлэ
7764,sich versammeln::V,kokoontua,gaavnedidh
7765,sich versammeln::V,kokoontua,tjoaggut
7766,sich versammeln::V,kokoontua,čoahkkanit
7767,sich versammeln::V,kokoontua,čokkâniđ
7768,sich versammeln::V,kokoontua,nurâdâttâđ
7769,sich versammeln::V,kokoontua,noorõõttâd
7770,sich versammeln::V,kokoontua,вӯллклэ
7771,spielen::V,pelata,rïdtjedh
7772,spielen::V,pelata,lustedalledh
7773,spielen::V,pelata,ståhkat
7774,spielen::V,pelata,stuvssit
7775,spielen::V,pelata,speallat
7776,spielen::V,pelata,le'ihâšiđ
7777,spielen::V,pelata,siõrrâd
7778,spielen::V,pelata,speâllad
7779,spielen::V,pelata,сӣррэ
7780,spielen::V,leikkiä,rïdtjedh
7781,spielen::V,leikkiä,lustedalledh
7782,spielen::V,leikkiä,ståhkat
7783,spielen::V,leikkiä,stuvssit
7784,spielen::V,leikkiä,speallat
7785,spielen::V,leikkiä,le'ihâšiđ
7786,spielen::V,leikkiä,siõrrâd
7787,spielen::V,leikkiä,speâllad
7788,spielen::V,leikkiä,сӣррэ
7789,singen::V,laulaa,laavlodh
7790,singen::V,laulaa,lávllot
7791,singen::V,laulaa,lávlut
7792,singen::V,laulaa,lávluđ
7793,singen::V,laulaa,läullad
7794,singen::V,laulaa,ла̄ввлэ
7795,tanzen::V,tanssia,daanhtsodh
7796,tanzen::V,tanssia,dánssat
7797,tanzen::V,tanssia,gærssulit
7798,tanzen::V,tanssia,dánset
7799,tanzen::V,tanssia,tánssáđ
7800,tanzen::V,tanssia,ta´nssjed
7801,tanzen::V,tanssia,pleäs'sjed
7802,tanzen::V,tanssia,нюччке
7803,tanzen::V,tanssia,пляссъе
7804,sich trennen::V,erota,jååkedidh
7805,sich trennen::V,erota,sirrat
7806,sich trennen::V,erota,sirádit
7807,sich trennen::V,erota,earránit
7808,sich trennen::V,erota,ratkuđ
7809,sich trennen::V,erota,rätkkjed
7810,sich trennen::V,erota,кӯдтъе
7811,verlassen::V,jättää,laehpedh
7812,verlassen::V,jättää,guodet
7813,verlassen::V,jättää,guođđit
7814,verlassen::V,jättää,hilgođ
7815,verlassen::V,jättää,kyeđđiđ
7816,verlassen::V,jättää,kue´đđed
7817,verlassen::V,jättää,сӯһпъе
7818,retten::V,pelastaa,gorredidh
7819,retten::V,pelastaa,gádjot
7820,retten::V,pelastaa,gádjut
7821,retten::V,pelastaa,kááijuđ
7822,retten::V,pelastaa,piä'luštiđ
7823,retten::V,pelastaa,ka´jjeed
7824,retten::V,pelastaa,вуаннче
7825,bewachen::V,vartioida,geehtedh
7826,bewachen::V,vartioida,váktit
7827,bewachen::V,vartioida,fáktet
7828,bewachen::V,vartioida,vahtiđ
7829,bewachen::V,vartioida,värddjed
7830,bewachen::V,vartioida,va´httjed
7831,bewachen::V,vartioida,пынне
7832,bewachen::V,vartioida,ка̄рвуллэ
7833,schützen::V,suojella,vaarjelidh
7834,schützen::V,suojella,suoddjit
7835,schützen::V,suojella,suodjalit
7836,schützen::V,suojella,suddjet
7837,schützen::V,suojella,varjâliđ
7838,schützen::V,suojella,suâided
7839,schützen::V,suojella,varjjled
7840,schützen::V,suojella,пынне
