,Concept_ID,sv,se
7464,lehren::V,lära,åhpadit
7465,lehren::V,lära,oahpahit
7466,lehren::V,lära,máttááttiđ
7467,lehren::V,lära,mätt'ted
7468,lehren::V,lära,vuä´ppsted
7469,lehren::V,lära,ма̄тҍха
7470,unterrichten::V,undervisa,ööhpehtidh
7471,unterrichten::V,undervisa,lågådit
7472,unterrichten::V,undervisa,åhpadit
7473,unterrichten::V,undervisa,oahpahit
7474,unterrichten::V,undervisa,škovliđ
7475,unterrichten::V,undervisa,máttááttiđ
7476,unterrichten::V,undervisa,mätt'ted
7477,unterrichten::V,undervisa,vuä´ppsted
7478,unterrichten::V,undervisa,ма̄тҍха
7479,aufziehen::V,uppfostra,eeledh
7480,aufziehen::V,uppfostra,bajedit
7481,aufziehen::V,uppfostra,biebmat
7482,aufziehen::V,uppfostra,pajaskeessiđ
7483,aufziehen::V,uppfostra,šoddâdiđ
7484,aufziehen::V,uppfostra,šõddeed
7485,aufziehen::V,uppfostra,peâm'mad
7486,aufziehen::V,uppfostra,вуэпьсе
7487,leiten::V,leda,lijrehtidh
7488,leiten::V,leda,lájddit
7489,leiten::V,leda,oatsodit
7490,leiten::V,leda,jođihit
7491,leiten::V,leda,stivriđ
7492,leiten::V,leda,hovdiđ
7493,leiten::V,leda,jåå´đted
7494,leiten::V,leda,выгкэ
7495,leiten::V,leda,вӯййкье
7496,antreiben::V,driva på,eadtjoestidh
7497,antreiben::V,driva på,hasodit
7498,antreiben::V,driva på,hállsjedit
7499,antreiben::V,driva på,gevret
7500,antreiben::V,driva på,rássat
7501,antreiben::V,driva på,kušottiđ
7502,antreiben::V,driva på,huá'puttiđ
7503,antreiben::V,driva på,rääskted
7504,antreiben::V,driva på,hõškkled
7505,antreiben::V,driva på,ёадҌхе
7506,lassen::V,få att,baajedh
7507,lassen::V,få att,-ahttet
7508,lassen::V,få att,diktit
7509,lassen::V,få att,-ttiđ
7510,lassen::V,få att,ä´n
7511,lassen::V,få att,па̄ххкэ
7512,einladen::V,bjuda,bööredh
7513,einladen::V,bjuda,bivddit
7514,einladen::V,bjuda,gåhttjot
7515,einladen::V,bjuda,bovdet
7516,einladen::V,bjuda,koččođ
7517,einladen::V,bjuda,kåččad
7518,einladen::V,bjuda,коаххче
7519,einladen::V,inbjuda,bööredh
7520,einladen::V,inbjuda,bivddit
7521,einladen::V,inbjuda,gåhttjot
7522,einladen::V,inbjuda,bovdet
7523,einladen::V,inbjuda,koččođ
7524,einladen::V,inbjuda,kåččad
7525,einladen::V,inbjuda,коаххче
7526,vereinigen::V,förena,iktedidh
7527,vereinigen::V,förena,aktidit
7528,vereinigen::V,förena,ovttastahttit
7529,vereinigen::V,förena,o'vtâstittiđ
7530,vereinigen::V,förena,õhtteed
7531,vereinigen::V,förena,э̄хтхэ
7532,besuchen::V,besöka,åahpodh
7533,besuchen::V,besöka,goevlelidh
7534,besuchen::V,besöka,guossit
7535,besuchen::V,besöka,gal'let
7536,besuchen::V,besöka,fitnat
7537,besuchen::V,besöka,kolliđ
7538,besuchen::V,besöka,kõ´ll'jed
7539,besuchen::V,besöka,по̄дтлэ
7540,besuchen::V,besöka,во̄тэдтэ
7541,besuchen::V,besöka,во̄а̄ррдэ
7542,treffen::V,möta,dieviedidh
7543,treffen::V,möta,iejvvit
7544,treffen::V,möta,deaivat
7545,treffen::V,möta,staaviđ
7546,treffen::V,möta,teividiđ
7547,treffen::V,möta,o´ddjõõttâd
7548,treffen::V,möta,вуэсстлэ
7549,treffen::V,träffa,dieviedidh
7550,treffen::V,träffa,iejvvit
7551,treffen::V,träffa,deaivat
7552,treffen::V,träffa,staaviđ
7553,treffen::V,träffa,teividiđ
7554,treffen::V,träffa,o´ddjõõttâd
7555,treffen::V,träffa,вуэсстлэ
7556,sich versammeln::V,församla sig,gaavnedidh
7557,sich versammeln::V,församla sig,tjoaggut
7558,sich versammeln::V,församla sig,čoahkkanit
7559,sich versammeln::V,församla sig,čokkâniđ
7560,sich versammeln::V,församla sig,nurâdâttâđ
7561,sich versammeln::V,församla sig,noorõõttâd
7562,sich versammeln::V,församla sig,вӯллклэ
7563,spielen::V,leka,rïdtjedh
7564,spielen::V,leka,lustedalledh
7565,spielen::V,leka,ståhkat
7566,spielen::V,leka,stuvssit
7567,spielen::V,leka,speallat
7568,spielen::V,leka,le'ihâšiđ
7569,spielen::V,leka,siõrrâd
7570,spielen::V,leka,speâllad
7571,spielen::V,leka,сӣррэ
7572,spielen::V,spela,rïdtjedh
7573,spielen::V,spela,lustedalledh
7574,spielen::V,spela,ståhkat
7575,spielen::V,spela,stuvssit
7576,spielen::V,spela,speallat
7577,spielen::V,spela,le'ihâšiđ
7578,spielen::V,spela,siõrrâd
7579,spielen::V,spela,speâllad
7580,spielen::V,spela,сӣррэ
7581,singen::V,sjunga,laavlodh
7582,singen::V,sjunga,lávllot
7583,singen::V,sjunga,lávlut
7584,singen::V,sjunga,lávluđ
7585,singen::V,sjunga,läullad
7586,singen::V,sjunga,ла̄ввлэ
7587,tanzen::V,dansa,daanhtsodh
7588,tanzen::V,dansa,dánssat
7589,tanzen::V,dansa,gærssulit
7590,tanzen::V,dansa,dánset
7591,tanzen::V,dansa,tánssáđ
7592,tanzen::V,dansa,ta´nssjed
7593,tanzen::V,dansa,pleäs'sjed
7594,tanzen::V,dansa,нюччке
7595,tanzen::V,dansa,пляссъе
7596,sich trennen::V,skiljas,jååkedidh
7597,sich trennen::V,skiljas,sirrat
7598,sich trennen::V,skiljas,sirádit
7599,sich trennen::V,skiljas,earránit
7600,sich trennen::V,skiljas,ratkuđ
7601,sich trennen::V,skiljas,rätkkjed
7602,sich trennen::V,skiljas,кӯдтъе
7603,verlassen::V,lämna,laehpedh
7604,verlassen::V,lämna,guodet
7605,verlassen::V,lämna,guođđit
7606,verlassen::V,lämna,hilgođ
7607,verlassen::V,lämna,kyeđđiđ
7608,verlassen::V,lämna,kue´đđed
7609,verlassen::V,lämna,сӯһпъе
7610,verlassen::V,överge,laehpedh
7611,verlassen::V,överge,guodet
7612,verlassen::V,överge,guođđit
7613,verlassen::V,överge,hilgođ
7614,verlassen::V,överge,kyeđđiđ
7615,verlassen::V,överge,kue´đđed
7616,verlassen::V,överge,сӯһпъе
7617,retten::V,rädda,gorredidh
7618,retten::V,rädda,gádjot
7619,retten::V,rädda,gádjut
7620,retten::V,rädda,kááijuđ
7621,retten::V,rädda,piä'luštiđ
7622,retten::V,rädda,ka´jjeed
7623,retten::V,rädda,вуаннче
7624,bewachen::V,bevaka,geehtedh
7625,bewachen::V,bevaka,váktit
7626,bewachen::V,bevaka,fáktet
7627,bewachen::V,bevaka,vahtiđ
7628,bewachen::V,bevaka,värddjed
7629,bewachen::V,bevaka,va´httjed
7630,bewachen::V,bevaka,пынне
7631,bewachen::V,bevaka,ка̄рвуллэ
7632,schützen::V,skydda,vaarjelidh
7633,schützen::V,skydda,suoddjit
7634,schützen::V,skydda,suodjalit
7635,schützen::V,skydda,suddjet
7636,schützen::V,skydda,varjâliđ
7637,schützen::V,skydda,suâided
7638,schützen::V,skydda,varjjled
7639,schützen::V,skydda,пынне
7640,schützen::V,beskydda,vaarjelidh
7641,schützen::V,beskydda,suoddjit
7642,schützen::V,beskydda,suodjalit
7643,schützen::V,beskydda,suddjet
7644,schützen::V,beskydda,varjâliđ
7645,schützen::V,beskydda,suâided
7646,schützen::V,beskydda,varjjled
7647,schützen::V,beskydda,пынне
7648,verteidigen::V,försvara,vaarjelidh
7649,verteidigen::V,försvara,bælostit
7650,verteidigen::V,försvara,bealuštit
7651,verteidigen::V,försvara,čuollat
7652,verteidigen::V,försvara,piä'luštiđ
7653,verteidigen::V,försvara,peälšted
7654,verteidigen::V,försvara,пэ̄лль мэ̄ннэ
7655,sich schlagen::V,slåss,dåarodh
7656,sich schlagen::V,slåss,tjoelestidh
7657,sich schlagen::V,slåss,doarrot
7658,sich schlagen::V,slåss,doarrut
7659,sich schlagen::V,slåss,tuárruđ
7660,sich schlagen::V,slåss,tuärrad
7661,sich schlagen::V,slåss,туаррэ
7662,schießen::V,skjuta,vuetjedh
7663,schießen::V,skjuta,skööhtedh
7664,schießen::V,skjuta,vuohtjet
7665,schießen::V,skjuta,báhčit
7666,schießen::V,skjuta,pääččiđ
7667,schießen::V,skjuta,pää´ččed
7668,schießen::V,skjuta,ря̄хшкхэ
7669,siegen::V,segra,vïtnedh
7670,siegen::V,segra,vuojttet
7671,siegen::V,segra,vuoitit
7672,siegen::V,segra,vyei'ttiđ
7673,siegen::V,segra,vuei´tted
7674,siegen::V,segra,вуэйхьтэ
7675,ärgern::V,förarga,måarahtehtedh
7676,ärgern::V,förarga,suhttadit
7677,ärgern::V,förarga,hárdit
7678,ärgern::V,förarga,piä'ṿuttiđ
7679,ärgern::V,förarga,âsseed
7680,ärgern::V,förarga,се̄нтхэ
7681,schlagen::V,slå,håasedh
7682,schlagen::V,slå,laekedh
7683,schlagen::V,slå,tsábbmet
7684,schlagen::V,slå,tjassket
7685,schlagen::V,slå,huškut
7686,schlagen::V,slå,časkeđ
7687,schlagen::V,slå,čâ´cǩǩed
7688,schlagen::V,slå,та̄гкэ
7689,schlagen::V,slå,ва̄сстэ
7690,treten::V,sparka,tjïektjedh
7691,treten::V,sparka,tjiektjat
7692,treten::V,sparka,čiekčat
7693,treten::V,sparka,čieh'čâđ
7694,treten::V,sparka,tanccâđ
7695,treten::V,sparka,tanccâd
7696,treten::V,sparka,то̄ппцэ
7697,stechen::V,sticka,baskedh
7698,stechen::V,sticka,tjuoggit
7699,stechen::V,sticka,čuoggut
7700,stechen::V,sticka,čuog'giđ
7701,stechen::V,sticka,čuõ´ǧ'ǧeed
7702,stechen::V,sticka,чо̄ххкэ
7703,stoßen::V,stöta,nehkiehtidh
7704,stoßen::V,stöta,nårddådit
7705,stoßen::V,stöta,nordadit
7706,stoßen::V,stöta,nutkâliđ
7707,stoßen::V,stöta,oi´ǧǧeed
7708,stoßen::V,stöta,оййкье
7709,stoßen::V,stöta,тоалкъе
7710,stehlen::V,stjäla,sualadidh
7711,stehlen::V,stjäla,suoládit
7712,stehlen::V,stjäla,suoládit
7713,stehlen::V,stjäla,suá'ládiđ
7714,stehlen::V,stjäla,suâleed
7715,stehlen::V,stjäla,суэлнэ
7716,stören::V,störa,stööredh
7717,stören::V,störa,hearaldehtedh
7718,stören::V,störa,massit
7719,stören::V,störa,sjuddit
7720,stören::V,störa,heađuštit
7721,stören::V,störa,hettiđ
7722,stören::V,störa,heṃâdiđ
7723,stören::V,störa,stamlded
7724,stören::V,störa,вӣршэ
7725,stören::V,störa,е̄кхэллэ
7726,belästigen::V,genera,vaejviestidh
7727,belästigen::V,genera,vájvedit
7728,belästigen::V,genera,muodástuhttet
7729,belästigen::V,genera,váivvidit
7730,belästigen::V,genera,bieguhit
7731,belästigen::V,genera,vä'ividiđ
7732,belästigen::V,genera,stamlded
7733,belästigen::V,genera,е̄кхэллэ
7734,belästigen::V,genera,во̄а̄йвшэ
7735,belästigen::V,besvära,vaejviestidh
7736,belästigen::V,besvära,vájvedit
7737,belästigen::V,besvära,muodástuhttet
7738,belästigen::V,besvära,váivvidit
7739,belästigen::V,besvära,bieguhit
7740,belästigen::V,besvära,vä'ividiđ
7741,belästigen::V,besvära,stamlded
7742,belästigen::V,besvära,е̄кхэллэ
7743,belästigen::V,besvära,во̄а̄йвшэ
7744,verbergen::V,dölja,tjïekedh
7745,verbergen::V,dölja,tjiehkat
7746,verbergen::V,dölja,čiehkat
7747,verbergen::V,dölja,čieḥâđ
7748,verbergen::V,dölja,peittad
7749,verbergen::V,dölja,чӣгкэ
7750,verbergen::V,dölja,пе̄йхьтэ
7751,täuschen::V,vilseleda,iermedh
7752,täuschen::V,vilseleda,eajhkaldehtedh
7753,täuschen::V,vilseleda,tjáddjit
7754,täuschen::V,vilseleda,dájuhit
7755,täuschen::V,vilseleda,viehtalit
7756,täuschen::V,vilseleda,villiđ
7757,täuschen::V,vilseleda,ǩiõllâd
7758,täuschen::V,vilseleda,вӯйхе
7759,täuschen::V,vilseleda,пе̄йхьтэ
7760,täuschen::V,vilseleda,ке̄лсэллэ
7761,betrügen::V,bedra,biehtedh
7762,betrügen::V,bedra,biehttet
7763,betrügen::V,bedra,beahttit
7764,betrügen::V,bedra,filliđ
7765,betrügen::V,bedra,ǩiõllâd
7766,betrügen::V,bedra,pä´rtteed
7767,betrügen::V,bedra,вӯйхе
7768,betrügen::V,bedra,пе̄йхьтэ
7769,betrügen::V,bedra,ке̄лсэллэ
7770,töten::V,döda,buvvedh
7771,töten::V,döda,gåddet
7772,töten::V,döda,soaggit
7773,töten::V,döda,goddit
7774,töten::V,döda,surmiđ
7775,töten::V,döda,jämittiđ
7776,töten::V,döda,kå´dded
7777,töten::V,döda,so´rmmjed
7778,töten::V,döda,коаннҌтэ
7779,wohnen::V,bo,årrodh
7780,wohnen::V,bo,veasodh
7781,wohnen::V,bo,årrot
7782,wohnen::V,bo,viessot
7783,wohnen::V,bo,orrut
7784,wohnen::V,bo,aassâđ
7785,wohnen::V,bo,aassâd
7786,wohnen::V,bo,jälsted
7787,wohnen::V,bo,е̄лле
7788,arbeiten::V,arbeta,barkedh
7789,arbeiten::V,arbeta,rihtjat
7790,arbeiten::V,arbeta,bargat
7791,arbeiten::V,arbeta,porgâđ
7792,arbeiten::V,arbeta,tue´j'jeed
7793,arbeiten::V,arbeta,лыххкэ
7794,arbeiten::V,arbeta,ро̄бхушшэ
7795,sammeln::V,samla,tjåegkedh
7796,sammeln::V,samla,tjoahkkit
7797,sammeln::V,samla,čoaggit
7798,sammeln::V,samla,čokkiđ
7799,sammeln::V,samla,čuág'giđ
7800,sammeln::V,samla,noorrâd
7801,sammeln::V,samla,нёавсэ
7802,pflücken::V,plocka,tjåegkedh
7803,pflücken::V,plocka,tjoagget
7804,pflücken::V,plocka,čoaggit
7805,pflücken::V,plocka,čuág'giđ
7806,pflücken::V,plocka,uussâd
7807,pflücken::V,plocka,кышшкэ
7808,jagen::V,jaga,bearhtodh
7809,jagen::V,jaga,viejddit
7810,jagen::V,jaga,bivdit
7811,jagen::V,jaga,miä'cástiđ
7812,jagen::V,jaga,miä´csted
7813,jagen::V,jaga,ме̄ххьцтэ
7814,fischen::V,fiska,gööledh
7815,fischen::V,fiska,håagkodh
7816,fischen::V,fiska,guollit
7817,fischen::V,fiska,guolástit
7818,fischen::V,fiska,kuá'lástiđ
7819,fischen::V,fiska,kue´llšeed
7820,fischen::V,fiska,шылле кӯль
7821,fassen::V,fånga,bivtedh
7822,fassen::V,fånga,giddit
7823,fassen::V,fånga,bivdit
7824,fassen::V,fånga,pivdeđ
7825,fassen::V,fånga,kå´dded
7826,fassen::V,fånga,со̄а̄гкэ
7827,hüten::V,vakta,geehtedh
7828,hüten::V,vakta,váktit
7829,hüten::V,vakta,geahččat
7830,hüten::V,vakta,keččâđ
7831,hüten::V,vakta,hoi´ddjed
7832,hüten::V,vakta,пынне
7833,treiben::V,driva,vuejiehtidh
7834,treiben::V,driva,vuojedit
7835,treiben::V,driva,vuodjelit
7836,treiben::V,driva,vyeijiđ
7837,treiben::V,driva,vue´jjad
7838,treiben::V,driva,выйхе
7839,treiben::V,driva,го̄ннэ
7840,anbinden::V,binda fast,viedtedh
7841,anbinden::V,binda fast,gaarhkedidh
7842,anbinden::V,binda fast,dabrrit
7843,anbinden::V,binda fast,dæhppodit
7844,anbinden::V,binda fast,čatnat
7845,anbinden::V,binda fast,čoonnâđ
7846,anbinden::V,binda fast,čõõnnâd
7847,anbinden::V,binda fast,ко̄ррэ
7848,füttern::V,fodra,bïepmehtidh
7849,füttern::V,fodra,biebbmat
7850,füttern::V,fodra,biebmat
7851,füttern::V,fodra,purâttiđ
7852,füttern::V,fodra,poorted
7853,füttern::V,fodra,peâm'mad
7854,füttern::V,fodra,поҏтэ
7855,melken::V,mjölka,buhtjedh
7856,melken::V,mjölka,båhtjet
7857,melken::V,mjölka,bahčit
7858,melken::V,mjölka,paččeeđ
7859,melken::V,mjölka,pââččad
7860,melken::V,mjölka,лаппьсе
7861,hacken::V,hacka,tsåalhkodh
7862,hacken::V,hacka,tsållat
7863,hacken::V,hacka,tsáhpat
7864,hacken::V,hacka,čuollat
7865,hacken::V,hacka,čuollâđ
7866,hacken::V,hacka,ceäk'kad
7867,hacken::V,hacka,ця̄ххкэ
7868,gießen::V,hälla,tjaetsiehtidh
7869,gießen::V,hälla,tjáhttjit
7870,gießen::V,hälla,njuoskadit
7871,gießen::V,hälla,čáhccet
7872,gießen::V,hälla,njuos'kâdiđ
7873,gießen::V,hälla,väällad
7874,gießen::V,hälla,ва̄ллэ
7875,gießen::V,vattna,tjaetsiehtidh
7876,gießen::V,vattna,tjáhttjit
7877,gießen::V,vattna,njuoskadit
7878,gießen::V,vattna,čáhccet
7879,gießen::V,vattna,njuos'kâdiđ
7880,gießen::V,vattna,väällad
7881,gießen::V,vattna,ва̄ллэ
7882,reifen::V,mogna,njoetsedh
7883,reifen::V,mogna,láddat
7884,reifen::V,mogna,láddat
7885,reifen::V,mogna,laddâđ
7886,reifen::V,mogna,laddâd
7887,reifen::V,mogna,ӣллкнэ
7888,reifen::V,mogna,ло̄а̄янтэ
7889,zubereiten::V,tillaga,jurjiehtidh
7890,zubereiten::V,tillaga,riejddit
7891,zubereiten::V,tillaga,ráhkadit
7892,zubereiten::V,tillaga,va'lmâštiđ
7893,zubereiten::V,tillaga,vaalmšted
7894,zubereiten::V,tillaga,во̄а̄лмшэ
7895,zubereiten::V,tillreda,jurjiehtidh
7896,zubereiten::V,tillreda,riejddit
7897,zubereiten::V,tillreda,ráhkadit
7898,zubereiten::V,tillreda,va'lmâštiđ
7899,zubereiten::V,tillreda,vaalmšted
7900,zubereiten::V,tillreda,во̄а̄лмшэ
7901,kochen::V,koka,voessjedh
7902,kochen::V,koka,vuossjat
7903,kochen::V,koka,duolldádit
7904,kochen::V,koka,vuoš'šat
7905,kochen::V,koka,vuoššâđ
7906,kochen::V,koka,ǩe´tted
7907,kochen::V,koka,кыппьтэ
7908,backen::V,baka,bååhkedh
7909,backen::V,baka,lájbbot
7910,backen::V,baka,báhkket
7911,backen::V,baka,goikadit
7912,backen::V,baka,liäi'buđ
7913,backen::V,baka,vää´l'jed
7914,backen::V,baka,па̄шшьтэ
7915,braten::V,steka,bissedh
7916,braten::V,steka,basset
7917,braten::V,steka,báistit
7918,braten::V,steka,steiket
7919,braten::V,steka,passeeđ
7920,braten::V,steka,pä´štted
7921,braten::V,steka,па̄шшьтэ
7922,umrühren::V,röra om,firredh
7923,umrühren::V,röra om,fierrot
7924,umrühren::V,röra om,fierrut
7925,umrühren::V,röra om,fiärruđ
7926,umrühren::V,röra om,sie´jjted
7927,umrühren::V,röra om,вӣршэ
7928,stricken::V,sticka,gurredh
7929,stricken::V,sticka,gådet
7930,stricken::V,sticka,gođđit
7931,stricken::V,sticka,kođđeeđ
7932,stricken::V,sticka,kåå´đđed
7933,stricken::V,sticka,коадтӭ
7934,nähen::V,sy,gåarodh
7935,nähen::V,sy,goarrot
7936,nähen::V,sy,goarrut
7937,nähen::V,sy,kuárruđ
7938,nähen::V,sy,kuärrad
7939,nähen::V,sy,куаррэ
7940,färben::V,färga,klaeriedidh
7941,färben::V,färga,bájnnit
7942,färben::V,färga,sihttset
7943,färben::V,färga,báidnit
7944,färben::V,färga,ivdnet
7945,färben::V,färga,päiniđ
7946,färben::V,färga,päinnad
7947,färben::V,färga,ǩe´rjjeed
7948,färben::V,färga,по̄а̄ййнэ
7949,reinigen::V,rensa,reenskedh
7950,reinigen::V,rensa,dïdtesjidh
7951,reinigen::V,rensa,rájnnit
7952,reinigen::V,rensa,čorget
7953,reinigen::V,rensa,buhtistit
7954,reinigen::V,rensa,kađvâđ
7955,reinigen::V,rensa,čurgiđ
7956,reinigen::V,rensa,putestiđ
7957,reinigen::V,rensa,čiisteed
7958,reinigen::V,rensa,puu´ttsted
7959,reinigen::V,rensa,чисстэ
7960,reinigen::V,rensa,е̄ллэ
7961,reinigen::V,rengöra,reenskedh
7962,reinigen::V,rengöra,dïdtesjidh
7963,reinigen::V,rengöra,rájnnit
7964,reinigen::V,rengöra,čorget
7965,reinigen::V,rengöra,buhtistit
7966,reinigen::V,rengöra,kađvâđ
7967,reinigen::V,rengöra,čurgiđ
7968,reinigen::V,rengöra,putestiđ
7969,reinigen::V,rengöra,čiisteed
7970,reinigen::V,rengöra,puu´ttsted
7971,reinigen::V,rengöra,чисстэ
7972,reinigen::V,rengöra,е̄ллэ
7973,waschen::V,tvätta,bïssedh
7974,waschen::V,tvätta,bassat
7975,waschen::V,tvätta,bassat
7976,waschen::V,tvätta,posâliđ
7977,waschen::V,tvätta,põõssâd
7978,waschen::V,tvätta,пэ̄ссэ
7979,abwischen::V,torka av,njaamedh
7980,abwischen::V,torka av,sihkastit
7981,abwischen::V,torka av,sihkkut
7982,abwischen::V,torka av,sikkođ
7983,abwischen::V,torka av,sekkad
7984,abwischen::V,torka av,чисстэ
7985,spülen::V,spola,skuvledh
7986,spülen::V,spola,dåjddet
7987,spülen::V,spola,doidit
7988,spülen::V,spola,skuljiđ
7989,spülen::V,spola,toideđ
7990,spülen::V,spola,tåiddad
7991,spülen::V,spola,sku´lljeed
7992,spülen::V,spola,пэ̄ссэ
7993,spülen::V,skölja,skuvledh
7994,spülen::V,skölja,dåjddet
7995,spülen::V,skölja,doidit
7996,spülen::V,skölja,skuljiđ
7997,spülen::V,skölja,toideđ
7998,spülen::V,skölja,tåiddad
7999,spülen::V,skölja,sku´lljeed
8000,spülen::V,skölja,пэ̄ссэ
8001,fegen::V,feja,sööpedh
8002,fegen::V,feja,suohttsit
8003,fegen::V,feja,luvdet
8004,fegen::V,feja,sihostiđ
8005,fegen::V,feja,roppâđ
8006,fegen::V,feja,västtad
8007,fegen::V,feja,seekksted
8008,fegen::V,feja,по̄а̄шшэ
8009,kehren::V,sopa,tjirredh
8010,kehren::V,sopa,såbit
8011,kehren::V,sopa,luvdet
8012,kehren::V,sopa,suo'pâlistiđ
8013,kehren::V,sopa,västtad
8014,kehren::V,sopa,по̄а̄шшэ
8015,baden::V,bada,voejedidh
8016,baden::V,bada,gálatjit
8017,baden::V,bada,gálašit
8018,baden::V,bada,lávguđ
8019,baden::V,bada,vuõjjâd
8020,baden::V,bada,sääunõõttâd
8021,baden::V,bada,вӯйнэдтэ
8022,sich waschen::V,tvätta sig,bïssedidh
8023,sich waschen::V,tvätta sig,basádit
8024,sich waschen::V,tvätta sig,basadit
8025,sich waschen::V,tvätta sig,posâdâttâđ
8026,sich waschen::V,tvätta sig,põõuuõõttâd
8027,sich waschen::V,tvätta sig,пэзнэдтэ
8028,ausziehen::V,ta av,svæjkedh
8029,ausziehen::V,ta av,nuollat
8030,ausziehen::V,ta av,nuollat
8031,ausziehen::V,ta av,noollâđ
8032,ausziehen::V,ta av,nõõllâd
8033,ausziehen::V,ta av,jä´hssed
8034,ausziehen::V,ta av,я̄ккьсе
8035,anziehen::V,ta på,gaarvoehtidh
8036,anziehen::V,ta på,tsåggåt
8037,anziehen::V,ta på,nahkehit
8038,anziehen::V,ta på,čákŋat
8039,anziehen::V,ta på,ká'rvuttiđ
8040,anziehen::V,ta på,čouggâd
8041,anziehen::V,ta på,nââ´ǩǩted
8042,anziehen::V,ta på,ца̄гке
8043,anziehen::V,ta på,наккьхе
8044,sich anziehen::V,klä på sig,gåårvedidh
8045,sich anziehen::V,klä på sig,gárvvunit
8046,sich anziehen::V,klä på sig,gárvodit
8047,sich anziehen::V,klä på sig,kárvudâttâđ
8048,sich anziehen::V,klä på sig,teâvõõttâd
8049,sich anziehen::V,klä på sig,туввнэдтэ
8050,kämmen::V,kamma,tjåhkodh
8051,kämmen::V,kamma,rájddat
8052,kämmen::V,kamma,čohkut
8053,kämmen::V,kamma,čohhoođ
8054,kämmen::V,kamma,čååkkad
8055,kämmen::V,kamma,чоагкэ
8056,schmücken::V,pynta,rïesedh
8057,schmücken::V,pynta,feegredh
8058,schmücken::V,pynta,hiervvit
8059,schmücken::V,pynta,tjáppedit
8060,schmücken::V,pynta,čiŋahit
8061,schmücken::V,pynta,čiŋâttiđ
8062,schmücken::V,pynta,heärvted
8063,schmücken::V,pynta,ре̄ввклаххьтэ
8064,schmücken::V,smycka,rïesedh
8065,schmücken::V,smycka,feegredh
