,Concept_ID,lbe,se
7605,töten::V,ивчӏан,goddit
7606,töten::V,ивчӏан,surmiđ
7607,töten::V,ивчӏан,jämittiđ
7608,töten::V,ивчӏан,kå´dded
7609,töten::V,ивчӏан,so´rmmjed
7610,töten::V,ивчӏан,коаннҌтэ
7611,wohnen::V,оьрму бутлан,årrodh
7612,wohnen::V,оьрму бутлан,veasodh
7613,wohnen::V,оьрму бутлан,årrot
7614,wohnen::V,оьрму бутлан,viessot
7615,wohnen::V,оьрму бутлан,orrut
7616,wohnen::V,оьрму бутлан,aassâđ
7617,wohnen::V,оьрму бутлан,aassâd
7618,wohnen::V,оьрму бутлан,jälsted
7619,wohnen::V,оьрму бутлан,е̄лле
7620,arbeiten::V,зун,barkedh
7621,arbeiten::V,зун,rihtjat
7622,arbeiten::V,зун,bargat
7623,arbeiten::V,зун,porgâđ
7624,arbeiten::V,зун,tue´j'jeed
7625,arbeiten::V,зун,лыххкэ
7626,arbeiten::V,зун,ро̄бхушшэ
7627,sammeln::V,ттихӏин,tjåegkedh
7628,sammeln::V,ттихӏин,tjoahkkit
7629,sammeln::V,ттихӏин,čoaggit
7630,sammeln::V,ттихӏин,čokkiđ
7631,sammeln::V,ттихӏин,čuág'giđ
7632,sammeln::V,ттихӏин,noorrâd
7633,sammeln::V,ттихӏин,нёавсэ
7634,sammeln::V,вив дишин,tjåegkedh
7635,sammeln::V,вив дишин,tjoahkkit
7636,sammeln::V,вив дишин,čoaggit
7637,sammeln::V,вив дишин,čokkiđ
7638,sammeln::V,вив дишин,čuág'giđ
7639,sammeln::V,вив дишин,noorrâd
7640,sammeln::V,вив дишин,нёавсэ
7641,pflücken::V,риттун,tjåegkedh
7642,pflücken::V,риттун,tjoagget
7643,pflücken::V,риттун,čoaggit
7644,pflücken::V,риттун,čuág'giđ
7645,pflücken::V,риттун,uussâd
7646,pflücken::V,риттун,кышшкэ
7647,jagen::V,авли занан,bearhtodh
7648,jagen::V,авли занан,viejddit
7649,jagen::V,авли занан,bivdit
7650,jagen::V,авли занан,miä'cástiđ
7651,jagen::V,авли занан,miä´csted
7652,jagen::V,авли занан,ме̄ххьцтэ
7653,fischen::V,чавахъру бугьлан,gööledh
7654,fischen::V,чавахъру бугьлан,håagkodh
7655,fischen::V,чавахъру бугьлан,guollit
7656,fischen::V,чавахъру бугьлан,guolástit
7657,fischen::V,чавахъру бугьлан,kuá'lástiđ
7658,fischen::V,чавахъру бугьлан,kue´llšeed
7659,fischen::V,чавахъру бугьлан,шылле кӯль
7660,fassen::V,бугьан,bivtedh
7661,fassen::V,бугьан,giddit
7662,fassen::V,бугьан,bivdit
7663,fassen::V,бугьан,pivdeđ
7664,fassen::V,бугьан,kå´dded
7665,fassen::V,бугьан,со̄а̄гкэ
7666,hüten::V,урттуйн бакьлан,geehtedh
7667,hüten::V,урттуйн бакьлан,váktit
7668,hüten::V,урттуйн бакьлан,geahččat
7669,hüten::V,урттуйн бакьлан,keččâđ
7670,hüten::V,урттуйн бакьлан,hoi´ddjed
7671,hüten::V,урттуйн бакьлан,пынне
7672,treiben::V,дачин дуллан,vuejiehtidh
7673,treiben::V,дачин дуллан,vuojedit
7674,treiben::V,дачин дуллан,vuodjelit
7675,treiben::V,дачин дуллан,vyeijiđ
7676,treiben::V,дачин дуллан,vue´jjad
7677,treiben::V,дачин дуллан,выйхе
7678,treiben::V,дачин дуллан,го̄ннэ
7679,treiben::V,лихъан буллан,vuejiehtidh
7680,treiben::V,лихъан буллан,vuojedit
7681,treiben::V,лихъан буллан,vuodjelit
7682,treiben::V,лихъан буллан,vyeijiđ
7683,treiben::V,лихъан буллан,vue´jjad
7684,treiben::V,лихъан буллан,выйхе
7685,treiben::V,лихъан буллан,го̄ннэ
7686,anbinden::V,бахӏин,viedtedh
7687,anbinden::V,бахӏин,gaarhkedidh
7688,anbinden::V,бахӏин,dabrrit
7689,anbinden::V,бахӏин,dæhppodit
7690,anbinden::V,бахӏин,čatnat
7691,anbinden::V,бахӏин,čoonnâđ
7692,anbinden::V,бахӏин,čõõnnâd
7693,anbinden::V,бахӏин,ко̄ррэ
7694,füttern::V,канаки буллан,bïepmehtidh
7695,füttern::V,канаки буллан,biebbmat
7696,füttern::V,канаки буллан,biebmat
7697,füttern::V,канаки буллан,purâttiđ
7698,füttern::V,канаки буллан,poorted
7699,füttern::V,канаки буллан,peâm'mad
7700,füttern::V,канаки буллан,поҏтэ
7701,melken::V,ттизин,buhtjedh
7702,melken::V,ттизин,båhtjet
7703,melken::V,ттизин,bahčit
7704,melken::V,ттизин,paččeeđ
7705,melken::V,ттизин,pââččad
7706,melken::V,ттизин,лаппьсе
7707,hacken::V,мюрш буллан,tsåalhkodh
7708,hacken::V,мюрш буллан,tsållat
7709,hacken::V,мюрш буллан,tsáhpat
7710,hacken::V,мюрш буллан,čuollat
7711,hacken::V,мюрш буллан,čuollâđ
7712,hacken::V,мюрш буллан,ceäk'kad
7713,hacken::V,мюрш буллан,ця̄ххкэ
7714,hacken::V,мюрш бан,tsåalhkodh
7715,hacken::V,мюрш бан,tsållat
7716,hacken::V,мюрш бан,tsáhpat
7717,hacken::V,мюрш бан,čuollat
7718,hacken::V,мюрш бан,čuollâđ
7719,hacken::V,мюрш бан,ceäk'kad
7720,hacken::V,мюрш бан,ця̄ххкэ
7721,gießen::V,щин дишин,tjaetsiehtidh
7722,gießen::V,щин дишин,tjáhttjit
7723,gießen::V,щин дишин,njuoskadit
7724,gießen::V,щин дишин,čáhccet
7725,gießen::V,щин дишин,njuos'kâdiđ
7726,gießen::V,щин дишин,väällad
7727,gießen::V,щин дишин,ва̄ллэ
7728,reifen::V,диян,njoetsedh
7729,reifen::V,диян,láddat
7730,reifen::V,диян,láddat
7731,reifen::V,диян,laddâđ
7732,reifen::V,диян,laddâd
7733,reifen::V,диян,ӣллкнэ
7734,reifen::V,диян,ло̄а̄янтэ
7735,zubereiten::V,хӏадур дан,jurjiehtidh
7736,zubereiten::V,хӏадур дан,riejddit
7737,zubereiten::V,хӏадур дан,ráhkadit
7738,zubereiten::V,хӏадур дан,va'lmâštiđ
7739,zubereiten::V,хӏадур дан,vaalmšted
7740,zubereiten::V,хӏадур дан,во̄а̄лмшэ
7741,zubereiten::V,хӏадур бан,jurjiehtidh
7742,zubereiten::V,хӏадур бан,riejddit
7743,zubereiten::V,хӏадур бан,ráhkadit
7744,zubereiten::V,хӏадур бан,va'lmâštiđ
7745,zubereiten::V,хӏадур бан,vaalmšted
7746,zubereiten::V,хӏадур бан,во̄а̄лмшэ
7747,kochen::V,шашан,voessjedh
7748,kochen::V,шашан,vuossjat
7749,kochen::V,шашан,duolldádit
7750,kochen::V,шашан,vuoš'šat
7751,kochen::V,шашан,vuoššâđ
7752,kochen::V,шашан,ǩe´tted
7753,kochen::V,шашан,кыппьтэ
7754,kochen::V,шашан дуллан,voessjedh
7755,kochen::V,шашан дуллан,vuossjat
7756,kochen::V,шашан дуллан,duolldádit
7757,kochen::V,шашан дуллан,vuoš'šat
7758,kochen::V,шашан дуллан,vuoššâđ
7759,kochen::V,шашан дуллан,ǩe´tted
7760,kochen::V,шашан дуллан,кыппьтэ
7761,backen::V,бишлан,bååhkedh
7762,backen::V,бишлан,lájbbot
7763,backen::V,бишлан,báhkket
7764,backen::V,бишлан,goikadit
7765,backen::V,бишлан,liäi'buđ
7766,backen::V,бишлан,vää´l'jed
7767,backen::V,бишлан,па̄шшьтэ
7768,backen::V,шахьлан,bååhkedh
7769,backen::V,шахьлан,lájbbot
7770,backen::V,шахьлан,báhkket
7771,backen::V,шахьлан,goikadit
7772,backen::V,шахьлан,liäi'buđ
7773,backen::V,шахьлан,vää´l'jed
7774,backen::V,шахьлан,па̄шшьтэ
7775,braten::V,цӏарайх дуллан,bissedh
7776,braten::V,цӏарайх дуллан,basset
7777,braten::V,цӏарайх дуллан,báistit
7778,braten::V,цӏарайх дуллан,steiket
7779,braten::V,цӏарайх дуллан,passeeđ
7780,braten::V,цӏарайх дуллан,pä´štted
7781,braten::V,цӏарайх дуллан,па̄шшьтэ
7782,umrühren::V,хӏала бан,firredh
7783,umrühren::V,хӏала бан,fierrot
7784,umrühren::V,хӏала бан,fierrut
7785,umrühren::V,хӏала бан,fiärruđ
7786,umrühren::V,хӏала бан,sie´jjted
7787,umrühren::V,хӏала бан,вӣршэ
7788,stricken::V,щащлан,gurredh
7789,stricken::V,щащлан,gådet
7790,stricken::V,щащлан,gođđit
7791,stricken::V,щащлан,kođđeeđ
7792,stricken::V,щащлан,kåå´đđed
7793,stricken::V,щащлан,коадтӭ
7794,stricken::V,щащан,gurredh
7795,stricken::V,щащан,gådet
7796,stricken::V,щащан,gođđit
7797,stricken::V,щащан,kođđeeđ
7798,stricken::V,щащан,kåå´đđed
7799,stricken::V,щащан,коадтӭ
7800,nähen::V,дуруххан,gåarodh
7801,nähen::V,дуруххан,goarrot
7802,nähen::V,дуруххан,goarrut
7803,nähen::V,дуруххан,kuárruđ
7804,nähen::V,дуруххан,kuärrad
7805,nähen::V,дуруххан,куаррэ
7806,färben::V,ранг щун,klaeriedidh
7807,färben::V,ранг щун,bájnnit
7808,färben::V,ранг щун,sihttset
7809,färben::V,ранг щун,báidnit
7810,färben::V,ранг щун,ivdnet
7811,färben::V,ранг щун,päiniđ
7812,färben::V,ранг щун,päinnad
7813,färben::V,ранг щун,ǩe´rjjeed
7814,färben::V,ранг щун,по̄а̄ййнэ
7815,reinigen::V,марцӏ бан,reenskedh
7816,reinigen::V,марцӏ бан,dïdtesjidh
7817,reinigen::V,марцӏ бан,rájnnit
7818,reinigen::V,марцӏ бан,čorget
7819,reinigen::V,марцӏ бан,buhtistit
7820,reinigen::V,марцӏ бан,kađvâđ
7821,reinigen::V,марцӏ бан,čurgiđ
7822,reinigen::V,марцӏ бан,putestiđ
7823,reinigen::V,марцӏ бан,čiisteed
7824,reinigen::V,марцӏ бан,puu´ttsted
7825,reinigen::V,марцӏ бан,чисстэ
7826,reinigen::V,марцӏ бан,е̄ллэ
7827,waschen::V,шюшин,bïssedh
7828,waschen::V,шюшин,bassat
7829,waschen::V,шюшин,bassat
7830,waschen::V,шюшин,posâliđ
7831,waschen::V,шюшин,põõssâd
7832,waschen::V,шюшин,пэ̄ссэ
7833,abwischen::V,лишин,njaamedh
7834,abwischen::V,лишин,sihkastit
7835,abwischen::V,лишин,sihkkut
7836,abwischen::V,лишин,sikkođ
7837,abwischen::V,лишин,sekkad
7838,abwischen::V,лишин,чисстэ
7839,spülen::V,вилаган,skuvledh
7840,spülen::V,вилаган,dåjddet
7841,spülen::V,вилаган,doidit
7842,spülen::V,вилаган,skuljiđ
7843,spülen::V,вилаган,toideđ
7844,spülen::V,вилаган,tåiddad
7845,spülen::V,вилаган,sku´lljeed
7846,spülen::V,вилаган,пэ̄ссэ
7847,fegen::V,башин,sööpedh
7848,fegen::V,башин,suohttsit
7849,fegen::V,башин,luvdet
7850,fegen::V,башин,sihostiđ
7851,fegen::V,башин,roppâđ
7852,fegen::V,башин,västtad
7853,fegen::V,башин,seekksted
7854,fegen::V,башин,по̄а̄шшэ
7855,kehren::V,бахьлан,tjirredh
7856,kehren::V,бахьлан,såbit
7857,kehren::V,бахьлан,luvdet
7858,kehren::V,бахьлан,suo'pâlistiđ
7859,kehren::V,бахьлан,västtad
7860,kehren::V,бахьлан,по̄а̄шшэ
7861,baden::V,щинавун учӏлан,voejedidh
7862,baden::V,щинавун учӏлан,gálatjit
7863,baden::V,щинавун учӏлан,gálašit
7864,baden::V,щинавун учӏлан,lávguđ
7865,baden::V,щинавун учӏлан,vuõjjâd
7866,baden::V,щинавун учӏлан,sääunõõttâd
7867,baden::V,щинавун учӏлан,вӯйнэдтэ
7868,sich waschen::V,диссун,bïssedidh
7869,sich waschen::V,диссун,basádit
7870,sich waschen::V,диссун,basadit
7871,sich waschen::V,диссун,posâdâttâđ
7872,sich waschen::V,диссун,põõuuõõttâd
7873,sich waschen::V,диссун,пэзнэдтэ
7874,sich waschen::V,лажин диссун,bïssedidh
7875,sich waschen::V,лажин диссун,basádit
7876,sich waschen::V,лажин диссун,basadit
7877,sich waschen::V,лажин диссун,posâdâttâđ
7878,sich waschen::V,лажин диссун,põõuuõõttâd
7879,sich waschen::V,лажин диссун,пэзнэдтэ
7880,sich waschen::V,лажин дислан,bïssedidh
7881,sich waschen::V,лажин дислан,basádit
7882,sich waschen::V,лажин дислан,basadit
7883,sich waschen::V,лажин дислан,posâdâttâđ
7884,sich waschen::V,лажин дислан,põõuuõõttâd
7885,sich waschen::V,лажин дислан,пэзнэдтэ
7886,sich waschen::V,биссун,bïssedidh
7887,sich waschen::V,биссун,basádit
7888,sich waschen::V,биссун,basadit
7889,sich waschen::V,биссун,posâdâttâđ
7890,sich waschen::V,биссун,põõuuõõttâd
7891,sich waschen::V,биссун,пэзнэдтэ
7892,sich waschen::V,чурх бислан,bïssedidh
7893,sich waschen::V,чурх бислан,basádit
7894,sich waschen::V,чурх бислан,basadit
7895,sich waschen::V,чурх бислан,posâdâttâđ
7896,sich waschen::V,чурх бислан,põõuuõõttâd
7897,sich waschen::V,чурх бислан,пэзнэдтэ
7898,ausziehen::V,ликкан,svæjkedh
7899,ausziehen::V,ликкан,nuollat
7900,ausziehen::V,ликкан,nuollat
7901,ausziehen::V,ликкан,noollâđ
7902,ausziehen::V,ликкан,nõõllâd
7903,ausziehen::V,ликкан,jä´hssed
7904,ausziehen::V,ликкан,я̄ккьсе
7905,anziehen::V,лаххан,gaarvoehtidh
7906,anziehen::V,лаххан,tsåggåt
7907,anziehen::V,лаххан,nahkehit
7908,anziehen::V,лаххан,čákŋat
7909,anziehen::V,лаххан,ká'rvuttiđ
7910,anziehen::V,лаххан,čouggâd
7911,anziehen::V,лаххан,nââ´ǩǩted
7912,anziehen::V,лаххан,ца̄гке
7913,anziehen::V,лаххан,наккьхе
7914,sich anziehen::V,янна лаххан,gåårvedidh
7915,sich anziehen::V,янна лаххан,gárvvunit
7916,sich anziehen::V,янна лаххан,gárvodit
7917,sich anziehen::V,янна лаххан,kárvudâttâđ
7918,sich anziehen::V,янна лаххан,teâvõõttâd
7919,sich anziehen::V,янна лаххан,туввнэдтэ
7920,kämmen::V,ттарал дуккан,tjåhkodh
7921,kämmen::V,ттарал дуккан,rájddat
7922,kämmen::V,ттарал дуккан,čohkut
7923,kämmen::V,ттарал дуккан,čohhoođ
7924,kämmen::V,ттарал дуккан,čååkkad
7925,kämmen::V,ттарал дуккан,чоагкэ
7926,schmücken::V,чӏюлу бан,rïesedh
7927,schmücken::V,чӏюлу бан,feegredh
7928,schmücken::V,чӏюлу бан,hiervvit
7929,schmücken::V,чӏюлу бан,tjáppedit
7930,schmücken::V,чӏюлу бан,čiŋahit
7931,schmücken::V,чӏюлу бан,čiŋâttiđ
7932,schmücken::V,чӏюлу бан,heärvted
7933,schmücken::V,чӏюлу бан,ре̄ввклаххьтэ
7934,sagen::V,учин,jiehtedh
7935,sagen::V,учин,javllat
7936,sagen::V,учин,dadjat
7937,sagen::V,учин,cealkit
7938,sagen::V,учин,ettâđ
7939,sagen::V,учин,celkkiđ
7940,sagen::V,учин,nõmmeed
7941,sagen::V,учин,ceä´lǩǩed
7942,sagen::V,учин,е̄ввэ
7943,sagen::V,учин,це̄ӆӆьке
7944,sprechen::V,гъалгъа тӏун,håaledh
7945,sprechen::V,гъалгъа тӏун,rudnat
7946,sprechen::V,гъалгъа тӏун,runádit
7947,sprechen::V,гъалгъа тӏун,sárdnut
7948,sprechen::V,гъалгъа тӏун,sárnuđ
7949,sprechen::V,гъалгъа тӏун,särnnad
7950,sprechen::V,гъалгъа тӏун,са̄ррнэ
7951,reden::V,гъалгъа тӏун,håaledh
7952,reden::V,гъалгъа тӏун,sáhkadit
7953,reden::V,гъалгъа тӏун,hupmat
7954,reden::V,гъалгъа тӏун,arvâlâddâđ
7955,reden::V,гъалгъа тӏун,sárnudiđ
7956,reden::V,гъалгъа тӏун,mainsted
7957,reden::V,гъалгъа тӏун,е̄внэллэ
7958,sich unterhalten::V,гъалгъа тӏун,soptsestalledh
7959,sich unterhalten::V,гъалгъа тӏун,ságastit
7960,sich unterhalten::V,гъалгъа тӏун,ságastallat
7961,sich unterhalten::V,гъалгъа тӏун,jumadit
7962,sich unterhalten::V,гъалгъа тӏун,ságastallat
7963,sich unterhalten::V,гъалгъа тӏун,ma'inâstiđ
7964,sich unterhalten::V,гъалгъа тӏун,maainsted
7965,sich unterhalten::V,гъалгъа тӏун,мо̄а̄йнсе
7966,fragen::V,цӏуххин,gihtjedh
7967,fragen::V,цӏуххин,gahtjat
7968,fragen::V,цӏуххин,gatjádit
7969,fragen::V,цӏуххин,jearrat
7970,fragen::V,цӏуххин,koijâdiđ
7971,fragen::V,цӏуххин,kõõččâd
7972,fragen::V,цӏуххин,кэ̄дже
7973,bitten::V,тавакъю буллан,birredh
7974,bitten::V,тавакъю буллан,aanoestidh
7975,bitten::V,тавакъю буллан,rohkelassjedh
7976,bitten::V,тавакъю буллан,ádnot
7977,bitten::V,тавакъю буллан,gåhttjot
7978,bitten::V,тавакъю буллан,bivdit
7979,bitten::V,тавакъю буллан,pivdeđ
7980,bitten::V,тавакъю буллан,äännad
7981,bitten::V,тавакъю буллан,raukkâd
7982,bitten::V,тавакъю буллан,а̄нкэ
7983,bitten::V,тавакъю буллан,кэ̄дже
7984,erzählen::V,хавар бусан,saakestidh
7985,erzählen::V,хавар бусан,giehttot
7986,erzählen::V,хавар бусан,subtsastit
7987,erzählen::V,хавар бусан,muitalit
