,Concept_ID,se,ady
4599,nur::ADV,barre,ныӏэ́п
4600,nur::ADV,dåssjå,ныӏэ́п
4601,nur::ADV,dušše,ныӏэ́п
4602,nur::ADV,váá,ныӏэ́п
4603,nur::ADV,pâi,ныӏэ́п
4604,nur::ADV,leša,ныӏэ́п
4605,nur::ADV,tåå´lǩ,ныӏэ́п
4606,nur::ADV,лэша,ныӏэ́п
4607,nur::ADV,лышшэ,ныӏэ́п
4608,schon::ADV,joe,
4609,schon::ADV,juo,
4610,schon::ADV,juo,
4611,schon::ADV,juo,
4612,schon::ADV,ju´n,
4613,schon::ADV,ё,
4614,wieder::ADV,vihth,джыри
4615,wieder::ADV,aajmoen,джыри
4616,wieder::ADV,vas,джыри
4617,wieder::ADV,ådåsis,джыри
4618,wieder::ADV,fas,джыри
4619,wieder::ADV,vuot,джыри
4620,wieder::ADV,vest,джыри
4621,wieder::ADV,däs,джыри
4622,wieder::ADV,e´pet,джыри
4623,wieder::ADV,аввта,джыри
4624,wieder::ADV,о̄дтсэ,джыри
4625,vor::PRP,åvteste,пашъхьэ́
4626,vor::PRP,ålggolin,пашъхьэ́
4627,vor::PRP,ovddas,пашъхьэ́
4628,vor::PRP,oovdâst,пашъхьэ́
4629,vor::PRP,ooudâst,пашъхьэ́
4630,vor::PRP,авьтэмьбе̄лльт,пашъхьэ́
4631,hinter::PRP,duekesne,кӏы́б
4632,hinter::PRP,duogen,кӏы́б
4633,hinter::PRP,maŋŋelin,кӏы́б
4634,hinter::PRP,maŋil,кӏы́б
4635,hinter::PRP,duogás,кӏы́б
4636,hinter::PRP,tyeḥin,кӏы́б
4637,hinter::PRP,tue´ǩǩen,кӏы́б
4638,hinter::PRP,маӈельт,кӏы́б
4639,unter::PRP,nuelesne,чӏэ-
4640,unter::PRP,vuolen,чӏэ-
4641,unter::PRP,vuolde,чӏэ-
4642,unter::PRP,vyel'ni,чӏэ-
4643,unter::PRP,vue´llen,чӏэ-
4644,unter::PRP,вӯлльнҍ,чӏэ-
4645,durch::PRP,vieken,пхыры-
4646,durch::PRP,tjadá,пхыры-
4647,durch::PRP,-rájge,пхыры-
4648,durch::PRP,čađa,пхыры-
4649,durch::PRP,čoođâ,пхыры-
4650,durch::PRP,čõõđ,пхыры-
4651,durch::PRP,pääi´ǩ,пхыры-
4652,durch::PRP,че̄д,пхыры-
4653,neben::PRP,baaltese,дэжь
4654,neben::PRP,báldan,дэжь
4655,neben::PRP,bálddas,дэжь
4656,neben::PRP,paaldâst,дэжь
4657,neben::PRP,paaldâst,дэжь
4658,neben::PRP,поалльтэ,дэжь
4659,zwischen::PRP,gaskesne,азыфа́гу
4660,zwischen::PRP,gasska,азыфа́гу
4661,zwischen::PRP,gaskkas,азыфа́гу
4662,zwischen::PRP,kooskâst,азыфа́гу
4663,zwischen::PRP,kâskka,азыфа́гу
4664,zwischen::PRP,кэскэсьт,азыфа́гу
4665,zwischen::PRP,кэ̄скэль,азыфа́гу
4666,wegen::PRP,dïete,къы-
4667,wegen::PRP,gaevhtieh,къы-
4668,wegen::PRP,diehti,къы-
4669,wegen::PRP,dihte,къы-
4670,wegen::PRP,geažil,къы-
4671,wegen::PRP,tet,къы-
4672,wegen::PRP,diõtt,къы-
4673,wegen::PRP,ǩeäč'ča,къы-
4674,wegen::PRP,гуэйке,къы-
4675,dies::PRN,dihte,ар
4676,dies::PRN,dát,ар
4677,dies::PRN,dát,ар
4678,dies::PRN,táát,ар
4679,dies::PRN,tät,ар
4680,dies::PRN,tiett-aa,ар
4681,dies::PRN,тэдт,ар
4682,das::PRN,dohte,а
4683,das::PRN,dohte,мо
4684,das::PRN,dat,а
4685,das::PRN,dat,мо
4686,das::PRN,dat,а
4687,das::PRN,dat,мо
4688,das::PRN,tot,а
4689,das::PRN,tot,мо
4690,das::PRN,tõt,а
4691,das::PRN,tõt,мо
4692,das::PRN,тудт,а
4693,das::PRN,тудт,мо
4694,alles::PRN,gaajhke,зэкӏэ́
4695,alles::PRN,gájkka,зэкӏэ́
4696,alles::PRN,buot,зэкӏэ́
4697,alles::PRN,puoh,зэкӏэ́
4698,alles::PRN,puk,зэкӏэ́
4699,alles::PRN,пугк,зэкӏэ́
4700,ich::PRN,manne,сэ
4701,ich::PRN,mån,сэ
4702,ich::PRN,månnå,сэ
4703,ich::PRN,mun,сэ
4704,ich::PRN,mun,сэ
4705,ich::PRN,munnâ,сэ
4706,ich::PRN,mon,сэ
4707,ich::PRN,мунн,сэ
4708,du::PRN,datne,о
4709,du::PRN,dån,о
4710,du::PRN,don,о
4711,du::PRN,tun,о
4712,du::PRN,ton,о
4713,du::PRN,то̄нн,о
4714,er::PRN,dïhte,ар
4715,er::PRN,sån,ар
4716,er::PRN,son,ар
4717,er::PRN,sun,ар
4718,er::PRN,son,ар
4719,er::PRN,со̄нн,ар
4720,wir::PRN,mijjieh,тэ
4721,wir::PRN,mij,тэ
4722,wir::PRN,mii,тэ
4723,wir::PRN,mij,тэ
4724,wir::PRN,mij,тэ
4725,wir::PRN,мыйй,тэ
4726,ihr::PRN,dijjie,шъо
4727,ihr::PRN,dij,шъо
4728,ihr::PRN,dii,шъо
4729,ihr::PRN,tij,шъо
4730,ihr::PRN,tij,шъо
4731,ihr::PRN,тыйй,шъо
4732,sie::PRN,dah,ахэр
4733,sie::PRN,sij,ахэр
4734,sie::PRN,sii,ахэр
4735,sie::PRN,sij,ахэр
4736,sie::PRN,sij,ахэр
4737,sie::PRN,сыйй,ахэр
4738,was::FPRN,mij,сыд
4739,was::FPRN,mij,сыд
4740,was::FPRN,mii,сыд
4741,was::FPRN,mii,сыд
4742,was::FPRN,mii,сыд
4743,was::FPRN,мӣ,сыд
4744,wer::FPRN,gie,хэт
4745,wer::FPRN,guhti,хэт
4746,wer::FPRN,gii,хэт
4747,wer::FPRN,guhte,хэт
4748,wer::FPRN,kii,хэт
4749,wer::FPRN,ǩii,хэт
4750,wer::FPRN,kåå´tt,хэт
4751,wer::FPRN,ке̄,хэт
4752,wo::FADV,gusnie,тыдэ́
4753,wo::FADV,gånnå,тыдэ́
4754,wo::FADV,gos,тыдэ́
4755,wo::FADV,kost,тыдэ́
4756,wo::FADV,ko´st,тыдэ́
4757,wo::FADV,касьт,тыдэ́
4758,wohin::FADV,gogka,тыдэ́
4759,wohin::FADV,gåsi,тыдэ́
4760,wohin::FADV,gosa,тыдэ́
4761,wohin::FADV,kuus,тыдэ́
4762,wohin::FADV,koozz,тыдэ́
4763,wohin::FADV,ко̄з,тыдэ́
4764,wie::FADV,guktie,сыдэущтэ́у
4765,wie::FADV,gumhtie,сыдэущтэ́у
4766,wie::FADV,gåktu,сыдэущтэ́у
4767,wie::FADV,mot,сыдэущтэ́у
4768,wie::FADV,mahte,сыдэущтэ́у
4769,wie::FADV,mä´htt,сыдэущтэ́у
4770,wie::FADV,ко̄ххт,сыдэущтэ́у
4771,warum::FADV,man,сыд пае́
4772,warum::FADV,manen,сыд пае́
4773,warum::FADV,manne,сыд пае́
4774,warum::FADV,mane,сыд пае́
4775,warum::FADV,mondiet,сыд пае́
4776,warum::FADV,mõõzz,сыд пае́
4777,warum::FADV,mää´nn,сыд пае́
4778,warum::FADV,мэ̄йт,сыд пае́
4779,warum::FADV,мэ̄ннгуэйке,сыд пае́
4780,wieviel::FNUM,man jeenje,тхьапш
4781,wieviel::FNUM,man jeenje,сыд фэди́з
4782,wieviel::FNUM,makta,тхьапш
4783,wieviel::FNUM,makta,сыд фэди́з
4784,wieviel::FNUM,olugo,тхьапш
4785,wieviel::FNUM,olugo,сыд фэди́з
4786,wieviel::FNUM,kalle,тхьапш
4787,wieviel::FNUM,kalle,сыд фэди́з
4788,wieviel::FNUM,kâ´ll,тхьапш
4789,wieviel::FNUM,kâ´ll,сыд фэди́з
4790,wieviel::FNUM,мэ̄ннве̄рьт,тхьапш
4791,wieviel::FNUM,мэ̄ннве̄рьт,сыд фэди́з
4792,wieviel::FNUM,мэ̄нлянчверьт,тхьапш
4793,wieviel::FNUM,мэ̄нлянчверьт,сыд фэди́з
4794,eins::NUM,akte,зы
4795,eins::NUM,akta,зы
4796,eins::NUM,okta,зы
4797,eins::NUM,ohtâ,зы
4798,eins::NUM,õhtt,зы
4799,eins::NUM,э̄ххт,зы
4800,eins::NUM,о̄ххтэ,зы
4801,zwei::NUM,göökte,тӏу
4802,zwei::NUM,guokta,тӏу
4803,zwei::NUM,guokte,тӏу
4804,zwei::NUM,kyeh'ti,тӏу
4805,zwei::NUM,kuõ´htt,тӏу
4806,zwei::NUM,кӯххт,тӏу
4807,drei::NUM,golme,щы
4808,drei::NUM,gålmmå,щы
4809,drei::NUM,golbma,щы
4810,drei::NUM,kulmâ,щы
4811,drei::NUM,koumm,щы
4812,drei::NUM,ко̄ллм,щы
4813,vier::NUM,njieljie,плӏы
4814,vier::NUM,niellja,плӏы
4815,vier::NUM,njeallje,плӏы
4816,vier::NUM,nelji,плӏы
4817,vier::NUM,nellj,плӏы
4818,vier::NUM,не̄лльй,плӏы
4819,fünf::NUM,vïjhte,тфы
4820,fünf::NUM,vihtta,тфы
4821,fünf::NUM,vihtta,тфы
4822,fünf::NUM,vittâ,тфы
4823,fünf::NUM,vitt,тфы
4824,fünf::NUM,выдт,тфы
4825,sechs::NUM,govhte,хы
4826,sechs::NUM,guhtta,хы
4827,sechs::NUM,guhtta,хы
4828,sechs::NUM,kuttâ,хы
4829,sechs::NUM,kutt,хы
4830,sechs::NUM,кудт,хы
4831,sieben::NUM,tjïjhtje,блы
4832,sieben::NUM,giehtja,блы
4833,sieben::NUM,čieža,блы
4834,sieben::NUM,čiččâm,блы
4835,sieben::NUM,čiččâm,блы
4836,sieben::NUM,кыджемь,блы
4837,acht::NUM,gaektsie,и
4838,acht::NUM,gáktsa,и
4839,acht::NUM,gávcci,и
4840,acht::NUM,käävci,и
4841,acht::NUM,kääu´c,и
4842,acht::NUM,ка̄ххц,и
4843,neun::NUM,uktsie,бгъу
4844,neun::NUM,aktse,бгъу
4845,neun::NUM,ovcci,бгъу
4846,neun::NUM,oovce,бгъу
4847,neun::NUM,å´hcc,бгъу
4848,neun::NUM,аххц,бгъу
4849,zehn::NUM,luhkie,пшӏы
4850,zehn::NUM,låhke,пшӏы
4851,zehn::NUM,lågev,пшӏы
4852,zehn::NUM,logi,пшӏы
4853,zehn::NUM,loṿe,пшӏы
4854,zehn::NUM,lååi,пшӏы
4855,zehn::NUM,лоагкь,пшӏы
4856,elf::NUM,luhkieakte,пшӏыкӏузы́
4857,elf::NUM,lågenanakta,пшӏыкӏузы́
4858,elf::NUM,oktanuppelohkái,пшӏыкӏузы́
4859,elf::NUM,ohtnubáloh,пшӏыкӏузы́
4860,elf::NUM,õtmlo,пшӏыкӏузы́
4861,elf::NUM,õhttmlo,пшӏыкӏузы́
4862,elf::NUM,э̄ххтэмплоагкь,пшӏыкӏузы́
4863,zwölf::NUM,luhkiegöökte,пшӏыкӏутӏу
4864,zwölf::NUM,lågenanguokta,пшӏыкӏутӏу
4865,zwölf::NUM,guoktenuppelohkái,пшӏыкӏутӏу
4866,zwölf::NUM,kyeh'tnubáloh,пшӏыкӏутӏу
4867,zwölf::NUM,kuâtmlo,пшӏыкӏутӏу
4868,zwölf::NUM,kuâhttmlo,пшӏыкӏутӏу
4869,zwölf::NUM,кӯххтэмплоагкь,пшӏыкӏутӏу
4870,zwanzig::NUM,göökteluhkie,тӏокӏы́
4871,zwanzig::NUM,guoktalåhke,тӏокӏы́
4872,zwanzig::NUM,guoktelogi,тӏокӏы́
4873,zwanzig::NUM,kyeh'tilov,тӏокӏы́
4874,zwanzig::NUM,kuâhttlo,тӏокӏы́
4875,zwanzig::NUM,кӯххтлоагкь,тӏокӏы́
4876,dreißig::NUM,golmeluhkie,щэкӏы
4877,dreißig::NUM,gålmmålåhke,щэкӏы
4878,dreißig::NUM,golbmalogi,щэкӏы
4879,dreißig::NUM,kulmâlov,щэкӏы
4880,dreißig::NUM,koummlo,щэкӏы
4881,dreißig::NUM,ко̄ллмлоагкь,щэкӏы
4882,vierzig::NUM,njieljieluhkie,тӏокӏи́тӏу
4883,vierzig::NUM,nielljalåhke,тӏокӏи́тӏу
4884,vierzig::NUM,njealljelogi,тӏокӏи́тӏу
4885,vierzig::NUM,neljilov,тӏокӏи́тӏу
4886,vierzig::NUM,nelljlo,тӏокӏи́тӏу
4887,vierzig::NUM,не̄лльйлоагкь,тӏокӏи́тӏу
4888,fünfzig::NUM,vïjhteluhkie,шъэны́ыкъу
4889,fünfzig::NUM,vihttalåhke,шъэны́ыкъу
4890,fünfzig::NUM,vihttalogi,шъэны́ыкъу
4891,fünfzig::NUM,vittâlov,шъэны́ыкъу
4892,fünfzig::NUM,vittlo,шъэны́ыкъу
4893,fünfzig::NUM,выдтлоагкъ,шъэны́ыкъу
4894,sechzig::NUM,govhteluhkie,тӏокӏи́щ
4895,sechzig::NUM,guhttalåhke,тӏокӏи́щ
4896,sechzig::NUM,guhttalogi,тӏокӏи́щ
4897,sechzig::NUM,kuttâlov,тӏокӏи́щ
4898,sechzig::NUM,kuttlo,тӏокӏи́щ
4899,sechzig::NUM,кудтлоагкь,тӏокӏи́щ
4900,siebzig::NUM,tjïjhtjeluhkie,тӏокӏищырэ́ пшӏырэ́
4901,siebzig::NUM,gietjavlåhke,тӏокӏищырэ́ пшӏырэ́
4902,siebzig::NUM,čiežalogi,тӏокӏищырэ́ пшӏырэ́
4903,siebzig::NUM,čiččâmlov,тӏокӏищырэ́ пшӏырэ́
4904,siebzig::NUM,čičmlo,тӏокӏищырэ́ пшӏырэ́
4905,siebzig::NUM,кыджемьлоагкь,тӏокӏищырэ́ пшӏырэ́
4906,achtzig::NUM,gaektsieluhkie,тӏокӏи́пӏ
4907,achtzig::NUM,gáktsalåhke,тӏокӏи́пӏ
4908,achtzig::NUM,gávccilogi,тӏокӏи́пӏ
4909,achtzig::NUM,kähcilov,тӏокӏи́пӏ
4910,achtzig::NUM,kä´hcclo,тӏокӏи́пӏ
4911,achtzig::NUM,ка̄ххцлоагкь,тӏокӏи́пӏ
4912,neunzig::NUM,uktsieluhkie,тӏокӏиилӏырэ́ пшӏырэ́
4913,neunzig::NUM,aktselåhke,тӏокӏиилӏырэ́ пшӏырэ́
4914,neunzig::NUM,ovccilogi,тӏокӏиилӏырэ́ пшӏырэ́
4915,neunzig::NUM,ohcelov,тӏокӏиилӏырэ́ пшӏырэ́
4916,neunzig::NUM,å´hcclo,тӏокӏиилӏырэ́ пшӏырэ́
4917,neunzig::NUM,аххцлоагкь,тӏокӏиилӏырэ́ пшӏырэ́
4918,hundert::NUM,tjuetie,шъэ
4919,hundert::NUM,tjuohte,шъэ
4920,hundert::NUM,čuođi,шъэ
4921,hundert::NUM,čyeti,шъэ
4922,hundert::NUM,čue´tt,шъэ
4923,hundert::NUM,чӯдть,шъэ
4924,tausend::NUM,tåvsene,мин
4925,tausend::NUM,stoeretjuetie,мин
4926,tausend::NUM,tuvsán,мин
4927,tausend::NUM,duhát,мин
4928,tausend::NUM,duhát,мин
4929,tausend::NUM,tuhháát,мин
4930,tausend::NUM,dohat,мин
4931,tausend::NUM,то̄а̄фант,мин
4932,und::CNJ,jïh,ыкӏи
4933,und::CNJ,ja,ыкӏи
4934,und::CNJ,ja,ыкӏи
4935,und::CNJ,já,ыкӏи
4936,und::CNJ,di,ыкӏи
4937,und::CNJ,я,ыкӏи
4938,und::CNJ,да,ыкӏи
4939,und::CNJ,де,ыкӏи
4940,oder::CNJ,jallh,е
4941,oder::CNJ,jali,е
4942,oder::CNJ,dahje,е
4943,oder::CNJ,adai,е
4944,oder::CNJ,avi,е
4945,oder::CNJ,le´be,е
4946,oder::CNJ,элэ,е
4947,oder::CNJ,вай,е
4948,stehen::V,tjåadtjodh,ущытын
4949,stehen::V,tjåadtjodh,умыхъыен
4950,stehen::V,seajsasjidh,ущытын
4951,stehen::V,seajsasjidh,умыхъыен
4952,stehen::V,tjuodtjot,ущытын
4953,stehen::V,tjuodtjot,умыхъыен
4954,stehen::V,čuožžut,ущытын
4955,stehen::V,čuožžut,умыхъыен
4956,stehen::V,cuáp'cuđ,ущытын
4957,stehen::V,cuáp'cuđ,умыхъыен
4958,stehen::V,čuâǯ'ǯad,ущытын
4959,stehen::V,čuâǯ'ǯad,умыхъыен
4960,stehen::V,чуэннче,ущытын
4961,stehen::V,чуэннче,умыхъыен
4962,sitzen::V,tjahkasjidh,уисын
4963,sitzen::V,tjahkasjidh,утесын
4964,sitzen::V,tjåhkkåhit,уисын
4965,sitzen::V,tjåhkkåhit,утесын
4966,sitzen::V,čohkkát,уисын
4967,sitzen::V,čohkkát,утесын
4968,sitzen::V,čokkáđ,уисын
4969,sitzen::V,čokkáđ,утесын
4970,sitzen::V,išttâd åårrad,уисын
4971,sitzen::V,išttâd åårrad,утесын
4972,sitzen::V,ышштэ,уисын
4973,sitzen::V,ышштэ,утесын
4974,liegen::V,gaajranidh,телъы́н
4975,liegen::V,vellahit,телъы́н
4976,liegen::V,veallát,телъы́н
4977,liegen::V,viäl'láđ,телъы́н
4978,liegen::V,liâššâd,телъы́н
4979,liegen::V,ле̄шшэ,телъы́н
4980,hängen::V,gævnjasjidh,къыщылэлын
4981,hängen::V,gævnjasjidh,къыщылэлын щыгъын быхъур
4982,hängen::V,gahtsahit,къыщылэлын
4983,hängen::V,gahtsahit,къыщылэлын щыгъын быхъур
4984,hängen::V,heaŋgát,къыщылэлын
4985,hängen::V,heaŋgát,къыщылэлын щыгъын быхъур
4986,hängen::V,hiäŋ'gáđ,къыщылэлын
4987,hängen::V,hiäŋ'gáđ,къыщылэлын щыгъын быхъур
4988,hängen::V,sorččad,къыщылэлын
4989,hängen::V,sorččad,къыщылэлын щыгъын быхъур
4990,hängen::V,ла̄бпэ,къыщылэлын
4991,hängen::V,ла̄бпэ,къыщылэлын щыгъын быхъур
4992,werden::V,sjïdtedh,хъун
4993,werden::V,sjaddat,хъун
4994,werden::V,beassat,хъун
4995,werden::V,šoddâđ,хъун
4996,werden::V,šõddâd,хъун
4997,werden::V,шэ̄ннтэ,хъун
4998,passieren::V,vaasedh,къэхъун
4999,passieren::V,sjaddat,къэхъун
5000,passieren::V,dáhpáduvvat,къэхъун
5001,passieren::V,vássit,къэхъун
5002,passieren::V,dáhpáhuvvat,къэхъун
5003,passieren::V,šoddâđ,къэхъун
5004,passieren::V,šõddâd,къэхъун
5005,passieren::V,шэ̄ннтэ,къэхъун
5006,passieren::V,тагсэ,къэхъун
5007,beginnen::V,aelkedh,къежьэн
5008,beginnen::V,aelkedh,къыублэн
5009,beginnen::V,álgget,къежьэн
5010,beginnen::V,álgget,къыублэн
5011,beginnen::V,álggahit,къежьэн
5012,beginnen::V,álggahit,къыублэн
5013,beginnen::V,älgiđ,къежьэн
5014,beginnen::V,älgiđ,къыублэн
5015,beginnen::V,ä´lǧǧed,къежьэн
5016,beginnen::V,ä´lǧǧed,къыублэн
5017,beginnen::V,о̄а̄лкхуввэ,къежьэн
5018,beginnen::V,о̄а̄лкхуввэ,къыублэн
5019,beginnen::V,о̄а̄лкхэднэ,къежьэн
5020,beginnen::V,о̄а̄лкхэднэ,къыублэн
5021,enden::V,orrijidh,ухы́н
5022,enden::V,hiejttet,ухы́н
5023,enden::V,nohkat,ухы́н
5024,enden::V,nuuhâđ,ухы́н
5025,enden::V,puu´tted,ухы́н
5026,enden::V,пудтэ,ухы́н
5027,enden::V,кӣркнэ,ухы́н
5028,wechseln::V,målsodh,зэхъожьы́н
5029,wechseln::V,lånudit,зэхъожьы́н
5030,wechseln::V,molssastit,зэхъожьы́н
5031,wechseln::V,molsašuddat,зэхъожьы́н
5032,wechseln::V,molsođ,зэхъожьы́н
5033,wechseln::V,vaaitõõttâd,зэхъожьы́н
5034,wechseln::V,вуайхувнэ,зэхъожьы́н
5035,aufgehen[Sonne]::V,låvnedh,къыкъокӏы́н
5036,aufgehen[Sonne]::V,årijdit,къыкъокӏы́н
5037,aufgehen[Sonne]::V,lavnnet,къыкъокӏы́н
5038,aufgehen[Sonne]::V,badjánit,къыкъокӏы́н
5039,aufgehen[Sonne]::V,pajaniđ,къыкъокӏы́н
5040,aufgehen[Sonne]::V,pâjjned,къыкъокӏы́н
5041,aufgehen[Sonne]::V,пэ̄ййнэ,къыкъокӏы́н
5042,untergehen[Sonne]::V,luajhtadidh,къохьан
5043,untergehen[Sonne]::V,gáhtot,къохьан
5044,untergehen[Sonne]::V,vidodit,къохьан
5045,untergehen[Sonne]::V,luoitádit,къохьан
5046,untergehen[Sonne]::V,lyeš'tiđ,къохьан
5047,untergehen[Sonne]::V,lue´štted,къохьан
5048,untergehen[Sonne]::V,луэшштэдтэ,къохьан
5049,scheinen[Sonne]::V,goekedh,къепсыи
5050,scheinen[Sonne]::V,bájttet,къепсыи
5051,scheinen[Sonne]::V,báitit,къепсыи
5052,scheinen[Sonne]::V,päštiđ,къепсыи
5053,scheinen[Sonne]::V,pä´štted,къепсыи
5054,scheinen[Sonne]::V,па̄шшьтэ,къепсыи
5055,donnern::V,laakedh,гъогъон
5056,donnern::V,sjærggot,гъогъон
5057,donnern::V,čerget,гъогъон
5058,donnern::V,čiär'guđ,гъогъон
5059,donnern::V,čeärgged,гъогъон
5060,donnern::V,ча̄рркэ,гъогъон
5061,wehen::V,bïegkedh,епщэ́н
5062,wehen::V,bieggat,епщэ́н
5063,wehen::V,bieggat,епщэ́н
5064,wehen::V,pieg'gâđ,епщэ́н
5065,wehen::V,piõg'gâd,епщэ́н
5066,wehen::V,пӣӈӈкье,епщэ́н
5067,strömen::V,galkedh,чъэн
5068,strömen::V,gålggåt,чъэн
5069,strömen::V,golgat,чъэн
5070,strömen::V,kulgâđ,чъэн
5071,strömen::V,kolggâd,чъэн
5072,strömen::V,ко̄ллкэ,чъэн
5073,fließen::V,galkedh,чъэн
5074,fließen::V,gålggåt,чъэн
5075,fließen::V,golgat,чъэн
5076,fließen::V,kulgâđ,чъэн
5077,fließen::V,kolggâd,чъэн
5078,fließen::V,ко̄ллкэ,чъэн
5079,sich drehen::V,jårredh,зыгъэчэрэгъу́н
5080,sich drehen::V,bådnjåsit,зыгъэчэрэгъу́н
5081,sich drehen::V,jorrat,зыгъэчэрэгъу́н
5082,sich drehen::V,juurrâđ,зыгъэчэрэгъу́н
5083,sich drehen::V,joorrâd,зыгъэчэрэгъу́н
5084,sich drehen::V,чо̄ннэ,зыгъэчэрэгъу́н
5085,schwanken::V,syjjedidh,хъые́н
5086,schwanken::V,vábbulit,хъые́н
5087,schwanken::V,suoibut,хъые́н
5088,schwanken::V,juár'buđ,хъые́н
5089,schwanken::V,lâsmmad,хъые́н
5090,schwanken::V,leâujjad,хъые́н
5091,schwanken::V,лыйввэ,хъые́н
5092,schwanken::V,качьедтэ,хъые́н
5093,schwingen::V,gaavedh,зыгъэхъые́н
5094,schwingen::V,svinhtedh,зыгъэхъые́н
5095,schwingen::V,gávvat,зыгъэхъые́н
5096,schwingen::V,hiäi'luđ,зыгъэхъые́н
5097,schwingen::V,heillad,зыгъэхъые́н
5098,schwingen::V,мо̄а̄хнэ,зыгъэхъые́н
5099,fallen::V,gahtjedh,къефэхы́н
5100,fallen::V,gahttjat,къефэхы́н
5101,fallen::V,gahččat,къефэхы́н
5102,fallen::V,jurrâđ,къефэхы́н
5103,fallen::V,kõččâd,къефэхы́н
5104,fallen::V,viõr'rled,къефэхы́н
5105,fallen::V,ёрнэ,къефэхы́н
5106,fallen::V,кэ̄ххче,къефэхы́н
5107,brennen::V,bueledh,стын
5108,brennen::V,buollet,стын
5109,brennen::V,buollit,стын
5110,brennen::V,pyelliđ,стын
5111,brennen::V,pue´lled,стын
5112,brennen::V,пӯлле,стын
5113,rauchen::V,soevedidh,ӏугъо къикӏын
5114,rauchen::V,berkiestidh,ӏугъо къикӏын
5115,rauchen::V,tsåjttset,ӏугъо къикӏын
5116,rauchen::V,borgguhit,ӏугъо къикӏын
5117,rauchen::V,po'rgestiđ,ӏугъо къикӏын
5118,rauchen::V,soicceđ,ӏугъо къикӏын
5119,rauchen::V,suõv'veed,ӏугъо къикӏын
5120,rauchen::V,суввдэ,ӏугъо къикӏын
5121,regnen::V,abrodh,къещхы́н
5122,regnen::V,harvvet,къещхы́н
5123,regnen::V,rássjodit,къещхы́н
5124,regnen::V,arvit,къещхы́н
5125,regnen::V,arved,къещхы́н
5126,regnen::V,â´brred,къещхы́н
5127,regnen::V,аббрэ,къещхы́н
5128,gefrieren::V,gelmedh,дыкъын
5129,gefrieren::V,jeangodh,дыкъын
5130,gefrieren::V,jiegŋot,дыкъын
5131,gefrieren::V,galbmot,дыкъын
5132,gefrieren::V,jiäŋŋuđ,дыкъын
5133,gefrieren::V,jiõŋŋâd,дыкъын
5134,gefrieren::V,kâ´lmmed,дыкъын
5135,gefrieren::V,калльме,дыкъын
5136,tauen::V,leamkedh,жъун
5137,tauen::V,suddat,жъун
5138,tauen::V,sagŋadit,жъун
5139,tauen::V,suddat,жъун
5140,tauen::V,suddâđ,жъун
5141,tauen::V,suddâd,жъун
5142,tauen::V,sõõŋŋâd,жъун
5143,tauen::V,суннтэ,жъун
5144,schmelzen::V,sjalkedh,ткӏун
5145,schmelzen::V,suddat,ткӏун
5146,schmelzen::V,suddat,ткӏун
5147,schmelzen::V,suddâđ,ткӏун
5148,schmelzen::V,sooŋŋâđ,ткӏун
5149,schmelzen::V,suddâd,ткӏун
5150,schmelzen::V,sõõŋŋâd,ткӏун
5151,schmelzen::V,суннтэ,ткӏун
