,Concept_ID,kn,se
6550,sich versammeln::V,ನೆರೆ,tjoaggut
6551,sich versammeln::V,ನೆರೆ,čoahkkanit
6552,sich versammeln::V,ನೆರೆ,čokkâniđ
6553,sich versammeln::V,ನೆರೆ,nurâdâttâđ
6554,sich versammeln::V,ನೆರೆ,noorõõttâd
6555,sich versammeln::V,ನೆರೆ,вӯллклэ
6556,spielen::V,ಆಡು,rïdtjedh
6557,spielen::V,ಆಡು,lustedalledh
6558,spielen::V,ಆಡು,ståhkat
6559,spielen::V,ಆಡು,stuvssit
6560,spielen::V,ಆಡು,speallat
6561,spielen::V,ಆಡು,le'ihâšiđ
6562,spielen::V,ಆಡು,siõrrâd
6563,spielen::V,ಆಡು,speâllad
6564,spielen::V,ಆಡು,сӣррэ
6565,singen::V,ಹಾಡು,laavlodh
6566,singen::V,ಹಾಡು,lávllot
6567,singen::V,ಹಾಡು,lávlut
6568,singen::V,ಹಾಡು,lávluđ
6569,singen::V,ಹಾಡು,läullad
6570,singen::V,ಹಾಡು,ла̄ввлэ
6571,tanzen::V,ಕುಣಿ,daanhtsodh
6572,tanzen::V,ಕುಣಿ,dánssat
6573,tanzen::V,ಕುಣಿ,gærssulit
6574,tanzen::V,ಕುಣಿ,dánset
6575,tanzen::V,ಕುಣಿ,tánssáđ
6576,tanzen::V,ಕುಣಿ,ta´nssjed
6577,tanzen::V,ಕುಣಿ,pleäs'sjed
6578,tanzen::V,ಕುಣಿ,нюччке
6579,tanzen::V,ಕುಣಿ,пляссъе
6580,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,jååkedidh
6581,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,sirrat
6582,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,sirádit
6583,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,earránit
6584,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,ratkuđ
6585,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,rätkkjed
6586,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,кӯдтъе
6587,verlassen::V,ಕಳೆ,laehpedh
6588,verlassen::V,ಕಳೆ,guodet
6589,verlassen::V,ಕಳೆ,guođđit
6590,verlassen::V,ಕಳೆ,hilgođ
6591,verlassen::V,ಕಳೆ,kyeđđiđ
6592,verlassen::V,ಕಳೆ,kue´đđed
6593,verlassen::V,ಕಳೆ,сӯһпъе
6594,retten::V,ರಕ್ಷಿಸು,gorredidh
6595,retten::V,ರಕ್ಷಿಸು,gádjot
6596,retten::V,ರಕ್ಷಿಸು,gádjut
6597,retten::V,ರಕ್ಷಿಸು,kááijuđ
6598,retten::V,ರಕ್ಷಿಸು,piä'luštiđ
6599,retten::V,ರಕ್ಷಿಸು,ka´jjeed
6600,retten::V,ರಕ್ಷಿಸು,вуаннче
6601,bewachen::V,ಕಾಪಾಡು,geehtedh
6602,bewachen::V,ಕಾಪಾಡು,váktit
6603,bewachen::V,ಕಾಪಾಡು,fáktet
6604,bewachen::V,ಕಾಪಾಡು,vahtiđ
6605,bewachen::V,ಕಾಪಾಡು,värddjed
6606,bewachen::V,ಕಾಪಾಡು,va´httjed
6607,bewachen::V,ಕಾಪಾಡು,пынне
6608,bewachen::V,ಕಾಪಾಡು,ка̄рвуллэ
6609,schützen::V,ಸಂರಕ್ಷಿಸು,vaarjelidh
6610,schützen::V,ಸಂರಕ್ಷಿಸು,suoddjit
6611,schützen::V,ಸಂರಕ್ಷಿಸು,suodjalit
6612,schützen::V,ಸಂರಕ್ಷಿಸು,suddjet
6613,schützen::V,ಸಂರಕ್ಷಿಸು,varjâliđ
6614,schützen::V,ಸಂರಕ್ಷಿಸು,suâided
6615,schützen::V,ಸಂರಕ್ಷಿಸು,varjjled
6616,schützen::V,ಸಂರಕ್ಷಿಸು,пынне
6617,verteidigen::V,ಕಾಪಿಡು,vaarjelidh
6618,verteidigen::V,ಕಾಪಿಡು,bælostit
6619,verteidigen::V,ಕಾಪಿಡು,bealuštit
6620,verteidigen::V,ಕಾಪಿಡು,čuollat
6621,verteidigen::V,ಕಾಪಿಡು,piä'luštiđ
6622,verteidigen::V,ಕಾಪಿಡು,peälšted
6623,verteidigen::V,ಕಾಪಿಡು,пэ̄лль мэ̄ннэ
6624,sich schlagen::V,ಕಿತ್ತಾಟ,dåarodh
6625,sich schlagen::V,ಕಿತ್ತಾಟ,tjoelestidh
6626,sich schlagen::V,ಕಿತ್ತಾಟ,doarrot
6627,sich schlagen::V,ಕಿತ್ತಾಟ,doarrut
6628,sich schlagen::V,ಕಿತ್ತಾಟ,tuárruđ
6629,sich schlagen::V,ಕಿತ್ತಾಟ,tuärrad
6630,sich schlagen::V,ಕಿತ್ತಾಟ,туаррэ
6631,schießen::V,ಎಸೆ,vuetjedh
6632,schießen::V,ಎಸೆ,skööhtedh
6633,schießen::V,ಎಸೆ,vuohtjet
6634,schießen::V,ಎಸೆ,báhčit
6635,schießen::V,ಎಸೆ,pääččiđ
6636,schießen::V,ಎಸೆ,pää´ččed
6637,schießen::V,ಎಸೆ,ря̄хшкхэ
6638,siegen::V,ಗೆಲ್ಲು,vïtnedh
6639,siegen::V,ಗೆಲ್ಲು,vuojttet
6640,siegen::V,ಗೆಲ್ಲು,vuoitit
6641,siegen::V,ಗೆಲ್ಲು,vyei'ttiđ
6642,siegen::V,ಗೆಲ್ಲು,vuei´tted
6643,siegen::V,ಗೆಲ್ಲು,вуэйхьтэ
6644,ärgern::V,ರೇಗಿಸು,måarahtehtedh
6645,ärgern::V,ರೇಗಿಸು,suhttadit
6646,ärgern::V,ರೇಗಿಸು,hárdit
6647,ärgern::V,ರೇಗಿಸು,piä'ṿuttiđ
6648,ärgern::V,ರೇಗಿಸು,âsseed
6649,ärgern::V,ರೇಗಿಸು,се̄нтхэ
6650,schlagen::V,ಹೊಡೆ,håasedh
6651,schlagen::V,ಹೊಡೆ,laekedh
6652,schlagen::V,ಹೊಡೆ,tsábbmet
6653,schlagen::V,ಹೊಡೆ,tjassket
6654,schlagen::V,ಹೊಡೆ,huškut
6655,schlagen::V,ಹೊಡೆ,časkeđ
6656,schlagen::V,ಹೊಡೆ,čâ´cǩǩed
6657,schlagen::V,ಹೊಡೆ,та̄гкэ
6658,schlagen::V,ಹೊಡೆ,ва̄сстэ
6659,treten::V,ಒದೆ,tjïektjedh
6660,treten::V,ಒದೆ,tjiektjat
6661,treten::V,ಒದೆ,čiekčat
6662,treten::V,ಒದೆ,čieh'čâđ
6663,treten::V,ಒದೆ,tanccâđ
6664,treten::V,ಒದೆ,tanccâd
6665,treten::V,ಒದೆ,то̄ппцэ
6666,stechen::V,ಚುಚ್ಚು,baskedh
6667,stechen::V,ಚುಚ್ಚು,tjuoggit
6668,stechen::V,ಚುಚ್ಚು,čuoggut
6669,stechen::V,ಚುಚ್ಚು,čuog'giđ
6670,stechen::V,ಚುಚ್ಚು,čuõ´ǧ'ǧeed
6671,stechen::V,ಚುಚ್ಚು,чо̄ххкэ
6672,stoßen::V,ತಳ್ಳು,nehkiehtidh
6673,stoßen::V,ತಳ್ಳು,nårddådit
6674,stoßen::V,ತಳ್ಳು,nordadit
6675,stoßen::V,ತಳ್ಳು,nutkâliđ
6676,stoßen::V,ತಳ್ಳು,oi´ǧǧeed
6677,stoßen::V,ತಳ್ಳು,оййкье
6678,stoßen::V,ತಳ್ಳು,тоалкъе
6679,stehlen::V,ಕದಿ,sualadidh
6680,stehlen::V,ಕದಿ,suoládit
6681,stehlen::V,ಕದಿ,suoládit
6682,stehlen::V,ಕದಿ,suá'ládiđ
6683,stehlen::V,ಕದಿ,suâleed
6684,stehlen::V,ಕದಿ,суэлнэ
6685,stören::V,ಕತಕು,stööredh
6686,stören::V,ಕತಕು,hearaldehtedh
6687,stören::V,ಕತಕು,massit
6688,stören::V,ಕತಕು,sjuddit
6689,stören::V,ಕತಕು,heađuštit
6690,stören::V,ಕತಕು,hettiđ
6691,stören::V,ಕತಕು,heṃâdiđ
6692,stören::V,ಕತಕು,stamlded
6693,stören::V,ಕತಕು,вӣршэ
6694,stören::V,ಕತಕು,е̄кхэллэ
6695,belästigen::V,ತೊಂದರೆ,vaejviestidh
6696,belästigen::V,ತೊಂದರೆ,vájvedit
6697,belästigen::V,ತೊಂದರೆ,muodástuhttet
6698,belästigen::V,ತೊಂದರೆ,váivvidit
6699,belästigen::V,ತೊಂದರೆ,bieguhit
6700,belästigen::V,ತೊಂದರೆ,vä'ividiđ
6701,belästigen::V,ತೊಂದರೆ,stamlded
6702,belästigen::V,ತೊಂದರೆ,е̄кхэллэ
6703,belästigen::V,ತೊಂದರೆ,во̄а̄йвшэ
6704,verbergen::V,ಮರೆಮಾಜು,tjïekedh
6705,verbergen::V,ಮರೆಮಾಜು,tjiehkat
6706,verbergen::V,ಮರೆಮಾಜು,čiehkat
6707,verbergen::V,ಮರೆಮಾಜು,čieḥâđ
6708,verbergen::V,ಮರೆಮಾಜು,peittad
6709,verbergen::V,ಮರೆಮಾಜು,чӣгкэ
6710,verbergen::V,ಮರೆಮಾಜು,пе̄йхьтэ
6711,täuschen::V,ಠಕ್ಕಿಸು,iermedh
6712,täuschen::V,ಠಕ್ಕಿಸು,eajhkaldehtedh
6713,täuschen::V,ಠಕ್ಕಿಸು,tjáddjit
6714,täuschen::V,ಠಕ್ಕಿಸು,dájuhit
6715,täuschen::V,ಠಕ್ಕಿಸು,viehtalit
6716,täuschen::V,ಠಕ್ಕಿಸು,villiđ
6717,täuschen::V,ಠಕ್ಕಿಸು,ǩiõllâd
6718,täuschen::V,ಠಕ್ಕಿಸು,вӯйхе
6719,täuschen::V,ಠಕ್ಕಿಸು,пе̄йхьтэ
6720,täuschen::V,ಠಕ್ಕಿಸು,ке̄лсэллэ
6721,betrügen::V,ವಂಚಿಸು,biehtedh
6722,betrügen::V,ವಂಚಿಸು,biehttet
6723,betrügen::V,ವಂಚಿಸು,beahttit
6724,betrügen::V,ವಂಚಿಸು,filliđ
6725,betrügen::V,ವಂಚಿಸು,ǩiõllâd
6726,betrügen::V,ವಂಚಿಸು,pä´rtteed
6727,betrügen::V,ವಂಚಿಸು,вӯйхе
6728,betrügen::V,ವಂಚಿಸು,пе̄йхьтэ
6729,betrügen::V,ವಂಚಿಸು,ке̄лсэллэ
6730,töten::V,ಕೊಲ್ಲು,buvvedh
6731,töten::V,ಕೊಲ್ಲು,gåddet
6732,töten::V,ಕೊಲ್ಲು,soaggit
6733,töten::V,ಕೊಲ್ಲು,goddit
6734,töten::V,ಕೊಲ್ಲು,surmiđ
6735,töten::V,ಕೊಲ್ಲು,jämittiđ
6736,töten::V,ಕೊಲ್ಲು,kå´dded
6737,töten::V,ಕೊಲ್ಲು,so´rmmjed
6738,töten::V,ಕೊಲ್ಲು,коаннҌтэ
6739,wohnen::V,ವಾಸಿಸು,årrodh
6740,wohnen::V,ವಾಸಿಸು,veasodh
6741,wohnen::V,ವಾಸಿಸು,årrot
6742,wohnen::V,ವಾಸಿಸು,viessot
6743,wohnen::V,ವಾಸಿಸು,orrut
6744,wohnen::V,ವಾಸಿಸು,aassâđ
6745,wohnen::V,ವಾಸಿಸು,aassâd
6746,wohnen::V,ವಾಸಿಸು,jälsted
6747,wohnen::V,ವಾಸಿಸು,е̄лле
6748,arbeiten::V,ಕೆಲಸ ಮಾಡು,barkedh
6749,arbeiten::V,ಕೆಲಸ ಮಾಡು,rihtjat
6750,arbeiten::V,ಕೆಲಸ ಮಾಡು,bargat
6751,arbeiten::V,ಕೆಲಸ ಮಾಡು,porgâđ
6752,arbeiten::V,ಕೆಲಸ ಮಾಡು,tue´j'jeed
6753,arbeiten::V,ಕೆಲಸ ಮಾಡು,лыххкэ
6754,arbeiten::V,ಕೆಲಸ ಮಾಡು,ро̄бхушшэ
6755,sammeln::V,ಸಂಚಯಿಸು,tjåegkedh
6756,sammeln::V,ಸಂಚಯಿಸು,tjoahkkit
6757,sammeln::V,ಸಂಚಯಿಸು,čoaggit
6758,sammeln::V,ಸಂಚಯಿಸು,čokkiđ
6759,sammeln::V,ಸಂಚಯಿಸು,čuág'giđ
6760,sammeln::V,ಸಂಚಯಿಸು,noorrâd
6761,sammeln::V,ಸಂಚಯಿಸು,нёавсэ
6762,pflücken::V,ಬಿಡಿಸು,tjåegkedh
6763,pflücken::V,ಬಿಡಿಸು,tjoagget
6764,pflücken::V,ಬಿಡಿಸು,čoaggit
6765,pflücken::V,ಬಿಡಿಸು,čuág'giđ
6766,pflücken::V,ಬಿಡಿಸು,uussâd
6767,pflücken::V,ಬಿಡಿಸು,кышшкэ
6768,jagen::V,ಬೇಟೆಯಾಡು,bearhtodh
6769,jagen::V,ಬೇಟೆಯಾಡು,viejddit
6770,jagen::V,ಬೇಟೆಯಾಡು,bivdit
6771,jagen::V,ಬೇಟೆಯಾಡು,miä'cástiđ
6772,jagen::V,ಬೇಟೆಯಾಡು,miä´csted
6773,jagen::V,ಬೇಟೆಯಾಡು,ме̄ххьцтэ
6774,fischen::V,ಮೀನು ಹಿಡಿ,gööledh
6775,fischen::V,ಮೀನು ಹಿಡಿ,håagkodh
6776,fischen::V,ಮೀನು ಹಿಡಿ,guollit
6777,fischen::V,ಮೀನು ಹಿಡಿ,guolástit
6778,fischen::V,ಮೀನು ಹಿಡಿ,kuá'lástiđ
6779,fischen::V,ಮೀನು ಹಿಡಿ,kue´llšeed
6780,fischen::V,ಮೀನು ಹಿಡಿ,шылле кӯль
6781,fassen::V,ಹಿಡಿ,bivtedh
6782,fassen::V,ಹಿಡಿ,giddit
6783,fassen::V,ಹಿಡಿ,bivdit
6784,fassen::V,ಹಿಡಿ,pivdeđ
6785,fassen::V,ಹಿಡಿ,kå´dded
6786,fassen::V,ಹಿಡಿ,со̄а̄гкэ
6787,hüten::V,ಗುಂಪುಸೇರಿಸು,geehtedh
6788,hüten::V,ಗುಂಪುಸೇರಿಸು,váktit
6789,hüten::V,ಗುಂಪುಸೇರಿಸು,geahččat
6790,hüten::V,ಗುಂಪುಸೇರಿಸು,keččâđ
6791,hüten::V,ಗುಂಪುಸೇರಿಸು,hoi´ddjed
6792,hüten::V,ಗುಂಪುಸೇರಿಸು,пынне
6793,treiben::V,ದಬ್ಬು,vuejiehtidh
6794,treiben::V,ದಬ್ಬು,vuojedit
6795,treiben::V,ದಬ್ಬು,vuodjelit
6796,treiben::V,ದಬ್ಬು,vyeijiđ
6797,treiben::V,ದಬ್ಬು,vue´jjad
6798,treiben::V,ದಬ್ಬು,выйхе
6799,treiben::V,ದಬ್ಬು,го̄ннэ
6800,anbinden::V,ಬಿಗಿ,viedtedh
6801,anbinden::V,ಬಿಗಿ,gaarhkedidh
6802,anbinden::V,ಬಿಗಿ,dabrrit
6803,anbinden::V,ಬಿಗಿ,dæhppodit
6804,anbinden::V,ಬಿಗಿ,čatnat
6805,anbinden::V,ಬಿಗಿ,čoonnâđ
6806,anbinden::V,ಬಿಗಿ,čõõnnâd
6807,anbinden::V,ಬಿಗಿ,ко̄ррэ
6808,füttern::V,ಮೇಯಿಸು,bïepmehtidh
6809,füttern::V,ಮೇಯಿಸು,biebbmat
6810,füttern::V,ಮೇಯಿಸು,biebmat
6811,füttern::V,ಮೇಯಿಸು,purâttiđ
6812,füttern::V,ಮೇಯಿಸು,poorted
6813,füttern::V,ಮೇಯಿಸು,peâm'mad
6814,füttern::V,ಮೇಯಿಸು,поҏтэ
6815,melken::V,ಹಾಲು ಕರೆ,buhtjedh
6816,melken::V,ಹಾಲು ಕರೆ,båhtjet
6817,melken::V,ಹಾಲು ಕರೆ,bahčit
6818,melken::V,ಹಾಲು ಕರೆ,paččeeđ
6819,melken::V,ಹಾಲು ಕರೆ,pââččad
6820,melken::V,ಹಾಲು ಕರೆ,лаппьсе
6821,hacken::V,ತುಂಡರಿಸು,tsåalhkodh
6822,hacken::V,ತುಂಡರಿಸು,tsållat
6823,hacken::V,ತುಂಡರಿಸು,tsáhpat
6824,hacken::V,ತುಂಡರಿಸು,čuollat
6825,hacken::V,ತುಂಡರಿಸು,čuollâđ
6826,hacken::V,ತುಂಡರಿಸು,ceäk'kad
6827,hacken::V,ತುಂಡರಿಸು,ця̄ххкэ
6828,gießen::V,ನೀರುಹಾಕು,tjaetsiehtidh
6829,gießen::V,ನೀರುಹಾಕು,tjáhttjit
6830,gießen::V,ನೀರುಹಾಕು,njuoskadit
6831,gießen::V,ನೀರುಹಾಕು,čáhccet
6832,gießen::V,ನೀರುಹಾಕು,njuos'kâdiđ
6833,gießen::V,ನೀರುಹಾಕು,väällad
6834,gießen::V,ನೀರುಹಾಕು,ва̄ллэ
6835,reifen::V,ಕಳಿ,njoetsedh
6836,reifen::V,ಕಳಿ,láddat
6837,reifen::V,ಕಳಿ,láddat
6838,reifen::V,ಕಳಿ,laddâđ
6839,reifen::V,ಕಳಿ,laddâd
6840,reifen::V,ಕಳಿ,ӣллкнэ
6841,reifen::V,ಕಳಿ,ло̄а̄янтэ
6842,zubereiten::V,ಅಡಿಗೆಮಾಡು,jurjiehtidh
6843,zubereiten::V,ಅಡಿಗೆಮಾಡು,riejddit
6844,zubereiten::V,ಅಡಿಗೆಮಾಡು,ráhkadit
6845,zubereiten::V,ಅಡಿಗೆಮಾಡು,va'lmâštiđ
6846,zubereiten::V,ಅಡಿಗೆಮಾಡು,vaalmšted
6847,zubereiten::V,ಅಡಿಗೆಮಾಡು,во̄а̄лмшэ
6848,kochen::V,ಅಡು,voessjedh
6849,kochen::V,ಅಡು,vuossjat
6850,kochen::V,ಅಡು,duolldádit
6851,kochen::V,ಅಡು,vuoš'šat
6852,kochen::V,ಅಡು,vuoššâđ
6853,kochen::V,ಅಡು,ǩe´tted
6854,kochen::V,ಅಡು,кыппьтэ
6855,backen::V,ಬೇಯಿಸು,bååhkedh
6856,backen::V,ಬೇಯಿಸು,lájbbot
6857,backen::V,ಬೇಯಿಸು,báhkket
6858,backen::V,ಬೇಯಿಸು,goikadit
6859,backen::V,ಬೇಯಿಸು,liäi'buđ
6860,backen::V,ಬೇಯಿಸು,vää´l'jed
6861,backen::V,ಬೇಯಿಸು,па̄шшьтэ
6862,braten::V,ಕರಿ,bissedh
6863,braten::V,ಕರಿ,basset
6864,braten::V,ಕರಿ,báistit
6865,braten::V,ಕರಿ,steiket
6866,braten::V,ಕರಿ,passeeđ
6867,braten::V,ಕರಿ,pä´štted
6868,braten::V,ಕರಿ,па̄шшьтэ
6869,umrühren::V,ಕಲಕು,firredh
6870,umrühren::V,ಕಲಕು,fierrot
6871,umrühren::V,ಕಲಕು,fierrut
6872,umrühren::V,ಕಲಕು,fiärruđ
6873,umrühren::V,ಕಲಕು,sie´jjted
6874,umrühren::V,ಕಲಕು,вӣршэ
6875,stricken::V,ಹೆಣೆ,gurredh
6876,stricken::V,ಹೆಣೆ,gådet
6877,stricken::V,ಹೆಣೆ,gođđit
6878,stricken::V,ಹೆಣೆ,kođđeeđ
6879,stricken::V,ಹೆಣೆ,kåå´đđed
6880,stricken::V,ಹೆಣೆ,коадтӭ
6881,nähen::V,ಹೊಲಿ,gåarodh
6882,nähen::V,ಹೊಲಿ,goarrot
6883,nähen::V,ಹೊಲಿ,goarrut
6884,nähen::V,ಹೊಲಿ,kuárruđ
6885,nähen::V,ಹೊಲಿ,kuärrad
6886,nähen::V,ಹೊಲಿ,куаррэ
6887,färben::V,ಬಣ್ಣ ಹತ್ತು,klaeriedidh
6888,färben::V,ಬಣ್ಣ ಹತ್ತು,bájnnit
6889,färben::V,ಬಣ್ಣ ಹತ್ತು,sihttset
6890,färben::V,ಬಣ್ಣ ಹತ್ತು,báidnit
6891,färben::V,ಬಣ್ಣ ಹತ್ತು,ivdnet
6892,färben::V,ಬಣ್ಣ ಹತ್ತು,päiniđ
6893,färben::V,ಬಣ್ಣ ಹತ್ತು,päinnad
6894,färben::V,ಬಣ್ಣ ಹತ್ತು,ǩe´rjjeed
6895,färben::V,ಬಣ್ಣ ಹತ್ತು,по̄а̄ййнэ
6896,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,reenskedh
6897,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,dïdtesjidh
6898,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,rájnnit
6899,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,čorget
6900,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,buhtistit
6901,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,kađvâđ
6902,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,čurgiđ
6903,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,putestiđ
6904,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,čiisteed
6905,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,puu´ttsted
6906,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,чисстэ
6907,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,е̄ллэ
6908,waschen::V,ತೊಳೆ,bïssedh
6909,waschen::V,ತೊಳೆ,bassat
6910,waschen::V,ತೊಳೆ,bassat
6911,waschen::V,ತೊಳೆ,posâliđ
6912,waschen::V,ತೊಳೆ,põõssâd
6913,waschen::V,ತೊಳೆ,пэ̄ссэ
6914,abwischen::V,ಒರಸು,njaamedh
6915,abwischen::V,ಒರಸು,sihkastit
6916,abwischen::V,ಒರಸು,sihkkut
6917,abwischen::V,ಒರಸು,sikkođ
6918,abwischen::V,ಒರಸು,sekkad
6919,abwischen::V,ಒರಸು,чисстэ
6920,spülen::V,ಗಲಬರಿಸು,skuvledh
6921,spülen::V,ಗಲಬರಿಸು,dåjddet
6922,spülen::V,ಗಲಬರಿಸು,doidit
6923,spülen::V,ಗಲಬರಿಸು,skuljiđ
6924,spülen::V,ಗಲಬರಿಸು,toideđ
6925,spülen::V,ಗಲಬರಿಸು,tåiddad
6926,spülen::V,ಗಲಬರಿಸು,sku´lljeed
6927,spülen::V,ಗಲಬರಿಸು,пэ̄ссэ
6928,fegen::V,ಗುಡಿಸು,sööpedh
6929,fegen::V,ಗುಡಿಸು,suohttsit
6930,fegen::V,ಗುಡಿಸು,luvdet
6931,fegen::V,ಗುಡಿಸು,sihostiđ
6932,fegen::V,ಗುಡಿಸು,roppâđ
6933,fegen::V,ಗುಡಿಸು,västtad
6934,fegen::V,ಗುಡಿಸು,seekksted
6935,fegen::V,ಗುಡಿಸು,по̄а̄шшэ
6936,kehren::V,ಗುಡಿಸು,tjirredh
6937,kehren::V,ಗುಡಿಸು,såbit
6938,kehren::V,ಗುಡಿಸು,luvdet
6939,kehren::V,ಗುಡಿಸು,suo'pâlistiđ
6940,kehren::V,ಗುಡಿಸು,västtad
6941,kehren::V,ಗುಡಿಸು,по̄а̄шшэ
6942,baden::V,ಸ್ನಾನಮಾಡು,voejedidh
6943,baden::V,ಸ್ನಾನಮಾಡು,gálatjit
6944,baden::V,ಸ್ನಾನಮಾಡು,gálašit
6945,baden::V,ಸ್ನಾನಮಾಡು,lávguđ
6946,baden::V,ಸ್ನಾನಮಾಡು,vuõjjâd
6947,baden::V,ಸ್ನಾನಮಾಡು,sääunõõttâd
6948,baden::V,ಸ್ನಾನಮಾಡು,вӯйнэдтэ
6949,sich waschen::V,ತೊಳೆ,bïssedidh
6950,sich waschen::V,ತೊಳೆ,basádit
6951,sich waschen::V,ತೊಳೆ,basadit
6952,sich waschen::V,ತೊಳೆ,posâdâttâđ
6953,sich waschen::V,ತೊಳೆ,põõuuõõttâd
6954,sich waschen::V,ತೊಳೆ,пэзнэдтэ
6955,ausziehen::V,ಬಿಚ್ಚು,svæjkedh
6956,ausziehen::V,ಬಿಚ್ಚು,nuollat
6957,ausziehen::V,ಬಿಚ್ಚು,nuollat
6958,ausziehen::V,ಬಿಚ್ಚು,noollâđ
6959,ausziehen::V,ಬಿಚ್ಚು,nõõllâd
6960,ausziehen::V,ಬಿಚ್ಚು,jä´hssed
6961,ausziehen::V,ಬಿಚ್ಚು,я̄ккьсе
6962,anziehen::V,ಹಾಕು,gaarvoehtidh
6963,anziehen::V,ಹಾಕು,tsåggåt
6964,anziehen::V,ಹಾಕು,nahkehit
6965,anziehen::V,ಹಾಕು,čákŋat
6966,anziehen::V,ಹಾಕು,ká'rvuttiđ
6967,anziehen::V,ಹಾಕು,čouggâd
6968,anziehen::V,ಹಾಕು,nââ´ǩǩted
6969,anziehen::V,ಹಾಕು,ца̄гке
6970,anziehen::V,ಹಾಕು,наккьхе
6971,sich anziehen::V,ಹಾಕು,gåårvedidh
6972,sich anziehen::V,ಹಾಕು,gárvvunit
6973,sich anziehen::V,ಹಾಕು,gárvodit
6974,sich anziehen::V,ಹಾಕು,kárvudâttâđ
6975,sich anziehen::V,ಹಾಕು,teâvõõttâd
6976,sich anziehen::V,ಹಾಕು,туввнэдтэ
6977,kämmen::V,ಬಾಚು,tjåhkodh
6978,kämmen::V,ಬಾಚು,rájddat
6979,kämmen::V,ಬಾಚು,čohkut
6980,kämmen::V,ಬಾಚು,čohhoođ
6981,kämmen::V,ಬಾಚು,čååkkad
6982,kämmen::V,ಬಾಚು,чоагкэ
6983,schmücken::V,ಅಲಂಕರಿಸು,rïesedh
6984,schmücken::V,ಅಲಂಕರಿಸು,feegredh
6985,schmücken::V,ಅಲಂಕರಿಸು,hiervvit
6986,schmücken::V,ಅಲಂಕರಿಸು,tjáppedit
6987,schmücken::V,ಅಲಂಕರಿಸು,čiŋahit
6988,schmücken::V,ಅಲಂಕರಿಸು,čiŋâttiđ
6989,schmücken::V,ಅಲಂಕರಿಸು,heärvted
6990,schmücken::V,ಅಲಂಕರಿಸು,ре̄ввклаххьтэ
6991,sagen::V,ಹೇಳು,jiehtedh
6992,sagen::V,ಹೇಳು,javllat
6993,sagen::V,ಹೇಳು,dadjat
6994,sagen::V,ಹೇಳು,cealkit
6995,sagen::V,ಹೇಳು,ettâđ
6996,sagen::V,ಹೇಳು,celkkiđ
6997,sagen::V,ಹೇಳು,nõmmeed
6998,sagen::V,ಹೇಳು,ceä´lǩǩed
6999,sagen::V,ಹೇಳು,е̄ввэ
7000,sagen::V,ಹೇಳು,це̄ӆӆьке
7001,sprechen::V,ನುಡಿ,håaledh
7002,sprechen::V,ನುಡಿ,rudnat
7003,sprechen::V,ನುಡಿ,runádit
7004,sprechen::V,ನುಡಿ,sárdnut
7005,sprechen::V,ನುಡಿ,sárnuđ
7006,sprechen::V,ನುಡಿ,särnnad
7007,sprechen::V,ನುಡಿ,са̄ррнэ
7008,reden::V,ನುಡಿ,håaledh
7009,reden::V,ನುಡಿ,sáhkadit
7010,reden::V,ನುಡಿ,hupmat
7011,reden::V,ನುಡಿ,arvâlâddâđ
7012,reden::V,ನುಡಿ,sárnudiđ
7013,reden::V,ನುಡಿ,mainsted
7014,reden::V,ನುಡಿ,е̄внэллэ
7015,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,soptsestalledh
7016,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,ságastit
7017,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,ságastallat
7018,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,jumadit
7019,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,ságastallat
7020,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,ma'inâstiđ
7021,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,maainsted
7022,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,мо̄а̄йнсе
7023,fragen::V,ವಿಚಾರಿಸು,gihtjedh
7024,fragen::V,ವಿಚಾರಿಸು,gahtjat
7025,fragen::V,ವಿಚಾರಿಸು,gatjádit
7026,fragen::V,ವಿಚಾರಿಸು,jearrat
7027,fragen::V,ವಿಚಾರಿಸು,koijâdiđ
