,Concept_ID,ka,se
4570,neu::A,ახალი,orre
4571,neu::A,ახალი,ådås
4572,neu::A,ახალი,ođas
4573,neu::A,ახალი,uuđâs
4574,neu::A,ახალი,oođâs
4575,neu::A,ახალი,о̄дт
4576,ehemalig::A,ყოფილი,evtebe
4577,ehemalig::A,ყოფილი,åvdep
4578,ehemalig::A,ყოფილი,dološ
4579,ehemalig::A,ყოფილი,oovdiš
4580,ehemalig::A,ყოფილი,tuâl'jõž
4581,ehemalig::A,ყოფილი,туллъя
4582,ehemalig::A,ყოფილი,э̄ввтлэсь
4583,alt[Lebewesen]::A,ბებერი,voeres
4584,alt[Lebewesen]::A,ბებერი,vuoras
4585,alt[Lebewesen]::A,ბებერი,boares
4586,alt[Lebewesen]::A,ბებერი,vuoras
4587,alt[Lebewesen]::A,ბებერი,puáris
4588,alt[Lebewesen]::A,ბებერი,puä´res
4589,alt[Lebewesen]::A,ბებერი,пуэресь
4590,jung::A,ნორჩი,noere
4591,jung::A,ნორჩი,nuorra
4592,jung::A,ნორჩი,nuorra
4593,jung::A,ნორჩი,nuoṛâ
4594,jung::A,ნორჩი,nuõrr
4595,jung::A,ნორჩი,нӯрр
4596,jung::A,ახალგაზრდა,noere
4597,jung::A,ახალგაზრდა,nuorra
4598,jung::A,ახალგაზრდა,nuorra
4599,jung::A,ახალგაზრდა,nuoṛâ
4600,jung::A,ახალგაზრდა,nuõrr
4601,jung::A,ახალგაზრდა,нӯрр
4602,arm::A,ღარიბი,giefies
4603,arm::A,ღარიბი,hædjo
4604,arm::A,ღარიბი,geafi
4605,arm::A,ღარიბი,kevhi
4606,arm::A,ღარიბი,ǩeeu´h
4607,arm::A,ღარიბი,ва̄йваш
4608,reich::A,მდიდარი,ræjhkoes
4609,reich::A,მდიდარი,boanndá
4610,reich::A,მდიდარი,rikkis
4611,reich::A,მდიდარი,riges
4612,reich::A,მდიდარი,ree´ǧǧes
4613,reich::A,მდიდარი,ва̄птэк
4614,bekannt::A,ცნობილი,åehpies
4615,bekannt::A,ცნობილი,oahpes
4616,bekannt::A,ცნობილი,dieđus
4617,bekannt::A,ცნობილი,uápis
4618,bekannt::A,ცნობილი,tuubdâs
4619,bekannt::A,ცნობილი,toobdâs
4620,bekannt::A,ცნობილი,томтас
4621,berühmt::A,გამოჩენილი,byögke
4622,berühmt::A,გამოჩენილი,mihtos
4623,berühmt::A,გამოჩენილი,beakkán
4624,berühmt::A,გამოჩენილი,beakkálmas
4625,berühmt::A,გამოჩენილი,mááinuh
4626,berühmt::A,გამოჩენილი,peeggâlm
4627,berühmt::A,გამოჩენილი,snäätnai
4628,berühmt::A,გამოჩენილი,куллъей
4629,fremd::A,უცხო,ammes
4630,fremd::A,უცხო,amás
4631,fremd::A,უცხო,vieres
4632,fremd::A,უცხო,amas
4633,fremd::A,უცხო,vie'res
4634,fremd::A,უცხო,puigâ
4635,fremd::A,უცხო,vee´res
4636,fremd::A,უცხო,е̄ххк
4637,fremd::A,უცხო,вӣресь
4638,fremd::A,გარეშე,ammes
4639,fremd::A,გარეშე,amás
4640,fremd::A,გარეშე,vieres
4641,fremd::A,გარეშე,amas
4642,fremd::A,გარეშე,vie'res
4643,fremd::A,გარეშე,puigâ
4644,fremd::A,გარეშე,vee´res
4645,fremd::A,გარეშე,е̄ххк
4646,fremd::A,გარეშე,вӣресь
4647,verschieden::A,სხვაგვარი,ovmese
4648,verschieden::A,სხვაგვარი,moattelágásj
4649,verschieden::A,სხვაგვარი,iesjgeŋgalágásj
4650,verschieden::A,სხვაგვარი,eará
4651,verschieden::A,სხვაგვარი,eresláván
4652,verschieden::A,სხვაგვარი,jee´res
4653,verschieden::A,სხვაგვარი,jee´resnallšem
4654,verschieden::A,სხვაგვარი,югке
4655,verschieden::A,სხვაგვარი,югкеналшэм
4656,nah::A,ახლო,gietskies
4657,nah::A,ახლო,lahka
4658,nah::A,ახლო,lagas
4659,nah::A,ახლო,a'ldemuš
4660,nah::A,ახლო,âlddlõs
4661,nah::A,ახლო,альтэсь
4662,fern::A,შორი,gahkese
4663,fern::A,შორი,guhkken
4664,fern::A,შორი,gáiddus
4665,fern::A,შორი,kuhás
4666,fern::A,შორი,ku´ǩes
4667,fern::A,შორი,туммплэсь
4668,fern::A,შორეული,gahkese
4669,fern::A,შორეული,guhkken
4670,fern::A,შორეული,gáiddus
4671,fern::A,შორეული,kuhás
4672,fern::A,შორეული,ku´ǩes
4673,fern::A,შორეული,туммплэсь
4674,linker::A,მარცხენა,gårroeh
4675,linker::A,მარცხენა,gåro
4676,linker::A,მარცხენა,gurut
4677,linker::A,მარცხენა,čižet
4678,linker::A,მარცხენა,či´ǯǯ
4679,linker::A,მარცხენა,чинч
4680,rechter::A,მარჯვენა,åelkies
4681,rechter::A,მარჯვენა,oalges
4682,rechter::A,მარჯვენა,olgeš
4683,rechter::A,მარჯვენა,uál'gis
4684,rechter::A,მარჯვენა,vuõiǥâs
4685,rechter::A,მარჯვენა,вуэлькесь
4686,anderer::A,სხვა,jeatjebe
4687,anderer::A,სხვა,nubbe
4688,anderer::A,სხვა,eará
4689,anderer::A,სხვა,nubbi
4690,anderer::A,სხვა,nubbe
4691,anderer::A,სხვა,nu´bb
4692,anderer::A,სხვა,jee´res
4693,anderer::A,სხვა,мудта
4694,anderer::A,სხვა,е̄ресь
4695,erster::A,პირველი,voestes
4696,erster::A,პირველი,vuostasj
4697,erster::A,პირველი,vuosttaš
4698,erster::A,პირველი,vuos'muš
4699,erster::A,პირველი,vuõs's
4700,erster::A,პირველი,õõu´dmõs
4701,erster::A,პირველი,авьтмусс
4702,zweiter::A,მეორე,mubpie
4703,zweiter::A,მეორე,nubbe
4704,zweiter::A,მეორე,nubbi
4705,zweiter::A,მეორე,nubbe
4706,zweiter::A,მეორე,nu´bb
4707,zweiter::A,მეორე,ныммьп
4708,dritter::A,მესამე,gåalmede
4709,dritter::A,მესამე,goalmát
4710,dritter::A,მესამე,goalmmát
4711,dritter::A,მესამე,kuálmád
4712,dritter::A,მესამე,kuälmad
4713,dritter::A,მესამე,кӯа̄ллмант
4714,letzter::A,ბოლო,minngemes
4715,letzter::A,ბოლო,maŋemus
4716,letzter::A,ბოლო,maŋimus
4717,letzter::A,ბოლო,majemuš
4718,letzter::A,ბოლო,mââi´mõs
4719,letzter::A,ბოლო,маӈьмусс
4720,letzter::A,უკანასკნელი,minngemes
4721,letzter::A,უკანასკნელი,maŋemus
4722,letzter::A,უკანასკნელი,maŋimus
4723,letzter::A,უკანასკნელი,majemuš
4724,letzter::A,უკანასკნელი,mââi´mõs
4725,letzter::A,უკანასკნელი,маӈьмусс
4726,allein::ADV,მარტო,oktegh
4727,allein::ADV,მარტო,oktegimse
4728,allein::ADV,მარტო,oktebisnie
4729,allein::ADV,მარტო,aktu
4730,allein::ADV,მარტო,okto
4731,allein::ADV,მარტო,ohtuu
4732,allein::ADV,მარტო,õhttu
4733,allein::ADV,მარტო,о̄ххтэ
4734,auf einmal::ADV,ერთდროულად,avtatrajes
4735,auf einmal::ADV,ერთდროულად,hávális
4736,auf einmal::ADV,ერთდროულად,hávil
4737,auf einmal::ADV,ერთდროულად,tove
4738,auf einmal::ADV,ერთდროულად,аххтан
4739,zusammen::ADV,ერთად,ektine
4740,zusammen::ADV,ერთად,ektesne
4741,zusammen::ADV,ერთად,tjåenghkesne
4742,zusammen::ADV,ერთად,siegen
4743,zusammen::ADV,ერთად,oktan
4744,zusammen::ADV,ერთად,ovttas
4745,zusammen::ADV,ერთად,čoahkis
4746,zusammen::ADV,ერთად,oovtâst
4747,zusammen::ADV,ერთად,õõutsââ´jest
4748,zusammen::ADV,ერთად,аххтан
4749,zusammen::ADV,ერთად,эфтэсьт
4750,lange::ADV,დიდხანს,guhkiem
4751,lange::ADV,დიდხანს,guhkev
4752,lange::ADV,დიდხანს,mælggadav
4753,lange::ADV,დიდხანს,guhká
4754,lange::ADV,დიდხანს,kuhe
4755,lange::ADV,დიდხანს,kuhháá
4756,lange::ADV,დიდხანს,kuu´ǩǩ
4757,lange::ADV,დიდხანს,кугкь
4758,plötzlich::ADV,მოულოდნელად,faahketji
4759,plötzlich::ADV,მოულოდნელად,hæhkkat
4760,plötzlich::ADV,მოულოდნელად,fáhkkestaga
4761,plötzlich::ADV,მოულოდნელად,fakkist
4762,plötzlich::ADV,მოულოდნელად,kruu´ta
4763,plötzlich::ADV,მოულოდნელად,а̄йнханна
4764,sofort::ADV,ახლავე,dallegh
4765,sofort::ADV,ახლავე,dalá
4766,sofort::ADV,ახლავე,dalánagi
4767,sofort::ADV,ახლავე,dakkavide
4768,sofort::ADV,ახლავე,dakkaviđe
4769,sofort::ADV,ახლავე,tállán
4770,sofort::ADV,ახლავე,naraaz
4771,sofort::ADV,ახლავე,атть
4772,später::ADV,მოგვიანებით,mænngan 
4773,später::ADV,მოგვიანებით,maŋŋebut
4774,später::ADV,მოგვიანებით,maŋŋel
4775,später::ADV,მოგვიანებით,maŋ̣eláá
4776,später::ADV,მოგვიანებით,mâ´ŋŋlakast
4777,später::ADV,მოგვიანებით,маӈӈа
4778,jetzt::ADV,ახლა,daelie
4779,jetzt::ADV,ახლა,dal
4780,jetzt::ADV,ახლა,dal
4781,jetzt::ADV,ახლა,tääl
4782,jetzt::ADV,ახლა,ââ´n
4783,jetzt::ADV,ახლა,атть
4784,heute::ADV,დღეს,daenbien
4785,heute::ADV,დღეს,uddni
4786,heute::ADV,დღეს,odne
4787,heute::ADV,დღეს,onne
4788,heute::ADV,დღეს,tä´bbe
4789,heute::ADV,დღეს,та̄ррьм
4790,morgen::ADV,ხვალ,jirreden
4791,morgen::ADV,ხვალ,idet
4792,morgen::ADV,ხვალ,ihttin
4793,morgen::ADV,ხვალ,itten
4794,morgen::ADV,ხვალ,jâđđa
4795,morgen::ADV,ხვალ,янта
4796,bald::ADV,მალე,varke
4797,bald::ADV,მალე,ruvva
4798,bald::ADV,მალე,farga
4799,bald::ADV,მალე,vorgâ
4800,bald::ADV,მალე,sõrgg
4801,bald::ADV,მალე,вэхтэнне
4802,dann::ADV,მერე,die
4803,dann::ADV,მერე,dalloj
4804,dann::ADV,მერე,de
4805,dann::ADV,მერე,te
4806,dann::ADV,მერე,de
4807,dann::ADV,მერე,teä
4808,dann::ADV,მერე,â´tte
4809,dann::ADV,მერე,те
4810,gestern::ADV,გუშინ,jååktan
4811,gestern::ADV,გუშინ,iektu
4812,gestern::ADV,გუშინ,ikte
4813,gestern::ADV,გუშინ,jieh't
4814,gestern::ADV,გუშინ,jåhtta
4815,gestern::ADV,გუშინ,яххта
4816,einst::ADV,ოდესღაც,dejpeli
4817,einst::ADV,ოდესღაც,åvdebut
4818,einst::ADV,ოდესღაც,áigi
4819,einst::ADV,ოდესღაც,dolin
4820,einst::ADV,ოდესღაც,tovle
4821,einst::ADV,ოდესღაც,tuu´l
4822,einst::ADV,ოდესღაც,э̄ххьтэшьт
4823,damals::ADV,მაშინ,aejkien
4824,damals::ADV,მაშინ,dalloj
4825,damals::ADV,მაშინ,dalle
4826,damals::ADV,მაშინ,talle
4827,damals::ADV,მაშინ,te´l
4828,damals::ADV,მაშინ,teä´l
4829,damals::ADV,მაშინ,танна
4830,danach::ADV,მერმე,mïnngesne
4831,danach::ADV,მერმე,dan maŋŋela
4832,danach::ADV,მერმე,maŋŋil
4833,danach::ADV,მერმე,das maŋŋá
4834,danach::ADV,მერმე,maŋ̣a
4835,danach::ADV,მერმე,mâ´ŋŋlest
4836,danach::ADV,მერმე,маӈӈа
4837,danach::ADV,შემდეგ,mïnngesne
4838,danach::ADV,შემდეგ,dan maŋŋela
4839,danach::ADV,შემდეგ,maŋŋil
4840,danach::ADV,შემდეგ,das maŋŋá
4841,danach::ADV,შემდეგ,maŋ̣a
4842,danach::ADV,შემდეგ,mâ´ŋŋlest
4843,danach::ADV,შემდეგ,маӈӈа
4844,vorher::ADV,ადრე,aarebi
4845,vorher::ADV,ადრე,åvddål
4846,vorher::ADV,ადრე,árat
4847,vorher::ADV,ადრე,ovdâl
4848,vorher::ADV,ადრე,ouddâl
4849,vorher::ADV,ადრე,а̄йка
4850,vorher::ADV,წინათ,aarebi
4851,vorher::ADV,წინათ,åvddål
4852,vorher::ADV,წინათ,árat
4853,vorher::ADV,წინათ,ovdâl
4854,vorher::ADV,წინათ,ouddâl
4855,vorher::ADV,წინათ,а̄йка
4856,zuerst::ADV,ჯერ,voestegh
4857,zuerst::ADV,ჯერ,álgon
4858,zuerst::ADV,ჯერ,vuos
4859,zuerst::ADV,ჯერ,vuohččan
4860,zuerst::ADV,ჯერ,vuoč'čin
4861,zuerst::ADV,ჯერ,vuõ´ste
4862,zuerst::ADV,ჯერ,vuõs'smõõssân
4863,zuerst::ADV,ჯერ,э̄ввтла
4864,zuerst::ADV,ჯერ,э̄ввтэль
4865,einmal::ADV,ერთხელ,ikth
4866,einmal::ADV,ერთხელ,akti
4867,einmal::ADV,ერთხელ,okte
4868,einmal::ADV,ერთხელ,ohtii
4869,einmal::ADV,ერთხელ,kojo
4870,einmal::ADV,ერთხელ,måttmešt
4871,einmal::ADV,ერთხელ,э̄фт вэ̄рр
4872,manchmal::ADV,ხან,muvhtene
4873,manchmal::ADV,ხან,muhttijn
4874,manchmal::ADV,ხან,duolla dálla
4875,manchmal::ADV,ხან,muhtumin
4876,manchmal::ADV,ხან,kuásnii
4877,manchmal::ADV,ხან,måttmešt
4878,manchmal::ADV,ხან,kuä´ss-ne
4879,manchmal::ADV,ხან,мудта вэ̄р
4880,manchmal::ADV,ზოგჯერ,muvhtene
4881,manchmal::ADV,ზოგჯერ,muhttijn
4882,manchmal::ADV,ზოგჯერ,duolla dálla
4883,manchmal::ADV,ზოგჯერ,muhtumin
4884,manchmal::ADV,ზოგჯერ,kuásnii
4885,manchmal::ADV,ზოგჯერ,måttmešt
4886,manchmal::ADV,ზოგჯერ,kuä´ss-ne
4887,manchmal::ADV,ზოგჯერ,мудта вэ̄р
4888,oft::ADV,ხშირად,daamtaj
4889,oft::ADV,ხშირად,álu
4890,oft::ADV,ხშირად,ábaj
4891,oft::ADV,ხშირად,dájvvá
4892,oft::ADV,ხშირად,dávjá
4893,oft::ADV,ხშირად,távjá
4894,oft::ADV,ხშირად,täujja
4895,oft::ADV,ხშირად,то̄а̄ййв
4896,immer::ADV,მუდამ,iktesth
4897,immer::ADV,მუდამ,eejnegen
4898,immer::ADV,მუდამ,agev
4899,immer::ADV,მუდამ,álo
4900,immer::ADV,მუდამ,ain
4901,immer::ADV,მუდამ,ovttuu
4902,immer::ADV,მუდამ,pâi
4903,immer::ADV,მუდამ,пай
4904,immer::ADV,ყოველთვის,iktesth
4905,immer::ADV,ყოველთვის,eejnegen
4906,immer::ADV,ყოველთვის,agev
4907,immer::ADV,ყოველთვის,álo
4908,immer::ADV,ყოველთვის,ain
4909,immer::ADV,ყოველთვის,ovttuu
4910,immer::ADV,ყოველთვის,pâi
4911,immer::ADV,ყოველთვის,пай
4912,niemals::ADV,არასდროს,ij gåessie
4913,niemals::ADV,არასდროს,ij goassak
4914,niemals::ADV,არასდროს,ij ihkenis
4915,niemals::ADV,არასდროს,ii goassege
4916,niemals::ADV,არასდროს,ij kuás'sin
4917,niemals::ADV,არასდროს,ij ni kuä´ss
4918,niemals::ADV,არასდროს,эйй никуэссь
4919,hier::ADV,აქ,daagkoe
4920,hier::ADV,აქ,dála
4921,hier::ADV,აქ,dánna
4922,hier::ADV,აქ,dá
4923,hier::ADV,აქ,dás
4924,hier::ADV,აქ,taa
4925,hier::ADV,აქ,tää
4926,hier::ADV,აქ,ta´ltte
4927,hier::ADV,აქ,тала
4928,hier::ADV,აქ,тэста
4929,hierhin::ADV,აქეთ,diekie
4930,hierhin::ADV,აქეთ,dási
4931,hierhin::ADV,აქეთ,diehki
4932,hierhin::ADV,აქეთ,deike
4933,hierhin::ADV,აქეთ,teehi
4934,hierhin::ADV,აქეთ,tii´ǩ
4935,hierhin::ADV,აქეთ,тӣге
4936,von hier::ADV,აქედან,daebpede
4937,von hier::ADV,აქედან,dássta
4938,von hier::ADV,აქედან,dáppelt
4939,von hier::ADV,აქედან,dáppe
4940,von hier::ADV,აქედან,tástán
