,Concept_ID,myv,se
7157,zerbrechen::V,коламс,cuvket
7158,zerbrechen::V,коламс,cuov'kkiđ
7159,zerbrechen::V,коламс,muårrâd
7160,zerbrechen::V,коламс,cu´vǩǩeed
7161,zerbrechen::V,коламс,муррьтэ
7162,zerreißen::V,сеземс,gejhkielidh
7163,zerreißen::V,сеземс,gajkudit
7164,zerreißen::V,сеземс,gaikkodit
7165,zerreißen::V,сеземс,ráisket
7166,zerreißen::V,сеземс,kiškođ
7167,zerreißen::V,сеземс,ra´šǩǩeed
7168,zerreißen::V,сеземс,пуатткэ
7169,zerstören::V,калавтомс,eerjedh
7170,zerstören::V,калавтомс,biejsstet
7171,zerstören::V,калавтомс,håhkkidit
7172,zerstören::V,калавтомс,heavahit
7173,zerstören::V,калавтомс,duš'šadit
7174,zerstören::V,калавтомс,bilidit
7175,zerstören::V,калавтомс,hevâttiđ
7176,zerstören::V,калавтомс,hiâvted
7177,zerstören::V,калавтомс,ёҏтэ
7178,verbrennen::V,пултамс,båeltedh
7179,verbrennen::V,пултамс,boalldet
7180,verbrennen::V,пултамс,boaldit
7181,verbrennen::V,пултамс,puál'diđ
7182,verbrennen::V,пултамс,puä´ldded
7183,verbrennen::V,пултамс,пуэлльтэ
7184,geben::V,максомс,vedtedh
7185,geben::V,максомс,vaddet
7186,geben::V,максомс,addit
7187,geben::V,максомс,addliđ
7188,geben::V,максомс,ä´n
7189,geben::V,максомс,аннҍтэ
7190,reichen::V,максомс,geelkedh
7191,reichen::V,максомс,lagádit
7192,reichen::V,максомс,geiget
7193,reichen::V,максомс,keigiđ
7194,reichen::V,максомс,vuõiggâ´stted
7195,reichen::V,максомс,аннҍтэ
7196,schenken::V,каземс,vedtedh
7197,schenken::V,каземс,vaddet
7198,schenken::V,каземс,skeaŋkut
7199,schenken::V,каземс,skeŋket
7200,schenken::V,каземс,skeŋkkiđ
7201,schenken::V,каземс,sǩiâŋkkâd
7202,schenken::V,каземс,ла̄ххе
7203,versprechen::V,алтамс,luhpiedidh
7204,versprechen::V,алтамс,jáhttet
7205,versprechen::V,алтамс,lohpidit
7206,versprechen::V,алтамс,lopediđ
7207,versprechen::V,алтамс,lå´ppeed
7208,versprechen::V,алтамс,о̄а̄шштҍе
7209,wünschen::V,арсемс,lahkoehtidh
7210,wünschen::V,арсемс,sávvat
7211,wünschen::V,арсемс,sávadit
7212,wünschen::V,арсемс,doaivvuhit
7213,wünschen::V,арсемс,tuá'ivuttiđ
7214,wünschen::V,арсемс,tuâivvad
7215,wünschen::V,арсемс,туввэ
7216,loben::V,шнамс,girmedh
7217,loben::V,шнамс,májnnot
7218,loben::V,шнамс,rámmpot
7219,loben::V,шнамс,máidnut
7220,loben::V,шнамс,rámidit
7221,loben::V,шнамс,rammuđ
7222,loben::V,шнамс,rämidiđ
7223,loben::V,шнамс,ââ´leed
7224,loben::V,шнамс,ǩei´tted
7225,loben::V,шнамс,кыйта
7226,küssen::V,палсемс,tjånnahtidh
7227,küssen::V,палсемс,tjuvliestidh
7228,küssen::V,палсемс,tjullit
7229,küssen::V,палсемс,tjulestit
7230,küssen::V,палсемс,cum'mát
7231,küssen::V,палсемс,cummistit
7232,küssen::V,палсемс,cummâliđ
7233,küssen::V,палсемс,cu´mmsted
7234,küssen::V,палсемс,cu´mmstõõllâd
7235,küssen::V,палсемс,нӣссэ
7236,wiegen::V,нурсемс,sjammadidh
7237,wiegen::V,нурсемс,vuohttot
7238,wiegen::V,нурсемс,vuohtudit
7239,wiegen::V,нурсемс,vuohttut
7240,wiegen::V,нурсемс,vuát'tuđ
7241,wiegen::V,нурсемс,nuäkkad
7242,wiegen::V,нурсемс,suâibted
7243,wiegen::V,нурсемс,нуагкэ
7244,zudecken::V,тавадомс,gaptjedh
7245,zudecken::V,тавадомс,loavddet
7246,zudecken::V,тавадомс,gokčat
7247,zudecken::V,тавадомс,luáv'diđ
7248,zudecken::V,тавадомс,kä´tted
7249,zudecken::V,тавадомс,ка̄ххьтэ
7250,zudecken::V,вельтямс,gaptjedh
7251,zudecken::V,вельтямс,loavddet
7252,zudecken::V,вельтямс,gokčat
7253,zudecken::V,вельтямс,luáv'diđ
7254,zudecken::V,вельтямс,kä´tted
7255,zudecken::V,вельтямс,ка̄ххьтэ
7256,wecken::V,стявтомс,gåaskodh
7257,wecken::V,стявтомс,båktet
7258,wecken::V,стявтомс,boktit
7259,wecken::V,стявтомс,rávkat
7260,wecken::V,стявтомс,cuvnâđ
7261,wecken::V,стявтомс,counnâd
7262,wecken::V,стявтомс,цо̄ввнэ
7263,zeigen::V,невтемс,vuesiehtidh
7264,zeigen::V,невтемс,vuosedit
7265,zeigen::V,невтемс,giejgget
7266,zeigen::V,невтемс,čájehit
7267,zeigen::V,невтемс,čäittiđ
7268,zeigen::V,невтемс,čujottiđ
7269,zeigen::V,невтемс,čuäi´ted
7270,zeigen::V,невтемс,вӯзьхе
7271,führen::V,ветямс,steeredh
7272,führen::V,ветямс,doalvvot
7273,führen::V,ветямс,láidet
7274,führen::V,ветямс,jođettiđ
7275,führen::V,ветямс,jåå´đted
7276,führen::V,ветямс,выгкэ
7277,lehren::V,тонавтомс,ööhpehtidh
7278,lehren::V,тонавтомс,åhpadit
7279,lehren::V,тонавтомс,oahpahit
7280,lehren::V,тонавтомс,máttááttiđ
7281,lehren::V,тонавтомс,mätt'ted
7282,lehren::V,тонавтомс,vuä´ppsted
7283,lehren::V,тонавтомс,ма̄тҍха
7284,unterrichten::V,тонавтомс,ööhpehtidh
7285,unterrichten::V,тонавтомс,lågådit
7286,unterrichten::V,тонавтомс,åhpadit
7287,unterrichten::V,тонавтомс,oahpahit
7288,unterrichten::V,тонавтомс,škovliđ
7289,unterrichten::V,тонавтомс,máttááttiđ
7290,unterrichten::V,тонавтомс,mätt'ted
7291,unterrichten::V,тонавтомс,vuä´ppsted
7292,unterrichten::V,тонавтомс,ма̄тҍха
7293,aufziehen::V,трямс,eeledh
7294,aufziehen::V,трямс,bajedit
7295,aufziehen::V,трямс,biebmat
7296,aufziehen::V,трямс,pajaskeessiđ
7297,aufziehen::V,трямс,šoddâdiđ
7298,aufziehen::V,трямс,šõddeed
7299,aufziehen::V,трямс,peâm'mad
7300,aufziehen::V,трямс,вуэпьсе
7301,aufziehen::V,кастомс,eeledh
7302,aufziehen::V,кастомс,bajedit
7303,aufziehen::V,кастомс,biebmat
7304,aufziehen::V,кастомс,pajaskeessiđ
7305,aufziehen::V,кастомс,šoddâdiđ
7306,aufziehen::V,кастомс,šõddeed
7307,aufziehen::V,кастомс,peâm'mad
7308,aufziehen::V,кастомс,вуэпьсе
7309,leiten::V,ветямс,lijrehtidh
7310,leiten::V,ветямс,lájddit
7311,leiten::V,ветямс,oatsodit
7312,leiten::V,ветямс,jođihit
7313,leiten::V,ветямс,stivriđ
7314,leiten::V,ветямс,hovdiđ
7315,leiten::V,ветямс,jåå´đted
7316,leiten::V,ветямс,выгкэ
7317,leiten::V,ветямс,вӯййкье
7318,leiten::V,азоркстамс,lijrehtidh
7319,leiten::V,азоркстамс,lájddit
7320,leiten::V,азоркстамс,oatsodit
7321,leiten::V,азоркстамс,jođihit
7322,leiten::V,азоркстамс,stivriđ
7323,leiten::V,азоркстамс,hovdiđ
7324,leiten::V,азоркстамс,jåå´đted
7325,leiten::V,азоркстамс,выгкэ
7326,leiten::V,азоркстамс,вӯййкье
7327,antreiben::V,ветямс,eadtjoestidh
7328,antreiben::V,ветямс,hasodit
7329,antreiben::V,ветямс,hállsjedit
7330,antreiben::V,ветямс,gevret
7331,antreiben::V,ветямс,rássat
7332,antreiben::V,ветямс,kušottiđ
7333,antreiben::V,ветямс,huá'puttiđ
7334,antreiben::V,ветямс,rääskted
7335,antreiben::V,ветямс,hõškkled
7336,antreiben::V,ветямс,ёадҌхе
7337,lassen::V,кармавтомс,baajedh
7338,lassen::V,кармавтомс,-ahttet
7339,lassen::V,кармавтомс,diktit
7340,lassen::V,кармавтомс,-ttiđ
7341,lassen::V,кармавтомс,ä´n
7342,lassen::V,кармавтомс,па̄ххкэ
7343,einladen::V,тердемс,bööredh
7344,einladen::V,тердемс,bivddit
7345,einladen::V,тердемс,gåhttjot
7346,einladen::V,тердемс,bovdet
7347,einladen::V,тердемс,koččođ
7348,einladen::V,тердемс,kåččad
7349,einladen::V,тердемс,коаххче
7350,vereinigen::V,вейсэндямс,iktedidh
7351,vereinigen::V,вейсэндямс,aktidit
7352,vereinigen::V,вейсэндямс,ovttastahttit
7353,vereinigen::V,вейсэндямс,o'vtâstittiđ
7354,vereinigen::V,вейсэндямс,õhtteed
7355,vereinigen::V,вейсэндямс,э̄хтхэ
7356,vereinigen::V,вейс путомс,iktedidh
7357,vereinigen::V,вейс путомс,aktidit
7358,vereinigen::V,вейс путомс,ovttastahttit
7359,vereinigen::V,вейс путомс,o'vtâstittiđ
7360,vereinigen::V,вейс путомс,õhtteed
7361,vereinigen::V,вейс путомс,э̄хтхэ
7362,vereinigen::V,вейс пурнамс,iktedidh
7363,vereinigen::V,вейс пурнамс,aktidit
7364,vereinigen::V,вейс пурнамс,ovttastahttit
7365,vereinigen::V,вейс пурнамс,o'vtâstittiđ
7366,vereinigen::V,вейс пурнамс,õhtteed
7367,vereinigen::V,вейс пурнамс,э̄хтхэ
7368,besuchen::V,варштамс,åahpodh
7369,besuchen::V,варштамс,goevlelidh
7370,besuchen::V,варштамс,guossit
7371,besuchen::V,варштамс,gal'let
7372,besuchen::V,варштамс,fitnat
7373,besuchen::V,варштамс,kolliđ
7374,besuchen::V,варштамс,kõ´ll'jed
7375,besuchen::V,варштамс,по̄дтлэ
7376,besuchen::V,варштамс,во̄тэдтэ
7377,besuchen::V,варштамс,во̄а̄ррдэ
7378,treffen::V,вастомс,dieviedidh
7379,treffen::V,вастомс,iejvvit
7380,treffen::V,вастомс,deaivat
7381,treffen::V,вастомс,staaviđ
7382,treffen::V,вастомс,teividiđ
7383,treffen::V,вастомс,o´ddjõõttâd
7384,treffen::V,вастомс,вуэсстлэ
7385,sich versammeln::V,промокшномс,gaavnedidh
7386,sich versammeln::V,промокшномс,tjoaggut
7387,sich versammeln::V,промокшномс,čoahkkanit
7388,sich versammeln::V,промокшномс,čokkâniđ
7389,sich versammeln::V,промокшномс,nurâdâttâđ
7390,sich versammeln::V,промокшномс,noorõõttâd
7391,sich versammeln::V,промокшномс,вӯллклэ
7392,spielen::V,налксемс,rïdtjedh
7393,spielen::V,налксемс,lustedalledh
7394,spielen::V,налксемс,ståhkat
7395,spielen::V,налксемс,stuvssit
7396,spielen::V,налксемс,speallat
7397,spielen::V,налксемс,le'ihâšiđ
7398,spielen::V,налксемс,siõrrâd
7399,spielen::V,налксемс,speâllad
7400,spielen::V,налксемс,сӣррэ
7401,singen::V,морамс,laavlodh
7402,singen::V,морамс,lávllot
7403,singen::V,морамс,lávlut
7404,singen::V,морамс,lávluđ
7405,singen::V,морамс,läullad
7406,singen::V,морамс,ла̄ввлэ
7407,tanzen::V,киштемс,daanhtsodh
7408,tanzen::V,киштемс,dánssat
7409,tanzen::V,киштемс,gærssulit
7410,tanzen::V,киштемс,dánset
7411,tanzen::V,киштемс,tánssáđ
7412,tanzen::V,киштемс,ta´nssjed
7413,tanzen::V,киштемс,pleäs'sjed
7414,tanzen::V,киштемс,нюччке
7415,tanzen::V,киштемс,пляссъе
7416,sich trennen::V,явомс,jååkedidh
7417,sich trennen::V,явомс,sirrat
7418,sich trennen::V,явомс,sirádit
7419,sich trennen::V,явомс,earránit
7420,sich trennen::V,явомс,ratkuđ
7421,sich trennen::V,явомс,rätkkjed
7422,sich trennen::V,явомс,кӯдтъе
7423,verlassen::V,кадомс,laehpedh
7424,verlassen::V,кадомс,guodet
7425,verlassen::V,кадомс,guođđit
7426,verlassen::V,кадомс,hilgođ
7427,verlassen::V,кадомс,kyeđđiđ
7428,verlassen::V,кадомс,kue´đđed
7429,verlassen::V,кадомс,сӯһпъе
7430,retten::V,идемс,gorredidh
7431,retten::V,идемс,gádjot
7432,retten::V,идемс,gádjut
7433,retten::V,идемс,kááijuđ
7434,retten::V,идемс,piä'luštiđ
7435,retten::V,идемс,ka´jjeed
7436,retten::V,идемс,вуаннче
7437,bewachen::V,ванстомс,geehtedh
7438,bewachen::V,ванстомс,váktit
7439,bewachen::V,ванстомс,fáktet
7440,bewachen::V,ванстомс,vahtiđ
7441,bewachen::V,ванстомс,värddjed
7442,bewachen::V,ванстомс,va´httjed
7443,bewachen::V,ванстомс,пынне
7444,bewachen::V,ванстомс,ка̄рвуллэ
7445,schützen::V,аштемс,vaarjelidh
7446,schützen::V,аштемс,suoddjit
7447,schützen::V,аштемс,suodjalit
7448,schützen::V,аштемс,suddjet
7449,schützen::V,аштемс,varjâliđ
7450,schützen::V,аштемс,suâided
7451,schützen::V,аштемс,varjjled
7452,schützen::V,аштемс,пынне
7453,verteidigen::V,ваномс,vaarjelidh
7454,verteidigen::V,ваномс,bælostit
7455,verteidigen::V,ваномс,bealuštit
7456,verteidigen::V,ваномс,čuollat
7457,verteidigen::V,ваномс,piä'luštiđ
7458,verteidigen::V,ваномс,peälšted
7459,verteidigen::V,ваномс,пэ̄лль мэ̄ннэ
7460,sich schlagen::V,тюремс,dåarodh
7461,sich schlagen::V,тюремс,tjoelestidh
7462,sich schlagen::V,тюремс,doarrot
7463,sich schlagen::V,тюремс,doarrut
7464,sich schlagen::V,тюремс,tuárruđ
7465,sich schlagen::V,тюремс,tuärrad
7466,sich schlagen::V,тюремс,туаррэ
7467,schießen::V,ледемс,vuetjedh
7468,schießen::V,ледемс,skööhtedh
7469,schießen::V,ледемс,vuohtjet
7470,schießen::V,ледемс,báhčit
7471,schießen::V,ледемс,pääččiđ
7472,schießen::V,ледемс,pää´ččed
7473,schießen::V,ледемс,ря̄хшкхэ
7474,siegen::V,изнямс,vïtnedh
7475,siegen::V,изнямс,vuojttet
7476,siegen::V,изнямс,vuoitit
7477,siegen::V,изнямс,vyei'ttiđ
7478,siegen::V,изнямс,vuei´tted
7479,siegen::V,изнямс,вуэйхьтэ
7480,ärgern::V,кежейгавтомс,måarahtehtedh
7481,ärgern::V,кежейгавтомс,suhttadit
7482,ärgern::V,кежейгавтомс,hárdit
7483,ärgern::V,кежейгавтомс,piä'ṿuttiđ
7484,ärgern::V,кежейгавтомс,âsseed
7485,ärgern::V,кежейгавтомс,се̄нтхэ
7486,schlagen::V,токамс,håasedh
7487,schlagen::V,токамс,laekedh
7488,schlagen::V,токамс,tsábbmet
7489,schlagen::V,токамс,tjassket
7490,schlagen::V,токамс,huškut
7491,schlagen::V,токамс,časkeđ
7492,schlagen::V,токамс,čâ´cǩǩed
7493,schlagen::V,токамс,та̄гкэ
7494,schlagen::V,токамс,ва̄сстэ
7495,treten::V,тапамс,tjïektjedh
7496,treten::V,тапамс,tjiektjat
7497,treten::V,тапамс,čiekčat
7498,treten::V,тапамс,čieh'čâđ
7499,treten::V,тапамс,tanccâđ
7500,treten::V,тапамс,tanccâd
7501,treten::V,тапамс,то̄ппцэ
7502,stechen::V,пупамс,baskedh
7503,stechen::V,пупамс,tjuoggit
7504,stechen::V,пупамс,čuoggut
7505,stechen::V,пупамс,čuog'giđ
7506,stechen::V,пупамс,čuõ´ǧ'ǧeed
7507,stechen::V,пупамс,чо̄ххкэ
7508,stoßen::V,тулкадемс,nehkiehtidh
7509,stoßen::V,тулкадемс,nårddådit
7510,stoßen::V,тулкадемс,nordadit
7511,stoßen::V,тулкадемс,nutkâliđ
7512,stoßen::V,тулкадемс,oi´ǧǧeed
7513,stoßen::V,тулкадемс,оййкье
7514,stoßen::V,тулкадемс,тоалкъе
7515,stehlen::V,саламс,sualadidh
7516,stehlen::V,саламс,suoládit
7517,stehlen::V,саламс,suoládit
7518,stehlen::V,саламс,suá'ládiđ
7519,stehlen::V,саламс,suâleed
7520,stehlen::V,саламс,суэлнэ
7521,stören::V,пирямс ки,stööredh
7522,stören::V,пирямс ки,hearaldehtedh
7523,stören::V,пирямс ки,massit
7524,stören::V,пирямс ки,sjuddit
7525,stören::V,пирямс ки,heađuštit
7526,stören::V,пирямс ки,hettiđ
7527,stören::V,пирямс ки,heṃâdiđ
7528,stören::V,пирямс ки,stamlded
7529,stören::V,пирямс ки,вӣршэ
7530,stören::V,пирямс ки,е̄кхэллэ
7531,belästigen::V,а максомс,vaejviestidh
7532,belästigen::V,а максомс,vájvedit
7533,belästigen::V,а максомс,muodástuhttet
7534,belästigen::V,а максомс,váivvidit
7535,belästigen::V,а максомс,bieguhit
7536,belästigen::V,а максомс,vä'ividiđ
7537,belästigen::V,а максомс,stamlded
7538,belästigen::V,а максомс,е̄кхэллэ
7539,belästigen::V,а максомс,во̄а̄йвшэ
7540,belästigen::V,а кадомс оймамо,vaejviestidh
7541,belästigen::V,а кадомс оймамо,vájvedit
7542,belästigen::V,а кадомс оймамо,muodástuhttet
7543,belästigen::V,а кадомс оймамо,váivvidit
7544,belästigen::V,а кадомс оймамо,bieguhit
7545,belästigen::V,а кадомс оймамо,vä'ividiđ
7546,belästigen::V,а кадомс оймамо,stamlded
7547,belästigen::V,а кадомс оймамо,е̄кхэллэ
7548,belästigen::V,а кадомс оймамо,во̄а̄йвшэ
7549,verbergen::V,сёпомс,tjïekedh
7550,verbergen::V,сёпомс,tjiehkat
7551,verbergen::V,сёпомс,čiehkat
7552,verbergen::V,сёпомс,čieḥâđ
