,Concept_ID,se,myv
4721,vorher::ADV,а̄йка,васняяк
4722,zuerst::ADV,voestegh,васня
4723,zuerst::ADV,álgon,васня
4724,zuerst::ADV,vuos,васня
4725,zuerst::ADV,vuohččan,васня
4726,zuerst::ADV,vuoč'čin,васня
4727,zuerst::ADV,vuõ´ste,васня
4728,zuerst::ADV,vuõs'smõõssân,васня
4729,zuerst::ADV,э̄ввтла,васня
4730,zuerst::ADV,э̄ввтэль,васня
4731,einmal::ADV,ikth,весть
4732,einmal::ADV,akti,весть
4733,einmal::ADV,okte,весть
4734,einmal::ADV,ohtii,весть
4735,einmal::ADV,kojo,весть
4736,einmal::ADV,måttmešt,весть
4737,einmal::ADV,э̄фт вэ̄рр,весть
4738,manchmal::ADV,muvhtene,лиясто
4739,manchmal::ADV,muhttijn,лиясто
4740,manchmal::ADV,duolla dálla,лиясто
4741,manchmal::ADV,muhtumin,лиясто
4742,manchmal::ADV,kuásnii,лиясто
4743,manchmal::ADV,måttmešt,лиясто
4744,manchmal::ADV,kuä´ss-ne,лиясто
4745,manchmal::ADV,мудта вэ̄р,лиясто
4746,oft::ADV,daamtaj,сеетьстэ
4747,oft::ADV,álu,сеетьстэ
4748,oft::ADV,ábaj,сеетьстэ
4749,oft::ADV,dájvvá,сеетьстэ
4750,oft::ADV,dávjá,сеетьстэ
4751,oft::ADV,távjá,сеетьстэ
4752,oft::ADV,täujja,сеетьстэ
4753,oft::ADV,то̄а̄ййв,сеетьстэ
4754,immer::ADV,iktesth,свал
4755,immer::ADV,eejnegen,свал
4756,immer::ADV,agev,свал
4757,immer::ADV,álo,свал
4758,immer::ADV,ain,свал
4759,immer::ADV,ovttuu,свал
4760,immer::ADV,pâi,свал
4761,immer::ADV,пай,свал
4762,niemals::ADV,ij gåessie,а зярдояк
4763,niemals::ADV,ij goassak,а зярдояк
4764,niemals::ADV,ij ihkenis,а зярдояк
4765,niemals::ADV,ii goassege,а зярдояк
4766,niemals::ADV,ij kuás'sin,а зярдояк
4767,niemals::ADV,ij ni kuä´ss,а зярдояк
4768,niemals::ADV,эйй никуэссь,а зярдояк
4769,hier::ADV,daagkoe,тесэ
4770,hier::ADV,dála,тесэ
4771,hier::ADV,dánna,тесэ
4772,hier::ADV,dá,тесэ
4773,hier::ADV,dás,тесэ
4774,hier::ADV,taa,тесэ
4775,hier::ADV,tää,тесэ
4776,hier::ADV,ta´ltte,тесэ
4777,hier::ADV,тала,тесэ
4778,hier::ADV,тэста,тесэ
4779,hierhin::ADV,diekie,тей
4780,hierhin::ADV,dási,тей
4781,hierhin::ADV,diehki,тей
4782,hierhin::ADV,deike,тей
4783,hierhin::ADV,teehi,тей
4784,hierhin::ADV,tii´ǩ,тей
4785,hierhin::ADV,тӣге,тей
4786,von hier::ADV,daebpede,тестэ
4787,von hier::ADV,dássta,тестэ
4788,von hier::ADV,dáppelt,тестэ
4789,von hier::ADV,dáppe,тестэ
4790,von hier::ADV,tástán,тестэ
4791,von hier::ADV,tääiǥ,тестэ
4792,von hier::ADV,tääi´ben,тестэ
4793,von hier::ADV,тэста,тестэ
4794,dort::ADV,dagkoe,тосо
4795,dort::ADV,dale,тосо
4796,dort::ADV,dakko,тосо
4797,dort::ADV,tuo,тосо
4798,dort::ADV,tovben,тосо
4799,dort::ADV,to´ben,тосо
4800,dort::ADV,тёллэ,тосо
4801,dort::ADV,тамьпе,тосо
4802,dorthin::ADV,dahkoe,тов
4803,dorthin::ADV,dåhku,тов
4804,dorthin::ADV,dohko,тов
4805,dorthin::ADV,diehko,тов
4806,dorthin::ADV,tuohu,тов
4807,dorthin::ADV,tok,тов
4808,dorthin::ADV,tok-aa,тов
4809,dorthin::ADV,то̄гэ,тов
4810,vorwärts::ADV,fraamme,икелев
4811,vorwärts::ADV,åvddån,икелев
4812,vorwärts::ADV,ovddas,икелев
4813,vorwärts::ADV,oovdâs,икелев
4814,vorwärts::ADV,ooudâs,икелев
4815,vorwärts::ADV,ooudårra,икелев
4816,vorwärts::ADV,эвтэс,икелев
4817,rückwärts::ADV,mænngese,мекев
4818,rückwärts::ADV,ruoptobadáj,мекев
4819,rückwärts::ADV,maŋás,мекев
4820,rückwärts::ADV,majaskulij,мекев
4821,rückwärts::ADV,mââjas,мекев
4822,rückwärts::ADV,mâ´ŋŋla,мекев
4823,rückwärts::ADV,мо̄а̄з,мекев
4824,rückwärts::ADV,мо̄а̄ст,мекев
4825,zurück::ADV,bååstede,мекев
4826,zurück::ADV,ruoptus,мекев
4827,zurück::ADV,maŋus,мекев
4828,zurück::ADV,ruoktot,мекев
4829,zurück::ADV,maassâd,мекев
4830,zurück::ADV,vä´st,мекев
4831,zurück::ADV,mååusat,мекев
4832,zurück::ADV,мо̄а̄з,мекев
4833,zurück::ADV,мо̄а̄ст,мекев
4834,unten::ADV,vuelnie,ало
4835,unten::ADV,vuollen,ало
4836,unten::ADV,vuollin,ало
4837,unten::ADV,vyellin,ало
4838,unten::ADV,vue´llen,ало
4839,unten::ADV,вӯлльн,ало
4840,hinab::ADV,våålese,алов
4841,hinab::ADV,vuolus,алов
4842,hinab::ADV,vulos,алов
4843,hinab::ADV,vuá'lás,алов
4844,hinab::ADV,vuâlas,алов
4845,hinab::ADV,валас,алов
4846,oben::ADV,bijjene,вере
4847,oben::ADV,baddjen,вере
4848,oben::ADV,badjin,вере
4849,oben::ADV,paijeen,вере
4850,oben::ADV,pâ´jjen,вере
4851,oben::ADV,tunââ´lmest,вере
4852,oben::ADV,пайенҍ,вере
4853,hinauf::ADV,bæjjese,верев
4854,hinauf::ADV,bajás,верев
4855,hinauf::ADV,bajás,верев
4856,hinauf::ADV,pajas,верев
4857,hinauf::ADV,pââjas,верев
4858,hinauf::ADV,пайяс,верев
4859,überall::ADV,gaajhkene lehkesne,эрьва косо
4860,überall::ADV,juohkka sajen,эрьва косо
4861,überall::ADV,juohke sajis,эрьва косо
4862,überall::ADV,jya'hisaajeest,эрьва косо
4863,überall::ADV,vee´zz,эрьва косо
4864,überall::ADV,pukvee´zz,эрьва косо
4865,überall::ADV,пугквесь,эрьва косо
4866,nicht::ADV,ij,а
4867,nicht::ADV,ij,а
4868,nicht::ADV,ii,а
4869,nicht::ADV,ij,а
4870,nicht::ADV,ij,а
4871,nicht::ADV,эйй,а
4872,ein wenig::ADV,ånnetje,аламошка
4873,ein wenig::ADV,ahtjetje,аламошка
4874,ein wenig::ADV,binná,аламошка
4875,ein wenig::ADV,veahá,аламошка
4876,ein wenig::ADV,ucánjii,аламошка
4877,ein wenig::ADV,occanj,аламошка
4878,ein wenig::ADV,simmna,аламошка
4879,ein wenig::ADV,сада,аламошка
4880,ein wenig::ADV,садаматта,аламошка
4881,kaum::ADV,jallan,ансяк
4882,kaum::ADV,vánet,ансяк
4883,kaum::ADV,báljo,ансяк
4884,kaum::ADV,illá,ансяк
4885,kaum::ADV,illvaa,ансяк
4886,kaum::ADV,мале,ансяк
4887,kaum::ADV,элэлэ,ансяк
4888,sehr::ADV,sagk,пек
4889,sehr::ADV,sagk,вельть
4890,sehr::ADV,riek,пек
4891,sehr::ADV,riek,вельть
4892,sehr::ADV,sieldes,пек
4893,sehr::ADV,sieldes,вельть
4894,sehr::ADV,hui,пек
4895,sehr::ADV,hui,вельть
4896,sehr::ADV,ollu,пек
4897,sehr::ADV,ollu,вельть
4898,sehr::ADV,čuuvtij,пек
4899,sehr::ADV,čuuvtij,вельть
4900,sehr::ADV,sami,пек
4901,sehr::ADV,sami,вельть
4902,sehr::ADV,čuu´t,пек
4903,sehr::ADV,čuu´t,вельть
4904,sehr::ADV,пэре,пек
4905,sehr::ADV,пэре,вельть
4906,sehr::ADV,чофта,пек
4907,sehr::ADV,чофта,вельть
4908,so::ADV,numhtie,истя
4909,so::ADV,nav,истя
4910,so::ADV,nuov,истя
4911,so::ADV,nåv,истя
4912,so::ADV,nu,истя
4913,so::ADV,näävt,истя
4914,so::ADV,de,истя
4915,so::ADV,nu´t,истя
4916,so::ADV,nääi´t,истя
4917,so::ADV,те̄льнэ,истя
4918,noch::ADV,annje,таго
4919,noch::ADV,ájn,таго
4920,noch::ADV,vilá,таго
4921,noch::ADV,ain,таго
4922,noch::ADV,vela,таго
4923,noch::ADV,võl,таго
4924,noch::ADV,veâl,таго
4925,noch::ADV,вя̄л,таго
4926,nur::ADV,ajve,ансяк
4927,nur::ADV,barre,ансяк
4928,nur::ADV,dåssjå,ансяк
4929,nur::ADV,dušše,ансяк
4930,nur::ADV,váá,ансяк
4931,nur::ADV,pâi,ансяк
4932,nur::ADV,leša,ансяк
4933,nur::ADV,tåå´lǩ,ансяк
4934,nur::ADV,лэша,ансяк
4935,nur::ADV,лышшэ,ансяк
4936,schon::ADV,joe,уш
4937,schon::ADV,juo,уш
4938,schon::ADV,juo,уш
4939,schon::ADV,juo,уш
4940,schon::ADV,ju´n,уш
4941,schon::ADV,ё,уш
4942,wieder::ADV,vihth,таго
4943,wieder::ADV,aajmoen,таго
4944,wieder::ADV,vas,таго
4945,wieder::ADV,ådåsis,таго
4946,wieder::ADV,fas,таго
4947,wieder::ADV,vuot,таго
4948,wieder::ADV,vest,таго
4949,wieder::ADV,däs,таго
4950,wieder::ADV,e´pet,таго
4951,wieder::ADV,аввта,таго
4952,wieder::ADV,о̄дтсэ,таго
4953,vor::PRP,åvteste,икеле
4954,vor::PRP,ålggolin,икеле
4955,vor::PRP,ovddas,икеле
4956,vor::PRP,oovdâst,икеле
4957,vor::PRP,ooudâst,икеле
4958,vor::PRP,авьтэмьбе̄лльт,икеле
4959,hinter::PRP,duekesne,вельде
4960,hinter::PRP,duogen,вельде
4961,hinter::PRP,maŋŋelin,вельде
4962,hinter::PRP,maŋil,вельде
4963,hinter::PRP,duogás,вельде
4964,hinter::PRP,tyeḥin,вельде
4965,hinter::PRP,tue´ǩǩen,вельде
4966,hinter::PRP,маӈельт,вельде
4967,unter::PRP,nuelesne,ало
4968,unter::PRP,vuolen,ало
4969,unter::PRP,vuolde,ало
4970,unter::PRP,vyel'ni,ало
4971,unter::PRP,vue´llen,ало
4972,unter::PRP,вӯлльнҍ,ало
4973,durch::PRP,vieken,пачк
4974,durch::PRP,tjadá,пачк
4975,durch::PRP,-rájge,пачк
4976,durch::PRP,čađa,пачк
4977,durch::PRP,čoođâ,пачк
4978,durch::PRP,čõõđ,пачк
4979,durch::PRP,pääi´ǩ,пачк
4980,durch::PRP,че̄д,пачк
4981,neben::PRP,baaltese,вакссо
4982,neben::PRP,báldan,вакссо
4983,neben::PRP,bálddas,вакссо
4984,neben::PRP,paaldâst,вакссо
4985,neben::PRP,paaldâst,вакссо
4986,neben::PRP,поалльтэ,вакссо
4987,zwischen::PRP,gaskesne,ютксо
4988,zwischen::PRP,gasska,ютксо
4989,zwischen::PRP,gaskkas,ютксо
4990,zwischen::PRP,kooskâst,ютксо
4991,zwischen::PRP,kâskka,ютксо
4992,zwischen::PRP,кэскэсьт,ютксо
4993,zwischen::PRP,кэ̄скэль,ютксо
4994,wegen::PRP,dïete,кис
4995,wegen::PRP,dïete,коряс
4996,wegen::PRP,dïete,кувалт
4997,wegen::PRP,gaevhtieh,кис
4998,wegen::PRP,gaevhtieh,коряс
4999,wegen::PRP,gaevhtieh,кувалт
5000,wegen::PRP,diehti,кис
5001,wegen::PRP,diehti,коряс
5002,wegen::PRP,diehti,кувалт
5003,wegen::PRP,dihte,кис
5004,wegen::PRP,dihte,коряс
5005,wegen::PRP,dihte,кувалт
5006,wegen::PRP,geažil,кис
5007,wegen::PRP,geažil,коряс
5008,wegen::PRP,geažil,кувалт
5009,wegen::PRP,tet,кис
5010,wegen::PRP,tet,коряс
5011,wegen::PRP,tet,кувалт
5012,wegen::PRP,diõtt,кис
5013,wegen::PRP,diõtt,коряс
5014,wegen::PRP,diõtt,кувалт
5015,wegen::PRP,ǩeäč'ča,кис
5016,wegen::PRP,ǩeäč'ča,коряс
5017,wegen::PRP,ǩeäč'ča,кувалт
5018,wegen::PRP,гуэйке,кис
5019,wegen::PRP,гуэйке,коряс
5020,wegen::PRP,гуэйке,кувалт
5021,dies::PRN,dihte,те
5022,dies::PRN,dát,те
5023,dies::PRN,dát,те
5024,dies::PRN,táát,те
5025,dies::PRN,tät,те
5026,dies::PRN,tiett-aa,те
5027,dies::PRN,тэдт,те
5028,das::PRN,dohte,те
5029,das::PRN,dohte,тона
5030,das::PRN,dat,те
5031,das::PRN,dat,тона
5032,das::PRN,dat,те
5033,das::PRN,dat,тона
5034,das::PRN,tot,те
5035,das::PRN,tot,тона
5036,das::PRN,tõt,те
5037,das::PRN,tõt,тона
5038,das::PRN,тудт,те
5039,das::PRN,тудт,тона
5040,alles::PRN,gaajhke,весе
5041,alles::PRN,gaajhke,весемесь
5042,alles::PRN,gájkka,весе
5043,alles::PRN,gájkka,весемесь
5044,alles::PRN,buot,весе
5045,alles::PRN,buot,весемесь
5046,alles::PRN,puoh,весе
5047,alles::PRN,puoh,весемесь
5048,alles::PRN,puk,весе
5049,alles::PRN,puk,весемесь
5050,alles::PRN,пугк,весе
5051,alles::PRN,пугк,весемесь
5052,ich::PRN,manne,мон
5053,ich::PRN,mån,мон
5054,ich::PRN,månnå,мон
5055,ich::PRN,mun,мон
5056,ich::PRN,mun,мон
5057,ich::PRN,munnâ,мон
5058,ich::PRN,mon,мон
5059,ich::PRN,мунн,мон
5060,du::PRN,datne,тон
5061,du::PRN,dån,тон
5062,du::PRN,don,тон
5063,du::PRN,tun,тон
5064,du::PRN,ton,тон
5065,du::PRN,то̄нн,тон
5066,er::PRN,dïhte,сон
5067,er::PRN,sån,сон
5068,er::PRN,son,сон
5069,er::PRN,sun,сон
5070,er::PRN,son,сон
5071,er::PRN,со̄нн,сон
5072,wir::PRN,mijjieh,минь
5073,wir::PRN,mij,минь
5074,wir::PRN,mii,минь
5075,wir::PRN,mij,минь
5076,wir::PRN,mij,минь
5077,wir::PRN,мыйй,минь
5078,ihr::PRN,dijjie,тынь
5079,ihr::PRN,dij,тынь
5080,ihr::PRN,dii,тынь
5081,ihr::PRN,tij,тынь
5082,ihr::PRN,tij,тынь
5083,ihr::PRN,тыйй,тынь
5084,sie::PRN,dah,сынь
5085,sie::PRN,sij,сынь
5086,sie::PRN,sii,сынь
5087,sie::PRN,sij,сынь
5088,sie::PRN,sij,сынь
5089,sie::PRN,сыйй,сынь
5090,was::FPRN,mij,мезе
5091,was::FPRN,mij,мезе
5092,was::FPRN,mii,мезе
5093,was::FPRN,mii,мезе
5094,was::FPRN,mii,мезе
5095,was::FPRN,мӣ,мезе
5096,wer::FPRN,gie,ки
5097,wer::FPRN,guhti,ки
5098,wer::FPRN,gii,ки
5099,wer::FPRN,guhte,ки
5100,wer::FPRN,kii,ки
5101,wer::FPRN,ǩii,ки
5102,wer::FPRN,kåå´tt,ки
5103,wer::FPRN,ке̄,ки
5104,wo::FADV,gusnie,косо
5105,wo::FADV,gånnå,косо
5106,wo::FADV,gos,косо
5107,wo::FADV,kost,косо
5108,wo::FADV,ko´st,косо
5109,wo::FADV,касьт,косо
5110,wohin::FADV,gogka,ков
5111,wohin::FADV,gogka,козо
5112,wohin::FADV,gåsi,ков
5113,wohin::FADV,gåsi,козо
5114,wohin::FADV,gosa,ков
5115,wohin::FADV,gosa,козо
5116,wohin::FADV,kuus,ков
5117,wohin::FADV,kuus,козо
5118,wohin::FADV,koozz,ков
5119,wohin::FADV,koozz,козо
5120,wohin::FADV,ко̄з,ков
5121,wohin::FADV,ко̄з,козо
5122,wie::FADV,guktie,кода
5123,wie::FADV,gumhtie,кода
5124,wie::FADV,gåktu,кода
5125,wie::FADV,mot,кода
5126,wie::FADV,mahte,кода
5127,wie::FADV,mä´htt,кода
5128,wie::FADV,ко̄ххт,кода
5129,warum::FADV,man,мекс
5130,warum::FADV,manen,мекс
5131,warum::FADV,manne,мекс
5132,warum::FADV,mane,мекс
5133,warum::FADV,mondiet,мекс
5134,warum::FADV,mõõzz,мекс
5135,warum::FADV,mää´nn,мекс
5136,warum::FADV,мэ̄йт,мекс
5137,warum::FADV,мэ̄ннгуэйке,мекс
5138,wieviel::FNUM,man jeenje,зяро
5139,wieviel::FNUM,makta,зяро
5140,wieviel::FNUM,olugo,зяро
5141,wieviel::FNUM,kalle,зяро
5142,wieviel::FNUM,kâ´ll,зяро
5143,wieviel::FNUM,мэ̄ннве̄рьт,зяро
5144,wieviel::FNUM,мэ̄нлянчверьт,зяро
5145,eins::NUM,akte,вейке
5146,eins::NUM,akta,вейке
5147,eins::NUM,okta,вейке
5148,eins::NUM,ohtâ,вейке
5149,eins::NUM,õhtt,вейке
5150,eins::NUM,э̄ххт,вейке
5151,eins::NUM,о̄ххтэ,вейке
5152,zwei::NUM,göökte,кавто
5153,zwei::NUM,guokta,кавто
5154,zwei::NUM,guokte,кавто
5155,zwei::NUM,kyeh'ti,кавто
5156,zwei::NUM,kuõ´htt,кавто
5157,zwei::NUM,кӯххт,кавто
5158,drei::NUM,golme,колмо
5159,drei::NUM,gålmmå,колмо
5160,drei::NUM,golbma,колмо
5161,drei::NUM,kulmâ,колмо
5162,drei::NUM,koumm,колмо
5163,drei::NUM,ко̄ллм,колмо
5164,vier::NUM,njieljie,ниле
5165,vier::NUM,niellja,ниле
5166,vier::NUM,njeallje,ниле
5167,vier::NUM,nelji,ниле
5168,vier::NUM,nellj,ниле
5169,vier::NUM,не̄лльй,ниле
5170,fünf::NUM,vïjhte,вете
5171,fünf::NUM,vihtta,вете
5172,fünf::NUM,vihtta,вете
5173,fünf::NUM,vittâ,вете
5174,fünf::NUM,vitt,вете
5175,fünf::NUM,выдт,вете
5176,sechs::NUM,govhte,кото
5177,sechs::NUM,guhtta,кото
5178,sechs::NUM,guhtta,кото
5179,sechs::NUM,kuttâ,кото
5180,sechs::NUM,kutt,кото
5181,sechs::NUM,кудт,кото
5182,sieben::NUM,tjïjhtje,сисем
5183,sieben::NUM,giehtja,сисем
5184,sieben::NUM,čieža,сисем
5185,sieben::NUM,čiččâm,сисем
5186,sieben::NUM,čiččâm,сисем
5187,sieben::NUM,кыджемь,сисем
5188,acht::NUM,gaektsie,кавксо
5189,acht::NUM,gáktsa,кавксо
5190,acht::NUM,gávcci,кавксо
5191,acht::NUM,käävci,кавксо
5192,acht::NUM,kääu´c,кавксо
5193,acht::NUM,ка̄ххц,кавксо
5194,neun::NUM,uktsie,вейксэ
5195,neun::NUM,aktse,вейксэ
5196,neun::NUM,ovcci,вейксэ
5197,neun::NUM,oovce,вейксэ
5198,neun::NUM,å´hcc,вейксэ
5199,neun::NUM,аххц,вейксэ
5200,zehn::NUM,luhkie,кемень
5201,zehn::NUM,låhke,кемень
5202,zehn::NUM,lågev,кемень
5203,zehn::NUM,logi,кемень
5204,zehn::NUM,loṿe,кемень
5205,zehn::NUM,lååi,кемень
5206,zehn::NUM,лоагкь,кемень
5207,elf::NUM,luhkieakte,кевейкее
5208,elf::NUM,lågenanakta,кевейкее
5209,elf::NUM,oktanuppelohkái,кевейкее
5210,elf::NUM,ohtnubáloh,кевейкее
5211,elf::NUM,õtmlo,кевейкее
5212,elf::NUM,õhttmlo,кевейкее
5213,elf::NUM,э̄ххтэмплоагкь,кевейкее
5214,zwölf::NUM,luhkiegöökte,кемгавтово
5215,zwölf::NUM,lågenanguokta,кемгавтово
5216,zwölf::NUM,guoktenuppelohkái,кемгавтово
5217,zwölf::NUM,kyeh'tnubáloh,кемгавтово
5218,zwölf::NUM,kuâtmlo,кемгавтово
5219,zwölf::NUM,kuâhttmlo,кемгавтово
5220,zwölf::NUM,кӯххтэмплоагкь,кемгавтово
5221,zwanzig::NUM,göökteluhkie,комсь
5222,zwanzig::NUM,guoktalåhke,комсь
5223,zwanzig::NUM,guoktelogi,комсь
5224,zwanzig::NUM,kyeh'tilov,комсь
5225,zwanzig::NUM,kuâhttlo,комсь
5226,zwanzig::NUM,кӯххтлоагкь,комсь
5227,dreißig::NUM,golmeluhkie,колоньгемень
5228,dreißig::NUM,gålmmålåhke,колоньгемень
5229,dreißig::NUM,golbmalogi,колоньгемень
5230,dreißig::NUM,kulmâlov,колоньгемень
5231,dreißig::NUM,koummlo,колоньгемень
5232,dreißig::NUM,ко̄ллмлоагкь,колоньгемень
5233,vierzig::NUM,njieljieluhkie,ниленьгемень
5234,vierzig::NUM,nielljalåhke,ниленьгемень
5235,vierzig::NUM,njealljelogi,ниленьгемень
5236,vierzig::NUM,neljilov,ниленьгемень
