,Concept_ID,se,ml
4212,danach::ADV,dan maŋŋela,പിന്നീട്
4213,danach::ADV,maŋŋil,പിന്നീട്
4214,danach::ADV,das maŋŋá,പിന്നീട്
4215,danach::ADV,maŋ̣a,പിന്നീട്
4216,danach::ADV,mâ´ŋŋlest,പിന്നീട്
4217,danach::ADV,маӈӈа,പിന്നീട്
4218,vorher::ADV,aarebi,മുൻപ്
4219,vorher::ADV,åvddål,മുൻപ്
4220,vorher::ADV,árat,മുൻപ്
4221,vorher::ADV,ovdâl,മുൻപ്
4222,vorher::ADV,ouddâl,മുൻപ്
4223,vorher::ADV,а̄йка,മുൻപ്
4224,zuerst::ADV,voestegh,ആദ്യം
4225,zuerst::ADV,álgon,ആദ്യം
4226,zuerst::ADV,vuos,ആദ്യം
4227,zuerst::ADV,vuohččan,ആദ്യം
4228,zuerst::ADV,vuoč'čin,ആദ്യം
4229,zuerst::ADV,vuõ´ste,ആദ്യം
4230,zuerst::ADV,vuõs'smõõssân,ആദ്യം
4231,zuerst::ADV,э̄ввтла,ആദ്യം
4232,zuerst::ADV,э̄ввтэль,ആദ്യം
4233,einmal::ADV,ikth,ഒരിക്കൽ
4234,einmal::ADV,akti,ഒരിക്കൽ
4235,einmal::ADV,okte,ഒരിക്കൽ
4236,einmal::ADV,ohtii,ഒരിക്കൽ
4237,einmal::ADV,kojo,ഒരിക്കൽ
4238,einmal::ADV,måttmešt,ഒരിക്കൽ
4239,einmal::ADV,э̄фт вэ̄рр,ഒരിക്കൽ
4240,manchmal::ADV,muvhtene,ചിലപ്പോൾ
4241,manchmal::ADV,muhttijn,ചിലപ്പോൾ
4242,manchmal::ADV,duolla dálla,ചിലപ്പോൾ
4243,manchmal::ADV,muhtumin,ചിലപ്പോൾ
4244,manchmal::ADV,kuásnii,ചിലപ്പോൾ
4245,manchmal::ADV,måttmešt,ചിലപ്പോൾ
4246,manchmal::ADV,kuä´ss-ne,ചിലപ്പോൾ
4247,manchmal::ADV,мудта вэ̄р,ചിലപ്പോൾ
4248,oft::ADV,daamtaj,പലപ്പോഴും
4249,oft::ADV,álu,പലപ്പോഴും
4250,oft::ADV,ábaj,പലപ്പോഴും
4251,oft::ADV,dájvvá,പലപ്പോഴും
4252,oft::ADV,dávjá,പലപ്പോഴും
4253,oft::ADV,távjá,പലപ്പോഴും
4254,oft::ADV,täujja,പലപ്പോഴും
4255,oft::ADV,то̄а̄ййв,പലപ്പോഴും
4256,immer::ADV,iktesth,എപ്പോഴും
4257,immer::ADV,eejnegen,എപ്പോഴും
4258,immer::ADV,agev,എപ്പോഴും
4259,immer::ADV,álo,എപ്പോഴും
4260,immer::ADV,ain,എപ്പോഴും
4261,immer::ADV,ovttuu,എപ്പോഴും
4262,immer::ADV,pâi,എപ്പോഴും
4263,immer::ADV,пай,എപ്പോഴും
4264,niemals::ADV,ij gåessie,ഒരിക്കലും
4265,niemals::ADV,ij goassak,ഒരിക്കലും
4266,niemals::ADV,ij ihkenis,ഒരിക്കലും
4267,niemals::ADV,ii goassege,ഒരിക്കലും
4268,niemals::ADV,ij kuás'sin,ഒരിക്കലും
4269,niemals::ADV,ij ni kuä´ss,ഒരിക്കലും
4270,niemals::ADV,эйй никуэссь,ഒരിക്കലും
4271,hier::ADV,daagkoe,ഇവിടെ
4272,hier::ADV,dála,ഇവിടെ
4273,hier::ADV,dánna,ഇവിടെ
4274,hier::ADV,dá,ഇവിടെ
4275,hier::ADV,dás,ഇവിടെ
4276,hier::ADV,taa,ഇവിടെ
4277,hier::ADV,tää,ഇവിടെ
4278,hier::ADV,ta´ltte,ഇവിടെ
4279,hier::ADV,тала,ഇവിടെ
4280,hier::ADV,тэста,ഇവിടെ
4281,hierhin::ADV,diekie,ഇവിടേക്ക്
4282,hierhin::ADV,dási,ഇവിടേക്ക്
4283,hierhin::ADV,diehki,ഇവിടേക്ക്
4284,hierhin::ADV,deike,ഇവിടേക്ക്
4285,hierhin::ADV,teehi,ഇവിടേക്ക്
4286,hierhin::ADV,tii´ǩ,ഇവിടേക്ക്
4287,hierhin::ADV,тӣге,ഇവിടേക്ക്
4288,von hier::ADV,daebpede,ഇവിടെനിന്ന്
4289,von hier::ADV,dássta,ഇവിടെനിന്ന്
4290,von hier::ADV,dáppelt,ഇവിടെനിന്ന്
4291,von hier::ADV,dáppe,ഇവിടെനിന്ന്
4292,von hier::ADV,tástán,ഇവിടെനിന്ന്
4293,von hier::ADV,tääiǥ,ഇവിടെനിന്ന്
4294,von hier::ADV,tääi´ben,ഇവിടെനിന്ന്
4295,von hier::ADV,тэста,ഇവിടെനിന്ന്
4296,dort::ADV,dagkoe,അവിടെ
4297,dort::ADV,dale,അവിടെ
4298,dort::ADV,dakko,അവിടെ
4299,dort::ADV,tuo,അവിടെ
4300,dort::ADV,tovben,അവിടെ
4301,dort::ADV,to´ben,അവിടെ
4302,dort::ADV,тёллэ,അവിടെ
4303,dort::ADV,тамьпе,അവിടെ
4304,dorthin::ADV,dahkoe,അവിടേക്ക്
4305,dorthin::ADV,dåhku,അവിടേക്ക്
4306,dorthin::ADV,dohko,അവിടേക്ക്
4307,dorthin::ADV,diehko,അവിടേക്ക്
4308,dorthin::ADV,tuohu,അവിടേക്ക്
4309,dorthin::ADV,tok,അവിടേക്ക്
4310,dorthin::ADV,tok-aa,അവിടേക്ക്
4311,dorthin::ADV,то̄гэ,അവിടേക്ക്
4312,vorwärts::ADV,fraamme,മുന്നോട്ട്
4313,vorwärts::ADV,åvddån,മുന്നോട്ട്
4314,vorwärts::ADV,ovddas,മുന്നോട്ട്
4315,vorwärts::ADV,oovdâs,മുന്നോട്ട്
4316,vorwärts::ADV,ooudâs,മുന്നോട്ട്
4317,vorwärts::ADV,ooudårra,മുന്നോട്ട്
4318,vorwärts::ADV,эвтэс,മുന്നോട്ട്
4319,rückwärts::ADV,mænngese,തലതിരിച്ച്
4320,rückwärts::ADV,ruoptobadáj,തലതിരിച്ച്
4321,rückwärts::ADV,maŋás,തലതിരിച്ച്
4322,rückwärts::ADV,majaskulij,തലതിരിച്ച്
4323,rückwärts::ADV,mââjas,തലതിരിച്ച്
4324,rückwärts::ADV,mâ´ŋŋla,തലതിരിച്ച്
4325,rückwärts::ADV,мо̄а̄з,തലതിരിച്ച്
4326,rückwärts::ADV,мо̄а̄ст,തലതിരിച്ച്
4327,zurück::ADV,bååstede,പുറകിലേക്ക്
4328,zurück::ADV,ruoptus,പുറകിലേക്ക്
4329,zurück::ADV,maŋus,പുറകിലേക്ക്
4330,zurück::ADV,ruoktot,പുറകിലേക്ക്
4331,zurück::ADV,maassâd,പുറകിലേക്ക്
4332,zurück::ADV,vä´st,പുറകിലേക്ക്
4333,zurück::ADV,mååusat,പുറകിലേക്ക്
4334,zurück::ADV,мо̄а̄з,പുറകിലേക്ക്
4335,zurück::ADV,мо̄а̄ст,പുറകിലേക്ക്
4336,unten::ADV,vuelnie,താഴെ
4337,unten::ADV,vuollen,താഴെ
4338,unten::ADV,vuollin,താഴെ
4339,unten::ADV,vyellin,താഴെ
4340,unten::ADV,vue´llen,താഴെ
4341,unten::ADV,вӯлльн,താഴെ
4342,hinab::ADV,våålese,താഴേക്ക്
4343,hinab::ADV,vuolus,താഴേക്ക്
4344,hinab::ADV,vulos,താഴേക്ക്
4345,hinab::ADV,vuá'lás,താഴേക്ക്
4346,hinab::ADV,vuâlas,താഴേക്ക്
4347,hinab::ADV,валас,താഴേക്ക്
4348,oben::ADV,bijjene,മുകളിൽ
4349,oben::ADV,baddjen,മുകളിൽ
4350,oben::ADV,badjin,മുകളിൽ
4351,oben::ADV,paijeen,മുകളിൽ
4352,oben::ADV,pâ´jjen,മുകളിൽ
4353,oben::ADV,tunââ´lmest,മുകളിൽ
4354,oben::ADV,пайенҍ,മുകളിൽ
4355,hinauf::ADV,bæjjese,മുകളിൽ
4356,hinauf::ADV,bajás,മുകളിൽ
4357,hinauf::ADV,bajás,മുകളിൽ
4358,hinauf::ADV,pajas,മുകളിൽ
4359,hinauf::ADV,pââjas,മുകളിൽ
4360,hinauf::ADV,пайяс,മുകളിൽ
4361,überall::ADV,gaajhkene lehkesne,എല്ലായിടത്തും
4362,überall::ADV,juohkka sajen,എല്ലായിടത്തും
4363,überall::ADV,juohke sajis,എല്ലായിടത്തും
4364,überall::ADV,jya'hisaajeest,എല്ലായിടത്തും
4365,überall::ADV,vee´zz,എല്ലായിടത്തും
4366,überall::ADV,pukvee´zz,എല്ലായിടത്തും
4367,überall::ADV,пугквесь,എല്ലായിടത്തും
4368,nicht::ADV,ij,ഇല്ല
4369,nicht::ADV,ij,ഇല്ല
4370,nicht::ADV,ii,ഇല്ല
4371,nicht::ADV,ij,ഇല്ല
4372,nicht::ADV,ij,ഇല്ല
4373,nicht::ADV,эйй,ഇല്ല
4374,ein wenig::ADV,ånnetje,കുറച്ച്
4375,ein wenig::ADV,ahtjetje,കുറച്ച്
4376,ein wenig::ADV,binná,കുറച്ച്
4377,ein wenig::ADV,veahá,കുറച്ച്
4378,ein wenig::ADV,ucánjii,കുറച്ച്
4379,ein wenig::ADV,occanj,കുറച്ച്
4380,ein wenig::ADV,simmna,കുറച്ച്
4381,ein wenig::ADV,сада,കുറച്ച്
4382,ein wenig::ADV,садаматта,കുറച്ച്
4383,kaum::ADV,jallan,കഷ്ടിച്ച്
4384,kaum::ADV,vánet,കഷ്ടിച്ച്
4385,kaum::ADV,báljo,കഷ്ടിച്ച്
4386,kaum::ADV,illá,കഷ്ടിച്ച്
4387,kaum::ADV,illvaa,കഷ്ടിച്ച്
4388,kaum::ADV,мале,കഷ്ടിച്ച്
4389,kaum::ADV,элэлэ,കഷ്ടിച്ച്
4390,sehr::ADV,sagk,വളരെ
4391,sehr::ADV,riek,വളരെ
4392,sehr::ADV,sieldes,വളരെ
4393,sehr::ADV,hui,വളരെ
4394,sehr::ADV,ollu,വളരെ
4395,sehr::ADV,čuuvtij,വളരെ
4396,sehr::ADV,sami,വളരെ
4397,sehr::ADV,čuu´t,വളരെ
4398,sehr::ADV,пэре,വളരെ
4399,sehr::ADV,чофта,വളരെ
4400,so::ADV,numhtie,അങ്ങനെ
4401,so::ADV,nav,അങ്ങനെ
4402,so::ADV,nuov,അങ്ങനെ
4403,so::ADV,nåv,അങ്ങനെ
4404,so::ADV,nu,അങ്ങനെ
4405,so::ADV,näävt,അങ്ങനെ
4406,so::ADV,de,അങ്ങനെ
4407,so::ADV,nu´t,അങ്ങനെ
4408,so::ADV,nääi´t,അങ്ങനെ
4409,so::ADV,те̄льнэ,അങ്ങനെ
4410,noch::ADV,annje,ഇപ്പോഴും
4411,noch::ADV,ájn,ഇപ്പോഴും
4412,noch::ADV,vilá,ഇപ്പോഴും
4413,noch::ADV,ain,ഇപ്പോഴും
4414,noch::ADV,vela,ഇപ്പോഴും
4415,noch::ADV,võl,ഇപ്പോഴും
4416,noch::ADV,veâl,ഇപ്പോഴും
4417,noch::ADV,вя̄л,ഇപ്പോഴും
4418,nur::ADV,ajve,മാത്രം
4419,nur::ADV,barre,മാത്രം
4420,nur::ADV,dåssjå,മാത്രം
4421,nur::ADV,dušše,മാത്രം
4422,nur::ADV,váá,മാത്രം
4423,nur::ADV,pâi,മാത്രം
4424,nur::ADV,leša,മാത്രം
4425,nur::ADV,tåå´lǩ,മാത്രം
4426,nur::ADV,лэша,മാത്രം
4427,nur::ADV,лышшэ,മാത്രം
4428,schon::ADV,joe,നേരത്തേ തന്നെ
4429,schon::ADV,juo,നേരത്തേ തന്നെ
4430,schon::ADV,juo,നേരത്തേ തന്നെ
4431,schon::ADV,juo,നേരത്തേ തന്നെ
4432,schon::ADV,ju´n,നേരത്തേ തന്നെ
4433,schon::ADV,ё,നേരത്തേ തന്നെ
4434,wieder::ADV,vihth,വീണ്ടും
4435,wieder::ADV,aajmoen,വീണ്ടും
4436,wieder::ADV,vas,വീണ്ടും
4437,wieder::ADV,ådåsis,വീണ്ടും
4438,wieder::ADV,fas,വീണ്ടും
4439,wieder::ADV,vuot,വീണ്ടും
4440,wieder::ADV,vest,വീണ്ടും
4441,wieder::ADV,däs,വീണ്ടും
4442,wieder::ADV,e´pet,വീണ്ടും
4443,wieder::ADV,аввта,വീണ്ടും
4444,wieder::ADV,о̄дтсэ,വീണ്ടും
4445,vor::PRP,åvteste,മുമ്പിൽ
4446,vor::PRP,ålggolin,മുമ്പിൽ
4447,vor::PRP,ovddas,മുമ്പിൽ
4448,vor::PRP,oovdâst,മുമ്പിൽ
4449,vor::PRP,ooudâst,മുമ്പിൽ
4450,vor::PRP,авьтэмьбе̄лльт,മുമ്പിൽ
4451,hinter::PRP,duekesne,പുറകിൽ
4452,hinter::PRP,duogen,പുറകിൽ
4453,hinter::PRP,maŋŋelin,പുറകിൽ
4454,hinter::PRP,maŋil,പുറകിൽ
4455,hinter::PRP,duogás,പുറകിൽ
4456,hinter::PRP,tyeḥin,പുറകിൽ
4457,hinter::PRP,tue´ǩǩen,പുറകിൽ
4458,hinter::PRP,маӈельт,പുറകിൽ
4459,unter::PRP,nuelesne,കീഴിൽ
4460,unter::PRP,vuolen,കീഴിൽ
4461,unter::PRP,vuolde,കീഴിൽ
4462,unter::PRP,vyel'ni,കീഴിൽ
4463,unter::PRP,vue´llen,കീഴിൽ
4464,unter::PRP,вӯлльнҍ,കീഴിൽ
4465,durch::PRP,vieken,ഉള്ളിലൂടെ
4466,durch::PRP,tjadá,ഉള്ളിലൂടെ
4467,durch::PRP,-rájge,ഉള്ളിലൂടെ
4468,durch::PRP,čađa,ഉള്ളിലൂടെ
4469,durch::PRP,čoođâ,ഉള്ളിലൂടെ
4470,durch::PRP,čõõđ,ഉള്ളിലൂടെ
4471,durch::PRP,pääi´ǩ,ഉള്ളിലൂടെ
4472,durch::PRP,че̄д,ഉള്ളിലൂടെ
4473,neben::PRP,baaltese,അടുത്ത്
4474,neben::PRP,báldan,അടുത്ത്
4475,neben::PRP,bálddas,അടുത്ത്
4476,neben::PRP,paaldâst,അടുത്ത്
4477,neben::PRP,paaldâst,അടുത്ത്
4478,neben::PRP,поалльтэ,അടുത്ത്
4479,zwischen::PRP,gaskesne,ഇടയ്ക്ക്
4480,zwischen::PRP,gasska,ഇടയ്ക്ക്
4481,zwischen::PRP,gaskkas,ഇടയ്ക്ക്
4482,zwischen::PRP,kooskâst,ഇടയ്ക്ക്
4483,zwischen::PRP,kâskka,ഇടയ്ക്ക്
4484,zwischen::PRP,кэскэсьт,ഇടയ്ക്ക്
4485,zwischen::PRP,кэ̄скэль,ഇടയ്ക്ക്
4486,wegen::PRP,dïete,നിമിത്തം
4487,wegen::PRP,gaevhtieh,നിമിത്തം
4488,wegen::PRP,diehti,നിമിത്തം
4489,wegen::PRP,dihte,നിമിത്തം
4490,wegen::PRP,geažil,നിമിത്തം
4491,wegen::PRP,tet,നിമിത്തം
4492,wegen::PRP,diõtt,നിമിത്തം
4493,wegen::PRP,ǩeäč'ča,നിമിത്തം
4494,wegen::PRP,гуэйке,നിമിത്തം
4495,dies::PRN,dihte,ഇത്
4496,dies::PRN,dát,ഇത്
4497,dies::PRN,dát,ഇത്
4498,dies::PRN,táát,ഇത്
4499,dies::PRN,tät,ഇത്
4500,dies::PRN,tiett-aa,ഇത്
4501,dies::PRN,тэдт,ഇത്
4502,das::PRN,dohte,അത്
4503,das::PRN,dat,അത്
4504,das::PRN,dat,അത്
4505,das::PRN,tot,അത്
4506,das::PRN,tõt,അത്
4507,das::PRN,тудт,അത്
4508,alles::PRN,gaajhke,എല്ലാം
4509,alles::PRN,gájkka,എല്ലാം
4510,alles::PRN,buot,എല്ലാം
4511,alles::PRN,puoh,എല്ലാം
4512,alles::PRN,puk,എല്ലാം
4513,alles::PRN,пугк,എല്ലാം
4514,ich::PRN,manne,ഞാൻ
4515,ich::PRN,mån,ഞാൻ
4516,ich::PRN,månnå,ഞാൻ
4517,ich::PRN,mun,ഞാൻ
4518,ich::PRN,mun,ഞാൻ
4519,ich::PRN,munnâ,ഞാൻ
4520,ich::PRN,mon,ഞാൻ
4521,ich::PRN,мунн,ഞാൻ
4522,du::PRN,datne,നിങ്ങൾ
4523,du::PRN,dån,നിങ്ങൾ
4524,du::PRN,don,നിങ്ങൾ
4525,du::PRN,tun,നിങ്ങൾ
4526,du::PRN,ton,നിങ്ങൾ
4527,du::PRN,то̄нн,നിങ്ങൾ
4528,er::PRN,dïhte,അദ്ദേഹം
4529,er::PRN,dïhte,അയാൾ
4530,er::PRN,dïhte,അവൻ
4531,er::PRN,dïhte,അവർ
4532,er::PRN,dïhte,അവൾ
4533,er::PRN,sån,അദ്ദേഹം
4534,er::PRN,sån,അയാൾ
4535,er::PRN,sån,അവൻ
4536,er::PRN,sån,അവർ
4537,er::PRN,sån,അവൾ
4538,er::PRN,son,അദ്ദേഹം
4539,er::PRN,son,അയാൾ
4540,er::PRN,son,അവൻ
4541,er::PRN,son,അവർ
4542,er::PRN,son,അവൾ
4543,er::PRN,sun,അദ്ദേഹം
4544,er::PRN,sun,അയാൾ
4545,er::PRN,sun,അവൻ
4546,er::PRN,sun,അവർ
4547,er::PRN,sun,അവൾ
4548,er::PRN,son,അദ്ദേഹം
4549,er::PRN,son,അയാൾ
4550,er::PRN,son,അവൻ
4551,er::PRN,son,അവർ
4552,er::PRN,son,അവൾ
4553,er::PRN,со̄нн,അദ്ദേഹം
4554,er::PRN,со̄нн,അയാൾ
4555,er::PRN,со̄нн,അവൻ
4556,er::PRN,со̄нн,അവർ
4557,er::PRN,со̄нн,അവൾ
4558,wir::PRN,mijjieh,നമ്മൾ
4559,wir::PRN,mij,നമ്മൾ
4560,wir::PRN,mii,നമ്മൾ
4561,wir::PRN,mij,നമ്മൾ
4562,wir::PRN,mij,നമ്മൾ
4563,wir::PRN,мыйй,നമ്മൾ
4564,ihr::PRN,dijjie,നിങ്ങൾ
4565,ihr::PRN,dij,നിങ്ങൾ
4566,ihr::PRN,dii,നിങ്ങൾ
4567,ihr::PRN,tij,നിങ്ങൾ
4568,ihr::PRN,tij,നിങ്ങൾ
4569,ihr::PRN,тыйй,നിങ്ങൾ
4570,sie::PRN,dah,അവർ
4571,sie::PRN,sij,അവർ
4572,sie::PRN,sii,അവർ
4573,sie::PRN,sij,അവർ
4574,sie::PRN,sij,അവർ
4575,sie::PRN,сыйй,അവർ
4576,was::FPRN,mij,എന്ത്
4577,was::FPRN,mij,എന്ത്
4578,was::FPRN,mii,എന്ത്
4579,was::FPRN,mii,എന്ത്
4580,was::FPRN,mii,എന്ത്
4581,was::FPRN,мӣ,എന്ത്
4582,wer::FPRN,gie,ആര്
4583,wer::FPRN,guhti,ആര്
4584,wer::FPRN,gii,ആര്
4585,wer::FPRN,guhte,ആര്
4586,wer::FPRN,kii,ആര്
4587,wer::FPRN,ǩii,ആര്
4588,wer::FPRN,kåå´tt,ആര്
4589,wer::FPRN,ке̄,ആര്
4590,wo::FADV,gusnie,എവിടെ
4591,wo::FADV,gånnå,എവിടെ
4592,wo::FADV,gos,എവിടെ
4593,wo::FADV,kost,എവിടെ
4594,wo::FADV,ko´st,എവിടെ
4595,wo::FADV,касьт,എവിടെ
4596,wohin::FADV,gogka,എവിടേക്ക്
4597,wohin::FADV,gåsi,എവിടേക്ക്
4598,wohin::FADV,gosa,എവിടേക്ക്
4599,wohin::FADV,kuus,എവിടേക്ക്
4600,wohin::FADV,koozz,എവിടേക്ക്
4601,wohin::FADV,ко̄з,എവിടേക്ക്
4602,wie::FADV,guktie,എങ്ങനെ
4603,wie::FADV,gumhtie,എങ്ങനെ
4604,wie::FADV,gåktu,എങ്ങനെ
4605,wie::FADV,mot,എങ്ങനെ
4606,wie::FADV,mahte,എങ്ങനെ
4607,wie::FADV,mä´htt,എങ്ങനെ
4608,wie::FADV,ко̄ххт,എങ്ങനെ
4609,warum::FADV,man,എന്തുകൊണ്ട്
4610,warum::FADV,manen,എന്തുകൊണ്ട്
4611,warum::FADV,manne,എന്തുകൊണ്ട്
