,Concept_ID,se,la
4861,ihr::PRN,tij,vos
4862,ihr::PRN,тыйй,vos
4863,sie::PRN,dah,ii
4864,sie::PRN,dah,illi
4865,sie::PRN,sij,ii
4866,sie::PRN,sij,illi
4867,sie::PRN,sii,ii
4868,sie::PRN,sii,illi
4869,sie::PRN,sij,ii
4870,sie::PRN,sij,illi
4871,sie::PRN,sij,ii
4872,sie::PRN,sij,illi
4873,sie::PRN,сыйй,ii
4874,sie::PRN,сыйй,illi
4875,was::FPRN,mij,quid
4876,was::FPRN,mij,quid
4877,was::FPRN,mii,quid
4878,was::FPRN,mii,quid
4879,was::FPRN,mii,quid
4880,was::FPRN,мӣ,quid
4881,wer::FPRN,gie,quis
4882,wer::FPRN,guhti,quis
4883,wer::FPRN,gii,quis
4884,wer::FPRN,guhte,quis
4885,wer::FPRN,kii,quis
4886,wer::FPRN,ǩii,quis
4887,wer::FPRN,kåå´tt,quis
4888,wer::FPRN,ке̄,quis
4889,wo::FADV,gusnie,ubi
4890,wo::FADV,gånnå,ubi
4891,wo::FADV,gos,ubi
4892,wo::FADV,kost,ubi
4893,wo::FADV,ko´st,ubi
4894,wo::FADV,касьт,ubi
4895,wohin::FADV,gogka,quo
4896,wohin::FADV,gåsi,quo
4897,wohin::FADV,gosa,quo
4898,wohin::FADV,kuus,quo
4899,wohin::FADV,koozz,quo
4900,wohin::FADV,ко̄з,quo
4901,wie::FADV,guktie,quomodo
4902,wie::FADV,gumhtie,quomodo
4903,wie::FADV,gåktu,quomodo
4904,wie::FADV,mot,quomodo
4905,wie::FADV,mahte,quomodo
4906,wie::FADV,mä´htt,quomodo
4907,wie::FADV,ко̄ххт,quomodo
4908,warum::FADV,man,cur
4909,warum::FADV,manen,cur
4910,warum::FADV,manne,cur
4911,warum::FADV,mane,cur
4912,warum::FADV,mondiet,cur
4913,warum::FADV,mõõzz,cur
4914,warum::FADV,mää´nn,cur
4915,warum::FADV,мэ̄йт,cur
4916,warum::FADV,мэ̄ннгуэйке,cur
4917,wieviel::FNUM,man jeenje,quantum
4918,wieviel::FNUM,makta,quantum
4919,wieviel::FNUM,olugo,quantum
4920,wieviel::FNUM,kalle,quantum
4921,wieviel::FNUM,kâ´ll,quantum
4922,wieviel::FNUM,мэ̄ннве̄рьт,quantum
4923,wieviel::FNUM,мэ̄нлянчверьт,quantum
4924,eins::NUM,akte,unus
4925,eins::NUM,akta,unus
4926,eins::NUM,okta,unus
4927,eins::NUM,ohtâ,unus
4928,eins::NUM,õhtt,unus
4929,eins::NUM,э̄ххт,unus
4930,eins::NUM,о̄ххтэ,unus
4931,zwei::NUM,göökte,duo
4932,zwei::NUM,guokta,duo
4933,zwei::NUM,guokte,duo
4934,zwei::NUM,kyeh'ti,duo
4935,zwei::NUM,kuõ´htt,duo
4936,zwei::NUM,кӯххт,duo
4937,drei::NUM,golme,tres
4938,drei::NUM,gålmmå,tres
4939,drei::NUM,golbma,tres
4940,drei::NUM,kulmâ,tres
4941,drei::NUM,koumm,tres
4942,drei::NUM,ко̄ллм,tres
4943,vier::NUM,njieljie,quattuor
4944,vier::NUM,niellja,quattuor
4945,vier::NUM,njeallje,quattuor
4946,vier::NUM,nelji,quattuor
4947,vier::NUM,nellj,quattuor
4948,vier::NUM,не̄лльй,quattuor
4949,fünf::NUM,vïjhte,quinque
4950,fünf::NUM,vihtta,quinque
4951,fünf::NUM,vihtta,quinque
4952,fünf::NUM,vittâ,quinque
4953,fünf::NUM,vitt,quinque
4954,fünf::NUM,выдт,quinque
4955,sechs::NUM,govhte,sex
4956,sechs::NUM,guhtta,sex
4957,sechs::NUM,guhtta,sex
4958,sechs::NUM,kuttâ,sex
4959,sechs::NUM,kutt,sex
4960,sechs::NUM,кудт,sex
4961,sieben::NUM,tjïjhtje,septem
4962,sieben::NUM,giehtja,septem
4963,sieben::NUM,čieža,septem
4964,sieben::NUM,čiččâm,septem
4965,sieben::NUM,čiččâm,septem
4966,sieben::NUM,кыджемь,septem
4967,acht::NUM,gaektsie,octo
4968,acht::NUM,gáktsa,octo
4969,acht::NUM,gávcci,octo
4970,acht::NUM,käävci,octo
4971,acht::NUM,kääu´c,octo
4972,acht::NUM,ка̄ххц,octo
4973,neun::NUM,uktsie,novem
4974,neun::NUM,aktse,novem
4975,neun::NUM,ovcci,novem
4976,neun::NUM,oovce,novem
4977,neun::NUM,å´hcc,novem
4978,neun::NUM,аххц,novem
4979,zehn::NUM,luhkie,decem
4980,zehn::NUM,låhke,decem
4981,zehn::NUM,lågev,decem
4982,zehn::NUM,logi,decem
4983,zehn::NUM,loṿe,decem
4984,zehn::NUM,lååi,decem
4985,zehn::NUM,лоагкь,decem
4986,elf::NUM,luhkieakte,undecim
4987,elf::NUM,lågenanakta,undecim
4988,elf::NUM,oktanuppelohkái,undecim
4989,elf::NUM,ohtnubáloh,undecim
4990,elf::NUM,õtmlo,undecim
4991,elf::NUM,õhttmlo,undecim
4992,elf::NUM,э̄ххтэмплоагкь,undecim
4993,zwölf::NUM,luhkiegöökte,duodecim
4994,zwölf::NUM,lågenanguokta,duodecim
4995,zwölf::NUM,guoktenuppelohkái,duodecim
4996,zwölf::NUM,kyeh'tnubáloh,duodecim
4997,zwölf::NUM,kuâtmlo,duodecim
4998,zwölf::NUM,kuâhttmlo,duodecim
4999,zwölf::NUM,кӯххтэмплоагкь,duodecim
5000,zwanzig::NUM,göökteluhkie,viginti
5001,zwanzig::NUM,guoktalåhke,viginti
5002,zwanzig::NUM,guoktelogi,viginti
5003,zwanzig::NUM,kyeh'tilov,viginti
5004,zwanzig::NUM,kuâhttlo,viginti
5005,zwanzig::NUM,кӯххтлоагкь,viginti
5006,dreißig::NUM,golmeluhkie,triginta
5007,dreißig::NUM,gålmmålåhke,triginta
5008,dreißig::NUM,golbmalogi,triginta
5009,dreißig::NUM,kulmâlov,triginta
5010,dreißig::NUM,koummlo,triginta
5011,dreißig::NUM,ко̄ллмлоагкь,triginta
5012,vierzig::NUM,njieljieluhkie,quadraginta
5013,vierzig::NUM,nielljalåhke,quadraginta
5014,vierzig::NUM,njealljelogi,quadraginta
5015,vierzig::NUM,neljilov,quadraginta
5016,vierzig::NUM,nelljlo,quadraginta
5017,vierzig::NUM,не̄лльйлоагкь,quadraginta
5018,fünfzig::NUM,vïjhteluhkie,quinquaginta
5019,fünfzig::NUM,vihttalåhke,quinquaginta
5020,fünfzig::NUM,vihttalogi,quinquaginta
5021,fünfzig::NUM,vittâlov,quinquaginta
5022,fünfzig::NUM,vittlo,quinquaginta
5023,fünfzig::NUM,выдтлоагкъ,quinquaginta
5024,sechzig::NUM,govhteluhkie,sexaginta
5025,sechzig::NUM,guhttalåhke,sexaginta
5026,sechzig::NUM,guhttalogi,sexaginta
5027,sechzig::NUM,kuttâlov,sexaginta
5028,sechzig::NUM,kuttlo,sexaginta
5029,sechzig::NUM,кудтлоагкь,sexaginta
5030,siebzig::NUM,tjïjhtjeluhkie,septuaginta
5031,siebzig::NUM,gietjavlåhke,septuaginta
5032,siebzig::NUM,čiežalogi,septuaginta
5033,siebzig::NUM,čiččâmlov,septuaginta
5034,siebzig::NUM,čičmlo,septuaginta
5035,siebzig::NUM,кыджемьлоагкь,septuaginta
5036,achtzig::NUM,gaektsieluhkie,octoginta
5037,achtzig::NUM,gáktsalåhke,octoginta
5038,achtzig::NUM,gávccilogi,octoginta
5039,achtzig::NUM,kähcilov,octoginta
5040,achtzig::NUM,kä´hcclo,octoginta
5041,achtzig::NUM,ка̄ххцлоагкь,octoginta
5042,neunzig::NUM,uktsieluhkie,nonaginta
5043,neunzig::NUM,aktselåhke,nonaginta
5044,neunzig::NUM,ovccilogi,nonaginta
5045,neunzig::NUM,ohcelov,nonaginta
5046,neunzig::NUM,å´hcclo,nonaginta
5047,neunzig::NUM,аххцлоагкь,nonaginta
5048,hundert::NUM,tjuetie,centum
5049,hundert::NUM,tjuohte,centum
5050,hundert::NUM,čuođi,centum
5051,hundert::NUM,čyeti,centum
5052,hundert::NUM,čue´tt,centum
5053,hundert::NUM,чӯдть,centum
5054,tausend::NUM,tåvsene,mille
5055,tausend::NUM,stoeretjuetie,mille
5056,tausend::NUM,tuvsán,mille
5057,tausend::NUM,duhát,mille
5058,tausend::NUM,duhát,mille
5059,tausend::NUM,tuhháát,mille
5060,tausend::NUM,dohat,mille
5061,tausend::NUM,то̄а̄фант,mille
5062,und::CNJ,jïh,et
5063,und::CNJ,jïh,-que
5064,und::CNJ,ja,et
5065,und::CNJ,ja,-que
5066,und::CNJ,ja,et
5067,und::CNJ,ja,-que
5068,und::CNJ,já,et
5069,und::CNJ,já,-que
5070,und::CNJ,di,et
5071,und::CNJ,di,-que
5072,und::CNJ,я,et
5073,und::CNJ,я,-que
5074,und::CNJ,да,et
5075,und::CNJ,да,-que
5076,und::CNJ,де,et
5077,und::CNJ,де,-que
5078,oder::CNJ,jallh,vel
5079,oder::CNJ,jali,vel
5080,oder::CNJ,dahje,vel
5081,oder::CNJ,adai,vel
5082,oder::CNJ,avi,vel
5083,oder::CNJ,le´be,vel
5084,oder::CNJ,элэ,vel
5085,oder::CNJ,вай,vel
5086,stehen::V,tjåadtjodh,stare
5087,stehen::V,seajsasjidh,stare
5088,stehen::V,tjuodtjot,stare
5089,stehen::V,čuožžut,stare
5090,stehen::V,cuáp'cuđ,stare
5091,stehen::V,čuâǯ'ǯad,stare
5092,stehen::V,чуэннче,stare
5093,sitzen::V,tjahkasjidh,sedere
5094,sitzen::V,tjåhkkåhit,sedere
5095,sitzen::V,čohkkát,sedere
5096,sitzen::V,čokkáđ,sedere
5097,sitzen::V,išttâd åårrad,sedere
5098,sitzen::V,ышштэ,sedere
5099,liegen::V,gaajranidh,iacere
5100,liegen::V,vellahit,iacere
5101,liegen::V,veallát,iacere
5102,liegen::V,viäl'láđ,iacere
5103,liegen::V,liâššâd,iacere
5104,liegen::V,ле̄шшэ,iacere
5105,hängen::V,gævnjasjidh,pendere
5106,hängen::V,gahtsahit,pendere
5107,hängen::V,heaŋgát,pendere
5108,hängen::V,hiäŋ'gáđ,pendere
5109,hängen::V,sorččad,pendere
5110,hängen::V,ла̄бпэ,pendere
5111,werden::V,sjïdtedh,fieri
5112,werden::V,sjaddat,fieri
5113,werden::V,beassat,fieri
5114,werden::V,šoddâđ,fieri
5115,werden::V,šõddâd,fieri
5116,werden::V,шэ̄ннтэ,fieri
5117,passieren::V,vaasedh,accidere
5118,passieren::V,sjaddat,accidere
5119,passieren::V,dáhpáduvvat,accidere
5120,passieren::V,vássit,accidere
5121,passieren::V,dáhpáhuvvat,accidere
5122,passieren::V,šoddâđ,accidere
5123,passieren::V,šõddâd,accidere
5124,passieren::V,шэ̄ннтэ,accidere
5125,passieren::V,тагсэ,accidere
5126,beginnen::V,aelkedh,incipere
5127,beginnen::V,álgget,incipere
5128,beginnen::V,álggahit,incipere
5129,beginnen::V,älgiđ,incipere
5130,beginnen::V,ä´lǧǧed,incipere
5131,beginnen::V,о̄а̄лкхуввэ,incipere
5132,beginnen::V,о̄а̄лкхэднэ,incipere
5133,enden::V,orrijidh,finem habere
5134,enden::V,hiejttet,finem habere
5135,enden::V,nohkat,finem habere
5136,enden::V,nuuhâđ,finem habere
5137,enden::V,puu´tted,finem habere
5138,enden::V,пудтэ,finem habere
5139,enden::V,кӣркнэ,finem habere
5140,wechseln::V,målsodh,mutari
5141,wechseln::V,lånudit,mutari
5142,wechseln::V,molssastit,mutari
5143,wechseln::V,molsašuddat,mutari
5144,wechseln::V,molsođ,mutari
5145,wechseln::V,vaaitõõttâd,mutari
5146,wechseln::V,вуайхувнэ,mutari
5147,aufgehen[Sonne]::V,låvnedh,oriri
5148,aufgehen[Sonne]::V,årijdit,oriri
5149,aufgehen[Sonne]::V,lavnnet,oriri
5150,aufgehen[Sonne]::V,badjánit,oriri
5151,aufgehen[Sonne]::V,pajaniđ,oriri
5152,aufgehen[Sonne]::V,pâjjned,oriri
5153,aufgehen[Sonne]::V,пэ̄ййнэ,oriri
5154,untergehen[Sonne]::V,luajhtadidh,occidere
5155,untergehen[Sonne]::V,gáhtot,occidere
5156,untergehen[Sonne]::V,vidodit,occidere
5157,untergehen[Sonne]::V,luoitádit,occidere
5158,untergehen[Sonne]::V,lyeš'tiđ,occidere
5159,untergehen[Sonne]::V,lue´štted,occidere
5160,untergehen[Sonne]::V,луэшштэдтэ,occidere
5161,scheinen[Sonne]::V,goekedh,lucere
5162,scheinen[Sonne]::V,bájttet,lucere
5163,scheinen[Sonne]::V,báitit,lucere
5164,scheinen[Sonne]::V,päštiđ,lucere
5165,scheinen[Sonne]::V,pä´štted,lucere
5166,scheinen[Sonne]::V,па̄шшьтэ,lucere
5167,donnern::V,laakedh,tonare
5168,donnern::V,sjærggot,tonare
5169,donnern::V,čerget,tonare
5170,donnern::V,čiär'guđ,tonare
5171,donnern::V,čeärgged,tonare
5172,donnern::V,ча̄рркэ,tonare
5173,wehen::V,bïegkedh,flare
5174,wehen::V,bieggat,flare
5175,wehen::V,bieggat,flare
5176,wehen::V,pieg'gâđ,flare
5177,wehen::V,piõg'gâd,flare
5178,wehen::V,пӣӈӈкье,flare
5179,strömen::V,galkedh,fluere
5180,strömen::V,gålggåt,fluere
5181,strömen::V,golgat,fluere
5182,strömen::V,kulgâđ,fluere
5183,strömen::V,kolggâd,fluere
5184,strömen::V,ко̄ллкэ,fluere
5185,fließen::V,galkedh,manare
5186,fließen::V,gålggåt,manare
5187,fließen::V,golgat,manare
5188,fließen::V,kulgâđ,manare
5189,fließen::V,kolggâd,manare
5190,fließen::V,ко̄ллкэ,manare
5191,sich drehen::V,jårredh,torqueri
5192,sich drehen::V,bådnjåsit,torqueri
5193,sich drehen::V,jorrat,torqueri
5194,sich drehen::V,juurrâđ,torqueri
5195,sich drehen::V,joorrâd,torqueri
5196,sich drehen::V,чо̄ннэ,torqueri
5197,schwanken::V,syjjedidh,vacillare
5198,schwanken::V,vábbulit,vacillare
5199,schwanken::V,suoibut,vacillare
5200,schwanken::V,juár'buđ,vacillare
5201,schwanken::V,lâsmmad,vacillare
5202,schwanken::V,leâujjad,vacillare
5203,schwanken::V,лыйввэ,vacillare
5204,schwanken::V,качьедтэ,vacillare
5205,schwingen::V,gaavedh,vibrare
5206,schwingen::V,svinhtedh,vibrare
5207,schwingen::V,gávvat,vibrare
5208,schwingen::V,hiäi'luđ,vibrare
5209,schwingen::V,heillad,vibrare
5210,schwingen::V,мо̄а̄хнэ,vibrare
5211,fallen::V,gahtjedh,cadere
5212,fallen::V,gahttjat,cadere
5213,fallen::V,gahččat,cadere
5214,fallen::V,jurrâđ,cadere
5215,fallen::V,kõččâd,cadere
5216,fallen::V,viõr'rled,cadere
5217,fallen::V,ёрнэ,cadere
5218,fallen::V,кэ̄ххче,cadere
5219,brennen::V,bueledh,ardere
5220,brennen::V,buollet,ardere
5221,brennen::V,buollit,ardere
5222,brennen::V,pyelliđ,ardere
5223,brennen::V,pue´lled,ardere
5224,brennen::V,пӯлле,ardere
5225,rauchen::V,soevedidh,fumare
5226,rauchen::V,berkiestidh,fumare
5227,rauchen::V,tsåjttset,fumare
5228,rauchen::V,borgguhit,fumare
5229,rauchen::V,po'rgestiđ,fumare
5230,rauchen::V,soicceđ,fumare
5231,rauchen::V,suõv'veed,fumare
5232,rauchen::V,суввдэ,fumare
5233,regnen::V,abrodh,pluere
5234,regnen::V,harvvet,pluere
5235,regnen::V,rássjodit,pluere
5236,regnen::V,arvit,pluere
5237,regnen::V,arved,pluere
5238,regnen::V,â´brred,pluere
5239,regnen::V,аббрэ,pluere
5240,gefrieren::V,gelmedh,congelari
5241,gefrieren::V,jeangodh,congelari
5242,gefrieren::V,jiegŋot,congelari
5243,gefrieren::V,galbmot,congelari
5244,gefrieren::V,jiäŋŋuđ,congelari
5245,gefrieren::V,jiõŋŋâd,congelari
5246,gefrieren::V,kâ´lmmed,congelari
5247,gefrieren::V,калльме,congelari
5248,tauen::V,leamkedh,rorare
5249,tauen::V,suddat,rorare
5250,tauen::V,sagŋadit,rorare
5251,tauen::V,suddat,rorare
5252,tauen::V,suddâđ,rorare
5253,tauen::V,suddâd,rorare
5254,tauen::V,sõõŋŋâd,rorare
5255,tauen::V,суннтэ,rorare
5256,schmelzen::V,sjalkedh,liquescere
5257,schmelzen::V,suddat,liquescere
5258,schmelzen::V,suddat,liquescere
5259,schmelzen::V,suddâđ,liquescere
5260,schmelzen::V,sooŋŋâđ,liquescere
5261,schmelzen::V,suddâd,liquescere
5262,schmelzen::V,sõõŋŋâd,liquescere
5263,schmelzen::V,суннтэ,liquescere
5264,trocknen::V,gajhkedh,arescere
5265,trocknen::V,gåjkkåt,arescere
5266,trocknen::V,goikat,arescere
5267,trocknen::V,iiŋŋâđ,arescere
5268,trocknen::V,iiŋŋâd,arescere
5269,trocknen::V,koškkâd,arescere
5270,trocknen::V,ко̄шшкэ,arescere
5271,sieden::V,doeltedh,fervere
5272,sieden::V,duolldat,fervere
5273,sieden::V,duoldat,fervere
5274,sieden::V,tuol'dâđ,fervere
5275,sieden::V,tuõlddâd,fervere
5276,sieden::V,тӯллтэ,fervere
5277,faulen::V,rååknedh,putescere
5278,faulen::V,mïetskedh,putescere
5279,faulen::V,miesskat,putescere
5280,faulen::V,mieskat,putescere
5281,faulen::V,guohcagit,putescere
5282,faulen::V,kálágiđ,putescere
5283,faulen::V,kuo'câgiđ,putescere
5284,faulen::V,kuõccjed,putescere
5285,faulen::V,мӣццкэ,putescere
5286,verfaulen::V,rååknedh,putescere
5287,verfaulen::V,mïetskedh,putescere
5288,verfaulen::V,miesskat,putescere
5289,verfaulen::V,mieskat,putescere
5290,verfaulen::V,guohcagit,putescere
5291,verfaulen::V,kálágiđ,putescere
5292,verfaulen::V,kuo'câgiđ,putescere
5293,verfaulen::V,kuõccjed,putescere
5294,verfaulen::V,кӯццке,putescere
5295,reißen::V,gäjhkanidh,scindi
5296,reißen::V,ráhkat,scindi
5297,reißen::V,liejmedit,scindi
5298,reißen::V,gaikánit,scindi
5299,reißen::V,kiškuđ,scindi
5300,reißen::V,rõttsed,scindi
5301,reißen::V,лӯнтнэ,scindi
5302,reißen::V,кышшксэллэ,scindi
5303,versinken::V,våajodh,mergi
5304,versinken::V,vuodjot,mergi
5305,versinken::V,tjalggat,mergi
5306,versinken::V,vuodjut,mergi
5307,versinken::V,vuáijuđ,mergi
5308,versinken::V,vuäjjad,mergi
5309,versinken::V,вуаййе,mergi
5310,vergehen::V,vaesedh,praeterire
5311,vergehen::V,vásset,praeterire
5312,vergehen::V,gollat,praeterire
5313,vergehen::V,kullâđ,praeterire
5314,vergehen::V,jåå´tted,praeterire
5315,vergehen::V,ва̄ссэ,praeterire
5316,vergehen::V,ӣллъюввэ,praeterire
5317,erscheinen::V,vååjnedh,apparere
5318,erscheinen::V,ihtet,apparere
5319,erscheinen::V,ihtit,apparere
5320,erscheinen::V,albmodit,apparere
5321,erscheinen::V,a'lmostuđ,apparere
5322,erscheinen::V,ee´tted,apparere
5323,erscheinen::V,čuäitõõttâd,apparere
5324,erscheinen::V,i´lmstõõvvâd,apparere
5325,erscheinen::V,ыдтӭ,apparere
5326,verschwinden::V,haajpanidh,discedere
5327,verschwinden::V,gáhtot,discedere
5328,verschwinden::V,jávkat,discedere
5329,verschwinden::V,jä'vkittiđ,discedere
5330,verschwinden::V,jaukkâd,discedere
5331,verschwinden::V,hää´vjed,discedere
5332,verschwinden::V,ка̄дтэ,discedere
5333,sinken::V,våajodh,labi
5334,sinken::V,tsoahkot,labi
5335,sinken::V,snjoaredit,labi
5336,sinken::V,čalgat,labi
5337,sinken::V,luáš'tádâttâđ,labi
5338,sinken::V,njeeijâđ,labi
5339,sinken::V,luâšttõõttâd,labi
5340,sinken::V,njeâjjad,labi
5341,sinken::V,луэшштэдтэ,labi
5342,abnehmen::V,nåhkedidh,deminui
5343,abnehmen::V,unnot,deminui
5344,abnehmen::V,binnot,deminui
5345,abnehmen::V,geahppánit,deminui
5346,abnehmen::V,kiäp'pániđ,deminui
5347,abnehmen::V,ǩeäp'pned,deminui
5348,abnehmen::V,уһцнэ,deminui
5349,steigen::V,tjuedtjielidh,augescere
5350,steigen::V,allánit,augescere
5351,steigen::V,badjánit,augescere
5352,steigen::V,allánit,augescere
5353,steigen::V,alaniđ,augescere
5354,steigen::V,âllned,augescere
5355,steigen::V,pâjjned,augescere
5356,steigen::V,пэ̄ййнэ,augescere
5357,wachsen::V,suvvedh,crescere
5358,wachsen::V,sjïdtedh,crescere
5359,wachsen::V,sjaddat,crescere
5360,wachsen::V,šaddat,crescere
5361,wachsen::V,stuorrut,crescere
5362,wachsen::V,šoddâđ,crescere
5363,wachsen::V,šõddâd,crescere
5364,wachsen::V,шэ̄ннтэ,crescere
5365,glänzen::V,gïjkedh,splendere
5366,glänzen::V,guohkat,splendere
5367,glänzen::V,guojttet,splendere
5368,glänzen::V,deadjut,splendere
5369,glänzen::V,gildit,splendere
5370,glänzen::V,kolottiđ,splendere
5371,glänzen::V,pe´lǩǩed,splendere
5372,glänzen::V,leä´dǧǧed,splendere
5373,glänzen::V,пӯлле,splendere
5374,glänzen::V,пыӆӆьке,splendere
5375,funkeln::V,gaskedh,micare
5376,funkeln::V,tsehtsat,micare
5377,funkeln::V,jillat,micare
5378,funkeln::V,šealgut,micare
5379,funkeln::V,čuovggáhallat,micare
5380,funkeln::V,šiäl'guđ,micare
5381,funkeln::V,cåkkad,micare
5382,funkeln::V,кэ̄сскэ,micare
5383,lärmen::V,rajjadidh,strepere
5384,lärmen::V,juhtsat,strepere
5385,lärmen::V,rigeret,strepere
5386,lärmen::V,šlámaidit,strepere
5387,lärmen::V,šlamâdiđ,strepere
5388,lärmen::V,ruõjjâd,strepere
5389,lärmen::V,ёаффэ,strepere
5390,läuten::V,ringkedh,sonare
5391,läuten::V,skállat,sonare
5392,läuten::V,tiibmet,sonare
5393,läuten::V,čuoijâđ,sonare
5394,läuten::V,čuõjjâd,sonare
5395,läuten::V,чӯййе,sonare
5396,klingeln::V,klåenkiehtidh,tinnire
5397,klingeln::V,skuolkkat,tinnire
5398,klingeln::V,skilahit,tinnire
5399,klingeln::V,čuoijâđ,tinnire
5400,klingeln::V,soi´ttjed,tinnire
5401,klingeln::V,зво̄ннэ,tinnire
5402,klirren::V,skaanjedh,crepare
5403,klirren::V,skuollat,crepare
5404,klirren::V,skillit,crepare
5405,klirren::V,skilaidit,crepare
5406,klirren::V,cilkkeđ,crepare
5407,klirren::V,škäälâ´tted,crepare
5408,klirren::V,цыӆӆклэ,crepare
5409,brausen::V,brorredh,saevire
5410,brausen::V,sjovvedh,saevire
5411,brausen::V,skåvvat,saevire
5412,brausen::V,márajdit,saevire
5413,brausen::V,boršut,saevire
5414,brausen::V,šaavvâđ,saevire
5415,brausen::V,kõõmeed,saevire
5416,brausen::V,шэ̄ӈӈлуввэ,saevire
5417,rauschen::V,brorredh,crepare
5418,rauschen::V,sjåvvat,crepare
5419,rauschen::V,sjoahkot,crepare
5420,rauschen::V,boršut,crepare
5421,rauschen::V,šuuvvâđ,crepare
5422,rauschen::V,šaavvâđ,crepare
5423,rauschen::V,šuumeed,crepare
5424,rauschen::V,ёаффэ,crepare
5425,klingen::V,gaajedh,sonare
5426,klingen::V,sjijjedh,sonare
5427,klingen::V,jiednat,sonare
5428,klingen::V,tjuodjat,sonare
5429,klingen::V,čuodjat,sonare
5430,klingen::V,kulluđ,sonare
5431,klingen::V,koll'jed,sonare
5432,klingen::V,ӣннъе,sonare
5433,bellen::V,huhtedh,latrare
5434,bellen::V,tsiellat,latrare
5435,bellen::V,ciellat,latrare
5436,bellen::V,umástiđ,latrare
5437,bellen::V,uukkâd,latrare
5438,bellen::V,угкэ,latrare
5439,heulen::V,ujkierdidh,ululare
5440,heulen::V,hålvvot,ululare
5441,heulen::V,holvut,ululare
5442,heulen::V,olvođ,ululare
5443,heulen::V,ålvvad,ululare
5444,heulen::V,оаллвэ,ululare
5445,blasen::V,båssodh,flare
5446,blasen::V,båssot,flare
5447,blasen::V,bossut,flare
5448,blasen::V,bieggat,flare
5449,blasen::V,possoođ,flare
5450,blasen::V,pååssad,flare
5451,blasen::V,piõg'gâd,flare
5452,blasen::V,поассэ,flare
5453,blasen::V,поасслэ,flare
5454,pfeifen::V,njorkedidh,sibilare
5455,pfeifen::V,snjurggot,sibilare
5456,pfeifen::V,njurgut,sibilare
5457,pfeifen::V,njurgođ,sibilare
5458,pfeifen::V,njorggad,sibilare
5459,pfeifen::V,нюрркэ,sibilare
5460,schreien::V,geevledh,clamare
5461,schreien::V,gádjat,clamare
5462,schreien::V,rihtjot,clamare
5463,schreien::V,čurvet,clamare
5464,schreien::V,čuár'vuđ,clamare
5465,schreien::V,čuârvvad,clamare
5466,schreien::V,кугкьхе,clamare
5467,schreien::V,кугхэллэ,clamare
5468,stöhnen::V,sjuahkedh,gemere
5469,stöhnen::V,tsáhkkat,gemere
5470,stöhnen::V,fuoikit,gemere
5471,stöhnen::V,cakkâđ,gemere
5472,stöhnen::V,luâikkad,gemere
5473,stöhnen::V,вуаххкэ,gemere
5474,zittern::V,dierkesjidh,tremere
5475,zittern::V,dierkesjidh,trepidare
5476,zittern::V,svarrat,tremere
5477,zittern::V,svarrat,trepidare
5478,zittern::V,skielbbit,tremere
5479,zittern::V,skielbbit,trepidare
5480,zittern::V,doargestit,tremere
5481,zittern::V,doargestit,trepidare
5482,zittern::V,náiggistit,tremere
5483,zittern::V,náiggistit,trepidare
5484,zittern::V,doarggistit,tremere
5485,zittern::V,doarggistit,trepidare
5486,zittern::V,tuá'rgistiđ,tremere
5487,zittern::V,tuá'rgistiđ,trepidare
5488,zittern::V,tuä´rjsted,tremere
5489,zittern::V,tuä´rjsted,trepidare
5490,zittern::V,кыррьтэ,tremere
5491,zittern::V,кыррьтэ,trepidare
5492,leben::V,jieledh,vivere
5493,leben::V,iellet,vivere
5494,leben::V,viessot,vivere
5495,leben::V,eallit,vivere
5496,leben::V,eelliđ,vivere
5497,leben::V,jie´lled,vivere
5498,leben::V,е̄лле,vivere
5499,geboren werden::V,reakadidh,nasci
5500,geboren werden::V,riegádit,nasci
5501,geboren werden::V,riegádit,nasci
5502,geboren werden::V,šoddâđ,nasci
5503,geboren werden::V,šõddâd,nasci
5504,geboren werden::V,шэ̄ннтэ,nasci
5505,atmen::V,voejngehtidh,spirare
5506,atmen::V,vuojŋŋat,spirare
5507,atmen::V,vuoigŋat,spirare
5508,atmen::V,vuoi'ŋâđ,spirare
5509,atmen::V,vuõiŋŋâd,spirare
