,Concept_ID,se,ku
5112,passieren::V,dáhpáduvvat,hatin holê
5113,passieren::V,dáhpáduvvat,hatin serê kesî
5114,passieren::V,vássit,hatin holê
5115,passieren::V,vássit,hatin serê kesî
5116,passieren::V,dáhpáhuvvat,hatin holê
5117,passieren::V,dáhpáhuvvat,hatin serê kesî
5118,passieren::V,šoddâđ,hatin holê
5119,passieren::V,šoddâđ,hatin serê kesî
5120,passieren::V,šõddâd,hatin holê
5121,passieren::V,šõddâd,hatin serê kesî
5122,passieren::V,шэ̄ннтэ,hatin holê
5123,passieren::V,шэ̄ннтэ,hatin serê kesî
5124,passieren::V,тагсэ,hatin holê
5125,passieren::V,тагсэ,hatin serê kesî
5126,beginnen::V,aelkedh,li dest pêkirin
5127,beginnen::V,álgget,li dest pêkirin
5128,beginnen::V,álggahit,li dest pêkirin
5129,beginnen::V,älgiđ,li dest pêkirin
5130,beginnen::V,ä´lǧǧed,li dest pêkirin
5131,beginnen::V,о̄а̄лкхуввэ,li dest pêkirin
5132,beginnen::V,о̄а̄лкхэднэ,li dest pêkirin
5133,enden::V,orrijidh,xalas bû
5134,enden::V,hiejttet,xalas bû
5135,enden::V,nohkat,xalas bû
5136,enden::V,nuuhâđ,xalas bû
5137,enden::V,puu´tted,xalas bû
5138,enden::V,пудтэ,xalas bû
5139,enden::V,кӣркнэ,xalas bû
5140,wechseln::V,målsodh,guherandin
5141,wechseln::V,målsodh,dêgiş kirin
5142,wechseln::V,lånudit,guherandin
5143,wechseln::V,lånudit,dêgiş kirin
5144,wechseln::V,molssastit,guherandin
5145,wechseln::V,molssastit,dêgiş kirin
5146,wechseln::V,molsašuddat,guherandin
5147,wechseln::V,molsašuddat,dêgiş kirin
5148,wechseln::V,molsođ,guherandin
5149,wechseln::V,molsođ,dêgiş kirin
5150,wechseln::V,vaaitõõttâd,guherandin
5151,wechseln::V,vaaitõõttâd,dêgiş kirin
5152,wechseln::V,вуайхувнэ,guherandin
5153,wechseln::V,вуайхувнэ,dêgiş kirin
5154,aufgehen[Sonne]::V,låvnedh,hilatin
5155,aufgehen[Sonne]::V,årijdit,hilatin
5156,aufgehen[Sonne]::V,lavnnet,hilatin
5157,aufgehen[Sonne]::V,badjánit,hilatin
5158,aufgehen[Sonne]::V,pajaniđ,hilatin
5159,aufgehen[Sonne]::V,pâjjned,hilatin
5160,aufgehen[Sonne]::V,пэ̄ййнэ,hilatin
5161,untergehen[Sonne]::V,luajhtadidh,çun ava
5162,untergehen[Sonne]::V,gáhtot,çun ava
5163,untergehen[Sonne]::V,vidodit,çun ava
5164,untergehen[Sonne]::V,luoitádit,çun ava
5165,untergehen[Sonne]::V,lyeš'tiđ,çun ava
5166,untergehen[Sonne]::V,lue´štted,çun ava
5167,untergehen[Sonne]::V,луэшштэдтэ,çun ava
5168,scheinen[Sonne]::V,goekedh,şewk de
5169,scheinen[Sonne]::V,bájttet,şewk de
5170,scheinen[Sonne]::V,báitit,şewk de
5171,scheinen[Sonne]::V,päštiđ,şewk de
5172,scheinen[Sonne]::V,pä´štted,şewk de
5173,scheinen[Sonne]::V,па̄шшьтэ,şewk de
5174,donnern::V,laakedh,gire-gir
5175,donnern::V,sjærggot,gire-gir
5176,donnern::V,čerget,gire-gir
5177,donnern::V,čiär'guđ,gire-gir
5178,donnern::V,čeärgged,gire-gir
5179,donnern::V,ча̄рркэ,gire-gir
5180,wehen::V,bïegkedh,ba le de
5181,wehen::V,bieggat,ba le de
5182,wehen::V,bieggat,ba le de
5183,wehen::V,pieg'gâđ,ba le de
5184,wehen::V,piõg'gâd,ba le de
5185,wehen::V,пӣӈӈкье,ba le de
5186,strömen::V,galkedh,xwe girtin
5187,strömen::V,gålggåt,xwe girtin
5188,strömen::V,golgat,xwe girtin
5189,strömen::V,kulgâđ,xwe girtin
5190,strömen::V,kolggâd,xwe girtin
5191,strömen::V,ко̄ллкэ,xwe girtin
5192,fließen::V,galkedh,herikîn
5193,fließen::V,gålggåt,herikîn
5194,fließen::V,golgat,herikîn
5195,fließen::V,kulgâđ,herikîn
5196,fließen::V,kolggâd,herikîn
5197,fließen::V,ко̄ллкэ,herikîn
5198,sich drehen::V,jårredh,xwe zivirandin
5199,sich drehen::V,bådnjåsit,xwe zivirandin
5200,sich drehen::V,jorrat,xwe zivirandin
5201,sich drehen::V,juurrâđ,xwe zivirandin
5202,sich drehen::V,joorrâd,xwe zivirandin
5203,sich drehen::V,чо̄ннэ,xwe zivirandin
5204,schwanken::V,syjjedidh,hejandin
5205,schwanken::V,vábbulit,hejandin
5206,schwanken::V,suoibut,hejandin
5207,schwanken::V,juár'buđ,hejandin
5208,schwanken::V,lâsmmad,hejandin
5209,schwanken::V,leâujjad,hejandin
5210,schwanken::V,лыйввэ,hejandin
5211,schwanken::V,качьедтэ,hejandin
5212,schwingen::V,gaavedh,libakirin
5213,schwingen::V,svinhtedh,libakirin
5214,schwingen::V,gávvat,libakirin
5215,schwingen::V,hiäi'luđ,libakirin
5216,schwingen::V,heillad,libakirin
5217,schwingen::V,мо̄а̄хнэ,libakirin
5218,fallen::V,gahtjedh,ketin
5219,fallen::V,gahttjat,ketin
5220,fallen::V,gahččat,ketin
5221,fallen::V,jurrâđ,ketin
5222,fallen::V,kõččâd,ketin
5223,fallen::V,viõr'rled,ketin
5224,fallen::V,ёрнэ,ketin
5225,fallen::V,кэ̄ххче,ketin
5226,brennen::V,bueledh,şewitîn
5227,brennen::V,buollet,şewitîn
5228,brennen::V,buollit,şewitîn
5229,brennen::V,pyelliđ,şewitîn
5230,brennen::V,pue´lled,şewitîn
5231,brennen::V,пӯлле,şewitîn
5232,rauchen::V,soevedidh,kişandin
5233,rauchen::V,berkiestidh,kişandin
5234,rauchen::V,tsåjttset,kişandin
5235,rauchen::V,borgguhit,kişandin
5236,rauchen::V,po'rgestiđ,kişandin
5237,rauchen::V,soicceđ,kişandin
5238,rauchen::V,suõv'veed,kişandin
5239,rauchen::V,суввдэ,kişandin
5240,regnen::V,abrodh,bahran tê
5241,regnen::V,harvvet,bahran tê
5242,regnen::V,rássjodit,bahran tê
5243,regnen::V,arvit,bahran tê
5244,regnen::V,arved,bahran tê
5245,regnen::V,â´brred,bahran tê
5246,regnen::V,аббрэ,bahran tê
5247,gefrieren::V,gelmedh,qefilandin
5248,gefrieren::V,jeangodh,qefilandin
5249,gefrieren::V,jiegŋot,qefilandin
5250,gefrieren::V,galbmot,qefilandin
5251,gefrieren::V,jiäŋŋuđ,qefilandin
5252,gefrieren::V,jiõŋŋâd,qefilandin
5253,gefrieren::V,kâ´lmmed,qefilandin
5254,gefrieren::V,калльме,qefilandin
5255,tauen::V,leamkedh,helandin
5256,tauen::V,suddat,helandin
5257,tauen::V,sagŋadit,helandin
5258,tauen::V,suddat,helandin
5259,tauen::V,suddâđ,helandin
5260,tauen::V,suddâd,helandin
5261,tauen::V,sõõŋŋâd,helandin
5262,tauen::V,суннтэ,helandin
5263,schmelzen::V,sjalkedh,helandin
5264,schmelzen::V,suddat,helandin
5265,schmelzen::V,suddat,helandin
5266,schmelzen::V,suddâđ,helandin
5267,schmelzen::V,sooŋŋâđ,helandin
5268,schmelzen::V,suddâd,helandin
5269,schmelzen::V,sõõŋŋâd,helandin
5270,schmelzen::V,суннтэ,helandin
5271,trocknen::V,gajhkedh,zuwabûn
5272,trocknen::V,gåjkkåt,zuwabûn
5273,trocknen::V,goikat,zuwabûn
5274,trocknen::V,iiŋŋâđ,zuwabûn
5275,trocknen::V,iiŋŋâd,zuwabûn
5276,trocknen::V,koškkâd,zuwabûn
5277,trocknen::V,ко̄шшкэ,zuwabûn
5278,sieden::V,doeltedh,kelîn
5279,sieden::V,duolldat,kelîn
5280,sieden::V,duoldat,kelîn
5281,sieden::V,tuol'dâđ,kelîn
5282,sieden::V,tuõlddâd,kelîn
5283,sieden::V,тӯллтэ,kelîn
5284,faulen::V,rååknedh,xerabûn
5285,faulen::V,mïetskedh,xerabûn
5286,faulen::V,miesskat,xerabûn
5287,faulen::V,mieskat,xerabûn
5288,faulen::V,guohcagit,xerabûn
5289,faulen::V,kálágiđ,xerabûn
5290,faulen::V,kuo'câgiđ,xerabûn
5291,faulen::V,kuõccjed,xerabûn
5292,faulen::V,мӣццкэ,xerabûn
5293,verfaulen::V,rååknedh,xerabûn
5294,verfaulen::V,mïetskedh,xerabûn
5295,verfaulen::V,miesskat,xerabûn
5296,verfaulen::V,mieskat,xerabûn
5297,verfaulen::V,guohcagit,xerabûn
5298,verfaulen::V,kálágiđ,xerabûn
5299,verfaulen::V,kuo'câgiđ,xerabûn
5300,verfaulen::V,kuõccjed,xerabûn
5301,verfaulen::V,кӯццке,xerabûn
5302,reißen::V,gäjhkanidh,jêkirin
5303,reißen::V,ráhkat,jêkirin
5304,reißen::V,liejmedit,jêkirin
5305,reißen::V,gaikánit,jêkirin
5306,reißen::V,kiškuđ,jêkirin
5307,reißen::V,rõttsed,jêkirin
5308,reißen::V,лӯнтнэ,jêkirin
5309,reißen::V,кышшксэллэ,jêkirin
5310,versinken::V,våajodh,xerq bûn
5311,versinken::V,vuodjot,xerq bûn
5312,versinken::V,tjalggat,xerq bûn
5313,versinken::V,vuodjut,xerq bûn
5314,versinken::V,vuáijuđ,xerq bûn
5315,versinken::V,vuäjjad,xerq bûn
5316,versinken::V,вуаййе,xerq bûn
5317,vergehen::V,vaesedh,derbas bûn
5318,vergehen::V,vásset,derbas bûn
5319,vergehen::V,gollat,derbas bûn
5320,vergehen::V,kullâđ,derbas bûn
5321,vergehen::V,jåå´tted,derbas bûn
5322,vergehen::V,ва̄ссэ,derbas bûn
5323,vergehen::V,ӣллъюввэ,derbas bûn
5324,erscheinen::V,vååjnedh,peyda bûn
5325,erscheinen::V,ihtet,peyda bûn
5326,erscheinen::V,ihtit,peyda bûn
5327,erscheinen::V,albmodit,peyda bûn
5328,erscheinen::V,a'lmostuđ,peyda bûn
5329,erscheinen::V,ee´tted,peyda bûn
5330,erscheinen::V,čuäitõõttâd,peyda bûn
5331,erscheinen::V,i´lmstõõvvâd,peyda bûn
5332,erscheinen::V,ыдтӭ,peyda bûn
5333,verschwinden::V,haajpanidh,wendabûn
5334,verschwinden::V,gáhtot,wendabûn
5335,verschwinden::V,jávkat,wendabûn
5336,verschwinden::V,jä'vkittiđ,wendabûn
5337,verschwinden::V,jaukkâd,wendabûn
5338,verschwinden::V,hää´vjed,wendabûn
5339,verschwinden::V,ка̄дтэ,wendabûn
5340,sinken::V,våajodh,noq bûn
5341,sinken::V,tsoahkot,noq bûn
5342,sinken::V,snjoaredit,noq bûn
5343,sinken::V,čalgat,noq bûn
5344,sinken::V,luáš'tádâttâđ,noq bûn
5345,sinken::V,njeeijâđ,noq bûn
5346,sinken::V,luâšttõõttâd,noq bûn
5347,sinken::V,njeâjjad,noq bûn
5348,sinken::V,луэшштэдтэ,noq bûn
5349,abnehmen::V,nåhkedidh,kêm bûn
5350,abnehmen::V,unnot,kêm bûn
5351,abnehmen::V,binnot,kêm bûn
5352,abnehmen::V,geahppánit,kêm bûn
5353,abnehmen::V,kiäp'pániđ,kêm bûn
5354,abnehmen::V,ǩeäp'pned,kêm bûn
5355,abnehmen::V,уһцнэ,kêm bûn
5356,steigen::V,tjuedtjielidh,hildan
5357,steigen::V,allánit,hildan
5358,steigen::V,badjánit,hildan
5359,steigen::V,allánit,hildan
5360,steigen::V,alaniđ,hildan
5361,steigen::V,âllned,hildan
5362,steigen::V,pâjjned,hildan
5363,steigen::V,пэ̄ййнэ,hildan
5364,wachsen::V,suvvedh,mezin bûn
5365,wachsen::V,sjïdtedh,mezin bûn
5366,wachsen::V,sjaddat,mezin bûn
5367,wachsen::V,šaddat,mezin bûn
5368,wachsen::V,stuorrut,mezin bûn
5369,wachsen::V,šoddâđ,mezin bûn
5370,wachsen::V,šõddâd,mezin bûn
5371,wachsen::V,шэ̄ннтэ,mezin bûn
5372,glänzen::V,gïjkedh,biriqîn
5373,glänzen::V,guohkat,biriqîn
5374,glänzen::V,guojttet,biriqîn
5375,glänzen::V,deadjut,biriqîn
5376,glänzen::V,gildit,biriqîn
5377,glänzen::V,kolottiđ,biriqîn
5378,glänzen::V,pe´lǩǩed,biriqîn
5379,glänzen::V,leä´dǧǧed,biriqîn
5380,glänzen::V,пӯлле,biriqîn
5381,glänzen::V,пыӆӆьке,biriqîn
5382,funkeln::V,gaskedh,çikisîn
5383,funkeln::V,tsehtsat,çikisîn
5384,funkeln::V,jillat,çikisîn
5385,funkeln::V,šealgut,çikisîn
5386,funkeln::V,čuovggáhallat,çikisîn
5387,funkeln::V,šiäl'guđ,çikisîn
5388,funkeln::V,cåkkad,çikisîn
5389,funkeln::V,кэ̄сскэ,çikisîn
5390,lärmen::V,rajjadidh,guşîn
5391,lärmen::V,juhtsat,guşîn
5392,lärmen::V,rigeret,guşîn
5393,lärmen::V,šlámaidit,guşîn
5394,lärmen::V,šlamâdiđ,guşîn
5395,lärmen::V,ruõjjâd,guşîn
5396,lärmen::V,ёаффэ,guşîn
5397,läuten::V,ringkedh,lê de
5398,läuten::V,skállat,lê de
5399,läuten::V,tiibmet,lê de
5400,läuten::V,čuoijâđ,lê de
5401,läuten::V,čuõjjâd,lê de
5402,läuten::V,чӯййе,lê de
5403,klingeln::V,klåenkiehtidh,sîl dan
5404,klingeln::V,klåenkiehtidh,ringerin
5405,klingeln::V,skuolkkat,sîl dan
5406,klingeln::V,skuolkkat,ringerin
5407,klingeln::V,skilahit,sîl dan
5408,klingeln::V,skilahit,ringerin
5409,klingeln::V,čuoijâđ,sîl dan
5410,klingeln::V,čuoijâđ,ringerin
5411,klingeln::V,soi´ttjed,sîl dan
5412,klingeln::V,soi´ttjed,ringerin
5413,klingeln::V,зво̄ннэ,sîl dan
5414,klingeln::V,зво̄ннэ,ringerin
5415,klirren::V,skaanjedh,zingzing hat
5416,klirren::V,skuollat,zingzing hat
5417,klirren::V,skillit,zingzing hat
5418,klirren::V,skilaidit,zingzing hat
5419,klirren::V,cilkkeđ,zingzing hat
5420,klirren::V,škäälâ´tted,zingzing hat
5421,klirren::V,цыӆӆклэ,zingzing hat
5422,brausen::V,brorredh,guşîn
5423,brausen::V,sjovvedh,guşîn
5424,brausen::V,skåvvat,guşîn
5425,brausen::V,márajdit,guşîn
5426,brausen::V,boršut,guşîn
5427,brausen::V,šaavvâđ,guşîn
5428,brausen::V,kõõmeed,guşîn
5429,brausen::V,шэ̄ӈӈлуввэ,guşîn
5430,rauschen::V,brorredh,guşîn
5431,rauschen::V,sjåvvat,guşîn
5432,rauschen::V,sjoahkot,guşîn
5433,rauschen::V,boršut,guşîn
5434,rauschen::V,šuuvvâđ,guşîn
5435,rauschen::V,šaavvâđ,guşîn
5436,rauschen::V,šuumeed,guşîn
5437,rauschen::V,ёаффэ,guşîn
5438,klingen::V,gaajedh,deng pe ketin
5439,klingen::V,sjijjedh,deng pe ketin
5440,klingen::V,jiednat,deng pe ketin
5441,klingen::V,tjuodjat,deng pe ketin
5442,klingen::V,čuodjat,deng pe ketin
5443,klingen::V,kulluđ,deng pe ketin
5444,klingen::V,koll'jed,deng pe ketin
5445,klingen::V,ӣннъе,deng pe ketin
5446,bellen::V,huhtedh,kewtîn
5447,bellen::V,tsiellat,kewtîn
5448,bellen::V,ciellat,kewtîn
5449,bellen::V,umástiđ,kewtîn
5450,bellen::V,uukkâd,kewtîn
5451,bellen::V,угкэ,kewtîn
5452,heulen::V,ujkierdidh,ûrîn
5453,heulen::V,hålvvot,ûrîn
5454,heulen::V,holvut,ûrîn
5455,heulen::V,olvođ,ûrîn
5456,heulen::V,ålvvad,ûrîn
5457,heulen::V,оаллвэ,ûrîn
5458,blasen::V,båssodh,puf kirin
5459,blasen::V,båssot,puf kirin
5460,blasen::V,bossut,puf kirin
5461,blasen::V,bieggat,puf kirin
5462,blasen::V,possoođ,puf kirin
5463,blasen::V,pååssad,puf kirin
5464,blasen::V,piõg'gâd,puf kirin
5465,blasen::V,поассэ,puf kirin
5466,blasen::V,поасслэ,puf kirin
5467,pfeifen::V,njorkedidh,fîkandin
5468,pfeifen::V,snjurggot,fîkandin
5469,pfeifen::V,njurgut,fîkandin
5470,pfeifen::V,njurgođ,fîkandin
5471,pfeifen::V,njorggad,fîkandin
5472,pfeifen::V,нюрркэ,fîkandin
5473,schreien::V,geevledh,qîrîn
5474,schreien::V,gádjat,qîrîn
5475,schreien::V,rihtjot,qîrîn
5476,schreien::V,čurvet,qîrîn
5477,schreien::V,čuár'vuđ,qîrîn
5478,schreien::V,čuârvvad,qîrîn
5479,schreien::V,кугкьхе,qîrîn
5480,schreien::V,кугхэллэ,qîrîn
5481,stöhnen::V,sjuahkedh,nalîn
5482,stöhnen::V,tsáhkkat,nalîn
5483,stöhnen::V,fuoikit,nalîn
5484,stöhnen::V,cakkâđ,nalîn
5485,stöhnen::V,luâikkad,nalîn
5486,stöhnen::V,вуаххкэ,nalîn
5487,zittern::V,dierkesjidh,hejîn
5488,zittern::V,svarrat,hejîn
5489,zittern::V,skielbbit,hejîn
5490,zittern::V,doargestit,hejîn
5491,zittern::V,náiggistit,hejîn
5492,zittern::V,doarggistit,hejîn
5493,zittern::V,tuá'rgistiđ,hejîn
5494,zittern::V,tuä´rjsted,hejîn
5495,zittern::V,кыррьтэ,hejîn
5496,leben::V,jieledh,jihîn
5497,leben::V,iellet,jihîn
5498,leben::V,viessot,jihîn
5499,leben::V,eallit,jihîn
5500,leben::V,eelliđ,jihîn
5501,leben::V,jie´lled,jihîn
5502,leben::V,е̄лле,jihîn
5503,geboren werden::V,reakadidh,hatin dinyê
5504,geboren werden::V,reakadidh,bûn
5505,geboren werden::V,riegádit,hatin dinyê
5506,geboren werden::V,riegádit,bûn
5507,geboren werden::V,riegádit,hatin dinyê
5508,geboren werden::V,riegádit,bûn
5509,geboren werden::V,šoddâđ,hatin dinyê
5510,geboren werden::V,šoddâđ,bûn
5511,geboren werden::V,šõddâd,hatin dinyê
5512,geboren werden::V,šõddâd,bûn
5513,geboren werden::V,шэ̄ннтэ,hatin dinyê
5514,geboren werden::V,шэ̄ннтэ,bûn
5515,atmen::V,voejngehtidh,hilmijîn
5516,atmen::V,vuojŋŋat,hilmijîn
5517,atmen::V,vuoigŋat,hilmijîn
5518,atmen::V,vuoi'ŋâđ,hilmijîn
5519,atmen::V,vuõiŋŋâd,hilmijîn
5520,atmen::V,вӯййнэ,hilmijîn
5521,trinken::V,jovkedh,vexwarin
5522,trinken::V,juhkat,vexwarin
5523,trinken::V,juhkat,vexwarin
5524,trinken::V,juuḥâđ,vexwarin
5525,trinken::V,juukkâd,vexwarin
5526,trinken::V,югкэ,vexwarin
5527,essen::V,byöpmedidh,xwarin
5528,essen::V,bårråt,xwarin
5529,essen::V,borrat,xwarin
5530,essen::V,purrâđ,xwarin
5531,essen::V,poorrâd,xwarin
5532,essen::V,по̄ррэ,xwarin
5533,schlucken::V,njïeledh,daqulbandin
5534,schlucken::V,njiellat,daqulbandin
5535,schlucken::V,njieládit,daqulbandin
5536,schlucken::V,njiellâđ,daqulbandin
5537,schlucken::V,njiõllâd,daqulbandin
5538,schlucken::V,нӣллэ,daqulbandin
5539,müde werden::V,sæjlodh,betilîln
5540,müde werden::V,sæjlodh,qerimîn
5541,müde werden::V,goegkedh,betilîln
5542,müde werden::V,goegkedh,qerimîn
5543,müde werden::V,vájbbat,betilîln
5544,müde werden::V,vájbbat,qerimîn
5545,müde werden::V,váibat,betilîln
5546,müde werden::V,váibat,qerimîn
5547,müde werden::V,vaibâđ,betilîln
5548,müde werden::V,vaibâđ,qerimîn
5549,müde werden::V,levvjed,betilîln
5550,müde werden::V,levvjed,qerimîn
5551,müde werden::V,лоаткнэ,betilîln
5552,müde werden::V,лоаткнэ,qerimîn
5553,einschlafen::V,nahkestidh,razan
5554,einschlafen::V,nahkesalledh,razan
5555,einschlafen::V,oaddát,razan
5556,einschlafen::V,nohkkat,razan
5557,einschlafen::V,nohádiđ,razan
5558,einschlafen::V,no´ǩǩeed,razan
5559,einschlafen::V,нагьруввэ,razan
5560,schlafen::V,åeredh,razan
5561,schlafen::V,åeredh,razandin
5562,schlafen::V,oadet,razan
5563,schlafen::V,oadet,razandin
5564,schlafen::V,oađđit,razan
5565,schlafen::V,oađđit,razandin
5566,schlafen::V,uáđđiđ,razan
5567,schlafen::V,uáđđiđ,razandin
5568,schlafen::V,vuâ´đđed,razan
5569,schlafen::V,vuâ´đđed,razandin
5570,schlafen::V,вуэдтӭ,razan
5571,schlafen::V,вуэдтӭ,razandin
5572,aufwachen::V,fahkedh,şiyarbûn
5573,aufwachen::V,smaredit,şiyarbûn
5574,aufwachen::V,mårijdit,şiyarbûn
5575,aufwachen::V,gohččát,şiyarbûn
5576,aufwachen::V,morránit,şiyarbûn
5577,aufwachen::V,koccáđ,şiyarbûn
5578,aufwachen::V,moṛániđ,şiyarbûn
5579,aufwachen::V,mårrned,şiyarbûn
5580,aufwachen::V,руэкхэ,şiyarbûn
5581,aufwachen::V,коадцъе,şiyarbûn
5582,aufstehen::V,tjuedtjielidh,rabûn
5583,aufstehen::V,badjánit,rabûn
5584,aufstehen::V,badjánit,rabûn
5585,aufstehen::V,čuožžilit,rabûn
5586,aufstehen::V,čuo'žâstiđ,rabûn
5587,aufstehen::V,pâjjned,rabûn
5588,aufstehen::V,kaggõõttâd,rabûn
5589,aufstehen::V,коадцъе,rabûn
5590,sich erholen::V,lïegkedidh,baş bûn
5591,sich erholen::V,buorránit,baş bûn
5592,sich erholen::V,áhpásmit,baş bûn
5593,sich erholen::V,áhtat,baş bûn
5594,sich erholen::V,vuoi'ŋâdâttâđ,baş bûn
5595,sich erholen::V,vuâŋŋad,baş bûn
5596,sich erholen::V,вуэӈӈэ,baş bûn
5597,krank werden::V,skïemtjijidh,nexweş kêt
5598,krank werden::V,skihppát,nexweş kêt
5599,krank werden::V,buohccát,nexweş kêt
5600,krank werden::V,puác'cáđ,nexweş kêt
5601,krank werden::V,puâc'cjed,nexweş kêt
5602,krank werden::V,кэ̄бптуввэ,nexweş kêt
5603,krank sein::V,elkiedidh,nexweş bû
5604,krank sein::V,duasmaridh,nexweş bû
5605,krank sein::V,skihpat,nexweş bû
5606,krank sein::V,buohcat,nexweş bû
5607,krank sein::V,puoccâđ,nexweş bû
5608,krank sein::V,puõccâd,nexweş bû
5609,krank sein::V,по̄а̄вчсе,nexweş bû
5610,krank sein::V,кэбпшэ,nexweş bû
5611,schmerzen::V,vaarhkedh,êşandin
5612,schmerzen::V,bávtjestit,êşandin
5613,schmerzen::V,bávččastit,êşandin
5614,schmerzen::V,várkat,êşandin
5615,schmerzen::V,po'včâstiđ,êşandin
5616,schmerzen::V,kõvšted,êşandin
5617,schmerzen::V,čeärgged,êşandin
5618,schmerzen::V,чӯдзе,êşandin
5619,husten::V,gossedh,kuxin
5620,husten::V,gåssåt,kuxin
5621,husten::V,gossat,kuxin
5622,husten::V,kuor'sâđ,kuxin
5623,husten::V,koossâd,kuxin
5624,husten::V,ко̄ссэ,kuxin
5625,husten::V,лаффьке,kuxin
5626,genesen::V,starnedh,baş bûn
5627,genesen::V,væddját,baş bûn
5628,genesen::V,buorránit,baş bûn
5629,genesen::V,tuoi'buđ,baş bûn
5630,genesen::V,tooidâd,baş bûn
5631,genesen::V,jäll'jed,baş bûn
5632,genesen::V,пуэррнэ,baş bûn
5633,genesen::V,тӣрхуввэ,baş bûn
5634,genesen::V,тӣрваслуввэ,baş bûn
5635,sterben::V,jaemedh,mirin
5636,sterben::V,jábmet,mirin
5637,sterben::V,jápmit,mirin
5638,sterben::V,jäämmiđ,mirin
5639,sterben::V,jää´mmed,mirin
5640,sterben::V,я̄мме,mirin
5641,umkommen::V,hïevenidh,mirin
5642,umkommen::V,soaggot,mirin
5643,umkommen::V,sårmmånit,mirin
5644,umkommen::V,duššat,mirin
5645,umkommen::V,roahppánit,mirin
5646,umkommen::V,surmâšuđ,mirin
5647,umkommen::V,kõckkâd,mirin
5648,umkommen::V,hiâv'vned,mirin
5649,umkommen::V,мо̄а̄ййкье,mirin
5650,sich bewegen::V,juhtedh,leqîn
5651,sich bewegen::V,labudit,leqîn
5652,sich bewegen::V,johtit,leqîn
5653,sich bewegen::V,lihâdiđ,leqîn
5654,sich bewegen::V,likkâd,leqîn
5655,sich bewegen::V,liikkeed,leqîn
5656,sich bewegen::V,лыгкнэ,leqîn
5657,sich rühren::V,svïhtjedh,leqîn
5658,sich rühren::V,labádasstet,leqîn
5659,sich rühren::V,lihkadit,leqîn
5660,sich rühren::V,lihâdiđ,leqîn
5661,sich rühren::V,liksted,leqîn
5662,sich rühren::V,liikksted,leqîn
5663,sich rühren::V,лыгкнэ,leqîn
5664,sich erheben::V,tsöögkegidh,rabûn
5665,sich erheben::V,tjuodtjelit,rabûn
5666,sich erheben::V,čuožžilit,rabûn
5667,sich erheben::V,čuáž'žuliđ,rabûn
5668,sich erheben::V,pâjjned,rabûn
5669,sich erheben::V,kaggõõttâd,rabûn
5670,sich erheben::V,паййнэ,rabûn
5671,sich erheben::V,пэ̄ййнэ,rabûn
5672,sich setzen::V,tjihkedidh,runiştin
5673,sich setzen::V,tjåhkkidit,runiştin
5674,sich setzen::V,čohkánit,runiştin
5675,sich setzen::V,čohkkedit,runiştin
5676,sich setzen::V,ištâđ,runiştin
5677,sich setzen::V,čokániđ,runiştin
5678,sich setzen::V,ištõõttâd,runiştin
5679,sich setzen::V,išttâd åårrad,runiştin
5680,sich setzen::V,ышштэ,runiştin
5681,sich setzen::V,ся̄ййве,runiştin
5682,hinfallen::V,veahkaridh,kêtin
5683,hinfallen::V,ravggat,kêtin
5684,hinfallen::V,jorralit,kêtin
5685,hinfallen::V,ruossat,kêtin
5686,hinfallen::V,kuossâđ,kêtin
5687,hinfallen::V,koṃániđ,kêtin
5688,hinfallen::V,viirrâd,kêtin
5689,hinfallen::V,кэчхэ,kêtin
5690,hinfallen::V,кэ̄рктэ,kêtin
5691,laufen::V,vaedtsedh,meşîn
5692,laufen::V,mannat,meşîn
5693,laufen::V,vuolgget,meşîn
5694,laufen::V,vázzit,meşîn
5695,laufen::V,uáḥuđ,meşîn
5696,laufen::V,jotteeđ,meşîn
5697,laufen::V,vä ́ʒʒed,meşîn
5698,laufen::V,ва̄ннҍцe,meşîn
5699,laufen::V,во̄а̄ррдэ,meşîn
5700,schreiten::V,sillestidh,meşkirin
5701,schreiten::V,lávkkot,meşkirin
5702,schreiten::V,lávket,meşkirin
5703,schreiten::V,duolbmat,meşkirin
5704,schreiten::V,lavkkiđ,meşkirin
5705,schreiten::V,lau´ǩǩeed,meşkirin
5706,schreiten::V,ла̄ффьке,meşkirin
5707,spazierengehen::V,vaedtsedh,gerandin
5708,spazierengehen::V,vaadtsehtjidh,gerandin
5709,spazierengehen::V,váttsatjit,gerandin
5710,spazierengehen::V,váccašit,gerandin
5711,spazierengehen::V,vazâččiđ,gerandin
5712,spazierengehen::V,vä´ʒʒed,gerandin
5713,spazierengehen::V,гульедтэ,gerandin
5714,eilen::V,voetsedh,lezandin
5715,eilen::V,spájttat,lezandin
5716,eilen::V,doapmat,lezandin
5717,eilen::V,gáhččat,lezandin
5718,eilen::V,ki'rdettiiđ,lezandin
5719,eilen::V,ǩiirted,lezandin
5720,eilen::V,кыҏҏтэ,lezandin
5721,sich beeilen::V,gaahtjedh,zûkirin
5722,sich beeilen::V,rabbat,zûkirin
5723,sich beeilen::V,doapmat,zûkirin
5724,sich beeilen::V,ki'rdettiiđ,zûkirin
5725,sich beeilen::V,ǩiirted,zûkirin
5726,sich beeilen::V,кыҏҏтэ,zûkirin
5727,sausen::V,sjovvedh,fîzîn
5728,sausen::V,sjuvgedit,fîzîn
5729,sausen::V,girdit,fîzîn
