,Concept_ID,eu,se
8447,stehlen::V,ostu,suá'ládiđ
8448,stehlen::V,ostu,suâleed
8449,stehlen::V,ostu,суэлнэ
8450,stehlen::V,lapurtu,sualadidh
8451,stehlen::V,lapurtu,suoládit
8452,stehlen::V,lapurtu,suoládit
8453,stehlen::V,lapurtu,suá'ládiđ
8454,stehlen::V,lapurtu,suâleed
8455,stehlen::V,lapurtu,суэлнэ
8456,stören::V,galarazi,stööredh
8457,stören::V,galarazi,hearaldehtedh
8458,stören::V,galarazi,massit
8459,stören::V,galarazi,sjuddit
8460,stören::V,galarazi,heađuštit
8461,stören::V,galarazi,hettiđ
8462,stören::V,galarazi,heṃâdiđ
8463,stören::V,galarazi,stamlded
8464,stören::V,galarazi,вӣршэ
8465,stören::V,galarazi,е̄кхэллэ
8466,belästigen::V,gohaindu,vaejviestidh
8467,belästigen::V,gohaindu,vájvedit
8468,belästigen::V,gohaindu,muodástuhttet
8469,belästigen::V,gohaindu,váivvidit
8470,belästigen::V,gohaindu,bieguhit
8471,belästigen::V,gohaindu,vä'ividiđ
8472,belästigen::V,gohaindu,stamlded
8473,belästigen::V,gohaindu,е̄кхэллэ
8474,belästigen::V,gohaindu,во̄а̄йвшэ
8475,belästigen::V,alamena eman,vaejviestidh
8476,belästigen::V,alamena eman,vájvedit
8477,belästigen::V,alamena eman,muodástuhttet
8478,belästigen::V,alamena eman,váivvidit
8479,belästigen::V,alamena eman,bieguhit
8480,belästigen::V,alamena eman,vä'ividiđ
8481,belästigen::V,alamena eman,stamlded
8482,belästigen::V,alamena eman,е̄кхэллэ
8483,belästigen::V,alamena eman,во̄а̄йвшэ
8484,verbergen::V,ezkutatu,tjïekedh
8485,verbergen::V,ezkutatu,tjiehkat
8486,verbergen::V,ezkutatu,čiehkat
8487,verbergen::V,ezkutatu,čieḥâđ
8488,verbergen::V,ezkutatu,peittad
8489,verbergen::V,ezkutatu,чӣгкэ
8490,verbergen::V,ezkutatu,пе̄йхьтэ
8491,täuschen::V,tronpatu,iermedh
8492,täuschen::V,tronpatu,eajhkaldehtedh
8493,täuschen::V,tronpatu,tjáddjit
8494,täuschen::V,tronpatu,dájuhit
8495,täuschen::V,tronpatu,viehtalit
8496,täuschen::V,tronpatu,villiđ
8497,täuschen::V,tronpatu,ǩiõllâd
8498,täuschen::V,tronpatu,вӯйхе
8499,täuschen::V,tronpatu,пе̄йхьтэ
8500,täuschen::V,tronpatu,ке̄лсэллэ
8501,täuschen::V,engainatu,iermedh
8502,täuschen::V,engainatu,eajhkaldehtedh
8503,täuschen::V,engainatu,tjáddjit
8504,täuschen::V,engainatu,dájuhit
8505,täuschen::V,engainatu,viehtalit
8506,täuschen::V,engainatu,villiđ
8507,täuschen::V,engainatu,ǩiõllâd
8508,täuschen::V,engainatu,вӯйхе
8509,täuschen::V,engainatu,пе̄йхьтэ
8510,täuschen::V,engainatu,ке̄лсэллэ
8511,betrügen::V,iruzurtu,biehtedh
8512,betrügen::V,iruzurtu,biehttet
8513,betrügen::V,iruzurtu,beahttit
8514,betrügen::V,iruzurtu,filliđ
8515,betrügen::V,iruzurtu,ǩiõllâd
8516,betrügen::V,iruzurtu,pä´rtteed
8517,betrügen::V,iruzurtu,вӯйхе
8518,betrügen::V,iruzurtu,пе̄йхьтэ
8519,betrügen::V,iruzurtu,ке̄лсэллэ
8520,töten::V,hil,buvvedh
8521,töten::V,hil,gåddet
8522,töten::V,hil,soaggit
8523,töten::V,hil,goddit
8524,töten::V,hil,surmiđ
8525,töten::V,hil,jämittiđ
8526,töten::V,hil,kå´dded
8527,töten::V,hil,so´rmmjed
8528,töten::V,hil,коаннҌтэ
8529,töten::V,heriotza eman,buvvedh
8530,töten::V,heriotza eman,gåddet
8531,töten::V,heriotza eman,soaggit
8532,töten::V,heriotza eman,goddit
8533,töten::V,heriotza eman,surmiđ
8534,töten::V,heriotza eman,jämittiđ
8535,töten::V,heriotza eman,kå´dded
8536,töten::V,heriotza eman,so´rmmjed
8537,töten::V,heriotza eman,коаннҌтэ
8538,wohnen::V,bizi izan,årrodh
8539,wohnen::V,bizi izan,veasodh
8540,wohnen::V,bizi izan,årrot
8541,wohnen::V,bizi izan,viessot
8542,wohnen::V,bizi izan,orrut
8543,wohnen::V,bizi izan,aassâđ
8544,wohnen::V,bizi izan,aassâd
8545,wohnen::V,bizi izan,jälsted
8546,wohnen::V,bizi izan,е̄лле
8547,arbeiten::V,lan egin,barkedh
8548,arbeiten::V,lan egin,rihtjat
8549,arbeiten::V,lan egin,bargat
8550,arbeiten::V,lan egin,porgâđ
8551,arbeiten::V,lan egin,tue´j'jeed
8552,arbeiten::V,lan egin,лыххкэ
8553,arbeiten::V,lan egin,ро̄бхушшэ
8554,arbeiten::V,behar egin,barkedh
8555,arbeiten::V,behar egin,rihtjat
8556,arbeiten::V,behar egin,bargat
8557,arbeiten::V,behar egin,porgâđ
8558,arbeiten::V,behar egin,tue´j'jeed
8559,arbeiten::V,behar egin,лыххкэ
8560,arbeiten::V,behar egin,ро̄бхушшэ
8561,sammeln::V,bildu,tjåegkedh
8562,sammeln::V,bildu,tjoahkkit
8563,sammeln::V,bildu,čoaggit
8564,sammeln::V,bildu,čokkiđ
8565,sammeln::V,bildu,čuág'giđ
8566,sammeln::V,bildu,noorrâd
8567,sammeln::V,bildu,нёавсэ
8568,sammeln::V,bildumatu,tjåegkedh
8569,sammeln::V,bildumatu,tjoahkkit
8570,sammeln::V,bildumatu,čoaggit
8571,sammeln::V,bildumatu,čokkiđ
8572,sammeln::V,bildumatu,čuág'giđ
8573,sammeln::V,bildumatu,noorrâd
8574,sammeln::V,bildumatu,нёавсэ
8575,pflücken::V,batu,tjåegkedh
8576,pflücken::V,batu,tjoagget
8577,pflücken::V,batu,čoaggit
8578,pflücken::V,batu,čuág'giđ
8579,pflücken::V,batu,uussâd
8580,pflücken::V,batu,кышшкэ
8581,pflücken::V,bildu,tjåegkedh
8582,pflücken::V,bildu,tjoagget
8583,pflücken::V,bildu,čoaggit
8584,pflücken::V,bildu,čuág'giđ
8585,pflücken::V,bildu,uussâd
8586,pflücken::V,bildu,кышшкэ
8587,jagen::V,ehizatu,bearhtodh
8588,jagen::V,ehizatu,viejddit
8589,jagen::V,ehizatu,bivdit
8590,jagen::V,ehizatu,miä'cástiđ
8591,jagen::V,ehizatu,miä´csted
8592,jagen::V,ehizatu,ме̄ххьцтэ
8593,fischen::V,arrantzatu,gööledh
8594,fischen::V,arrantzatu,håagkodh
8595,fischen::V,arrantzatu,guollit
8596,fischen::V,arrantzatu,guolástit
8597,fischen::V,arrantzatu,kuá'lástiđ
8598,fischen::V,arrantzatu,kue´llšeed
8599,fischen::V,arrantzatu,шылле кӯль
8600,fischen::V,arrantza egin,gööledh
8601,fischen::V,arrantza egin,håagkodh
8602,fischen::V,arrantza egin,guollit
8603,fischen::V,arrantza egin,guolástit
8604,fischen::V,arrantza egin,kuá'lástiđ
8605,fischen::V,arrantza egin,kue´llšeed
8606,fischen::V,arrantza egin,шылле кӯль
8607,fassen::V,harrapatu,bivtedh
8608,fassen::V,harrapatu,giddit
8609,fassen::V,harrapatu,bivdit
8610,fassen::V,harrapatu,pivdeđ
8611,fassen::V,harrapatu,kå´dded
8612,fassen::V,harrapatu,со̄а̄гкэ
8613,hüten::V,begiratu,geehtedh
8614,hüten::V,begiratu,váktit
8615,hüten::V,begiratu,geahččat
8616,hüten::V,begiratu,keččâđ
8617,hüten::V,begiratu,hoi´ddjed
8618,hüten::V,begiratu,пынне
8619,treiben::V,bultza egin,vuejiehtidh
8620,treiben::V,bultza egin,vuojedit
8621,treiben::V,bultza egin,vuodjelit
8622,treiben::V,bultza egin,vyeijiđ
8623,treiben::V,bultza egin,vue´jjad
8624,treiben::V,bultza egin,выйхе
8625,treiben::V,bultza egin,го̄ннэ
8626,anbinden::V,estekatu,viedtedh
8627,anbinden::V,estekatu,gaarhkedidh
8628,anbinden::V,estekatu,dabrrit
8629,anbinden::V,estekatu,dæhppodit
8630,anbinden::V,estekatu,čatnat
8631,anbinden::V,estekatu,čoonnâđ
8632,anbinden::V,estekatu,čõõnnâd
8633,anbinden::V,estekatu,ко̄ррэ
8634,füttern::V,bazkatu,bïepmehtidh
8635,füttern::V,bazkatu,biebbmat
8636,füttern::V,bazkatu,biebmat
8637,füttern::V,bazkatu,purâttiđ
8638,füttern::V,bazkatu,poorted
8639,füttern::V,bazkatu,peâm'mad
8640,füttern::V,bazkatu,поҏтэ
8641,melken::V,jetzi,buhtjedh
8642,melken::V,jetzi,båhtjet
8643,melken::V,jetzi,bahčit
8644,melken::V,jetzi,paččeeđ
8645,melken::V,jetzi,pââččad
8646,melken::V,jetzi,лаппьсе
8647,hacken::V,xehatu,tsåalhkodh
8648,hacken::V,xehatu,tsållat
8649,hacken::V,xehatu,tsáhpat
8650,hacken::V,xehatu,čuollat
8651,hacken::V,xehatu,čuollâđ
8652,hacken::V,xehatu,ceäk'kad
8653,hacken::V,xehatu,ця̄ххкэ
8654,gießen::V,isuri,tjaetsiehtidh
8655,gießen::V,isuri,tjáhttjit
8656,gießen::V,isuri,njuoskadit
8657,gießen::V,isuri,čáhccet
8658,gießen::V,isuri,njuos'kâdiđ
8659,gießen::V,isuri,väällad
8660,gießen::V,isuri,ва̄ллэ
8661,reifen::V,heldu,njoetsedh
8662,reifen::V,heldu,láddat
8663,reifen::V,heldu,láddat
8664,reifen::V,heldu,laddâđ
8665,reifen::V,heldu,laddâd
8666,reifen::V,heldu,ӣллкнэ
8667,reifen::V,heldu,ло̄а̄янтэ
8668,reifen::V,zoritu,njoetsedh
8669,reifen::V,zoritu,láddat
8670,reifen::V,zoritu,láddat
8671,reifen::V,zoritu,laddâđ
8672,reifen::V,zoritu,laddâd
8673,reifen::V,zoritu,ӣллкнэ
8674,reifen::V,zoritu,ло̄а̄янтэ
8675,zubereiten::V,prestatu,jurjiehtidh
8676,zubereiten::V,prestatu,riejddit
8677,zubereiten::V,prestatu,ráhkadit
8678,zubereiten::V,prestatu,va'lmâštiđ
8679,zubereiten::V,prestatu,vaalmšted
8680,zubereiten::V,prestatu,во̄а̄лмшэ
8681,kochen::V,egosi,voessjedh
8682,kochen::V,egosi,vuossjat
8683,kochen::V,egosi,duolldádit
8684,kochen::V,egosi,vuoš'šat
8685,kochen::V,egosi,vuoššâđ
8686,kochen::V,egosi,ǩe´tted
8687,kochen::V,egosi,кыппьтэ
8688,backen::V,labean egin,bååhkedh
8689,backen::V,labean egin,lájbbot
8690,backen::V,labean egin,báhkket
8691,backen::V,labean egin,goikadit
8692,backen::V,labean egin,liäi'buđ
8693,backen::V,labean egin,vää´l'jed
8694,backen::V,labean egin,па̄шшьтэ
8695,braten::V,erregosi,bissedh
8696,braten::V,erregosi,basset
8697,braten::V,erregosi,báistit
8698,braten::V,erregosi,steiket
8699,braten::V,erregosi,passeeđ
8700,braten::V,erregosi,pä´štted
8701,braten::V,erregosi,па̄шшьтэ
8702,umrühren::V,eragin,firredh
8703,umrühren::V,eragin,fierrot
8704,umrühren::V,eragin,fierrut
8705,umrühren::V,eragin,fiärruđ
8706,umrühren::V,eragin,sie´jjted
8707,umrühren::V,eragin,вӣршэ
8708,stricken::V,trikotatu,gurredh
8709,stricken::V,trikotatu,gådet
8710,stricken::V,trikotatu,gođđit
8711,stricken::V,trikotatu,kođđeeđ
8712,stricken::V,trikotatu,kåå´đđed
8713,stricken::V,trikotatu,коадтӭ
8714,stricken::V,puntu egin,gurredh
8715,stricken::V,puntu egin,gådet
8716,stricken::V,puntu egin,gođđit
8717,stricken::V,puntu egin,kođđeeđ
8718,stricken::V,puntu egin,kåå´đđed
8719,stricken::V,puntu egin,коадтӭ
8720,nähen::V,josi,gåarodh
8721,nähen::V,josi,goarrot
8722,nähen::V,josi,goarrut
8723,nähen::V,josi,kuárruđ
8724,nähen::V,josi,kuärrad
8725,nähen::V,josi,куаррэ
8726,färben::V,tindatu,klaeriedidh
8727,färben::V,tindatu,bájnnit
8728,färben::V,tindatu,sihttset
8729,färben::V,tindatu,báidnit
8730,färben::V,tindatu,ivdnet
8731,färben::V,tindatu,päiniđ
8732,färben::V,tindatu,päinnad
8733,färben::V,tindatu,ǩe´rjjeed
8734,färben::V,tindatu,по̄а̄ййнэ
8735,reinigen::V,ikuzi,reenskedh
8736,reinigen::V,ikuzi,dïdtesjidh
8737,reinigen::V,ikuzi,rájnnit
8738,reinigen::V,ikuzi,čorget
8739,reinigen::V,ikuzi,buhtistit
8740,reinigen::V,ikuzi,kađvâđ
8741,reinigen::V,ikuzi,čurgiđ
8742,reinigen::V,ikuzi,putestiđ
8743,reinigen::V,ikuzi,čiisteed
8744,reinigen::V,ikuzi,puu´ttsted
8745,reinigen::V,ikuzi,чисстэ
8746,reinigen::V,ikuzi,е̄ллэ
8747,reinigen::V,garbitu,reenskedh
8748,reinigen::V,garbitu,dïdtesjidh
8749,reinigen::V,garbitu,rájnnit
8750,reinigen::V,garbitu,čorget
8751,reinigen::V,garbitu,buhtistit
8752,reinigen::V,garbitu,kađvâđ
8753,reinigen::V,garbitu,čurgiđ
8754,reinigen::V,garbitu,putestiđ
8755,reinigen::V,garbitu,čiisteed
8756,reinigen::V,garbitu,puu´ttsted
8757,reinigen::V,garbitu,чисстэ
8758,reinigen::V,garbitu,е̄ллэ
8759,waschen::V,xahutu,bïssedh
8760,waschen::V,xahutu,bassat
8761,waschen::V,xahutu,bassat
8762,waschen::V,xahutu,posâliđ
8763,waschen::V,xahutu,põõssâd
8764,waschen::V,xahutu,пэ̄ссэ
8765,waschen::V,garbitu,bïssedh
8766,waschen::V,garbitu,bassat
8767,waschen::V,garbitu,bassat
8768,waschen::V,garbitu,posâliđ
8769,waschen::V,garbitu,põõssâd
8770,waschen::V,garbitu,пэ̄ссэ
8771,abwischen::V,xukatu,njaamedh
8772,abwischen::V,xukatu,sihkastit
8773,abwischen::V,xukatu,sihkkut
8774,abwischen::V,xukatu,sikkođ
8775,abwischen::V,xukatu,sekkad
8776,abwischen::V,xukatu,чисстэ
8777,spülen::V,irakutzi,skuvledh
8778,spülen::V,irakutzi,dåjddet
8779,spülen::V,irakutzi,doidit
8780,spülen::V,irakutzi,skuljiđ
8781,spülen::V,irakutzi,toideđ
8782,spülen::V,irakutzi,tåiddad
8783,spülen::V,irakutzi,sku´lljeed
8784,spülen::V,irakutzi,пэ̄ссэ
8785,fegen::V,erraztatu,sööpedh
8786,fegen::V,erraztatu,suohttsit
8787,fegen::V,erraztatu,luvdet
8788,fegen::V,erraztatu,sihostiđ
8789,fegen::V,erraztatu,roppâđ
8790,fegen::V,erraztatu,västtad
8791,fegen::V,erraztatu,seekksted
8792,fegen::V,erraztatu,по̄а̄шшэ
8793,kehren::V,isastu,tjirredh
8794,kehren::V,isastu,såbit
8795,kehren::V,isastu,luvdet
8796,kehren::V,isastu,suo'pâlistiđ
8797,kehren::V,isastu,västtad
8798,kehren::V,isastu,по̄а̄шшэ
8799,baden::V,bainatu,voejedidh
8800,baden::V,bainatu,gálatjit
8801,baden::V,bainatu,gálašit
8802,baden::V,bainatu,lávguđ
8803,baden::V,bainatu,vuõjjâd
8804,baden::V,bainatu,sääunõõttâd
8805,baden::V,bainatu,вӯйнэдтэ
8806,baden::V,bainua hartu,voejedidh
8807,baden::V,bainua hartu,gálatjit
8808,baden::V,bainua hartu,gálašit
8809,baden::V,bainua hartu,lávguđ
8810,baden::V,bainua hartu,vuõjjâd
8811,baden::V,bainua hartu,sääunõõttâd
8812,baden::V,bainua hartu,вӯйнэдтэ
8813,sich waschen::V,burua garbitu,bïssedidh
8814,sich waschen::V,burua garbitu,basádit
8815,sich waschen::V,burua garbitu,basadit
8816,sich waschen::V,burua garbitu,posâdâttâđ
8817,sich waschen::V,burua garbitu,põõuuõõttâd
8818,sich waschen::V,burua garbitu,пэзнэдтэ
8819,ausziehen::V,erantzi,svæjkedh
8820,ausziehen::V,erantzi,nuollat
8821,ausziehen::V,erantzi,nuollat
8822,ausziehen::V,erantzi,noollâđ
8823,ausziehen::V,erantzi,nõõllâd
8824,ausziehen::V,erantzi,jä´hssed
8825,ausziehen::V,erantzi,я̄ккьсе
8826,anziehen::V,jantzi,gaarvoehtidh
8827,anziehen::V,jantzi,tsåggåt
8828,anziehen::V,jantzi,nahkehit
8829,anziehen::V,jantzi,čákŋat
8830,anziehen::V,jantzi,ká'rvuttiđ
8831,anziehen::V,jantzi,čouggâd
8832,anziehen::V,jantzi,nââ´ǩǩted
8833,anziehen::V,jantzi,ца̄гке
8834,anziehen::V,jantzi,наккьхе
8835,sich anziehen::V,jantzi,gåårvedidh
8836,sich anziehen::V,jantzi,gárvvunit
8837,sich anziehen::V,jantzi,gárvodit
8838,sich anziehen::V,jantzi,kárvudâttâđ
8839,sich anziehen::V,jantzi,teâvõõttâd
8840,sich anziehen::V,jantzi,туввнэдтэ
8841,kämmen::V,orraztu,tjåhkodh
8842,kämmen::V,orraztu,rájddat
8843,kämmen::V,orraztu,čohkut
8844,kämmen::V,orraztu,čohhoođ
8845,kämmen::V,orraztu,čååkkad
8846,kämmen::V,orraztu,чоагкэ
8847,schmücken::V,apaindu,rïesedh
8848,schmücken::V,apaindu,feegredh
8849,schmücken::V,apaindu,hiervvit
8850,schmücken::V,apaindu,tjáppedit
8851,schmücken::V,apaindu,čiŋahit
8852,schmücken::V,apaindu,čiŋâttiđ
8853,schmücken::V,apaindu,heärvted
8854,schmücken::V,apaindu,ре̄ввклаххьтэ
8855,sagen::V,esan,jiehtedh
8856,sagen::V,esan,javllat
8857,sagen::V,esan,dadjat
8858,sagen::V,esan,cealkit
8859,sagen::V,esan,ettâđ
8860,sagen::V,esan,celkkiđ
8861,sagen::V,esan,nõmmeed
8862,sagen::V,esan,ceä´lǩǩed
8863,sagen::V,esan,е̄ввэ
8864,sagen::V,esan,це̄ӆӆьке
8865,sprechen::V,mintzatu,håaledh
8866,sprechen::V,mintzatu,rudnat
8867,sprechen::V,mintzatu,runádit
8868,sprechen::V,mintzatu,sárdnut
8869,sprechen::V,mintzatu,sárnuđ
8870,sprechen::V,mintzatu,särnnad
8871,sprechen::V,mintzatu,са̄ррнэ
8872,sprechen::V,hitz egin,håaledh
8873,sprechen::V,hitz egin,rudnat
8874,sprechen::V,hitz egin,runádit
8875,sprechen::V,hitz egin,sárdnut
8876,sprechen::V,hitz egin,sárnuđ
8877,sprechen::V,hitz egin,särnnad
8878,sprechen::V,hitz egin,са̄ррнэ
8879,reden::V,hitz egin,håaledh
8880,reden::V,hitz egin,sáhkadit
8881,reden::V,hitz egin,hupmat
8882,reden::V,hitz egin,arvâlâddâđ
8883,reden::V,hitz egin,sárnudiđ
8884,reden::V,hitz egin,mainsted
8885,reden::V,hitz egin,е̄внэллэ
8886,sich unterhalten::V,solastu,soptsestalledh
8887,sich unterhalten::V,solastu,ságastit
8888,sich unterhalten::V,solastu,ságastallat
8889,sich unterhalten::V,solastu,jumadit
8890,sich unterhalten::V,solastu,ságastallat
8891,sich unterhalten::V,solastu,ma'inâstiđ
8892,sich unterhalten::V,solastu,maainsted
8893,sich unterhalten::V,solastu,мо̄а̄йнсе
8894,sich unterhalten::V,solas egin,soptsestalledh
8895,sich unterhalten::V,solas egin,ságastit
8896,sich unterhalten::V,solas egin,ságastallat
8897,sich unterhalten::V,solas egin,jumadit
8898,sich unterhalten::V,solas egin,ságastallat
8899,sich unterhalten::V,solas egin,ma'inâstiđ
8900,sich unterhalten::V,solas egin,maainsted
8901,sich unterhalten::V,solas egin,мо̄а̄йнсе
8902,fragen::V,galdetu,gihtjedh
8903,fragen::V,galdetu,gahtjat
8904,fragen::V,galdetu,gatjádit
8905,fragen::V,galdetu,jearrat
8906,fragen::V,galdetu,koijâdiđ
8907,fragen::V,galdetu,kõõččâd
8908,fragen::V,galdetu,кэ̄дже
8909,bitten::V,eskatu,birredh
8910,bitten::V,eskatu,aanoestidh
8911,bitten::V,eskatu,rohkelassjedh
8912,bitten::V,eskatu,ádnot
8913,bitten::V,eskatu,gåhttjot
8914,bitten::V,eskatu,bivdit
8915,bitten::V,eskatu,pivdeđ
8916,bitten::V,eskatu,äännad
8917,bitten::V,eskatu,raukkâd
8918,bitten::V,eskatu,а̄нкэ
8919,bitten::V,eskatu,кэ̄дже
8920,bitten::V,galdegin,birredh
8921,bitten::V,galdegin,aanoestidh
8922,bitten::V,galdegin,rohkelassjedh
8923,bitten::V,galdegin,ádnot
8924,bitten::V,galdegin,gåhttjot
8925,bitten::V,galdegin,bivdit
8926,bitten::V,galdegin,pivdeđ
8927,bitten::V,galdegin,äännad
8928,bitten::V,galdegin,raukkâd
8929,bitten::V,galdegin,а̄нкэ
8930,bitten::V,galdegin,кэ̄дже
8931,erzählen::V,edestu,saakestidh
8932,erzählen::V,edestu,giehttot
8933,erzählen::V,edestu,subtsastit
8934,erzählen::V,edestu,muitalit
8935,erzählen::V,edestu,uvástâllâđ
8936,erzählen::V,edestu,ma'inâstiđ
8937,erzählen::V,edestu,maainsted
8938,erzählen::V,edestu,мо̄а̄йнсе
8939,erzählen::V,kontatu,saakestidh
8940,erzählen::V,kontatu,giehttot
8941,erzählen::V,kontatu,subtsastit
8942,erzählen::V,kontatu,muitalit
8943,erzählen::V,kontatu,uvástâllâđ
8944,erzählen::V,kontatu,ma'inâstiđ
8945,erzählen::V,kontatu,maainsted
8946,erzählen::V,kontatu,мо̄а̄йнсе
8947,mitteilen::V,jakinarazi,såårnedh
8948,mitteilen::V,jakinarazi,bïeljelidh
8949,mitteilen::V,jakinarazi,diededit
8950,mitteilen::V,jakinarazi,dieđihit
8951,mitteilen::V,jakinarazi,a'lmottiđ
8952,mitteilen::V,jakinarazi,tie´đted
8953,mitteilen::V,jakinarazi,це̄ӆӆьке
8954,nennen::V,izena eman,gåhtjodh
8955,nennen::V,izena eman,lahtedh
8956,nennen::V,izena eman,nammadit
8957,nennen::V,izena eman,gohččut
8958,nennen::V,izena eman,nomâttiđ
8959,nennen::V,izena eman,koččođ
8960,nennen::V,izena eman,nõõmted
8961,nennen::V,izena eman,нэ̄ммдэ
8962,nennen::V,izena eman,це̄ӆӆьке
8963,rufen::V,dei egin,gåhtjodh
8964,rufen::V,dei egin,tjåarvodh
8965,rufen::V,dei egin,tjuorvvot
8966,rufen::V,dei egin,čuorvut
8967,rufen::V,dei egin,čuár'vuđ
8968,rufen::V,dei egin,kåččad
8969,rufen::V,dei egin,čuârvvad
8970,rufen::V,dei egin,коаххче
8971,prahlen::V,harrokerian ibili,girmedh
8972,prahlen::V,harrokerian ibili,goarssudit
8973,prahlen::V,harrokerian ibili,rábmot
8974,prahlen::V,harrokerian ibili,ramâččâttâđ
8975,prahlen::V,harrokerian ibili,kuärggõõttâd
8976,prahlen::V,harrokerian ibili,куарктэ
8977,prahlen::V,ahoberokeriak esan,girmedh
8978,prahlen::V,ahoberokeriak esan,goarssudit
8979,prahlen::V,ahoberokeriak esan,rábmot
8980,prahlen::V,ahoberokeriak esan,ramâččâttâđ
8981,prahlen::V,ahoberokeriak esan,kuärggõõttâd
8982,prahlen::V,ahoberokeriak esan,куарктэ
8983,übersetzen::V,itzuli,jarkoestidh
8984,übersetzen::V,itzuli,jårggålit
8985,übersetzen::V,itzuli,jorgalit
8986,übersetzen::V,itzuli,jurgâliđ
8987,übersetzen::V,itzuli,jåårǥlâ´tted
8988,denken::V,pentsatu,ussjedidh
8989,denken::V,pentsatu,ájádallat
8990,denken::V,pentsatu,usjudit
8991,denken::V,pentsatu,jurddašit
8992,denken::V,pentsatu,jurdeđ
8993,denken::V,pentsatu,ju'rdâččiđ
8994,denken::V,pentsatu,juurdčed
8995,denken::V,pentsatu,юррьтэ
8996,denken::V,gogoeta egin,ussjedidh
8997,denken::V,gogoeta egin,ájádallat
8998,denken::V,gogoeta egin,usjudit
8999,denken::V,gogoeta egin,jurddašit
9000,denken::V,gogoeta egin,jurdeđ
9001,denken::V,gogoeta egin,ju'rdâččiđ
9002,denken::V,gogoeta egin,juurdčed
9003,denken::V,gogoeta egin,юррьтэ
9004,glauben::V,sinetsi,jaehkedh
9005,glauben::V,sinetsi,jáhkket
9006,glauben::V,sinetsi,jáhkkit
9007,glauben::V,sinetsi,oskođ
9008,glauben::V,sinetsi,jähittiđ
9009,glauben::V,sinetsi,åskkad
9010,glauben::V,sinetsi,оасскэ
9011,bemerken::V,ohartu,aajhtsedh
9012,bemerken::V,ohartu,lahtestidh
9013,bemerken::V,ohartu,ájttsat
9014,bemerken::V,ohartu,gæhttjat
9015,bemerken::V,ohartu,tsuojggit
9016,bemerken::V,ohartu,áicat
9017,bemerken::V,ohartu,fuobmát
9018,bemerken::V,ohartu,aiccâđ
9019,bemerken::V,ohartu,huá'mášiđ
9020,bemerken::V,ohartu,aiccâd
9021,bemerken::V,ohartu,huõmsted
9022,bemerken::V,ohartu,уййнэ
9023,bemerken::V,konturatu,aajhtsedh
9024,bemerken::V,konturatu,lahtestidh
9025,bemerken::V,konturatu,ájttsat
9026,bemerken::V,konturatu,gæhttjat
9027,bemerken::V,konturatu,tsuojggit
9028,bemerken::V,konturatu,áicat
9029,bemerken::V,konturatu,fuobmát
9030,bemerken::V,konturatu,aiccâđ
9031,bemerken::V,konturatu,huá'mášiđ
9032,bemerken::V,konturatu,aiccâd
9033,bemerken::V,konturatu,huõmsted
9034,bemerken::V,konturatu,уййнэ
9035,erkennen::V,ezagutu,dabtedh
9036,erkennen::V,ezagutu,dåbddåt
9037,erkennen::V,ezagutu,dovdát
9038,erkennen::V,ezagutu,fuobmát
9039,erkennen::V,ezagutu,tubdâđ
9040,erkennen::V,ezagutu,tobddâd
9041,erkennen::V,ezagutu,тӣдтӭ
9042,erkennen::V,ezagutu,то̄ммтэ
9043,erkennen::V,antzeman,dabtedh
9044,erkennen::V,antzeman,dåbddåt
9045,erkennen::V,antzeman,dovdát
9046,erkennen::V,antzeman,fuobmát
