,Concept_ID,sk,se
5568,elf::NUM,jedenásť,oktanuppelohkái
5569,elf::NUM,jedenásť,ohtnubáloh
5570,elf::NUM,jedenásť,õtmlo
5571,elf::NUM,jedenásť,õhttmlo
5572,elf::NUM,jedenásť,э̄ххтэмплоагкь
5573,zwölf::NUM,dvanásť,luhkiegöökte
5574,zwölf::NUM,dvanásť,lågenanguokta
5575,zwölf::NUM,dvanásť,guoktenuppelohkái
5576,zwölf::NUM,dvanásť,kyeh'tnubáloh
5577,zwölf::NUM,dvanásť,kuâtmlo
5578,zwölf::NUM,dvanásť,kuâhttmlo
5579,zwölf::NUM,dvanásť,кӯххтэмплоагкь
5580,zwanzig::NUM,dvadsať,göökteluhkie
5581,zwanzig::NUM,dvadsať,guoktalåhke
5582,zwanzig::NUM,dvadsať,guoktelogi
5583,zwanzig::NUM,dvadsať,kyeh'tilov
5584,zwanzig::NUM,dvadsať,kuâhttlo
5585,zwanzig::NUM,dvadsať,кӯххтлоагкь
5586,dreißig::NUM,tridsať,golmeluhkie
5587,dreißig::NUM,tridsať,gålmmålåhke
5588,dreißig::NUM,tridsať,golbmalogi
5589,dreißig::NUM,tridsať,kulmâlov
5590,dreißig::NUM,tridsať,koummlo
5591,dreißig::NUM,tridsať,ко̄ллмлоагкь
5592,vierzig::NUM,štyridsať,njieljieluhkie
5593,vierzig::NUM,štyridsať,nielljalåhke
5594,vierzig::NUM,štyridsať,njealljelogi
5595,vierzig::NUM,štyridsať,neljilov
5596,vierzig::NUM,štyridsať,nelljlo
5597,vierzig::NUM,štyridsať,не̄лльйлоагкь
5598,fünfzig::NUM,päťdesiat,vïjhteluhkie
5599,fünfzig::NUM,päťdesiat,vihttalåhke
5600,fünfzig::NUM,päťdesiat,vihttalogi
5601,fünfzig::NUM,päťdesiat,vittâlov
5602,fünfzig::NUM,päťdesiat,vittlo
5603,fünfzig::NUM,päťdesiat,выдтлоагкъ
5604,sechzig::NUM,šesťdesiat,govhteluhkie
5605,sechzig::NUM,šesťdesiat,guhttalåhke
5606,sechzig::NUM,šesťdesiat,guhttalogi
5607,sechzig::NUM,šesťdesiat,kuttâlov
5608,sechzig::NUM,šesťdesiat,kuttlo
5609,sechzig::NUM,šesťdesiat,кудтлоагкь
5610,siebzig::NUM,sedemdesiat,tjïjhtjeluhkie
5611,siebzig::NUM,sedemdesiat,gietjavlåhke
5612,siebzig::NUM,sedemdesiat,čiežalogi
5613,siebzig::NUM,sedemdesiat,čiččâmlov
5614,siebzig::NUM,sedemdesiat,čičmlo
5615,siebzig::NUM,sedemdesiat,кыджемьлоагкь
5616,achtzig::NUM,osemdesiat,gaektsieluhkie
5617,achtzig::NUM,osemdesiat,gáktsalåhke
5618,achtzig::NUM,osemdesiat,gávccilogi
5619,achtzig::NUM,osemdesiat,kähcilov
5620,achtzig::NUM,osemdesiat,kä´hcclo
5621,achtzig::NUM,osemdesiat,ка̄ххцлоагкь
5622,neunzig::NUM,deväťdesiat,uktsieluhkie
5623,neunzig::NUM,deväťdesiat,aktselåhke
5624,neunzig::NUM,deväťdesiat,ovccilogi
5625,neunzig::NUM,deväťdesiat,ohcelov
5626,neunzig::NUM,deväťdesiat,å´hcclo
5627,neunzig::NUM,deväťdesiat,аххцлоагкь
5628,hundert::NUM,sto,tjuetie
5629,hundert::NUM,sto,tjuohte
5630,hundert::NUM,sto,čuođi
5631,hundert::NUM,sto,čyeti
5632,hundert::NUM,sto,čue´tt
5633,hundert::NUM,sto,чӯдть
5634,tausend::NUM,tisíc,tåvsene
5635,tausend::NUM,tisíc,stoeretjuetie
5636,tausend::NUM,tisíc,tuvsán
5637,tausend::NUM,tisíc,duhát
5638,tausend::NUM,tisíc,duhát
5639,tausend::NUM,tisíc,tuhháát
5640,tausend::NUM,tisíc,dohat
5641,tausend::NUM,tisíc,то̄а̄фант
5642,und::CNJ,i,jïh
5643,und::CNJ,i,ja
5644,und::CNJ,i,ja
5645,und::CNJ,i,já
5646,und::CNJ,i,di
5647,und::CNJ,i,я
5648,und::CNJ,i,да
5649,und::CNJ,i,де
5650,oder::CNJ,alebo,jallh
5651,oder::CNJ,alebo,jali
5652,oder::CNJ,alebo,dahje
5653,oder::CNJ,alebo,adai
5654,oder::CNJ,alebo,avi
5655,oder::CNJ,alebo,le´be
5656,oder::CNJ,alebo,элэ
5657,oder::CNJ,alebo,вай
5658,stehen::V,stáť,tjåadtjodh
5659,stehen::V,stáť,seajsasjidh
5660,stehen::V,stáť,tjuodtjot
5661,stehen::V,stáť,čuožžut
5662,stehen::V,stáť,cuáp'cuđ
5663,stehen::V,stáť,čuâǯ'ǯad
5664,stehen::V,stáť,чуэннче
5665,sitzen::V,sedieť,tjahkasjidh
5666,sitzen::V,sedieť,tjåhkkåhit
5667,sitzen::V,sedieť,čohkkát
5668,sitzen::V,sedieť,čokkáđ
5669,sitzen::V,sedieť,išttâd åårrad
5670,sitzen::V,sedieť,ышштэ
5671,liegen::V,ležať,gaajranidh
5672,liegen::V,ležať,vellahit
5673,liegen::V,ležať,veallát
5674,liegen::V,ležať,viäl'láđ
5675,liegen::V,ležať,liâššâd
5676,liegen::V,ležať,ле̄шшэ
5677,hängen::V,visieť,gævnjasjidh
5678,hängen::V,visieť,gahtsahit
5679,hängen::V,visieť,heaŋgát
5680,hängen::V,visieť,hiäŋ'gáđ
5681,hängen::V,visieť,sorččad
5682,hängen::V,visieť,ла̄бпэ
5683,werden::V,stať sa,sjïdtedh
5684,werden::V,stať sa,sjaddat
5685,werden::V,stať sa,beassat
5686,werden::V,stať sa,šoddâđ
5687,werden::V,stať sa,šõddâd
5688,werden::V,stať sa,шэ̄ннтэ
5689,passieren::V,stať sa,vaasedh
5690,passieren::V,stať sa,sjaddat
5691,passieren::V,stať sa,dáhpáduvvat
5692,passieren::V,stať sa,vássit
5693,passieren::V,stať sa,dáhpáhuvvat
5694,passieren::V,stať sa,šoddâđ
5695,passieren::V,stať sa,šõddâd
5696,passieren::V,stať sa,шэ̄ннтэ
5697,passieren::V,stať sa,тагсэ
5698,beginnen::V,začať sa,aelkedh
5699,beginnen::V,začať sa,álgget
5700,beginnen::V,začať sa,álggahit
5701,beginnen::V,začať sa,älgiđ
5702,beginnen::V,začať sa,ä´lǧǧed
5703,beginnen::V,začať sa,о̄а̄лкхуввэ
5704,beginnen::V,začať sa,о̄а̄лкхэднэ
5705,enden::V,končiť sa,orrijidh
5706,enden::V,končiť sa,hiejttet
5707,enden::V,končiť sa,nohkat
5708,enden::V,končiť sa,nuuhâđ
5709,enden::V,končiť sa,puu´tted
5710,enden::V,končiť sa,пудтэ
5711,enden::V,končiť sa,кӣркнэ
5712,wechseln::V,meniť sa,målsodh
5713,wechseln::V,meniť sa,lånudit
5714,wechseln::V,meniť sa,molssastit
5715,wechseln::V,meniť sa,molsašuddat
5716,wechseln::V,meniť sa,molsođ
5717,wechseln::V,meniť sa,vaaitõõttâd
5718,wechseln::V,meniť sa,вуайхувнэ
5719,aufgehen[Sonne]::V,vychádzať,låvnedh
5720,aufgehen[Sonne]::V,vychádzať,årijdit
5721,aufgehen[Sonne]::V,vychádzať,lavnnet
5722,aufgehen[Sonne]::V,vychádzať,badjánit
5723,aufgehen[Sonne]::V,vychádzať,pajaniđ
5724,aufgehen[Sonne]::V,vychádzať,pâjjned
5725,aufgehen[Sonne]::V,vychádzať,пэ̄ййнэ
5726,untergehen[Sonne]::V,zapadnúť,luajhtadidh
5727,untergehen[Sonne]::V,zapadnúť,gáhtot
5728,untergehen[Sonne]::V,zapadnúť,vidodit
5729,untergehen[Sonne]::V,zapadnúť,luoitádit
5730,untergehen[Sonne]::V,zapadnúť,lyeš'tiđ
5731,untergehen[Sonne]::V,zapadnúť,lue´štted
5732,untergehen[Sonne]::V,zapadnúť,луэшштэдтэ
5733,scheinen[Sonne]::V,svietiť,goekedh
5734,scheinen[Sonne]::V,svietiť,bájttet
5735,scheinen[Sonne]::V,svietiť,báitit
5736,scheinen[Sonne]::V,svietiť,päštiđ
5737,scheinen[Sonne]::V,svietiť,pä´štted
5738,scheinen[Sonne]::V,svietiť,па̄шшьтэ
5739,donnern::V,hrmieť,laakedh
5740,donnern::V,hrmieť,sjærggot
5741,donnern::V,hrmieť,čerget
5742,donnern::V,hrmieť,čiär'guđ
5743,donnern::V,hrmieť,čeärgged
5744,donnern::V,hrmieť,ча̄рркэ
5745,wehen::V,viať,bïegkedh
5746,wehen::V,viať,bieggat
5747,wehen::V,viať,bieggat
5748,wehen::V,viať,pieg'gâđ
5749,wehen::V,viať,piõg'gâd
5750,wehen::V,viať,пӣӈӈкье
5751,strömen::V,prúdiť,galkedh
5752,strömen::V,prúdiť,gålggåt
5753,strömen::V,prúdiť,golgat
5754,strömen::V,prúdiť,kulgâđ
5755,strömen::V,prúdiť,kolggâd
5756,strömen::V,prúdiť,ко̄ллкэ
5757,fließen::V,tiecť,galkedh
5758,fließen::V,tiecť,gålggåt
5759,fließen::V,tiecť,golgat
5760,fließen::V,tiecť,kulgâđ
5761,fließen::V,tiecť,kolggâd
5762,fließen::V,tiecť,ко̄ллкэ
5763,sich drehen::V,točiť sa,jårredh
5764,sich drehen::V,točiť sa,bådnjåsit
5765,sich drehen::V,točiť sa,jorrat
5766,sich drehen::V,točiť sa,juurrâđ
5767,sich drehen::V,točiť sa,joorrâd
5768,sich drehen::V,točiť sa,чо̄ннэ
5769,sich drehen::V,krútiť sa,jårredh
5770,sich drehen::V,krútiť sa,bådnjåsit
5771,sich drehen::V,krútiť sa,jorrat
5772,sich drehen::V,krútiť sa,juurrâđ
5773,sich drehen::V,krútiť sa,joorrâd
5774,sich drehen::V,krútiť sa,чо̄ннэ
5775,schwanken::V,kolísať,syjjedidh
5776,schwanken::V,kolísať,vábbulit
5777,schwanken::V,kolísať,suoibut
5778,schwanken::V,kolísať,juár'buđ
5779,schwanken::V,kolísať,lâsmmad
5780,schwanken::V,kolísať,leâujjad
5781,schwanken::V,kolísať,лыйввэ
5782,schwanken::V,kolísať,качьедтэ
5783,schwanken::V,klátiť sa,syjjedidh
5784,schwanken::V,klátiť sa,vábbulit
5785,schwanken::V,klátiť sa,suoibut
5786,schwanken::V,klátiť sa,juár'buđ
5787,schwanken::V,klátiť sa,lâsmmad
5788,schwanken::V,klátiť sa,leâujjad
5789,schwanken::V,klátiť sa,лыйввэ
5790,schwanken::V,klátiť sa,качьедтэ
5791,schwingen::V,kývať sa,gaavedh
5792,schwingen::V,kývať sa,svinhtedh
5793,schwingen::V,kývať sa,gávvat
5794,schwingen::V,kývať sa,hiäi'luđ
5795,schwingen::V,kývať sa,heillad
5796,schwingen::V,kývať sa,мо̄а̄хнэ
5797,schwingen::V,chvieť sa,gaavedh
5798,schwingen::V,chvieť sa,svinhtedh
5799,schwingen::V,chvieť sa,gávvat
5800,schwingen::V,chvieť sa,hiäi'luđ
5801,schwingen::V,chvieť sa,heillad
5802,schwingen::V,chvieť sa,мо̄а̄хнэ
5803,fallen::V,padať,gahtjedh
5804,fallen::V,padať,gahttjat
5805,fallen::V,padať,gahččat
5806,fallen::V,padať,jurrâđ
5807,fallen::V,padať,kõččâd
5808,fallen::V,padať,viõr'rled
5809,fallen::V,padať,ёрнэ
5810,fallen::V,padať,кэ̄ххче
5811,brennen::V,páliť,bueledh
5812,brennen::V,páliť,buollet
5813,brennen::V,páliť,buollit
5814,brennen::V,páliť,pyelliđ
5815,brennen::V,páliť,pue´lled
5816,brennen::V,páliť,пӯлле
5817,brennen::V,horieť,bueledh
5818,brennen::V,horieť,buollet
5819,brennen::V,horieť,buollit
5820,brennen::V,horieť,pyelliđ
5821,brennen::V,horieť,pue´lled
5822,brennen::V,horieť,пӯлле
5823,rauchen::V,dymiť sa,soevedidh
5824,rauchen::V,dymiť sa,berkiestidh
5825,rauchen::V,dymiť sa,tsåjttset
5826,rauchen::V,dymiť sa,borgguhit
5827,rauchen::V,dymiť sa,po'rgestiđ
5828,rauchen::V,dymiť sa,soicceđ
5829,rauchen::V,dymiť sa,suõv'veed
5830,rauchen::V,dymiť sa,суввдэ
5831,regnen::V,pršať,abrodh
5832,regnen::V,pršať,harvvet
5833,regnen::V,pršať,rássjodit
5834,regnen::V,pršať,arvit
5835,regnen::V,pršať,arved
5836,regnen::V,pršať,â´brred
5837,regnen::V,pršať,аббрэ
5838,gefrieren::V,zamrznút,gelmedh
5839,gefrieren::V,zamrznút,jeangodh
5840,gefrieren::V,zamrznút,jiegŋot
5841,gefrieren::V,zamrznút,galbmot
5842,gefrieren::V,zamrznút,jiäŋŋuđ
5843,gefrieren::V,zamrznút,jiõŋŋâd
5844,gefrieren::V,zamrznút,kâ´lmmed
5845,gefrieren::V,zamrznút,калльме
5846,tauen::V,taviť sa,leamkedh
5847,tauen::V,taviť sa,suddat
5848,tauen::V,taviť sa,sagŋadit
5849,tauen::V,taviť sa,suddat
5850,tauen::V,taviť sa,suddâđ
5851,tauen::V,taviť sa,suddâd
5852,tauen::V,taviť sa,sõõŋŋâd
5853,tauen::V,taviť sa,суннтэ
5854,schmelzen::V,taviť sa,sjalkedh
5855,schmelzen::V,taviť sa,suddat
5856,schmelzen::V,taviť sa,suddat
5857,schmelzen::V,taviť sa,suddâđ
5858,schmelzen::V,taviť sa,sooŋŋâđ
5859,schmelzen::V,taviť sa,suddâd
5860,schmelzen::V,taviť sa,sõõŋŋâd
5861,schmelzen::V,taviť sa,суннтэ
5862,trocknen::V,schnúť,gajhkedh
5863,trocknen::V,schnúť,gåjkkåt
5864,trocknen::V,schnúť,goikat
5865,trocknen::V,schnúť,iiŋŋâđ
5866,trocknen::V,schnúť,iiŋŋâd
5867,trocknen::V,schnúť,koškkâd
5868,trocknen::V,schnúť,ко̄шшкэ
5869,sieden::V,vrieť,doeltedh
5870,sieden::V,vrieť,duolldat
5871,sieden::V,vrieť,duoldat
5872,sieden::V,vrieť,tuol'dâđ
5873,sieden::V,vrieť,tuõlddâd
5874,sieden::V,vrieť,тӯллтэ
5875,faulen::V,hniť,rååknedh
5876,faulen::V,hniť,mïetskedh
5877,faulen::V,hniť,miesskat
5878,faulen::V,hniť,mieskat
5879,faulen::V,hniť,guohcagit
5880,faulen::V,hniť,kálágiđ
5881,faulen::V,hniť,kuo'câgiđ
5882,faulen::V,hniť,kuõccjed
5883,faulen::V,hniť,мӣццкэ
5884,verfaulen::V,zhniť,rååknedh
5885,verfaulen::V,zhniť,mïetskedh
5886,verfaulen::V,zhniť,miesskat
5887,verfaulen::V,zhniť,mieskat
5888,verfaulen::V,zhniť,guohcagit
5889,verfaulen::V,zhniť,kálágiđ
5890,verfaulen::V,zhniť,kuo'câgiđ
5891,verfaulen::V,zhniť,kuõccjed
5892,verfaulen::V,zhniť,кӯццке
5893,reißen::V,pretrhnúť sa,gäjhkanidh
5894,reißen::V,pretrhnúť sa,ráhkat
5895,reißen::V,pretrhnúť sa,liejmedit
5896,reißen::V,pretrhnúť sa,gaikánit
5897,reißen::V,pretrhnúť sa,kiškuđ
5898,reißen::V,pretrhnúť sa,rõttsed
5899,reißen::V,pretrhnúť sa,лӯнтнэ
5900,reißen::V,pretrhnúť sa,кышшксэллэ
5901,versinken::V,zapadnúť,våajodh
5902,versinken::V,zapadnúť,vuodjot
5903,versinken::V,zapadnúť,tjalggat
5904,versinken::V,zapadnúť,vuodjut
5905,versinken::V,zapadnúť,vuáijuđ
5906,versinken::V,zapadnúť,vuäjjad
5907,versinken::V,zapadnúť,вуаййе
5908,versinken::V,potopiť sa,våajodh
5909,versinken::V,potopiť sa,vuodjot
5910,versinken::V,potopiť sa,tjalggat
5911,versinken::V,potopiť sa,vuodjut
5912,versinken::V,potopiť sa,vuáijuđ
5913,versinken::V,potopiť sa,vuäjjad
5914,versinken::V,potopiť sa,вуаййе
5915,vergehen::V,plynúť,vaesedh
5916,vergehen::V,plynúť,vásset
5917,vergehen::V,plynúť,gollat
5918,vergehen::V,plynúť,kullâđ
5919,vergehen::V,plynúť,jåå´tted
5920,vergehen::V,plynúť,ва̄ссэ
5921,vergehen::V,plynúť,ӣллъюввэ
5922,erscheinen::V,objaviť sa,vååjnedh
5923,erscheinen::V,objaviť sa,ihtet
5924,erscheinen::V,objaviť sa,ihtit
5925,erscheinen::V,objaviť sa,albmodit
5926,erscheinen::V,objaviť sa,a'lmostuđ
5927,erscheinen::V,objaviť sa,ee´tted
5928,erscheinen::V,objaviť sa,čuäitõõttâd
5929,erscheinen::V,objaviť sa,i´lmstõõvvâd
5930,erscheinen::V,objaviť sa,ыдтӭ
5931,verschwinden::V,zmiznúť,haajpanidh
5932,verschwinden::V,zmiznúť,gáhtot
5933,verschwinden::V,zmiznúť,jávkat
5934,verschwinden::V,zmiznúť,jä'vkittiđ
5935,verschwinden::V,zmiznúť,jaukkâd
5936,verschwinden::V,zmiznúť,hää´vjed
5937,verschwinden::V,zmiznúť,ка̄дтэ
5938,sinken::V,klesať,våajodh
5939,sinken::V,klesať,tsoahkot
5940,sinken::V,klesať,snjoaredit
5941,sinken::V,klesať,čalgat
5942,sinken::V,klesať,luáš'tádâttâđ
5943,sinken::V,klesať,njeeijâđ
5944,sinken::V,klesať,luâšttõõttâd
5945,sinken::V,klesať,njeâjjad
5946,sinken::V,klesať,луэшштэдтэ
5947,abnehmen::V,ubúdať,nåhkedidh
5948,abnehmen::V,ubúdať,unnot
5949,abnehmen::V,ubúdať,binnot
5950,abnehmen::V,ubúdať,geahppánit
5951,abnehmen::V,ubúdať,kiäp'pániđ
5952,abnehmen::V,ubúdať,ǩeäp'pned
5953,abnehmen::V,ubúdať,уһцнэ
5954,zunehmen::V,pribúdať,lassánit
5955,zunehmen::V,pribúdať,ædnot
5956,zunehmen::V,pribúdať,lassánit
5957,zunehmen::V,pribúdať,stuorrut
5958,zunehmen::V,pribúdať,lasaniđ
5959,zunehmen::V,pribúdať,šõkkned
5960,zunehmen::V,pribúdať,лашшнэ
5961,zunehmen::V,pribúdať,шуррнэ
5962,steigen::V,stúpať,tjuedtjielidh
5963,steigen::V,stúpať,allánit
5964,steigen::V,stúpať,badjánit
5965,steigen::V,stúpať,allánit
5966,steigen::V,stúpať,alaniđ
5967,steigen::V,stúpať,âllned
5968,steigen::V,stúpať,pâjjned
5969,steigen::V,stúpať,пэ̄ййнэ
5970,wachsen::V,rásť,suvvedh
5971,wachsen::V,rásť,sjïdtedh
5972,wachsen::V,rásť,sjaddat
5973,wachsen::V,rásť,šaddat
5974,wachsen::V,rásť,stuorrut
5975,wachsen::V,rásť,šoddâđ
5976,wachsen::V,rásť,šõddâd
5977,wachsen::V,rásť,шэ̄ннтэ
5978,glänzen::V,jagať sa,gïjkedh
5979,glänzen::V,jagať sa,guohkat
5980,glänzen::V,jagať sa,guojttet
5981,glänzen::V,jagať sa,deadjut
5982,glänzen::V,jagať sa,gildit
5983,glänzen::V,jagať sa,kolottiđ
5984,glänzen::V,jagať sa,pe´lǩǩed
5985,glänzen::V,jagať sa,leä´dǧǧed
5986,glänzen::V,jagať sa,пӯлле
5987,glänzen::V,jagať sa,пыӆӆьке
5988,glänzen::V,lesknúť sa,gïjkedh
5989,glänzen::V,lesknúť sa,guohkat
5990,glänzen::V,lesknúť sa,guojttet
5991,glänzen::V,lesknúť sa,deadjut
5992,glänzen::V,lesknúť sa,gildit
5993,glänzen::V,lesknúť sa,kolottiđ
5994,glänzen::V,lesknúť sa,pe´lǩǩed
5995,glänzen::V,lesknúť sa,leä´dǧǧed
5996,glänzen::V,lesknúť sa,пӯлле
5997,glänzen::V,lesknúť sa,пыӆӆьке
5998,funkeln::V,iskriť sa,gaskedh
5999,funkeln::V,iskriť sa,tsehtsat
6000,funkeln::V,iskriť sa,jillat
6001,funkeln::V,iskriť sa,šealgut
6002,funkeln::V,iskriť sa,čuovggáhallat
6003,funkeln::V,iskriť sa,šiäl'guđ
6004,funkeln::V,iskriť sa,cåkkad
6005,funkeln::V,iskriť sa,кэ̄сскэ
6006,lärmen::V,lomoziť,rajjadidh
6007,lärmen::V,lomoziť,juhtsat
6008,lärmen::V,lomoziť,rigeret
6009,lärmen::V,lomoziť,šlámaidit
6010,lärmen::V,lomoziť,šlamâdiđ
6011,lärmen::V,lomoziť,ruõjjâd
6012,lärmen::V,lomoziť,ёаффэ
6013,läuten::V,cengať,ringkedh
6014,läuten::V,cengať,skállat
6015,läuten::V,cengať,tiibmet
6016,läuten::V,cengať,čuoijâđ
6017,läuten::V,cengať,čuõjjâd
6018,läuten::V,cengať,чӯййе
6019,klingeln::V,zvoniť,klåenkiehtidh
6020,klingeln::V,zvoniť,skuolkkat
6021,klingeln::V,zvoniť,skilahit
6022,klingeln::V,zvoniť,čuoijâđ
6023,klingeln::V,zvoniť,soi´ttjed
6024,klingeln::V,zvoniť,зво̄ннэ
6025,klirren::V,rinčať,skaanjedh
6026,klirren::V,rinčať,skuollat
6027,klirren::V,rinčať,skillit
6028,klirren::V,rinčať,skilaidit
6029,klirren::V,rinčať,cilkkeđ
6030,klirren::V,rinčať,škäälâ´tted
6031,klirren::V,rinčať,цыӆӆклэ
6032,brausen::V,hučať,brorredh
6033,brausen::V,hučať,sjovvedh
6034,brausen::V,hučať,skåvvat
6035,brausen::V,hučať,márajdit
6036,brausen::V,hučať,boršut
6037,brausen::V,hučať,šaavvâđ
6038,brausen::V,hučať,kõõmeed
6039,brausen::V,hučať,шэ̄ӈӈлуввэ
6040,rauschen::V,šumieť,brorredh
6041,rauschen::V,šumieť,sjåvvat
6042,rauschen::V,šumieť,sjoahkot
6043,rauschen::V,šumieť,boršut
6044,rauschen::V,šumieť,šuuvvâđ
6045,rauschen::V,šumieť,šaavvâđ
6046,rauschen::V,šumieť,šuumeed
6047,rauschen::V,šumieť,ёаффэ
6048,klingen::V,znieť,gaajedh
6049,klingen::V,znieť,sjijjedh
6050,klingen::V,znieť,jiednat
6051,klingen::V,znieť,tjuodjat
6052,klingen::V,znieť,čuodjat
6053,klingen::V,znieť,kulluđ
6054,klingen::V,znieť,koll'jed
6055,klingen::V,znieť,ӣннъе
6056,klingen::V,zvoniť,gaajedh
6057,klingen::V,zvoniť,sjijjedh
6058,klingen::V,zvoniť,jiednat
6059,klingen::V,zvoniť,tjuodjat
6060,klingen::V,zvoniť,čuodjat
6061,klingen::V,zvoniť,kulluđ
6062,klingen::V,zvoniť,koll'jed
6063,klingen::V,zvoniť,ӣннъе
6064,bellen::V,štekať,huhtedh
6065,bellen::V,štekať,tsiellat
6066,bellen::V,štekať,ciellat
6067,bellen::V,štekať,umástiđ
6068,bellen::V,štekať,uukkâd
6069,bellen::V,štekať,угкэ
6070,bellen::V,brechať,huhtedh
6071,bellen::V,brechať,tsiellat
6072,bellen::V,brechať,ciellat
6073,bellen::V,brechať,umástiđ
6074,bellen::V,brechať,uukkâd
6075,bellen::V,brechať,угкэ
6076,heulen::V,vyť,ujkierdidh
6077,heulen::V,vyť,hålvvot
6078,heulen::V,vyť,holvut
6079,heulen::V,vyť,olvođ
6080,heulen::V,vyť,ålvvad
6081,heulen::V,vyť,оаллвэ
6082,blasen::V,duť,båssodh
6083,blasen::V,duť,båssot
6084,blasen::V,duť,bossut
6085,blasen::V,duť,bieggat
6086,blasen::V,duť,possoođ
6087,blasen::V,duť,pååssad
6088,blasen::V,duť,piõg'gâd
6089,blasen::V,duť,поассэ
6090,blasen::V,duť,поасслэ
6091,blasen::V,fúkať,båssodh
6092,blasen::V,fúkať,båssot
6093,blasen::V,fúkať,bossut
6094,blasen::V,fúkať,bieggat
6095,blasen::V,fúkať,possoođ
6096,blasen::V,fúkať,pååssad
6097,blasen::V,fúkať,piõg'gâd
6098,blasen::V,fúkať,поассэ
6099,blasen::V,fúkať,поасслэ
6100,pfeifen::V,pískať,njorkedidh
6101,pfeifen::V,pískať,snjurggot
6102,pfeifen::V,pískať,njurgut
6103,pfeifen::V,pískať,njurgođ
6104,pfeifen::V,pískať,njorggad
6105,pfeifen::V,pískať,нюрркэ
6106,pfeifen::V,hvízdať,njorkedidh
6107,pfeifen::V,hvízdať,snjurggot
6108,pfeifen::V,hvízdať,njurgut
6109,pfeifen::V,hvízdať,njurgođ
6110,pfeifen::V,hvízdať,njorggad
6111,pfeifen::V,hvízdať,нюрркэ
6112,schreien::V,kričať,geevledh
6113,schreien::V,kričať,gádjat
6114,schreien::V,kričať,rihtjot
6115,schreien::V,kričať,čurvet
6116,schreien::V,kričať,čuár'vuđ
6117,schreien::V,kričať,čuârvvad
6118,schreien::V,kričať,кугкьхе
6119,schreien::V,kričať,кугхэллэ
6120,stöhnen::V,stenať,sjuahkedh
6121,stöhnen::V,stenať,tsáhkkat
6122,stöhnen::V,stenať,fuoikit
6123,stöhnen::V,stenať,cakkâđ
6124,stöhnen::V,stenať,luâikkad
6125,stöhnen::V,stenať,вуаххкэ
6126,zittern::V,triasť sa,dierkesjidh
6127,zittern::V,triasť sa,svarrat
6128,zittern::V,triasť sa,skielbbit
6129,zittern::V,triasť sa,doargestit
6130,zittern::V,triasť sa,náiggistit
6131,zittern::V,triasť sa,doarggistit
6132,zittern::V,triasť sa,tuá'rgistiđ
6133,zittern::V,triasť sa,tuä´rjsted
6134,zittern::V,triasť sa,кыррьтэ
6135,leben::V,žiť,jieledh
6136,leben::V,žiť,iellet
6137,leben::V,žiť,viessot
6138,leben::V,žiť,eallit
6139,leben::V,žiť,eelliđ
6140,leben::V,žiť,jie´lled
6141,leben::V,žiť,е̄лле
6142,geboren werden::V,narodiť sa,reakadidh
6143,geboren werden::V,narodiť sa,riegádit
6144,geboren werden::V,narodiť sa,riegádit
6145,geboren werden::V,narodiť sa,šoddâđ
6146,geboren werden::V,narodiť sa,šõddâd
6147,geboren werden::V,narodiť sa,шэ̄ннтэ
6148,atmen::V,dýchať,voejngehtidh
6149,atmen::V,dýchať,vuojŋŋat
6150,atmen::V,dýchať,vuoigŋat
6151,atmen::V,dýchať,vuoi'ŋâđ
6152,atmen::V,dýchať,vuõiŋŋâd
6153,atmen::V,dýchať,вӯййнэ
6154,trinken::V,piť,jovkedh
6155,trinken::V,piť,juhkat
6156,trinken::V,piť,juhkat
6157,trinken::V,piť,juuḥâđ
6158,trinken::V,piť,juukkâd
6159,trinken::V,piť,югкэ
6160,essen::V,jesť,byöpmedidh
6161,essen::V,jesť,bårråt
6162,essen::V,jesť,borrat
6163,essen::V,jesť,purrâđ
6164,essen::V,jesť,poorrâd
6165,essen::V,jesť,по̄ррэ
6166,schlucken::V,zhltnuť,njïeledh
6167,schlucken::V,zhltnuť,njiellat
6168,schlucken::V,zhltnuť,njieládit
6169,schlucken::V,zhltnuť,njiellâđ
6170,schlucken::V,zhltnuť,njiõllâd
6171,schlucken::V,zhltnuť,нӣллэ
6172,müde werden::V,unaviť sa,sæjlodh
6173,müde werden::V,unaviť sa,goegkedh
6174,müde werden::V,unaviť sa,vájbbat
6175,müde werden::V,unaviť sa,váibat
6176,müde werden::V,unaviť sa,vaibâđ
6177,müde werden::V,unaviť sa,levvjed
6178,müde werden::V,unaviť sa,лоаткнэ
6179,einschlafen::V,usnúť,nahkestidh
6180,einschlafen::V,usnúť,nahkesalledh
6181,einschlafen::V,usnúť,oaddát
6182,einschlafen::V,usnúť,nohkkat
6183,einschlafen::V,usnúť,nohádiđ
6184,einschlafen::V,usnúť,no´ǩǩeed
6185,einschlafen::V,usnúť,нагьруввэ
6186,einschlafen::V,zaspať,nahkestidh
6187,einschlafen::V,zaspať,nahkesalledh
6188,einschlafen::V,zaspať,oaddát
6189,einschlafen::V,zaspať,nohkkat
6190,einschlafen::V,zaspať,nohádiđ
6191,einschlafen::V,zaspať,no´ǩǩeed
6192,einschlafen::V,zaspať,нагьруввэ
6193,schlafen::V,spať,åeredh
6194,schlafen::V,spať,oadet
6195,schlafen::V,spať,oađđit
