,Concept_ID,se,eu
7594,abreißen::V,ra´šǩǩeed,kendu
7595,abreißen::V,rååttad,kendu
7596,abreißen::V,ро̄дтҍе,kendu
7597,abreißen::V,пӯттҍкье,kendu
7598,abschneiden::V,tjoehpestidh,moztu
7599,abschneiden::V,tjoehpestidh,pikatu
7600,abschneiden::V,jallat,moztu
7601,abschneiden::V,jallat,pikatu
7602,abschneiden::V,čuohppat,moztu
7603,abschneiden::V,čuohppat,pikatu
7604,abschneiden::V,jogâldiđ,moztu
7605,abschneiden::V,jogâldiđ,pikatu
7606,abschneiden::V,geerelidh,moztu
7607,abschneiden::V,geerelidh,pikatu
7608,abschneiden::V,е̄дтэ,moztu
7609,abschneiden::V,е̄дтэ,pikatu
7610,abschneiden::V,е̄дтлэ,moztu
7611,abschneiden::V,е̄дтлэ,pikatu
7612,binden::V,gårredidh,lotu
7613,binden::V,gårredidh,estekatu
7614,binden::V,tjadnat,lotu
7615,binden::V,tjadnat,estekatu
7616,binden::V,gárrat,lotu
7617,binden::V,gárrat,estekatu
7618,binden::V,čoonnâđ,lotu
7619,binden::V,čoonnâđ,estekatu
7620,binden::V,čõõnnâd,lotu
7621,binden::V,čõõnnâd,estekatu
7622,binden::V,čuõlmmâd,lotu
7623,binden::V,čuõlmmâd,estekatu
7624,binden::V,ко̄ррэ,lotu
7625,binden::V,ко̄ррэ,estekatu
7626,binden::V,чӯллмдэ,lotu
7627,binden::V,чӯллмдэ,estekatu
7628,binden::V,ко̄а̄ррэ,lotu
7629,binden::V,ко̄а̄ррэ,estekatu
7630,stecken::V,rïjtedh,sartu
7631,stecken::V,tsævkkat,sartu
7632,stecken::V,cáhkit,sartu
7633,stecken::V,cuggâđ,sartu
7634,stecken::V,čuõ´ǧ'ǧeed,sartu
7635,stecken::V,чогксэ,sartu
7636,stecken::V,це̄ӈькхэ,sartu
7637,brechen::V,dåajodh,apurtu
7638,brechen::V,tsåapkodh,apurtu
7639,brechen::V,doaddjut,apurtu
7640,brechen::V,cuvket,apurtu
7641,brechen::V,moorrâđ,apurtu
7642,brechen::V,mu´rdded,apurtu
7643,brechen::V,муррьтэ,apurtu
7644,klopfen::V,beenghkedh,jo
7645,klopfen::V,goalkkalit,jo
7646,klopfen::V,tsábbmet,jo
7647,klopfen::V,goalkit,jo
7648,klopfen::V,skoalkit,jo
7649,klopfen::V,skuá'lkuttiđ,jo
7650,klopfen::V,kuälkted,jo
7651,klopfen::V,та̄гкэ,jo
7652,hauen::V,beenghkedh,jo
7653,hauen::V,tjuollat,jo
7654,hauen::V,čuollat,jo
7655,hauen::V,čurmâđ,jo
7656,hauen::V,čâ´cǩǩed,jo
7657,hauen::V,та̄гкэ,jo
7658,hauen::V,ва̄сстэ,jo
7659,kleben::V,njamkedh,itsatsi
7660,kleben::V,dædnjodit,itsatsi
7661,kleben::V,liibmet,itsatsi
7662,kleben::V,taṃadiđ,itsatsi
7663,kleben::V,li´jmmjed,itsatsi
7664,kleben::V,нямхэ,itsatsi
7665,reiben::V,daanjedh,igurtzi
7666,reiben::V,ruvvit,igurtzi
7667,reiben::V,ruvvet,igurtzi
7668,reiben::V,fiärruđ,igurtzi
7669,reiben::V,heârrad,igurtzi
7670,reiben::V,ru´vvjed,igurtzi
7671,reiben::V,е̄ррэ,igurtzi
7672,streichen::V,daejdedh,igurtzi
7673,streichen::V,badtjadidh,igurtzi
7674,streichen::V,vuojddat,igurtzi
7675,streichen::V,málet,igurtzi
7676,streichen::V,njuohtat,igurtzi
7677,streichen::V,njuottâđ,igurtzi
7678,streichen::V,puák'suđ,igurtzi
7679,streichen::V,påhssad,igurtzi
7680,streichen::V,мо̄а̄шшэ,igurtzi
7681,schleifen::V,slijhpedh,zorroztu
7682,schleifen::V,sadjet,zorroztu
7683,schleifen::V,sadjit,zorroztu
7684,schleifen::V,šliipet,zorroztu
7685,schleifen::V,saijeeđ,zorroztu
7686,schleifen::V,sââjjad,zorroztu
7687,schleifen::V,tabǯsted,zorroztu
7688,schleifen::V,то̄а̄мчсе,zorroztu
7689,schneiden::V,bietskedh,moztu
7690,schneiden::V,suoddat,moztu
7691,schneiden::V,tjuohppat,moztu
7692,schneiden::V,biesskedit,moztu
7693,schneiden::V,čuohppat,moztu
7694,schneiden::V,čuop'pâđ,moztu
7695,schneiden::V,čuõp'pâd,moztu
7696,schneiden::V,е̄дтэ,moztu
7697,schneiden::V,пе̄ррэ,moztu
7698,schneiden::V,чӯххпэ,moztu
7699,rütteln::V,firredh,astindu
7700,rütteln::V,firredh,inarrosi
7701,rütteln::V,doargestit,astindu
7702,rütteln::V,doargestit,inarrosi
7703,rütteln::V,šluvgit,astindu
7704,rütteln::V,šluvgit,inarrosi
7705,rütteln::V,pušteđ,astindu
7706,rütteln::V,pušteđ,inarrosi
7707,rütteln::V,pu´štted,astindu
7708,rütteln::V,pu´štted,inarrosi
7709,rütteln::V,пушшьтэ,astindu
7710,rütteln::V,пушшьтэ,inarrosi
7711,schütteln::V,firredh,astindu
7712,schütteln::V,firredh,inarrosi
7713,schütteln::V,sjavnnjet,astindu
7714,schütteln::V,sjavnnjet,inarrosi
7715,schütteln::V,sillnat,astindu
7716,schütteln::V,sillnat,inarrosi
7717,schütteln::V,skullhet,astindu
7718,schütteln::V,skullhet,inarrosi
7719,schütteln::V,salkalit,astindu
7720,schütteln::V,salkalit,inarrosi
7721,schütteln::V,pušteđ,astindu
7722,schütteln::V,pušteđ,inarrosi
7723,schütteln::V,pu´štted,astindu
7724,schütteln::V,pu´štted,inarrosi
7725,schütteln::V,пушшьтэ,astindu
7726,schütteln::V,пушшьтэ,inarrosi
7727,schwenken::V,svinhtedh,zabukatu
7728,schwenken::V,svikkastit,zabukatu
7729,schwenken::V,šlivgut,zabukatu
7730,schwenken::V,hiä'iluttiđ,zabukatu
7731,schwenken::V,heeilted,zabukatu
7732,schwenken::V,маххъе,zabukatu
7733,schütten::V,gurhkedh,isuri
7734,schütten::V,hállit,isuri
7735,schütten::V,liejkkit,isuri
7736,schütten::V,leškiđ,isuri
7737,schütten::V,virâttiđ,isuri
7738,schütten::V,väällad,isuri
7739,schütten::V,ва̄ллэ,isuri
7740,füllen::V,dievhtedh,bete
7741,füllen::V,dievddet,bete
7742,füllen::V,deavdit,bete
7743,füllen::V,tevdiđ,bete
7744,füllen::V,tiudded,bete
7745,füllen::V,тӣввтэ,bete
7746,einwickeln::V,gïesedh,bildu
7747,einwickeln::V,giessat,bildu
7748,einwickeln::V,gárrat,bildu
7749,einwickeln::V,giessat,bildu
7750,einwickeln::V,gurpat,bildu
7751,einwickeln::V,kiessâđ,bildu
7752,einwickeln::V,ǩiõssâd,bildu
7753,einwickeln::V,кӣссэ,bildu
7754,tragen::V,guedtedh,eroan
7755,tragen::V,guedtedh,eraman
7756,tragen::V,guoddet,eroan
7757,tragen::V,guoddet,eraman
7758,tragen::V,guoddit,eroan
7759,tragen::V,guoddit,eraman
7760,tragen::V,kyed'diđ,eroan
7761,tragen::V,kyed'diđ,eraman
7762,tragen::V,kue´d'ded,eroan
7763,tragen::V,kue´d'ded,eraman
7764,tragen::V,кӯннҌтэ,eroan
7765,tragen::V,кӯннҌтэ,eraman
7766,schleppen::V,fatnehtidh,narrastu
7767,schleppen::V,fatnehtidh,herrestatu
7768,schleppen::V,sliehpit,narrastu
7769,schleppen::V,sliehpit,herrestatu
7770,schleppen::V,feastit,narrastu
7771,schleppen::V,feastit,herrestatu
7772,schleppen::V,vie'šidiđ,narrastu
7773,schleppen::V,vie'šidiđ,herrestatu
7774,schleppen::V,hinnađ,narrastu
7775,schleppen::V,hinnađ,herrestatu
7776,schleppen::V,nje´ʒʒed,narrastu
7777,schleppen::V,nje´ʒʒed,herrestatu
7778,schleppen::V,чуввкэ,narrastu
7779,schleppen::V,чуввкэ,herrestatu
7780,ziehen::V,giesedh,tira egin
7781,ziehen::V,giesset,tira egin
7782,ziehen::V,geassit,tira egin
7783,ziehen::V,keessiđ,tira egin
7784,ziehen::V,ǩie´ssed,tira egin
7785,ziehen::V,ке̄ссе,tira egin
7786,aufbewahren::V,vöörhkedh,gorde
7787,aufbewahren::V,vuorkkit,gorde
7788,aufbewahren::V,seailluhit,gorde
7789,aufbewahren::V,siä'iluttiđ,gorde
7790,aufbewahren::V,seeilted,gorde
7791,aufbewahren::V,рӯкнэ,gorde
7792,werfen::V,slampestidh,jaurti
7793,werfen::V,slampestidh,aurtiki
7794,werfen::V,bálkkot,jaurti
7795,werfen::V,bálkkot,aurtiki
7796,werfen::V,suhppet,jaurti
7797,werfen::V,suhppet,aurtiki
7798,werfen::V,šlivgiđ,jaurti
7799,werfen::V,šlivgiđ,aurtiki
7800,werfen::V,čeâǥǥted,jaurti
7801,werfen::V,čeâǥǥted,aurtiki
7802,werfen::V,суэххпэ,jaurti
7803,werfen::V,суэххпэ,aurtiki
7804,fangen::V,bivtedh,atzeman
7805,fangen::V,giddit,atzeman
7806,fangen::V,bivdit,atzeman
7807,fangen::V,toppiđ,atzeman
7808,fangen::V,tää´vted,atzeman
7809,fangen::V,та̄бпэ,atzeman
7810,fangen::V,со̄а̄гкэ,atzeman
7811,packen::V,doerelidh,heldu
7812,packen::V,kreemsedh,heldu
7813,packen::V,doahppit,heldu
7814,packen::V,doahput,heldu
7815,packen::V,tuáppuđ,heldu
7816,packen::V,ká'ivâstiđ,heldu
7817,packen::V,tää´vted,heldu
7818,packen::V,каццсе,heldu
7819,packen::V,туэрркэ,heldu
7820,packen::V,ро̄а̄ппчье,heldu
7821,verstecken::V,tjïekedh,ostendu
7822,verstecken::V,tjïekedh,ezkutatu
7823,verstecken::V,tjiehkat,ostendu
7824,verstecken::V,tjiehkat,ezkutatu
7825,verstecken::V,čiehkat,ostendu
7826,verstecken::V,čiehkat,ezkutatu
7827,verstecken::V,čieḥâđ,ostendu
7828,verstecken::V,čieḥâđ,ezkutatu
7829,verstecken::V,peittad,ostendu
7830,verstecken::V,peittad,ezkutatu
7831,verstecken::V,пе̄йхьтэ,ostendu
7832,verstecken::V,пе̄йхьтэ,ezkutatu
7833,teilen::V,juekedh,zatitu
7834,teilen::V,juohket,zatitu
7835,teilen::V,juohkit,zatitu
7836,teilen::V,jyeḥiđ,zatitu
7837,teilen::V,jue´ǩǩed,zatitu
7838,teilen::V,ю̄гке,zatitu
7839,teilen::V,ра̄ттҍке,zatitu
7840,schicken::V,saadtodh,bidali
7841,schicken::V,sáddit,bidali
7842,schicken::V,sáddet,bidali
7843,schicken::V,vuo'lgâttiđ,bidali
7844,schicken::V,vuõltteed,bidali
7845,schicken::V,вӯлкхэ,bidali
7846,bringen::V,buektedh,ekarri
7847,bringen::V,doalvvot,ekarri
7848,bringen::V,buktit,ekarri
7849,bringen::V,tuál'vuđ,ekarri
7850,bringen::V,pu´htted,ekarri
7851,bringen::V,пыххьтэ,ekarri
7852,hinzufügen::V,dievhtedh,eratxiki
7853,hinzufügen::V,dievhtedh,gaineratu
7854,hinzufügen::V,duoddit,eratxiki
7855,hinzufügen::V,duoddit,gaineratu
7856,hinzufügen::V,lasedit,eratxiki
7857,hinzufügen::V,lasedit,gaineratu
7858,hinzufügen::V,lasihit,eratxiki
7859,hinzufügen::V,lasihit,gaineratu
7860,hinzufügen::V,lasettiđ,eratxiki
7861,hinzufügen::V,lasettiđ,gaineratu
7862,hinzufügen::V,lââ´zzted,eratxiki
7863,hinzufügen::V,lââ´zzted,gaineratu
7864,hinzufügen::V,лажьхе,eratxiki
7865,hinzufügen::V,лажьхе,gaineratu
7866,bekommen::V,åadtjodh,jaso
7867,bekommen::V,åttjudit,jaso
7868,bekommen::V,oažžut,jaso
7869,bekommen::V,juksâđ,jaso
7870,bekommen::V,uáž'žuđ,jaso
7871,bekommen::V,vuäǯ'ǯâd,jaso
7872,bekommen::V,вуаннче,jaso
7873,erhalten::V,åadtjodh,jaso
7874,erhalten::V,oadtjot,jaso
7875,erhalten::V,oažžut,jaso
7876,erhalten::V,uáž'žuđ,jaso
7877,erhalten::V,vuäǯ'ǯâd,jaso
7878,erhalten::V,ва̄лльтэ,jaso
7879,nehmen::V,vaeltedh,hartu
7880,nehmen::V,válldet,hartu
7881,nehmen::V,váldit,hartu
7882,nehmen::V,väldiđ,hartu
7883,nehmen::V,vä´ldded,hartu
7884,nehmen::V,ва̄лльтэ,hartu
7885,wählen::V,veeljedh,hautatu
7886,wählen::V,veeljedh,aukeratu
7887,wählen::V,válljit,hautatu
7888,wählen::V,válljit,aukeratu
7889,wählen::V,válljet,hautatu
7890,wählen::V,válljet,aukeratu
7891,wählen::V,valjiđ,hautatu
7892,wählen::V,valjiđ,aukeratu
7893,wählen::V,vaalšed,hautatu
7894,wählen::V,vaalšed,aukeratu
7895,wählen::V,va´lljeed,hautatu
7896,wählen::V,va´lljeed,aukeratu
7897,wählen::V,воалшэ,hautatu
7898,wählen::V,воалшэ,aukeratu
7899,auswählen::V,veeljedh,hautatu
7900,auswählen::V,veeljedh,aukeratu
7901,auswählen::V,tjuolldet,hautatu
7902,auswählen::V,tjuolldet,aukeratu
7903,auswählen::V,válljet,hautatu
7904,auswählen::V,válljet,aukeratu
7905,auswählen::V,valjiđ,hautatu
7906,auswählen::V,valjiđ,aukeratu
7907,auswählen::V,vaalšed,hautatu
7908,auswählen::V,vaalšed,aukeratu
7909,auswählen::V,va´lljeed,hautatu
7910,auswählen::V,va´lljeed,aukeratu
7911,auswählen::V,воалшэ,hautatu
7912,auswählen::V,воалшэ,aukeratu
7913,bewahren::V,vaarjelidh,begiratu
7914,bewahren::V,bisodit,begiratu
7915,bewahren::V,várjjalit,begiratu
7916,bewahren::V,seailluhit,begiratu
7917,bewahren::V,varjâliđ,begiratu
7918,bewahren::V,varjjled,begiratu
7919,bewahren::V,ӣшшьтэ,begiratu
7920,bewahren::V,во̄а̄ррьдэ,begiratu
7921,behindern::V,hööptdeh,oztopatu
7922,behindern::V,hieredit,oztopatu
7923,behindern::V,muhttet,oztopatu
7924,behindern::V,eastadit,oztopatu
7925,behindern::V,estiđ,oztopatu
7926,behindern::V,coggâđ,oztopatu
7927,behindern::V,hettiđ,oztopatu
7928,behindern::V,cõggâd,oztopatu
7929,behindern::V,е̄кхэллэ,oztopatu
7930,verderben::V,biejstedh,hondatu
7931,verderben::V,spedjat,hondatu
7932,verderben::V,billistit,hondatu
7933,verderben::V,pillediđ,hondatu
7934,verderben::V,tårmmad,hondatu
7935,verderben::V,pe´llsted,hondatu
7936,verderben::V,тоаррмэ,hondatu
7937,verderben::V,ма̄ййкэ,hondatu
7938,beschädigen::V,fæjloedidh,akastu
7939,beschädigen::V,vahágahttet,akastu
7940,beschädigen::V,bilidit,akastu
7941,beschädigen::V,vahâgittiđ,akastu
7942,beschädigen::V,pä´rtteed,akastu
7943,beschädigen::V,муррьтэ,akastu
7944,zerbrechen::V,tsööpkedh,apurtu
7945,zerbrechen::V,doadjet,apurtu
7946,zerbrechen::V,cuvket,apurtu
7947,zerbrechen::V,cuov'kkiđ,apurtu
7948,zerbrechen::V,muårrâd,apurtu
7949,zerbrechen::V,cu´vǩǩeed,apurtu
7950,zerbrechen::V,муррьтэ,apurtu
7951,zerreißen::V,gejhkielidh,zarratatu
7952,zerreißen::V,gajkudit,zarratatu
7953,zerreißen::V,gaikkodit,zarratatu
7954,zerreißen::V,ráisket,zarratatu
7955,zerreißen::V,kiškođ,zarratatu
7956,zerreißen::V,ra´šǩǩeed,zarratatu
7957,zerreißen::V,пуатткэ,zarratatu
7958,zerstören::V,eerjedh,suntsitu
7959,zerstören::V,biejsstet,suntsitu
7960,zerstören::V,håhkkidit,suntsitu
7961,zerstören::V,heavahit,suntsitu
7962,zerstören::V,duš'šadit,suntsitu
7963,zerstören::V,bilidit,suntsitu
7964,zerstören::V,hevâttiđ,suntsitu
7965,zerstören::V,hiâvted,suntsitu
7966,zerstören::V,ёҏтэ,suntsitu
7967,verbrennen::V,båeltedh,erre
7968,verbrennen::V,båeltedh,kiskali
7969,verbrennen::V,boalldet,erre
7970,verbrennen::V,boalldet,kiskali
7971,verbrennen::V,boaldit,erre
7972,verbrennen::V,boaldit,kiskali
7973,verbrennen::V,puál'diđ,erre
7974,verbrennen::V,puál'diđ,kiskali
7975,verbrennen::V,puä´ldded,erre
7976,verbrennen::V,puä´ldded,kiskali
7977,verbrennen::V,пуэлльтэ,erre
7978,verbrennen::V,пуэлльтэ,kiskali
7979,geben::V,vedtedh,eman
7980,geben::V,vaddet,eman
7981,geben::V,addit,eman
7982,geben::V,addliđ,eman
7983,geben::V,ä´n,eman
7984,geben::V,аннҍтэ,eman
7985,reichen::V,geelkedh,luzatu
7986,reichen::V,geelkedh,helarazi
7987,reichen::V,lagádit,luzatu
7988,reichen::V,lagádit,helarazi
7989,reichen::V,geiget,luzatu
7990,reichen::V,geiget,helarazi
7991,reichen::V,keigiđ,luzatu
7992,reichen::V,keigiđ,helarazi
7993,reichen::V,vuõiggâ´stted,luzatu
7994,reichen::V,vuõiggâ´stted,helarazi
7995,reichen::V,аннҍтэ,luzatu
7996,reichen::V,аннҍтэ,helarazi
7997,schenken::V,vedtedh,oparitu
7998,schenken::V,vaddet,oparitu
7999,schenken::V,skeaŋkut,oparitu
8000,schenken::V,skeŋket,oparitu
8001,schenken::V,skeŋkkiđ,oparitu
8002,schenken::V,sǩiâŋkkâd,oparitu
8003,schenken::V,ла̄ххе,oparitu
8004,versprechen::V,luhpiedidh,agindu
8005,versprechen::V,jáhttet,agindu
8006,versprechen::V,lohpidit,agindu
8007,versprechen::V,lopediđ,agindu
8008,versprechen::V,lå´ppeed,agindu
8009,versprechen::V,о̄а̄шштҍе,agindu
8010,wünschen::V,lahkoehtidh,opatu
8011,wünschen::V,lahkoehtidh,opetsi
8012,wünschen::V,sávvat,opatu
8013,wünschen::V,sávvat,opetsi
8014,wünschen::V,sávadit,opatu
8015,wünschen::V,sávadit,opetsi
8016,wünschen::V,doaivvuhit,opatu
8017,wünschen::V,doaivvuhit,opetsi
8018,wünschen::V,tuá'ivuttiđ,opatu
8019,wünschen::V,tuá'ivuttiđ,opetsi
8020,wünschen::V,tuâivvad,opatu
8021,wünschen::V,tuâivvad,opetsi
8022,wünschen::V,туввэ,opatu
8023,wünschen::V,туввэ,opetsi
8024,loben::V,girmedh,laudatu
8025,loben::V,girmedh,goraipatu
8026,loben::V,májnnot,laudatu
8027,loben::V,májnnot,goraipatu
8028,loben::V,rámmpot,laudatu
8029,loben::V,rámmpot,goraipatu
8030,loben::V,máidnut,laudatu
8031,loben::V,máidnut,goraipatu
8032,loben::V,rámidit,laudatu
8033,loben::V,rámidit,goraipatu
8034,loben::V,rammuđ,laudatu
8035,loben::V,rammuđ,goraipatu
8036,loben::V,rämidiđ,laudatu
8037,loben::V,rämidiđ,goraipatu
8038,loben::V,ââ´leed,laudatu
8039,loben::V,ââ´leed,goraipatu
8040,loben::V,ǩei´tted,laudatu
8041,loben::V,ǩei´tted,goraipatu
8042,loben::V,кыйта,laudatu
8043,loben::V,кыйта,goraipatu
8044,küssen::V,tjånnahtidh,musu eman
8045,küssen::V,tjuvliestidh,musu eman
8046,küssen::V,tjullit,musu eman
8047,küssen::V,tjulestit,musu eman
8048,küssen::V,cum'mát,musu eman
8049,küssen::V,cummistit,musu eman
8050,küssen::V,cummâliđ,musu eman
8051,küssen::V,cu´mmsted,musu eman
8052,küssen::V,cu´mmstõõllâd,musu eman
8053,küssen::V,нӣссэ,musu eman
8054,wiegen::V,sjammadidh,kulunkatu
8055,wiegen::V,vuohttot,kulunkatu
8056,wiegen::V,vuohtudit,kulunkatu
8057,wiegen::V,vuohttut,kulunkatu
8058,wiegen::V,vuát'tuđ,kulunkatu
8059,wiegen::V,nuäkkad,kulunkatu
8060,wiegen::V,suâibted,kulunkatu
8061,wiegen::V,нуагкэ,kulunkatu
8062,zudecken::V,gaptjedh,estali
8063,zudecken::V,loavddet,estali
8064,zudecken::V,gokčat,estali
8065,zudecken::V,luáv'diđ,estali
8066,zudecken::V,kä´tted,estali
8067,zudecken::V,ка̄ххьтэ,estali
8068,wecken::V,gåaskodh,esnatu
8069,wecken::V,gåaskodh,iratzartu
8070,wecken::V,båktet,esnatu
8071,wecken::V,båktet,iratzartu
8072,wecken::V,boktit,esnatu
8073,wecken::V,boktit,iratzartu
8074,wecken::V,rávkat,esnatu
8075,wecken::V,rávkat,iratzartu
8076,wecken::V,cuvnâđ,esnatu
8077,wecken::V,cuvnâđ,iratzartu
8078,wecken::V,counnâd,esnatu
8079,wecken::V,counnâd,iratzartu
8080,wecken::V,цо̄ввнэ,esnatu
8081,wecken::V,цо̄ввнэ,iratzartu
8082,zeigen::V,vuesiehtidh,erakutsi
8083,zeigen::V,vuosedit,erakutsi
8084,zeigen::V,giejgget,erakutsi
8085,zeigen::V,čájehit,erakutsi
8086,zeigen::V,čäittiđ,erakutsi
8087,zeigen::V,čujottiđ,erakutsi
8088,zeigen::V,čuäi´ted,erakutsi
8089,zeigen::V,вӯзьхе,erakutsi
8090,führen::V,steeredh,gidatu
8091,führen::V,doalvvot,gidatu
8092,führen::V,láidet,gidatu
8093,führen::V,jođettiđ,gidatu
8094,führen::V,jåå´đted,gidatu
8095,führen::V,выгкэ,gidatu
8096,lehren::V,ööhpehtidh,irakatsi
8097,lehren::V,åhpadit,irakatsi
8098,lehren::V,oahpahit,irakatsi
8099,lehren::V,máttááttiđ,irakatsi
8100,lehren::V,mätt'ted,irakatsi
8101,lehren::V,vuä´ppsted,irakatsi
8102,lehren::V,ма̄тҍха,irakatsi
8103,unterrichten::V,ööhpehtidh,eskolak eman
8104,unterrichten::V,lågådit,eskolak eman
8105,unterrichten::V,åhpadit,eskolak eman
8106,unterrichten::V,oahpahit,eskolak eman
8107,unterrichten::V,škovliđ,eskolak eman
8108,unterrichten::V,máttááttiđ,eskolak eman
8109,unterrichten::V,mätt'ted,eskolak eman
8110,unterrichten::V,vuä´ppsted,eskolak eman
8111,unterrichten::V,ма̄тҍха,eskolak eman
8112,aufziehen::V,eeledh,hazi
8113,aufziehen::V,bajedit,hazi
8114,aufziehen::V,biebmat,hazi
8115,aufziehen::V,pajaskeessiđ,hazi
8116,aufziehen::V,šoddâdiđ,hazi
8117,aufziehen::V,šõddeed,hazi
8118,aufziehen::V,peâm'mad,hazi
8119,aufziehen::V,вуэпьсе,hazi
8120,leiten::V,lijrehtidh,arteztu
8121,leiten::V,lájddit,arteztu
8122,leiten::V,oatsodit,arteztu
8123,leiten::V,jođihit,arteztu
8124,leiten::V,stivriđ,arteztu
8125,leiten::V,hovdiđ,arteztu
8126,leiten::V,jåå´đted,arteztu
8127,leiten::V,выгкэ,arteztu
8128,leiten::V,вӯййкье,arteztu
8129,antreiben::V,eadtjoestidh,bulkatu
8130,antreiben::V,hasodit,bulkatu
8131,antreiben::V,hállsjedit,bulkatu
8132,antreiben::V,gevret,bulkatu
8133,antreiben::V,rássat,bulkatu
8134,antreiben::V,kušottiđ,bulkatu
8135,antreiben::V,huá'puttiđ,bulkatu
8136,antreiben::V,rääskted,bulkatu
8137,antreiben::V,hõškkled,bulkatu
8138,antreiben::V,ёадҌхе,bulkatu
8139,lassen::V,baajedh,-arazi
8140,lassen::V,-ahttet,-arazi
8141,lassen::V,diktit,-arazi
8142,lassen::V,-ttiđ,-arazi
8143,lassen::V,ä´n,-arazi
8144,lassen::V,па̄ххкэ,-arazi
8145,einladen::V,bööredh,gonbidatu
8146,einladen::V,bivddit,gonbidatu
8147,einladen::V,gåhttjot,gonbidatu
8148,einladen::V,bovdet,gonbidatu
8149,einladen::V,koččođ,gonbidatu
8150,einladen::V,kåččad,gonbidatu
8151,einladen::V,коаххче,gonbidatu
8152,vereinigen::V,iktedidh,batu
8153,vereinigen::V,iktedidh,bateratu
8154,vereinigen::V,aktidit,batu
8155,vereinigen::V,aktidit,bateratu
8156,vereinigen::V,ovttastahttit,batu
8157,vereinigen::V,ovttastahttit,bateratu
8158,vereinigen::V,o'vtâstittiđ,batu
8159,vereinigen::V,o'vtâstittiđ,bateratu
8160,vereinigen::V,õhtteed,batu
8161,vereinigen::V,õhtteed,bateratu
8162,vereinigen::V,э̄хтхэ,batu
8163,vereinigen::V,э̄хтхэ,bateratu
8164,besuchen::V,åahpodh,ikustatu
8165,besuchen::V,goevlelidh,ikustatu
8166,besuchen::V,guossit,ikustatu
8167,besuchen::V,gal'let,ikustatu
8168,besuchen::V,fitnat,ikustatu
8169,besuchen::V,kolliđ,ikustatu
8170,besuchen::V,kõ´ll'jed,ikustatu
8171,besuchen::V,по̄дтлэ,ikustatu
8172,besuchen::V,во̄тэдтэ,ikustatu
8173,besuchen::V,во̄а̄ррдэ,ikustatu
8174,treffen::V,dieviedidh,topatu
8175,treffen::V,iejvvit,topatu
8176,treffen::V,deaivat,topatu
8177,treffen::V,staaviđ,topatu
8178,treffen::V,teividiđ,topatu
8179,treffen::V,o´ddjõõttâd,topatu
8180,treffen::V,вуэсстлэ,topatu
8181,sich versammeln::V,gaavnedidh,bildu
8182,sich versammeln::V,tjoaggut,bildu
8183,sich versammeln::V,čoahkkanit,bildu
8184,sich versammeln::V,čokkâniđ,bildu
8185,sich versammeln::V,nurâdâttâđ,bildu
8186,sich versammeln::V,noorõõttâd,bildu
8187,sich versammeln::V,вӯллклэ,bildu
8188,spielen::V,rïdtjedh,jolastu
8189,spielen::V,lustedalledh,jolastu
8190,spielen::V,ståhkat,jolastu
8191,spielen::V,stuvssit,jolastu
8192,spielen::V,speallat,jolastu
8193,spielen::V,le'ihâšiđ,jolastu
8194,spielen::V,siõrrâd,jolastu
8195,spielen::V,speâllad,jolastu
8196,spielen::V,сӣррэ,jolastu
8197,singen::V,laavlodh,abestu
8198,singen::V,laavlodh,kantatu
8199,singen::V,lávllot,abestu
8200,singen::V,lávllot,kantatu
8201,singen::V,lávlut,abestu
8202,singen::V,lávlut,kantatu
8203,singen::V,lávluđ,abestu
8204,singen::V,lávluđ,kantatu
8205,singen::V,läullad,abestu
8206,singen::V,läullad,kantatu
8207,singen::V,ла̄ввлэ,abestu
8208,singen::V,ла̄ввлэ,kantatu
8209,tanzen::V,daanhtsodh,dantzatu
