,Concept_ID,se,tr
4982,anderer::A,мудта,diğer
4983,anderer::A,е̄ресь,diğer
4984,erster::A,voestes,ilk
4985,erster::A,voestes,birinci
4986,erster::A,vuostasj,ilk
4987,erster::A,vuostasj,birinci
4988,erster::A,vuosttaš,ilk
4989,erster::A,vuosttaš,birinci
4990,erster::A,vuos'muš,ilk
4991,erster::A,vuos'muš,birinci
4992,erster::A,vuõs's,ilk
4993,erster::A,vuõs's,birinci
4994,erster::A,õõu´dmõs,ilk
4995,erster::A,õõu´dmõs,birinci
4996,erster::A,авьтмусс,ilk
4997,erster::A,авьтмусс,birinci
4998,zweiter::A,mubpie,ikinci
4999,zweiter::A,nubbe,ikinci
5000,zweiter::A,nubbi,ikinci
5001,zweiter::A,nubbe,ikinci
5002,zweiter::A,nu´bb,ikinci
5003,zweiter::A,ныммьп,ikinci
5004,dritter::A,gåalmede,üçüncü
5005,dritter::A,goalmát,üçüncü
5006,dritter::A,goalmmát,üçüncü
5007,dritter::A,kuálmád,üçüncü
5008,dritter::A,kuälmad,üçüncü
5009,dritter::A,кӯа̄ллмант,üçüncü
5010,letzter::A,minngemes,son
5011,letzter::A,minngemes,sonuncu
5012,letzter::A,maŋemus,son
5013,letzter::A,maŋemus,sonuncu
5014,letzter::A,maŋimus,son
5015,letzter::A,maŋimus,sonuncu
5016,letzter::A,majemuš,son
5017,letzter::A,majemuš,sonuncu
5018,letzter::A,mââi´mõs,son
5019,letzter::A,mââi´mõs,sonuncu
5020,letzter::A,маӈьмусс,son
5021,letzter::A,маӈьмусс,sonuncu
5022,allein::ADV,oktegh,yalnız
5023,allein::ADV,oktegh,tek başına
5024,allein::ADV,oktegimse,yalnız
5025,allein::ADV,oktegimse,tek başına
5026,allein::ADV,oktebisnie,yalnız
5027,allein::ADV,oktebisnie,tek başına
5028,allein::ADV,aktu,yalnız
5029,allein::ADV,aktu,tek başına
5030,allein::ADV,okto,yalnız
5031,allein::ADV,okto,tek başına
5032,allein::ADV,ohtuu,yalnız
5033,allein::ADV,ohtuu,tek başına
5034,allein::ADV,õhttu,yalnız
5035,allein::ADV,õhttu,tek başına
5036,allein::ADV,о̄ххтэ,yalnız
5037,allein::ADV,о̄ххтэ,tek başına
5038,zusammen::ADV,ektine,beraber
5039,zusammen::ADV,ektine,birlikte
5040,zusammen::ADV,ektesne,beraber
5041,zusammen::ADV,ektesne,birlikte
5042,zusammen::ADV,tjåenghkesne,beraber
5043,zusammen::ADV,tjåenghkesne,birlikte
5044,zusammen::ADV,siegen,beraber
5045,zusammen::ADV,siegen,birlikte
5046,zusammen::ADV,oktan,beraber
5047,zusammen::ADV,oktan,birlikte
5048,zusammen::ADV,ovttas,beraber
5049,zusammen::ADV,ovttas,birlikte
5050,zusammen::ADV,čoahkis,beraber
5051,zusammen::ADV,čoahkis,birlikte
5052,zusammen::ADV,oovtâst,beraber
5053,zusammen::ADV,oovtâst,birlikte
5054,zusammen::ADV,õõutsââ´jest,beraber
5055,zusammen::ADV,õõutsââ´jest,birlikte
5056,zusammen::ADV,аххтан,beraber
5057,zusammen::ADV,аххтан,birlikte
5058,zusammen::ADV,эфтэсьт,beraber
5059,zusammen::ADV,эфтэсьт,birlikte
5060,lange::ADV,guhkiem,çok
5061,lange::ADV,guhkiem,uzun
5062,lange::ADV,guhkev,çok
5063,lange::ADV,guhkev,uzun
5064,lange::ADV,mælggadav,çok
5065,lange::ADV,mælggadav,uzun
5066,lange::ADV,guhká,çok
5067,lange::ADV,guhká,uzun
5068,lange::ADV,kuhe,çok
5069,lange::ADV,kuhe,uzun
5070,lange::ADV,kuhháá,çok
5071,lange::ADV,kuhháá,uzun
5072,lange::ADV,kuu´ǩǩ,çok
5073,lange::ADV,kuu´ǩǩ,uzun
5074,lange::ADV,кугкь,çok
5075,lange::ADV,кугкь,uzun
5076,plötzlich::ADV,faahketji,ansızın
5077,plötzlich::ADV,faahketji,birdenbire
5078,plötzlich::ADV,hæhkkat,ansızın
5079,plötzlich::ADV,hæhkkat,birdenbire
5080,plötzlich::ADV,fáhkkestaga,ansızın
5081,plötzlich::ADV,fáhkkestaga,birdenbire
5082,plötzlich::ADV,fakkist,ansızın
5083,plötzlich::ADV,fakkist,birdenbire
5084,plötzlich::ADV,kruu´ta,ansızın
5085,plötzlich::ADV,kruu´ta,birdenbire
5086,plötzlich::ADV,а̄йнханна,ansızın
5087,plötzlich::ADV,а̄йнханна,birdenbire
5088,sofort::ADV,dallegh,hemen
5089,sofort::ADV,dallegh,derhal
5090,sofort::ADV,dalá,hemen
5091,sofort::ADV,dalá,derhal
5092,sofort::ADV,dalánagi,hemen
5093,sofort::ADV,dalánagi,derhal
5094,sofort::ADV,dakkavide,hemen
5095,sofort::ADV,dakkavide,derhal
5096,sofort::ADV,dakkaviđe,hemen
5097,sofort::ADV,dakkaviđe,derhal
5098,sofort::ADV,tállán,hemen
5099,sofort::ADV,tállán,derhal
5100,sofort::ADV,naraaz,hemen
5101,sofort::ADV,naraaz,derhal
5102,sofort::ADV,атть,hemen
5103,sofort::ADV,атть,derhal
5104,später::ADV,mænngan ,daha sonra
5105,später::ADV,maŋŋebut,daha sonra
5106,später::ADV,maŋŋel,daha sonra
5107,später::ADV,maŋ̣eláá,daha sonra
5108,später::ADV,mâ´ŋŋlakast,daha sonra
5109,später::ADV,маӈӈа,daha sonra
5110,jetzt::ADV,daelie,şimdi
5111,jetzt::ADV,dal,şimdi
5112,jetzt::ADV,dal,şimdi
5113,jetzt::ADV,tääl,şimdi
5114,jetzt::ADV,ââ´n,şimdi
5115,jetzt::ADV,атть,şimdi
5116,heute::ADV,daenbien,bugün
5117,heute::ADV,uddni,bugün
5118,heute::ADV,odne,bugün
5119,heute::ADV,onne,bugün
5120,heute::ADV,tä´bbe,bugün
5121,heute::ADV,та̄ррьм,bugün
5122,morgen::ADV,jirreden,yarın
5123,morgen::ADV,idet,yarın
5124,morgen::ADV,ihttin,yarın
5125,morgen::ADV,itten,yarın
5126,morgen::ADV,jâđđa,yarın
5127,morgen::ADV,янта,yarın
5128,bald::ADV,varke,yakında
5129,bald::ADV,ruvva,yakında
5130,bald::ADV,farga,yakında
5131,bald::ADV,vorgâ,yakında
5132,bald::ADV,sõrgg,yakında
5133,bald::ADV,вэхтэнне,yakında
5134,dann::ADV,die,sonra
5135,dann::ADV,dalloj,sonra
5136,dann::ADV,de,sonra
5137,dann::ADV,te,sonra
5138,dann::ADV,de,sonra
5139,dann::ADV,teä,sonra
5140,dann::ADV,â´tte,sonra
5141,dann::ADV,те,sonra
5142,gestern::ADV,jååktan,dün
5143,gestern::ADV,iektu,dün
5144,gestern::ADV,ikte,dün
5145,gestern::ADV,jieh't,dün
5146,gestern::ADV,jåhtta,dün
5147,gestern::ADV,яххта,dün
5148,einst::ADV,dejpeli,eskiden
5149,einst::ADV,åvdebut,eskiden
5150,einst::ADV,áigi,eskiden
5151,einst::ADV,dolin,eskiden
5152,einst::ADV,tovle,eskiden
5153,einst::ADV,tuu´l,eskiden
5154,einst::ADV,э̄ххьтэшьт,eskiden
5155,damals::ADV,aejkien,o zamanlar
5156,damals::ADV,dalloj,o zamanlar
5157,damals::ADV,dalle,o zamanlar
5158,damals::ADV,talle,o zamanlar
5159,damals::ADV,te´l,o zamanlar
5160,damals::ADV,teä´l,o zamanlar
5161,damals::ADV,танна,o zamanlar
5162,danach::ADV,mïnngesne,sonradan
5163,danach::ADV,mïnngesne,ondan sonra
5164,danach::ADV,dan maŋŋela,sonradan
5165,danach::ADV,dan maŋŋela,ondan sonra
5166,danach::ADV,maŋŋil,sonradan
5167,danach::ADV,maŋŋil,ondan sonra
5168,danach::ADV,das maŋŋá,sonradan
5169,danach::ADV,das maŋŋá,ondan sonra
5170,danach::ADV,maŋ̣a,sonradan
5171,danach::ADV,maŋ̣a,ondan sonra
5172,danach::ADV,mâ´ŋŋlest,sonradan
5173,danach::ADV,mâ´ŋŋlest,ondan sonra
5174,danach::ADV,маӈӈа,sonradan
5175,danach::ADV,маӈӈа,ondan sonra
5176,vorher::ADV,aarebi,önce
5177,vorher::ADV,aarebi,önceden
5178,vorher::ADV,åvddål,önce
5179,vorher::ADV,åvddål,önceden
5180,vorher::ADV,árat,önce
5181,vorher::ADV,árat,önceden
5182,vorher::ADV,ovdâl,önce
5183,vorher::ADV,ovdâl,önceden
5184,vorher::ADV,ouddâl,önce
5185,vorher::ADV,ouddâl,önceden
5186,vorher::ADV,а̄йка,önce
5187,vorher::ADV,а̄йка,önceden
5188,zuerst::ADV,voestegh,ilk önce
5189,zuerst::ADV,álgon,ilk önce
5190,zuerst::ADV,vuos,ilk önce
5191,zuerst::ADV,vuohččan,ilk önce
5192,zuerst::ADV,vuoč'čin,ilk önce
5193,zuerst::ADV,vuõ´ste,ilk önce
5194,zuerst::ADV,vuõs'smõõssân,ilk önce
5195,zuerst::ADV,э̄ввтла,ilk önce
5196,zuerst::ADV,э̄ввтэль,ilk önce
5197,einmal::ADV,ikth,bir defa
5198,einmal::ADV,akti,bir defa
5199,einmal::ADV,okte,bir defa
5200,einmal::ADV,ohtii,bir defa
5201,einmal::ADV,kojo,bir defa
5202,einmal::ADV,måttmešt,bir defa
5203,einmal::ADV,э̄фт вэ̄рр,bir defa
5204,manchmal::ADV,muvhtene,bazan
5205,manchmal::ADV,muhttijn,bazan
5206,manchmal::ADV,duolla dálla,bazan
5207,manchmal::ADV,muhtumin,bazan
5208,manchmal::ADV,kuásnii,bazan
5209,manchmal::ADV,måttmešt,bazan
5210,manchmal::ADV,kuä´ss-ne,bazan
5211,manchmal::ADV,мудта вэ̄р,bazan
5212,oft::ADV,daamtaj,sık sık
5213,oft::ADV,daamtaj,çok defa
5214,oft::ADV,álu,sık sık
5215,oft::ADV,álu,çok defa
5216,oft::ADV,ábaj,sık sık
5217,oft::ADV,ábaj,çok defa
5218,oft::ADV,dájvvá,sık sık
5219,oft::ADV,dájvvá,çok defa
5220,oft::ADV,dávjá,sık sık
5221,oft::ADV,dávjá,çok defa
5222,oft::ADV,távjá,sık sık
5223,oft::ADV,távjá,çok defa
5224,oft::ADV,täujja,sık sık
5225,oft::ADV,täujja,çok defa
5226,oft::ADV,то̄а̄ййв,sık sık
5227,oft::ADV,то̄а̄ййв,çok defa
5228,immer::ADV,iktesth,daima
5229,immer::ADV,iktesth,her zaman
5230,immer::ADV,eejnegen,daima
5231,immer::ADV,eejnegen,her zaman
5232,immer::ADV,agev,daima
5233,immer::ADV,agev,her zaman
5234,immer::ADV,álo,daima
5235,immer::ADV,álo,her zaman
5236,immer::ADV,ain,daima
5237,immer::ADV,ain,her zaman
5238,immer::ADV,ovttuu,daima
5239,immer::ADV,ovttuu,her zaman
5240,immer::ADV,pâi,daima
5241,immer::ADV,pâi,her zaman
5242,immer::ADV,пай,daima
5243,immer::ADV,пай,her zaman
5244,niemals::ADV,ij gåessie,asla değil
5245,niemals::ADV,ij gåessie,hiçbir zaman
5246,niemals::ADV,ij goassak,asla değil
5247,niemals::ADV,ij goassak,hiçbir zaman
5248,niemals::ADV,ij ihkenis,asla değil
5249,niemals::ADV,ij ihkenis,hiçbir zaman
5250,niemals::ADV,ii goassege,asla değil
5251,niemals::ADV,ii goassege,hiçbir zaman
5252,niemals::ADV,ij kuás'sin,asla değil
5253,niemals::ADV,ij kuás'sin,hiçbir zaman
5254,niemals::ADV,ij ni kuä´ss,asla değil
5255,niemals::ADV,ij ni kuä´ss,hiçbir zaman
5256,niemals::ADV,эйй никуэссь,asla değil
5257,niemals::ADV,эйй никуэссь,hiçbir zaman
5258,hier::ADV,daagkoe,burada
5259,hier::ADV,dála,burada
5260,hier::ADV,dánna,burada
5261,hier::ADV,dá,burada
5262,hier::ADV,dás,burada
5263,hier::ADV,taa,burada
5264,hier::ADV,tää,burada
5265,hier::ADV,ta´ltte,burada
5266,hier::ADV,тала,burada
5267,hier::ADV,тэста,burada
5268,hierhin::ADV,diekie,buraya
5269,hierhin::ADV,dási,buraya
5270,hierhin::ADV,diehki,buraya
5271,hierhin::ADV,deike,buraya
5272,hierhin::ADV,teehi,buraya
5273,hierhin::ADV,tii´ǩ,buraya
5274,hierhin::ADV,тӣге,buraya
5275,von hier::ADV,daebpede,buradan
5276,von hier::ADV,dássta,buradan
5277,von hier::ADV,dáppelt,buradan
5278,von hier::ADV,dáppe,buradan
5279,von hier::ADV,tástán,buradan
5280,von hier::ADV,tääiǥ,buradan
5281,von hier::ADV,tääi´ben,buradan
5282,von hier::ADV,тэста,buradan
5283,dort::ADV,dagkoe,orada
5284,dort::ADV,dagkoe,şurada
5285,dort::ADV,dale,orada
5286,dort::ADV,dale,şurada
5287,dort::ADV,dakko,orada
5288,dort::ADV,dakko,şurada
5289,dort::ADV,tuo,orada
5290,dort::ADV,tuo,şurada
5291,dort::ADV,tovben,orada
5292,dort::ADV,tovben,şurada
5293,dort::ADV,to´ben,orada
5294,dort::ADV,to´ben,şurada
5295,dort::ADV,тёллэ,orada
5296,dort::ADV,тёллэ,şurada
5297,dort::ADV,тамьпе,orada
5298,dort::ADV,тамьпе,şurada
5299,dorthin::ADV,dahkoe,oraya
5300,dorthin::ADV,dahkoe,şuraya
5301,dorthin::ADV,dåhku,oraya
5302,dorthin::ADV,dåhku,şuraya
5303,dorthin::ADV,dohko,oraya
5304,dorthin::ADV,dohko,şuraya
5305,dorthin::ADV,diehko,oraya
5306,dorthin::ADV,diehko,şuraya
5307,dorthin::ADV,tuohu,oraya
5308,dorthin::ADV,tuohu,şuraya
5309,dorthin::ADV,tok,oraya
5310,dorthin::ADV,tok,şuraya
5311,dorthin::ADV,tok-aa,oraya
5312,dorthin::ADV,tok-aa,şuraya
5313,dorthin::ADV,то̄гэ,oraya
5314,dorthin::ADV,то̄гэ,şuraya
5315,vorwärts::ADV,fraamme,ileri
5316,vorwärts::ADV,åvddån,ileri
5317,vorwärts::ADV,ovddas,ileri
5318,vorwärts::ADV,oovdâs,ileri
5319,vorwärts::ADV,ooudâs,ileri
5320,vorwärts::ADV,ooudårra,ileri
5321,vorwärts::ADV,эвтэс,ileri
5322,rückwärts::ADV,mænngese,geri
5323,rückwärts::ADV,ruoptobadáj,geri
5324,rückwärts::ADV,maŋás,geri
5325,rückwärts::ADV,majaskulij,geri
5326,rückwärts::ADV,mââjas,geri
5327,rückwärts::ADV,mâ´ŋŋla,geri
5328,rückwärts::ADV,мо̄а̄з,geri
5329,rückwärts::ADV,мо̄а̄ст,geri
5330,zurück::ADV,bååstede,geriye
5331,zurück::ADV,ruoptus,geriye
5332,zurück::ADV,maŋus,geriye
5333,zurück::ADV,ruoktot,geriye
5334,zurück::ADV,maassâd,geriye
5335,zurück::ADV,vä´st,geriye
5336,zurück::ADV,mååusat,geriye
5337,zurück::ADV,мо̄а̄з,geriye
5338,zurück::ADV,мо̄а̄ст,geriye
5339,unten::ADV,vuelnie,aşağıda
5340,unten::ADV,vuollen,aşağıda
5341,unten::ADV,vuollin,aşağıda
5342,unten::ADV,vyellin,aşağıda
5343,unten::ADV,vue´llen,aşağıda
5344,unten::ADV,вӯлльн,aşağıda
5345,hinab::ADV,våålese,aşağıya
5346,hinab::ADV,vuolus,aşağıya
5347,hinab::ADV,vulos,aşağıya
5348,hinab::ADV,vuá'lás,aşağıya
5349,hinab::ADV,vuâlas,aşağıya
5350,hinab::ADV,валас,aşağıya
5351,oben::ADV,bijjene,yukarıda
5352,oben::ADV,baddjen,yukarıda
5353,oben::ADV,badjin,yukarıda
5354,oben::ADV,paijeen,yukarıda
5355,oben::ADV,pâ´jjen,yukarıda
5356,oben::ADV,tunââ´lmest,yukarıda
5357,oben::ADV,пайенҍ,yukarıda
5358,hinauf::ADV,bæjjese,yukarı
5359,hinauf::ADV,bæjjese,yukarıya
5360,hinauf::ADV,bajás,yukarı
5361,hinauf::ADV,bajás,yukarıya
5362,hinauf::ADV,bajás,yukarı
5363,hinauf::ADV,bajás,yukarıya
5364,hinauf::ADV,pajas,yukarı
5365,hinauf::ADV,pajas,yukarıya
5366,hinauf::ADV,pââjas,yukarı
5367,hinauf::ADV,pââjas,yukarıya
5368,hinauf::ADV,пайяс,yukarı
5369,hinauf::ADV,пайяс,yukarıya
5370,überall::ADV,gaajhkene lehkesne,her yerde
5371,überall::ADV,juohkka sajen,her yerde
5372,überall::ADV,juohke sajis,her yerde
5373,überall::ADV,jya'hisaajeest,her yerde
5374,überall::ADV,vee´zz,her yerde
5375,überall::ADV,pukvee´zz,her yerde
5376,überall::ADV,пугквесь,her yerde
5377,nicht::ADV,ij,-mi-
5378,nicht::ADV,ij,değil
5379,nicht::ADV,ij,-mi-
5380,nicht::ADV,ij,değil
5381,nicht::ADV,ii,-mi-
5382,nicht::ADV,ii,değil
5383,nicht::ADV,ij,-mi-
5384,nicht::ADV,ij,değil
5385,nicht::ADV,ij,-mi-
5386,nicht::ADV,ij,değil
5387,nicht::ADV,эйй,-mi-
5388,nicht::ADV,эйй,değil
5389,ein wenig::ADV,ånnetje,biraz
5390,ein wenig::ADV,ahtjetje,biraz
5391,ein wenig::ADV,binná,biraz
5392,ein wenig::ADV,veahá,biraz
5393,ein wenig::ADV,ucánjii,biraz
5394,ein wenig::ADV,occanj,biraz
5395,ein wenig::ADV,simmna,biraz
5396,ein wenig::ADV,сада,biraz
5397,ein wenig::ADV,садаматта,biraz
5398,kaum::ADV,jallan,dar
5399,kaum::ADV,jallan,hemen hemen değil
5400,kaum::ADV,vánet,dar
5401,kaum::ADV,vánet,hemen hemen değil
5402,kaum::ADV,báljo,dar
5403,kaum::ADV,báljo,hemen hemen değil
5404,kaum::ADV,illá,dar
5405,kaum::ADV,illá,hemen hemen değil
5406,kaum::ADV,illvaa,dar
5407,kaum::ADV,illvaa,hemen hemen değil
5408,kaum::ADV,мале,dar
5409,kaum::ADV,мале,hemen hemen değil
5410,kaum::ADV,элэлэ,dar
5411,kaum::ADV,элэлэ,hemen hemen değil
5412,sehr::ADV,sagk,pek
5413,sehr::ADV,sagk,gayet
5414,sehr::ADV,riek,pek
5415,sehr::ADV,riek,gayet
5416,sehr::ADV,sieldes,pek
5417,sehr::ADV,sieldes,gayet
5418,sehr::ADV,hui,pek
5419,sehr::ADV,hui,gayet
5420,sehr::ADV,ollu,pek
5421,sehr::ADV,ollu,gayet
5422,sehr::ADV,čuuvtij,pek
5423,sehr::ADV,čuuvtij,gayet
5424,sehr::ADV,sami,pek
5425,sehr::ADV,sami,gayet
5426,sehr::ADV,čuu´t,pek
5427,sehr::ADV,čuu´t,gayet
5428,sehr::ADV,пэре,pek
5429,sehr::ADV,пэре,gayet
5430,sehr::ADV,чофта,pek
5431,sehr::ADV,чофта,gayet
5432,so::ADV,numhtie,öyle
5433,so::ADV,numhtie,böyle
5434,so::ADV,nav,öyle
5435,so::ADV,nav,böyle
5436,so::ADV,nuov,öyle
5437,so::ADV,nuov,böyle
5438,so::ADV,nåv,öyle
5439,so::ADV,nåv,böyle
5440,so::ADV,nu,öyle
5441,so::ADV,nu,böyle
5442,so::ADV,näävt,öyle
5443,so::ADV,näävt,böyle
5444,so::ADV,de,öyle
5445,so::ADV,de,böyle
5446,so::ADV,nu´t,öyle
5447,so::ADV,nu´t,böyle
5448,so::ADV,nääi´t,öyle
5449,so::ADV,nääi´t,böyle
5450,so::ADV,те̄льнэ,öyle
5451,so::ADV,те̄льнэ,böyle
5452,noch::ADV,annje,hâlâ
5453,noch::ADV,annje,henüz
5454,noch::ADV,ájn,hâlâ
5455,noch::ADV,ájn,henüz
5456,noch::ADV,vilá,hâlâ
5457,noch::ADV,vilá,henüz
5458,noch::ADV,ain,hâlâ
5459,noch::ADV,ain,henüz
5460,noch::ADV,vela,hâlâ
5461,noch::ADV,vela,henüz
5462,noch::ADV,võl,hâlâ
5463,noch::ADV,võl,henüz
5464,noch::ADV,veâl,hâlâ
5465,noch::ADV,veâl,henüz
5466,noch::ADV,вя̄л,hâlâ
5467,noch::ADV,вя̄л,henüz
5468,nur::ADV,ajve,ancak
5469,nur::ADV,ajve,yalnız
5470,nur::ADV,barre,ancak
5471,nur::ADV,barre,yalnız
5472,nur::ADV,dåssjå,ancak
5473,nur::ADV,dåssjå,yalnız
5474,nur::ADV,dušše,ancak
5475,nur::ADV,dušše,yalnız
5476,nur::ADV,váá,ancak
5477,nur::ADV,váá,yalnız
5478,nur::ADV,pâi,ancak
5479,nur::ADV,pâi,yalnız
5480,nur::ADV,leša,ancak
5481,nur::ADV,leša,yalnız
5482,nur::ADV,tåå´lǩ,ancak
5483,nur::ADV,tåå´lǩ,yalnız
5484,nur::ADV,лэша,ancak
5485,nur::ADV,лэша,yalnız
5486,nur::ADV,лышшэ,ancak
5487,nur::ADV,лышшэ,yalnız
5488,schon::ADV,joe,çoktan
5489,schon::ADV,juo,çoktan
5490,schon::ADV,juo,çoktan
5491,schon::ADV,juo,çoktan
5492,schon::ADV,ju´n,çoktan
5493,schon::ADV,ё,çoktan
5494,wieder::ADV,vihth,tekrar
5495,wieder::ADV,vihth,yeniden
5496,wieder::ADV,aajmoen,tekrar
5497,wieder::ADV,aajmoen,yeniden
5498,wieder::ADV,vas,tekrar
5499,wieder::ADV,vas,yeniden
5500,wieder::ADV,ådåsis,tekrar
5501,wieder::ADV,ådåsis,yeniden
5502,wieder::ADV,fas,tekrar
5503,wieder::ADV,fas,yeniden
5504,wieder::ADV,vuot,tekrar
5505,wieder::ADV,vuot,yeniden
5506,wieder::ADV,vest,tekrar
5507,wieder::ADV,vest,yeniden
5508,wieder::ADV,däs,tekrar
5509,wieder::ADV,däs,yeniden
5510,wieder::ADV,e´pet,tekrar
5511,wieder::ADV,e´pet,yeniden
5512,wieder::ADV,аввта,tekrar
5513,wieder::ADV,аввта,yeniden
5514,wieder::ADV,о̄дтсэ,tekrar
5515,wieder::ADV,о̄дтсэ,yeniden
5516,vor::PRP,åvteste,önünde
5517,vor::PRP,ålggolin,önünde
5518,vor::PRP,ovddas,önünde
5519,vor::PRP,oovdâst,önünde
5520,vor::PRP,ooudâst,önünde
5521,vor::PRP,авьтэмьбе̄лльт,önünde
5522,hinter::PRP,duekesne,arkasında
5523,hinter::PRP,duogen,arkasında
5524,hinter::PRP,maŋŋelin,arkasında
5525,hinter::PRP,maŋil,arkasında
5526,hinter::PRP,duogás,arkasında
5527,hinter::PRP,tyeḥin,arkasında
5528,hinter::PRP,tue´ǩǩen,arkasında
5529,hinter::PRP,маӈельт,arkasında
5530,unter::PRP,nuelesne,altında
5531,unter::PRP,vuolen,altında
5532,unter::PRP,vuolde,altında
5533,unter::PRP,vyel'ni,altında
5534,unter::PRP,vue´llen,altında
5535,unter::PRP,вӯлльнҍ,altında
5536,durch::PRP,vieken,sayesinde
5537,durch::PRP,vieken,ortasından
5538,durch::PRP,tjadá,sayesinde
5539,durch::PRP,tjadá,ortasından
5540,durch::PRP,-rájge,sayesinde
5541,durch::PRP,-rájge,ortasından
5542,durch::PRP,čađa,sayesinde
5543,durch::PRP,čađa,ortasından
5544,durch::PRP,čoođâ,sayesinde
5545,durch::PRP,čoođâ,ortasından
5546,durch::PRP,čõõđ,sayesinde
5547,durch::PRP,čõõđ,ortasından
5548,durch::PRP,pääi´ǩ,sayesinde
5549,durch::PRP,pääi´ǩ,ortasından
5550,durch::PRP,че̄д,sayesinde
5551,durch::PRP,че̄д,ortasından
5552,neben::PRP,baaltese,yanında
5553,neben::PRP,báldan,yanında
5554,neben::PRP,bálddas,yanında
5555,neben::PRP,paaldâst,yanında
5556,neben::PRP,paaldâst,yanında
5557,neben::PRP,поалльтэ,yanında
5558,zwischen::PRP,gaskesne,arasında
5559,zwischen::PRP,gasska,arasında
5560,zwischen::PRP,gaskkas,arasında
5561,zwischen::PRP,kooskâst,arasında
5562,zwischen::PRP,kâskka,arasında
5563,zwischen::PRP,кэскэсьт,arasında
5564,zwischen::PRP,кэ̄скэль,arasında
5565,wegen::PRP,dïete,dolayı
5566,wegen::PRP,gaevhtieh,dolayı
5567,wegen::PRP,diehti,dolayı
5568,wegen::PRP,dihte,dolayı
5569,wegen::PRP,geažil,dolayı
5570,wegen::PRP,tet,dolayı
5571,wegen::PRP,diõtt,dolayı
5572,wegen::PRP,ǩeäč'ča,dolayı
5573,wegen::PRP,гуэйке,dolayı
5574,dies::PRN,dihte,bu
5575,dies::PRN,dát,bu
5576,dies::PRN,dát,bu
5577,dies::PRN,táát,bu
5578,dies::PRN,tät,bu
5579,dies::PRN,tiett-aa,bu
5580,dies::PRN,тэдт,bu
5581,das::PRN,dohte,o
5582,das::PRN,dohte,şu
5583,das::PRN,dat,o
5584,das::PRN,dat,şu
5585,das::PRN,dat,o
5586,das::PRN,dat,şu
5587,das::PRN,tot,o
5588,das::PRN,tot,şu
5589,das::PRN,tõt,o
5590,das::PRN,tõt,şu
5591,das::PRN,тудт,o
5592,das::PRN,тудт,şu
5593,alles::PRN,gaajhke,hepsi
5594,alles::PRN,gaajhke,her şey
5595,alles::PRN,gájkka,hepsi
5596,alles::PRN,gájkka,her şey
5597,alles::PRN,buot,hepsi
5598,alles::PRN,buot,her şey
5599,alles::PRN,puoh,hepsi
5600,alles::PRN,puoh,her şey
5601,alles::PRN,puk,hepsi
5602,alles::PRN,puk,her şey
5603,alles::PRN,пугк,hepsi
5604,alles::PRN,пугк,her şey
5605,ich::PRN,manne,ben
5606,ich::PRN,mån,ben
5607,ich::PRN,månnå,ben
5608,ich::PRN,mun,ben
5609,ich::PRN,mun,ben
5610,ich::PRN,munnâ,ben
5611,ich::PRN,mon,ben
5612,ich::PRN,мунн,ben
5613,du::PRN,datne,sen
5614,du::PRN,dån,sen
5615,du::PRN,don,sen
5616,du::PRN,tun,sen
5617,du::PRN,ton,sen
5618,du::PRN,то̄нн,sen
5619,er::PRN,dïhte,o
5620,er::PRN,sån,o
5621,er::PRN,son,o
5622,er::PRN,sun,o
5623,er::PRN,son,o
5624,er::PRN,со̄нн,o
5625,wir::PRN,mijjieh,biz
5626,wir::PRN,mij,biz
5627,wir::PRN,mii,biz
5628,wir::PRN,mij,biz
5629,wir::PRN,mij,biz
5630,wir::PRN,мыйй,biz
5631,ihr::PRN,dijjie,siz
5632,ihr::PRN,dij,siz
5633,ihr::PRN,dii,siz
5634,ihr::PRN,tij,siz
5635,ihr::PRN,tij,siz
5636,ihr::PRN,тыйй,siz
5637,sie::PRN,dah,onlar
5638,sie::PRN,sij,onlar
5639,sie::PRN,sii,onlar
5640,sie::PRN,sij,onlar
5641,sie::PRN,sij,onlar
5642,sie::PRN,сыйй,onlar
5643,was::FPRN,mij,ne
5644,was::FPRN,mij,ne
5645,was::FPRN,mii,ne
5646,was::FPRN,mii,ne
5647,was::FPRN,mii,ne
5648,was::FPRN,мӣ,ne
5649,wer::FPRN,gie,kim
5650,wer::FPRN,guhti,kim
5651,wer::FPRN,gii,kim
5652,wer::FPRN,guhte,kim
5653,wer::FPRN,kii,kim
5654,wer::FPRN,ǩii,kim
5655,wer::FPRN,kåå´tt,kim
5656,wer::FPRN,ке̄,kim
5657,wo::FADV,gusnie,nerede
5658,wo::FADV,gånnå,nerede
5659,wo::FADV,gos,nerede
5660,wo::FADV,kost,nerede
5661,wo::FADV,ko´st,nerede
5662,wo::FADV,касьт,nerede
5663,wohin::FADV,gogka,nereye
5664,wohin::FADV,gåsi,nereye
5665,wohin::FADV,gosa,nereye
5666,wohin::FADV,kuus,nereye
5667,wohin::FADV,koozz,nereye
5668,wohin::FADV,ко̄з,nereye
