,Concept_ID,ar,se
3013,Kraft::N,قدرة,вӣгк
3014,Stärke::N,قوة,vieksiesvoete
3015,Stärke::N,قوة,gievrrudahka
3016,Stärke::N,قوة,gievrrodus
3017,Stärke::N,قوة,veahka
3018,Stärke::N,قوة,vuoibmi
3019,Stärke::N,قوة,viek'sâvuotâ
3020,Stärke::N,قوة,viõkk
3021,Stärke::N,قوة,са̄м
3022,Stärke::N,قوة,вӣгк
3023,Gesundheit::N,صحة,healsoe
3024,Gesundheit::N,صحة,starne
3025,Gesundheit::N,صحة,hælsso
3026,Gesundheit::N,صحة,varresvuohta
3027,Gesundheit::N,صحة,dearvvasvuohta
3028,Gesundheit::N,صحة,tie'rvâsvuotâ
3029,Gesundheit::N,صحة,tiõrvâsvuõtt
3030,Gesundheit::N,صحة,тӣрвасвӯдт
3031,Krankheit::N,مرض,skïemtjelasse
3032,Krankheit::N,مرض,skihpudahka
3033,Krankheit::N,مرض,dávdda
3034,Krankheit::N,مرض,vihke
3035,Krankheit::N,مرض,dávda
3036,Krankheit::N,مرض,tavdâ
3037,Krankheit::N,مرض,puá'cuvuotâ
3038,Krankheit::N,مرض,kõpp
3039,Krankheit::N,مرض,puõccmoš
3040,Krankheit::N,مرض,кэ̄бп
3041,Schmerz::N,ألم,haerhpie
3042,Schmerz::N,ألم,bávtjas
3043,Schmerz::N,ألم,bávčča
3044,Schmerz::N,ألم,tuške
3045,Schmerz::N,ألم,poovčâs
3046,Schmerz::N,ألم,tå´sǩǩ
3047,Schmerz::N,ألم,кэ̄бп
3048,Schmerz::N,وجع,haerhpie
3049,Schmerz::N,وجع,bávtjas
3050,Schmerz::N,وجع,bávčča
3051,Schmerz::N,وجع,tuške
3052,Schmerz::N,وجع,poovčâs
3053,Schmerz::N,وجع,tå´sǩǩ
3054,Schmerz::N,وجع,кэ̄бп
3055,Wunde::N,جرح,saejrie
3056,Wunde::N,جرح,hávve
3057,Wunde::N,جرح,hávvi
3058,Wunde::N,جرح,hävvi
3059,Wunde::N,جرح,hää´vv
3060,Wunde::N,جرح,ра̄ӊӊҍ
3061,Fieber::N,حمى,vaejlie
3062,Fieber::N,حمى,fiebar
3063,Fieber::N,حمى,báhkkadávda
3064,Fieber::N,حمى,žaar
3065,Fieber::N,حمى,жоарр
3066,Arznei::N,دواء,daalhkesh
3067,Arznei::N,دواء,dálkas
3068,Arznei::N,دواء,dálkkas
3069,Arznei::N,دواء,taalhâs
3070,Arznei::N,دواء,lekittâs
3071,Arznei::N,دواء,taalkâs
3072,Arznei::N,دواء,лоаддв
3073,Brücke::N,جسر,pruvvie
3074,Brücke::N,جسر,råvve
3075,Brücke::N,جسر,šaldi
3076,Brücke::N,جسر,šalde
3077,Brücke::N,جسر,mostt
3078,Brücke::N,جسر,мо̄сст
3079,Brunnen::N,بئر,prutnie
3080,Brunnen::N,بئر,ruddne
3081,Brunnen::N,بئر,gáivo
3082,Brunnen::N,بئر,káivu
3083,Brunnen::N,بئر,käivv
3084,Brunnen::N,بئر,ка̄ййв
3085,Weide::N,مرعى,gåatome
3086,Weide::N,مرعى,guohtom
3087,Weide::N,مرعى,guohtun
3088,Weide::N,مرعى,kuátu
3089,Weide::N,مرعى,luátu
3090,Weide::N,مرعى,та̄нтар
3091,Pfad::N,درب,baalka
3092,Pfad::N,درب,bálges
3093,Pfad::N,درب,bálggis
3094,Pfad::N,درب,päälgis
3095,Pfad::N,درب,pää´ljes
3096,Pfad::N,درب,поалкас
3097,Weg::N,سكة,geajnoe
3098,Weg::N,سكة,gæjnno
3099,Weg::N,سكة,væddja
3100,Weg::N,سكة,geaidnu
3101,Weg::N,سكة,luod'dâ
3102,Weg::N,سكة,čuâǥǥas
3103,Weg::N,سكة,чуэкас
3104,Straße::N,طريق,geajnoe
3105,Straße::N,طريق,joene
3106,Straße::N,طريق,gahttun
3107,Straße::N,طريق,geaidnu
3108,Straße::N,طريق,maađij
3109,Straße::N,طريق,uu´lec
3110,Straße::N,طريق,чуэкас
3111,Dorf::N,قرية,sïjte
3112,Dorf::N,قرية,bájkke
3113,Dorf::N,قرية,gilli
3114,Dorf::N,قرية,sijdâ
3115,Dorf::N,قرية,sijdd
3116,Dorf::N,قرية,сыййт
3117,Stadt::N,مدينة,staare
3118,Stadt::N,مدينة,sjeltie
3119,Stadt::N,مدينة,stáda
3120,Stadt::N,مدينة,gávpot
3121,Stadt::N,مدينة,kaavpug
3122,Stadt::N,مدينة,lâ´nn
3123,Stadt::N,مدينة,gåårad
3124,Stadt::N,مدينة,ланнҍ
3125,Brief::N,خطاب,prievie
3126,Brief::N,خطاب,girjje
3127,Brief::N,خطاب,reive
3128,Brief::N,خطاب,kirje
3129,Brief::N,خطاب,ǩe´rjj
3130,Brief::N,خطاب,кыррьй
3131,Brief::N,مكتوب,prievie
3132,Brief::N,مكتوب,girjje
3133,Brief::N,مكتوب,reive
3134,Brief::N,مكتوب,kirje
3135,Brief::N,مكتوب,ǩe´rjj
3136,Brief::N,مكتوب,кыррьй
3137,Buch::N,كتاب,gærja
3138,Buch::N,كتاب,girjje
3139,Buch::N,كتاب,girji
3140,Buch::N,كتاب,kirje
3141,Buch::N,كتاب,ǩe´rjj
3142,Buch::N,كتاب,кыррьй
3143,Buchstabe::N,حرف,baakoe
3144,Buchstabe::N,حرف,bokstávva
3145,Buchstabe::N,حرف,bustávva
3146,Buchstabe::N,حرف,puustav
3147,Buchstabe::N,حرف,bukva
3148,Buchstabe::N,حرف,буква
3149,Zeitung::N,جريدة,plaerie
3150,Zeitung::N,جريدة,avijssa
3151,Zeitung::N,جريدة,bláđđi
3152,Zeitung::N,جريدة,aavis
3153,Zeitung::N,جريدة,listt
3154,Zeitung::N,جريدة,ga´zaat
3155,Zeitung::N,جريدة,газет
3156,Leben::N,عيش,hïegke
3157,Leben::N,عيش,hægga
3158,Leben::N,عيش,iellem
3159,Leben::N,عيش,viessom
3160,Leben::N,عيش,eallin
3161,Leben::N,عيش,eellim
3162,Leben::N,عيش,jie´llem
3163,Leben::N,عيش,я̄лл
3164,Leben::N,حياة,hïegke
3165,Leben::N,حياة,hægga
3166,Leben::N,حياة,iellem
3167,Leben::N,حياة,viessom
3168,Leben::N,حياة,eallin
3169,Leben::N,حياة,eellim
3170,Leben::N,حياة,jie´llem
3171,Leben::N,حياة,я̄лл
3172,Tod::N,موت,jaame
3173,Tod::N,موت,jábmem
3174,Tod::N,موت,jápmin
3175,Tod::N,موت,jäämmim
3176,Tod::N,موت,så´rmm
3177,Tod::N,موت,jää´mmem
3178,Tod::N,موت,соаррьм
3179,Tod::N,وفاة,jaame
3180,Tod::N,وفاة,jábmem
3181,Tod::N,وفاة,jápmin
3182,Tod::N,وفاة,jäämmim
3183,Tod::N,وفاة,så´rmm
3184,Tod::N,وفاة,jää´mmem
3185,Tod::N,وفاة,соаррьм
3186,Grab::N,قبر,gaelmie
3187,Grab::N,قبر,ráhpo
3188,Grab::N,قبر,hávdde
3189,Grab::N,قبر,hávdi
3190,Grab::N,قبر,hävdi
3191,Grab::N,قبر,äu´dd
3192,Grab::N,قبر,ка̄лльм
3193,Kirche::N,كنيسة,gærhkoe
3194,Kirche::N,كنيسة,girkko
3195,Kirche::N,كنيسة,girku
3196,Kirche::N,كنيسة,kirkko
3197,Kirche::N,كنيسة,ceerkav
3198,Kirche::N,كنيسة,цэ̄ркав
3199,Sünde::N,خطيئة,sådtoe
3200,Sünde::N,خطيئة,suddo
3201,Sünde::N,خطيئة,suddu
3202,Sünde::N,خطيئة,suddo
3203,Sünde::N,خطيئة,reä´ǩ'ǩ
3204,Gott::N,إله,jupmele
3205,Gott::N,إله,jubmel
3206,Gott::N,إله,ipmil
3207,Gott::N,إله,immeel
3208,Gott::N,إله,e´mmel
3209,Gott::N,إله,иммель
3210,Arbeiter::N,عامل,barkije
3211,Arbeiter::N,عامل,barggoulmusj
3212,Arbeiter::N,عامل,bargi
3213,Arbeiter::N,عامل,pargee
3214,Arbeiter::N,عامل,reâugglaž
3215,Arbeiter::N,عامل,лыххкэй
3216,Chef::N,رئيس,åvtehke
3217,Chef::N,رئيس,oajvve
3218,Chef::N,رئيس,hoavda
3219,Chef::N,رئيس,hovdâ
3220,Chef::N,رئيس,uái'vi
3221,Chef::N,رئيس,ä´ttem
3222,Chef::N,رئيس,vuei´vvooumaž
3223,Chef::N,رئيس,выгкэй
3224,Chef::N,رئيس,вӯййкьей
3225,Chef::N,رئيس,вуэййв
3226,Meister::N,أسطى,ööhpehtæjja
3227,Meister::N,أسطى,åhpadiddje
3228,Meister::N,أسطى,čeahppi
3229,Meister::N,أسطى,meašttir
3230,Meister::N,أسطى,miäš'tár
3231,Meister::N,أسطى,määstär
3232,Meister::N,أسطى,че̄ххьп
3233,Arzt::N,طبيب,dåaktere
3234,Arzt::N,طبيب,dåktår
3235,Arzt::N,طبيب,dálkudiddje
3236,Arzt::N,طبيب,doavttir
3237,Arzt::N,طبيب,tuáh'tár
3238,Arzt::N,طبيب,dåhttar
3239,Arzt::N,طبيب,лыххцэй
3240,Lehrer::N,مدرس,lohkehtæjja
3241,Lehrer::N,مدرس,skåvlik
3242,Lehrer::N,مدرس,åjpadiddje
3243,Lehrer::N,مدرس,oahpaheaddji
3244,Lehrer::N,مدرس,máttááttijjee
3245,Lehrer::N,مدرس,u´čtee´l
3246,Lehrer::N,مدرس,mätt'teei
3247,Lehrer::N,مدرس,уххцэй
3248,Geld::N,نقود,vierhtie
3249,Geld::N,نقود,ruhta
3250,Geld::N,نقود,biednik
3251,Geld::N,نقود,ruhta
3252,Geld::N,نقود,ruttâ
3253,Geld::N,نقود,teä´ǧ'ǧ
3254,Geld::N,نقود,те̄ӈӈьк
3255,Geschäft::N,صفقة,åesie
3256,Geschäft::N,صفقة,oases
3257,Geschäft::N,صفقة,gávpi
3258,Geschäft::N,صفقة,kävppi
3259,Geschäft::N,صفقة,haandâl
3260,Geschäft::N,صفقة,kaupp
3261,Geschäft::N,صفقة,ро̄бэт
3262,Laden::N,دكان,bovre
3263,Laden::N,دكان,oases
3264,Laden::N,دكان,rámbuvdda
3265,Laden::N,دكان,gávpi
3266,Laden::N,دكان,puvdâ
3267,Laden::N,دكان,kävppi
3268,Laden::N,دكان,kaupp
3269,Laden::N,دكان,ла̄ффьк
3270,Preis::N,سعر,åasa
3271,Preis::N,سعر,hadde
3272,Preis::N,سعر,haddi
3273,Preis::N,سعر,hadde
3274,Preis::N,سعر,hâ´dd
3275,Preis::N,سعر,а̄ррв
3276,Ware::N,بضاعة,vaaroe
3277,Ware::N,بضاعة,várro
3278,Ware::N,بضاعة,gálvvo
3279,Ware::N,بضاعة,gálvu
3280,Ware::N,بضاعة,kálvu
3281,Ware::N,بضاعة,täävvir
3282,Ware::N,بضاعة,kälvv
3283,Ware::N,بضاعة,tä´vver
3284,Ware::N,بضاعة,та̄вяр
3285,Nutzen::N,فائدة,aevhkie
3286,Nutzen::N,فائدة,ávkke
3287,Nutzen::N,فائدة,ávki
3288,Nutzen::N,فائدة,ävkki
3289,Nutzen::N,فائدة,äu´ǩǩ
3290,Nutzen::N,فائدة,то̄ӆӆк 
3291,Reichtum::N,غنى,ræjhkoesvoete
3292,Reichtum::N,غنى,boanndudahka
3293,Reichtum::N,غنى,rikkisvuohta
3294,Reichtum::N,غنى,riggodat
3295,Reichtum::N,غنى,riggodâh
3296,Reichtum::N,غنى,ree´ǧǧesvuõtt
3297,Reichtum::N,غنى,ва̄птэквӯдт
3298,Reichtum::N,ثروة,ræjhkoesvoete
3299,Reichtum::N,ثروة,boanndudahka
3300,Reichtum::N,ثروة,rikkisvuohta
3301,Reichtum::N,ثروة,riggodat
3302,Reichtum::N,ثروة,riggodâh
3303,Reichtum::N,ثروة,ree´ǧǧesvuõtt
3304,Reichtum::N,ثروة,ва̄птэквӯдт
3305,Welt::N,عالم,veartene
3306,Welt::N,عالم,værált
3307,Welt::N,عالم,ilmme
3308,Welt::N,عالم,máilbmi
3309,Welt::N,عالم,maailm
3310,Welt::N,عالم,maai´lm
3311,Welt::N,عالم,jânnamkå´dd
3312,Welt::N,عالم,э̄ллманнт
3313,Welt::N,دنيا,veartene
3314,Welt::N,دنيا,værált
3315,Welt::N,دنيا,ilmme
3316,Welt::N,دنيا,máilbmi
3317,Welt::N,دنيا,maailm
3318,Welt::N,دنيا,maai´lm
3319,Welt::N,دنيا,jânnamkå´dd
3320,Welt::N,دنيا,э̄ллманнт
3321,Land::N,بلد,laante
3322,Land::N,بلد,eatneme
3323,Land::N,بلد,lánnda
3324,Land::N,بلد,eanan
3325,Land::N,بلد,eennâm
3326,Land::N,بلد,mädd
3327,Land::N,بلد,jânnam
3328,Land::N,بلد,ланнҍ
3329,Land::N,بلد,е̄ммьне
3330,Staat::N,دولة,staate
3331,Staat::N,دولة,stáhtta
3332,Staat::N,دولة,rijkka
3333,Staat::N,دولة,stáhta
3334,Staat::N,دولة,staatâ
3335,Staat::N,دولة,riikk
3336,Staat::N,دولة,ланнҍ
3337,Staat::N,دولة,государствэ
3338,König::N,ملك,gånka
3339,König::N,ملك,gånågis
3340,König::N,ملك,gonagas
3341,König::N,ملك,kunâgâs
3342,König::N,ملك,caarr
3343,König::N,ملك,koonǥõs
3344,König::N,ملك,цоарр
3345,Macht::N,سلطة,faamoe
3346,Macht::N,سلطة,fábmo
3347,Macht::N,سلطة,fábmogisvuohta
3348,Macht::N,سلطة,fápmu
3349,Macht::N,سلطة,väldi
3350,Macht::N,سلطة,vä´ldd
3351,Macht::N,سلطة,воаллт
3352,Grenze::N,حدود,raajoe
3353,Grenze::N,حدود,rádjá
3354,Grenze::N,حدود,mierre
3355,Grenze::N,حدود,rádji
3356,Grenze::N,حدود,rääji
3357,Grenze::N,حدود,raajj
3358,Grenze::N,حدود,ре̄ввьн
3359,Krieg::N,حرب,dåara
3360,Krieg::N,حرب,soahte
3361,Krieg::N,حرب,soahti
3362,Krieg::N,حرب,suáti
3363,Krieg::N,حرب,väi´nn
3364,Krieg::N,حرب,туарр
3365,Feind::N,عدو,gertele
3366,Feind::N,عدو,vasjulasj
3367,Feind::N,عدو,vašálaš
3368,Feind::N,عدو,vajalâš
3369,Feind::N,عدو,vâjjeeja
3370,Feind::N,عدو,вэресь
3371,Gewalt::N,عنف,vahágahttem
3372,Gewalt::N,عنف,veahkaváldi
3373,Gewalt::N,عنف,vie'hâväldi
3374,Gewalt::N,عنف,pâ´elviõkk
3375,Gewalt::N,عنف,вӣгк
3376,Kampf::N,قتال,gæmhpome
3377,Kampf::N,قتال,doarro
3378,Kampf::N,قتال,oajbbom
3379,Kampf::N,قتال,rahtjamus
3380,Kampf::N,قتال,doarru
3381,Kampf::N,قتال,vuostelasvuohta
3382,Kampf::N,قتال,tuáṛi
3383,Kampf::N,قتال,tuärrmõš
3384,Kampf::N,قتال,вуаййпмушш
3385,Bogen[Waffe]::N,قوس,joeksi
3386,Bogen[Waffe]::N,قوس,juoksa
3387,Bogen[Waffe]::N,قوس,dávgi
3388,Bogen[Waffe]::N,قوس,tävgi
3389,Bogen[Waffe]::N,قوس,johss
3390,Bogen[Waffe]::N,قوس,ю̄ккс
3391,Pfeil::N,سهم,njoele
3392,Pfeil::N,سهم,sådde
3393,Pfeil::N,سهم,njuolla
3394,Pfeil::N,سهم,njuolla
3395,Pfeil::N,سهم,njuoḷâ
3396,Pfeil::N,سهم,njuõll
3397,Pfeil::N,سهم,ню̄лл
3398,Gewehr::N,بندقية,röövre
3399,Gewehr::N,بندقية,birsso
3400,Gewehr::N,بندقية,bissu
3401,Gewehr::N,بندقية,pisso
3402,Gewehr::N,بندقية,pess
3403,Gewehr::N,بندقية,пысс
3404,Fehler::N,خطأ,fiejlie
3405,Fehler::N,خطأ,vihke
3406,Fehler::N,خطأ,boastovuohta
3407,Fehler::N,خطأ,vihki
3408,Fehler::N,خطأ,vearri
3409,Fehler::N,خطأ,vahe
3410,Fehler::N,خطأ,feilâ
3411,Fehler::N,خطأ,vie´rr
3412,Fehler::N,خطأ,се̄гкь
3413,Fehler::N,خطأ,ся̄гкнэхк
3414,Lüge::N,كذب,slogne
3415,Lüge::N,كذب,slaarve
3416,Lüge::N,كذب,gieles
3417,Lüge::N,كذب,gielis
3418,Lüge::N,كذب,kie'les
3419,Lüge::N,كذب,ǩee´lesvuõtt
3420,Lüge::N,كذب,ке̄лсэллмушш
3421,Schaden::N,تلف,skaara
3422,Schaden::N,تلف,vahák
3423,Schaden::N,تلف,skádá
3424,Schaden::N,تلف,vahát
3425,Schaden::N,تلف,vaahâg
3426,Schaden::N,تلف,påå´mh
3427,Schaden::N,تلف,ря̄хкхэмушш
3428,Unglück::N,نحس,goerpe
3429,Unglück::N,نحس,vuorbedisvuohta
3430,Unglück::N,نحس,sårmme
3431,Unglück::N,نحس,lihkohisvuohta
3432,Unglück::N,نحس,uá'sittemesvuotâ
3433,Unglück::N,نحس,pärtti
3434,Unglück::N,نحس,påå´mh
3435,Unglück::N,نحس,пӣдтҍ
3436,Schuld::N,ذنب,skåltoe
3437,Schuld::N,ذنب,suddo
3438,Schuld::N,ذنب,áššálašvuohta
3439,Schuld::N,ذنب,sivalašvuohta
3440,Schuld::N,ذنب,váddu
3441,Schuld::N,ذنب,vie´rr
3442,Schuld::N,ذنب,ве̄ррь
3443,Alter::N,سن,aaltere
3444,Alter::N,سن,áldar
3445,Alter::N,سن,ahki
3446,Alter::N,سن,ahe
3447,Alter::N,سن,ââ´ǩǩ
3448,Alter::N,سن,ыгь
3449,Alter::N,عمر,aaltere
3450,Alter::N,عمر,áldar
3451,Alter::N,عمر,ahki
3452,Alter::N,عمر,ahe
3453,Alter::N,عمر,ââ´ǩǩ
3454,Alter::N,عمر,ыгь
3455,Schluss::N,ختام,nåhkeme
3456,Schluss::N,ختام,giehtje
3457,Schluss::N,ختام,loahppa
3458,Schluss::N,ختام,loppâ
3459,Schluss::N,ختام,lopp
3460,Schluss::N,ختام,ке̄джь
3461,Schluss::N,نهاية,nåhkeme
3462,Schluss::N,نهاية,giehtje
3463,Schluss::N,نهاية,loahppa
3464,Schluss::N,نهاية,loppâ
3465,Schluss::N,نهاية,lopp
3466,Schluss::N,نهاية,ке̄джь
3467,Zeit::N,وقت,aejkie
3468,Zeit::N,وقت,baaletje
3469,Zeit::N,وقت,ájgge
3470,Zeit::N,وقت,áigi
3471,Zeit::N,وقت,äigi
3472,Zeit::N,وقت,âi´ǧǧ
3473,Zeit::N,وقت,а̄ййк
3474,Zeit::N,وقت,па̄лль
3475,Tag::N,يوم,biejjie
3476,Tag::N,يوم,biejvve
3477,Tag::N,يوم,beaivi
3478,Tag::N,يوم,peivi
3479,Tag::N,يوم,pei´vv
3480,Tag::N,يوم,пе̄ййв
3481,Morgen::N,صباح,aerede
3482,Morgen::N,صباح,idet
3483,Morgen::N,صباح,iđit
3484,Morgen::N,صباح,iiđeed
3485,Morgen::N,صباح,tue´lääž
3486,Morgen::N,صباح,ee´đääldõž
3487,Morgen::N,صباح,ӣнцкэнч
3488,Mittag::N,ظهر,gaskebiejjie
3489,Mittag::N,ظهر,gasskabiejvve
3490,Mittag::N,ظهر,gaskebeaivi
3491,Mittag::N,ظهر,koskâpeivi
3492,Mittag::N,ظهر,kõskkpei´vv
3493,Mittag::N,ظهر,пе̄ййвкэ̄сск
3494,Abend::N,مساء,iehkede
3495,Abend::N,مساء,iehket
3496,Abend::N,مساء,eahket
3497,Abend::N,مساء,eeḥid
3498,Abend::N,مساء,jeä´ǩ'ǩääž
3499,Abend::N,مساء,е̄кесь
3500,Abend::N,مساء,е̄кьнэнч
3501,Nacht::N,ليلة,jïjje
3502,Nacht::N,ليلة,idja
3503,Nacht::N,ليلة,idja
3504,Nacht::N,ليلة,ijjâ
3505,Nacht::N,ليلة,inn
3506,Nacht::N,ليلة,ыйй
3507,Woche::N,أسبوع,våhkoe
3508,Woche::N,أسبوع,vahkko
3509,Woche::N,أسبوع,vahkku
3510,Woche::N,أسبوع,okko
3511,Woche::N,أسبوع,niä´t'tel
3512,Woche::N,أسبوع,не̄дтӭль
3513,Monat::N,شهر,maanoe
3514,Monat::N,شهر,mánno
3515,Monat::N,شهر,mánnu
3516,Monat::N,شهر,mánotbadji
3517,Monat::N,شهر,mánuppaje
3518,Monat::N,شهر,mään
3519,Monat::N,شهر,määnpââ´jj
3520,Monat::N,شهر,ма̄нн
3521,Jahr::N,عام,jaepie
3522,Jahr::N,عام,jahke
3523,Jahr::N,عام,jahki
3524,Jahr::N,عام,ihe
3525,Jahr::N,عام,ee´ǩǩ
3526,Jahr::N,عام,ыгкь
3527,Jahr::N,سنة,jaepie
3528,Jahr::N,سنة,jahke
3529,Jahr::N,سنة,jahki
3530,Jahr::N,سنة,ihe
3531,Jahr::N,سنة,ee´ǩǩ
3532,Jahr::N,سنة,ыгкь
3533,Frühling::N,ربيع,gïjre
3534,Frühling::N,ربيع,gidá
3535,Frühling::N,ربيع,giđđa
3536,Frühling::N,ربيع,kiđđâ
3537,Frühling::N,ربيع,ǩiđđ
3538,Frühling::N,ربيع,кыдт
3539,Sommer::N,صيف,giesie
3540,Sommer::N,صيف,giesse
3541,Sommer::N,صيف,geassi
3542,Sommer::N,صيف,keesi
3543,Sommer::N,صيف,ǩiä´ss
3544,Sommer::N,صيف,ке̄ссь
3545,Herbst::N,خريف,tjaktje
3546,Herbst::N,خريف,tjaktja
3547,Herbst::N,خريف,čakča
3548,Herbst::N,خريف,čohčâ
3549,Herbst::N,خريف,čõhčč
3550,Herbst::N,خريف,че̄ххч
3551,Winter::N,شتاء,daelvie
3552,Winter::N,شتاء,dálvve
3553,Winter::N,شتاء,dálvi
3554,Winter::N,شتاء,tälvi
3555,Winter::N,شتاء,tä´lvv
3556,Winter::N,شتاء,та̄лльв
3557,Januar::N,يناير,tsïengele
3558,Januar::N,يناير,garretsïengele
3559,Januar::N,يناير,ådåjakmánno
3560,Januar::N,يناير,ođđajagimánnu
3561,Januar::N,يناير,uđđâivemáánu
3562,Januar::N,يناير,vuõs'smään
3563,Januar::N,يناير,ođđee´jjmään
3564,Januar::N,يناير,январь
3565,Januar::N,يناير,январьма̄нн
3566,Januar::N,كانون الثاني,tsïengele
3567,Januar::N,كانون الثاني,garretsïengele
3568,Januar::N,كانون الثاني,ådåjakmánno
3569,Januar::N,كانون الثاني,ođđajagimánnu
3570,Januar::N,كانون الثاني,uđđâivemáánu
3571,Januar::N,كانون الثاني,vuõs'smään
3572,Januar::N,كانون الثاني,ođđee´jjmään
3573,Januar::N,كانون الثاني,январь
3574,Januar::N,كانون الثاني,январьма̄нн
3575,Februar::N,شباط,goevte
3576,Februar::N,شباط,guovvamánno
3577,Februar::N,شباط,guovvamánnu
3578,Februar::N,شباط,helmimááṇu
3579,Februar::N,شباط,tä´lvvmään
3580,Februar::N,شباط,февраль
3581,Februar::N,شباط,февральма̄нн
3582,Februar::N,فبراير,goevte
3583,Februar::N,فبراير,guovvamánno
3584,Februar::N,فبراير,guovvamánnu
3585,Februar::N,فبراير,helmimááṇu
3586,Februar::N,فبراير,tä´lvvmään
3587,Februar::N,فبراير,февраль
3588,Februar::N,فبراير,февральма̄нн
3589,März::N,آذار,njoktje
3590,März::N,آذار,snjuktjamánno
3591,März::N,آذار,njukčamánnu
3592,März::N,آذار,maalismááñu
3593,März::N,آذار,njuhčâmááṇu
3594,März::N,آذار,lä´znpei´vvmään
3595,März::N,آذار,pâ´zzlâšttammään
3596,März::N,آذار,ма̄рт
3597,März::N,آذار,ма̄ртма̄нн
3598,März::N,مارس,njoktje
3599,März::N,مارس,snjuktjamánno
3600,März::N,مارس,njukčamánnu
3601,März::N,مارس,maalismááñu
3602,März::N,مارس,njuhčâmááṇu
3603,März::N,مارس,lä´znpei´vvmään
3604,März::N,مارس,pâ´zzlâšttammään
3605,März::N,مارس,ма̄рт
3606,März::N,مارس,ма̄ртма̄нн
3607,April::N,نيسان,voerhtje
3608,April::N,نيسان,vuoratjismánno
3609,April::N,نيسان,cuoŋománnu
3610,April::N,نيسان,huhtimááṇu
3611,April::N,نيسان,njuhččmään
3612,April::N,نيسان,апрель
3613,April::N,نيسان,апрельма̄нн
3614,Mai::N,مايو,maajje
3615,Mai::N,مايو,maavnese
3616,Mai::N,مايو,moarmesmánno
3617,Mai::N,مايو,miessemánnu
3618,Mai::N,مايو,toukomááṇu
3619,Mai::N,مايو,vye'simááṇu
3620,Mai::N,مايو,ǩiđđmään
3621,Mai::N,مايو,vue´ssmään
3622,Mai::N,مايو,ма̄й
3623,Juni::N,يونيو,ruffie
3624,Juni::N,يونيو,biehtsemánno
3625,Juni::N,يونيو,geassemánnu
3626,Juni::N,يونيو,kesimááṇu
3627,Juni::N,يونيو,ǩiä´ssmään
3628,Juni::N,يونيو,июнь
3629,Juni::N,يونيو,июньма̄нн
3630,Juni::N,حزيران,ruffie
3631,Juni::N,حزيران,biehtsemánno
3632,Juni::N,حزيران,geassemánnu
3633,Juni::N,حزيران,kesimááṇu
3634,Juni::N,حزيران,ǩiä´ssmään
3635,Juni::N,حزيران,июнь
3636,Juni::N,حزيران,июньма̄нн
3637,Juli::N,تموز,snjaltje
3638,Juli::N,تموز,snjilltjamánno
3639,Juli::N,تموز,suoidnemánnu
3640,Juli::N,تموز,syei'nimááṇu
3641,Juli::N,تموز,suei´nnmään
3642,Juli::N,تموز,июль
3643,Juli::N,تموز,июльма̄нн
3644,Juli::N,يوليو,snjaltje
3645,Juli::N,يوليو,snjilltjamánno
3646,Juli::N,يوليو,suoidnemánnu
3647,Juli::N,يوليو,syei'nimááṇu
3648,Juli::N,يوليو,suei´nnmään
3649,Juli::N,يوليو,июль
3650,Juli::N,يوليو,июльма̄нн
3651,August::N,آب,mïetske
3652,August::N,آب,bårggemánno
3653,August::N,آب,borgemánnu
3654,August::N,آب,elomáaṇu
3655,August::N,آب,på´rǧǧmään
3656,August::N,آب,а̄вгуст
3657,August::N,آب,а̄вгустма̄нн
3658,August::N,أغسطس,mïetske
3659,August::N,أغسطس,bårggemánno
3660,August::N,أغسطس,borgemánnu
3661,August::N,أغسطس,elomáaṇu
3662,August::N,أغسطس,på´rǧǧmään
3663,August::N,أغسطس,а̄вгуст
3664,August::N,أغسطس,а̄вгустма̄нн
3665,September::N,أيلول,gaekere
3666,September::N,أيلول,skïerede
3667,September::N,أيلول,ragátmánno
3668,September::N,أيلول,čakčamánnu
3669,September::N,أيلول,čohčâmááṇu
3670,September::N,أيلول,čõhččmään
3671,September::N,أيلول,сентябрь
3672,September::N,أيلول,сентябрьма̄нн
3673,September::N,سبتمبر,gaekere
3674,September::N,سبتمبر,skïerede
3675,September::N,سبتمبر,ragátmánno
