,Concept_ID,se,en
4785,oder::CNJ,adai,or
4786,oder::CNJ,avi,or
4787,oder::CNJ,le´be,or
4788,oder::CNJ,элэ,or
4789,oder::CNJ,вай,or
4790,stehen::V,tjåadtjodh,stand
4791,stehen::V,seajsasjidh,stand
4792,stehen::V,tjuodtjot,stand
4793,stehen::V,čuožžut,stand
4794,stehen::V,cuáp'cuđ,stand
4795,stehen::V,čuâǯ'ǯad,stand
4796,stehen::V,чуэннче,stand
4797,sitzen::V,tjahkasjidh,sit
4798,sitzen::V,tjåhkkåhit,sit
4799,sitzen::V,čohkkát,sit
4800,sitzen::V,čokkáđ,sit
4801,sitzen::V,išttâd åårrad,sit
4802,sitzen::V,ышштэ,sit
4803,liegen::V,gaajranidh,lie
4804,liegen::V,vellahit,lie
4805,liegen::V,veallát,lie
4806,liegen::V,viäl'láđ,lie
4807,liegen::V,liâššâd,lie
4808,liegen::V,ле̄шшэ,lie
4809,hängen::V,gævnjasjidh,hang
4810,hängen::V,gahtsahit,hang
4811,hängen::V,heaŋgát,hang
4812,hängen::V,hiäŋ'gáđ,hang
4813,hängen::V,sorččad,hang
4814,hängen::V,ла̄бпэ,hang
4815,werden::V,sjïdtedh,become
4816,werden::V,sjaddat,become
4817,werden::V,beassat,become
4818,werden::V,šoddâđ,become
4819,werden::V,šõddâd,become
4820,werden::V,шэ̄ннтэ,become
4821,passieren::V,vaasedh,happen
4822,passieren::V,sjaddat,happen
4823,passieren::V,dáhpáduvvat,happen
4824,passieren::V,vássit,happen
4825,passieren::V,dáhpáhuvvat,happen
4826,passieren::V,šoddâđ,happen
4827,passieren::V,šõddâd,happen
4828,passieren::V,шэ̄ннтэ,happen
4829,passieren::V,тагсэ,happen
4830,beginnen::V,aelkedh,begin
4831,beginnen::V,álgget,begin
4832,beginnen::V,álggahit,begin
4833,beginnen::V,älgiđ,begin
4834,beginnen::V,ä´lǧǧed,begin
4835,beginnen::V,о̄а̄лкхуввэ,begin
4836,beginnen::V,о̄а̄лкхэднэ,begin
4837,enden::V,orrijidh,end
4838,enden::V,hiejttet,end
4839,enden::V,nohkat,end
4840,enden::V,nuuhâđ,end
4841,enden::V,puu´tted,end
4842,enden::V,пудтэ,end
4843,enden::V,кӣркнэ,end
4844,wechseln::V,målsodh,change
4845,wechseln::V,lånudit,change
4846,wechseln::V,molssastit,change
4847,wechseln::V,molsašuddat,change
4848,wechseln::V,molsođ,change
4849,wechseln::V,vaaitõõttâd,change
4850,wechseln::V,вуайхувнэ,change
4851,aufgehen[Sonne]::V,låvnedh,rise
4852,aufgehen[Sonne]::V,årijdit,rise
4853,aufgehen[Sonne]::V,lavnnet,rise
4854,aufgehen[Sonne]::V,badjánit,rise
4855,aufgehen[Sonne]::V,pajaniđ,rise
4856,aufgehen[Sonne]::V,pâjjned,rise
4857,aufgehen[Sonne]::V,пэ̄ййнэ,rise
4858,untergehen[Sonne]::V,luajhtadidh,set
4859,untergehen[Sonne]::V,gáhtot,set
4860,untergehen[Sonne]::V,vidodit,set
4861,untergehen[Sonne]::V,luoitádit,set
4862,untergehen[Sonne]::V,lyeš'tiđ,set
4863,untergehen[Sonne]::V,lue´štted,set
4864,untergehen[Sonne]::V,луэшштэдтэ,set
4865,scheinen[Sonne]::V,goekedh,shine
4866,scheinen[Sonne]::V,bájttet,shine
4867,scheinen[Sonne]::V,báitit,shine
4868,scheinen[Sonne]::V,päštiđ,shine
4869,scheinen[Sonne]::V,pä´štted,shine
4870,scheinen[Sonne]::V,па̄шшьтэ,shine
4871,donnern::V,laakedh,thunder
4872,donnern::V,sjærggot,thunder
4873,donnern::V,čerget,thunder
4874,donnern::V,čiär'guđ,thunder
4875,donnern::V,čeärgged,thunder
4876,donnern::V,ча̄рркэ,thunder
4877,wehen::V,bïegkedh,blow
4878,wehen::V,bieggat,blow
4879,wehen::V,bieggat,blow
4880,wehen::V,pieg'gâđ,blow
4881,wehen::V,piõg'gâd,blow
4882,wehen::V,пӣӈӈкье,blow
4883,strömen::V,galkedh,stream
4884,strömen::V,gålggåt,stream
4885,strömen::V,golgat,stream
4886,strömen::V,kulgâđ,stream
4887,strömen::V,kolggâd,stream
4888,strömen::V,ко̄ллкэ,stream
4889,fließen::V,galkedh,flow
4890,fließen::V,gålggåt,flow
4891,fließen::V,golgat,flow
4892,fließen::V,kulgâđ,flow
4893,fließen::V,kolggâd,flow
4894,fließen::V,ко̄ллкэ,flow
4895,sich drehen::V,jårredh,revolve
4896,sich drehen::V,bådnjåsit,revolve
4897,sich drehen::V,jorrat,revolve
4898,sich drehen::V,juurrâđ,revolve
4899,sich drehen::V,joorrâd,revolve
4900,sich drehen::V,чо̄ннэ,revolve
4901,schwanken::V,syjjedidh,sway
4902,schwanken::V,vábbulit,sway
4903,schwanken::V,suoibut,sway
4904,schwanken::V,juár'buđ,sway
4905,schwanken::V,lâsmmad,sway
4906,schwanken::V,leâujjad,sway
4907,schwanken::V,лыйввэ,sway
4908,schwanken::V,качьедтэ,sway
4909,schwingen::V,gaavedh,swing
4910,schwingen::V,svinhtedh,swing
4911,schwingen::V,gávvat,swing
4912,schwingen::V,hiäi'luđ,swing
4913,schwingen::V,heillad,swing
4914,schwingen::V,мо̄а̄хнэ,swing
4915,fallen::V,gahtjedh,fall
4916,fallen::V,gahttjat,fall
4917,fallen::V,gahččat,fall
4918,fallen::V,jurrâđ,fall
4919,fallen::V,kõččâd,fall
4920,fallen::V,viõr'rled,fall
4921,fallen::V,ёрнэ,fall
4922,fallen::V,кэ̄ххче,fall
4923,brennen::V,bueledh,burn
4924,brennen::V,buollet,burn
4925,brennen::V,buollit,burn
4926,brennen::V,pyelliđ,burn
4927,brennen::V,pue´lled,burn
4928,brennen::V,пӯлле,burn
4929,rauchen::V,soevedidh,smoke
4930,rauchen::V,berkiestidh,smoke
4931,rauchen::V,tsåjttset,smoke
4932,rauchen::V,borgguhit,smoke
4933,rauchen::V,po'rgestiđ,smoke
4934,rauchen::V,soicceđ,smoke
4935,rauchen::V,suõv'veed,smoke
4936,rauchen::V,суввдэ,smoke
4937,regnen::V,abrodh,rain
4938,regnen::V,harvvet,rain
4939,regnen::V,rássjodit,rain
4940,regnen::V,arvit,rain
4941,regnen::V,arved,rain
4942,regnen::V,â´brred,rain
4943,regnen::V,аббрэ,rain
4944,gefrieren::V,gelmedh,freeze
4945,gefrieren::V,jeangodh,freeze
4946,gefrieren::V,jiegŋot,freeze
4947,gefrieren::V,galbmot,freeze
4948,gefrieren::V,jiäŋŋuđ,freeze
4949,gefrieren::V,jiõŋŋâd,freeze
4950,gefrieren::V,kâ´lmmed,freeze
4951,gefrieren::V,калльме,freeze
4952,tauen::V,leamkedh,thaw
4953,tauen::V,suddat,thaw
4954,tauen::V,sagŋadit,thaw
4955,tauen::V,suddat,thaw
4956,tauen::V,suddâđ,thaw
4957,tauen::V,suddâd,thaw
4958,tauen::V,sõõŋŋâd,thaw
4959,tauen::V,суннтэ,thaw
4960,schmelzen::V,sjalkedh,melt
4961,schmelzen::V,suddat,melt
4962,schmelzen::V,suddat,melt
4963,schmelzen::V,suddâđ,melt
4964,schmelzen::V,sooŋŋâđ,melt
4965,schmelzen::V,suddâd,melt
4966,schmelzen::V,sõõŋŋâd,melt
4967,schmelzen::V,суннтэ,melt
4968,trocknen::V,gajhkedh,dry
4969,trocknen::V,gåjkkåt,dry
4970,trocknen::V,goikat,dry
4971,trocknen::V,iiŋŋâđ,dry
4972,trocknen::V,iiŋŋâd,dry
4973,trocknen::V,koškkâd,dry
4974,trocknen::V,ко̄шшкэ,dry
4975,sieden::V,doeltedh,boil
4976,sieden::V,duolldat,boil
4977,sieden::V,duoldat,boil
4978,sieden::V,tuol'dâđ,boil
4979,sieden::V,tuõlddâd,boil
4980,sieden::V,тӯллтэ,boil
4981,faulen::V,rååknedh,rot
4982,faulen::V,mïetskedh,rot
4983,faulen::V,miesskat,rot
4984,faulen::V,mieskat,rot
4985,faulen::V,guohcagit,rot
4986,faulen::V,kálágiđ,rot
4987,faulen::V,kuo'câgiđ,rot
4988,faulen::V,kuõccjed,rot
4989,faulen::V,мӣццкэ,rot
4990,verfaulen::V,rååknedh,decay
4991,verfaulen::V,mïetskedh,decay
4992,verfaulen::V,miesskat,decay
4993,verfaulen::V,mieskat,decay
4994,verfaulen::V,guohcagit,decay
4995,verfaulen::V,kálágiđ,decay
4996,verfaulen::V,kuo'câgiđ,decay
4997,verfaulen::V,kuõccjed,decay
4998,verfaulen::V,кӯццке,decay
4999,reißen::V,gäjhkanidh,snap
5000,reißen::V,ráhkat,snap
5001,reißen::V,liejmedit,snap
5002,reißen::V,gaikánit,snap
5003,reißen::V,kiškuđ,snap
5004,reißen::V,rõttsed,snap
5005,reißen::V,лӯнтнэ,snap
5006,reißen::V,кышшксэллэ,snap
5007,versinken::V,våajodh,sink
5008,versinken::V,vuodjot,sink
5009,versinken::V,tjalggat,sink
5010,versinken::V,vuodjut,sink
5011,versinken::V,vuáijuđ,sink
5012,versinken::V,vuäjjad,sink
5013,versinken::V,вуаййе,sink
5014,vergehen::V,vaesedh,pass
5015,vergehen::V,vásset,pass
5016,vergehen::V,gollat,pass
5017,vergehen::V,kullâđ,pass
5018,vergehen::V,jåå´tted,pass
5019,vergehen::V,ва̄ссэ,pass
5020,vergehen::V,ӣллъюввэ,pass
5021,erscheinen::V,vååjnedh,appear
5022,erscheinen::V,ihtet,appear
5023,erscheinen::V,ihtit,appear
5024,erscheinen::V,albmodit,appear
5025,erscheinen::V,a'lmostuđ,appear
5026,erscheinen::V,ee´tted,appear
5027,erscheinen::V,čuäitõõttâd,appear
5028,erscheinen::V,i´lmstõõvvâd,appear
5029,erscheinen::V,ыдтӭ,appear
5030,verschwinden::V,haajpanidh,disappear
5031,verschwinden::V,gáhtot,disappear
5032,verschwinden::V,jávkat,disappear
5033,verschwinden::V,jä'vkittiđ,disappear
5034,verschwinden::V,jaukkâd,disappear
5035,verschwinden::V,hää´vjed,disappear
5036,verschwinden::V,ка̄дтэ,disappear
5037,sinken::V,våajodh,drop
5038,sinken::V,tsoahkot,drop
5039,sinken::V,snjoaredit,drop
5040,sinken::V,čalgat,drop
5041,sinken::V,luáš'tádâttâđ,drop
5042,sinken::V,njeeijâđ,drop
5043,sinken::V,luâšttõõttâd,drop
5044,sinken::V,njeâjjad,drop
5045,sinken::V,луэшштэдтэ,drop
5046,abnehmen::V,nåhkedidh,decrease
5047,abnehmen::V,unnot,decrease
5048,abnehmen::V,binnot,decrease
5049,abnehmen::V,geahppánit,decrease
5050,abnehmen::V,kiäp'pániđ,decrease
5051,abnehmen::V,ǩeäp'pned,decrease
5052,abnehmen::V,уһцнэ,decrease
5053,steigen::V,tjuedtjielidh,rise
5054,steigen::V,allánit,rise
5055,steigen::V,badjánit,rise
5056,steigen::V,allánit,rise
5057,steigen::V,alaniđ,rise
5058,steigen::V,âllned,rise
5059,steigen::V,pâjjned,rise
5060,steigen::V,пэ̄ййнэ,rise
5061,wachsen::V,suvvedh,grow
5062,wachsen::V,sjïdtedh,grow
5063,wachsen::V,sjaddat,grow
5064,wachsen::V,šaddat,grow
5065,wachsen::V,stuorrut,grow
5066,wachsen::V,šoddâđ,grow
5067,wachsen::V,šõddâd,grow
5068,wachsen::V,шэ̄ннтэ,grow
5069,glänzen::V,gïjkedh,shine
5070,glänzen::V,guohkat,shine
5071,glänzen::V,guojttet,shine
5072,glänzen::V,deadjut,shine
5073,glänzen::V,gildit,shine
5074,glänzen::V,kolottiđ,shine
5075,glänzen::V,pe´lǩǩed,shine
5076,glänzen::V,leä´dǧǧed,shine
5077,glänzen::V,пӯлле,shine
5078,glänzen::V,пыӆӆьке,shine
5079,funkeln::V,gaskedh,sparkle
5080,funkeln::V,tsehtsat,sparkle
5081,funkeln::V,jillat,sparkle
5082,funkeln::V,šealgut,sparkle
5083,funkeln::V,čuovggáhallat,sparkle
5084,funkeln::V,šiäl'guđ,sparkle
5085,funkeln::V,cåkkad,sparkle
5086,funkeln::V,кэ̄сскэ,sparkle
5087,lärmen::V,rajjadidh,be noisy
5088,lärmen::V,juhtsat,be noisy
5089,lärmen::V,rigeret,be noisy
5090,lärmen::V,šlámaidit,be noisy
5091,lärmen::V,šlamâdiđ,be noisy
5092,lärmen::V,ruõjjâd,be noisy
5093,lärmen::V,ёаффэ,be noisy
5094,läuten::V,ringkedh,chime
5095,läuten::V,skállat,chime
5096,läuten::V,tiibmet,chime
5097,läuten::V,čuoijâđ,chime
5098,läuten::V,čuõjjâd,chime
5099,läuten::V,чӯййе,chime
5100,klingeln::V,klåenkiehtidh,ring
5101,klingeln::V,skuolkkat,ring
5102,klingeln::V,skilahit,ring
5103,klingeln::V,čuoijâđ,ring
5104,klingeln::V,soi´ttjed,ring
5105,klingeln::V,зво̄ннэ,ring
5106,klirren::V,skaanjedh,tinkle
5107,klirren::V,skuollat,tinkle
5108,klirren::V,skillit,tinkle
5109,klirren::V,skilaidit,tinkle
5110,klirren::V,cilkkeđ,tinkle
5111,klirren::V,škäälâ´tted,tinkle
5112,klirren::V,цыӆӆклэ,tinkle
5113,brausen::V,brorredh,roar
5114,brausen::V,sjovvedh,roar
5115,brausen::V,skåvvat,roar
5116,brausen::V,márajdit,roar
5117,brausen::V,boršut,roar
5118,brausen::V,šaavvâđ,roar
5119,brausen::V,kõõmeed,roar
5120,brausen::V,шэ̄ӈӈлуввэ,roar
5121,rauschen::V,brorredh,rustle
5122,rauschen::V,sjåvvat,rustle
5123,rauschen::V,sjoahkot,rustle
5124,rauschen::V,boršut,rustle
5125,rauschen::V,šuuvvâđ,rustle
5126,rauschen::V,šaavvâđ,rustle
5127,rauschen::V,šuumeed,rustle
5128,rauschen::V,ёаффэ,rustle
5129,klingen::V,gaajedh,sound
5130,klingen::V,sjijjedh,sound
5131,klingen::V,jiednat,sound
5132,klingen::V,tjuodjat,sound
5133,klingen::V,čuodjat,sound
5134,klingen::V,kulluđ,sound
5135,klingen::V,koll'jed,sound
5136,klingen::V,ӣннъе,sound
5137,bellen::V,huhtedh,bark
5138,bellen::V,tsiellat,bark
5139,bellen::V,ciellat,bark
5140,bellen::V,umástiđ,bark
5141,bellen::V,uukkâd,bark
5142,bellen::V,угкэ,bark
5143,heulen::V,ujkierdidh,howl
5144,heulen::V,hålvvot,howl
5145,heulen::V,holvut,howl
5146,heulen::V,olvođ,howl
5147,heulen::V,ålvvad,howl
5148,heulen::V,оаллвэ,howl
5149,blasen::V,båssodh,blow
5150,blasen::V,båssot,blow
5151,blasen::V,bossut,blow
5152,blasen::V,bieggat,blow
5153,blasen::V,possoođ,blow
5154,blasen::V,pååssad,blow
5155,blasen::V,piõg'gâd,blow
5156,blasen::V,поассэ,blow
5157,blasen::V,поасслэ,blow
5158,pfeifen::V,njorkedidh,whistle
5159,pfeifen::V,snjurggot,whistle
5160,pfeifen::V,njurgut,whistle
5161,pfeifen::V,njurgođ,whistle
5162,pfeifen::V,njorggad,whistle
5163,pfeifen::V,нюрркэ,whistle
5164,schreien::V,geevledh,shout
5165,schreien::V,gádjat,shout
5166,schreien::V,rihtjot,shout
5167,schreien::V,čurvet,shout
5168,schreien::V,čuár'vuđ,shout
5169,schreien::V,čuârvvad,shout
5170,schreien::V,кугкьхе,shout
5171,schreien::V,кугхэллэ,shout
5172,stöhnen::V,sjuahkedh,groan
5173,stöhnen::V,tsáhkkat,groan
5174,stöhnen::V,fuoikit,groan
5175,stöhnen::V,cakkâđ,groan
5176,stöhnen::V,luâikkad,groan
5177,stöhnen::V,вуаххкэ,groan
5178,zittern::V,dierkesjidh,tremble
5179,zittern::V,svarrat,tremble
5180,zittern::V,skielbbit,tremble
5181,zittern::V,doargestit,tremble
5182,zittern::V,náiggistit,tremble
5183,zittern::V,doarggistit,tremble
5184,zittern::V,tuá'rgistiđ,tremble
5185,zittern::V,tuä´rjsted,tremble
5186,zittern::V,кыррьтэ,tremble
5187,leben::V,jieledh,be alive
5188,leben::V,iellet,be alive
5189,leben::V,viessot,be alive
5190,leben::V,eallit,be alive
5191,leben::V,eelliđ,be alive
5192,leben::V,jie´lled,be alive
5193,leben::V,е̄лле,be alive
5194,geboren werden::V,reakadidh,be born
5195,geboren werden::V,riegádit,be born
5196,geboren werden::V,riegádit,be born
5197,geboren werden::V,šoddâđ,be born
5198,geboren werden::V,šõddâd,be born
5199,geboren werden::V,шэ̄ннтэ,be born
5200,atmen::V,voejngehtidh,breathe
5201,atmen::V,vuojŋŋat,breathe
5202,atmen::V,vuoigŋat,breathe
5203,atmen::V,vuoi'ŋâđ,breathe
5204,atmen::V,vuõiŋŋâd,breathe
5205,atmen::V,вӯййнэ,breathe
5206,trinken::V,jovkedh,drink
5207,trinken::V,juhkat,drink
5208,trinken::V,juhkat,drink
5209,trinken::V,juuḥâđ,drink
5210,trinken::V,juukkâd,drink
5211,trinken::V,югкэ,drink
5212,essen::V,byöpmedidh,eat
5213,essen::V,bårråt,eat
5214,essen::V,borrat,eat
5215,essen::V,purrâđ,eat
5216,essen::V,poorrâd,eat
5217,essen::V,по̄ррэ,eat
5218,schlucken::V,njïeledh,swallow
5219,schlucken::V,njiellat,swallow
5220,schlucken::V,njieládit,swallow
5221,schlucken::V,njiellâđ,swallow
5222,schlucken::V,njiõllâd,swallow
5223,schlucken::V,нӣллэ,swallow
5224,müde werden::V,sæjlodh,get tired
5225,müde werden::V,goegkedh,get tired
5226,müde werden::V,vájbbat,get tired
5227,müde werden::V,váibat,get tired
5228,müde werden::V,vaibâđ,get tired
5229,müde werden::V,levvjed,get tired
5230,müde werden::V,лоаткнэ,get tired
5231,einschlafen::V,nahkestidh,fall asleep
5232,einschlafen::V,nahkesalledh,fall asleep
5233,einschlafen::V,oaddát,fall asleep
5234,einschlafen::V,nohkkat,fall asleep
5235,einschlafen::V,nohádiđ,fall asleep
5236,einschlafen::V,no´ǩǩeed,fall asleep
5237,einschlafen::V,нагьруввэ,fall asleep
5238,schlafen::V,åeredh,sleep
5239,schlafen::V,oadet,sleep
5240,schlafen::V,oađđit,sleep
5241,schlafen::V,uáđđiđ,sleep
5242,schlafen::V,vuâ´đđed,sleep
5243,schlafen::V,вуэдтӭ,sleep
5244,aufwachen::V,fahkedh,wake up
5245,aufwachen::V,smaredit,wake up
5246,aufwachen::V,mårijdit,wake up
5247,aufwachen::V,gohččát,wake up
5248,aufwachen::V,morránit,wake up
5249,aufwachen::V,koccáđ,wake up
5250,aufwachen::V,moṛániđ,wake up
5251,aufwachen::V,mårrned,wake up
5252,aufwachen::V,руэкхэ,wake up
5253,aufwachen::V,коадцъе,wake up
5254,aufstehen::V,tjuedtjielidh,get up
5255,aufstehen::V,badjánit,get up
5256,aufstehen::V,badjánit,get up
5257,aufstehen::V,čuožžilit,get up
5258,aufstehen::V,čuo'žâstiđ,get up
5259,aufstehen::V,pâjjned,get up
5260,aufstehen::V,kaggõõttâd,get up
5261,aufstehen::V,коадцъе,get up
5262,sich erholen::V,lïegkedidh,relax
5263,sich erholen::V,buorránit,relax
5264,sich erholen::V,áhpásmit,relax
5265,sich erholen::V,áhtat,relax
5266,sich erholen::V,vuoi'ŋâdâttâđ,relax
5267,sich erholen::V,vuâŋŋad,relax
5268,sich erholen::V,вуэӈӈэ,relax
5269,krank werden::V,skïemtjijidh,fall ill
5270,krank werden::V,skihppát,fall ill
5271,krank werden::V,buohccát,fall ill
5272,krank werden::V,puác'cáđ,fall ill
5273,krank werden::V,puâc'cjed,fall ill
5274,krank werden::V,кэ̄бптуввэ,fall ill
5275,krank sein::V,elkiedidh,be ill
5276,krank sein::V,duasmaridh,be ill
5277,krank sein::V,skihpat,be ill
5278,krank sein::V,buohcat,be ill
5279,krank sein::V,puoccâđ,be ill
5280,krank sein::V,puõccâd,be ill
5281,krank sein::V,по̄а̄вчсе,be ill
5282,krank sein::V,кэбпшэ,be ill
5283,schmerzen::V,vaarhkedh,ache
5284,schmerzen::V,bávtjestit,ache
5285,schmerzen::V,bávččastit,ache
5286,schmerzen::V,várkat,ache
5287,schmerzen::V,po'včâstiđ,ache
5288,schmerzen::V,kõvšted,ache
5289,schmerzen::V,čeärgged,ache
5290,schmerzen::V,чӯдзе,ache
5291,husten::V,gossedh,cough
5292,husten::V,gåssåt,cough
5293,husten::V,gossat,cough
5294,husten::V,kuor'sâđ,cough
5295,husten::V,koossâd,cough
5296,husten::V,ко̄ссэ,cough
5297,husten::V,лаффьке,cough
5298,genesen::V,starnedh,recover
5299,genesen::V,væddját,recover
5300,genesen::V,buorránit,recover
5301,genesen::V,tuoi'buđ,recover
5302,genesen::V,tooidâd,recover
5303,genesen::V,jäll'jed,recover
5304,genesen::V,пуэррнэ,recover
5305,genesen::V,тӣрхуввэ,recover
5306,genesen::V,тӣрваслуввэ,recover
5307,sterben::V,jaemedh,die
5308,sterben::V,jábmet,die
5309,sterben::V,jápmit,die
5310,sterben::V,jäämmiđ,die
5311,sterben::V,jää´mmed,die
5312,sterben::V,я̄мме,die
5313,umkommen::V,hïevenidh,perish
5314,umkommen::V,soaggot,perish
5315,umkommen::V,sårmmånit,perish
5316,umkommen::V,duššat,perish
5317,umkommen::V,roahppánit,perish
5318,umkommen::V,surmâšuđ,perish
5319,umkommen::V,kõckkâd,perish
5320,umkommen::V,hiâv'vned,perish
5321,umkommen::V,мо̄а̄ййкье,perish
5322,sich bewegen::V,juhtedh,move
5323,sich bewegen::V,labudit,move
5324,sich bewegen::V,johtit,move
5325,sich bewegen::V,lihâdiđ,move
5326,sich bewegen::V,likkâd,move
5327,sich bewegen::V,liikkeed,move
5328,sich bewegen::V,лыгкнэ,move
5329,sich rühren::V,svïhtjedh,budge
5330,sich rühren::V,labádasstet,budge
5331,sich rühren::V,lihkadit,budge
5332,sich rühren::V,lihâdiđ,budge
5333,sich rühren::V,liksted,budge
5334,sich rühren::V,liikksted,budge
5335,sich rühren::V,лыгкнэ,budge
5336,sich erheben::V,tsöögkegidh,stand up
5337,sich erheben::V,tjuodtjelit,stand up
5338,sich erheben::V,čuožžilit,stand up
5339,sich erheben::V,čuáž'žuliđ,stand up
5340,sich erheben::V,pâjjned,stand up
5341,sich erheben::V,kaggõõttâd,stand up
5342,sich erheben::V,паййнэ,stand up
5343,sich erheben::V,пэ̄ййнэ,stand up
5344,sich setzen::V,tjihkedidh,sit down
5345,sich setzen::V,tjåhkkidit,sit down
5346,sich setzen::V,čohkánit,sit down
5347,sich setzen::V,čohkkedit,sit down
5348,sich setzen::V,ištâđ,sit down
5349,sich setzen::V,čokániđ,sit down
5350,sich setzen::V,ištõõttâd,sit down
5351,sich setzen::V,išttâd åårrad,sit down
5352,sich setzen::V,ышштэ,sit down
5353,sich setzen::V,ся̄ййве,sit down
5354,hinfallen::V,veahkaridh,tumble
5355,hinfallen::V,ravggat,tumble
5356,hinfallen::V,jorralit,tumble
5357,hinfallen::V,ruossat,tumble
5358,hinfallen::V,kuossâđ,tumble
5359,hinfallen::V,koṃániđ,tumble
5360,hinfallen::V,viirrâd,tumble
5361,hinfallen::V,кэчхэ,tumble
5362,hinfallen::V,кэ̄рктэ,tumble
5363,laufen::V,vaedtsedh,walk
5364,laufen::V,mannat,walk
5365,laufen::V,vuolgget,walk
5366,laufen::V,vázzit,walk
5367,laufen::V,uáḥuđ,walk
5368,laufen::V,jotteeđ,walk
5369,laufen::V,vä ́ʒʒed,walk
5370,laufen::V,ва̄ннҍцe,walk
5371,laufen::V,во̄а̄ррдэ,walk
5372,schreiten::V,sillestidh,pace
5373,schreiten::V,lávkkot,pace
5374,schreiten::V,lávket,pace
5375,schreiten::V,duolbmat,pace
5376,schreiten::V,lavkkiđ,pace
5377,schreiten::V,lau´ǩǩeed,pace
5378,schreiten::V,ла̄ффьке,pace
5379,spazierengehen::V,vaedtsedh,go for a walk
5380,spazierengehen::V,vaadtsehtjidh,go for a walk
5381,spazierengehen::V,váttsatjit,go for a walk
5382,spazierengehen::V,váccašit,go for a walk
5383,spazierengehen::V,vazâččiđ,go for a walk
5384,spazierengehen::V,vä´ʒʒed,go for a walk
5385,spazierengehen::V,гульедтэ,go for a walk
5386,eilen::V,voetsedh,rush
5387,eilen::V,spájttat,rush
5388,eilen::V,doapmat,rush
5389,eilen::V,gáhččat,rush
5390,eilen::V,ki'rdettiiđ,rush
5391,eilen::V,ǩiirted,rush
5392,eilen::V,кыҏҏтэ,rush
5393,sich beeilen::V,gaahtjedh,hurry
5394,sich beeilen::V,rabbat,hurry
5395,sich beeilen::V,doapmat,hurry
5396,sich beeilen::V,ki'rdettiiđ,hurry
5397,sich beeilen::V,ǩiirted,hurry
5398,sich beeilen::V,кыҏҏтэ,hurry
5399,sausen::V,sjovvedh,dash
5400,sausen::V,sjuvgedit,dash
5401,sausen::V,girdit,dash
5402,sausen::V,hurgit,dash
5403,sausen::V,hurgeđ,dash
5404,sausen::V,ročâliđ,dash
5405,sausen::V,ranjestiđ,dash
5406,sausen::V,njoođeed,dash
5407,sausen::V,кыррьтэ,dash
5408,rennen::V,roehtedh,run
5409,rennen::V,viehkat,run
5410,rennen::V,viehkat,run
5411,rennen::V,kaččâđ,run
5412,rennen::V,u´rččâd,run
5413,rennen::V,вижьнэ,run
