,Concept_ID,se,se
25199,scharf::A,čuuḥâl,bastilit
25200,scharf::A,čuuḥâl,čuuḥâl
25201,scharf::A,čuuḥâl,pâ´sttel
25202,scharf::A,čuuḥâl,пассьтэль
25203,scharf::A,čuuḥâl,пассьтлесь
25204,scharf::A,pâ´sttel,besteles
25205,scharf::A,pâ´sttel,basstel
25206,scharf::A,pâ´sttel,tjiesskis
25207,scharf::A,pâ´sttel,bastilit
25208,scharf::A,pâ´sttel,čuuḥâl
25209,scharf::A,pâ´sttel,pâ´sttel
25210,scharf::A,pâ´sttel,пассьтэль
25211,scharf::A,pâ´sttel,пассьтлесь
25212,scharf::A,пассьтэль,besteles
25213,scharf::A,пассьтэль,basstel
25214,scharf::A,пассьтэль,tjiesskis
25215,scharf::A,пассьтэль,bastilit
25216,scharf::A,пассьтэль,čuuḥâl
25217,scharf::A,пассьтэль,pâ´sttel
25218,scharf::A,пассьтэль,пассьтэль
25219,scharf::A,пассьтэль,пассьтлесь
25220,scharf::A,пассьтлесь,besteles
25221,scharf::A,пассьтлесь,basstel
25222,scharf::A,пассьтлесь,tjiesskis
25223,scharf::A,пассьтлесь,bastilit
25224,scharf::A,пассьтлесь,čuuḥâl
25225,scharf::A,пассьтлесь,pâ´sttel
25226,scharf::A,пассьтлесь,пассьтэль
25227,scharf::A,пассьтлесь,пассьтлесь
25228,stumpf::A,baenehts,baenehts
25229,stumpf::A,baenehts,jåbbe
25230,stumpf::A,baenehts,nearas
25231,stumpf::A,baenehts,basttoheapme
25232,stumpf::A,baenehts,tulcce
25233,stumpf::A,baenehts,miä´r'res
25234,stumpf::A,baenehts,ме̄ресь
25235,stumpf::A,jåbbe,baenehts
25236,stumpf::A,jåbbe,jåbbe
25237,stumpf::A,jåbbe,nearas
25238,stumpf::A,jåbbe,basttoheapme
25239,stumpf::A,jåbbe,tulcce
25240,stumpf::A,jåbbe,miä´r'res
25241,stumpf::A,jåbbe,ме̄ресь
25242,stumpf::A,nearas,baenehts
25243,stumpf::A,nearas,jåbbe
25244,stumpf::A,nearas,nearas
25245,stumpf::A,nearas,basttoheapme
25246,stumpf::A,nearas,tulcce
25247,stumpf::A,nearas,miä´r'res
25248,stumpf::A,nearas,ме̄ресь
25249,stumpf::A,basttoheapme,baenehts
25250,stumpf::A,basttoheapme,jåbbe
25251,stumpf::A,basttoheapme,nearas
25252,stumpf::A,basttoheapme,basttoheapme
25253,stumpf::A,basttoheapme,tulcce
25254,stumpf::A,basttoheapme,miä´r'res
25255,stumpf::A,basttoheapme,ме̄ресь
25256,stumpf::A,tulcce,baenehts
25257,stumpf::A,tulcce,jåbbe
25258,stumpf::A,tulcce,nearas
25259,stumpf::A,tulcce,basttoheapme
25260,stumpf::A,tulcce,tulcce
25261,stumpf::A,tulcce,miä´r'res
25262,stumpf::A,tulcce,ме̄ресь
25263,stumpf::A,miä´r'res,baenehts
25264,stumpf::A,miä´r'res,jåbbe
25265,stumpf::A,miä´r'res,nearas
25266,stumpf::A,miä´r'res,basttoheapme
25267,stumpf::A,miä´r'res,tulcce
25268,stumpf::A,miä´r'res,miä´r'res
25269,stumpf::A,miä´r'res,ме̄ресь
25270,stumpf::A,ме̄ресь,baenehts
25271,stumpf::A,ме̄ресь,jåbbe
25272,stumpf::A,ме̄ресь,nearas
25273,stumpf::A,ме̄ресь,basttoheapme
25274,stumpf::A,ме̄ресь,tulcce
25275,stumpf::A,ме̄ресь,miä´r'res
25276,stumpf::A,ме̄ресь,ме̄ресь
25277,schwer::A,leevles,leevles
25278,schwer::A,leevles,låssåt
25279,schwer::A,leevles,lossat
25280,schwer::A,leevles,lussâd
25281,schwer::A,leevles,lossâd
25282,schwer::A,leevles,ло̄ссэ
25283,schwer::A,leevles,ло̄ссэсь
25284,schwer::A,låssåt,leevles
25285,schwer::A,låssåt,låssåt
25286,schwer::A,låssåt,lossat
25287,schwer::A,låssåt,lussâd
25288,schwer::A,låssåt,lossâd
25289,schwer::A,låssåt,ло̄ссэ
25290,schwer::A,låssåt,ло̄ссэсь
25291,schwer::A,lossat,leevles
25292,schwer::A,lossat,låssåt
25293,schwer::A,lossat,lossat
25294,schwer::A,lossat,lussâd
25295,schwer::A,lossat,lossâd
25296,schwer::A,lossat,ло̄ссэ
25297,schwer::A,lossat,ло̄ссэсь
25298,schwer::A,lussâd,leevles
25299,schwer::A,lussâd,låssåt
25300,schwer::A,lussâd,lossat
25301,schwer::A,lussâd,lussâd
25302,schwer::A,lussâd,lossâd
25303,schwer::A,lussâd,ло̄ссэ
25304,schwer::A,lussâd,ло̄ссэсь
25305,schwer::A,lossâd,leevles
25306,schwer::A,lossâd,låssåt
25307,schwer::A,lossâd,lossat
25308,schwer::A,lossâd,lussâd
25309,schwer::A,lossâd,lossâd
25310,schwer::A,lossâd,ло̄ссэ
25311,schwer::A,lossâd,ло̄ссэсь
25312,schwer::A,ло̄ссэ,leevles
25313,schwer::A,ло̄ссэ,låssåt
25314,schwer::A,ло̄ссэ,lossat
25315,schwer::A,ло̄ссэ,lussâd
25316,schwer::A,ло̄ссэ,lossâd
25317,schwer::A,ло̄ссэ,ло̄ссэ
25318,schwer::A,ло̄ссэ,ло̄ссэсь
25319,schwer::A,ло̄ссэсь,leevles
25320,schwer::A,ло̄ссэсь,låssåt
25321,schwer::A,ло̄ссэсь,lossat
25322,schwer::A,ло̄ссэсь,lussâd
25323,schwer::A,ло̄ссэсь,lossâd
25324,schwer::A,ло̄ссэсь,ло̄ссэ
25325,schwer::A,ло̄ссэсь,ло̄ссэсь
25326,schön::A,tjaebpies,tjaebpies
25327,schön::A,tjaebpies,tjábbe
25328,schön::A,tjaebpies,čáppat
25329,schön::A,tjaebpies,muččâd
25330,schön::A,tjaebpies,mooččâd
25331,schön::A,tjaebpies,мо̄джесь
25332,schön::A,tjábbe,tjaebpies
25333,schön::A,tjábbe,tjábbe
25334,schön::A,tjábbe,čáppat
25335,schön::A,tjábbe,muččâd
25336,schön::A,tjábbe,mooččâd
25337,schön::A,tjábbe,мо̄джесь
25338,schön::A,čáppat,tjaebpies
25339,schön::A,čáppat,tjábbe
25340,schön::A,čáppat,čáppat
25341,schön::A,čáppat,muččâd
25342,schön::A,čáppat,mooččâd
25343,schön::A,čáppat,мо̄джесь
25344,schön::A,muččâd,tjaebpies
25345,schön::A,muččâd,tjábbe
25346,schön::A,muččâd,čáppat
25347,schön::A,muččâd,muččâd
25348,schön::A,muččâd,mooččâd
25349,schön::A,muččâd,мо̄джесь
25350,schön::A,mooččâd,tjaebpies
25351,schön::A,mooččâd,tjábbe
25352,schön::A,mooččâd,čáppat
25353,schön::A,mooččâd,muččâd
25354,schön::A,mooččâd,mooččâd
25355,schön::A,mooččâd,мо̄джесь
25356,schön::A,мо̄джесь,tjaebpies
25357,schön::A,мо̄джесь,tjábbe
25358,schön::A,мо̄джесь,čáppat
25359,schön::A,мо̄джесь,muččâd
25360,schön::A,мо̄джесь,mooččâd
25361,schön::A,мо̄джесь,мо̄джесь
25362,heiß::A,baahke,baahke
25363,heiß::A,baahke,báhkas
25364,heiß::A,baahke,báhkas
25365,heiß::A,baahke,paahâs
25366,heiß::A,baahke,paakkâs
25367,heiß::A,baahke,жоарр
25368,heiß::A,baahke,по̄а̄ххк
25369,heiß::A,báhkas,baahke
25370,heiß::A,báhkas,báhkas
25371,heiß::A,báhkas,báhkas
25372,heiß::A,báhkas,paahâs
25373,heiß::A,báhkas,paakkâs
25374,heiß::A,báhkas,жоарр
25375,heiß::A,báhkas,по̄а̄ххк
25376,heiß::A,báhkas,baahke
25377,heiß::A,báhkas,báhkas
25378,heiß::A,báhkas,báhkas
25379,heiß::A,báhkas,paahâs
25380,heiß::A,báhkas,paakkâs
25381,heiß::A,báhkas,жоарр
25382,heiß::A,báhkas,по̄а̄ххк
25383,heiß::A,paahâs,baahke
25384,heiß::A,paahâs,báhkas
25385,heiß::A,paahâs,báhkas
25386,heiß::A,paahâs,paahâs
25387,heiß::A,paahâs,paakkâs
25388,heiß::A,paahâs,жоарр
25389,heiß::A,paahâs,по̄а̄ххк
25390,heiß::A,paakkâs,baahke
25391,heiß::A,paakkâs,báhkas
25392,heiß::A,paakkâs,báhkas
25393,heiß::A,paakkâs,paahâs
25394,heiß::A,paakkâs,paakkâs
25395,heiß::A,paakkâs,жоарр
25396,heiß::A,paakkâs,по̄а̄ххк
25397,heiß::A,жоарр,baahke
25398,heiß::A,жоарр,báhkas
25399,heiß::A,жоарр,báhkas
25400,heiß::A,жоарр,paahâs
25401,heiß::A,жоарр,paakkâs
25402,heiß::A,жоарр,жоарр
25403,heiß::A,жоарр,по̄а̄ххк
25404,heiß::A,по̄а̄ххк,baahke
25405,heiß::A,по̄а̄ххк,báhkas
25406,heiß::A,по̄а̄ххк,báhkas
25407,heiß::A,по̄а̄ххк,paahâs
25408,heiß::A,по̄а̄ххк,paakkâs
25409,heiß::A,по̄а̄ххк,жоарр
25410,heiß::A,по̄а̄ххк,по̄а̄ххк
25411,warm::A,bïjveles,bïjveles
25412,warm::A,bïjveles,liekkas
25413,warm::A,bïjveles,liekkas
25414,warm::A,bïjveles,liegâs
25415,warm::A,bïjveles,liõggâs
25416,warm::A,bïjveles,по̄а̄ххк
25417,warm::A,liekkas,bïjveles
25418,warm::A,liekkas,liekkas
25419,warm::A,liekkas,liekkas
25420,warm::A,liekkas,liegâs
25421,warm::A,liekkas,liõggâs
25422,warm::A,liekkas,по̄а̄ххк
25423,warm::A,liekkas,bïjveles
25424,warm::A,liekkas,liekkas
25425,warm::A,liekkas,liekkas
25426,warm::A,liekkas,liegâs
25427,warm::A,liekkas,liõggâs
25428,warm::A,liekkas,по̄а̄ххк
25429,warm::A,liegâs,bïjveles
25430,warm::A,liegâs,liekkas
25431,warm::A,liegâs,liekkas
25432,warm::A,liegâs,liegâs
25433,warm::A,liegâs,liõggâs
25434,warm::A,liegâs,по̄а̄ххк
25435,warm::A,liõggâs,bïjveles
25436,warm::A,liõggâs,liekkas
25437,warm::A,liõggâs,liekkas
25438,warm::A,liõggâs,liegâs
25439,warm::A,liõggâs,liõggâs
25440,warm::A,liõggâs,по̄а̄ххк
25441,warm::A,по̄а̄ххк,bïjveles
25442,warm::A,по̄а̄ххк,liekkas
25443,warm::A,по̄а̄ххк,liekkas
25444,warm::A,по̄а̄ххк,liegâs
25445,warm::A,по̄а̄ххк,liõggâs
25446,warm::A,по̄а̄ххк,по̄а̄ххк
25447,kalt::A,galme,galme
25448,kalt::A,galme,galmas
25449,kalt::A,galme,tjoaskes
25450,kalt::A,galme,galmmas
25451,kalt::A,galme,koolmâs
25452,kalt::A,galme,kõõlmâs
25453,kalt::A,galme,кэ̄ллм
25454,kalt::A,galmas,galme
25455,kalt::A,galmas,galmas
25456,kalt::A,galmas,tjoaskes
25457,kalt::A,galmas,galmmas
25458,kalt::A,galmas,koolmâs
25459,kalt::A,galmas,kõõlmâs
25460,kalt::A,galmas,кэ̄ллм
25461,kalt::A,tjoaskes,galme
25462,kalt::A,tjoaskes,galmas
25463,kalt::A,tjoaskes,tjoaskes
25464,kalt::A,tjoaskes,galmmas
25465,kalt::A,tjoaskes,koolmâs
25466,kalt::A,tjoaskes,kõõlmâs
25467,kalt::A,tjoaskes,кэ̄ллм
25468,kalt::A,galmmas,galme
25469,kalt::A,galmmas,galmas
25470,kalt::A,galmmas,tjoaskes
25471,kalt::A,galmmas,galmmas
25472,kalt::A,galmmas,koolmâs
25473,kalt::A,galmmas,kõõlmâs
25474,kalt::A,galmmas,кэ̄ллм
25475,kalt::A,koolmâs,galme
25476,kalt::A,koolmâs,galmas
25477,kalt::A,koolmâs,tjoaskes
25478,kalt::A,koolmâs,galmmas
25479,kalt::A,koolmâs,koolmâs
25480,kalt::A,koolmâs,kõõlmâs
25481,kalt::A,koolmâs,кэ̄ллм
25482,kalt::A,kõõlmâs,galme
25483,kalt::A,kõõlmâs,galmas
25484,kalt::A,kõõlmâs,tjoaskes
25485,kalt::A,kõõlmâs,galmmas
25486,kalt::A,kõõlmâs,koolmâs
25487,kalt::A,kõõlmâs,kõõlmâs
25488,kalt::A,kõõlmâs,кэ̄ллм
25489,kalt::A,кэ̄ллм,galme
25490,kalt::A,кэ̄ллм,galmas
25491,kalt::A,кэ̄ллм,tjoaskes
25492,kalt::A,кэ̄ллм,galmmas
25493,kalt::A,кэ̄ллм,koolmâs
25494,kalt::A,кэ̄ллм,kõõlmâs
25495,kalt::A,кэ̄ллм,кэ̄ллм
25496,kühl::A,jueskies,jueskies
25497,kühl::A,jueskies,gujos
25498,kühl::A,jueskies,goasos
25499,kühl::A,jueskies,čoaskkis
25500,kühl::A,jueskies,čuássid
25501,kühl::A,jueskies,čue´cǩes
25502,kühl::A,jueskies,чуэцькесь
25503,kühl::A,gujos,jueskies
25504,kühl::A,gujos,gujos
25505,kühl::A,gujos,goasos
25506,kühl::A,gujos,čoaskkis
25507,kühl::A,gujos,čuássid
25508,kühl::A,gujos,čue´cǩes
25509,kühl::A,gujos,чуэцькесь
25510,kühl::A,goasos,jueskies
25511,kühl::A,goasos,gujos
25512,kühl::A,goasos,goasos
25513,kühl::A,goasos,čoaskkis
25514,kühl::A,goasos,čuássid
25515,kühl::A,goasos,čue´cǩes
25516,kühl::A,goasos,чуэцькесь
25517,kühl::A,čoaskkis,jueskies
25518,kühl::A,čoaskkis,gujos
25519,kühl::A,čoaskkis,goasos
25520,kühl::A,čoaskkis,čoaskkis
25521,kühl::A,čoaskkis,čuássid
25522,kühl::A,čoaskkis,čue´cǩes
25523,kühl::A,čoaskkis,чуэцькесь
25524,kühl::A,čuássid,jueskies
25525,kühl::A,čuássid,gujos
25526,kühl::A,čuássid,goasos
25527,kühl::A,čuássid,čoaskkis
25528,kühl::A,čuássid,čuássid
25529,kühl::A,čuássid,čue´cǩes
25530,kühl::A,čuássid,чуэцькесь
25531,kühl::A,čue´cǩes,jueskies
25532,kühl::A,čue´cǩes,gujos
25533,kühl::A,čue´cǩes,goasos
25534,kühl::A,čue´cǩes,čoaskkis
25535,kühl::A,čue´cǩes,čuássid
25536,kühl::A,čue´cǩes,čue´cǩes
25537,kühl::A,čue´cǩes,чуэцькесь
25538,kühl::A,чуэцькесь,jueskies
25539,kühl::A,чуэцькесь,gujos
25540,kühl::A,чуэцькесь,goasos
25541,kühl::A,чуэцькесь,čoaskkis
25542,kühl::A,чуэцькесь,čuássid
25543,kühl::A,чуэцькесь,čue´cǩes
25544,kühl::A,чуэцькесь,чуэцькесь
25545,frisch::A,fïerske,fïerske
25546,frisch::A,fïerske,varás
25547,frisch::A,fïerske,varres
25548,frisch::A,fïerske,varas
25549,frisch::A,fïerske,voorâs
25550,frisch::A,fïerske,võõrâs
25551,frisch::A,fïerske,вэрс
25552,frisch::A,varás,fïerske
25553,frisch::A,varás,varás
25554,frisch::A,varás,varres
25555,frisch::A,varás,varas
25556,frisch::A,varás,voorâs
25557,frisch::A,varás,võõrâs
25558,frisch::A,varás,вэрс
25559,frisch::A,varres,fïerske
25560,frisch::A,varres,varás
25561,frisch::A,varres,varres
25562,frisch::A,varres,varas
25563,frisch::A,varres,voorâs
25564,frisch::A,varres,võõrâs
25565,frisch::A,varres,вэрс
25566,frisch::A,varas,fïerske
25567,frisch::A,varas,varás
25568,frisch::A,varas,varres
25569,frisch::A,varas,varas
25570,frisch::A,varas,voorâs
25571,frisch::A,varas,võõrâs
25572,frisch::A,varas,вэрс
25573,frisch::A,voorâs,fïerske
25574,frisch::A,voorâs,varás
25575,frisch::A,voorâs,varres
25576,frisch::A,voorâs,varas
25577,frisch::A,voorâs,voorâs
25578,frisch::A,voorâs,võõrâs
25579,frisch::A,voorâs,вэрс
25580,frisch::A,võõrâs,fïerske
25581,frisch::A,võõrâs,varás
25582,frisch::A,võõrâs,varres
25583,frisch::A,võõrâs,varas
25584,frisch::A,võõrâs,voorâs
25585,frisch::A,võõrâs,võõrâs
25586,frisch::A,võõrâs,вэрс
25587,frisch::A,вэрс,fïerske
25588,frisch::A,вэрс,varás
25589,frisch::A,вэрс,varres
25590,frisch::A,вэрс,varas
25591,frisch::A,вэрс,voorâs
25592,frisch::A,вэрс,võõrâs
25593,frisch::A,вэрс,вэрс
25594,feucht::A,låpsoes,låpsoes
25595,feucht::A,låpsoes,suolnos
25596,feucht::A,låpsoes,njuoskas
25597,feucht::A,låpsoes,gásttas
25598,feucht::A,låpsoes,laavtâs
25599,feucht::A,låpsoes,nje´bll
25600,feucht::A,låpsoes,ню̄ццк
25601,feucht::A,suolnos,låpsoes
25602,feucht::A,suolnos,suolnos
25603,feucht::A,suolnos,njuoskas
25604,feucht::A,suolnos,gásttas
25605,feucht::A,suolnos,laavtâs
25606,feucht::A,suolnos,nje´bll
25607,feucht::A,suolnos,ню̄ццк
25608,feucht::A,njuoskas,låpsoes
25609,feucht::A,njuoskas,suolnos
25610,feucht::A,njuoskas,njuoskas
25611,feucht::A,njuoskas,gásttas
25612,feucht::A,njuoskas,laavtâs
25613,feucht::A,njuoskas,nje´bll
25614,feucht::A,njuoskas,ню̄ццк
25615,feucht::A,gásttas,låpsoes
25616,feucht::A,gásttas,suolnos
25617,feucht::A,gásttas,njuoskas
25618,feucht::A,gásttas,gásttas
25619,feucht::A,gásttas,laavtâs
25620,feucht::A,gásttas,nje´bll
25621,feucht::A,gásttas,ню̄ццк
25622,feucht::A,laavtâs,låpsoes
25623,feucht::A,laavtâs,suolnos
25624,feucht::A,laavtâs,njuoskas
25625,feucht::A,laavtâs,gásttas
25626,feucht::A,laavtâs,laavtâs
25627,feucht::A,laavtâs,nje´bll
25628,feucht::A,laavtâs,ню̄ццк
25629,feucht::A,nje´bll,låpsoes
25630,feucht::A,nje´bll,suolnos
25631,feucht::A,nje´bll,njuoskas
25632,feucht::A,nje´bll,gásttas
25633,feucht::A,nje´bll,laavtâs
25634,feucht::A,nje´bll,nje´bll
25635,feucht::A,nje´bll,ню̄ццк
25636,feucht::A,ню̄ццк,låpsoes
25637,feucht::A,ню̄ццк,suolnos
25638,feucht::A,ню̄ццк,njuoskas
25639,feucht::A,ню̄ццк,gásttas
25640,feucht::A,ню̄ццк,laavtâs
25641,feucht::A,ню̄ццк,nje´bll
25642,feucht::A,ню̄ццк,ню̄ццк
25643,nass::A,lovve,lovve
25644,nass::A,lovve,njuoskas
25645,nass::A,lovve,luvás
25646,nass::A,lovve,njuoskkas
25647,nass::A,lovve,njuoskâs
25648,nass::A,lovve,njuõckas
25649,nass::A,lovve,ню̄ццк
25650,nass::A,njuoskas,lovve
25651,nass::A,njuoskas,njuoskas
25652,nass::A,njuoskas,luvás
25653,nass::A,njuoskas,njuoskkas
25654,nass::A,njuoskas,njuoskâs
25655,nass::A,njuoskas,njuõckas
25656,nass::A,njuoskas,ню̄ццк
25657,nass::A,luvás,lovve
25658,nass::A,luvás,njuoskas
25659,nass::A,luvás,luvás
25660,nass::A,luvás,njuoskkas
25661,nass::A,luvás,njuoskâs
25662,nass::A,luvás,njuõckas
25663,nass::A,luvás,ню̄ццк
25664,nass::A,njuoskkas,lovve
25665,nass::A,njuoskkas,njuoskas
25666,nass::A,njuoskkas,luvás
25667,nass::A,njuoskkas,njuoskkas
25668,nass::A,njuoskkas,njuoskâs
25669,nass::A,njuoskkas,njuõckas
25670,nass::A,njuoskkas,ню̄ццк
25671,nass::A,njuoskâs,lovve
25672,nass::A,njuoskâs,njuoskas
25673,nass::A,njuoskâs,luvás
25674,nass::A,njuoskâs,njuoskkas
25675,nass::A,njuoskâs,njuoskâs
25676,nass::A,njuoskâs,njuõckas
25677,nass::A,njuoskâs,ню̄ццк
25678,nass::A,njuõckas,lovve
25679,nass::A,njuõckas,njuoskas
25680,nass::A,njuõckas,luvás
25681,nass::A,njuõckas,njuoskkas
25682,nass::A,njuõckas,njuoskâs
25683,nass::A,njuõckas,njuõckas
25684,nass::A,njuõckas,ню̄ццк
25685,nass::A,ню̄ццк,lovve
25686,nass::A,ню̄ццк,njuoskas
25687,nass::A,ню̄ццк,luvás
25688,nass::A,ню̄ццк,njuoskkas
25689,nass::A,ню̄ццк,njuoskâs
25690,nass::A,ню̄ццк,njuõckas
25691,nass::A,ню̄ццк,ню̄ццк
25692,trocken::A,gejhkie,gejhkie
25693,trocken::A,gejhkie,gåjkes
25694,trocken::A,gejhkie,goikkis
25695,trocken::A,gejhkie,ko'škes
25696,trocken::A,gejhkie,kååšǩes
25697,trocken::A,gejhkie,коашшьк
25698,trocken::A,gåjkes,gejhkie
25699,trocken::A,gåjkes,gåjkes
25700,trocken::A,gåjkes,goikkis
25701,trocken::A,gåjkes,ko'škes
25702,trocken::A,gåjkes,kååšǩes
25703,trocken::A,gåjkes,коашшьк
25704,trocken::A,goikkis,gejhkie
25705,trocken::A,goikkis,gåjkes
25706,trocken::A,goikkis,goikkis
25707,trocken::A,goikkis,ko'škes
25708,trocken::A,goikkis,kååšǩes
25709,trocken::A,goikkis,коашшьк
25710,trocken::A,ko'škes,gejhkie
25711,trocken::A,ko'škes,gåjkes
25712,trocken::A,ko'škes,goikkis
25713,trocken::A,ko'škes,ko'škes
25714,trocken::A,ko'škes,kååšǩes
25715,trocken::A,ko'škes,коашшьк
25716,trocken::A,kååšǩes,gejhkie
25717,trocken::A,kååšǩes,gåjkes
25718,trocken::A,kååšǩes,goikkis
25719,trocken::A,kååšǩes,ko'škes
25720,trocken::A,kååšǩes,kååšǩes
25721,trocken::A,kååšǩes,коашшьк
25722,trocken::A,коашшьк,gejhkie
25723,trocken::A,коашшьк,gåjkes
25724,trocken::A,коашшьк,goikkis
25725,trocken::A,коашшьк,ko'škes
25726,trocken::A,коашшьк,kååšǩes
25727,trocken::A,коашшьк,коашшьк
25728,voll::A,dïeve,dïeve
25729,voll::A,dïeve,dievas
25730,voll::A,dïeve,dievva
25731,voll::A,dïeve,tievâs
25732,voll::A,dïeve,tiiudas
25733,voll::A,dïeve,тӣввт
25734,voll::A,dievas,dïeve
25735,voll::A,dievas,dievas
25736,voll::A,dievas,dievva
25737,voll::A,dievas,tievâs
25738,voll::A,dievas,tiiudas
25739,voll::A,dievas,тӣввт
25740,voll::A,dievva,dïeve
25741,voll::A,dievva,dievas
25742,voll::A,dievva,dievva
25743,voll::A,dievva,tievâs
25744,voll::A,dievva,tiiudas
25745,voll::A,dievva,тӣввт
25746,voll::A,tievâs,dïeve
25747,voll::A,tievâs,dievas
25748,voll::A,tievâs,dievva
25749,voll::A,tievâs,tievâs
25750,voll::A,tievâs,tiiudas
25751,voll::A,tievâs,тӣввт
25752,voll::A,tiiudas,dïeve
25753,voll::A,tiiudas,dievas
25754,voll::A,tiiudas,dievva
25755,voll::A,tiiudas,tievâs
25756,voll::A,tiiudas,tiiudas
25757,voll::A,tiiudas,тӣввт
25758,voll::A,тӣввт,dïeve
25759,voll::A,тӣввт,dievas
25760,voll::A,тӣввт,dievva
25761,voll::A,тӣввт,tievâs
25762,voll::A,тӣввт,tiiudas
25763,voll::A,тӣввт,тӣввт
25764,leer::A,tovme,tovme
25765,leer::A,tovme,gåaroes
25766,leer::A,tovme,guoros
25767,leer::A,tovme,guorus
25768,leer::A,tovme,kuárus
25769,leer::A,tovme,kuâras
25770,leer::A,tovme,курас
25771,leer::A,gåaroes,tovme
25772,leer::A,gåaroes,gåaroes
25773,leer::A,gåaroes,guoros
25774,leer::A,gåaroes,guorus
25775,leer::A,gåaroes,kuárus
25776,leer::A,gåaroes,kuâras
25777,leer::A,gåaroes,курас
25778,leer::A,guoros,tovme
25779,leer::A,guoros,gåaroes
25780,leer::A,guoros,guoros
25781,leer::A,guoros,guorus
25782,leer::A,guoros,kuárus
25783,leer::A,guoros,kuâras
25784,leer::A,guoros,курас
25785,leer::A,guorus,tovme
25786,leer::A,guorus,gåaroes
25787,leer::A,guorus,guoros
25788,leer::A,guorus,guorus
25789,leer::A,guorus,kuárus
25790,leer::A,guorus,kuâras
25791,leer::A,guorus,курас
25792,leer::A,kuárus,tovme
25793,leer::A,kuárus,gåaroes
25794,leer::A,kuárus,guoros
25795,leer::A,kuárus,guorus
25796,leer::A,kuárus,kuárus
25797,leer::A,kuárus,kuâras
25798,leer::A,kuárus,курас
25799,leer::A,kuâras,tovme
25800,leer::A,kuâras,gåaroes
25801,leer::A,kuâras,guoros
25802,leer::A,kuâras,guorus
25803,leer::A,kuâras,kuárus
25804,leer::A,kuâras,kuâras
25805,leer::A,kuâras,курас
25806,leer::A,курас,tovme
25807,leer::A,курас,gåaroes
25808,leer::A,курас,guoros
25809,leer::A,курас,guorus
25810,leer::A,курас,kuárus
25811,leer::A,курас,kuâras
25812,leer::A,курас,курас
25813,offen::A,latjkes,latjkes
25814,offen::A,latjkes,rabás
25815,offen::A,latjkes,rabas
25816,offen::A,latjkes,áávus
25817,offen::A,latjkes,jââ´ldes
25818,offen::A,latjkes,а̄в
25819,offen::A,rabás,latjkes
25820,offen::A,rabás,rabás
25821,offen::A,rabás,rabas
