,Concept_ID,cy,se
5243,alles::PRN,popeth,gájkka
5244,alles::PRN,popeth,buot
5245,alles::PRN,popeth,puoh
5246,alles::PRN,popeth,puk
5247,alles::PRN,popeth,пугк
5248,ich::PRN,fi,manne
5249,ich::PRN,fi,mån
5250,ich::PRN,fi,månnå
5251,ich::PRN,fi,mun
5252,ich::PRN,fi,mun
5253,ich::PRN,fi,munnâ
5254,ich::PRN,fi,mon
5255,ich::PRN,fi,мунн
5256,du::PRN,ti,datne
5257,du::PRN,ti,dån
5258,du::PRN,ti,don
5259,du::PRN,ti,tun
5260,du::PRN,ti,ton
5261,du::PRN,ti,то̄нн
5262,er::PRN,fe,dïhte
5263,er::PRN,fe,sån
5264,er::PRN,fe,son
5265,er::PRN,fe,sun
5266,er::PRN,fe,son
5267,er::PRN,fe,со̄нн
5268,wir::PRN,ni,mijjieh
5269,wir::PRN,ni,mij
5270,wir::PRN,ni,mii
5271,wir::PRN,ni,mij
5272,wir::PRN,ni,mij
5273,wir::PRN,ni,мыйй
5274,ihr::PRN,chi,dijjie
5275,ihr::PRN,chi,dij
5276,ihr::PRN,chi,dii
5277,ihr::PRN,chi,tij
5278,ihr::PRN,chi,tij
5279,ihr::PRN,chi,тыйй
5280,sie::PRN,hwy,dah
5281,sie::PRN,hwy,sij
5282,sie::PRN,hwy,sii
5283,sie::PRN,hwy,sij
5284,sie::PRN,hwy,sij
5285,sie::PRN,hwy,сыйй
5286,was::FPRN,pa beth,mij
5287,was::FPRN,pa beth,mij
5288,was::FPRN,pa beth,mii
5289,was::FPRN,pa beth,mii
5290,was::FPRN,pa beth,mii
5291,was::FPRN,pa beth,мӣ
5292,wer::FPRN,pwy,gie
5293,wer::FPRN,pwy,guhti
5294,wer::FPRN,pwy,gii
5295,wer::FPRN,pwy,guhte
5296,wer::FPRN,pwy,kii
5297,wer::FPRN,pwy,ǩii
5298,wer::FPRN,pwy,kåå´tt
5299,wer::FPRN,pwy,ке̄
5300,wo::FADV,ble,gusnie
5301,wo::FADV,ble,gånnå
5302,wo::FADV,ble,gos
5303,wo::FADV,ble,kost
5304,wo::FADV,ble,ko´st
5305,wo::FADV,ble,касьт
5306,wo::FADV,ym mha le,gusnie
5307,wo::FADV,ym mha le,gånnå
5308,wo::FADV,ym mha le,gos
5309,wo::FADV,ym mha le,kost
5310,wo::FADV,ym mha le,ko´st
5311,wo::FADV,ym mha le,касьт
5312,wohin::FADV,i ble,gogka
5313,wohin::FADV,i ble,gåsi
5314,wohin::FADV,i ble,gosa
5315,wohin::FADV,i ble,kuus
5316,wohin::FADV,i ble,koozz
5317,wohin::FADV,i ble,ко̄з
5318,wohin::FADV,i ba le,gogka
5319,wohin::FADV,i ba le,gåsi
5320,wohin::FADV,i ba le,gosa
5321,wohin::FADV,i ba le,kuus
5322,wohin::FADV,i ba le,koozz
5323,wohin::FADV,i ba le,ко̄з
5324,wie::FADV,sut,guktie
5325,wie::FADV,sut,gumhtie
5326,wie::FADV,sut,gåktu
5327,wie::FADV,sut,mot
5328,wie::FADV,sut,mahte
5329,wie::FADV,sut,mä´htt
5330,wie::FADV,sut,ко̄ххт
5331,warum::FADV,pam,man
5332,warum::FADV,pam,manen
5333,warum::FADV,pam,manne
5334,warum::FADV,pam,mane
5335,warum::FADV,pam,mondiet
5336,warum::FADV,pam,mõõzz
5337,warum::FADV,pam,mää´nn
5338,warum::FADV,pam,мэ̄йт
5339,warum::FADV,pam,мэ̄ннгуэйке
5340,wieviel::FNUM,faint,man jeenje
5341,wieviel::FNUM,faint,makta
5342,wieviel::FNUM,faint,olugo
5343,wieviel::FNUM,faint,kalle
5344,wieviel::FNUM,faint,kâ´ll
5345,wieviel::FNUM,faint,мэ̄ннве̄рьт
5346,wieviel::FNUM,faint,мэ̄нлянчверьт
5347,eins::NUM,un,akte
5348,eins::NUM,un,akta
5349,eins::NUM,un,okta
5350,eins::NUM,un,ohtâ
5351,eins::NUM,un,õhtt
5352,eins::NUM,un,э̄ххт
5353,eins::NUM,un,о̄ххтэ
5354,zwei::NUM,dau,göökte
5355,zwei::NUM,dau,guokta
5356,zwei::NUM,dau,guokte
5357,zwei::NUM,dau,kyeh'ti
5358,zwei::NUM,dau,kuõ´htt
5359,zwei::NUM,dau,кӯххт
5360,drei::NUM,tri,golme
5361,drei::NUM,tri,gålmmå
5362,drei::NUM,tri,golbma
5363,drei::NUM,tri,kulmâ
5364,drei::NUM,tri,koumm
5365,drei::NUM,tri,ко̄ллм
5366,vier::NUM,pedwar,njieljie
5367,vier::NUM,pedwar,niellja
5368,vier::NUM,pedwar,njeallje
5369,vier::NUM,pedwar,nelji
5370,vier::NUM,pedwar,nellj
5371,vier::NUM,pedwar,не̄лльй
5372,fünf::NUM,pump,vïjhte
5373,fünf::NUM,pump,vihtta
5374,fünf::NUM,pump,vihtta
5375,fünf::NUM,pump,vittâ
5376,fünf::NUM,pump,vitt
5377,fünf::NUM,pump,выдт
5378,sechs::NUM,chwech,govhte
5379,sechs::NUM,chwech,guhtta
5380,sechs::NUM,chwech,guhtta
5381,sechs::NUM,chwech,kuttâ
5382,sechs::NUM,chwech,kutt
5383,sechs::NUM,chwech,кудт
5384,sieben::NUM,saith,tjïjhtje
5385,sieben::NUM,saith,giehtja
5386,sieben::NUM,saith,čieža
5387,sieben::NUM,saith,čiččâm
5388,sieben::NUM,saith,čiččâm
5389,sieben::NUM,saith,кыджемь
5390,acht::NUM,wyth,gaektsie
5391,acht::NUM,wyth,gáktsa
5392,acht::NUM,wyth,gávcci
5393,acht::NUM,wyth,käävci
5394,acht::NUM,wyth,kääu´c
5395,acht::NUM,wyth,ка̄ххц
5396,neun::NUM,naw,uktsie
5397,neun::NUM,naw,aktse
5398,neun::NUM,naw,ovcci
5399,neun::NUM,naw,oovce
5400,neun::NUM,naw,å´hcc
5401,neun::NUM,naw,аххц
5402,zehn::NUM,deg,luhkie
5403,zehn::NUM,deg,låhke
5404,zehn::NUM,deg,lågev
5405,zehn::NUM,deg,logi
5406,zehn::NUM,deg,loṿe
5407,zehn::NUM,deg,lååi
5408,zehn::NUM,deg,лоагкь
5409,elf::NUM,un ar ddeg,luhkieakte
5410,elf::NUM,un ar ddeg,lågenanakta
5411,elf::NUM,un ar ddeg,oktanuppelohkái
5412,elf::NUM,un ar ddeg,ohtnubáloh
5413,elf::NUM,un ar ddeg,õtmlo
5414,elf::NUM,un ar ddeg,õhttmlo
5415,elf::NUM,un ar ddeg,э̄ххтэмплоагкь
5416,zwölf::NUM,deuddeg,luhkiegöökte
5417,zwölf::NUM,deuddeg,lågenanguokta
5418,zwölf::NUM,deuddeg,guoktenuppelohkái
5419,zwölf::NUM,deuddeg,kyeh'tnubáloh
5420,zwölf::NUM,deuddeg,kuâtmlo
5421,zwölf::NUM,deuddeg,kuâhttmlo
5422,zwölf::NUM,deuddeg,кӯххтэмплоагкь
5423,zwölf::NUM,un deg dau,luhkiegöökte
5424,zwölf::NUM,un deg dau,lågenanguokta
5425,zwölf::NUM,un deg dau,guoktenuppelohkái
5426,zwölf::NUM,un deg dau,kyeh'tnubáloh
5427,zwölf::NUM,un deg dau,kuâtmlo
5428,zwölf::NUM,un deg dau,kuâhttmlo
5429,zwölf::NUM,un deg dau,кӯххтэмплоагкь
5430,zwanzig::NUM,ugain,göökteluhkie
5431,zwanzig::NUM,ugain,guoktalåhke
5432,zwanzig::NUM,ugain,guoktelogi
5433,zwanzig::NUM,ugain,kyeh'tilov
5434,zwanzig::NUM,ugain,kuâhttlo
5435,zwanzig::NUM,ugain,кӯххтлоагкь
5436,dreißig::NUM,tri deg,golmeluhkie
5437,dreißig::NUM,tri deg,gålmmålåhke
5438,dreißig::NUM,tri deg,golbmalogi
5439,dreißig::NUM,tri deg,kulmâlov
5440,dreißig::NUM,tri deg,koummlo
5441,dreißig::NUM,tri deg,ко̄ллмлоагкь
5442,dreißig::NUM,deg ar hugain,golmeluhkie
5443,dreißig::NUM,deg ar hugain,gålmmålåhke
5444,dreißig::NUM,deg ar hugain,golbmalogi
5445,dreißig::NUM,deg ar hugain,kulmâlov
5446,dreißig::NUM,deg ar hugain,koummlo
5447,dreißig::NUM,deg ar hugain,ко̄ллмлоагкь
5448,vierzig::NUM,deugain,njieljieluhkie
5449,vierzig::NUM,deugain,nielljalåhke
5450,vierzig::NUM,deugain,njealljelogi
5451,vierzig::NUM,deugain,neljilov
5452,vierzig::NUM,deugain,nelljlo
5453,vierzig::NUM,deugain,не̄лльйлоагкь
5454,fünfzig::NUM,hanner cant,vïjhteluhkie
5455,fünfzig::NUM,hanner cant,vihttalåhke
5456,fünfzig::NUM,hanner cant,vihttalogi
5457,fünfzig::NUM,hanner cant,vittâlov
5458,fünfzig::NUM,hanner cant,vittlo
5459,fünfzig::NUM,hanner cant,выдтлоагкъ
5460,sechzig::NUM,chwe deg,govhteluhkie
5461,sechzig::NUM,chwe deg,guhttalåhke
5462,sechzig::NUM,chwe deg,guhttalogi
5463,sechzig::NUM,chwe deg,kuttâlov
5464,sechzig::NUM,chwe deg,kuttlo
5465,sechzig::NUM,chwe deg,кудтлоагкь
5466,siebzig::NUM,saith deg,tjïjhtjeluhkie
5467,siebzig::NUM,saith deg,gietjavlåhke
5468,siebzig::NUM,saith deg,čiežalogi
5469,siebzig::NUM,saith deg,čiččâmlov
5470,siebzig::NUM,saith deg,čičmlo
5471,siebzig::NUM,saith deg,кыджемьлоагкь
5472,siebzig::NUM,deg a thrigain,tjïjhtjeluhkie
5473,siebzig::NUM,deg a thrigain,gietjavlåhke
5474,siebzig::NUM,deg a thrigain,čiežalogi
5475,siebzig::NUM,deg a thrigain,čiččâmlov
5476,siebzig::NUM,deg a thrigain,čičmlo
5477,siebzig::NUM,deg a thrigain,кыджемьлоагкь
5478,achtzig::NUM,wyth deg,gaektsieluhkie
5479,achtzig::NUM,wyth deg,gáktsalåhke
5480,achtzig::NUM,wyth deg,gávccilogi
5481,achtzig::NUM,wyth deg,kähcilov
5482,achtzig::NUM,wyth deg,kä´hcclo
5483,achtzig::NUM,wyth deg,ка̄ххцлоагкь
5484,achtzig::NUM,pedar ugain,gaektsieluhkie
5485,achtzig::NUM,pedar ugain,gáktsalåhke
5486,achtzig::NUM,pedar ugain,gávccilogi
5487,achtzig::NUM,pedar ugain,kähcilov
5488,achtzig::NUM,pedar ugain,kä´hcclo
5489,achtzig::NUM,pedar ugain,ка̄ххцлоагкь
5490,neunzig::NUM,naw deg,uktsieluhkie
5491,neunzig::NUM,naw deg,aktselåhke
5492,neunzig::NUM,naw deg,ovccilogi
5493,neunzig::NUM,naw deg,ohcelov
5494,neunzig::NUM,naw deg,å´hcclo
5495,neunzig::NUM,naw deg,аххцлоагкь
5496,neunzig::NUM,deg a phedwar ugain,uktsieluhkie
5497,neunzig::NUM,deg a phedwar ugain,aktselåhke
5498,neunzig::NUM,deg a phedwar ugain,ovccilogi
5499,neunzig::NUM,deg a phedwar ugain,ohcelov
5500,neunzig::NUM,deg a phedwar ugain,å´hcclo
5501,neunzig::NUM,deg a phedwar ugain,аххцлоагкь
5502,hundert::NUM,cant,tjuetie
5503,hundert::NUM,cant,tjuohte
5504,hundert::NUM,cant,čuođi
5505,hundert::NUM,cant,čyeti
5506,hundert::NUM,cant,čue´tt
5507,hundert::NUM,cant,чӯдть
5508,tausend::NUM,mil,tåvsene
5509,tausend::NUM,mil,stoeretjuetie
5510,tausend::NUM,mil,tuvsán
5511,tausend::NUM,mil,duhát
5512,tausend::NUM,mil,duhát
5513,tausend::NUM,mil,tuhháát
5514,tausend::NUM,mil,dohat
5515,tausend::NUM,mil,то̄а̄фант
5516,und::CNJ,a,jïh
5517,und::CNJ,a,ja
5518,und::CNJ,a,ja
5519,und::CNJ,a,já
5520,und::CNJ,a,di
5521,und::CNJ,a,я
5522,und::CNJ,a,да
5523,und::CNJ,a,де
5524,oder::CNJ,neu,jallh
5525,oder::CNJ,neu,jali
5526,oder::CNJ,neu,dahje
5527,oder::CNJ,neu,adai
5528,oder::CNJ,neu,avi
5529,oder::CNJ,neu,le´be
5530,oder::CNJ,neu,элэ
5531,oder::CNJ,neu,вай
5532,stehen::V,sefyll,tjåadtjodh
5533,stehen::V,sefyll,seajsasjidh
5534,stehen::V,sefyll,tjuodtjot
5535,stehen::V,sefyll,čuožžut
5536,stehen::V,sefyll,cuáp'cuđ
5537,stehen::V,sefyll,čuâǯ'ǯad
5538,stehen::V,sefyll,чуэннче
5539,sitzen::V,eistedd,tjahkasjidh
5540,sitzen::V,eistedd,tjåhkkåhit
5541,sitzen::V,eistedd,čohkkát
5542,sitzen::V,eistedd,čokkáđ
5543,sitzen::V,eistedd,išttâd åårrad
5544,sitzen::V,eistedd,ышштэ
5545,liegen::V,gorwedd,gaajranidh
5546,liegen::V,gorwedd,vellahit
5547,liegen::V,gorwedd,veallát
5548,liegen::V,gorwedd,viäl'láđ
5549,liegen::V,gorwedd,liâššâd
5550,liegen::V,gorwedd,ле̄шшэ
5551,hängen::V,hongian,gævnjasjidh
5552,hängen::V,hongian,gahtsahit
5553,hängen::V,hongian,heaŋgát
5554,hängen::V,hongian,hiäŋ'gáđ
5555,hängen::V,hongian,sorččad
5556,hängen::V,hongian,ла̄бпэ
5557,werden::V,dod yn,sjïdtedh
5558,werden::V,dod yn,sjaddat
5559,werden::V,dod yn,beassat
5560,werden::V,dod yn,šoddâđ
5561,werden::V,dod yn,šõddâd
5562,werden::V,dod yn,шэ̄ннтэ
5563,werden::V,mynd yn,sjïdtedh
5564,werden::V,mynd yn,sjaddat
5565,werden::V,mynd yn,beassat
5566,werden::V,mynd yn,šoddâđ
5567,werden::V,mynd yn,šõddâd
5568,werden::V,mynd yn,шэ̄ннтэ
5569,passieren::V,digwydd,vaasedh
5570,passieren::V,digwydd,sjaddat
5571,passieren::V,digwydd,dáhpáduvvat
5572,passieren::V,digwydd,vássit
5573,passieren::V,digwydd,dáhpáhuvvat
5574,passieren::V,digwydd,šoddâđ
5575,passieren::V,digwydd,šõddâd
5576,passieren::V,digwydd,шэ̄ннтэ
5577,passieren::V,digwydd,тагсэ
5578,beginnen::V,cychwyn,aelkedh
5579,beginnen::V,cychwyn,álgget
5580,beginnen::V,cychwyn,álggahit
5581,beginnen::V,cychwyn,älgiđ
5582,beginnen::V,cychwyn,ä´lǧǧed
5583,beginnen::V,cychwyn,о̄а̄лкхуввэ
5584,beginnen::V,cychwyn,о̄а̄лкхэднэ
5585,enden::V,gorffen,orrijidh
5586,enden::V,gorffen,hiejttet
5587,enden::V,gorffen,nohkat
5588,enden::V,gorffen,nuuhâđ
5589,enden::V,gorffen,puu´tted
5590,enden::V,gorffen,пудтэ
5591,enden::V,gorffen,кӣркнэ
5592,wechseln::V,newid,målsodh
5593,wechseln::V,newid,lånudit
5594,wechseln::V,newid,molssastit
5595,wechseln::V,newid,molsašuddat
5596,wechseln::V,newid,molsođ
5597,wechseln::V,newid,vaaitõõttâd
5598,wechseln::V,newid,вуайхувнэ
5599,aufgehen[Sonne]::V,codi,låvnedh
5600,aufgehen[Sonne]::V,codi,årijdit
5601,aufgehen[Sonne]::V,codi,lavnnet
5602,aufgehen[Sonne]::V,codi,badjánit
5603,aufgehen[Sonne]::V,codi,pajaniđ
5604,aufgehen[Sonne]::V,codi,pâjjned
5605,aufgehen[Sonne]::V,codi,пэ̄ййнэ
5606,untergehen[Sonne]::V,machlud,luajhtadidh
5607,untergehen[Sonne]::V,machlud,gáhtot
5608,untergehen[Sonne]::V,machlud,vidodit
5609,untergehen[Sonne]::V,machlud,luoitádit
5610,untergehen[Sonne]::V,machlud,lyeš'tiđ
5611,untergehen[Sonne]::V,machlud,lue´štted
5612,untergehen[Sonne]::V,machlud,луэшштэдтэ
5613,scheinen[Sonne]::V,tywynnu,goekedh
5614,scheinen[Sonne]::V,tywynnu,bájttet
5615,scheinen[Sonne]::V,tywynnu,báitit
5616,scheinen[Sonne]::V,tywynnu,päštiđ
5617,scheinen[Sonne]::V,tywynnu,pä´štted
5618,scheinen[Sonne]::V,tywynnu,па̄шшьтэ
5619,donnern::V,taranu,laakedh
5620,donnern::V,taranu,sjærggot
5621,donnern::V,taranu,čerget
5622,donnern::V,taranu,čiär'guđ
5623,donnern::V,taranu,čeärgged
5624,donnern::V,taranu,ча̄рркэ
5625,wehen::V,chwythu,bïegkedh
5626,wehen::V,chwythu,bieggat
5627,wehen::V,chwythu,bieggat
5628,wehen::V,chwythu,pieg'gâđ
5629,wehen::V,chwythu,piõg'gâd
5630,wehen::V,chwythu,пӣӈӈкье
5631,strömen::V,ffrydio,galkedh
5632,strömen::V,ffrydio,gålggåt
5633,strömen::V,ffrydio,golgat
5634,strömen::V,ffrydio,kulgâđ
5635,strömen::V,ffrydio,kolggâd
5636,strömen::V,ffrydio,ко̄ллкэ
5637,fließen::V,llifo,galkedh
5638,fließen::V,llifo,gålggåt
5639,fließen::V,llifo,golgat
5640,fließen::V,llifo,kulgâđ
5641,fließen::V,llifo,kolggâd
5642,fließen::V,llifo,ко̄ллкэ
5643,sich drehen::V,troi,jårredh
5644,sich drehen::V,troi,bådnjåsit
5645,sich drehen::V,troi,jorrat
5646,sich drehen::V,troi,juurrâđ
5647,sich drehen::V,troi,joorrâd
5648,sich drehen::V,troi,чо̄ннэ
5649,sich drehen::V,cylchdroi,jårredh
5650,sich drehen::V,cylchdroi,bådnjåsit
5651,sich drehen::V,cylchdroi,jorrat
5652,sich drehen::V,cylchdroi,juurrâđ
5653,sich drehen::V,cylchdroi,joorrâd
5654,sich drehen::V,cylchdroi,чо̄ннэ
5655,schwanken::V,siglo,syjjedidh
5656,schwanken::V,siglo,vábbulit
5657,schwanken::V,siglo,suoibut
5658,schwanken::V,siglo,juár'buđ
5659,schwanken::V,siglo,lâsmmad
5660,schwanken::V,siglo,leâujjad
5661,schwanken::V,siglo,лыйввэ
5662,schwanken::V,siglo,качьедтэ
5663,schwingen::V,siglo,gaavedh
5664,schwingen::V,siglo,svinhtedh
5665,schwingen::V,siglo,gávvat
5666,schwingen::V,siglo,hiäi'luđ
5667,schwingen::V,siglo,heillad
5668,schwingen::V,siglo,мо̄а̄хнэ
5669,fallen::V,cwympo,gahtjedh
5670,fallen::V,cwympo,gahttjat
5671,fallen::V,cwympo,gahččat
5672,fallen::V,cwympo,jurrâđ
5673,fallen::V,cwympo,kõččâd
5674,fallen::V,cwympo,viõr'rled
5675,fallen::V,cwympo,ёрнэ
5676,fallen::V,cwympo,кэ̄ххче
5677,brennen::V,llosgi,bueledh
5678,brennen::V,llosgi,buollet
5679,brennen::V,llosgi,buollit
5680,brennen::V,llosgi,pyelliđ
5681,brennen::V,llosgi,pue´lled
5682,brennen::V,llosgi,пӯлле
5683,rauchen::V,mygu,soevedidh
5684,rauchen::V,mygu,berkiestidh
5685,rauchen::V,mygu,tsåjttset
5686,rauchen::V,mygu,borgguhit
5687,rauchen::V,mygu,po'rgestiđ
5688,rauchen::V,mygu,soicceđ
5689,rauchen::V,mygu,suõv'veed
5690,rauchen::V,mygu,суввдэ
5691,regnen::V,glawio,abrodh
5692,regnen::V,glawio,harvvet
5693,regnen::V,glawio,rássjodit
5694,regnen::V,glawio,arvit
5695,regnen::V,glawio,arved
5696,regnen::V,glawio,â´brred
5697,regnen::V,glawio,аббрэ
5698,gefrieren::V,rhewi,gelmedh
5699,gefrieren::V,rhewi,jeangodh
5700,gefrieren::V,rhewi,jiegŋot
5701,gefrieren::V,rhewi,galbmot
5702,gefrieren::V,rhewi,jiäŋŋuđ
5703,gefrieren::V,rhewi,jiõŋŋâd
5704,gefrieren::V,rhewi,kâ´lmmed
5705,gefrieren::V,rhewi,калльме
5706,tauen::V,toddi,leamkedh
5707,tauen::V,toddi,suddat
5708,tauen::V,toddi,sagŋadit
5709,tauen::V,toddi,suddat
5710,tauen::V,toddi,suddâđ
5711,tauen::V,toddi,suddâd
5712,tauen::V,toddi,sõõŋŋâd
5713,tauen::V,toddi,суннтэ
5714,tauen::V,meirioli,leamkedh
5715,tauen::V,meirioli,suddat
5716,tauen::V,meirioli,sagŋadit
5717,tauen::V,meirioli,suddat
5718,tauen::V,meirioli,suddâđ
5719,tauen::V,meirioli,suddâd
5720,tauen::V,meirioli,sõõŋŋâd
5721,tauen::V,meirioli,суннтэ
5722,schmelzen::V,toddi,sjalkedh
5723,schmelzen::V,toddi,suddat
5724,schmelzen::V,toddi,suddat
5725,schmelzen::V,toddi,suddâđ
5726,schmelzen::V,toddi,sooŋŋâđ
5727,schmelzen::V,toddi,suddâd
5728,schmelzen::V,toddi,sõõŋŋâd
5729,schmelzen::V,toddi,суннтэ
5730,trocknen::V,sychu,gajhkedh
5731,trocknen::V,sychu,gåjkkåt
5732,trocknen::V,sychu,goikat
5733,trocknen::V,sychu,iiŋŋâđ
5734,trocknen::V,sychu,iiŋŋâd
5735,trocknen::V,sychu,koškkâd
5736,trocknen::V,sychu,ко̄шшкэ
5737,sieden::V,berwi,doeltedh
5738,sieden::V,berwi,duolldat
5739,sieden::V,berwi,duoldat
5740,sieden::V,berwi,tuol'dâđ
5741,sieden::V,berwi,tuõlddâd
5742,sieden::V,berwi,тӯллтэ
5743,faulen::V,pydru,rååknedh
5744,faulen::V,pydru,mïetskedh
5745,faulen::V,pydru,miesskat
5746,faulen::V,pydru,mieskat
5747,faulen::V,pydru,guohcagit
5748,faulen::V,pydru,kálágiđ
5749,faulen::V,pydru,kuo'câgiđ
5750,faulen::V,pydru,kuõccjed
5751,faulen::V,pydru,мӣццкэ
5752,faulen::V,braenu,rååknedh
5753,faulen::V,braenu,mïetskedh
5754,faulen::V,braenu,miesskat
5755,faulen::V,braenu,mieskat
5756,faulen::V,braenu,guohcagit
5757,faulen::V,braenu,kálágiđ
5758,faulen::V,braenu,kuo'câgiđ
5759,faulen::V,braenu,kuõccjed
5760,faulen::V,braenu,мӣццкэ
5761,verfaulen::V,pydru,rååknedh
5762,verfaulen::V,pydru,mïetskedh
5763,verfaulen::V,pydru,miesskat
5764,verfaulen::V,pydru,mieskat
5765,verfaulen::V,pydru,guohcagit
5766,verfaulen::V,pydru,kálágiđ
5767,verfaulen::V,pydru,kuo'câgiđ
5768,verfaulen::V,pydru,kuõccjed
5769,verfaulen::V,pydru,кӯццке
5770,verfaulen::V,dadfeilio,rååknedh
5771,verfaulen::V,dadfeilio,mïetskedh
5772,verfaulen::V,dadfeilio,miesskat
5773,verfaulen::V,dadfeilio,mieskat
5774,verfaulen::V,dadfeilio,guohcagit
5775,verfaulen::V,dadfeilio,kálágiđ
5776,verfaulen::V,dadfeilio,kuo'câgiđ
5777,verfaulen::V,dadfeilio,kuõccjed
5778,verfaulen::V,dadfeilio,кӯццке
5779,reißen::V,clecian,gäjhkanidh
5780,reißen::V,clecian,ráhkat
5781,reißen::V,clecian,liejmedit
5782,reißen::V,clecian,gaikánit
5783,reißen::V,clecian,kiškuđ
5784,reißen::V,clecian,rõttsed
5785,reißen::V,clecian,лӯнтнэ
5786,reißen::V,clecian,кышшксэллэ
5787,reißen::V,torri'n glats,gäjhkanidh
5788,reißen::V,torri'n glats,ráhkat
5789,reißen::V,torri'n glats,liejmedit
5790,reißen::V,torri'n glats,gaikánit
5791,reißen::V,torri'n glats,kiškuđ
5792,reißen::V,torri'n glats,rõttsed
5793,reißen::V,torri'n glats,лӯнтнэ
5794,reißen::V,torri'n glats,кышшксэллэ
5795,versinken::V,suddo,våajodh
5796,versinken::V,suddo,vuodjot
5797,versinken::V,suddo,tjalggat
5798,versinken::V,suddo,vuodjut
5799,versinken::V,suddo,vuáijuđ
5800,versinken::V,suddo,vuäjjad
5801,versinken::V,suddo,вуаййе
5802,vergehen::V,myned heibio,vaesedh
5803,vergehen::V,myned heibio,vásset
5804,vergehen::V,myned heibio,gollat
5805,vergehen::V,myned heibio,kullâđ
5806,vergehen::V,myned heibio,jåå´tted
5807,vergehen::V,myned heibio,ва̄ссэ
5808,vergehen::V,myned heibio,ӣллъюввэ
5809,vergehen::V,pasio,vaesedh
5810,vergehen::V,pasio,vásset
5811,vergehen::V,pasio,gollat
5812,vergehen::V,pasio,kullâđ
5813,vergehen::V,pasio,jåå´tted
5814,vergehen::V,pasio,ва̄ссэ
5815,vergehen::V,pasio,ӣллъюввэ
5816,erscheinen::V,ymddangos,vååjnedh
5817,erscheinen::V,ymddangos,ihtet
5818,erscheinen::V,ymddangos,ihtit
5819,erscheinen::V,ymddangos,albmodit
5820,erscheinen::V,ymddangos,a'lmostuđ
5821,erscheinen::V,ymddangos,ee´tted
5822,erscheinen::V,ymddangos,čuäitõõttâd
5823,erscheinen::V,ymddangos,i´lmstõõvvâd
5824,erscheinen::V,ymddangos,ыдтӭ
5825,verschwinden::V,diflannu,haajpanidh
5826,verschwinden::V,diflannu,gáhtot
5827,verschwinden::V,diflannu,jávkat
5828,verschwinden::V,diflannu,jä'vkittiđ
5829,verschwinden::V,diflannu,jaukkâd
5830,verschwinden::V,diflannu,hää´vjed
5831,verschwinden::V,diflannu,ка̄дтэ
5832,sinken::V,syrthio,våajodh
5833,sinken::V,syrthio,tsoahkot
5834,sinken::V,syrthio,snjoaredit
5835,sinken::V,syrthio,čalgat
5836,sinken::V,syrthio,luáš'tádâttâđ
5837,sinken::V,syrthio,njeeijâđ
5838,sinken::V,syrthio,luâšttõõttâd
5839,sinken::V,syrthio,njeâjjad
5840,sinken::V,syrthio,луэшштэдтэ
5841,abnehmen::V,lleihau,nåhkedidh
5842,abnehmen::V,lleihau,unnot
5843,abnehmen::V,lleihau,binnot
5844,abnehmen::V,lleihau,geahppánit
5845,abnehmen::V,lleihau,kiäp'pániđ
5846,abnehmen::V,lleihau,ǩeäp'pned
5847,abnehmen::V,lleihau,уһцнэ
5848,zunehmen::V,cynyddu,lassánit
5849,zunehmen::V,cynyddu,ædnot
5850,zunehmen::V,cynyddu,lassánit
5851,zunehmen::V,cynyddu,stuorrut
5852,zunehmen::V,cynyddu,lasaniđ
5853,zunehmen::V,cynyddu,šõkkned
5854,zunehmen::V,cynyddu,лашшнэ
5855,zunehmen::V,cynyddu,шуррнэ
5856,steigen::V,codi,tjuedtjielidh
5857,steigen::V,codi,allánit
5858,steigen::V,codi,badjánit
5859,steigen::V,codi,allánit
5860,steigen::V,codi,alaniđ
5861,steigen::V,codi,âllned
5862,steigen::V,codi,pâjjned
5863,steigen::V,codi,пэ̄ййнэ
5864,wachsen::V,tyfu,suvvedh
5865,wachsen::V,tyfu,sjïdtedh
5866,wachsen::V,tyfu,sjaddat
5867,wachsen::V,tyfu,šaddat
5868,wachsen::V,tyfu,stuorrut
5869,wachsen::V,tyfu,šoddâđ
5870,wachsen::V,tyfu,šõddâd
5871,wachsen::V,tyfu,шэ̄ннтэ
5872,glänzen::V,disgleirio,gïjkedh
5873,glänzen::V,disgleirio,guohkat
5874,glänzen::V,disgleirio,guojttet
5875,glänzen::V,disgleirio,deadjut
5876,glänzen::V,disgleirio,gildit
5877,glänzen::V,disgleirio,kolottiđ
5878,glänzen::V,disgleirio,pe´lǩǩed
5879,glänzen::V,disgleirio,leä´dǧǧed
5880,glänzen::V,disgleirio,пӯлле
5881,glänzen::V,disgleirio,пыӆӆьке
5882,funkeln::V,pefrio,gaskedh
5883,funkeln::V,pefrio,tsehtsat
5884,funkeln::V,pefrio,jillat
5885,funkeln::V,pefrio,šealgut
5886,funkeln::V,pefrio,čuovggáhallat
5887,funkeln::V,pefrio,šiäl'guđ
5888,funkeln::V,pefrio,cåkkad
5889,funkeln::V,pefrio,кэ̄сскэ
5890,lärmen::V,cadw sŵn,rajjadidh
5891,lärmen::V,cadw sŵn,juhtsat
5892,lärmen::V,cadw sŵn,rigeret
5893,lärmen::V,cadw sŵn,šlámaidit
5894,lärmen::V,cadw sŵn,šlamâdiđ
