,Concept_ID,da,se
6842,wiegen::V,vugge,vuohttot
6843,wiegen::V,vugge,vuohtudit
6844,wiegen::V,vugge,vuohttut
6845,wiegen::V,vugge,vuát'tuđ
6846,wiegen::V,vugge,nuäkkad
6847,wiegen::V,vugge,suâibted
6848,wiegen::V,vugge,нуагкэ
6849,zudecken::V,dække til,gaptjedh
6850,zudecken::V,dække til,loavddet
6851,zudecken::V,dække til,gokčat
6852,zudecken::V,dække til,luáv'diđ
6853,zudecken::V,dække til,kä´tted
6854,zudecken::V,dække til,ка̄ххьтэ
6855,wecken::V,vække,gåaskodh
6856,wecken::V,vække,båktet
6857,wecken::V,vække,boktit
6858,wecken::V,vække,rávkat
6859,wecken::V,vække,cuvnâđ
6860,wecken::V,vække,counnâd
6861,wecken::V,vække,цо̄ввнэ
6862,zeigen::V,vise,vuesiehtidh
6863,zeigen::V,vise,vuosedit
6864,zeigen::V,vise,giejgget
6865,zeigen::V,vise,čájehit
6866,zeigen::V,vise,čäittiđ
6867,zeigen::V,vise,čujottiđ
6868,zeigen::V,vise,čuäi´ted
6869,zeigen::V,vise,вӯзьхе
6870,führen::V,føre,steeredh
6871,führen::V,føre,doalvvot
6872,führen::V,føre,láidet
6873,führen::V,føre,jođettiđ
6874,führen::V,føre,jåå´đted
6875,führen::V,føre,выгкэ
6876,lehren::V,lære,ööhpehtidh
6877,lehren::V,lære,åhpadit
6878,lehren::V,lære,oahpahit
6879,lehren::V,lære,máttááttiđ
6880,lehren::V,lære,mätt'ted
6881,lehren::V,lære,vuä´ppsted
6882,lehren::V,lære,ма̄тҍха
6883,unterrichten::V,undervise,ööhpehtidh
6884,unterrichten::V,undervise,lågådit
6885,unterrichten::V,undervise,åhpadit
6886,unterrichten::V,undervise,oahpahit
6887,unterrichten::V,undervise,škovliđ
6888,unterrichten::V,undervise,máttááttiđ
6889,unterrichten::V,undervise,mätt'ted
6890,unterrichten::V,undervise,vuä´ppsted
6891,unterrichten::V,undervise,ма̄тҍха
6892,aufziehen::V,opdrage,eeledh
6893,aufziehen::V,opdrage,bajedit
6894,aufziehen::V,opdrage,biebmat
6895,aufziehen::V,opdrage,pajaskeessiđ
6896,aufziehen::V,opdrage,šoddâdiđ
6897,aufziehen::V,opdrage,šõddeed
6898,aufziehen::V,opdrage,peâm'mad
6899,aufziehen::V,opdrage,вуэпьсе
6900,leiten::V,lede,lijrehtidh
6901,leiten::V,lede,lájddit
6902,leiten::V,lede,oatsodit
6903,leiten::V,lede,jođihit
6904,leiten::V,lede,stivriđ
6905,leiten::V,lede,hovdiđ
6906,leiten::V,lede,jåå´đted
6907,leiten::V,lede,выгкэ
6908,leiten::V,lede,вӯййкье
6909,antreiben::V,skynde på,eadtjoestidh
6910,antreiben::V,skynde på,hasodit
6911,antreiben::V,skynde på,hállsjedit
6912,antreiben::V,skynde på,gevret
6913,antreiben::V,skynde på,rássat
6914,antreiben::V,skynde på,kušottiđ
6915,antreiben::V,skynde på,huá'puttiđ
6916,antreiben::V,skynde på,rääskted
6917,antreiben::V,skynde på,hõškkled
6918,antreiben::V,skynde på,ёадҌхе
6919,lassen::V,få til at,baajedh
6920,lassen::V,få til at,-ahttet
6921,lassen::V,få til at,diktit
6922,lassen::V,få til at,-ttiđ
6923,lassen::V,få til at,ä´n
6924,lassen::V,få til at,па̄ххкэ
6925,einladen::V,indbyde,bööredh
6926,einladen::V,indbyde,bivddit
6927,einladen::V,indbyde,gåhttjot
6928,einladen::V,indbyde,bovdet
6929,einladen::V,indbyde,koččođ
6930,einladen::V,indbyde,kåččad
6931,einladen::V,indbyde,коаххче
6932,einladen::V,invitere,bööredh
6933,einladen::V,invitere,bivddit
6934,einladen::V,invitere,gåhttjot
6935,einladen::V,invitere,bovdet
6936,einladen::V,invitere,koččođ
6937,einladen::V,invitere,kåččad
6938,einladen::V,invitere,коаххче
6939,vereinigen::V,forene,iktedidh
6940,vereinigen::V,forene,aktidit
6941,vereinigen::V,forene,ovttastahttit
6942,vereinigen::V,forene,o'vtâstittiđ
6943,vereinigen::V,forene,õhtteed
6944,vereinigen::V,forene,э̄хтхэ
6945,besuchen::V,besøge,åahpodh
6946,besuchen::V,besøge,goevlelidh
6947,besuchen::V,besøge,guossit
6948,besuchen::V,besøge,gal'let
6949,besuchen::V,besøge,fitnat
6950,besuchen::V,besøge,kolliđ
6951,besuchen::V,besøge,kõ´ll'jed
6952,besuchen::V,besøge,по̄дтлэ
6953,besuchen::V,besøge,во̄тэдтэ
6954,besuchen::V,besøge,во̄а̄ррдэ
6955,treffen::V,møde,dieviedidh
6956,treffen::V,møde,iejvvit
6957,treffen::V,møde,deaivat
6958,treffen::V,møde,staaviđ
6959,treffen::V,møde,teividiđ
6960,treffen::V,møde,o´ddjõõttâd
6961,treffen::V,møde,вуэсстлэ
6962,sich versammeln::V,forsamles,gaavnedidh
6963,sich versammeln::V,forsamles,tjoaggut
6964,sich versammeln::V,forsamles,čoahkkanit
6965,sich versammeln::V,forsamles,čokkâniđ
6966,sich versammeln::V,forsamles,nurâdâttâđ
6967,sich versammeln::V,forsamles,noorõõttâd
6968,sich versammeln::V,forsamles,вӯллклэ
6969,spielen::V,lege,rïdtjedh
6970,spielen::V,lege,lustedalledh
6971,spielen::V,lege,ståhkat
6972,spielen::V,lege,stuvssit
6973,spielen::V,lege,speallat
6974,spielen::V,lege,le'ihâšiđ
6975,spielen::V,lege,siõrrâd
6976,spielen::V,lege,speâllad
6977,spielen::V,lege,сӣррэ
6978,spielen::V,spille,rïdtjedh
6979,spielen::V,spille,lustedalledh
6980,spielen::V,spille,ståhkat
6981,spielen::V,spille,stuvssit
6982,spielen::V,spille,speallat
6983,spielen::V,spille,le'ihâšiđ
6984,spielen::V,spille,siõrrâd
6985,spielen::V,spille,speâllad
6986,spielen::V,spille,сӣррэ
6987,singen::V,synge,laavlodh
6988,singen::V,synge,lávllot
6989,singen::V,synge,lávlut
6990,singen::V,synge,lávluđ
6991,singen::V,synge,läullad
6992,singen::V,synge,ла̄ввлэ
6993,tanzen::V,danse,daanhtsodh
6994,tanzen::V,danse,dánssat
6995,tanzen::V,danse,gærssulit
6996,tanzen::V,danse,dánset
6997,tanzen::V,danse,tánssáđ
6998,tanzen::V,danse,ta´nssjed
6999,tanzen::V,danse,pleäs'sjed
7000,tanzen::V,danse,нюччке
7001,tanzen::V,danse,пляссъе
7002,sich trennen::V,skilles,jååkedidh
7003,sich trennen::V,skilles,sirrat
7004,sich trennen::V,skilles,sirádit
7005,sich trennen::V,skilles,earránit
7006,sich trennen::V,skilles,ratkuđ
7007,sich trennen::V,skilles,rätkkjed
7008,sich trennen::V,skilles,кӯдтъе
7009,verlassen::V,forlade,laehpedh
7010,verlassen::V,forlade,guodet
7011,verlassen::V,forlade,guođđit
7012,verlassen::V,forlade,hilgođ
7013,verlassen::V,forlade,kyeđđiđ
7014,verlassen::V,forlade,kue´đđed
7015,verlassen::V,forlade,сӯһпъе
7016,retten::V,redde,gorredidh
7017,retten::V,redde,gádjot
7018,retten::V,redde,gádjut
7019,retten::V,redde,kááijuđ
7020,retten::V,redde,piä'luštiđ
7021,retten::V,redde,ka´jjeed
7022,retten::V,redde,вуаннче
7023,bewachen::V,bevogte,geehtedh
7024,bewachen::V,bevogte,váktit
7025,bewachen::V,bevogte,fáktet
7026,bewachen::V,bevogte,vahtiđ
7027,bewachen::V,bevogte,värddjed
7028,bewachen::V,bevogte,va´httjed
7029,bewachen::V,bevogte,пынне
7030,bewachen::V,bevogte,ка̄рвуллэ
7031,schützen::V,skærme,vaarjelidh
7032,schützen::V,skærme,suoddjit
7033,schützen::V,skærme,suodjalit
7034,schützen::V,skærme,suddjet
7035,schützen::V,skærme,varjâliđ
7036,schützen::V,skærme,suâided
7037,schützen::V,skærme,varjjled
7038,schützen::V,skærme,пынне
7039,schützen::V,beskytte,vaarjelidh
7040,schützen::V,beskytte,suoddjit
7041,schützen::V,beskytte,suodjalit
7042,schützen::V,beskytte,suddjet
7043,schützen::V,beskytte,varjâliđ
7044,schützen::V,beskytte,suâided
7045,schützen::V,beskytte,varjjled
7046,schützen::V,beskytte,пынне
7047,verteidigen::V,forsvare,vaarjelidh
7048,verteidigen::V,forsvare,bælostit
7049,verteidigen::V,forsvare,bealuštit
7050,verteidigen::V,forsvare,čuollat
7051,verteidigen::V,forsvare,piä'luštiđ
7052,verteidigen::V,forsvare,peälšted
7053,verteidigen::V,forsvare,пэ̄лль мэ̄ннэ
7054,sich schlagen::V,slås,dåarodh
7055,sich schlagen::V,slås,tjoelestidh
7056,sich schlagen::V,slås,doarrot
7057,sich schlagen::V,slås,doarrut
7058,sich schlagen::V,slås,tuárruđ
7059,sich schlagen::V,slås,tuärrad
7060,sich schlagen::V,slås,туаррэ
7061,schießen::V,skyde,vuetjedh
7062,schießen::V,skyde,skööhtedh
7063,schießen::V,skyde,vuohtjet
7064,schießen::V,skyde,báhčit
7065,schießen::V,skyde,pääččiđ
7066,schießen::V,skyde,pää´ččed
7067,schießen::V,skyde,ря̄хшкхэ
7068,siegen::V,sejre,vïtnedh
7069,siegen::V,sejre,vuojttet
7070,siegen::V,sejre,vuoitit
7071,siegen::V,sejre,vyei'ttiđ
7072,siegen::V,sejre,vuei´tted
7073,siegen::V,sejre,вуэйхьтэ
7074,ärgern::V,ærgre,måarahtehtedh
7075,ärgern::V,ærgre,suhttadit
7076,ärgern::V,ærgre,hárdit
7077,ärgern::V,ærgre,piä'ṿuttiđ
7078,ärgern::V,ærgre,âsseed
7079,ärgern::V,ærgre,се̄нтхэ
7080,schlagen::V,slå,håasedh
7081,schlagen::V,slå,laekedh
7082,schlagen::V,slå,tsábbmet
7083,schlagen::V,slå,tjassket
7084,schlagen::V,slå,huškut
7085,schlagen::V,slå,časkeđ
7086,schlagen::V,slå,čâ´cǩǩed
7087,schlagen::V,slå,та̄гкэ
7088,schlagen::V,slå,ва̄сстэ
7089,treten::V,sparke,tjïektjedh
7090,treten::V,sparke,tjiektjat
7091,treten::V,sparke,čiekčat
7092,treten::V,sparke,čieh'čâđ
7093,treten::V,sparke,tanccâđ
7094,treten::V,sparke,tanccâd
7095,treten::V,sparke,то̄ппцэ
7096,stechen::V,stikke,baskedh
7097,stechen::V,stikke,tjuoggit
7098,stechen::V,stikke,čuoggut
7099,stechen::V,stikke,čuog'giđ
7100,stechen::V,stikke,čuõ´ǧ'ǧeed
7101,stechen::V,stikke,чо̄ххкэ
7102,stoßen::V,støde,nehkiehtidh
7103,stoßen::V,støde,nårddådit
7104,stoßen::V,støde,nordadit
7105,stoßen::V,støde,nutkâliđ
7106,stoßen::V,støde,oi´ǧǧeed
7107,stoßen::V,støde,оййкье
7108,stoßen::V,støde,тоалкъе
7109,stehlen::V,stjæle,sualadidh
7110,stehlen::V,stjæle,suoládit
7111,stehlen::V,stjæle,suoládit
7112,stehlen::V,stjæle,suá'ládiđ
7113,stehlen::V,stjæle,suâleed
7114,stehlen::V,stjæle,суэлнэ
7115,stören::V,forstyrre,stööredh
7116,stören::V,forstyrre,hearaldehtedh
7117,stören::V,forstyrre,massit
7118,stören::V,forstyrre,sjuddit
7119,stören::V,forstyrre,heađuštit
7120,stören::V,forstyrre,hettiđ
7121,stören::V,forstyrre,heṃâdiđ
7122,stören::V,forstyrre,stamlded
7123,stören::V,forstyrre,вӣршэ
7124,stören::V,forstyrre,е̄кхэллэ
7125,belästigen::V,genere,vaejviestidh
7126,belästigen::V,genere,vájvedit
7127,belästigen::V,genere,muodástuhttet
7128,belästigen::V,genere,váivvidit
7129,belästigen::V,genere,bieguhit
7130,belästigen::V,genere,vä'ividiđ
7131,belästigen::V,genere,stamlded
7132,belästigen::V,genere,е̄кхэллэ
7133,belästigen::V,genere,во̄а̄йвшэ
7134,belästigen::V,ulejlige,vaejviestidh
7135,belästigen::V,ulejlige,vájvedit
7136,belästigen::V,ulejlige,muodástuhttet
7137,belästigen::V,ulejlige,váivvidit
7138,belästigen::V,ulejlige,bieguhit
7139,belästigen::V,ulejlige,vä'ividiđ
7140,belästigen::V,ulejlige,stamlded
7141,belästigen::V,ulejlige,е̄кхэллэ
7142,belästigen::V,ulejlige,во̄а̄йвшэ
7143,verbergen::V,skjule,tjïekedh
7144,verbergen::V,skjule,tjiehkat
7145,verbergen::V,skjule,čiehkat
7146,verbergen::V,skjule,čieḥâđ
7147,verbergen::V,skjule,peittad
7148,verbergen::V,skjule,чӣгкэ
7149,verbergen::V,skjule,пе̄йхьтэ
7150,täuschen::V,villede,iermedh
7151,täuschen::V,villede,eajhkaldehtedh
7152,täuschen::V,villede,tjáddjit
7153,täuschen::V,villede,dájuhit
7154,täuschen::V,villede,viehtalit
7155,täuschen::V,villede,villiđ
7156,täuschen::V,villede,ǩiõllâd
7157,täuschen::V,villede,вӯйхе
7158,täuschen::V,villede,пе̄йхьтэ
7159,täuschen::V,villede,ке̄лсэллэ
7160,betrügen::V,bedrage,biehtedh
7161,betrügen::V,bedrage,biehttet
7162,betrügen::V,bedrage,beahttit
7163,betrügen::V,bedrage,filliđ
7164,betrügen::V,bedrage,ǩiõllâd
7165,betrügen::V,bedrage,pä´rtteed
7166,betrügen::V,bedrage,вӯйхе
7167,betrügen::V,bedrage,пе̄йхьтэ
7168,betrügen::V,bedrage,ке̄лсэллэ
7169,töten::V,dræbe,buvvedh
7170,töten::V,dræbe,gåddet
7171,töten::V,dræbe,soaggit
7172,töten::V,dræbe,goddit
7173,töten::V,dræbe,surmiđ
7174,töten::V,dræbe,jämittiđ
7175,töten::V,dræbe,kå´dded
7176,töten::V,dræbe,so´rmmjed
7177,töten::V,dræbe,коаннҌтэ
7178,wohnen::V,bo,årrodh
7179,wohnen::V,bo,veasodh
7180,wohnen::V,bo,årrot
7181,wohnen::V,bo,viessot
7182,wohnen::V,bo,orrut
7183,wohnen::V,bo,aassâđ
7184,wohnen::V,bo,aassâd
7185,wohnen::V,bo,jälsted
7186,wohnen::V,bo,е̄лле
7187,arbeiten::V,arbejde,barkedh
7188,arbeiten::V,arbejde,rihtjat
7189,arbeiten::V,arbejde,bargat
7190,arbeiten::V,arbejde,porgâđ
7191,arbeiten::V,arbejde,tue´j'jeed
7192,arbeiten::V,arbejde,лыххкэ
7193,arbeiten::V,arbejde,ро̄бхушшэ
7194,sammeln::V,samle,tjåegkedh
7195,sammeln::V,samle,tjoahkkit
7196,sammeln::V,samle,čoaggit
7197,sammeln::V,samle,čokkiđ
7198,sammeln::V,samle,čuág'giđ
7199,sammeln::V,samle,noorrâd
7200,sammeln::V,samle,нёавсэ
7201,pflücken::V,plukke,tjåegkedh
7202,pflücken::V,plukke,tjoagget
7203,pflücken::V,plukke,čoaggit
7204,pflücken::V,plukke,čuág'giđ
7205,pflücken::V,plukke,uussâd
7206,pflücken::V,plukke,кышшкэ
7207,jagen::V,jage,bearhtodh
7208,jagen::V,jage,viejddit
7209,jagen::V,jage,bivdit
7210,jagen::V,jage,miä'cástiđ
7211,jagen::V,jage,miä´csted
7212,jagen::V,jage,ме̄ххьцтэ
7213,fischen::V,fiske,gööledh
7214,fischen::V,fiske,håagkodh
7215,fischen::V,fiske,guollit
7216,fischen::V,fiske,guolástit
7217,fischen::V,fiske,kuá'lástiđ
7218,fischen::V,fiske,kue´llšeed
7219,fischen::V,fiske,шылле кӯль
7220,fassen::V,fange,bivtedh
7221,fassen::V,fange,giddit
7222,fassen::V,fange,bivdit
7223,fassen::V,fange,pivdeđ
7224,fassen::V,fange,kå´dded
7225,fassen::V,fange,со̄а̄гкэ
7226,hüten::V,vogte,geehtedh
7227,hüten::V,vogte,váktit
7228,hüten::V,vogte,geahččat
7229,hüten::V,vogte,keččâđ
7230,hüten::V,vogte,hoi´ddjed
7231,hüten::V,vogte,пынне
7232,treiben::V,drive,vuejiehtidh
7233,treiben::V,drive,vuojedit
7234,treiben::V,drive,vuodjelit
7235,treiben::V,drive,vyeijiđ
7236,treiben::V,drive,vue´jjad
7237,treiben::V,drive,выйхе
7238,treiben::V,drive,го̄ннэ
7239,anbinden::V,binde fast,viedtedh
7240,anbinden::V,binde fast,gaarhkedidh
7241,anbinden::V,binde fast,dabrrit
7242,anbinden::V,binde fast,dæhppodit
7243,anbinden::V,binde fast,čatnat
7244,anbinden::V,binde fast,čoonnâđ
7245,anbinden::V,binde fast,čõõnnâd
7246,anbinden::V,binde fast,ко̄ррэ
7247,füttern::V,fodre,bïepmehtidh
7248,füttern::V,fodre,biebbmat
7249,füttern::V,fodre,biebmat
7250,füttern::V,fodre,purâttiđ
7251,füttern::V,fodre,poorted
7252,füttern::V,fodre,peâm'mad
7253,füttern::V,fodre,поҏтэ
7254,melken::V,malke,buhtjedh
7255,melken::V,malke,båhtjet
7256,melken::V,malke,bahčit
7257,melken::V,malke,paččeeđ
7258,melken::V,malke,pââččad
7259,melken::V,malke,лаппьсе
7260,hacken::V,hakke,tsåalhkodh
7261,hacken::V,hakke,tsållat
7262,hacken::V,hakke,tsáhpat
7263,hacken::V,hakke,čuollat
7264,hacken::V,hakke,čuollâđ
7265,hacken::V,hakke,ceäk'kad
7266,hacken::V,hakke,ця̄ххкэ
7267,gießen::V,hælde,tjaetsiehtidh
7268,gießen::V,hælde,tjáhttjit
7269,gießen::V,hælde,njuoskadit
7270,gießen::V,hælde,čáhccet
7271,gießen::V,hælde,njuos'kâdiđ
7272,gießen::V,hælde,väällad
7273,gießen::V,hælde,ва̄ллэ
7274,reifen::V,modne,njoetsedh
7275,reifen::V,modne,láddat
7276,reifen::V,modne,láddat
7277,reifen::V,modne,laddâđ
7278,reifen::V,modne,laddâd
7279,reifen::V,modne,ӣллкнэ
7280,reifen::V,modne,ло̄а̄янтэ
7281,zubereiten::V,tilberede,jurjiehtidh
7282,zubereiten::V,tilberede,riejddit
7283,zubereiten::V,tilberede,ráhkadit
7284,zubereiten::V,tilberede,va'lmâštiđ
7285,zubereiten::V,tilberede,vaalmšted
7286,zubereiten::V,tilberede,во̄а̄лмшэ
7287,kochen::V,koge,voessjedh
7288,kochen::V,koge,vuossjat
7289,kochen::V,koge,duolldádit
7290,kochen::V,koge,vuoš'šat
7291,kochen::V,koge,vuoššâđ
7292,kochen::V,koge,ǩe´tted
7293,kochen::V,koge,кыппьтэ
7294,backen::V,bage,bååhkedh
7295,backen::V,bage,lájbbot
7296,backen::V,bage,báhkket
7297,backen::V,bage,goikadit
7298,backen::V,bage,liäi'buđ
7299,backen::V,bage,vää´l'jed
7300,backen::V,bage,па̄шшьтэ
7301,braten::V,stege,bissedh
7302,braten::V,stege,basset
7303,braten::V,stege,báistit
7304,braten::V,stege,steiket
7305,braten::V,stege,passeeđ
7306,braten::V,stege,pä´štted
7307,braten::V,stege,па̄шшьтэ
7308,umrühren::V,røre om,firredh
7309,umrühren::V,røre om,fierrot
7310,umrühren::V,røre om,fierrut
7311,umrühren::V,røre om,fiärruđ
7312,umrühren::V,røre om,sie´jjted
7313,umrühren::V,røre om,вӣршэ
7314,stricken::V,strikke,gurredh
7315,stricken::V,strikke,gådet
7316,stricken::V,strikke,gođđit
7317,stricken::V,strikke,kođđeeđ
7318,stricken::V,strikke,kåå´đđed
7319,stricken::V,strikke,коадтӭ
7320,nähen::V,sy,gåarodh
7321,nähen::V,sy,goarrot
7322,nähen::V,sy,goarrut
7323,nähen::V,sy,kuárruđ
7324,nähen::V,sy,kuärrad
7325,nähen::V,sy,куаррэ
7326,färben::V,farve,klaeriedidh
7327,färben::V,farve,bájnnit
7328,färben::V,farve,sihttset
7329,färben::V,farve,báidnit
7330,färben::V,farve,ivdnet
7331,färben::V,farve,päiniđ
7332,färben::V,farve,päinnad
7333,färben::V,farve,ǩe´rjjeed
7334,färben::V,farve,по̄а̄ййнэ
7335,reinigen::V,rense,reenskedh
7336,reinigen::V,rense,dïdtesjidh
7337,reinigen::V,rense,rájnnit
7338,reinigen::V,rense,čorget
7339,reinigen::V,rense,buhtistit
7340,reinigen::V,rense,kađvâđ
7341,reinigen::V,rense,čurgiđ
7342,reinigen::V,rense,putestiđ
7343,reinigen::V,rense,čiisteed
7344,reinigen::V,rense,puu´ttsted
7345,reinigen::V,rense,чисстэ
7346,reinigen::V,rense,е̄ллэ
7347,reinigen::V,gøre ren,reenskedh
7348,reinigen::V,gøre ren,dïdtesjidh
7349,reinigen::V,gøre ren,rájnnit
7350,reinigen::V,gøre ren,čorget
7351,reinigen::V,gøre ren,buhtistit
7352,reinigen::V,gøre ren,kađvâđ
7353,reinigen::V,gøre ren,čurgiđ
7354,reinigen::V,gøre ren,putestiđ
7355,reinigen::V,gøre ren,čiisteed
7356,reinigen::V,gøre ren,puu´ttsted
7357,reinigen::V,gøre ren,чисстэ
7358,reinigen::V,gøre ren,е̄ллэ
7359,waschen::V,vaske,bïssedh
7360,waschen::V,vaske,bassat
7361,waschen::V,vaske,bassat
7362,waschen::V,vaske,posâliđ
7363,waschen::V,vaske,põõssâd
7364,waschen::V,vaske,пэ̄ссэ
7365,abwischen::V,tørre af,njaamedh
7366,abwischen::V,tørre af,sihkastit
7367,abwischen::V,tørre af,sihkkut
7368,abwischen::V,tørre af,sikkođ
7369,abwischen::V,tørre af,sekkad
7370,abwischen::V,tørre af,чисстэ
7371,spülen::V,skylle,skuvledh
7372,spülen::V,skylle,dåjddet
7373,spülen::V,skylle,doidit
7374,spülen::V,skylle,skuljiđ
7375,spülen::V,skylle,toideđ
7376,spülen::V,skylle,tåiddad
7377,spülen::V,skylle,sku´lljeed
7378,spülen::V,skylle,пэ̄ссэ
7379,fegen::V,feje,sööpedh
7380,fegen::V,feje,suohttsit
7381,fegen::V,feje,luvdet
7382,fegen::V,feje,sihostiđ
7383,fegen::V,feje,roppâđ
7384,fegen::V,feje,västtad
7385,fegen::V,feje,seekksted
7386,fegen::V,feje,по̄а̄шшэ
7387,kehren::V,feje,tjirredh
7388,kehren::V,feje,såbit
7389,kehren::V,feje,luvdet
7390,kehren::V,feje,suo'pâlistiđ
7391,kehren::V,feje,västtad
7392,kehren::V,feje,по̄а̄шшэ
7393,baden::V,bade,voejedidh
7394,baden::V,bade,gálatjit
7395,baden::V,bade,gálašit
7396,baden::V,bade,lávguđ
7397,baden::V,bade,vuõjjâd
7398,baden::V,bade,sääunõõttâd
7399,baden::V,bade,вӯйнэдтэ
7400,sich waschen::V,vaske sig,bïssedidh
7401,sich waschen::V,vaske sig,basádit
7402,sich waschen::V,vaske sig,basadit
7403,sich waschen::V,vaske sig,posâdâttâđ
7404,sich waschen::V,vaske sig,põõuuõõttâd
7405,sich waschen::V,vaske sig,пэзнэдтэ
7406,ausziehen::V,tage af,svæjkedh
7407,ausziehen::V,tage af,nuollat
7408,ausziehen::V,tage af,nuollat
7409,ausziehen::V,tage af,noollâđ
7410,ausziehen::V,tage af,nõõllâd
7411,ausziehen::V,tage af,jä´hssed
7412,ausziehen::V,tage af,я̄ккьсе
7413,anziehen::V,tage på,gaarvoehtidh
7414,anziehen::V,tage på,tsåggåt
7415,anziehen::V,tage på,nahkehit
7416,anziehen::V,tage på,čákŋat
7417,anziehen::V,tage på,ká'rvuttiđ
7418,anziehen::V,tage på,čouggâd
7419,anziehen::V,tage på,nââ´ǩǩted
7420,anziehen::V,tage på,ца̄гке
7421,anziehen::V,tage på,наккьхе
7422,sich anziehen::V,klæde sig på,gåårvedidh
7423,sich anziehen::V,klæde sig på,gárvvunit
7424,sich anziehen::V,klæde sig på,gárvodit
7425,sich anziehen::V,klæde sig på,kárvudâttâđ
7426,sich anziehen::V,klæde sig på,teâvõõttâd
7427,sich anziehen::V,klæde sig på,туввнэдтэ
7428,kämmen::V,rede,tjåhkodh
7429,kämmen::V,rede,rájddat
7430,kämmen::V,rede,čohkut
7431,kämmen::V,rede,čohhoođ
7432,kämmen::V,rede,čååkkad
7433,kämmen::V,rede,чоагкэ
7434,kämmen::V,frisere,tjåhkodh
7435,kämmen::V,frisere,rájddat
7436,kämmen::V,frisere,čohkut
7437,kämmen::V,frisere,čohhoođ
7438,kämmen::V,frisere,čååkkad
7439,kämmen::V,frisere,чоагкэ
7440,schmücken::V,pynte,rïesedh
7441,schmücken::V,pynte,feegredh
7442,schmücken::V,pynte,hiervvit
7443,schmücken::V,pynte,tjáppedit
7444,schmücken::V,pynte,čiŋahit
