,Concept_ID,,se
4664,hundert::NUM,,tjuohte
4665,hundert::NUM,,čuođi
4666,hundert::NUM,,čyeti
4667,hundert::NUM,,čue´tt
4668,hundert::NUM,,чӯдть
4669,tausend::NUM,,tåvsene
4670,tausend::NUM,,stoeretjuetie
4671,tausend::NUM,,tuvsán
4672,tausend::NUM,,duhát
4673,tausend::NUM,,duhát
4674,tausend::NUM,,tuhháát
4675,tausend::NUM,,dohat
4676,tausend::NUM,,то̄а̄фант
4677,und::CNJ,,jïh
4678,und::CNJ,,ja
4679,und::CNJ,,ja
4680,und::CNJ,,já
4681,und::CNJ,,di
4682,und::CNJ,,я
4683,und::CNJ,,да
4684,und::CNJ,,де
4685,oder::CNJ,,jallh
4686,oder::CNJ,,jali
4687,oder::CNJ,,dahje
4688,oder::CNJ,,adai
4689,oder::CNJ,,avi
4690,oder::CNJ,,le´be
4691,oder::CNJ,,элэ
4692,oder::CNJ,,вай
4693,stehen::V,,tjåadtjodh
4694,stehen::V,,seajsasjidh
4695,stehen::V,,tjuodtjot
4696,stehen::V,,čuožžut
4697,stehen::V,,cuáp'cuđ
4698,stehen::V,,čuâǯ'ǯad
4699,stehen::V,,чуэннче
4700,sitzen::V,,tjahkasjidh
4701,sitzen::V,,tjåhkkåhit
4702,sitzen::V,,čohkkát
4703,sitzen::V,,čokkáđ
4704,sitzen::V,,išttâd åårrad
4705,sitzen::V,,ышштэ
4706,liegen::V,,gaajranidh
4707,liegen::V,,vellahit
4708,liegen::V,,veallát
4709,liegen::V,,viäl'láđ
4710,liegen::V,,liâššâd
4711,liegen::V,,ле̄шшэ
4712,hängen::V,,gævnjasjidh
4713,hängen::V,,gahtsahit
4714,hängen::V,,heaŋgát
4715,hängen::V,,hiäŋ'gáđ
4716,hängen::V,,sorččad
4717,hängen::V,,ла̄бпэ
4718,werden::V,,sjïdtedh
4719,werden::V,,sjaddat
4720,werden::V,,beassat
4721,werden::V,,šoddâđ
4722,werden::V,,šõddâd
4723,werden::V,,шэ̄ннтэ
4724,passieren::V,,vaasedh
4725,passieren::V,,sjaddat
4726,passieren::V,,dáhpáduvvat
4727,passieren::V,,vássit
4728,passieren::V,,dáhpáhuvvat
4729,passieren::V,,šoddâđ
4730,passieren::V,,šõddâd
4731,passieren::V,,шэ̄ннтэ
4732,passieren::V,,тагсэ
4733,beginnen::V,,aelkedh
4734,beginnen::V,,álgget
4735,beginnen::V,,álggahit
4736,beginnen::V,,älgiđ
4737,beginnen::V,,ä´lǧǧed
4738,beginnen::V,,о̄а̄лкхуввэ
4739,beginnen::V,,о̄а̄лкхэднэ
4740,enden::V,,orrijidh
4741,enden::V,,hiejttet
4742,enden::V,,nohkat
4743,enden::V,,nuuhâđ
4744,enden::V,,puu´tted
4745,enden::V,,пудтэ
4746,enden::V,,кӣркнэ
4747,wechseln::V,,målsodh
4748,wechseln::V,,lånudit
4749,wechseln::V,,molssastit
4750,wechseln::V,,molsašuddat
4751,wechseln::V,,molsođ
4752,wechseln::V,,vaaitõõttâd
4753,wechseln::V,,вуайхувнэ
4754,aufgehen[Sonne]::V,,låvnedh
4755,aufgehen[Sonne]::V,,årijdit
4756,aufgehen[Sonne]::V,,lavnnet
4757,aufgehen[Sonne]::V,,badjánit
4758,aufgehen[Sonne]::V,,pajaniđ
4759,aufgehen[Sonne]::V,,pâjjned
4760,aufgehen[Sonne]::V,,пэ̄ййнэ
4761,untergehen[Sonne]::V,,luajhtadidh
4762,untergehen[Sonne]::V,,gáhtot
4763,untergehen[Sonne]::V,,vidodit
4764,untergehen[Sonne]::V,,luoitádit
4765,untergehen[Sonne]::V,,lyeš'tiđ
4766,untergehen[Sonne]::V,,lue´štted
4767,untergehen[Sonne]::V,,луэшштэдтэ
4768,scheinen[Sonne]::V,,goekedh
4769,scheinen[Sonne]::V,,bájttet
4770,scheinen[Sonne]::V,,báitit
4771,scheinen[Sonne]::V,,päštiđ
4772,scheinen[Sonne]::V,,pä´štted
4773,scheinen[Sonne]::V,,па̄шшьтэ
4774,donnern::V,,laakedh
4775,donnern::V,,sjærggot
4776,donnern::V,,čerget
4777,donnern::V,,čiär'guđ
4778,donnern::V,,čeärgged
4779,donnern::V,,ча̄рркэ
4780,wehen::V,,bïegkedh
4781,wehen::V,,bieggat
4782,wehen::V,,bieggat
4783,wehen::V,,pieg'gâđ
4784,wehen::V,,piõg'gâd
4785,wehen::V,,пӣӈӈкье
4786,strömen::V,,galkedh
4787,strömen::V,,gålggåt
4788,strömen::V,,golgat
4789,strömen::V,,kulgâđ
4790,strömen::V,,kolggâd
4791,strömen::V,,ко̄ллкэ
4792,fließen::V,,galkedh
4793,fließen::V,,gålggåt
4794,fließen::V,,golgat
4795,fließen::V,,kulgâđ
4796,fließen::V,,kolggâd
4797,fließen::V,,ко̄ллкэ
4798,sich drehen::V,,jårredh
4799,sich drehen::V,,bådnjåsit
4800,sich drehen::V,,jorrat
4801,sich drehen::V,,juurrâđ
4802,sich drehen::V,,joorrâd
4803,sich drehen::V,,чо̄ннэ
4804,schwanken::V,,syjjedidh
4805,schwanken::V,,vábbulit
4806,schwanken::V,,suoibut
4807,schwanken::V,,juár'buđ
4808,schwanken::V,,lâsmmad
4809,schwanken::V,,leâujjad
4810,schwanken::V,,лыйввэ
4811,schwanken::V,,качьедтэ
4812,schwingen::V,,gaavedh
4813,schwingen::V,,svinhtedh
4814,schwingen::V,,gávvat
4815,schwingen::V,,hiäi'luđ
4816,schwingen::V,,heillad
4817,schwingen::V,,мо̄а̄хнэ
4818,fallen::V,,gahtjedh
4819,fallen::V,,gahttjat
4820,fallen::V,,gahččat
4821,fallen::V,,jurrâđ
4822,fallen::V,,kõččâd
4823,fallen::V,,viõr'rled
4824,fallen::V,,ёрнэ
4825,fallen::V,,кэ̄ххче
4826,brennen::V,,bueledh
4827,brennen::V,,buollet
4828,brennen::V,,buollit
4829,brennen::V,,pyelliđ
4830,brennen::V,,pue´lled
4831,brennen::V,,пӯлле
4832,rauchen::V,,soevedidh
4833,rauchen::V,,berkiestidh
4834,rauchen::V,,tsåjttset
4835,rauchen::V,,borgguhit
4836,rauchen::V,,po'rgestiđ
4837,rauchen::V,,soicceđ
4838,rauchen::V,,suõv'veed
4839,rauchen::V,,суввдэ
4840,regnen::V,,abrodh
4841,regnen::V,,harvvet
4842,regnen::V,,rássjodit
4843,regnen::V,,arvit
4844,regnen::V,,arved
4845,regnen::V,,â´brred
4846,regnen::V,,аббрэ
4847,gefrieren::V,,gelmedh
4848,gefrieren::V,,jeangodh
4849,gefrieren::V,,jiegŋot
4850,gefrieren::V,,galbmot
4851,gefrieren::V,,jiäŋŋuđ
4852,gefrieren::V,,jiõŋŋâd
4853,gefrieren::V,,kâ´lmmed
4854,gefrieren::V,,калльме
4855,tauen::V,,leamkedh
4856,tauen::V,,suddat
4857,tauen::V,,sagŋadit
4858,tauen::V,,suddat
4859,tauen::V,,suddâđ
4860,tauen::V,,suddâd
4861,tauen::V,,sõõŋŋâd
4862,tauen::V,,суннтэ
4863,schmelzen::V,,sjalkedh
4864,schmelzen::V,,suddat
4865,schmelzen::V,,suddat
4866,schmelzen::V,,suddâđ
4867,schmelzen::V,,sooŋŋâđ
4868,schmelzen::V,,suddâd
4869,schmelzen::V,,sõõŋŋâd
4870,schmelzen::V,,суннтэ
4871,trocknen::V,,gajhkedh
4872,trocknen::V,,gåjkkåt
4873,trocknen::V,,goikat
4874,trocknen::V,,iiŋŋâđ
4875,trocknen::V,,iiŋŋâd
4876,trocknen::V,,koškkâd
4877,trocknen::V,,ко̄шшкэ
4878,sieden::V,,doeltedh
4879,sieden::V,,duolldat
4880,sieden::V,,duoldat
4881,sieden::V,,tuol'dâđ
4882,sieden::V,,tuõlddâd
4883,sieden::V,,тӯллтэ
4884,faulen::V,,rååknedh
4885,faulen::V,,mïetskedh
4886,faulen::V,,miesskat
4887,faulen::V,,mieskat
4888,faulen::V,,guohcagit
4889,faulen::V,,kálágiđ
4890,faulen::V,,kuo'câgiđ
4891,faulen::V,,kuõccjed
4892,faulen::V,,мӣццкэ
4893,verfaulen::V,,rååknedh
4894,verfaulen::V,,mïetskedh
4895,verfaulen::V,,miesskat
4896,verfaulen::V,,mieskat
4897,verfaulen::V,,guohcagit
4898,verfaulen::V,,kálágiđ
4899,verfaulen::V,,kuo'câgiđ
4900,verfaulen::V,,kuõccjed
4901,verfaulen::V,,кӯццке
4902,reißen::V,,gäjhkanidh
4903,reißen::V,,ráhkat
4904,reißen::V,,liejmedit
4905,reißen::V,,gaikánit
4906,reißen::V,,kiškuđ
4907,reißen::V,,rõttsed
4908,reißen::V,,лӯнтнэ
4909,reißen::V,,кышшксэллэ
4910,versinken::V,,våajodh
4911,versinken::V,,vuodjot
4912,versinken::V,,tjalggat
4913,versinken::V,,vuodjut
4914,versinken::V,,vuáijuđ
4915,versinken::V,,vuäjjad
4916,versinken::V,,вуаййе
4917,vergehen::V,,vaesedh
4918,vergehen::V,,vásset
4919,vergehen::V,,gollat
4920,vergehen::V,,kullâđ
4921,vergehen::V,,jåå´tted
4922,vergehen::V,,ва̄ссэ
4923,vergehen::V,,ӣллъюввэ
4924,erscheinen::V,,vååjnedh
4925,erscheinen::V,,ihtet
4926,erscheinen::V,,ihtit
4927,erscheinen::V,,albmodit
4928,erscheinen::V,,a'lmostuđ
4929,erscheinen::V,,ee´tted
4930,erscheinen::V,,čuäitõõttâd
4931,erscheinen::V,,i´lmstõõvvâd
4932,erscheinen::V,,ыдтӭ
4933,verschwinden::V,,haajpanidh
4934,verschwinden::V,,gáhtot
4935,verschwinden::V,,jávkat
4936,verschwinden::V,,jä'vkittiđ
4937,verschwinden::V,,jaukkâd
4938,verschwinden::V,,hää´vjed
4939,verschwinden::V,,ка̄дтэ
4940,sinken::V,,våajodh
4941,sinken::V,,tsoahkot
4942,sinken::V,,snjoaredit
4943,sinken::V,,čalgat
4944,sinken::V,,luáš'tádâttâđ
4945,sinken::V,,njeeijâđ
4946,sinken::V,,luâšttõõttâd
4947,sinken::V,,njeâjjad
4948,sinken::V,,луэшштэдтэ
4949,abnehmen::V,,nåhkedidh
4950,abnehmen::V,,unnot
4951,abnehmen::V,,binnot
4952,abnehmen::V,,geahppánit
4953,abnehmen::V,,kiäp'pániđ
4954,abnehmen::V,,ǩeäp'pned
4955,abnehmen::V,,уһцнэ
4956,steigen::V,,tjuedtjielidh
4957,steigen::V,,allánit
4958,steigen::V,,badjánit
4959,steigen::V,,allánit
4960,steigen::V,,alaniđ
4961,steigen::V,,âllned
4962,steigen::V,,pâjjned
4963,steigen::V,,пэ̄ййнэ
4964,wachsen::V,,suvvedh
4965,wachsen::V,,sjïdtedh
4966,wachsen::V,,sjaddat
4967,wachsen::V,,šaddat
4968,wachsen::V,,stuorrut
4969,wachsen::V,,šoddâđ
4970,wachsen::V,,šõddâd
4971,wachsen::V,,шэ̄ннтэ
4972,glänzen::V,,gïjkedh
4973,glänzen::V,,guohkat
4974,glänzen::V,,guojttet
4975,glänzen::V,,deadjut
4976,glänzen::V,,gildit
4977,glänzen::V,,kolottiđ
4978,glänzen::V,,pe´lǩǩed
4979,glänzen::V,,leä´dǧǧed
4980,glänzen::V,,пӯлле
4981,glänzen::V,,пыӆӆьке
4982,funkeln::V,,gaskedh
4983,funkeln::V,,tsehtsat
4984,funkeln::V,,jillat
4985,funkeln::V,,šealgut
4986,funkeln::V,,čuovggáhallat
4987,funkeln::V,,šiäl'guđ
4988,funkeln::V,,cåkkad
4989,funkeln::V,,кэ̄сскэ
4990,lärmen::V,,rajjadidh
4991,lärmen::V,,juhtsat
4992,lärmen::V,,rigeret
4993,lärmen::V,,šlámaidit
4994,lärmen::V,,šlamâdiđ
4995,lärmen::V,,ruõjjâd
4996,lärmen::V,,ёаффэ
4997,läuten::V,,ringkedh
4998,läuten::V,,skállat
4999,läuten::V,,tiibmet
5000,läuten::V,,čuoijâđ
5001,läuten::V,,čuõjjâd
5002,läuten::V,,чӯййе
5003,klingeln::V,,klåenkiehtidh
5004,klingeln::V,,skuolkkat
5005,klingeln::V,,skilahit
5006,klingeln::V,,čuoijâđ
5007,klingeln::V,,soi´ttjed
5008,klingeln::V,,зво̄ннэ
5009,klirren::V,,skaanjedh
5010,klirren::V,,skuollat
5011,klirren::V,,skillit
5012,klirren::V,,skilaidit
5013,klirren::V,,cilkkeđ
5014,klirren::V,,škäälâ´tted
5015,klirren::V,,цыӆӆклэ
5016,brausen::V,,brorredh
5017,brausen::V,,sjovvedh
5018,brausen::V,,skåvvat
5019,brausen::V,,márajdit
5020,brausen::V,,boršut
5021,brausen::V,,šaavvâđ
5022,brausen::V,,kõõmeed
5023,brausen::V,,шэ̄ӈӈлуввэ
5024,rauschen::V,,brorredh
5025,rauschen::V,,sjåvvat
5026,rauschen::V,,sjoahkot
5027,rauschen::V,,boršut
5028,rauschen::V,,šuuvvâđ
5029,rauschen::V,,šaavvâđ
5030,rauschen::V,,šuumeed
5031,rauschen::V,,ёаффэ
5032,klingen::V,,gaajedh
5033,klingen::V,,sjijjedh
5034,klingen::V,,jiednat
5035,klingen::V,,tjuodjat
5036,klingen::V,,čuodjat
5037,klingen::V,,kulluđ
5038,klingen::V,,koll'jed
5039,klingen::V,,ӣннъе
5040,bellen::V,,huhtedh
5041,bellen::V,,tsiellat
5042,bellen::V,,ciellat
5043,bellen::V,,umástiđ
5044,bellen::V,,uukkâd
5045,bellen::V,,угкэ
5046,heulen::V,,ujkierdidh
5047,heulen::V,,hålvvot
5048,heulen::V,,holvut
5049,heulen::V,,olvođ
5050,heulen::V,,ålvvad
5051,heulen::V,,оаллвэ
5052,blasen::V,,båssodh
5053,blasen::V,,båssot
5054,blasen::V,,bossut
5055,blasen::V,,bieggat
5056,blasen::V,,possoođ
5057,blasen::V,,pååssad
5058,blasen::V,,piõg'gâd
5059,blasen::V,,поассэ
5060,blasen::V,,поасслэ
5061,pfeifen::V,,njorkedidh
5062,pfeifen::V,,snjurggot
5063,pfeifen::V,,njurgut
5064,pfeifen::V,,njurgođ
5065,pfeifen::V,,njorggad
5066,pfeifen::V,,нюрркэ
5067,schreien::V,,geevledh
5068,schreien::V,,gádjat
5069,schreien::V,,rihtjot
5070,schreien::V,,čurvet
5071,schreien::V,,čuár'vuđ
5072,schreien::V,,čuârvvad
5073,schreien::V,,кугкьхе
5074,schreien::V,,кугхэллэ
5075,stöhnen::V,,sjuahkedh
5076,stöhnen::V,,tsáhkkat
5077,stöhnen::V,,fuoikit
5078,stöhnen::V,,cakkâđ
5079,stöhnen::V,,luâikkad
5080,stöhnen::V,,вуаххкэ
5081,zittern::V,,dierkesjidh
5082,zittern::V,,svarrat
5083,zittern::V,,skielbbit
5084,zittern::V,,doargestit
5085,zittern::V,,náiggistit
5086,zittern::V,,doarggistit
5087,zittern::V,,tuá'rgistiđ
5088,zittern::V,,tuä´rjsted
5089,zittern::V,,кыррьтэ
5090,leben::V,,jieledh
5091,leben::V,,iellet
5092,leben::V,,viessot
5093,leben::V,,eallit
5094,leben::V,,eelliđ
5095,leben::V,,jie´lled
5096,leben::V,,е̄лле
5097,geboren werden::V,,reakadidh
5098,geboren werden::V,,riegádit
5099,geboren werden::V,,riegádit
5100,geboren werden::V,,šoddâđ
5101,geboren werden::V,,šõddâd
5102,geboren werden::V,,шэ̄ннтэ
5103,atmen::V,,voejngehtidh
5104,atmen::V,,vuojŋŋat
5105,atmen::V,,vuoigŋat
5106,atmen::V,,vuoi'ŋâđ
5107,atmen::V,,vuõiŋŋâd
5108,atmen::V,,вӯййнэ
5109,trinken::V,,jovkedh
5110,trinken::V,,juhkat
5111,trinken::V,,juhkat
5112,trinken::V,,juuḥâđ
5113,trinken::V,,juukkâd
5114,trinken::V,,югкэ
5115,essen::V,,byöpmedidh
5116,essen::V,,bårråt
5117,essen::V,,borrat
5118,essen::V,,purrâđ
5119,essen::V,,poorrâd
5120,essen::V,,по̄ррэ
5121,schlucken::V,,njïeledh
5122,schlucken::V,,njiellat
5123,schlucken::V,,njieládit
5124,schlucken::V,,njiellâđ
5125,schlucken::V,,njiõllâd
5126,schlucken::V,,нӣллэ
5127,müde werden::V,,sæjlodh
5128,müde werden::V,,goegkedh
5129,müde werden::V,,vájbbat
5130,müde werden::V,,váibat
5131,müde werden::V,,vaibâđ
5132,müde werden::V,,levvjed
5133,müde werden::V,,лоаткнэ
5134,einschlafen::V,,nahkestidh
5135,einschlafen::V,,nahkesalledh
5136,einschlafen::V,,oaddát
5137,einschlafen::V,,nohkkat
5138,einschlafen::V,,nohádiđ
5139,einschlafen::V,,no´ǩǩeed
5140,einschlafen::V,,нагьруввэ
5141,schlafen::V,,åeredh
5142,schlafen::V,,oadet
5143,schlafen::V,,oađđit
5144,schlafen::V,,uáđđiđ
5145,schlafen::V,,vuâ´đđed
5146,schlafen::V,,вуэдтӭ
5147,aufwachen::V,,fahkedh
5148,aufwachen::V,,smaredit
5149,aufwachen::V,,mårijdit
5150,aufwachen::V,,gohččát
5151,aufwachen::V,,morránit
5152,aufwachen::V,,koccáđ
5153,aufwachen::V,,moṛániđ
5154,aufwachen::V,,mårrned
5155,aufwachen::V,,руэкхэ
5156,aufwachen::V,,коадцъе
5157,aufstehen::V,,tjuedtjielidh
5158,aufstehen::V,,badjánit
5159,aufstehen::V,,badjánit
5160,aufstehen::V,,čuožžilit
5161,aufstehen::V,,čuo'žâstiđ
5162,aufstehen::V,,pâjjned
5163,aufstehen::V,,kaggõõttâd
5164,aufstehen::V,,коадцъе
5165,sich erholen::V,,lïegkedidh
5166,sich erholen::V,,buorránit
5167,sich erholen::V,,áhpásmit
5168,sich erholen::V,,áhtat
5169,sich erholen::V,,vuoi'ŋâdâttâđ
5170,sich erholen::V,,vuâŋŋad
5171,sich erholen::V,,вуэӈӈэ
5172,krank werden::V,,skïemtjijidh
5173,krank werden::V,,skihppát
5174,krank werden::V,,buohccát
5175,krank werden::V,,puác'cáđ
5176,krank werden::V,,puâc'cjed
5177,krank werden::V,,кэ̄бптуввэ
5178,krank sein::V,,elkiedidh
5179,krank sein::V,,duasmaridh
5180,krank sein::V,,skihpat
5181,krank sein::V,,buohcat
5182,krank sein::V,,puoccâđ
5183,krank sein::V,,puõccâd
5184,krank sein::V,,по̄а̄вчсе
5185,krank sein::V,,кэбпшэ
5186,schmerzen::V,,vaarhkedh
5187,schmerzen::V,,bávtjestit
5188,schmerzen::V,,bávččastit
5189,schmerzen::V,,várkat
5190,schmerzen::V,,po'včâstiđ
5191,schmerzen::V,,kõvšted
5192,schmerzen::V,,čeärgged
5193,schmerzen::V,,чӯдзе
5194,husten::V,,gossedh
5195,husten::V,,gåssåt
5196,husten::V,,gossat
5197,husten::V,,kuor'sâđ
5198,husten::V,,koossâd
5199,husten::V,,ко̄ссэ
5200,husten::V,,лаффьке
5201,genesen::V,,starnedh
5202,genesen::V,,væddját
5203,genesen::V,,buorránit
5204,genesen::V,,tuoi'buđ
5205,genesen::V,,tooidâd
5206,genesen::V,,jäll'jed
5207,genesen::V,,пуэррнэ
5208,genesen::V,,тӣрхуввэ
5209,genesen::V,,тӣрваслуввэ
5210,sterben::V,,jaemedh
5211,sterben::V,,jábmet
5212,sterben::V,,jápmit
5213,sterben::V,,jäämmiđ
5214,sterben::V,,jää´mmed
5215,sterben::V,,я̄мме
5216,umkommen::V,,hïevenidh
5217,umkommen::V,,soaggot
5218,umkommen::V,,sårmmånit
5219,umkommen::V,,duššat
5220,umkommen::V,,roahppánit
5221,umkommen::V,,surmâšuđ
5222,umkommen::V,,kõckkâd
5223,umkommen::V,,hiâv'vned
5224,umkommen::V,,мо̄а̄ййкье
5225,sich bewegen::V,,juhtedh
5226,sich bewegen::V,,labudit
5227,sich bewegen::V,,johtit
5228,sich bewegen::V,,lihâdiđ
5229,sich bewegen::V,,likkâd
5230,sich bewegen::V,,liikkeed
5231,sich bewegen::V,,лыгкнэ
5232,sich rühren::V,,svïhtjedh
5233,sich rühren::V,,labádasstet
5234,sich rühren::V,,lihkadit
5235,sich rühren::V,,lihâdiđ
5236,sich rühren::V,,liksted
5237,sich rühren::V,,liikksted
5238,sich rühren::V,,лыгкнэ
5239,sich erheben::V,,tsöögkegidh
5240,sich erheben::V,,tjuodtjelit
5241,sich erheben::V,,čuožžilit
5242,sich erheben::V,,čuáž'žuliđ
5243,sich erheben::V,,pâjjned
5244,sich erheben::V,,kaggõõttâd
5245,sich erheben::V,,паййнэ
5246,sich erheben::V,,пэ̄ййнэ
5247,sich setzen::V,,tjihkedidh
5248,sich setzen::V,,tjåhkkidit
5249,sich setzen::V,,čohkánit
5250,sich setzen::V,,čohkkedit
5251,sich setzen::V,,ištâđ
5252,sich setzen::V,,čokániđ
5253,sich setzen::V,,ištõõttâd
5254,sich setzen::V,,išttâd åårrad
5255,sich setzen::V,,ышштэ
5256,sich setzen::V,,ся̄ййве
5257,hinfallen::V,,veahkaridh
5258,hinfallen::V,,ravggat
5259,hinfallen::V,,jorralit
5260,hinfallen::V,,ruossat
5261,hinfallen::V,,kuossâđ
5262,hinfallen::V,,koṃániđ
5263,hinfallen::V,,viirrâd
5264,hinfallen::V,,кэчхэ
5265,hinfallen::V,,кэ̄рктэ
5266,laufen::V,,vaedtsedh
5267,laufen::V,,mannat
5268,laufen::V,,vuolgget
5269,laufen::V,,vázzit
5270,laufen::V,,uáḥuđ
5271,laufen::V,,jotteeđ
5272,laufen::V,,vä ́ʒʒed
5273,laufen::V,,ва̄ннҍцe
5274,laufen::V,,во̄а̄ррдэ
5275,schreiten::V,,sillestidh
5276,schreiten::V,,lávkkot
5277,schreiten::V,,lávket
5278,schreiten::V,,duolbmat
5279,schreiten::V,,lavkkiđ
5280,schreiten::V,,lau´ǩǩeed
5281,schreiten::V,,ла̄ффьке
5282,spazierengehen::V,,vaedtsedh
5283,spazierengehen::V,,vaadtsehtjidh
5284,spazierengehen::V,,váttsatjit
5285,spazierengehen::V,,váccašit
5286,spazierengehen::V,,vazâččiđ
5287,spazierengehen::V,,vä´ʒʒed
5288,spazierengehen::V,,гульедтэ
5289,eilen::V,,voetsedh
5290,eilen::V,,spájttat
5291,eilen::V,,doapmat
5292,eilen::V,,gáhččat
5293,eilen::V,,ki'rdettiiđ
5294,eilen::V,,ǩiirted
5295,eilen::V,,кыҏҏтэ
5296,sich beeilen::V,,gaahtjedh
5297,sich beeilen::V,,rabbat
5298,sich beeilen::V,,doapmat
5299,sich beeilen::V,,ki'rdettiiđ
5300,sich beeilen::V,,ǩiirted
5301,sich beeilen::V,,кыҏҏтэ
5302,sausen::V,,sjovvedh
5303,sausen::V,,sjuvgedit
5304,sausen::V,,girdit
5305,sausen::V,,hurgit
5306,sausen::V,,hurgeđ
5307,sausen::V,,ročâliđ
5308,sausen::V,,ranjestiđ
5309,sausen::V,,njoođeed
5310,sausen::V,,кыррьтэ
5311,rennen::V,,roehtedh
5312,rennen::V,,viehkat
5313,rennen::V,,viehkat
5314,rennen::V,,kaččâđ
5315,rennen::V,,u´rččâd
5316,rennen::V,,вижьнэ
5317,springen::V,,njulhtjedh
5318,springen::V,,tjorkehtidh
5319,springen::V,,gahppat
5320,springen::V,,njuikut
5321,springen::V,,njuškođ
5322,springen::V,,čelliđ
5323,springen::V,,njoikkad
5324,springen::V,,njui´ǩǩeed
5325,springen::V,,нюччке
5326,klettern::V,,goetsedh
5327,klettern::V,,guohtsat
5328,klettern::V,,goargŋut
5329,klettern::V,,gorkŋodit
5330,klettern::V,,kuár'ŋuđ
5331,klettern::V,,kuärŋŋad
5332,klettern::V,,куаррӈэ
5333,schaukeln::V,,sïlnedh
5334,schaukeln::V,,suvdostit
5335,schaukeln::V,,suhkat
5336,schaukeln::V,,suilođ
5337,schaukeln::V,,veälččad
5338,schaukeln::V,,сыййпе
5339,schaukeln::V,,суййпе
5340,kriechen::V,,kråapedh
5341,kriechen::V,,biehket
5342,kriechen::V,,beahkit
5343,kriechen::V,,peeḥiđ
5344,kriechen::V,,kuán'ttuđ
5345,kriechen::V,,piä´ǩǩed
5346,kriechen::V,,пе̄гке
5347,schwimmen::V,,voejedh
5348,schwimmen::V,,vuodjat
5349,schwimmen::V,,vuodjat
5350,schwimmen::V,,vuoijâđ
5351,schwimmen::V,,vuõjjâd
5352,schwimmen::V,,вӯййе
5353,tauchen::V,,tjarnedh
5354,tauchen::V,,tjummiestidh
5355,tauchen::V,,buoktjat
5356,tauchen::V,,buokčat
5357,tauchen::V,,puoh'čâđ
5358,tauchen::V,,čaaŋŋled
5359,tauchen::V,,чо̄а̄ӈӈэ
5360,rudern::V,,sovkedh
5361,rudern::V,,suhkat
5362,rudern::V,,ájrustit
5363,rudern::V,,suhkat
5364,rudern::V,,suvdeđ
5365,rudern::V,,suuḥâđ
5366,rudern::V,,suukkâd
5367,rudern::V,,сугкэ
5368,fahren::V,,vuelkedh
5369,fahren::V,,vuodjet
5370,fahren::V,,vuodjit
5371,fahren::V,,vyeijiđ
5372,fahren::V,,vue´jjad
5373,fahren::V,,выййе
5374,fliegen::V,,haeliehtidh
5375,fliegen::V,,háledit
5376,fliegen::V,,girdde
5377,fliegen::V,,girdit
5378,fliegen::V,,kirdeđ
5379,fliegen::V,,ǩe´rdded
5380,fliegen::V,,кыррьтэ
5381,gehen::V,,juhtedh
5382,gehen::V,,vádtset
5383,gehen::V,,mannat
5384,gehen::V,,jotteeđ
5385,gehen::V,,mõõnnâd
5386,gehen::V,,jåå´tted
5387,gehen::V,,мэ̄ннэ
5388,gehen::V,,вӯлльке
5389,weggehen::V,,vuelkedh
5390,weggehen::V,,vuovvnot
5391,weggehen::V,,vuolgit
5392,weggehen::V,,vyel'giđ
5393,weggehen::V,,võiddâd
5394,weggehen::V,,vue´lǧǧed
5395,weggehen::V,,уййтэ
5396,abfahren::V,,vuejedh
5397,abfahren::V,,vuolgget
5398,abfahren::V,,vuoddját
5399,abfahren::V,,vuo'lgâdiḋ
5400,abfahren::V,,vuõlggled
5401,abfahren::V,,выййле
5402,anhalten::V,,nelhkiehtidh
5403,anhalten::V,,tjöödtjestidh
5404,anhalten::V,,ganugit
5405,anhalten::V,,ganudit
5406,anhalten::V,,bissehit
5407,anhalten::V,,čuoččahit
5408,anhalten::V,,orostiđ
5409,anhalten::V,,årsted
5410,anhalten::V,,есскэ
5411,hineingehen::V,,tjaangedh
5412,hineingehen::V,,tjagkedidh
5413,hineingehen::V,,tjágŋat
5414,hineingehen::V,,čákŋat
5415,hineingehen::V,,čaaŋŋâđ
5416,hineingehen::V,,čaaŋŋâd
5417,hineingehen::V,,суаӈӈэ
5418,eintreten::V,,tjaangedh
5419,eintreten::V,,tjagkedidh
5420,eintreten::V,,tjágŋat
5421,eintreten::V,,čákŋat
5422,eintreten::V,,loaidat
5423,eintreten::V,,čaaŋŋâđ
5424,eintreten::V,,čaaŋŋâd
5425,eintreten::V,,суаӈӈэ
5426,kommen::V,,båetedh
5427,kommen::V,,boahtet
5428,kommen::V,,boahtit
5429,kommen::V,,puáttiđ
5430,kommen::V,,pue´tted
5431,kommen::V,,пуэдтӭ
5432,ankommen::V,,båetedh
5433,ankommen::V,,jåvsådit
5434,ankommen::V,,boahtit
5435,ankommen::V,,buvttehit
5436,ankommen::V,,pye'vtittiđ
5437,ankommen::V,,pue´tted
5438,ankommen::V,,пуэдтӭ
5439,zurückkommen::V,,deavhkedh
5440,zurückkommen::V,,máhttsat
5441,zurückkommen::V,,máhccat
5442,zurückkommen::V,,mäcciđ
5443,zurückkommen::V,,mä´cced
5444,zurückkommen::V,,ма̄ххьце
5445,bleiben::V,,årrodh
5446,bleiben::V,,årrot
5447,bleiben::V,,bissot
5448,bleiben::V,,sjaddat
5449,bleiben::V,,báhcit
5450,bleiben::V,,pissoođ
5451,bleiben::V,,pääcciđ
