,Concept_ID,se,kl
5257,unten::ADV,vue´llen,kana
5258,unten::ADV,вӯлльн,kana
5259,hinab::ADV,våålese,qiviu
5260,hinab::ADV,vuolus,qiviu
5261,hinab::ADV,vulos,qiviu
5262,hinab::ADV,vuá'lás,qiviu
5263,hinab::ADV,vuâlas,qiviu
5264,hinab::ADV,валас,qiviu
5265,oben::ADV,bijjene,
5266,oben::ADV,baddjen,
5267,oben::ADV,badjin,
5268,oben::ADV,paijeen,
5269,oben::ADV,pâ´jjen,
5270,oben::ADV,tunââ´lmest,
5271,oben::ADV,пайенҍ,
5272,hinauf::ADV,bæjjese,
5273,hinauf::ADV,bajás,
5274,hinauf::ADV,bajás,
5275,hinauf::ADV,pajas,
5276,hinauf::ADV,pââjas,
5277,hinauf::ADV,пайяс,
5278,überall::ADV,gaajhkene lehkesne,tamaginni
5279,überall::ADV,gaajhkene lehkesne,tamani tamaani
5280,überall::ADV,juohkka sajen,tamaginni
5281,überall::ADV,juohkka sajen,tamani tamaani
5282,überall::ADV,juohke sajis,tamaginni
5283,überall::ADV,juohke sajis,tamani tamaani
5284,überall::ADV,jya'hisaajeest,tamaginni
5285,überall::ADV,jya'hisaajeest,tamani tamaani
5286,überall::ADV,vee´zz,tamaginni
5287,überall::ADV,vee´zz,tamani tamaani
5288,überall::ADV,pukvee´zz,tamaginni
5289,überall::ADV,pukvee´zz,tamani tamaani
5290,überall::ADV,пугквесь,tamaginni
5291,überall::ADV,пугквесь,tamani tamaani
5292,nicht::ADV,ij,
5293,nicht::ADV,ij,
5294,nicht::ADV,ii,
5295,nicht::ADV,ij,
5296,nicht::ADV,ij,
5297,nicht::ADV,эйй,
5298,ein wenig::ADV,ånnetje,
5299,ein wenig::ADV,ahtjetje,
5300,ein wenig::ADV,binná,
5301,ein wenig::ADV,veahá,
5302,ein wenig::ADV,ucánjii,
5303,ein wenig::ADV,occanj,
5304,ein wenig::ADV,simmna,
5305,ein wenig::ADV,сада,
5306,ein wenig::ADV,садаматта,
5307,kaum::ADV,jallan,qaqutigorsuaq
5308,kaum::ADV,vánet,qaqutigorsuaq
5309,kaum::ADV,báljo,qaqutigorsuaq
5310,kaum::ADV,illá,qaqutigorsuaq
5311,kaum::ADV,illvaa,qaqutigorsuaq
5312,kaum::ADV,мале,qaqutigorsuaq
5313,kaum::ADV,элэлэ,qaqutigorsuaq
5314,sehr::ADV,sagk,assut
5315,sehr::ADV,riek,assut
5316,sehr::ADV,sieldes,assut
5317,sehr::ADV,hui,assut
5318,sehr::ADV,ollu,assut
5319,sehr::ADV,čuuvtij,assut
5320,sehr::ADV,sami,assut
5321,sehr::ADV,čuu´t,assut
5322,sehr::ADV,пэре,assut
5323,sehr::ADV,чофта,assut
5324,so::ADV,numhtie,
5325,so::ADV,nav,
5326,so::ADV,nuov,
5327,so::ADV,nåv,
5328,so::ADV,nu,
5329,so::ADV,näävt,
5330,so::ADV,de,
5331,so::ADV,nu´t,
5332,so::ADV,nääi´t,
5333,so::ADV,те̄льнэ,
5334,noch::ADV,annje,qeratavoq
5335,noch::ADV,ájn,qeratavoq
5336,noch::ADV,vilá,qeratavoq
5337,noch::ADV,ain,qeratavoq
5338,noch::ADV,vela,qeratavoq
5339,noch::ADV,võl,qeratavoq
5340,noch::ADV,veâl,qeratavoq
5341,noch::ADV,вя̄л,qeratavoq
5342,nur::ADV,ajve,
5343,nur::ADV,barre,
5344,nur::ADV,dåssjå,
5345,nur::ADV,dušše,
5346,nur::ADV,váá,
5347,nur::ADV,pâi,
5348,nur::ADV,leša,
5349,nur::ADV,tåå´lǩ,
5350,nur::ADV,лэша,
5351,nur::ADV,лышшэ,
5352,schon::ADV,joe,taava-una
5353,schon::ADV,juo,taava-una
5354,schon::ADV,juo,taava-una
5355,schon::ADV,juo,taava-una
5356,schon::ADV,ju´n,taava-una
5357,schon::ADV,ё,taava-una
5358,wieder::ADV,vihth,kingumut
5359,wieder::ADV,aajmoen,kingumut
5360,wieder::ADV,vas,kingumut
5361,wieder::ADV,ådåsis,kingumut
5362,wieder::ADV,fas,kingumut
5363,wieder::ADV,vuot,kingumut
5364,wieder::ADV,vest,kingumut
5365,wieder::ADV,däs,kingumut
5366,wieder::ADV,e´pet,kingumut
5367,wieder::ADV,аввта,kingumut
5368,wieder::ADV,о̄дтсэ,kingumut
5369,vor::PRP,åvteste,
5370,vor::PRP,ålggolin,
5371,vor::PRP,ovddas,
5372,vor::PRP,oovdâst,
5373,vor::PRP,ooudâst,
5374,vor::PRP,авьтэмьбе̄лльт,
5375,hinter::PRP,duekesne,
5376,hinter::PRP,duogen,
5377,hinter::PRP,maŋŋelin,
5378,hinter::PRP,maŋil,
5379,hinter::PRP,duogás,
5380,hinter::PRP,tyeḥin,
5381,hinter::PRP,tue´ǩǩen,
5382,hinter::PRP,маӈельт,
5383,unter::PRP,nuelesne,
5384,unter::PRP,vuolen,
5385,unter::PRP,vuolde,
5386,unter::PRP,vyel'ni,
5387,unter::PRP,vue´llen,
5388,unter::PRP,вӯлльнҍ,
5389,durch::PRP,vieken,
5390,durch::PRP,tjadá,
5391,durch::PRP,-rájge,
5392,durch::PRP,čađa,
5393,durch::PRP,čoođâ,
5394,durch::PRP,čõõđ,
5395,durch::PRP,pääi´ǩ,
5396,durch::PRP,че̄д,
5397,neben::PRP,baaltese,
5398,neben::PRP,báldan,
5399,neben::PRP,bálddas,
5400,neben::PRP,paaldâst,
5401,neben::PRP,paaldâst,
5402,neben::PRP,поалльтэ,
5403,zwischen::PRP,gaskesne,
5404,zwischen::PRP,gasska,
5405,zwischen::PRP,gaskkas,
5406,zwischen::PRP,kooskâst,
5407,zwischen::PRP,kâskka,
5408,zwischen::PRP,кэскэсьт,
5409,zwischen::PRP,кэ̄скэль,
5410,wegen::PRP,dïete,
5411,wegen::PRP,gaevhtieh,
5412,wegen::PRP,diehti,
5413,wegen::PRP,dihte,
5414,wegen::PRP,geažil,
5415,wegen::PRP,tet,
5416,wegen::PRP,diõtt,
5417,wegen::PRP,ǩeäč'ča,
5418,wegen::PRP,гуэйке,
5419,dies::PRN,dihte,manna
5420,dies::PRN,dihte,matuma
5421,dies::PRN,dát,manna
5422,dies::PRN,dát,matuma
5423,dies::PRN,dát,manna
5424,dies::PRN,dát,matuma
5425,dies::PRN,táát,manna
5426,dies::PRN,táát,matuma
5427,dies::PRN,tät,manna
5428,dies::PRN,tät,matuma
5429,dies::PRN,tiett-aa,manna
5430,dies::PRN,tiett-aa,matuma
5431,dies::PRN,тэдт,manna
5432,dies::PRN,тэдт,matuma
5433,das::PRN,dohte,ua
5434,das::PRN,dat,ua
5435,das::PRN,dat,ua
5436,das::PRN,tot,ua
5437,das::PRN,tõt,ua
5438,das::PRN,тудт,ua
5439,alles::PRN,gaajhke,
5440,alles::PRN,gájkka,
5441,alles::PRN,buot,
5442,alles::PRN,puoh,
5443,alles::PRN,puk,
5444,alles::PRN,пугк,
5445,ich::PRN,manne,uanga
5446,ich::PRN,mån,uanga
5447,ich::PRN,månnå,uanga
5448,ich::PRN,mun,uanga
5449,ich::PRN,mun,uanga
5450,ich::PRN,munnâ,uanga
5451,ich::PRN,mon,uanga
5452,ich::PRN,мунн,uanga
5453,du::PRN,datne,illit
5454,du::PRN,dån,illit
5455,du::PRN,don,illit
5456,du::PRN,tun,illit
5457,du::PRN,ton,illit
5458,du::PRN,то̄нн,illit
5459,er::PRN,dïhte,una
5460,er::PRN,sån,una
5461,er::PRN,son,una
5462,er::PRN,sun,una
5463,er::PRN,son,una
5464,er::PRN,со̄нн,una
5465,wir::PRN,mijjieh,uagut
5466,wir::PRN,mij,uagut
5467,wir::PRN,mii,uagut
5468,wir::PRN,mij,uagut
5469,wir::PRN,mij,uagut
5470,wir::PRN,мыйй,uagut
5471,ihr::PRN,dijjie,ilissi
5472,ihr::PRN,dij,ilissi
5473,ihr::PRN,dii,ilissi
5474,ihr::PRN,tij,ilissi
5475,ihr::PRN,tij,ilissi
5476,ihr::PRN,тыйй,ilissi
5477,sie::PRN,dah,uku
5478,sie::PRN,sij,uku
5479,sie::PRN,sii,uku
5480,sie::PRN,sij,uku
5481,sie::PRN,sij,uku
5482,sie::PRN,сыйй,uku
5483,was::FPRN,mij,aat?
5484,was::FPRN,mij,aat?
5485,was::FPRN,mii,aat?
5486,was::FPRN,mii,aat?
5487,was::FPRN,mii,aat?
5488,was::FPRN,мӣ,aat?
5489,wer::FPRN,gie,kikkut
5490,wer::FPRN,guhti,kikkut
5491,wer::FPRN,gii,kikkut
5492,wer::FPRN,guhte,kikkut
5493,wer::FPRN,kii,kikkut
5494,wer::FPRN,ǩii,kikkut
5495,wer::FPRN,kåå´tt,kikkut
5496,wer::FPRN,ке̄,kikkut
5497,wo::FADV,gusnie,sumi
5498,wo::FADV,gånnå,sumi
5499,wo::FADV,gos,sumi
5500,wo::FADV,kost,sumi
5501,wo::FADV,ko´st,sumi
5502,wo::FADV,касьт,sumi
5503,wohin::FADV,gogka,sumut
5504,wohin::FADV,gåsi,sumut
5505,wohin::FADV,gosa,sumut
5506,wohin::FADV,kuus,sumut
5507,wohin::FADV,koozz,sumut
5508,wohin::FADV,ко̄з,sumut
5509,wie::FADV,guktie,qanoq
5510,wie::FADV,gumhtie,qanoq
5511,wie::FADV,gåktu,qanoq
5512,wie::FADV,mot,qanoq
5513,wie::FADV,mahte,qanoq
5514,wie::FADV,mä´htt,qanoq
5515,wie::FADV,ко̄ххт,qanoq
5516,warum::FADV,man,sooq
5517,warum::FADV,manen,sooq
5518,warum::FADV,manne,sooq
5519,warum::FADV,mane,sooq
5520,warum::FADV,mondiet,sooq
5521,warum::FADV,mõõzz,sooq
5522,warum::FADV,mää´nn,sooq
5523,warum::FADV,мэ̄йт,sooq
5524,warum::FADV,мэ̄ннгуэйке,sooq
5525,wieviel::FNUM,man jeenje,qassit
5526,wieviel::FNUM,man jeenje,qanoq atsigisumik?
5527,wieviel::FNUM,makta,qassit
5528,wieviel::FNUM,makta,qanoq atsigisumik?
5529,wieviel::FNUM,olugo,qassit
5530,wieviel::FNUM,olugo,qanoq atsigisumik?
5531,wieviel::FNUM,kalle,qassit
5532,wieviel::FNUM,kalle,qanoq atsigisumik?
5533,wieviel::FNUM,kâ´ll,qassit
5534,wieviel::FNUM,kâ´ll,qanoq atsigisumik?
5535,wieviel::FNUM,мэ̄ннве̄рьт,qassit
5536,wieviel::FNUM,мэ̄ннве̄рьт,qanoq atsigisumik?
5537,wieviel::FNUM,мэ̄нлянчверьт,qassit
5538,wieviel::FNUM,мэ̄нлянчверьт,qanoq atsigisumik?
5539,eins::NUM,akte,ataaseq
5540,eins::NUM,akta,ataaseq
5541,eins::NUM,okta,ataaseq
5542,eins::NUM,ohtâ,ataaseq
5543,eins::NUM,õhtt,ataaseq
5544,eins::NUM,э̄ххт,ataaseq
5545,eins::NUM,о̄ххтэ,ataaseq
5546,zwei::NUM,göökte,marluk
5547,zwei::NUM,guokta,marluk
5548,zwei::NUM,guokte,marluk
5549,zwei::NUM,kyeh'ti,marluk
5550,zwei::NUM,kuõ´htt,marluk
5551,zwei::NUM,кӯххт,marluk
5552,drei::NUM,golme,pingasut
5553,drei::NUM,gålmmå,pingasut
5554,drei::NUM,golbma,pingasut
5555,drei::NUM,kulmâ,pingasut
5556,drei::NUM,koumm,pingasut
5557,drei::NUM,ко̄ллм,pingasut
5558,vier::NUM,njieljie,sisamat
5559,vier::NUM,njieljie,qajuusat
5560,vier::NUM,niellja,sisamat
5561,vier::NUM,niellja,qajuusat
5562,vier::NUM,njeallje,sisamat
5563,vier::NUM,njeallje,qajuusat
5564,vier::NUM,nelji,sisamat
5565,vier::NUM,nelji,qajuusat
5566,vier::NUM,nellj,sisamat
5567,vier::NUM,nellj,qajuusat
5568,vier::NUM,не̄лльй,sisamat
5569,vier::NUM,не̄лльй,qajuusat
5570,fünf::NUM,vïjhte,tallimat
5571,fünf::NUM,vihtta,tallimat
5572,fünf::NUM,vihtta,tallimat
5573,fünf::NUM,vittâ,tallimat
5574,fünf::NUM,vitt,tallimat
5575,fünf::NUM,выдт,tallimat
5576,sechs::NUM,govhte,arfineq
5577,sechs::NUM,govhte,arfinillit
5578,sechs::NUM,guhtta,arfineq
5579,sechs::NUM,guhtta,arfinillit
5580,sechs::NUM,guhtta,arfineq
5581,sechs::NUM,guhtta,arfinillit
5582,sechs::NUM,kuttâ,arfineq
5583,sechs::NUM,kuttâ,arfinillit
5584,sechs::NUM,kutt,arfineq
5585,sechs::NUM,kutt,arfinillit
5586,sechs::NUM,кудт,arfineq
5587,sechs::NUM,кудт,arfinillit
5588,sieben::NUM,tjïjhtje,arfineq-marluk
5589,sieben::NUM,giehtja,arfineq-marluk
5590,sieben::NUM,čieža,arfineq-marluk
5591,sieben::NUM,čiččâm,arfineq-marluk
5592,sieben::NUM,čiččâm,arfineq-marluk
5593,sieben::NUM,кыджемь,arfineq-marluk
5594,acht::NUM,gaektsie,arfineq pingasut
5595,acht::NUM,gáktsa,arfineq pingasut
5596,acht::NUM,gávcci,arfineq pingasut
5597,acht::NUM,käävci,arfineq pingasut
5598,acht::NUM,kääu´c,arfineq pingasut
5599,acht::NUM,ка̄ххц,arfineq pingasut
5600,neun::NUM,uktsie,qulingiluat
5601,neun::NUM,uktsie,arfineq sisamat
5602,neun::NUM,aktse,qulingiluat
5603,neun::NUM,aktse,arfineq sisamat
5604,neun::NUM,ovcci,qulingiluat
5605,neun::NUM,ovcci,arfineq sisamat
5606,neun::NUM,oovce,qulingiluat
5607,neun::NUM,oovce,arfineq sisamat
5608,neun::NUM,å´hcc,qulingiluat
5609,neun::NUM,å´hcc,arfineq sisamat
5610,neun::NUM,аххц,qulingiluat
5611,neun::NUM,аххц,arfineq sisamat
5612,zehn::NUM,luhkie,qulit
5613,zehn::NUM,låhke,qulit
5614,zehn::NUM,lågev,qulit
5615,zehn::NUM,logi,qulit
5616,zehn::NUM,loṿe,qulit
5617,zehn::NUM,lååi,qulit
5618,zehn::NUM,лоагкь,qulit
5619,elf::NUM,luhkieakte,aqqaneq
5620,elf::NUM,lågenanakta,aqqaneq
5621,elf::NUM,oktanuppelohkái,aqqaneq
5622,elf::NUM,ohtnubáloh,aqqaneq
5623,elf::NUM,õtmlo,aqqaneq
5624,elf::NUM,õhttmlo,aqqaneq
5625,elf::NUM,э̄ххтэмплоагкь,aqqaneq
5626,zwölf::NUM,luhkiegöökte,aqqaneq-marluk
5627,zwölf::NUM,lågenanguokta,aqqaneq-marluk
5628,zwölf::NUM,guoktenuppelohkái,aqqaneq-marluk
5629,zwölf::NUM,kyeh'tnubáloh,aqqaneq-marluk
5630,zwölf::NUM,kuâtmlo,aqqaneq-marluk
5631,zwölf::NUM,kuâhttmlo,aqqaneq-marluk
5632,zwölf::NUM,кӯххтэмплоагкь,aqqaneq-marluk
5633,zwanzig::NUM,göökteluhkie,tyve
5634,zwanzig::NUM,guoktalåhke,tyve
5635,zwanzig::NUM,guoktelogi,tyve
5636,zwanzig::NUM,kyeh'tilov,tyve
5637,zwanzig::NUM,kuâhttlo,tyve
5638,zwanzig::NUM,кӯххтлоагкь,tyve
5639,dreißig::NUM,golmeluhkie,tredive
5640,dreißig::NUM,golmeluhkie,pingasunik qulillit
5641,dreißig::NUM,gålmmålåhke,tredive
5642,dreißig::NUM,gålmmålåhke,pingasunik qulillit
5643,dreißig::NUM,golbmalogi,tredive
5644,dreißig::NUM,golbmalogi,pingasunik qulillit
5645,dreißig::NUM,kulmâlov,tredive
5646,dreißig::NUM,kulmâlov,pingasunik qulillit
5647,dreißig::NUM,koummlo,tredive
5648,dreißig::NUM,koummlo,pingasunik qulillit
5649,dreißig::NUM,ко̄ллмлоагкь,tredive
5650,dreißig::NUM,ко̄ллмлоагкь,pingasunik qulillit
5651,vierzig::NUM,njieljieluhkie,fyrre
5652,vierzig::NUM,nielljalåhke,fyrre
5653,vierzig::NUM,njealljelogi,fyrre
5654,vierzig::NUM,neljilov,fyrre
5655,vierzig::NUM,nelljlo,fyrre
5656,vierzig::NUM,не̄лльйлоагкь,fyrre
5657,fünfzig::NUM,vïjhteluhkie,halvtreds
5658,fünfzig::NUM,vïjhteluhkie,tallimanik qulillit
5659,fünfzig::NUM,vihttalåhke,halvtreds
5660,fünfzig::NUM,vihttalåhke,tallimanik qulillit
5661,fünfzig::NUM,vihttalogi,halvtreds
5662,fünfzig::NUM,vihttalogi,tallimanik qulillit
5663,fünfzig::NUM,vittâlov,halvtreds
5664,fünfzig::NUM,vittâlov,tallimanik qulillit
5665,fünfzig::NUM,vittlo,halvtreds
5666,fünfzig::NUM,vittlo,tallimanik qulillit
5667,fünfzig::NUM,выдтлоагкъ,halvtreds
5668,fünfzig::NUM,выдтлоагкъ,tallimanik qulillit
5669,sechzig::NUM,govhteluhkie,tres
5670,sechzig::NUM,guhttalåhke,tres
5671,sechzig::NUM,guhttalogi,tres
5672,sechzig::NUM,kuttâlov,tres
5673,sechzig::NUM,kuttlo,tres
5674,sechzig::NUM,кудтлоагкь,tres
5675,siebzig::NUM,tjïjhtjeluhkie,halvfjerds
5676,siebzig::NUM,gietjavlåhke,halvfjerds
5677,siebzig::NUM,čiežalogi,halvfjerds
5678,siebzig::NUM,čiččâmlov,halvfjerds
5679,siebzig::NUM,čičmlo,halvfjerds
5680,siebzig::NUM,кыджемьлоагкь,halvfjerds
5681,achtzig::NUM,gaektsieluhkie,firs
5682,achtzig::NUM,gáktsalåhke,firs
5683,achtzig::NUM,gávccilogi,firs
5684,achtzig::NUM,kähcilov,firs
5685,achtzig::NUM,kä´hcclo,firs
5686,achtzig::NUM,ка̄ххцлоагкь,firs
5687,neunzig::NUM,uktsieluhkie,halvfems
5688,neunzig::NUM,aktselåhke,halvfems
5689,neunzig::NUM,ovccilogi,halvfems
5690,neunzig::NUM,ohcelov,halvfems
5691,neunzig::NUM,å´hcclo,halvfems
5692,neunzig::NUM,аххцлоагкь,halvfems
5693,hundert::NUM,tjuetie,et hundrede
5694,hundert::NUM,tjuohte,et hundrede
5695,hundert::NUM,čuođi,et hundrede
5696,hundert::NUM,čyeti,et hundrede
5697,hundert::NUM,čue´tt,et hundrede
5698,hundert::NUM,чӯдть,et hundrede
5699,tausend::NUM,tåvsene,et tusinde
5700,tausend::NUM,stoeretjuetie,et tusinde
5701,tausend::NUM,tuvsán,et tusinde
5702,tausend::NUM,duhát,et tusinde
5703,tausend::NUM,duhát,et tusinde
5704,tausend::NUM,tuhháát,et tusinde
5705,tausend::NUM,dohat,et tusinde
5706,tausend::NUM,то̄а̄фант,et tusinde
5707,und::CNJ,jïh,aamma
5708,und::CNJ,ja,aamma
5709,und::CNJ,ja,aamma
5710,und::CNJ,já,aamma
5711,und::CNJ,di,aamma
5712,und::CNJ,я,aamma
5713,und::CNJ,да,aamma
5714,und::CNJ,де,aamma
5715,oder::CNJ,jallh,imalluunnit
5716,oder::CNJ,jali,imalluunnit
5717,oder::CNJ,dahje,imalluunnit
5718,oder::CNJ,adai,imalluunnit
5719,oder::CNJ,avi,imalluunnit
5720,oder::CNJ,le´be,imalluunnit
5721,oder::CNJ,элэ,imalluunnit
5722,oder::CNJ,вай,imalluunnit
5723,stehen::V,tjåadtjodh,sikingavoq
5724,stehen::V,seajsasjidh,sikingavoq
5725,stehen::V,tjuodtjot,sikingavoq
5726,stehen::V,čuožžut,sikingavoq
5727,stehen::V,cuáp'cuđ,sikingavoq
5728,stehen::V,čuâǯ'ǯad,sikingavoq
5729,stehen::V,чуэннче,sikingavoq
5730,sitzen::V,tjahkasjidh,ingippoq
5731,sitzen::V,tjåhkkåhit,ingippoq
5732,sitzen::V,čohkkát,ingippoq
5733,sitzen::V,čokkáđ,ingippoq
5734,sitzen::V,išttâd åårrad,ingippoq
5735,sitzen::V,ышштэ,ingippoq
5736,liegen::V,gaajranidh,nalavoq
5737,liegen::V,gaajranidh,aqupivoq
5738,liegen::V,vellahit,nalavoq
5739,liegen::V,vellahit,aqupivoq
5740,liegen::V,veallát,nalavoq
5741,liegen::V,veallát,aqupivoq
5742,liegen::V,viäl'láđ,nalavoq
5743,liegen::V,viäl'láđ,aqupivoq
5744,liegen::V,liâššâd,nalavoq
5745,liegen::V,liâššâd,aqupivoq
5746,liegen::V,ле̄шшэ,nalavoq
5747,liegen::V,ле̄шшэ,aqupivoq
5748,hängen::V,gævnjasjidh,nivinngarpaa
5749,hängen::V,gahtsahit,nivinngarpaa
5750,hängen::V,heaŋgát,nivinngarpaa
5751,hängen::V,hiäŋ'gáđ,nivinngarpaa
5752,hängen::V,sorččad,nivinngarpaa
5753,hängen::V,ла̄бпэ,nivinngarpaa
5754,werden::V,sjïdtedh,pinngorpoq
5755,werden::V,sjaddat,pinngorpoq
5756,werden::V,beassat,pinngorpoq
5757,werden::V,šoddâđ,pinngorpoq
5758,werden::V,šõddâd,pinngorpoq
5759,werden::V,шэ̄ннтэ,pinngorpoq
5760,passieren::V,vaasedh,pivoq
5761,passieren::V,sjaddat,pivoq
5762,passieren::V,dáhpáduvvat,pivoq
5763,passieren::V,vássit,pivoq
5764,passieren::V,dáhpáhuvvat,pivoq
5765,passieren::V,šoddâđ,pivoq
5766,passieren::V,šõddâd,pivoq
5767,passieren::V,шэ̄ннтэ,pivoq
5768,passieren::V,тагсэ,pivoq
5769,beginnen::V,aelkedh,aallarnerpaa
5770,beginnen::V,álgget,aallarnerpaa
5771,beginnen::V,álggahit,aallarnerpaa
5772,beginnen::V,älgiđ,aallarnerpaa
5773,beginnen::V,ä´lǧǧed,aallarnerpaa
5774,beginnen::V,о̄а̄лкхуввэ,aallarnerpaa
5775,beginnen::V,о̄а̄лкхэднэ,aallarnerpaa
5776,enden::V,orrijidh,naggaserpaa
5777,enden::V,hiejttet,naggaserpaa
5778,enden::V,nohkat,naggaserpaa
5779,enden::V,nuuhâđ,naggaserpaa
5780,enden::V,puu´tted,naggaserpaa
5781,enden::V,пудтэ,naggaserpaa
5782,enden::V,кӣркнэ,naggaserpaa
5783,wechseln::V,målsodh,immikkut ilivoq
5784,wechseln::V,lånudit,immikkut ilivoq
5785,wechseln::V,molssastit,immikkut ilivoq
5786,wechseln::V,molsašuddat,immikkut ilivoq
5787,wechseln::V,molsođ,immikkut ilivoq
5788,wechseln::V,vaaitõõttâd,immikkut ilivoq
5789,wechseln::V,вуайхувнэ,immikkut ilivoq
5790,aufgehen[Sonne]::V,låvnedh,
5791,aufgehen[Sonne]::V,årijdit,
5792,aufgehen[Sonne]::V,lavnnet,
5793,aufgehen[Sonne]::V,badjánit,
5794,aufgehen[Sonne]::V,pajaniđ,
5795,aufgehen[Sonne]::V,pâjjned,
5796,aufgehen[Sonne]::V,пэ̄ййнэ,
5797,untergehen[Sonne]::V,luajhtadidh,ilioqqaasoq
5798,untergehen[Sonne]::V,gáhtot,ilioqqaasoq
5799,untergehen[Sonne]::V,vidodit,ilioqqaasoq
5800,untergehen[Sonne]::V,luoitádit,ilioqqaasoq
5801,untergehen[Sonne]::V,lyeš'tiđ,ilioqqaasoq
5802,untergehen[Sonne]::V,lue´štted,ilioqqaasoq
5803,untergehen[Sonne]::V,луэшштэдтэ,ilioqqaasoq
5804,scheinen[Sonne]::V,goekedh,qinnorpoq
5805,scheinen[Sonne]::V,goekedh,qinngorpoq
5806,scheinen[Sonne]::V,bájttet,qinnorpoq
5807,scheinen[Sonne]::V,bájttet,qinngorpoq
5808,scheinen[Sonne]::V,báitit,qinnorpoq
5809,scheinen[Sonne]::V,báitit,qinngorpoq
5810,scheinen[Sonne]::V,päštiđ,qinnorpoq
5811,scheinen[Sonne]::V,päštiđ,qinngorpoq
5812,scheinen[Sonne]::V,pä´štted,qinnorpoq
5813,scheinen[Sonne]::V,pä´štted,qinngorpoq
5814,scheinen[Sonne]::V,па̄шшьтэ,qinnorpoq
5815,scheinen[Sonne]::V,па̄шшьтэ,qinngorpoq
5816,donnern::V,laakedh,kalleq
5817,donnern::V,sjærggot,kalleq
5818,donnern::V,čerget,kalleq
5819,donnern::V,čiär'guđ,kalleq
5820,donnern::V,čeärgged,kalleq
5821,donnern::V,ча̄рркэ,kalleq
5822,wehen::V,bïegkedh,timmivoq
5823,wehen::V,bieggat,timmivoq
5824,wehen::V,bieggat,timmivoq
5825,wehen::V,pieg'gâđ,timmivoq
5826,wehen::V,piõg'gâd,timmivoq
5827,wehen::V,пӣӈӈкье,timmivoq
5828,strömen::V,galkedh,
5829,strömen::V,gålggåt,
5830,strömen::V,golgat,
5831,strömen::V,kulgâđ,
5832,strömen::V,kolggâd,
5833,strömen::V,ко̄ллкэ,
5834,fließen::V,galkedh,
5835,fließen::V,gålggåt,
5836,fließen::V,golgat,
5837,fließen::V,kulgâđ,
5838,fließen::V,kolggâd,
5839,fließen::V,ко̄ллкэ,
5840,sich drehen::V,jårredh,ipippaa
5841,sich drehen::V,bådnjåsit,ipippaa
5842,sich drehen::V,jorrat,ipippaa
5843,sich drehen::V,juurrâđ,ipippaa
5844,sich drehen::V,joorrâd,ipippaa
5845,sich drehen::V,чо̄ннэ,ipippaa
5846,schwanken::V,syjjedidh,aalavoq
5847,schwanken::V,vábbulit,aalavoq
5848,schwanken::V,suoibut,aalavoq
5849,schwanken::V,juár'buđ,aalavoq
5850,schwanken::V,lâsmmad,aalavoq
5851,schwanken::V,leâujjad,aalavoq
5852,schwanken::V,лыйввэ,aalavoq
5853,schwanken::V,качьедтэ,aalavoq
5854,schwingen::V,gaavedh,issakajaat or issakatsiaarut
5855,schwingen::V,svinhtedh,issakajaat or issakatsiaarut
5856,schwingen::V,gávvat,issakajaat or issakatsiaarut
5857,schwingen::V,hiäi'luđ,issakajaat or issakatsiaarut
5858,schwingen::V,heillad,issakajaat or issakatsiaarut
5859,schwingen::V,мо̄а̄хнэ,issakajaat or issakatsiaarut
5860,fallen::V,gahtjedh,quasivaa
5861,fallen::V,gahttjat,quasivaa
5862,fallen::V,gahččat,quasivaa
5863,fallen::V,jurrâđ,quasivaa
5864,fallen::V,kõččâd,quasivaa
5865,fallen::V,viõr'rled,quasivaa
5866,fallen::V,ёрнэ,quasivaa
5867,fallen::V,кэ̄ххче,quasivaa
5868,brennen::V,bueledh,seerpoq
5869,brennen::V,bueledh,uuppaa
5870,brennen::V,buollet,seerpoq
5871,brennen::V,buollet,uuppaa
5872,brennen::V,buollit,seerpoq
5873,brennen::V,buollit,uuppaa
5874,brennen::V,pyelliđ,seerpoq
5875,brennen::V,pyelliđ,uuppaa
5876,brennen::V,pue´lled,seerpoq
5877,brennen::V,pue´lled,uuppaa
5878,brennen::V,пӯлле,seerpoq
5879,brennen::V,пӯлле,uuppaa
5880,rauchen::V,soevedidh,pujoorpoq
5881,rauchen::V,berkiestidh,pujoorpoq
5882,rauchen::V,tsåjttset,pujoorpoq
5883,rauchen::V,borgguhit,pujoorpoq
5884,rauchen::V,po'rgestiđ,pujoorpoq
5885,rauchen::V,soicceđ,pujoorpoq
5886,rauchen::V,suõv'veed,pujoorpoq
5887,rauchen::V,суввдэ,pujoorpoq
5888,regnen::V,abrodh,siallerpoq
5889,regnen::V,harvvet,siallerpoq
5890,regnen::V,rássjodit,siallerpoq
5891,regnen::V,arvit,siallerpoq
5892,regnen::V,arved,siallerpoq
5893,regnen::V,â´brred,siallerpoq
5894,regnen::V,аббрэ,siallerpoq
5895,gefrieren::V,gelmedh,qiulerpoq
5896,gefrieren::V,jeangodh,qiulerpoq
5897,gefrieren::V,jiegŋot,qiulerpoq
5898,gefrieren::V,galbmot,qiulerpoq
5899,gefrieren::V,jiäŋŋuđ,qiulerpoq
5900,gefrieren::V,jiõŋŋâd,qiulerpoq
5901,gefrieren::V,kâ´lmmed,qiulerpoq
5902,gefrieren::V,калльме,qiulerpoq
5903,tauen::V,leamkedh,aappoq
