,Concept_ID,se,ce
6584,zerbrechen::V,муррьтэ,кагдан
6585,zerreißen::V,gejhkielidh,хадо
6586,zerreißen::V,gajkudit,хадо
6587,zerreißen::V,gaikkodit,хадо
6588,zerreißen::V,ráisket,хадо
6589,zerreißen::V,kiškođ,хадо
6590,zerreißen::V,ra´šǩǩeed,хадо
6591,zerreißen::V,пуатткэ,хадо
6592,zerstören::V,eerjedh,дохо
6593,zerstören::V,eerjedh,кагдан
6594,zerstören::V,biejsstet,дохо
6595,zerstören::V,biejsstet,кагдан
6596,zerstören::V,håhkkidit,дохо
6597,zerstören::V,håhkkidit,кагдан
6598,zerstören::V,heavahit,дохо
6599,zerstören::V,heavahit,кагдан
6600,zerstören::V,duš'šadit,дохо
6601,zerstören::V,duš'šadit,кагдан
6602,zerstören::V,bilidit,дохо
6603,zerstören::V,bilidit,кагдан
6604,zerstören::V,hevâttiđ,дохо
6605,zerstören::V,hevâttiđ,кагдан
6606,zerstören::V,hiâvted,дохо
6607,zerstören::V,hiâvted,кагдан
6608,zerstören::V,ёҏтэ,дохо
6609,zerstören::V,ёҏтэ,кагдан
6610,verbrennen::V,båeltedh,даго
6611,verbrennen::V,boalldet,даго
6612,verbrennen::V,boaldit,даго
6613,verbrennen::V,puál'diđ,даго
6614,verbrennen::V,puä´ldded,даго
6615,verbrennen::V,пуэлльтэ,даго
6616,geben::V,vedtedh,яла
6617,geben::V,vaddet,яла
6618,geben::V,addit,яла
6619,geben::V,addliđ,яла
6620,geben::V,ä´n,яла
6621,geben::V,аннҍтэ,яла
6622,reichen::V,geelkedh,дӏадала
6623,reichen::V,geelkedh,дӏакховдо
6624,reichen::V,lagádit,дӏадала
6625,reichen::V,lagádit,дӏакховдо
6626,reichen::V,geiget,дӏадала
6627,reichen::V,geiget,дӏакховдо
6628,reichen::V,keigiđ,дӏадала
6629,reichen::V,keigiđ,дӏакховдо
6630,reichen::V,vuõiggâ´stted,дӏадала
6631,reichen::V,vuõiggâ´stted,дӏакховдо
6632,reichen::V,аннҍтэ,дӏадала
6633,reichen::V,аннҍтэ,дӏакховдо
6634,schenken::V,vedtedh,совгӏат дан
6635,schenken::V,vaddet,совгӏат дан
6636,schenken::V,skeaŋkut,совгӏат дан
6637,schenken::V,skeŋket,совгӏат дан
6638,schenken::V,skeŋkkiđ,совгӏат дан
6639,schenken::V,sǩiâŋkkâd,совгӏат дан
6640,schenken::V,ла̄ххе,совгӏат дан
6641,versprechen::V,luhpiedidh,ваӏда дан
6642,versprechen::V,jáhttet,ваӏда дан
6643,versprechen::V,lohpidit,ваӏда дан
6644,versprechen::V,lopediđ,ваӏда дан
6645,versprechen::V,lå´ppeed,ваӏда дан
6646,versprechen::V,о̄а̄шштҍе,ваӏда дан
6647,wünschen::V,lahkoehtidh,лаа
6648,wünschen::V,sávvat,лаа
6649,wünschen::V,sávadit,лаа
6650,wünschen::V,doaivvuhit,лаа
6651,wünschen::V,tuá'ivuttiđ,лаа
6652,wünschen::V,tuâivvad,лаа
6653,wünschen::V,туввэ,лаа
6654,loben::V,girmedh,хасто
6655,loben::V,májnnot,хасто
6656,loben::V,rámmpot,хасто
6657,loben::V,máidnut,хасто
6658,loben::V,rámidit,хасто
6659,loben::V,rammuđ,хасто
6660,loben::V,rämidiđ,хасто
6661,loben::V,ââ´leed,хасто
6662,loben::V,ǩei´tted,хасто
6663,loben::V,кыйта,хасто
6664,küssen::V,tjånnahtidh,оба яккха
6665,küssen::V,tjuvliestidh,оба яккха
6666,küssen::V,tjullit,оба яккха
6667,küssen::V,tjulestit,оба яккха
6668,küssen::V,cum'mát,оба яккха
6669,küssen::V,cummistit,оба яккха
6670,küssen::V,cummâliđ,оба яккха
6671,küssen::V,cu´mmsted,оба яккха
6672,küssen::V,cu´mmstõõllâd,оба яккха
6673,küssen::V,нӣссэ,оба яккха
6674,wiegen::V,sjammadidh,тахка
6675,wiegen::V,vuohttot,тахка
6676,wiegen::V,vuohtudit,тахка
6677,wiegen::V,vuohttut,тахка
6678,wiegen::V,vuát'tuđ,тахка
6679,wiegen::V,nuäkkad,тахка
6680,wiegen::V,suâibted,тахка
6681,wiegen::V,нуагкэ,тахка
6682,zudecken::V,gaptjedh,тӏетаса
6683,zudecken::V,loavddet,тӏетаса
6684,zudecken::V,gokčat,тӏетаса
6685,zudecken::V,luáv'diđ,тӏетаса
6686,zudecken::V,kä´tted,тӏетаса
6687,zudecken::V,ка̄ххьтэ,тӏетаса
6688,wecken::V,gåaskodh,самадаккха
6689,wecken::V,båktet,самадаккха
6690,wecken::V,boktit,самадаккха
6691,wecken::V,rávkat,самадаккха
6692,wecken::V,cuvnâđ,самадаккха
6693,wecken::V,counnâd,самадаккха
6694,wecken::V,цо̄ввнэ,самадаккха
6695,zeigen::V,vuesiehtidh,гайта
6696,zeigen::V,vuosedit,гайта
6697,zeigen::V,giejgget,гайта
6698,zeigen::V,čájehit,гайта
6699,zeigen::V,čäittiđ,гайта
6700,zeigen::V,čujottiđ,гайта
6701,zeigen::V,čuäi´ted,гайта
6702,zeigen::V,вӯзьхе,гайта
6703,führen::V,steeredh,дига
6704,führen::V,doalvvot,дига
6705,führen::V,láidet,дига
6706,führen::V,jođettiđ,дига
6707,führen::V,jåå´đted,дига
6708,führen::V,выгкэ,дига
6709,lehren::V,ööhpehtidh,ӏамо
6710,lehren::V,åhpadit,ӏамо
6711,lehren::V,oahpahit,ӏамо
6712,lehren::V,máttááttiđ,ӏамо
6713,lehren::V,mätt'ted,ӏамо
6714,lehren::V,vuä´ppsted,ӏамо
6715,lehren::V,ма̄тҍха,ӏамо
6716,unterrichten::V,ööhpehtidh,хьеха
6717,unterrichten::V,lågådit,хьеха
6718,unterrichten::V,åhpadit,хьеха
6719,unterrichten::V,oahpahit,хьеха
6720,unterrichten::V,škovliđ,хьеха
6721,unterrichten::V,máttááttiđ,хьеха
6722,unterrichten::V,mätt'ted,хьеха
6723,unterrichten::V,vuä´ppsted,хьеха
6724,unterrichten::V,ма̄тҍха,хьеха
6725,aufziehen::V,eeledh,кхио
6726,aufziehen::V,bajedit,кхио
6727,aufziehen::V,biebmat,кхио
6728,aufziehen::V,pajaskeessiđ,кхио
6729,aufziehen::V,šoddâdiđ,кхио
6730,aufziehen::V,šõddeed,кхио
6731,aufziehen::V,peâm'mad,кхио
6732,aufziehen::V,вуэпьсе,кхио
6733,leiten::V,lijrehtidh,урхалла дан
6734,leiten::V,lájddit,урхалла дан
6735,leiten::V,oatsodit,урхалла дан
6736,leiten::V,jođihit,урхалла дан
6737,leiten::V,stivriđ,урхалла дан
6738,leiten::V,hovdiđ,урхалла дан
6739,leiten::V,jåå´đted,урхалла дан
6740,leiten::V,выгкэ,урхалла дан
6741,leiten::V,вӯййкье,урхалла дан
6742,antreiben::V,eadtjoestidh,сихдан
6743,antreiben::V,hasodit,сихдан
6744,antreiben::V,hállsjedit,сихдан
6745,antreiben::V,gevret,сихдан
6746,antreiben::V,rássat,сихдан
6747,antreiben::V,kušottiđ,сихдан
6748,antreiben::V,huá'puttiđ,сихдан
6749,antreiben::V,rääskted,сихдан
6750,antreiben::V,hõškkled,сихдан
6751,antreiben::V,ёадҌхе,сихдан
6752,lassen::V,baajedh,-йта
6753,lassen::V,-ahttet,-йта
6754,lassen::V,diktit,-йта
6755,lassen::V,-ttiđ,-йта
6756,lassen::V,ä´n,-йта
6757,lassen::V,па̄ххкэ,-йта
6758,einladen::V,bööredh,кхайкха
6759,einladen::V,bivddit,кхайкха
6760,einladen::V,gåhttjot,кхайкха
6761,einladen::V,bovdet,кхайкха
6762,einladen::V,koččođ,кхайкха
6763,einladen::V,kåččad,кхайкха
6764,einladen::V,коаххче,кхайкха
6765,vereinigen::V,iktedidh,цхьаьнатоха
6766,vereinigen::V,aktidit,цхьаьнатоха
6767,vereinigen::V,ovttastahttit,цхьаьнатоха
6768,vereinigen::V,o'vtâstittiđ,цхьаьнатоха
6769,vereinigen::V,õhtteed,цхьаьнатоха
6770,vereinigen::V,э̄хтхэ,цхьаьнатоха
6771,besuchen::V,åahpodh,хьажахIотта
6772,besuchen::V,goevlelidh,хьажахIотта
6773,besuchen::V,guossit,хьажахIотта
6774,besuchen::V,gal'let,хьажахIотта
6775,besuchen::V,fitnat,хьажахIотта
6776,besuchen::V,kolliđ,хьажахIотта
6777,besuchen::V,kõ´ll'jed,хьажахIотта
6778,besuchen::V,по̄дтлэ,хьажахIотта
6779,besuchen::V,во̄тэдтэ,хьажахIотта
6780,besuchen::V,во̄а̄ррдэ,хьажахIотта
6781,treffen::V,dieviedidh,дуьхьалкхета
6782,treffen::V,iejvvit,дуьхьалкхета
6783,treffen::V,deaivat,дуьхьалкхета
6784,treffen::V,staaviđ,дуьхьалкхета
6785,treffen::V,teividiđ,дуьхьалкхета
6786,treffen::V,o´ddjõõttâd,дуьхьалкхета
6787,treffen::V,вуэсстлэ,дуьхьалкхета
6788,sich versammeln::V,gaavnedidh,гулдан
6789,sich versammeln::V,tjoaggut,гулдан
6790,sich versammeln::V,čoahkkanit,гулдан
6791,sich versammeln::V,čokkâniđ,гулдан
6792,sich versammeln::V,nurâdâttâđ,гулдан
6793,sich versammeln::V,noorõõttâd,гулдан
6794,sich versammeln::V,вӯллклэ,гулдан
6795,spielen::V,rïdtjedh,ловза
6796,spielen::V,lustedalledh,ловза
6797,spielen::V,ståhkat,ловза
6798,spielen::V,stuvssit,ловза
6799,spielen::V,speallat,ловза
6800,spielen::V,le'ihâšiđ,ловза
6801,spielen::V,siõrrâd,ловза
6802,spielen::V,speâllad,ловза
6803,spielen::V,сӣррэ,ловза
6804,singen::V,laavlodh,лакха
6805,singen::V,lávllot,лакха
6806,singen::V,lávlut,лакха
6807,singen::V,lávluđ,лакха
6808,singen::V,läullad,лакха
6809,singen::V,ла̄ввлэ,лакха
6810,tanzen::V,daanhtsodh,хелхадала
6811,tanzen::V,dánssat,хелхадала
6812,tanzen::V,gærssulit,хелхадала
6813,tanzen::V,dánset,хелхадала
6814,tanzen::V,tánssáđ,хелхадала
6815,tanzen::V,ta´nssjed,хелхадала
6816,tanzen::V,pleäs'sjed,хелхадала
6817,tanzen::V,нюччке,хелхадала
6818,tanzen::V,пляссъе,хелхадала
6819,sich trennen::V,jååkedidh,къаста
6820,sich trennen::V,sirrat,къаста
6821,sich trennen::V,sirádit,къаста
6822,sich trennen::V,earránit,къаста
6823,sich trennen::V,ratkuđ,къаста
6824,sich trennen::V,rätkkjed,къаста
6825,sich trennen::V,кӯдтъе,къаста
6826,verlassen::V,laehpedh,дита
6827,verlassen::V,guodet,дита
6828,verlassen::V,guođđit,дита
6829,verlassen::V,hilgođ,дита
6830,verlassen::V,kyeđđiđ,дита
6831,verlassen::V,kue´đđed,дита
6832,verlassen::V,сӯһпъе,дита
6833,retten::V,gorredidh,кӏелхьардаккха
6834,retten::V,gádjot,кӏелхьардаккха
6835,retten::V,gádjut,кӏелхьардаккха
6836,retten::V,kááijuđ,кӏелхьардаккха
6837,retten::V,piä'luštiđ,кӏелхьардаккха
6838,retten::V,ka´jjeed,кӏелхьардаккха
6839,retten::V,вуаннче,кӏелхьардаккха
6840,bewachen::V,geehtedh,ха дан
6841,bewachen::V,váktit,ха дан
6842,bewachen::V,fáktet,ха дан
6843,bewachen::V,vahtiđ,ха дан
6844,bewachen::V,värddjed,ха дан
6845,bewachen::V,va´httjed,ха дан
6846,bewachen::V,пынне,ха дан
6847,bewachen::V,ка̄рвуллэ,ха дан
6848,schützen::V,vaarjelidh,лардан
6849,schützen::V,suoddjit,лардан
6850,schützen::V,suodjalit,лардан
6851,schützen::V,suddjet,лардан
6852,schützen::V,varjâliđ,лардан
6853,schützen::V,suâided,лардан
6854,schützen::V,varjjled,лардан
6855,schützen::V,пынне,лардан
6856,verteidigen::V,vaarjelidh,лардан
6857,verteidigen::V,bælostit,лардан
6858,verteidigen::V,bealuštit,лардан
6859,verteidigen::V,čuollat,лардан
6860,verteidigen::V,piä'luštiđ,лардан
6861,verteidigen::V,peälšted,лардан
6862,verteidigen::V,пэ̄лль мэ̄ннэ,лардан
6863,sich schlagen::V,dåarodh,етта
6864,sich schlagen::V,tjoelestidh,етта
6865,sich schlagen::V,doarrot,етта
6866,sich schlagen::V,doarrut,етта
6867,sich schlagen::V,tuárruđ,етта
6868,sich schlagen::V,tuärrad,етта
6869,sich schlagen::V,туаррэ,етта
6870,schießen::V,vuetjedh,детта
6871,schießen::V,skööhtedh,детта
6872,schießen::V,vuohtjet,детта
6873,schießen::V,báhčit,детта
6874,schießen::V,pääččiđ,детта
6875,schießen::V,pää´ččed,детта
6876,schießen::V,ря̄хшкхэ,детта
6877,siegen::V,vïtnedh,тола
6878,siegen::V,vuojttet,тола
6879,siegen::V,vuoitit,тола
6880,siegen::V,vyei'ttiđ,тола
6881,siegen::V,vuei´tted,тола
6882,siegen::V,вуэйхьтэ,тола
6883,ärgern::V,måarahtehtedh,оьгӏаздахийта
6884,ärgern::V,suhttadit,оьгӏаздахийта
6885,ärgern::V,hárdit,оьгӏаздахийта
6886,ärgern::V,piä'ṿuttiđ,оьгӏаздахийта
6887,ärgern::V,âsseed,оьгӏаздахийта
6888,ärgern::V,се̄нтхэ,оьгӏаздахийта
6889,schlagen::V,håasedh,тоха
6890,schlagen::V,laekedh,тоха
6891,schlagen::V,tsábbmet,тоха
6892,schlagen::V,tjassket,тоха
6893,schlagen::V,huškut,тоха
6894,schlagen::V,časkeđ,тоха
6895,schlagen::V,čâ´cǩǩed,тоха
6896,schlagen::V,та̄гкэ,тоха
6897,schlagen::V,ва̄сстэ,тоха
6898,treten::V,tjïektjedh,мийра тоха
6899,treten::V,tjiektjat,мийра тоха
6900,treten::V,čiekčat,мийра тоха
6901,treten::V,čieh'čâđ,мийра тоха
6902,treten::V,tanccâđ,мийра тоха
6903,treten::V,tanccâd,мийра тоха
6904,treten::V,то̄ппцэ,мийра тоха
6905,stechen::V,baskedh,ӏотта
6906,stechen::V,baskedh,къовзо
6907,stechen::V,tjuoggit,ӏотта
6908,stechen::V,tjuoggit,къовзо
6909,stechen::V,čuoggut,ӏотта
6910,stechen::V,čuoggut,къовзо
6911,stechen::V,čuog'giđ,ӏотта
6912,stechen::V,čuog'giđ,къовзо
6913,stechen::V,čuõ´ǧ'ǧeed,ӏотта
6914,stechen::V,čuõ´ǧ'ǧeed,къовзо
6915,stechen::V,чо̄ххкэ,ӏотта
6916,stechen::V,чо̄ххкэ,къовзо
6917,stoßen::V,nehkiehtidh,татта
6918,stoßen::V,nårddådit,татта
6919,stoßen::V,nordadit,татта
6920,stoßen::V,nutkâliđ,татта
6921,stoßen::V,oi´ǧǧeed,татта
6922,stoßen::V,оййкье,татта
6923,stoßen::V,тоалкъе,татта
6924,stehlen::V,sualadidh,лачкъо
6925,stehlen::V,suoládit,лачкъо
6926,stehlen::V,suoládit,лачкъо
6927,stehlen::V,suá'ládiđ,лачкъо
6928,stehlen::V,suâleed,лачкъо
6929,stehlen::V,суэлнэ,лачкъо
6930,stören::V,stööredh,новкъарло ян
6931,stören::V,hearaldehtedh,новкъарло ян
6932,stören::V,massit,новкъарло ян
6933,stören::V,sjuddit,новкъарло ян
6934,stören::V,heađuštit,новкъарло ян
6935,stören::V,hettiđ,новкъарло ян
6936,stören::V,heṃâdiđ,новкъарло ян
6937,stören::V,stamlded,новкъарло ян
6938,stören::V,вӣршэ,новкъарло ян
6939,stören::V,е̄кхэллэ,новкъарло ян
6940,belästigen::V,vaejviestidh,сагатдан
6941,belästigen::V,vájvedit,сагатдан
6942,belästigen::V,muodástuhttet,сагатдан
6943,belästigen::V,váivvidit,сагатдан
6944,belästigen::V,bieguhit,сагатдан
6945,belästigen::V,vä'ividiđ,сагатдан
6946,belästigen::V,stamlded,сагатдан
6947,belästigen::V,е̄кхэллэ,сагатдан
6948,belästigen::V,во̄а̄йвшэ,сагатдан
6949,verbergen::V,tjïekedh,къайладаккха
6950,verbergen::V,tjiehkat,къайладаккха
6951,verbergen::V,čiehkat,къайладаккха
6952,verbergen::V,čieḥâđ,къайладаккха
6953,verbergen::V,peittad,къайладаккха
6954,verbergen::V,чӣгкэ,къайладаккха
6955,verbergen::V,пе̄йхьтэ,къайладаккха
6956,täuschen::V,iermedh,ӏexo
6957,täuschen::V,eajhkaldehtedh,ӏexo
6958,täuschen::V,tjáddjit,ӏexo
6959,täuschen::V,dájuhit,ӏexo
6960,täuschen::V,viehtalit,ӏexo
6961,täuschen::V,villiđ,ӏexo
6962,täuschen::V,ǩiõllâd,ӏexo
6963,täuschen::V,вӯйхе,ӏexo
6964,täuschen::V,пе̄йхьтэ,ӏexo
6965,täuschen::V,ке̄лсэллэ,ӏexo
6966,betrügen::V,biehtedh,ледан
6967,betrügen::V,biehttet,ледан
6968,betrügen::V,beahttit,ледан
6969,betrügen::V,filliđ,ледан
6970,betrügen::V,ǩiõllâd,ледан
6971,betrügen::V,pä´rtteed,ледан
6972,betrügen::V,вӯйхе,ледан
6973,betrügen::V,пе̄йхьтэ,ледан
6974,betrügen::V,ке̄лсэллэ,ледан
6975,töten::V,buvvedh,ден
6976,töten::V,gåddet,ден
6977,töten::V,soaggit,ден
6978,töten::V,goddit,ден
6979,töten::V,surmiđ,ден
6980,töten::V,jämittiđ,ден
6981,töten::V,kå´dded,ден
6982,töten::V,so´rmmjed,ден
6983,töten::V,коаннҌтэ,ден
6984,wohnen::V,årrodh,даха
6985,wohnen::V,veasodh,даха
6986,wohnen::V,årrot,даха
6987,wohnen::V,viessot,даха
6988,wohnen::V,orrut,даха
6989,wohnen::V,aassâđ,даха
6990,wohnen::V,aassâd,даха
6991,wohnen::V,jälsted,даха
6992,wohnen::V,е̄лле,даха
6993,arbeiten::V,barkedh,къахьега
6994,arbeiten::V,rihtjat,къахьега
6995,arbeiten::V,bargat,къахьега
6996,arbeiten::V,porgâđ,къахьега
6997,arbeiten::V,tue´j'jeed,къахьега
6998,arbeiten::V,лыххкэ,къахьега
6999,arbeiten::V,ро̄бхушшэ,къахьега
7000,sammeln::V,tjåegkedh,гулдан
7001,sammeln::V,tjoahkkit,гулдан
7002,sammeln::V,čoaggit,гулдан
7003,sammeln::V,čokkiđ,гулдан
7004,sammeln::V,čuág'giđ,гулдан
7005,sammeln::V,noorrâd,гулдан
7006,sammeln::V,нёавсэ,гулдан
7007,pflücken::V,tjåegkedh,даха
7008,pflücken::V,tjoagget,даха
7009,pflücken::V,čoaggit,даха
7010,pflücken::V,čuág'giđ,даха
7011,pflücken::V,uussâd,даха
7012,pflücken::V,кышшкэ,даха
7013,jagen::V,bearhtodh,талла
7014,jagen::V,viejddit,талла
7015,jagen::V,bivdit,талла
7016,jagen::V,miä'cástiđ,талла
7017,jagen::V,miä´csted,талла
7018,jagen::V,ме̄ххьцтэ,талла
7019,fischen::V,gööledh,чӏерий леца
7020,fischen::V,håagkodh,чӏерий леца
7021,fischen::V,guollit,чӏерий леца
