,Concept_ID,se,et
5592,glänzen::V,пӯлле,läikimä
5593,glänzen::V,пыӆӆьке,läikimä
5594,funkeln::V,gaskedh,sädelema
5595,funkeln::V,tsehtsat,sädelema
5596,funkeln::V,jillat,sädelema
5597,funkeln::V,šealgut,sädelema
5598,funkeln::V,čuovggáhallat,sädelema
5599,funkeln::V,šiäl'guđ,sädelema
5600,funkeln::V,cåkkad,sädelema
5601,funkeln::V,кэ̄сскэ,sädelema
5602,lärmen::V,rajjadidh,lärmama
5603,lärmen::V,juhtsat,lärmama
5604,lärmen::V,rigeret,lärmama
5605,lärmen::V,šlámaidit,lärmama
5606,lärmen::V,šlamâdiđ,lärmama
5607,lärmen::V,ruõjjâd,lärmama
5608,lärmen::V,ёаффэ,lärmama
5609,läuten::V,ringkedh,helisema
5610,läuten::V,skállat,helisema
5611,läuten::V,tiibmet,helisema
5612,läuten::V,čuoijâđ,helisema
5613,läuten::V,čuõjjâd,helisema
5614,läuten::V,чӯййе,helisema
5615,klingeln::V,klåenkiehtidh,helisema
5616,klingeln::V,skuolkkat,helisema
5617,klingeln::V,skilahit,helisema
5618,klingeln::V,čuoijâđ,helisema
5619,klingeln::V,soi´ttjed,helisema
5620,klingeln::V,зво̄ннэ,helisema
5621,klirren::V,skaanjedh,kõlisema
5622,klirren::V,skuollat,kõlisema
5623,klirren::V,skillit,kõlisema
5624,klirren::V,skilaidit,kõlisema
5625,klirren::V,cilkkeđ,kõlisema
5626,klirren::V,škäälâ´tted,kõlisema
5627,klirren::V,цыӆӆклэ,kõlisema
5628,brausen::V,brorredh,kohisema
5629,brausen::V,sjovvedh,kohisema
5630,brausen::V,skåvvat,kohisema
5631,brausen::V,márajdit,kohisema
5632,brausen::V,boršut,kohisema
5633,brausen::V,šaavvâđ,kohisema
5634,brausen::V,kõõmeed,kohisema
5635,brausen::V,шэ̄ӈӈлуввэ,kohisema
5636,rauschen::V,brorredh,kohisema
5637,rauschen::V,sjåvvat,kohisema
5638,rauschen::V,sjoahkot,kohisema
5639,rauschen::V,boršut,kohisema
5640,rauschen::V,šuuvvâđ,kohisema
5641,rauschen::V,šaavvâđ,kohisema
5642,rauschen::V,šuumeed,kohisema
5643,rauschen::V,ёаффэ,kohisema
5644,klingen::V,gaajedh,kõlama
5645,klingen::V,sjijjedh,kõlama
5646,klingen::V,jiednat,kõlama
5647,klingen::V,tjuodjat,kõlama
5648,klingen::V,čuodjat,kõlama
5649,klingen::V,kulluđ,kõlama
5650,klingen::V,koll'jed,kõlama
5651,klingen::V,ӣннъе,kõlama
5652,bellen::V,huhtedh,haukuma
5653,bellen::V,tsiellat,haukuma
5654,bellen::V,ciellat,haukuma
5655,bellen::V,umástiđ,haukuma
5656,bellen::V,uukkâd,haukuma
5657,bellen::V,угкэ,haukuma
5658,heulen::V,ujkierdidh,uluma
5659,heulen::V,hålvvot,uluma
5660,heulen::V,holvut,uluma
5661,heulen::V,olvođ,uluma
5662,heulen::V,ålvvad,uluma
5663,heulen::V,оаллвэ,uluma
5664,blasen::V,båssodh,puhuma
5665,blasen::V,båssot,puhuma
5666,blasen::V,bossut,puhuma
5667,blasen::V,bieggat,puhuma
5668,blasen::V,possoođ,puhuma
5669,blasen::V,pååssad,puhuma
5670,blasen::V,piõg'gâd,puhuma
5671,blasen::V,поассэ,puhuma
5672,blasen::V,поасслэ,puhuma
5673,pfeifen::V,njorkedidh,vilistama
5674,pfeifen::V,snjurggot,vilistama
5675,pfeifen::V,njurgut,vilistama
5676,pfeifen::V,njurgođ,vilistama
5677,pfeifen::V,njorggad,vilistama
5678,pfeifen::V,нюрркэ,vilistama
5679,schreien::V,geevledh,karjuma
5680,schreien::V,gádjat,karjuma
5681,schreien::V,rihtjot,karjuma
5682,schreien::V,čurvet,karjuma
5683,schreien::V,čuár'vuđ,karjuma
5684,schreien::V,čuârvvad,karjuma
5685,schreien::V,кугкьхе,karjuma
5686,schreien::V,кугхэллэ,karjuma
5687,stöhnen::V,sjuahkedh,oigama
5688,stöhnen::V,tsáhkkat,oigama
5689,stöhnen::V,fuoikit,oigama
5690,stöhnen::V,cakkâđ,oigama
5691,stöhnen::V,luâikkad,oigama
5692,stöhnen::V,вуаххкэ,oigama
5693,zittern::V,dierkesjidh,värisema
5694,zittern::V,svarrat,värisema
5695,zittern::V,skielbbit,värisema
5696,zittern::V,doargestit,värisema
5697,zittern::V,náiggistit,värisema
5698,zittern::V,doarggistit,värisema
5699,zittern::V,tuá'rgistiđ,värisema
5700,zittern::V,tuä´rjsted,värisema
5701,zittern::V,кыррьтэ,värisema
5702,leben::V,jieledh,elama
5703,leben::V,jieledh,elus olema
5704,leben::V,iellet,elama
5705,leben::V,iellet,elus olema
5706,leben::V,viessot,elama
5707,leben::V,viessot,elus olema
5708,leben::V,eallit,elama
5709,leben::V,eallit,elus olema
5710,leben::V,eelliđ,elama
5711,leben::V,eelliđ,elus olema
5712,leben::V,jie´lled,elama
5713,leben::V,jie´lled,elus olema
5714,leben::V,е̄лле,elama
5715,leben::V,е̄лле,elus olema
5716,geboren werden::V,reakadidh,sündima
5717,geboren werden::V,riegádit,sündima
5718,geboren werden::V,riegádit,sündima
5719,geboren werden::V,šoddâđ,sündima
5720,geboren werden::V,šõddâd,sündima
5721,geboren werden::V,шэ̄ннтэ,sündima
5722,atmen::V,voejngehtidh,hingama
5723,atmen::V,vuojŋŋat,hingama
5724,atmen::V,vuoigŋat,hingama
5725,atmen::V,vuoi'ŋâđ,hingama
5726,atmen::V,vuõiŋŋâd,hingama
5727,atmen::V,вӯййнэ,hingama
5728,trinken::V,jovkedh,jooma
5729,trinken::V,juhkat,jooma
5730,trinken::V,juhkat,jooma
5731,trinken::V,juuḥâđ,jooma
5732,trinken::V,juukkâd,jooma
5733,trinken::V,югкэ,jooma
5734,essen::V,byöpmedidh,sööma
5735,essen::V,bårråt,sööma
5736,essen::V,borrat,sööma
5737,essen::V,purrâđ,sööma
5738,essen::V,poorrâd,sööma
5739,essen::V,по̄ррэ,sööma
5740,schlucken::V,njïeledh,neelama
5741,schlucken::V,njiellat,neelama
5742,schlucken::V,njieládit,neelama
5743,schlucken::V,njiellâđ,neelama
5744,schlucken::V,njiõllâd,neelama
5745,schlucken::V,нӣллэ,neelama
5746,müde werden::V,sæjlodh,väsima
5747,müde werden::V,goegkedh,väsima
5748,müde werden::V,vájbbat,väsima
5749,müde werden::V,váibat,väsima
5750,müde werden::V,vaibâđ,väsima
5751,müde werden::V,levvjed,väsima
5752,müde werden::V,лоаткнэ,väsima
5753,einschlafen::V,nahkestidh,uinuma
5754,einschlafen::V,nahkesalledh,uinuma
5755,einschlafen::V,oaddát,uinuma
5756,einschlafen::V,nohkkat,uinuma
5757,einschlafen::V,nohádiđ,uinuma
5758,einschlafen::V,no´ǩǩeed,uinuma
5759,einschlafen::V,нагьруввэ,uinuma
5760,schlafen::V,åeredh,magama
5761,schlafen::V,oadet,magama
5762,schlafen::V,oađđit,magama
5763,schlafen::V,uáđđiđ,magama
5764,schlafen::V,vuâ´đđed,magama
5765,schlafen::V,вуэдтӭ,magama
5766,aufwachen::V,fahkedh,ärkama
5767,aufwachen::V,smaredit,ärkama
5768,aufwachen::V,mårijdit,ärkama
5769,aufwachen::V,gohččát,ärkama
5770,aufwachen::V,morránit,ärkama
5771,aufwachen::V,koccáđ,ärkama
5772,aufwachen::V,moṛániđ,ärkama
5773,aufwachen::V,mårrned,ärkama
5774,aufwachen::V,руэкхэ,ärkama
5775,aufwachen::V,коадцъе,ärkama
5776,aufstehen::V,tjuedtjielidh,ärkama
5777,aufstehen::V,tjuedtjielidh,üles tõusma
5778,aufstehen::V,badjánit,ärkama
5779,aufstehen::V,badjánit,üles tõusma
5780,aufstehen::V,badjánit,ärkama
5781,aufstehen::V,badjánit,üles tõusma
5782,aufstehen::V,čuožžilit,ärkama
5783,aufstehen::V,čuožžilit,üles tõusma
5784,aufstehen::V,čuo'žâstiđ,ärkama
5785,aufstehen::V,čuo'žâstiđ,üles tõusma
5786,aufstehen::V,pâjjned,ärkama
5787,aufstehen::V,pâjjned,üles tõusma
5788,aufstehen::V,kaggõõttâd,ärkama
5789,aufstehen::V,kaggõõttâd,üles tõusma
5790,aufstehen::V,коадцъе,ärkama
5791,aufstehen::V,коадцъе,üles tõusma
5792,sich erholen::V,lïegkedidh,puhkama
5793,sich erholen::V,buorránit,puhkama
5794,sich erholen::V,áhpásmit,puhkama
5795,sich erholen::V,áhtat,puhkama
5796,sich erholen::V,vuoi'ŋâdâttâđ,puhkama
5797,sich erholen::V,vuâŋŋad,puhkama
5798,sich erholen::V,вуэӈӈэ,puhkama
5799,krank werden::V,skïemtjijidh,haigestuma
5800,krank werden::V,skïemtjijidh,haigeks jääma
5801,krank werden::V,skihppát,haigestuma
5802,krank werden::V,skihppát,haigeks jääma
5803,krank werden::V,buohccát,haigestuma
5804,krank werden::V,buohccát,haigeks jääma
5805,krank werden::V,puác'cáđ,haigestuma
5806,krank werden::V,puác'cáđ,haigeks jääma
5807,krank werden::V,puâc'cjed,haigestuma
5808,krank werden::V,puâc'cjed,haigeks jääma
5809,krank werden::V,кэ̄бптуввэ,haigestuma
5810,krank werden::V,кэ̄бптуввэ,haigeks jääma
5811,krank sein::V,elkiedidh,haige olema
5812,krank sein::V,duasmaridh,haige olema
5813,krank sein::V,skihpat,haige olema
5814,krank sein::V,buohcat,haige olema
5815,krank sein::V,puoccâđ,haige olema
5816,krank sein::V,puõccâd,haige olema
5817,krank sein::V,по̄а̄вчсе,haige olema
5818,krank sein::V,кэбпшэ,haige olema
5819,schmerzen::V,vaarhkedh,valutama
5820,schmerzen::V,bávtjestit,valutama
5821,schmerzen::V,bávččastit,valutama
5822,schmerzen::V,várkat,valutama
5823,schmerzen::V,po'včâstiđ,valutama
5824,schmerzen::V,kõvšted,valutama
5825,schmerzen::V,čeärgged,valutama
5826,schmerzen::V,чӯдзе,valutama
5827,husten::V,gossedh,köhima
5828,husten::V,gåssåt,köhima
5829,husten::V,gossat,köhima
5830,husten::V,kuor'sâđ,köhima
5831,husten::V,koossâd,köhima
5832,husten::V,ко̄ссэ,köhima
5833,husten::V,лаффьке,köhima
5834,genesen::V,starnedh,toibuma
5835,genesen::V,væddját,toibuma
5836,genesen::V,buorránit,toibuma
5837,genesen::V,tuoi'buđ,toibuma
5838,genesen::V,tooidâd,toibuma
5839,genesen::V,jäll'jed,toibuma
5840,genesen::V,пуэррнэ,toibuma
5841,genesen::V,тӣрхуввэ,toibuma
5842,genesen::V,тӣрваслуввэ,toibuma
5843,sterben::V,jaemedh,surema
5844,sterben::V,jábmet,surema
5845,sterben::V,jápmit,surema
5846,sterben::V,jäämmiđ,surema
5847,sterben::V,jää´mmed,surema
5848,sterben::V,я̄мме,surema
5849,umkommen::V,hïevenidh,surma saama
5850,umkommen::V,soaggot,surma saama
5851,umkommen::V,sårmmånit,surma saama
5852,umkommen::V,duššat,surma saama
5853,umkommen::V,roahppánit,surma saama
5854,umkommen::V,surmâšuđ,surma saama
5855,umkommen::V,kõckkâd,surma saama
5856,umkommen::V,hiâv'vned,surma saama
5857,umkommen::V,мо̄а̄ййкье,surma saama
5858,sich bewegen::V,juhtedh,liikuma
5859,sich bewegen::V,labudit,liikuma
5860,sich bewegen::V,johtit,liikuma
5861,sich bewegen::V,lihâdiđ,liikuma
5862,sich bewegen::V,likkâd,liikuma
5863,sich bewegen::V,liikkeed,liikuma
5864,sich bewegen::V,лыгкнэ,liikuma
5865,sich rühren::V,svïhtjedh,liikuma
5866,sich rühren::V,labádasstet,liikuma
5867,sich rühren::V,lihkadit,liikuma
5868,sich rühren::V,lihâdiđ,liikuma
5869,sich rühren::V,liksted,liikuma
5870,sich rühren::V,liikksted,liikuma
5871,sich rühren::V,лыгкнэ,liikuma
5872,sich erheben::V,tsöögkegidh,kerkima
5873,sich erheben::V,tjuodtjelit,kerkima
5874,sich erheben::V,čuožžilit,kerkima
5875,sich erheben::V,čuáž'žuliđ,kerkima
5876,sich erheben::V,pâjjned,kerkima
5877,sich erheben::V,kaggõõttâd,kerkima
5878,sich erheben::V,паййнэ,kerkima
5879,sich erheben::V,пэ̄ййнэ,kerkima
5880,sich setzen::V,tjihkedidh,istet võtma
5881,sich setzen::V,tjåhkkidit,istet võtma
5882,sich setzen::V,čohkánit,istet võtma
5883,sich setzen::V,čohkkedit,istet võtma
5884,sich setzen::V,ištâđ,istet võtma
5885,sich setzen::V,čokániđ,istet võtma
5886,sich setzen::V,ištõõttâd,istet võtma
5887,sich setzen::V,išttâd åårrad,istet võtma
5888,sich setzen::V,ышштэ,istet võtma
5889,sich setzen::V,ся̄ййве,istet võtma
5890,hinfallen::V,veahkaridh,kukkuma
5891,hinfallen::V,veahkaridh,maha kukkuma
5892,hinfallen::V,ravggat,kukkuma
5893,hinfallen::V,ravggat,maha kukkuma
5894,hinfallen::V,jorralit,kukkuma
5895,hinfallen::V,jorralit,maha kukkuma
5896,hinfallen::V,ruossat,kukkuma
5897,hinfallen::V,ruossat,maha kukkuma
5898,hinfallen::V,kuossâđ,kukkuma
5899,hinfallen::V,kuossâđ,maha kukkuma
5900,hinfallen::V,koṃániđ,kukkuma
5901,hinfallen::V,koṃániđ,maha kukkuma
5902,hinfallen::V,viirrâd,kukkuma
5903,hinfallen::V,viirrâd,maha kukkuma
5904,hinfallen::V,кэчхэ,kukkuma
5905,hinfallen::V,кэчхэ,maha kukkuma
5906,hinfallen::V,кэ̄рктэ,kukkuma
5907,hinfallen::V,кэ̄рктэ,maha kukkuma
5908,laufen::V,vaedtsedh,kõndima
5909,laufen::V,mannat,kõndima
5910,laufen::V,vuolgget,kõndima
5911,laufen::V,vázzit,kõndima
5912,laufen::V,uáḥuđ,kõndima
5913,laufen::V,jotteeđ,kõndima
5914,laufen::V,vä ́ʒʒed,kõndima
5915,laufen::V,ва̄ннҍцe,kõndima
5916,laufen::V,во̄а̄ррдэ,kõndima
5917,schreiten::V,sillestidh,astuma
5918,schreiten::V,lávkkot,astuma
5919,schreiten::V,lávket,astuma
5920,schreiten::V,duolbmat,astuma
5921,schreiten::V,lavkkiđ,astuma
5922,schreiten::V,lau´ǩǩeed,astuma
5923,schreiten::V,ла̄ффьке,astuma
5924,spazierengehen::V,vaedtsedh,jalutama
5925,spazierengehen::V,vaadtsehtjidh,jalutama
5926,spazierengehen::V,váttsatjit,jalutama
5927,spazierengehen::V,váccašit,jalutama
5928,spazierengehen::V,vazâččiđ,jalutama
5929,spazierengehen::V,vä´ʒʒed,jalutama
5930,spazierengehen::V,гульедтэ,jalutama
5931,eilen::V,voetsedh,ruttama
5932,eilen::V,voetsedh,kiirustama
5933,eilen::V,spájttat,ruttama
5934,eilen::V,spájttat,kiirustama
5935,eilen::V,doapmat,ruttama
5936,eilen::V,doapmat,kiirustama
5937,eilen::V,gáhččat,ruttama
5938,eilen::V,gáhččat,kiirustama
5939,eilen::V,ki'rdettiiđ,ruttama
5940,eilen::V,ki'rdettiiđ,kiirustama
5941,eilen::V,ǩiirted,ruttama
5942,eilen::V,ǩiirted,kiirustama
5943,eilen::V,кыҏҏтэ,ruttama
5944,eilen::V,кыҏҏтэ,kiirustama
5945,sich beeilen::V,gaahtjedh,ruttama
5946,sich beeilen::V,gaahtjedh,kiirustama
5947,sich beeilen::V,rabbat,ruttama
5948,sich beeilen::V,rabbat,kiirustama
5949,sich beeilen::V,doapmat,ruttama
5950,sich beeilen::V,doapmat,kiirustama
5951,sich beeilen::V,ki'rdettiiđ,ruttama
5952,sich beeilen::V,ki'rdettiiđ,kiirustama
5953,sich beeilen::V,ǩiirted,ruttama
5954,sich beeilen::V,ǩiirted,kiirustama
5955,sich beeilen::V,кыҏҏтэ,ruttama
5956,sich beeilen::V,кыҏҏтэ,kiirustama
5957,sausen::V,sjovvedh,kihutama
5958,sausen::V,sjovvedh,tormama
5959,sausen::V,sjuvgedit,kihutama
5960,sausen::V,sjuvgedit,tormama
5961,sausen::V,girdit,kihutama
5962,sausen::V,girdit,tormama
5963,sausen::V,hurgit,kihutama
5964,sausen::V,hurgit,tormama
5965,sausen::V,hurgeđ,kihutama
5966,sausen::V,hurgeđ,tormama
5967,sausen::V,ročâliđ,kihutama
5968,sausen::V,ročâliđ,tormama
5969,sausen::V,ranjestiđ,kihutama
5970,sausen::V,ranjestiđ,tormama
5971,sausen::V,njoođeed,kihutama
5972,sausen::V,njoođeed,tormama
5973,sausen::V,кыррьтэ,kihutama
5974,sausen::V,кыррьтэ,tormama
5975,rennen::V,roehtedh,jooksma
5976,rennen::V,roehtedh,kihutama
5977,rennen::V,viehkat,jooksma
5978,rennen::V,viehkat,kihutama
5979,rennen::V,viehkat,jooksma
5980,rennen::V,viehkat,kihutama
5981,rennen::V,kaččâđ,jooksma
5982,rennen::V,kaččâđ,kihutama
5983,rennen::V,u´rččâd,jooksma
5984,rennen::V,u´rččâd,kihutama
5985,rennen::V,вижьнэ,jooksma
5986,rennen::V,вижьнэ,kihutama
5987,springen::V,njulhtjedh,hüppama
5988,springen::V,tjorkehtidh,hüppama
5989,springen::V,gahppat,hüppama
5990,springen::V,njuikut,hüppama
5991,springen::V,njuškođ,hüppama
5992,springen::V,čelliđ,hüppama
5993,springen::V,njoikkad,hüppama
5994,springen::V,njui´ǩǩeed,hüppama
5995,springen::V,нюччке,hüppama
5996,klettern::V,goetsedh,ronima
5997,klettern::V,guohtsat,ronima
5998,klettern::V,goargŋut,ronima
5999,klettern::V,gorkŋodit,ronima
6000,klettern::V,kuár'ŋuđ,ronima
6001,klettern::V,kuärŋŋad,ronima
6002,klettern::V,куаррӈэ,ronima
6003,schaukeln::V,sïlnedh,kiikuma
6004,schaukeln::V,suvdostit,kiikuma
6005,schaukeln::V,suhkat,kiikuma
6006,schaukeln::V,suilođ,kiikuma
6007,schaukeln::V,veälččad,kiikuma
6008,schaukeln::V,сыййпе,kiikuma
6009,schaukeln::V,суййпе,kiikuma
6010,kriechen::V,kråapedh,roomama
6011,kriechen::V,biehket,roomama
6012,kriechen::V,beahkit,roomama
6013,kriechen::V,peeḥiđ,roomama
6014,kriechen::V,kuán'ttuđ,roomama
6015,kriechen::V,piä´ǩǩed,roomama
6016,kriechen::V,пе̄гке,roomama
6017,schwimmen::V,voejedh,ujuma
6018,schwimmen::V,vuodjat,ujuma
6019,schwimmen::V,vuodjat,ujuma
6020,schwimmen::V,vuoijâđ,ujuma
6021,schwimmen::V,vuõjjâd,ujuma
6022,schwimmen::V,вӯййе,ujuma
6023,tauchen::V,tjarnedh,sukelduma
6024,tauchen::V,tjummiestidh,sukelduma
6025,tauchen::V,buoktjat,sukelduma
6026,tauchen::V,buokčat,sukelduma
6027,tauchen::V,puoh'čâđ,sukelduma
6028,tauchen::V,čaaŋŋled,sukelduma
6029,tauchen::V,чо̄а̄ӈӈэ,sukelduma
6030,rudern::V,sovkedh,sõudma
6031,rudern::V,suhkat,sõudma
6032,rudern::V,ájrustit,sõudma
6033,rudern::V,suhkat,sõudma
6034,rudern::V,suvdeđ,sõudma
6035,rudern::V,suuḥâđ,sõudma
6036,rudern::V,suukkâd,sõudma
6037,rudern::V,сугкэ,sõudma
6038,fahren::V,vuelkedh,sõitma
6039,fahren::V,vuodjet,sõitma
6040,fahren::V,vuodjit,sõitma
6041,fahren::V,vyeijiđ,sõitma
6042,fahren::V,vue´jjad,sõitma
6043,fahren::V,выййе,sõitma
6044,fliegen::V,haeliehtidh,lendama
6045,fliegen::V,háledit,lendama
6046,fliegen::V,girdde,lendama
6047,fliegen::V,girdit,lendama
6048,fliegen::V,kirdeđ,lendama
6049,fliegen::V,ǩe´rdded,lendama
6050,fliegen::V,кыррьтэ,lendama
6051,gehen::V,juhtedh,käima
6052,gehen::V,juhtedh,minema
6053,gehen::V,vádtset,käima
6054,gehen::V,vádtset,minema
6055,gehen::V,mannat,käima
6056,gehen::V,mannat,minema
6057,gehen::V,jotteeđ,käima
6058,gehen::V,jotteeđ,minema
6059,gehen::V,mõõnnâd,käima
6060,gehen::V,mõõnnâd,minema
6061,gehen::V,jåå´tted,käima
6062,gehen::V,jåå´tted,minema
6063,gehen::V,мэ̄ннэ,käima
6064,gehen::V,мэ̄ннэ,minema
6065,gehen::V,вӯлльке,käima
6066,gehen::V,вӯлльке,minema
6067,weggehen::V,vuelkedh,ära minema
6068,weggehen::V,vuelkedh,välja minema
6069,weggehen::V,vuovvnot,ära minema
6070,weggehen::V,vuovvnot,välja minema
6071,weggehen::V,vuolgit,ära minema
6072,weggehen::V,vuolgit,välja minema
6073,weggehen::V,vyel'giđ,ära minema
6074,weggehen::V,vyel'giđ,välja minema
6075,weggehen::V,võiddâd,ära minema
6076,weggehen::V,võiddâd,välja minema
6077,weggehen::V,vue´lǧǧed,ära minema
6078,weggehen::V,vue´lǧǧed,välja minema
6079,weggehen::V,уййтэ,ära minema
6080,weggehen::V,уййтэ,välja minema
6081,abfahren::V,vuejedh,väljuma
6082,abfahren::V,vuejedh,ära sõitma
6083,abfahren::V,vuolgget,väljuma
6084,abfahren::V,vuolgget,ära sõitma
6085,abfahren::V,vuoddját,väljuma
6086,abfahren::V,vuoddját,ära sõitma
6087,abfahren::V,vuo'lgâdiḋ,väljuma
6088,abfahren::V,vuo'lgâdiḋ,ära sõitma
6089,abfahren::V,vuõlggled,väljuma
6090,abfahren::V,vuõlggled,ära sõitma
6091,abfahren::V,выййле,väljuma
6092,abfahren::V,выййле,ära sõitma
6093,anhalten::V,nelhkiehtidh,peatuma
6094,anhalten::V,tjöödtjestidh,peatuma
6095,anhalten::V,ganugit,peatuma
6096,anhalten::V,ganudit,peatuma
6097,anhalten::V,bissehit,peatuma
6098,anhalten::V,čuoččahit,peatuma
6099,anhalten::V,orostiđ,peatuma
6100,anhalten::V,årsted,peatuma
6101,anhalten::V,есскэ,peatuma
6102,hineingehen::V,tjaangedh,sisenema
6103,hineingehen::V,tjaangedh,sisse minema
6104,hineingehen::V,tjagkedidh,sisenema
6105,hineingehen::V,tjagkedidh,sisse minema
6106,hineingehen::V,tjágŋat,sisenema
6107,hineingehen::V,tjágŋat,sisse minema
6108,hineingehen::V,čákŋat,sisenema
6109,hineingehen::V,čákŋat,sisse minema
6110,hineingehen::V,čaaŋŋâđ,sisenema
6111,hineingehen::V,čaaŋŋâđ,sisse minema
6112,hineingehen::V,čaaŋŋâd,sisenema
6113,hineingehen::V,čaaŋŋâd,sisse minema
6114,hineingehen::V,суаӈӈэ,sisenema
6115,hineingehen::V,суаӈӈэ,sisse minema
6116,eintreten::V,tjaangedh,sisenema
6117,eintreten::V,tjaangedh,sisse astuma
6118,eintreten::V,tjagkedidh,sisenema
6119,eintreten::V,tjagkedidh,sisse astuma
6120,eintreten::V,tjágŋat,sisenema
6121,eintreten::V,tjágŋat,sisse astuma
6122,eintreten::V,čákŋat,sisenema
6123,eintreten::V,čákŋat,sisse astuma
6124,eintreten::V,loaidat,sisenema
6125,eintreten::V,loaidat,sisse astuma
6126,eintreten::V,čaaŋŋâđ,sisenema
6127,eintreten::V,čaaŋŋâđ,sisse astuma
6128,eintreten::V,čaaŋŋâd,sisenema
6129,eintreten::V,čaaŋŋâd,sisse astuma
6130,eintreten::V,суаӈӈэ,sisenema
6131,eintreten::V,суаӈӈэ,sisse astuma
6132,kommen::V,båetedh,tulema
6133,kommen::V,boahtet,tulema
6134,kommen::V,boahtit,tulema
6135,kommen::V,puáttiđ,tulema
6136,kommen::V,pue´tted,tulema
6137,kommen::V,пуэдтӭ,tulema
6138,ankommen::V,båetedh,saabuma
6139,ankommen::V,jåvsådit,saabuma
6140,ankommen::V,boahtit,saabuma
6141,ankommen::V,buvttehit,saabuma
6142,ankommen::V,pye'vtittiđ,saabuma
6143,ankommen::V,pue´tted,saabuma
6144,ankommen::V,пуэдтӭ,saabuma
6145,zurückkommen::V,deavhkedh,tagasi tulema
6146,zurückkommen::V,máhttsat,tagasi tulema
6147,zurückkommen::V,máhccat,tagasi tulema
6148,zurückkommen::V,mäcciđ,tagasi tulema
6149,zurückkommen::V,mä´cced,tagasi tulema
6150,zurückkommen::V,ма̄ххьце,tagasi tulema
6151,bleiben::V,årrodh,jääma
6152,bleiben::V,årrot,jääma
6153,bleiben::V,bissot,jääma
6154,bleiben::V,sjaddat,jääma
6155,bleiben::V,báhcit,jääma
6156,bleiben::V,pissoođ,jääma
6157,bleiben::V,pääcciđ,jääma
6158,bleiben::V,pää´cced,jääma
6159,bleiben::V,kuâđ'đjed,jääma
6160,bleiben::V,кӯдтъе,jääma
6161,warten::V,vuertedh,ootama
6162,warten::V,vuorddet,ootama
6163,warten::V,vuordit,ootama
6164,warten::V,vyer'diđ,ootama
6165,warten::V,vue´rdded,ootama
6166,warten::V,вӯррьтэ,ootama
6167,erwarten::V,vuertedh,ootama
6168,erwarten::V,vuertedh,lootma
6169,erwarten::V,vuorddet,ootama
6170,erwarten::V,vuorddet,lootma
6171,erwarten::V,vuordit,ootama
6172,erwarten::V,vuordit,lootma
6173,erwarten::V,vyer'diđ,ootama
6174,erwarten::V,vyer'diđ,lootma
6175,erwarten::V,näärved,ootama
6176,erwarten::V,näärved,lootma
6177,erwarten::V,vue´rdded,ootama
6178,erwarten::V,vue´rdded,lootma
6179,erwarten::V,вӯррьтэ,ootama
6180,erwarten::V,вӯррьтэ,lootma
6181,erwarten::V,вӯрьтсэллэ,ootama
6182,erwarten::V,вӯрьтсэллэ,lootma
6183,suchen::V,ohtsedh,otsima
6184,suchen::V,åhtsåt,otsima
6185,suchen::V,ohcat,otsima
6186,suchen::V,uuccâđ,otsima
6187,suchen::V,ooccâd,otsima
6188,suchen::V,о̄дзэ,otsima
6189,finden::V,gaavnedh,leidma
6190,finden::V,gávnnat,leidma
6191,finden::V,gávdnat,leidma
6192,finden::V,gávnnahit,leidma
6193,finden::V,kavnâđ,leidma
6194,finden::V,kaunnâd,leidma
6195,finden::V,ко̄а̄внэ,leidma
6196,versuchen::V,pryövedh,püüdma
6197,versuchen::V,pryövedh,üritama
6198,versuchen::V,pryövedh,katsetama
6199,versuchen::V,fryöjstedh,püüdma
6200,versuchen::V,fryöjstedh,üritama
6201,versuchen::V,fryöjstedh,katsetama
6202,versuchen::V,gæhttjalit,püüdma
6203,versuchen::V,gæhttjalit,üritama
6204,versuchen::V,gæhttjalit,katsetama
6205,versuchen::V,geahččalit,püüdma
