,Concept_ID,nl,se
5398,vier::NUM,vier,не̄лльй
5399,fünf::NUM,vijf,vïjhte
5400,fünf::NUM,vijf,vihtta
5401,fünf::NUM,vijf,vihtta
5402,fünf::NUM,vijf,vittâ
5403,fünf::NUM,vijf,vitt
5404,fünf::NUM,vijf,выдт
5405,sechs::NUM,zes,govhte
5406,sechs::NUM,zes,guhtta
5407,sechs::NUM,zes,guhtta
5408,sechs::NUM,zes,kuttâ
5409,sechs::NUM,zes,kutt
5410,sechs::NUM,zes,кудт
5411,sieben::NUM,zeven,tjïjhtje
5412,sieben::NUM,zeven,giehtja
5413,sieben::NUM,zeven,čieža
5414,sieben::NUM,zeven,čiččâm
5415,sieben::NUM,zeven,čiččâm
5416,sieben::NUM,zeven,кыджемь
5417,acht::NUM,acht,gaektsie
5418,acht::NUM,acht,gáktsa
5419,acht::NUM,acht,gávcci
5420,acht::NUM,acht,käävci
5421,acht::NUM,acht,kääu´c
5422,acht::NUM,acht,ка̄ххц
5423,neun::NUM,negen,uktsie
5424,neun::NUM,negen,aktse
5425,neun::NUM,negen,ovcci
5426,neun::NUM,negen,oovce
5427,neun::NUM,negen,å´hcc
5428,neun::NUM,negen,аххц
5429,zehn::NUM,tien,luhkie
5430,zehn::NUM,tien,låhke
5431,zehn::NUM,tien,lågev
5432,zehn::NUM,tien,logi
5433,zehn::NUM,tien,loṿe
5434,zehn::NUM,tien,lååi
5435,zehn::NUM,tien,лоагкь
5436,elf::NUM,elf,luhkieakte
5437,elf::NUM,elf,lågenanakta
5438,elf::NUM,elf,oktanuppelohkái
5439,elf::NUM,elf,ohtnubáloh
5440,elf::NUM,elf,õtmlo
5441,elf::NUM,elf,õhttmlo
5442,elf::NUM,elf,э̄ххтэмплоагкь
5443,zwölf::NUM,twaalf,luhkiegöökte
5444,zwölf::NUM,twaalf,lågenanguokta
5445,zwölf::NUM,twaalf,guoktenuppelohkái
5446,zwölf::NUM,twaalf,kyeh'tnubáloh
5447,zwölf::NUM,twaalf,kuâtmlo
5448,zwölf::NUM,twaalf,kuâhttmlo
5449,zwölf::NUM,twaalf,кӯххтэмплоагкь
5450,zwanzig::NUM,twintig,göökteluhkie
5451,zwanzig::NUM,twintig,guoktalåhke
5452,zwanzig::NUM,twintig,guoktelogi
5453,zwanzig::NUM,twintig,kyeh'tilov
5454,zwanzig::NUM,twintig,kuâhttlo
5455,zwanzig::NUM,twintig,кӯххтлоагкь
5456,dreißig::NUM,dertig,golmeluhkie
5457,dreißig::NUM,dertig,gålmmålåhke
5458,dreißig::NUM,dertig,golbmalogi
5459,dreißig::NUM,dertig,kulmâlov
5460,dreißig::NUM,dertig,koummlo
5461,dreißig::NUM,dertig,ко̄ллмлоагкь
5462,vierzig::NUM,veertig,njieljieluhkie
5463,vierzig::NUM,veertig,nielljalåhke
5464,vierzig::NUM,veertig,njealljelogi
5465,vierzig::NUM,veertig,neljilov
5466,vierzig::NUM,veertig,nelljlo
5467,vierzig::NUM,veertig,не̄лльйлоагкь
5468,fünfzig::NUM,vijftig,vïjhteluhkie
5469,fünfzig::NUM,vijftig,vihttalåhke
5470,fünfzig::NUM,vijftig,vihttalogi
5471,fünfzig::NUM,vijftig,vittâlov
5472,fünfzig::NUM,vijftig,vittlo
5473,fünfzig::NUM,vijftig,выдтлоагкъ
5474,sechzig::NUM,zestig,govhteluhkie
5475,sechzig::NUM,zestig,guhttalåhke
5476,sechzig::NUM,zestig,guhttalogi
5477,sechzig::NUM,zestig,kuttâlov
5478,sechzig::NUM,zestig,kuttlo
5479,sechzig::NUM,zestig,кудтлоагкь
5480,siebzig::NUM,zeventig,tjïjhtjeluhkie
5481,siebzig::NUM,zeventig,gietjavlåhke
5482,siebzig::NUM,zeventig,čiežalogi
5483,siebzig::NUM,zeventig,čiččâmlov
5484,siebzig::NUM,zeventig,čičmlo
5485,siebzig::NUM,zeventig,кыджемьлоагкь
5486,achtzig::NUM,tachtig,gaektsieluhkie
5487,achtzig::NUM,tachtig,gáktsalåhke
5488,achtzig::NUM,tachtig,gávccilogi
5489,achtzig::NUM,tachtig,kähcilov
5490,achtzig::NUM,tachtig,kä´hcclo
5491,achtzig::NUM,tachtig,ка̄ххцлоагкь
5492,neunzig::NUM,negentig,uktsieluhkie
5493,neunzig::NUM,negentig,aktselåhke
5494,neunzig::NUM,negentig,ovccilogi
5495,neunzig::NUM,negentig,ohcelov
5496,neunzig::NUM,negentig,å´hcclo
5497,neunzig::NUM,negentig,аххцлоагкь
5498,hundert::NUM,honderd,tjuetie
5499,hundert::NUM,honderd,tjuohte
5500,hundert::NUM,honderd,čuođi
5501,hundert::NUM,honderd,čyeti
5502,hundert::NUM,honderd,čue´tt
5503,hundert::NUM,honderd,чӯдть
5504,tausend::NUM,duizend,tåvsene
5505,tausend::NUM,duizend,stoeretjuetie
5506,tausend::NUM,duizend,tuvsán
5507,tausend::NUM,duizend,duhát
5508,tausend::NUM,duizend,duhát
5509,tausend::NUM,duizend,tuhháát
5510,tausend::NUM,duizend,dohat
5511,tausend::NUM,duizend,то̄а̄фант
5512,und::CNJ,en,jïh
5513,und::CNJ,en,ja
5514,und::CNJ,en,ja
5515,und::CNJ,en,já
5516,und::CNJ,en,di
5517,und::CNJ,en,я
5518,und::CNJ,en,да
5519,und::CNJ,en,де
5520,oder::CNJ,of,jallh
5521,oder::CNJ,of,jali
5522,oder::CNJ,of,dahje
5523,oder::CNJ,of,adai
5524,oder::CNJ,of,avi
5525,oder::CNJ,of,le´be
5526,oder::CNJ,of,элэ
5527,oder::CNJ,of,вай
5528,stehen::V,staan,tjåadtjodh
5529,stehen::V,staan,seajsasjidh
5530,stehen::V,staan,tjuodtjot
5531,stehen::V,staan,čuožžut
5532,stehen::V,staan,cuáp'cuđ
5533,stehen::V,staan,čuâǯ'ǯad
5534,stehen::V,staan,чуэннче
5535,sitzen::V,zitten,tjahkasjidh
5536,sitzen::V,zitten,tjåhkkåhit
5537,sitzen::V,zitten,čohkkát
5538,sitzen::V,zitten,čokkáđ
5539,sitzen::V,zitten,išttâd åårrad
5540,sitzen::V,zitten,ышштэ
5541,liegen::V,liggen,gaajranidh
5542,liegen::V,liggen,vellahit
5543,liegen::V,liggen,veallát
5544,liegen::V,liggen,viäl'láđ
5545,liegen::V,liggen,liâššâd
5546,liegen::V,liggen,ле̄шшэ
5547,hängen::V,hangen,gævnjasjidh
5548,hängen::V,hangen,gahtsahit
5549,hängen::V,hangen,heaŋgát
5550,hängen::V,hangen,hiäŋ'gáđ
5551,hängen::V,hangen,sorččad
5552,hängen::V,hangen,ла̄бпэ
5553,werden::V,worden,sjïdtedh
5554,werden::V,worden,sjaddat
5555,werden::V,worden,beassat
5556,werden::V,worden,šoddâđ
5557,werden::V,worden,šõddâd
5558,werden::V,worden,шэ̄ннтэ
5559,passieren::V,gebeuren,vaasedh
5560,passieren::V,gebeuren,sjaddat
5561,passieren::V,gebeuren,dáhpáduvvat
5562,passieren::V,gebeuren,vássit
5563,passieren::V,gebeuren,dáhpáhuvvat
5564,passieren::V,gebeuren,šoddâđ
5565,passieren::V,gebeuren,šõddâd
5566,passieren::V,gebeuren,шэ̄ннтэ
5567,passieren::V,gebeuren,тагсэ
5568,beginnen::V,beginnen,aelkedh
5569,beginnen::V,beginnen,álgget
5570,beginnen::V,beginnen,álggahit
5571,beginnen::V,beginnen,älgiđ
5572,beginnen::V,beginnen,ä´lǧǧed
5573,beginnen::V,beginnen,о̄а̄лкхуввэ
5574,beginnen::V,beginnen,о̄а̄лкхэднэ
5575,enden::V,eindigen,orrijidh
5576,enden::V,eindigen,hiejttet
5577,enden::V,eindigen,nohkat
5578,enden::V,eindigen,nuuhâđ
5579,enden::V,eindigen,puu´tted
5580,enden::V,eindigen,пудтэ
5581,enden::V,eindigen,кӣркнэ
5582,wechseln::V,wijzigen,målsodh
5583,wechseln::V,wijzigen,lånudit
5584,wechseln::V,wijzigen,molssastit
5585,wechseln::V,wijzigen,molsašuddat
5586,wechseln::V,wijzigen,molsođ
5587,wechseln::V,wijzigen,vaaitõõttâd
5588,wechseln::V,wijzigen,вуайхувнэ
5589,wechseln::V,veranderen,målsodh
5590,wechseln::V,veranderen,lånudit
5591,wechseln::V,veranderen,molssastit
5592,wechseln::V,veranderen,molsašuddat
5593,wechseln::V,veranderen,molsođ
5594,wechseln::V,veranderen,vaaitõõttâd
5595,wechseln::V,veranderen,вуайхувнэ
5596,aufgehen[Sonne]::V,opgaan,låvnedh
5597,aufgehen[Sonne]::V,opgaan,årijdit
5598,aufgehen[Sonne]::V,opgaan,lavnnet
5599,aufgehen[Sonne]::V,opgaan,badjánit
5600,aufgehen[Sonne]::V,opgaan,pajaniđ
5601,aufgehen[Sonne]::V,opgaan,pâjjned
5602,aufgehen[Sonne]::V,opgaan,пэ̄ййнэ
5603,untergehen[Sonne]::V,ondergaan,luajhtadidh
5604,untergehen[Sonne]::V,ondergaan,gáhtot
5605,untergehen[Sonne]::V,ondergaan,vidodit
5606,untergehen[Sonne]::V,ondergaan,luoitádit
5607,untergehen[Sonne]::V,ondergaan,lyeš'tiđ
5608,untergehen[Sonne]::V,ondergaan,lue´štted
5609,untergehen[Sonne]::V,ondergaan,луэшштэдтэ
5610,scheinen[Sonne]::V,schijnen,goekedh
5611,scheinen[Sonne]::V,schijnen,bájttet
5612,scheinen[Sonne]::V,schijnen,báitit
5613,scheinen[Sonne]::V,schijnen,päštiđ
5614,scheinen[Sonne]::V,schijnen,pä´štted
5615,scheinen[Sonne]::V,schijnen,па̄шшьтэ
5616,donnern::V,donderen,laakedh
5617,donnern::V,donderen,sjærggot
5618,donnern::V,donderen,čerget
5619,donnern::V,donderen,čiär'guđ
5620,donnern::V,donderen,čeärgged
5621,donnern::V,donderen,ча̄рркэ
5622,wehen::V,waaien,bïegkedh
5623,wehen::V,waaien,bieggat
5624,wehen::V,waaien,bieggat
5625,wehen::V,waaien,pieg'gâđ
5626,wehen::V,waaien,piõg'gâd
5627,wehen::V,waaien,пӣӈӈкье
5628,strömen::V,stromen,galkedh
5629,strömen::V,stromen,gålggåt
5630,strömen::V,stromen,golgat
5631,strömen::V,stromen,kulgâđ
5632,strömen::V,stromen,kolggâd
5633,strömen::V,stromen,ко̄ллкэ
5634,fließen::V,vloeien,galkedh
5635,fließen::V,vloeien,gålggåt
5636,fließen::V,vloeien,golgat
5637,fließen::V,vloeien,kulgâđ
5638,fließen::V,vloeien,kolggâd
5639,fließen::V,vloeien,ко̄ллкэ
5640,sich drehen::V,draaien,jårredh
5641,sich drehen::V,draaien,bådnjåsit
5642,sich drehen::V,draaien,jorrat
5643,sich drehen::V,draaien,juurrâđ
5644,sich drehen::V,draaien,joorrâd
5645,sich drehen::V,draaien,чо̄ннэ
5646,sich drehen::V,zich draaien,jårredh
5647,sich drehen::V,zich draaien,bådnjåsit
5648,sich drehen::V,zich draaien,jorrat
5649,sich drehen::V,zich draaien,juurrâđ
5650,sich drehen::V,zich draaien,joorrâd
5651,sich drehen::V,zich draaien,чо̄ннэ
5652,schwanken::V,wankelen,syjjedidh
5653,schwanken::V,wankelen,vábbulit
5654,schwanken::V,wankelen,suoibut
5655,schwanken::V,wankelen,juár'buđ
5656,schwanken::V,wankelen,lâsmmad
5657,schwanken::V,wankelen,leâujjad
5658,schwanken::V,wankelen,лыйввэ
5659,schwanken::V,wankelen,качьедтэ
5660,schwingen::V,zwieren,gaavedh
5661,schwingen::V,zwieren,svinhtedh
5662,schwingen::V,zwieren,gávvat
5663,schwingen::V,zwieren,hiäi'luđ
5664,schwingen::V,zwieren,heillad
5665,schwingen::V,zwieren,мо̄а̄хнэ
5666,fallen::V,vallen,gahtjedh
5667,fallen::V,vallen,gahttjat
5668,fallen::V,vallen,gahččat
5669,fallen::V,vallen,jurrâđ
5670,fallen::V,vallen,kõččâd
5671,fallen::V,vallen,viõr'rled
5672,fallen::V,vallen,ёрнэ
5673,fallen::V,vallen,кэ̄ххче
5674,brennen::V,branden,bueledh
5675,brennen::V,branden,buollet
5676,brennen::V,branden,buollit
5677,brennen::V,branden,pyelliđ
5678,brennen::V,branden,pue´lled
5679,brennen::V,branden,пӯлле
5680,rauchen::V,roken,soevedidh
5681,rauchen::V,roken,berkiestidh
5682,rauchen::V,roken,tsåjttset
5683,rauchen::V,roken,borgguhit
5684,rauchen::V,roken,po'rgestiđ
5685,rauchen::V,roken,soicceđ
5686,rauchen::V,roken,suõv'veed
5687,rauchen::V,roken,суввдэ
5688,regnen::V,regenen,abrodh
5689,regnen::V,regenen,harvvet
5690,regnen::V,regenen,rássjodit
5691,regnen::V,regenen,arvit
5692,regnen::V,regenen,arved
5693,regnen::V,regenen,â´brred
5694,regnen::V,regenen,аббрэ
5695,gefrieren::V,bevriezen,gelmedh
5696,gefrieren::V,bevriezen,jeangodh
5697,gefrieren::V,bevriezen,jiegŋot
5698,gefrieren::V,bevriezen,galbmot
5699,gefrieren::V,bevriezen,jiäŋŋuđ
5700,gefrieren::V,bevriezen,jiõŋŋâd
5701,gefrieren::V,bevriezen,kâ´lmmed
5702,gefrieren::V,bevriezen,калльме
5703,tauen::V,dooien,leamkedh
5704,tauen::V,dooien,suddat
5705,tauen::V,dooien,sagŋadit
5706,tauen::V,dooien,suddat
5707,tauen::V,dooien,suddâđ
5708,tauen::V,dooien,suddâd
5709,tauen::V,dooien,sõõŋŋâd
5710,tauen::V,dooien,суннтэ
5711,schmelzen::V,smelten,sjalkedh
5712,schmelzen::V,smelten,suddat
5713,schmelzen::V,smelten,suddat
5714,schmelzen::V,smelten,suddâđ
5715,schmelzen::V,smelten,sooŋŋâđ
5716,schmelzen::V,smelten,suddâd
5717,schmelzen::V,smelten,sõõŋŋâd
5718,schmelzen::V,smelten,суннтэ
5719,trocknen::V,drogen,gajhkedh
5720,trocknen::V,drogen,gåjkkåt
5721,trocknen::V,drogen,goikat
5722,trocknen::V,drogen,iiŋŋâđ
5723,trocknen::V,drogen,iiŋŋâd
5724,trocknen::V,drogen,koškkâd
5725,trocknen::V,drogen,ко̄шшкэ
5726,sieden::V,koken,doeltedh
5727,sieden::V,koken,duolldat
5728,sieden::V,koken,duoldat
5729,sieden::V,koken,tuol'dâđ
5730,sieden::V,koken,tuõlddâd
5731,sieden::V,koken,тӯллтэ
5732,sieden::V,zieden,doeltedh
5733,sieden::V,zieden,duolldat
5734,sieden::V,zieden,duoldat
5735,sieden::V,zieden,tuol'dâđ
5736,sieden::V,zieden,tuõlddâd
5737,sieden::V,zieden,тӯллтэ
5738,faulen::V,rotten,rååknedh
5739,faulen::V,rotten,mïetskedh
5740,faulen::V,rotten,miesskat
5741,faulen::V,rotten,mieskat
5742,faulen::V,rotten,guohcagit
5743,faulen::V,rotten,kálágiđ
5744,faulen::V,rotten,kuo'câgiđ
5745,faulen::V,rotten,kuõccjed
5746,faulen::V,rotten,мӣццкэ
5747,verfaulen::V,verrotten,rååknedh
5748,verfaulen::V,verrotten,mïetskedh
5749,verfaulen::V,verrotten,miesskat
5750,verfaulen::V,verrotten,mieskat
5751,verfaulen::V,verrotten,guohcagit
5752,verfaulen::V,verrotten,kálágiđ
5753,verfaulen::V,verrotten,kuo'câgiđ
5754,verfaulen::V,verrotten,kuõccjed
5755,verfaulen::V,verrotten,кӯццке
5756,reißen::V,scheuren,gäjhkanidh
5757,reißen::V,scheuren,ráhkat
5758,reißen::V,scheuren,liejmedit
5759,reißen::V,scheuren,gaikánit
5760,reißen::V,scheuren,kiškuđ
5761,reißen::V,scheuren,rõttsed
5762,reißen::V,scheuren,лӯнтнэ
5763,reißen::V,scheuren,кышшксэллэ
5764,versinken::V,verzinken,våajodh
5765,versinken::V,verzinken,vuodjot
5766,versinken::V,verzinken,tjalggat
5767,versinken::V,verzinken,vuodjut
5768,versinken::V,verzinken,vuáijuđ
5769,versinken::V,verzinken,vuäjjad
5770,versinken::V,verzinken,вуаййе
5771,vergehen::V,vergaan,vaesedh
5772,vergehen::V,vergaan,vásset
5773,vergehen::V,vergaan,gollat
5774,vergehen::V,vergaan,kullâđ
5775,vergehen::V,vergaan,jåå´tted
5776,vergehen::V,vergaan,ва̄ссэ
5777,vergehen::V,vergaan,ӣллъюввэ
5778,erscheinen::V,opdagen,vååjnedh
5779,erscheinen::V,opdagen,ihtet
5780,erscheinen::V,opdagen,ihtit
5781,erscheinen::V,opdagen,albmodit
5782,erscheinen::V,opdagen,a'lmostuđ
5783,erscheinen::V,opdagen,ee´tted
5784,erscheinen::V,opdagen,čuäitõõttâd
5785,erscheinen::V,opdagen,i´lmstõõvvâd
5786,erscheinen::V,opdagen,ыдтӭ
5787,erscheinen::V,verschijnen,vååjnedh
5788,erscheinen::V,verschijnen,ihtet
5789,erscheinen::V,verschijnen,ihtit
5790,erscheinen::V,verschijnen,albmodit
5791,erscheinen::V,verschijnen,a'lmostuđ
5792,erscheinen::V,verschijnen,ee´tted
5793,erscheinen::V,verschijnen,čuäitõõttâd
5794,erscheinen::V,verschijnen,i´lmstõõvvâd
5795,erscheinen::V,verschijnen,ыдтӭ
5796,verschwinden::V,verdwijnen,haajpanidh
5797,verschwinden::V,verdwijnen,gáhtot
5798,verschwinden::V,verdwijnen,jávkat
5799,verschwinden::V,verdwijnen,jä'vkittiđ
5800,verschwinden::V,verdwijnen,jaukkâd
5801,verschwinden::V,verdwijnen,hää´vjed
5802,verschwinden::V,verdwijnen,ка̄дтэ
5803,sinken::V,zinken,våajodh
5804,sinken::V,zinken,tsoahkot
5805,sinken::V,zinken,snjoaredit
5806,sinken::V,zinken,čalgat
5807,sinken::V,zinken,luáš'tádâttâđ
5808,sinken::V,zinken,njeeijâđ
5809,sinken::V,zinken,luâšttõõttâd
5810,sinken::V,zinken,njeâjjad
5811,sinken::V,zinken,луэшштэдтэ
5812,abnehmen::V,afnemen,nåhkedidh
5813,abnehmen::V,afnemen,unnot
5814,abnehmen::V,afnemen,binnot
5815,abnehmen::V,afnemen,geahppánit
5816,abnehmen::V,afnemen,kiäp'pániđ
5817,abnehmen::V,afnemen,ǩeäp'pned
5818,abnehmen::V,afnemen,уһцнэ
5819,abnehmen::V,verminderen,nåhkedidh
5820,abnehmen::V,verminderen,unnot
5821,abnehmen::V,verminderen,binnot
5822,abnehmen::V,verminderen,geahppánit
5823,abnehmen::V,verminderen,kiäp'pániđ
5824,abnehmen::V,verminderen,ǩeäp'pned
5825,abnehmen::V,verminderen,уһцнэ
5826,zunehmen::V,toenemen,lassánit
5827,zunehmen::V,toenemen,ædnot
5828,zunehmen::V,toenemen,lassánit
5829,zunehmen::V,toenemen,stuorrut
5830,zunehmen::V,toenemen,lasaniđ
5831,zunehmen::V,toenemen,šõkkned
5832,zunehmen::V,toenemen,лашшнэ
5833,zunehmen::V,toenemen,шуррнэ
5834,steigen::V,stijgen,tjuedtjielidh
5835,steigen::V,stijgen,allánit
5836,steigen::V,stijgen,badjánit
5837,steigen::V,stijgen,allánit
5838,steigen::V,stijgen,alaniđ
5839,steigen::V,stijgen,âllned
5840,steigen::V,stijgen,pâjjned
5841,steigen::V,stijgen,пэ̄ййнэ
5842,steigen::V,omhooggaan,tjuedtjielidh
5843,steigen::V,omhooggaan,allánit
5844,steigen::V,omhooggaan,badjánit
5845,steigen::V,omhooggaan,allánit
5846,steigen::V,omhooggaan,alaniđ
5847,steigen::V,omhooggaan,âllned
5848,steigen::V,omhooggaan,pâjjned
5849,steigen::V,omhooggaan,пэ̄ййнэ
5850,wachsen::V,groeien,suvvedh
5851,wachsen::V,groeien,sjïdtedh
5852,wachsen::V,groeien,sjaddat
5853,wachsen::V,groeien,šaddat
5854,wachsen::V,groeien,stuorrut
5855,wachsen::V,groeien,šoddâđ
5856,wachsen::V,groeien,šõddâd
5857,wachsen::V,groeien,шэ̄ннтэ
5858,glänzen::V,glanzen,gïjkedh
5859,glänzen::V,glanzen,guohkat
5860,glänzen::V,glanzen,guojttet
5861,glänzen::V,glanzen,deadjut
5862,glänzen::V,glanzen,gildit
5863,glänzen::V,glanzen,kolottiđ
5864,glänzen::V,glanzen,pe´lǩǩed
5865,glänzen::V,glanzen,leä´dǧǧed
5866,glänzen::V,glanzen,пӯлле
5867,glänzen::V,glanzen,пыӆӆьке
5868,glänzen::V,schitteren,gïjkedh
5869,glänzen::V,schitteren,guohkat
5870,glänzen::V,schitteren,guojttet
5871,glänzen::V,schitteren,deadjut
5872,glänzen::V,schitteren,gildit
5873,glänzen::V,schitteren,kolottiđ
5874,glänzen::V,schitteren,pe´lǩǩed
5875,glänzen::V,schitteren,leä´dǧǧed
5876,glänzen::V,schitteren,пӯлле
5877,glänzen::V,schitteren,пыӆӆьке
5878,funkeln::V,fonkelen,gaskedh
5879,funkeln::V,fonkelen,tsehtsat
5880,funkeln::V,fonkelen,jillat
5881,funkeln::V,fonkelen,šealgut
5882,funkeln::V,fonkelen,čuovggáhallat
5883,funkeln::V,fonkelen,šiäl'guđ
5884,funkeln::V,fonkelen,cåkkad
5885,funkeln::V,fonkelen,кэ̄сскэ
5886,lärmen::V,lawaai maken,rajjadidh
5887,lärmen::V,lawaai maken,juhtsat
5888,lärmen::V,lawaai maken,rigeret
5889,lärmen::V,lawaai maken,šlámaidit
5890,lärmen::V,lawaai maken,šlamâdiđ
5891,lärmen::V,lawaai maken,ruõjjâd
5892,lärmen::V,lawaai maken,ёаффэ
5893,läuten::V,luiden,ringkedh
5894,läuten::V,luiden,skállat
5895,läuten::V,luiden,tiibmet
5896,läuten::V,luiden,čuoijâđ
5897,läuten::V,luiden,čuõjjâd
5898,läuten::V,luiden,чӯййе
5899,klingeln::V,bellen,klåenkiehtidh
5900,klingeln::V,bellen,skuolkkat
5901,klingeln::V,bellen,skilahit
5902,klingeln::V,bellen,čuoijâđ
5903,klingeln::V,bellen,soi´ttjed
5904,klingeln::V,bellen,зво̄ннэ
5905,klirren::V,rinkelen,skaanjedh
5906,klirren::V,rinkelen,skuollat
5907,klirren::V,rinkelen,skillit
5908,klirren::V,rinkelen,skilaidit
5909,klirren::V,rinkelen,cilkkeđ
5910,klirren::V,rinkelen,škäälâ´tted
5911,klirren::V,rinkelen,цыӆӆклэ
5912,brausen::V,bruisen,brorredh
5913,brausen::V,bruisen,sjovvedh
5914,brausen::V,bruisen,skåvvat
5915,brausen::V,bruisen,márajdit
5916,brausen::V,bruisen,boršut
5917,brausen::V,bruisen,šaavvâđ
5918,brausen::V,bruisen,kõõmeed
5919,brausen::V,bruisen,шэ̄ӈӈлуввэ
5920,rauschen::V,ruisen,brorredh
5921,rauschen::V,ruisen,sjåvvat
5922,rauschen::V,ruisen,sjoahkot
5923,rauschen::V,ruisen,boršut
5924,rauschen::V,ruisen,šuuvvâđ
5925,rauschen::V,ruisen,šaavvâđ
5926,rauschen::V,ruisen,šuumeed
5927,rauschen::V,ruisen,ёаффэ
5928,klingen::V,klinken,gaajedh
5929,klingen::V,klinken,sjijjedh
5930,klingen::V,klinken,jiednat
5931,klingen::V,klinken,tjuodjat
5932,klingen::V,klinken,čuodjat
5933,klingen::V,klinken,kulluđ
5934,klingen::V,klinken,koll'jed
5935,klingen::V,klinken,ӣннъе
5936,bellen::V,blaffen,huhtedh
5937,bellen::V,blaffen,tsiellat
5938,bellen::V,blaffen,ciellat
5939,bellen::V,blaffen,umástiđ
5940,bellen::V,blaffen,uukkâd
5941,bellen::V,blaffen,угкэ
5942,heulen::V,huilen,ujkierdidh
5943,heulen::V,huilen,hålvvot
5944,heulen::V,huilen,holvut
5945,heulen::V,huilen,olvođ
5946,heulen::V,huilen,ålvvad
5947,heulen::V,huilen,оаллвэ
5948,blasen::V,blazen,båssodh
5949,blasen::V,blazen,båssot
5950,blasen::V,blazen,bossut
5951,blasen::V,blazen,bieggat
5952,blasen::V,blazen,possoođ
5953,blasen::V,blazen,pååssad
5954,blasen::V,blazen,piõg'gâd
5955,blasen::V,blazen,поассэ
5956,blasen::V,blazen,поасслэ
5957,pfeifen::V,fluiten,njorkedidh
5958,pfeifen::V,fluiten,snjurggot
5959,pfeifen::V,fluiten,njurgut
5960,pfeifen::V,fluiten,njurgođ
5961,pfeifen::V,fluiten,njorggad
5962,pfeifen::V,fluiten,нюрркэ
5963,schreien::V,gillen,geevledh
5964,schreien::V,gillen,gádjat
5965,schreien::V,gillen,rihtjot
5966,schreien::V,gillen,čurvet
5967,schreien::V,gillen,čuár'vuđ
5968,schreien::V,gillen,čuârvvad
5969,schreien::V,gillen,кугкьхе
5970,schreien::V,gillen,кугхэллэ
5971,schreien::V,schreeuwen,geevledh
5972,schreien::V,schreeuwen,gádjat
5973,schreien::V,schreeuwen,rihtjot
5974,schreien::V,schreeuwen,čurvet
5975,schreien::V,schreeuwen,čuár'vuđ
5976,schreien::V,schreeuwen,čuârvvad
5977,schreien::V,schreeuwen,кугкьхе
5978,schreien::V,schreeuwen,кугхэллэ
5979,stöhnen::V,steunen,sjuahkedh
5980,stöhnen::V,steunen,tsáhkkat
5981,stöhnen::V,steunen,fuoikit
5982,stöhnen::V,steunen,cakkâđ
5983,stöhnen::V,steunen,luâikkad
5984,stöhnen::V,steunen,вуаххкэ
5985,zittern::V,beven,dierkesjidh
5986,zittern::V,beven,svarrat
5987,zittern::V,beven,skielbbit
5988,zittern::V,beven,doargestit
5989,zittern::V,beven,náiggistit
5990,zittern::V,beven,doarggistit
5991,zittern::V,beven,tuá'rgistiđ
5992,zittern::V,beven,tuä´rjsted
5993,zittern::V,beven,кыррьтэ
5994,zittern::V,sidderen,dierkesjidh
5995,zittern::V,sidderen,svarrat
5996,zittern::V,sidderen,skielbbit
5997,zittern::V,sidderen,doargestit
5998,zittern::V,sidderen,náiggistit
5999,zittern::V,sidderen,doarggistit
6000,zittern::V,sidderen,tuá'rgistiđ
6001,zittern::V,sidderen,tuä´rjsted
6002,zittern::V,sidderen,кыррьтэ
6003,leben::V,leven,jieledh
6004,leben::V,leven,iellet
6005,leben::V,leven,viessot
6006,leben::V,leven,eallit
6007,leben::V,leven,eelliđ
6008,leben::V,leven,jie´lled
6009,leben::V,leven,е̄лле
6010,geboren werden::V,geboren worden,reakadidh
6011,geboren werden::V,geboren worden,riegádit
6012,geboren werden::V,geboren worden,riegádit
6013,geboren werden::V,geboren worden,šoddâđ
6014,geboren werden::V,geboren worden,šõddâd
6015,geboren werden::V,geboren worden,шэ̄ннтэ
6016,atmen::V,ademen,voejngehtidh
6017,atmen::V,ademen,vuojŋŋat
6018,atmen::V,ademen,vuoigŋat
6019,atmen::V,ademen,vuoi'ŋâđ
6020,atmen::V,ademen,vuõiŋŋâd
6021,atmen::V,ademen,вӯййнэ
6022,trinken::V,drinken,jovkedh
6023,trinken::V,drinken,juhkat
6024,trinken::V,drinken,juhkat
6025,trinken::V,drinken,juuḥâđ
6026,trinken::V,drinken,juukkâd
6027,trinken::V,drinken,югкэ
6028,essen::V,eten,byöpmedidh
6029,essen::V,eten,bårråt
6030,essen::V,eten,borrat
6031,essen::V,eten,purrâđ
6032,essen::V,eten,poorrâd
6033,essen::V,eten,по̄ррэ
6034,schlucken::V,slikken,njïeledh
6035,schlucken::V,slikken,njiellat
6036,schlucken::V,slikken,njieládit
6037,schlucken::V,slikken,njiellâđ
6038,schlucken::V,slikken,njiõllâd
6039,schlucken::V,slikken,нӣллэ
6040,müde werden::V,moe worden,sæjlodh
6041,müde werden::V,moe worden,goegkedh
6042,müde werden::V,moe worden,vájbbat
6043,müde werden::V,moe worden,váibat
6044,müde werden::V,moe worden,vaibâđ
6045,müde werden::V,moe worden,levvjed
6046,müde werden::V,moe worden,лоаткнэ
6047,einschlafen::V,inslapen,nahkestidh
