,Concept_ID,br,se
4762,drei::NUM,tri,ко̄ллм
4763,vier::NUM,pevar,njieljie
4764,vier::NUM,pevar,niellja
4765,vier::NUM,pevar,njeallje
4766,vier::NUM,pevar,nelji
4767,vier::NUM,pevar,nellj
4768,vier::NUM,pevar,не̄лльй
4769,fünf::NUM,pemp,vïjhte
4770,fünf::NUM,pemp,vihtta
4771,fünf::NUM,pemp,vihtta
4772,fünf::NUM,pemp,vittâ
4773,fünf::NUM,pemp,vitt
4774,fünf::NUM,pemp,выдт
4775,sechs::NUM,c'hwec'h,govhte
4776,sechs::NUM,c'hwec'h,guhtta
4777,sechs::NUM,c'hwec'h,guhtta
4778,sechs::NUM,c'hwec'h,kuttâ
4779,sechs::NUM,c'hwec'h,kutt
4780,sechs::NUM,c'hwec'h,кудт
4781,sieben::NUM,seizh,tjïjhtje
4782,sieben::NUM,seizh,giehtja
4783,sieben::NUM,seizh,čieža
4784,sieben::NUM,seizh,čiččâm
4785,sieben::NUM,seizh,čiččâm
4786,sieben::NUM,seizh,кыджемь
4787,acht::NUM,eizh,gaektsie
4788,acht::NUM,eizh,gáktsa
4789,acht::NUM,eizh,gávcci
4790,acht::NUM,eizh,käävci
4791,acht::NUM,eizh,kääu´c
4792,acht::NUM,eizh,ка̄ххц
4793,neun::NUM,nav,uktsie
4794,neun::NUM,nav,aktse
4795,neun::NUM,nav,ovcci
4796,neun::NUM,nav,oovce
4797,neun::NUM,nav,å´hcc
4798,neun::NUM,nav,аххц
4799,zehn::NUM,dek,luhkie
4800,zehn::NUM,dek,låhke
4801,zehn::NUM,dek,lågev
4802,zehn::NUM,dek,logi
4803,zehn::NUM,dek,loṿe
4804,zehn::NUM,dek,lååi
4805,zehn::NUM,dek,лоагкь
4806,elf::NUM,unnek,luhkieakte
4807,elf::NUM,unnek,lågenanakta
4808,elf::NUM,unnek,oktanuppelohkái
4809,elf::NUM,unnek,ohtnubáloh
4810,elf::NUM,unnek,õtmlo
4811,elf::NUM,unnek,õhttmlo
4812,elf::NUM,unnek,э̄ххтэмплоагкь
4813,zwölf::NUM,daouzek,luhkiegöökte
4814,zwölf::NUM,daouzek,lågenanguokta
4815,zwölf::NUM,daouzek,guoktenuppelohkái
4816,zwölf::NUM,daouzek,kyeh'tnubáloh
4817,zwölf::NUM,daouzek,kuâtmlo
4818,zwölf::NUM,daouzek,kuâhttmlo
4819,zwölf::NUM,daouzek,кӯххтэмплоагкь
4820,zwanzig::NUM,ugent,göökteluhkie
4821,zwanzig::NUM,ugent,guoktalåhke
4822,zwanzig::NUM,ugent,guoktelogi
4823,zwanzig::NUM,ugent,kyeh'tilov
4824,zwanzig::NUM,ugent,kuâhttlo
4825,zwanzig::NUM,ugent,кӯххтлоагкь
4826,dreißig::NUM,tregont,golmeluhkie
4827,dreißig::NUM,tregont,gålmmålåhke
4828,dreißig::NUM,tregont,golbmalogi
4829,dreißig::NUM,tregont,kulmâlov
4830,dreißig::NUM,tregont,koummlo
4831,dreißig::NUM,tregont,ко̄ллмлоагкь
4832,vierzig::NUM,daou-ugent,njieljieluhkie
4833,vierzig::NUM,daou-ugent,nielljalåhke
4834,vierzig::NUM,daou-ugent,njealljelogi
4835,vierzig::NUM,daou-ugent,neljilov
4836,vierzig::NUM,daou-ugent,nelljlo
4837,vierzig::NUM,daou-ugent,не̄лльйлоагкь
4838,fünfzig::NUM,hanter-kant,vïjhteluhkie
4839,fünfzig::NUM,hanter-kant,vihttalåhke
4840,fünfzig::NUM,hanter-kant,vihttalogi
4841,fünfzig::NUM,hanter-kant,vittâlov
4842,fünfzig::NUM,hanter-kant,vittlo
4843,fünfzig::NUM,hanter-kant,выдтлоагкъ
4844,sechzig::NUM,tri-ugent,govhteluhkie
4845,sechzig::NUM,tri-ugent,guhttalåhke
4846,sechzig::NUM,tri-ugent,guhttalogi
4847,sechzig::NUM,tri-ugent,kuttâlov
4848,sechzig::NUM,tri-ugent,kuttlo
4849,sechzig::NUM,tri-ugent,кудтлоагкь
4850,siebzig::NUM,dek ha tri-ugent,tjïjhtjeluhkie
4851,siebzig::NUM,dek ha tri-ugent,gietjavlåhke
4852,siebzig::NUM,dek ha tri-ugent,čiežalogi
4853,siebzig::NUM,dek ha tri-ugent,čiččâmlov
4854,siebzig::NUM,dek ha tri-ugent,čičmlo
4855,siebzig::NUM,dek ha tri-ugent,кыджемьлоагкь
4856,achtzig::NUM,pevar-ugent,gaektsieluhkie
4857,achtzig::NUM,pevar-ugent,gáktsalåhke
4858,achtzig::NUM,pevar-ugent,gávccilogi
4859,achtzig::NUM,pevar-ugent,kähcilov
4860,achtzig::NUM,pevar-ugent,kä´hcclo
4861,achtzig::NUM,pevar-ugent,ка̄ххцлоагкь
4862,neunzig::NUM,dek ha pevar-ugent,uktsieluhkie
4863,neunzig::NUM,dek ha pevar-ugent,aktselåhke
4864,neunzig::NUM,dek ha pevar-ugent,ovccilogi
4865,neunzig::NUM,dek ha pevar-ugent,ohcelov
4866,neunzig::NUM,dek ha pevar-ugent,å´hcclo
4867,neunzig::NUM,dek ha pevar-ugent,аххцлоагкь
4868,hundert::NUM,kant,tjuetie
4869,hundert::NUM,kant,tjuohte
4870,hundert::NUM,kant,čuođi
4871,hundert::NUM,kant,čyeti
4872,hundert::NUM,kant,čue´tt
4873,hundert::NUM,kant,чӯдть
4874,tausend::NUM,mil,tåvsene
4875,tausend::NUM,mil,stoeretjuetie
4876,tausend::NUM,mil,tuvsán
4877,tausend::NUM,mil,duhát
4878,tausend::NUM,mil,duhát
4879,tausend::NUM,mil,tuhháát
4880,tausend::NUM,mil,dohat
4881,tausend::NUM,mil,то̄а̄фант
4882,und::CNJ,ha,jïh
4883,und::CNJ,ha,ja
4884,und::CNJ,ha,ja
4885,und::CNJ,ha,já
4886,und::CNJ,ha,di
4887,und::CNJ,ha,я
4888,und::CNJ,ha,да
4889,und::CNJ,ha,де
4890,oder::CNJ,pe,jallh
4891,oder::CNJ,pe,jali
4892,oder::CNJ,pe,dahje
4893,oder::CNJ,pe,adai
4894,oder::CNJ,pe,avi
4895,oder::CNJ,pe,le´be
4896,oder::CNJ,pe,элэ
4897,oder::CNJ,pe,вай
4898,stehen::V,bezañ a-sav,tjåadtjodh
4899,stehen::V,bezañ a-sav,seajsasjidh
4900,stehen::V,bezañ a-sav,tjuodtjot
4901,stehen::V,bezañ a-sav,čuožžut
4902,stehen::V,bezañ a-sav,cuáp'cuđ
4903,stehen::V,bezañ a-sav,čuâǯ'ǯad
4904,stehen::V,bezañ a-sav,чуэннче
4905,sitzen::V,azezañ,tjahkasjidh
4906,sitzen::V,azezañ,tjåhkkåhit
4907,sitzen::V,azezañ,čohkkát
4908,sitzen::V,azezañ,čokkáđ
4909,sitzen::V,azezañ,išttâd åårrad
4910,sitzen::V,azezañ,ышштэ
4911,sitzen::V,bezañ en e goazez,tjahkasjidh
4912,sitzen::V,bezañ en e goazez,tjåhkkåhit
4913,sitzen::V,bezañ en e goazez,čohkkát
4914,sitzen::V,bezañ en e goazez,čokkáđ
4915,sitzen::V,bezañ en e goazez,išttâd åårrad
4916,sitzen::V,bezañ en e goazez,ышштэ
4917,liegen::V,bezañ en e c'hourvez,gaajranidh
4918,liegen::V,bezañ en e c'hourvez,vellahit
4919,liegen::V,bezañ en e c'hourvez,veallát
4920,liegen::V,bezañ en e c'hourvez,viäl'láđ
4921,liegen::V,bezañ en e c'hourvez,liâššâd
4922,liegen::V,bezañ en e c'hourvez,ле̄шшэ
4923,hängen::V,krougañ,gævnjasjidh
4924,hängen::V,krougañ,gahtsahit
4925,hängen::V,krougañ,heaŋgát
4926,hängen::V,krougañ,hiäŋ'gáđ
4927,hängen::V,krougañ,sorččad
4928,hängen::V,krougañ,ла̄бпэ
4929,werden::V,dazonet,sjïdtedh
4930,werden::V,dazonet,sjaddat
4931,werden::V,dazonet,beassat
4932,werden::V,dazonet,šoddâđ
4933,werden::V,dazonet,šõddâd
4934,werden::V,dazonet,шэ̄ннтэ
4935,passieren::V,c'hoarvezout,vaasedh
4936,passieren::V,c'hoarvezout,sjaddat
4937,passieren::V,c'hoarvezout,dáhpáduvvat
4938,passieren::V,c'hoarvezout,vássit
4939,passieren::V,c'hoarvezout,dáhpáhuvvat
4940,passieren::V,c'hoarvezout,šoddâđ
4941,passieren::V,c'hoarvezout,šõddâd
4942,passieren::V,c'hoarvezout,шэ̄ннтэ
4943,passieren::V,c'hoarvezout,тагсэ
4944,beginnen::V,stagañ,aelkedh
4945,beginnen::V,stagañ,álgget
4946,beginnen::V,stagañ,álggahit
4947,beginnen::V,stagañ,älgiđ
4948,beginnen::V,stagañ,ä´lǧǧed
4949,beginnen::V,stagañ,о̄а̄лкхуввэ
4950,beginnen::V,stagañ,о̄а̄лкхэднэ
4951,enden::V,achuiñ,orrijidh
4952,enden::V,achuiñ,hiejttet
4953,enden::V,achuiñ,nohkat
4954,enden::V,achuiñ,nuuhâđ
4955,enden::V,achuiñ,puu´tted
4956,enden::V,achuiñ,пудтэ
4957,enden::V,achuiñ,кӣркнэ
4958,wechseln::V,cheñch,målsodh
4959,wechseln::V,cheñch,lånudit
4960,wechseln::V,cheñch,molssastit
4961,wechseln::V,cheñch,molsašuddat
4962,wechseln::V,cheñch,molsođ
4963,wechseln::V,cheñch,vaaitõõttâd
4964,wechseln::V,cheñch,вуайхувнэ
4965,aufgehen[Sonne]::V,dirouzañ,låvnedh
4966,aufgehen[Sonne]::V,dirouzañ,årijdit
4967,aufgehen[Sonne]::V,dirouzañ,lavnnet
4968,aufgehen[Sonne]::V,dirouzañ,badjánit
4969,aufgehen[Sonne]::V,dirouzañ,pajaniđ
4970,aufgehen[Sonne]::V,dirouzañ,pâjjned
4971,aufgehen[Sonne]::V,dirouzañ,пэ̄ййнэ
4972,scheinen[Sonne]::V,lugernañ,goekedh
4973,scheinen[Sonne]::V,lugernañ,bájttet
4974,scheinen[Sonne]::V,lugernañ,báitit
4975,scheinen[Sonne]::V,lugernañ,päštiđ
4976,scheinen[Sonne]::V,lugernañ,pä´štted
4977,scheinen[Sonne]::V,lugernañ,па̄шшьтэ
4978,donnern::V,taranal,laakedh
4979,donnern::V,taranal,sjærggot
4980,donnern::V,taranal,čerget
4981,donnern::V,taranal,čiär'guđ
4982,donnern::V,taranal,čeärgged
4983,donnern::V,taranal,ча̄рркэ
4984,wehen::V,c'hwezhañ,bïegkedh
4985,wehen::V,c'hwezhañ,bieggat
4986,wehen::V,c'hwezhañ,bieggat
4987,wehen::V,c'hwezhañ,pieg'gâđ
4988,wehen::V,c'hwezhañ,piõg'gâd
4989,wehen::V,c'hwezhañ,пӣӈӈкье
4990,strömen::V,deredek,galkedh
4991,strömen::V,deredek,gålggåt
4992,strömen::V,deredek,golgat
4993,strömen::V,deredek,kulgâđ
4994,strömen::V,deredek,kolggâd
4995,strömen::V,deredek,ко̄ллкэ
4996,fließen::V,redek,galkedh
4997,fließen::V,redek,gålggåt
4998,fließen::V,redek,golgat
4999,fließen::V,redek,kulgâđ
5000,fließen::V,redek,kolggâd
5001,fließen::V,redek,ко̄ллкэ
5002,sich drehen::V,troiñ,jårredh
5003,sich drehen::V,troiñ,bådnjåsit
5004,sich drehen::V,troiñ,jorrat
5005,sich drehen::V,troiñ,juurrâđ
5006,sich drehen::V,troiñ,joorrâd
5007,sich drehen::V,troiñ,чо̄ннэ
5008,schwanken::V,trantellat,syjjedidh
5009,schwanken::V,trantellat,vábbulit
5010,schwanken::V,trantellat,suoibut
5011,schwanken::V,trantellat,juár'buđ
5012,schwanken::V,trantellat,lâsmmad
5013,schwanken::V,trantellat,leâujjad
5014,schwanken::V,trantellat,лыйввэ
5015,schwanken::V,trantellat,качьедтэ
5016,schwingen::V,froumal,gaavedh
5017,schwingen::V,froumal,svinhtedh
5018,schwingen::V,froumal,gávvat
5019,schwingen::V,froumal,hiäi'luđ
5020,schwingen::V,froumal,heillad
5021,schwingen::V,froumal,мо̄а̄хнэ
5022,fallen::V,kouezhañ,gahtjedh
5023,fallen::V,kouezhañ,gahttjat
5024,fallen::V,kouezhañ,gahččat
5025,fallen::V,kouezhañ,jurrâđ
5026,fallen::V,kouezhañ,kõččâd
5027,fallen::V,kouezhañ,viõr'rled
5028,fallen::V,kouezhañ,ёрнэ
5029,fallen::V,kouezhañ,кэ̄ххче
5030,brennen::V,deviñ,bueledh
5031,brennen::V,deviñ,buollet
5032,brennen::V,deviñ,buollit
5033,brennen::V,deviñ,pyelliđ
5034,brennen::V,deviñ,pue´lled
5035,brennen::V,deviñ,пӯлле
5036,rauchen::V,divogedañ,soevedidh
5037,rauchen::V,divogedañ,berkiestidh
5038,rauchen::V,divogedañ,tsåjttset
5039,rauchen::V,divogedañ,borgguhit
5040,rauchen::V,divogedañ,po'rgestiđ
5041,rauchen::V,divogedañ,soicceđ
5042,rauchen::V,divogedañ,suõv'veed
5043,rauchen::V,divogedañ,суввдэ
5044,regnen::V,glavañ,abrodh
5045,regnen::V,glavañ,harvvet
5046,regnen::V,glavañ,rássjodit
5047,regnen::V,glavañ,arvit
5048,regnen::V,glavañ,arved
5049,regnen::V,glavañ,â´brred
5050,regnen::V,glavañ,аббрэ
5051,gefrieren::V,reviñ,gelmedh
5052,gefrieren::V,reviñ,jeangodh
5053,gefrieren::V,reviñ,jiegŋot
5054,gefrieren::V,reviñ,galbmot
5055,gefrieren::V,reviñ,jiäŋŋuđ
5056,gefrieren::V,reviñ,jiõŋŋâd
5057,gefrieren::V,reviñ,kâ´lmmed
5058,gefrieren::V,reviñ,калльме
5059,tauen::V,diskornañ,leamkedh
5060,tauen::V,diskornañ,suddat
5061,tauen::V,diskornañ,sagŋadit
5062,tauen::V,diskornañ,suddat
5063,tauen::V,diskornañ,suddâđ
5064,tauen::V,diskornañ,suddâd
5065,tauen::V,diskornañ,sõõŋŋâd
5066,tauen::V,diskornañ,суннтэ
5067,schmelzen::V,teuziñ,sjalkedh
5068,schmelzen::V,teuziñ,suddat
5069,schmelzen::V,teuziñ,suddat
5070,schmelzen::V,teuziñ,suddâđ
5071,schmelzen::V,teuziñ,sooŋŋâđ
5072,schmelzen::V,teuziñ,suddâd
5073,schmelzen::V,teuziñ,sõõŋŋâd
5074,schmelzen::V,teuziñ,суннтэ
5075,trocknen::V,sec'hañ,gajhkedh
5076,trocknen::V,sec'hañ,gåjkkåt
5077,trocknen::V,sec'hañ,goikat
5078,trocknen::V,sec'hañ,iiŋŋâđ
5079,trocknen::V,sec'hañ,iiŋŋâd
5080,trocknen::V,sec'hañ,koškkâd
5081,trocknen::V,sec'hañ,ко̄шшкэ
5082,sieden::V,berviñ,doeltedh
5083,sieden::V,berviñ,duolldat
5084,sieden::V,berviñ,duoldat
5085,sieden::V,berviñ,tuol'dâđ
5086,sieden::V,berviñ,tuõlddâd
5087,sieden::V,berviñ,тӯллтэ
5088,faulen::V,breinañ,rååknedh
5089,faulen::V,breinañ,mïetskedh
5090,faulen::V,breinañ,miesskat
5091,faulen::V,breinañ,mieskat
5092,faulen::V,breinañ,guohcagit
5093,faulen::V,breinañ,kálágiđ
5094,faulen::V,breinañ,kuo'câgiđ
5095,faulen::V,breinañ,kuõccjed
5096,faulen::V,breinañ,мӣццкэ
5097,verfaulen::V,breinañ,rååknedh
5098,verfaulen::V,breinañ,mïetskedh
5099,verfaulen::V,breinañ,miesskat
5100,verfaulen::V,breinañ,mieskat
5101,verfaulen::V,breinañ,guohcagit
5102,verfaulen::V,breinañ,kálágiđ
5103,verfaulen::V,breinañ,kuo'câgiđ
5104,verfaulen::V,breinañ,kuõccjed
5105,verfaulen::V,breinañ,кӯццке
5106,reißen::V,darnaouiñ,gäjhkanidh
5107,reißen::V,darnaouiñ,ráhkat
5108,reißen::V,darnaouiñ,liejmedit
5109,reißen::V,darnaouiñ,gaikánit
5110,reißen::V,darnaouiñ,kiškuđ
5111,reißen::V,darnaouiñ,rõttsed
5112,reißen::V,darnaouiñ,лӯнтнэ
5113,reißen::V,darnaouiñ,кышшксэллэ
5114,versinken::V,sodellañ,våajodh
5115,versinken::V,sodellañ,vuodjot
5116,versinken::V,sodellañ,tjalggat
5117,versinken::V,sodellañ,vuodjut
5118,versinken::V,sodellañ,vuáijuđ
5119,versinken::V,sodellañ,vuäjjad
5120,versinken::V,sodellañ,вуаййе
5121,vergehen::V,tremen,vaesedh
5122,vergehen::V,tremen,vásset
5123,vergehen::V,tremen,gollat
5124,vergehen::V,tremen,kullâđ
5125,vergehen::V,tremen,jåå´tted
5126,vergehen::V,tremen,ва̄ссэ
5127,vergehen::V,tremen,ӣллъюввэ
5128,erscheinen::V,donet war-wel,vååjnedh
5129,erscheinen::V,donet war-wel,ihtet
5130,erscheinen::V,donet war-wel,ihtit
5131,erscheinen::V,donet war-wel,albmodit
5132,erscheinen::V,donet war-wel,a'lmostuđ
5133,erscheinen::V,donet war-wel,ee´tted
5134,erscheinen::V,donet war-wel,čuäitõõttâd
5135,erscheinen::V,donet war-wel,i´lmstõõvvâd
5136,erscheinen::V,donet war-wel,ыдтӭ
5137,verschwinden::V,monet diwar wel,haajpanidh
5138,verschwinden::V,monet diwar wel,gáhtot
5139,verschwinden::V,monet diwar wel,jávkat
5140,verschwinden::V,monet diwar wel,jä'vkittiđ
5141,verschwinden::V,monet diwar wel,jaukkâd
5142,verschwinden::V,monet diwar wel,hää´vjed
5143,verschwinden::V,monet diwar wel,ка̄дтэ
5144,sinken::V,en em izelat,våajodh
5145,sinken::V,en em izelat,tsoahkot
5146,sinken::V,en em izelat,snjoaredit
5147,sinken::V,en em izelat,čalgat
5148,sinken::V,en em izelat,luáš'tádâttâđ
5149,sinken::V,en em izelat,njeeijâđ
5150,sinken::V,en em izelat,luâšttõõttâd
5151,sinken::V,en em izelat,njeâjjad
5152,sinken::V,en em izelat,луэшштэдтэ
5153,abnehmen::V,nebeutaat,nåhkedidh
5154,abnehmen::V,nebeutaat,unnot
5155,abnehmen::V,nebeutaat,binnot
5156,abnehmen::V,nebeutaat,geahppánit
5157,abnehmen::V,nebeutaat,kiäp'pániđ
5158,abnehmen::V,nebeutaat,ǩeäp'pned
5159,abnehmen::V,nebeutaat,уһцнэ
5160,zunehmen::V,kreskiñ,lassánit
5161,zunehmen::V,kreskiñ,ædnot
5162,zunehmen::V,kreskiñ,lassánit
5163,zunehmen::V,kreskiñ,stuorrut
5164,zunehmen::V,kreskiñ,lasaniđ
5165,zunehmen::V,kreskiñ,šõkkned
5166,zunehmen::V,kreskiñ,лашшнэ
5167,zunehmen::V,kreskiñ,шуррнэ
5168,steigen::V,sevel,tjuedtjielidh
5169,steigen::V,sevel,allánit
5170,steigen::V,sevel,badjánit
5171,steigen::V,sevel,allánit
5172,steigen::V,sevel,alaniđ
5173,steigen::V,sevel,âllned
5174,steigen::V,sevel,pâjjned
5175,steigen::V,sevel,пэ̄ййнэ
5176,wachsen::V,kreskiñ,suvvedh
5177,wachsen::V,kreskiñ,sjïdtedh
5178,wachsen::V,kreskiñ,sjaddat
5179,wachsen::V,kreskiñ,šaddat
5180,wachsen::V,kreskiñ,stuorrut
5181,wachsen::V,kreskiñ,šoddâđ
5182,wachsen::V,kreskiñ,šõddâd
5183,wachsen::V,kreskiñ,шэ̄ннтэ
5184,glänzen::V,lugernañ,gïjkedh
5185,glänzen::V,lugernañ,guohkat
5186,glänzen::V,lugernañ,guojttet
5187,glänzen::V,lugernañ,deadjut
5188,glänzen::V,lugernañ,gildit
5189,glänzen::V,lugernañ,kolottiđ
5190,glänzen::V,lugernañ,pe´lǩǩed
5191,glänzen::V,lugernañ,leä´dǧǧed
5192,glänzen::V,lugernañ,пӯлле
5193,glänzen::V,lugernañ,пыӆӆьке
5194,funkeln::V,elieniñ,gaskedh
5195,funkeln::V,elieniñ,tsehtsat
5196,funkeln::V,elieniñ,jillat
5197,funkeln::V,elieniñ,šealgut
5198,funkeln::V,elieniñ,čuovggáhallat
5199,funkeln::V,elieniñ,šiäl'guđ
5200,funkeln::V,elieniñ,cåkkad
5201,funkeln::V,elieniñ,кэ̄сскэ
5202,lärmen::V,rabotat,rajjadidh
5203,lärmen::V,rabotat,juhtsat
5204,lärmen::V,rabotat,rigeret
5205,lärmen::V,rabotat,šlámaidit
5206,lärmen::V,rabotat,šlamâdiđ
5207,lärmen::V,rabotat,ruõjjâd
5208,lärmen::V,rabotat,ёаффэ
5209,klirren::V,diridignat,skaanjedh
5210,klirren::V,diridignat,skuollat
5211,klirren::V,diridignat,skillit
5212,klirren::V,diridignat,skilaidit
5213,klirren::V,diridignat,cilkkeđ
5214,klirren::V,diridignat,škäälâ´tted
5215,klirren::V,diridignat,цыӆӆклэ
5216,klirren::V,sterlinkañ,skaanjedh
5217,klirren::V,sterlinkañ,skuollat
5218,klirren::V,sterlinkañ,skillit
5219,klirren::V,sterlinkañ,skilaidit
5220,klirren::V,sterlinkañ,cilkkeđ
5221,klirren::V,sterlinkañ,škäälâ´tted
5222,klirren::V,sterlinkañ,цыӆӆклэ
5223,brausen::V,gwegal,brorredh
5224,brausen::V,gwegal,sjovvedh
5225,brausen::V,gwegal,skåvvat
5226,brausen::V,gwegal,márajdit
5227,brausen::V,gwegal,boršut
5228,brausen::V,gwegal,šaavvâđ
5229,brausen::V,gwegal,kõõmeed
5230,brausen::V,gwegal,шэ̄ӈӈлуввэ
5231,rauschen::V,trouzal,brorredh
5232,rauschen::V,trouzal,sjåvvat
5233,rauschen::V,trouzal,sjoahkot
5234,rauschen::V,trouzal,boršut
5235,rauschen::V,trouzal,šuuvvâđ
5236,rauschen::V,trouzal,šaavvâđ
5237,rauschen::V,trouzal,šuumeed
5238,rauschen::V,trouzal,ёаффэ
5239,klingen::V,seniñ,gaajedh
5240,klingen::V,seniñ,sjijjedh
5241,klingen::V,seniñ,jiednat
5242,klingen::V,seniñ,tjuodjat
5243,klingen::V,seniñ,čuodjat
5244,klingen::V,seniñ,kulluđ
5245,klingen::V,seniñ,koll'jed
5246,klingen::V,seniñ,ӣннъе
5247,bellen::V,harzhal,huhtedh
5248,bellen::V,harzhal,tsiellat
5249,bellen::V,harzhal,ciellat
5250,bellen::V,harzhal,umástiđ
5251,bellen::V,harzhal,uukkâd
5252,bellen::V,harzhal,угкэ
5253,heulen::V,yudal,ujkierdidh
5254,heulen::V,yudal,hålvvot
5255,heulen::V,yudal,holvut
5256,heulen::V,yudal,olvođ
5257,heulen::V,yudal,ålvvad
5258,heulen::V,yudal,оаллвэ
5259,blasen::V,c'hwezhañ,båssodh
5260,blasen::V,c'hwezhañ,båssot
5261,blasen::V,c'hwezhañ,bossut
5262,blasen::V,c'hwezhañ,bieggat
5263,blasen::V,c'hwezhañ,possoođ
5264,blasen::V,c'hwezhañ,pååssad
5265,blasen::V,c'hwezhañ,piõg'gâd
5266,blasen::V,c'hwezhañ,поассэ
5267,blasen::V,c'hwezhañ,поасслэ
5268,pfeifen::V,c'hwitellat,njorkedidh
5269,pfeifen::V,c'hwitellat,snjurggot
5270,pfeifen::V,c'hwitellat,njurgut
5271,pfeifen::V,c'hwitellat,njurgođ
5272,pfeifen::V,c'hwitellat,njorggad
5273,pfeifen::V,c'hwitellat,нюрркэ
5274,schreien::V,huchal,geevledh
5275,schreien::V,huchal,gádjat
5276,schreien::V,huchal,rihtjot
5277,schreien::V,huchal,čurvet
5278,schreien::V,huchal,čuár'vuđ
5279,schreien::V,huchal,čuârvvad
5280,schreien::V,huchal,кугкьхе
5281,schreien::V,huchal,кугхэллэ
5282,stöhnen::V,hirvoudiñ,sjuahkedh
5283,stöhnen::V,hirvoudiñ,tsáhkkat
5284,stöhnen::V,hirvoudiñ,fuoikit
5285,stöhnen::V,hirvoudiñ,cakkâđ
5286,stöhnen::V,hirvoudiñ,luâikkad
5287,stöhnen::V,hirvoudiñ,вуаххкэ
5288,zittern::V,krenañ,dierkesjidh
5289,zittern::V,krenañ,svarrat
5290,zittern::V,krenañ,skielbbit
5291,zittern::V,krenañ,doargestit
5292,zittern::V,krenañ,náiggistit
5293,zittern::V,krenañ,doarggistit
5294,zittern::V,krenañ,tuá'rgistiđ
5295,zittern::V,krenañ,tuä´rjsted
5296,zittern::V,krenañ,кыррьтэ
5297,leben::V,bevañ,jieledh
5298,leben::V,bevañ,iellet
5299,leben::V,bevañ,viessot
5300,leben::V,bevañ,eallit
5301,leben::V,bevañ,eelliđ
5302,leben::V,bevañ,jie´lled
5303,leben::V,bevañ,е̄лле
5304,geboren werden::V,genel,reakadidh
5305,geboren werden::V,genel,riegádit
5306,geboren werden::V,genel,riegádit
5307,geboren werden::V,genel,šoddâđ
5308,geboren werden::V,genel,šõddâd
5309,geboren werden::V,genel,шэ̄ннтэ
5310,atmen::V,tennañ e anal,voejngehtidh
5311,atmen::V,tennañ e anal,vuojŋŋat
5312,atmen::V,tennañ e anal,vuoigŋat
5313,atmen::V,tennañ e anal,vuoi'ŋâđ
5314,atmen::V,tennañ e anal,vuõiŋŋâd
5315,atmen::V,tennañ e anal,вӯййнэ
5316,trinken::V,evañ,jovkedh
5317,trinken::V,evañ,juhkat
5318,trinken::V,evañ,juhkat
5319,trinken::V,evañ,juuḥâđ
5320,trinken::V,evañ,juukkâd
5321,trinken::V,evañ,югкэ
5322,essen::V,debriñ,byöpmedidh
5323,essen::V,debriñ,bårråt
5324,essen::V,debriñ,borrat
5325,essen::V,debriñ,purrâđ
5326,essen::V,debriñ,poorrâd
5327,essen::V,debriñ,по̄ррэ
5328,schlucken::V,lonkañ,njïeledh
5329,schlucken::V,lonkañ,njiellat
5330,schlucken::V,lonkañ,njieládit
5331,schlucken::V,lonkañ,njiellâđ
5332,schlucken::V,lonkañ,njiõllâd
5333,schlucken::V,lonkañ,нӣллэ
5334,müde werden::V,skuizhañ,sæjlodh
5335,müde werden::V,skuizhañ,goegkedh
5336,müde werden::V,skuizhañ,vájbbat
5337,müde werden::V,skuizhañ,váibat
5338,müde werden::V,skuizhañ,vaibâđ
5339,müde werden::V,skuizhañ,levvjed
5340,müde werden::V,skuizhañ,лоаткнэ
5341,einschlafen::V,menel kousket,nahkestidh
5342,einschlafen::V,menel kousket,nahkesalledh
5343,einschlafen::V,menel kousket,oaddát
5344,einschlafen::V,menel kousket,nohkkat
5345,einschlafen::V,menel kousket,nohádiđ
5346,einschlafen::V,menel kousket,no´ǩǩeed
5347,einschlafen::V,menel kousket,нагьруввэ
5348,schlafen::V,kousket,åeredh
5349,schlafen::V,kousket,oadet
5350,schlafen::V,kousket,oađđit
5351,schlafen::V,kousket,uáđđiđ
5352,schlafen::V,kousket,vuâ´đđed
5353,schlafen::V,kousket,вуэдтӭ
5354,aufwachen::V,dihuniñ,fahkedh
5355,aufwachen::V,dihuniñ,smaredit
5356,aufwachen::V,dihuniñ,mårijdit
5357,aufwachen::V,dihuniñ,gohččát
5358,aufwachen::V,dihuniñ,morránit
5359,aufwachen::V,dihuniñ,koccáđ
5360,aufwachen::V,dihuniñ,moṛániđ
5361,aufwachen::V,dihuniñ,mårrned
5362,aufwachen::V,dihuniñ,руэкхэ
5363,aufwachen::V,dihuniñ,коадцъе
5364,aufstehen::V,sevel,tjuedtjielidh
5365,aufstehen::V,sevel,badjánit
5366,aufstehen::V,sevel,badjánit
5367,aufstehen::V,sevel,čuožžilit
5368,aufstehen::V,sevel,čuo'žâstiđ
5369,aufstehen::V,sevel,pâjjned
5370,aufstehen::V,sevel,kaggõõttâd
5371,aufstehen::V,sevel,коадцъе
5372,sich erholen::V,diskuizhañ,lïegkedidh
5373,sich erholen::V,diskuizhañ,buorránit
5374,sich erholen::V,diskuizhañ,áhpásmit
5375,sich erholen::V,diskuizhañ,áhtat
5376,sich erholen::V,diskuizhañ,vuoi'ŋâdâttâđ
5377,sich erholen::V,diskuizhañ,vuâŋŋad
