,Concept_ID,te,se
646,Anhöhe::N,కొండ,jalladahke
647,Anhöhe::N,కొండ,dievásj
648,Anhöhe::N,కొండ,aláš
649,Anhöhe::N,కొండ,luohkká
650,Anhöhe::N,కొండ,tiävá
651,Anhöhe::N,కొండ,poorááš
652,Anhöhe::N,కొండ,ču´lpp
653,Anhöhe::N,కొండ,škâu´ŋŋ
654,Anhöhe::N,కొండ,ка̄ннҌт
655,Berg::N,పర్వతము,bïerje
656,Berg::N,పర్వతము,várre
657,Berg::N,పర్వతము,várri
658,Berg::N,పర్వతము,vääṛi
659,Berg::N,పర్వతము,vää´rr
660,Berg::N,పర్వతము,те̄ррьм
661,Gipfel::N,శిఖరము,dalvese
662,Gipfel::N,శిఖరము,tjåhkkå
663,Gipfel::N,శిఖరము,čohkka
664,Gipfel::N,శిఖరము,čokke
665,Gipfel::N,శిఖరము,čå´ǩǩ
666,Gipfel::N,శిఖరము,ла̄ддҍв
667,Höhle::N,గుహ,beajoe
668,Höhle::N,గుహ,rájgge
669,Höhle::N,గుహ,sluoggo
670,Höhle::N,గుహ,biedju
671,Höhle::N,గుహ,kuovđâšm
672,Höhle::N,గుహ,skuõrr
673,Höhle::N,గుహ,вуэӈӈк
674,Abhang::N,ఏటవాలు,boelte
675,Abhang::N,ఏటవాలు,brijrie
676,Abhang::N,ఏటవాలు,bállte
677,Abhang::N,ఏటవాలు,vielti
678,Abhang::N,ఏటవాలు,luohkká
679,Abhang::N,ఏటవాలు,viel'tti
680,Abhang::N,ఏటవాలు,vie´ltt
681,Abhang::N,ఏటవాలు,луэххк
682,Quelle::N,మూలము,aajege
683,Quelle::N,మూలము,gaaltije
684,Quelle::N,మూలము,ája
685,Quelle::N,మూలము,ája
686,Quelle::N,మూలము,gáldu
687,Quelle::N,మూలము,aajâ
688,Quelle::N,మూలము,käldee
689,Quelle::N,మూలము,lädd
690,Quelle::N,మూలము,käivv
691,Quelle::N,మూలము,ка̄ййв
692,Bach::N,కాలువ,johketje
693,Bach::N,కాలువ,jåhkå
694,Bach::N,కాలువ,jågåsj
695,Bach::N,కాలువ,jogaš
696,Bach::N,కాలువ,aajâ
697,Bach::N,కాలువ,vuäjj
698,Bach::N,కాలువ,вуэйй
699,Fluss::N,నది,johke
700,Fluss::N,నది,ædno
701,Fluss::N,నది,jåhkå
702,Fluss::N,నది,johka
703,Fluss::N,నది,juuhâ
704,Fluss::N,నది,jokk
705,Fluss::N,నది,jeänn
706,Fluss::N,నది,ё̄гк
707,Ufer::N,తీరము,beala
708,Ufer::N,తీరము,gádde
709,Ufer::N,తీరము,gáddi
710,Ufer::N,తీరము,riddo
711,Ufer::N,తీరము,redd
712,Ufer::N,తీరము,рыннт
713,Küste::N,తీరము,mïere
714,Küste::N,తీరము,gaedtie
715,Küste::N,తీరము,merragádde
716,Küste::N,తీరము,merraguovllo
717,Küste::N,తీరము,gáddi
718,Küste::N,తీరము,riddo
719,Küste::N,తీరము,miârr'redd
720,Küste::N,తీరము,рыннт
721,Festland::N,భూమి,gaedtie
722,Festland::N,భూమి,gádde
723,Festland::N,భూమి,nannán
724,Festland::N,భూమి,kušknjâs
725,Festland::N,భూమి,eennâm
726,Festland::N,భూమి,jânnam
727,Festland::N,భూమి,ма̄ннтэр
728,Meer::N,సముద్రము,mearoe
729,Meer::N,సముద్రము,merra
730,Meer::N,సముద్రము,nuorre
731,Meer::N,సముద్రము,áhpi
732,Meer::N,సముద్రము,mearra
733,Meer::N,సముద్రము,meeṛâ
734,Meer::N,సముద్రము,miârr
735,Meer::N,సముద్రము,ме̄рр
736,Bucht::N,మరుగు,loekte
737,Bucht::N,మరుగు,oagge
738,Bucht::N,మరుగు,luokta
739,Bucht::N,మరుగు,luokta
740,Bucht::N,మరుగు,čuáj̣á
741,Bucht::N,మరుగు,luhtt
742,Bucht::N,మరుగు,вӯнн
743,Bucht::N,మరుగు,лӯххт
744,Insel::N,దీవి,sååle
745,Insel::N,దీవి,suoloj
746,Insel::N,దీవి,suolu
747,Insel::N,దీవి,suálui
748,Insel::N,దీవి,suâl
749,Insel::N,దీవి,суэл
750,Blume::N,పుష్పము,rïesege
751,Blume::N,పుష్పము,giedjek
752,Blume::N,పుష్పము,rássi
753,Blume::N,పుష్పము,kukká
754,Blume::N,పుష్పము,heä´rvvrää´ss
755,Blume::N,పుష్పము,ывьнэнч
756,Gras::N,పచ్చగడ్డి,kraesie
757,Gras::N,పచ్చగడ్డి,rásse
758,Gras::N,పచ్చగడ్డి,rássi
759,Gras::N,పచ్చగడ్డి,rääsi
760,Gras::N,పచ్చగడ్డి,rää´ss
761,Gras::N,పచ్చగడ్డి,ра̄ссь
762,Wurzel::N,వేరు,roehtse
763,Wurzel::N,వేరు,ruohttsa
764,Wurzel::N,వేరు,ruohtas
765,Wurzel::N,వేరు,veedis
766,Wurzel::N,వేరు,vue´ddes
767,Wurzel::N,వేరు,вуэнҍтэсь
768,Baum::N,చెట్టు,moere
769,Baum::N,చెట్టు,muorra
770,Baum::N,చెట్టు,muorra
771,Baum::N,చెట్టు,muoṛâ
772,Baum::N,చెట్టు,muõrr
773,Baum::N,చెట్టు,мӯрр
774,Stamm::N,చెట్టుబోదె,ståamhpe
775,Stamm::N,చెట్టుబోదె,mátta
776,Stamm::N,చెట్టుబోదె,galda
777,Stamm::N,చెట్టుబోదె,ruŋgo
778,Stamm::N,చెట్టుబోదె,stokk
779,Stamm::N,చెట్టుబోదె,мӯрр
780,Stamm::N,చెట్టుబోదె,кэ̄ллт
781,Rinde::N,చెట్టుపట్ట,gïrre
782,Rinde::N,చెట్టుపట్ట,baarhkoe
783,Rinde::N,చెట్టుపట్ట,bárkko
784,Rinde::N,చెట్టుపట్ట,ostu
785,Rinde::N,చెట్టుపట్ట,bárku
786,Rinde::N,చెట్టుపట్ట,korrâ
787,Rinde::N,చెట్టుపట్ట,kõrr
788,Rinde::N,చెట్టుపట్ట,pärkk
789,Rinde::N,చెట్టుపట్ట,кэ̄рр
790,Rinde::N,చెట్టుపట్ట,па̄ҏҏк
791,Ast::N,కొమ్మ,åeksie
792,Ast::N,కొమ్మ,oakse
793,Ast::N,కొమ్మ,oaksi
794,Ast::N,కొమ్మ,uák'si
795,Ast::N,కొమ్మ,å´hss
796,Ast::N,కొమ్మ,вуэккьс
797,Zweig::N,చివుకు,åeksie
798,Zweig::N,చివుకు,oakse
799,Zweig::N,చివుకు,rissi
800,Zweig::N,చివుకు,syeṛi
801,Zweig::N,చివుకు,sue´rr
802,Zweig::N,చివుకు,рыссе
803,Blatt::N,ఆకు,plienie
804,Blatt::N,ఆకు,lassta
805,Blatt::N,ఆకు,lasta
806,Blatt::N,ఆకు,lostâ
807,Blatt::N,ఆకు,lõstt
808,Blatt::N,ఆకు,лэ̄сст
809,Birke::N,తరహా చెట్టు,såekie
810,Birke::N,తరహా చెట్టు,soahke
811,Birke::N,తరహా చెట్టు,soahki
812,Birke::N,తరహా చెట్టు,suáhi
813,Birke::N,తరహా చెట్టు,suâ´ǩǩ
814,Birke::N,తరహా చెట్టు,пе̄ссьмӯрр
815,Kiefer[Baum]::N,దేవదారు చెట్టు,bietsie
816,Kiefer[Baum]::N,దేవదారు చెట్టు,hájkka
817,Kiefer[Baum]::N,దేవదారు చెట్టు,biehtse
818,Kiefer[Baum]::N,దేవదారు చెట్టు,beahci
819,Kiefer[Baum]::N,దేవదారు చెట్టు,peeci
820,Kiefer[Baum]::N,దేవదారు చెట్టు,pie´cc
821,Kiefer[Baum]::N,దేవదారు చెట్టు,пе̄дзь
822,Weide[Baum]::N,జాతిచెట్టు,saalje
823,Weide[Baum]::N,జాతిచెట్టు,sállja
824,Weide[Baum]::N,జాతిచెట్టు,sieđga
825,Weide[Baum]::N,జాతిచెట్టు,puájui
826,Weide[Baum]::N,జాతిచెట్టు,puäi
827,Weide[Baum]::N,జాతిచెట్టు,пуай
828,Tanne::N,దేవదారుచెట్టు,goese
829,Tanne::N,దేవదారుచెట్టు,guossa
830,Tanne::N,దేవదారుచెట్టు,guossa
831,Tanne::N,దేవదారుచెట్టు,kuosâ
832,Tanne::N,దేవదారుచెట్టు,kuõss
833,Tanne::N,దేవదారుచెట్టు,кӯсс
834,Horn::N,కొమ్ము,tjåervie
835,Horn::N,కొమ్ము,tjoarvve
836,Horn::N,కొమ్ము,čoarvi
837,Horn::N,కొమ్ము,čuár'vi
838,Horn::N,కొమ్ము,čuä´rvv
839,Horn::N,కొమ్ము,чуэррьв
840,Feder::N,ఈక,badtse
841,Feder::N,ఈక,dålgge
842,Feder::N,ఈక,bozza
843,Feder::N,ఈక,puzzâ
844,Feder::N,ఈక,tolge
845,Feder::N,ఈక,poʒʒ
846,Feder::N,ఈక,по̄ннц
847,Fell::N,తోలు,njaltja
848,Fell::N,తోలు,duollje
849,Fell::N,తోలు,náhkki
850,Fell::N,తోలు,dorkkas
851,Fell::N,తోలు,turkkâ
852,Fell::N,తోలు,tyel'ji
853,Fell::N,తోలు,nähki
854,Fell::N,తోలు,torkk
855,Fell::N,తోలు,čåu´dd
856,Fell::N,తోలు,tue´l'lj
857,Fell::N,తోలు,тӯлльй
858,Flügel::N,ఱెక్క,såaja
859,Flügel::N,ఱెక్క,såajoe
860,Flügel::N,ఱెక్క,soadje
861,Flügel::N,ఱెక్క,soadji
862,Flügel::N,ఱెక్క,suáj̣á
863,Flügel::N,ఱెక్క,suäjj
864,Flügel::N,ఱెక్క,суэйй
865,Klaue::N,వంకరగోరు,gadtse
866,Klaue::N,వంకరగోరు,guober
867,Klaue::N,వంకరగోరు,gazza
868,Klaue::N,వంకరగోరు,kozzâ
869,Klaue::N,వంకరగోరు,kõʒʒ
870,Klaue::N,వంకరగోరు,кэ̄ннц
871,Kralle::N,వంకరగోరు,gadtse
872,Kralle::N,వంకరగోరు,gadtsa
873,Kralle::N,వంకరగోరు,gazza
874,Kralle::N,వంకరగోరు,kozzâ
875,Kralle::N,వంకరగోరు,kõʒʒ
876,Kralle::N,వంకరగోరు,ке̄бпель
877,Schwanz::N,తోక,siejpie
878,Schwanz::N,తోక,siejbbe
879,Schwanz::N,తోక,bađuš
880,Schwanz::N,తోక,seaibi
881,Schwanz::N,తోక,seibi
882,Schwanz::N,తోక,sei´bb
883,Schwanz::N,తోక,piä´cciǩ
884,Schwanz::N,తోక,пиджь
885,Schwanz::N,తోక,се̄ййп
886,Schwanz::N,తోక,пе̄цехь
887,Ei::N,గ్రుడ్డు,munnie
888,Ei::N,గ్రుడ్డు,månne
889,Ei::N,గ్రుడ్డు,monni
890,Ei::N,గ్రుడ్డు,maṇe
891,Ei::N,గ్రుడ్డు,mââ´nn
892,Ei::N,గ్రుడ్డు,маннҍ
893,Nest::N,పక్షిగూడు,biesie
894,Nest::N,పక్షిగూడు,biesse
895,Nest::N,పక్షిగూడు,beassi
896,Nest::N,పక్షిగూడు,peesi
897,Nest::N,పక్షిగూడు,piervâl
898,Nest::N,పక్షిగూడు,piä´ss
899,Nest::N,పక్షిగూడు,пе̄ссь
900,Bau::N,గుహ,biesie
901,Bau::N,గుహ,biedjo
902,Bau::N,గుహ,liesso
903,Bau::N,గుహ,biedju
904,Bau::N,గుహ,piäju
905,Bau::N,గుహ,вуэӈӈк
906,Tier::N,జంతువు,juvre
907,Tier::N,జంతువు,udos
908,Tier::N,జంతువు,divrre
909,Tier::N,జంతువు,luohtok
910,Tier::N,జంతువు,ealli
911,Tier::N,జంతువు,ellee
912,Tier::N,జంతువు,jie´lli
913,Tier::N,జంతువు,жыва
914,Herde::N,మంద,dåehkie
915,Herde::N,మంద,ællo
916,Herde::N,మంద,fuovva
917,Herde::N,మంద,doahkki
918,Herde::N,మంద,čagge
919,Herde::N,మంద,tukk
920,Herde::N,మంద,vâ´lvv
921,Herde::N,మంద,чуэз
922,Herde::N,మంద,чӣгар
923,Kuh::N,ఆవు,govse
924,Kuh::N,ఆవు,gussa
925,Kuh::N,ఆవు,gussa
926,Kuh::N,ఆవు,kussâ
927,Kuh::N,ఆవు,kuss
928,Kuh::N,ఆవు,лӣххьм
929,Bulle::N,గిత్త,vuaksa
930,Bulle::N,గిత్త,vuoksá
931,Bulle::N,గిత్త,heargi
932,Bulle::N,గిత్త,vuák'sá
933,Bulle::N,గిత్త,ergi
934,Bulle::N,గిత్త,vuâhss
935,Bulle::N,గిత్త,е̄ррьк
936,Pferd::N,గుఱ్ఱము,hierkie
937,Pferd::N,గుఱ్ఱము,råsse
938,Pferd::N,గుఱ్ఱము,hæssta
939,Pferd::N,గుఱ్ఱము,heavuš
940,Pferd::N,గుఱ్ఱము,hiävuš
941,Pferd::N,గుఱ్ఱము,heävaš
942,Pferd::N,గుఱ్ఱము,ро̄ссь
943,Schaf::N,గొఱ్ఱె,sïrve
944,Schaf::N,గొఱ్ఱె,sávttsa
945,Schaf::N,గొఱ్ఱె,sávza
946,Schaf::N,గొఱ్ఱె,savzâ
947,Schaf::N,గొఱ్ఱె,sauʒʒ
948,Schaf::N,గొఱ్ఱె,ла̄мьпесь
949,Schwein::N,పంది,snurke
950,Schwein::N,పంది,svijnne
951,Schwein::N,పంది,spiidni
952,Schwein::N,పంది,šahe
953,Schwein::N,పంది,šââ´ǩǩ
954,Schwein::N,పంది,ша̄гкь
955,Hund::N,కుక్క,bïenje
956,Hund::N,కుక్క,bena
957,Hund::N,కుక్క,beana
958,Hund::N,కుక్క,peenuv
959,Hund::N,కుక్క,piânnai
960,Hund::N,కుక్క,пе̄ннэ
961,Katze::N,పిల్లి,gaahtoe
962,Katze::N,పిల్లి,gáhtto
963,Katze::N,పిల్లి,bussá
964,Katze::N,పిల్లి,kissá
965,Katze::N,పిల్లి,kaass
966,Katze::N,పిల్లి,ко̄а̄сс
967,Bär::N,ఎలుగుబంటి,gumsie
968,Bär::N,ఎలుగుబంటి,biernna
969,Bär::N,ఎలుగుబంటి,guovža
970,Bär::N,ఎలుగుబంటి,bierdna
971,Bär::N,ఎలుగుబంటి,kuob'žâ
972,Bär::N,ఎలుగుబంటి,kue´bǯǯ
973,Bär::N,ఎలుగుబంటి,та̄лл
974,Eichhörnchen::N,ఉడుత,åeruve
975,Eichhörnchen::N,ఉడుత,oarre
976,Eichhörnchen::N,ఉడుత,oarri
977,Eichhörnchen::N,ఉడుత,uár'ree
978,Eichhörnchen::N,ఉడుత,vuä´r'rev
979,Eichhörnchen::N,ఉడుత,вуэррев
980,Elch::N,కణంజు,ïelje
981,Elch::N,కణంజు,ællja
982,Elch::N,కణంజు,sarvva
983,Elch::N,కణంజు,ealga
984,Elch::N,కణంజు,sorvâ
985,Elch::N,కణంజు,sõrvv
986,Elch::N,కణంజు,сэ̄ррв
987,Fuchs::N,గుంటనక్క,riepie
988,Fuchs::N,గుంటనక్క,riebij
989,Fuchs::N,గుంటనక్క,rieban
990,Fuchs::N,గుంటనక్క,riemnjis
991,Fuchs::N,గుంటనక్క,rie´mjj
992,Fuchs::N,గుంటనక్క,рӣммьн
993,Hase::N,కుందేలు,njåemele
994,Hase::N,కుందేలు,njoammel
995,Hase::N,కుందేలు,njoammil
996,Hase::N,కుందేలు,njuámmil
997,Hase::N,కుందేలు,njue´m'mel
998,Hase::N,కుందేలు,нюэммель
999,Maus::N,చిట్టెలుక,snjeara
1000,Maus::N,చిట్టెలుక,snjierrá
1001,Maus::N,చిట్టెలుక,sáhpán
1002,Maus::N,చిట్టెలుక,säplig
1003,Maus::N,చిట్టెలుక,sä´ppli
1004,Maus::N,చిట్టెలుక,са̄хпьлинк
1005,Wolf::N,తోడేలు,sïejpe
1006,Wolf::N,తోడేలు,stálppe
1007,Wolf::N,తోడేలు,stáhkke
1008,Wolf::N,తోడేలు,ruomas
1009,Wolf::N,తోడేలు,kumpe
1010,Wolf::N,తోడేలు,návdi
1011,Wolf::N,తోడేలు,kumppi
1012,Wolf::N,తోడేలు,ku´mpp
1013,Wolf::N,తోడేలు,pââ´ldes
1014,Wolf::N,తోడేలు,чиррм
1015,Wolf::N,తోడేలు,пальтӭсь
1016,Vogel::N,పక్షి,ledtie
1017,Vogel::N,పక్షి,lådde
1018,Vogel::N,పక్షి,loddi
1019,Vogel::N,పక్షి,lodde
1020,Vogel::N,పక్షి,lå´dd
1021,Vogel::N,పక్షి,лоаннҍт
1022,Schwarm::N,గుంపు,dåehkie
1023,Schwarm::N,గుంపు,doahkke
1024,Schwarm::N,గుంపు,doahkki
1025,Schwarm::N,గుంపు,tuák'ki
1026,Schwarm::N,గుంపు,parvv
1027,Schwarm::N,గుంపు,туххк
1028,Huhn::N,కోడిపిల్ల,vöönhtse
1029,Huhn::N,కోడిపిల్ల,vuonntsá
1030,Huhn::N,కోడిపిల్ల,vuonccis
1031,Huhn::N,కోడిపిల్ల,kääṇi
1032,Huhn::N,కోడిపిల్ల,kää´nn
1033,Huhn::N,కోడిపిల్ల,ка̄ннҌ
1034,Hahn::N,కోడివుంజు,deere
1035,Hahn::N,కోడివుంజు,hádna
1036,Hahn::N,కోడివుంజు,åresvuonntsá
1037,Hahn::N,కోడివుంజు,vuonccis
1038,Hahn::N,కోడివుంజు,kääṇi
1039,Hahn::N,కోడివుంజు,åå´reskää´nn
1040,Hahn::N,కోడివుంజు,пе̄ттэх
1041,Gans::N,ఆడుబాతు,gaase
1042,Gans::N,ఆడుబాతు,gássa
1043,Gans::N,ఆడుబాతు,čuonji
1044,Gans::N,ఆడుబాతు,čuá'njá
1045,Gans::N,ఆడుబాతు,čue´nj
1046,Gans::N,ఆడుబాతు,чуэнь
1047,Adler::N,గ్రద్ద,aarhtse
1048,Adler::N,గ్రద్ద,goasskem
1049,Adler::N,గ్రద్ద,goaskin
1050,Adler::N,గ్రద్ద,kuás'kim
1051,Adler::N,గ్రద్ద,kuä´cǩǩem
1052,Adler::N,గ్రద్ద,куэцькем
1053,Ente::N,పాట్టిబాతు,tjååtsele
1054,Ente::N,పాట్టిబాతు,vuojatjis
1055,Ente::N,పాట్టిబాతు,čáhceloddi
1056,Ente::N,పాట్టిబాతు,vuonjâč
1057,Ente::N,పాట్టిబాతు,vuõnjâč
1058,Ente::N,పాట్టిబాతు,ча̄дзьлоаннҍт
1059,Eule::N,గ్రుడ్లగూబ,snjågloe
1060,Eule::N,గ్రుడ్లగూబ,skunjok
1061,Eule::N,గ్రుడ్లగూబ,skuolfi
1062,Eule::N,గ్రుడ్లగూబ,ijjâlodde
1063,Eule::N,గ్రుడ్లగూబ,iiđsaž
1064,Eule::N,గ్రుడ్లగూబ,кунньлоаннҍт
1065,Eule::N,గ్రుడ్లగూబ,чӯзэм вуэһпэй
1066,Kranich::N,కొంగ,goerke
1067,Kranich::N,కొంగ,guorgga
1068,Kranich::N,కొంగ,guorga
1069,Kranich::N,కొంగ,kuor'gâ
1070,Kranich::N,కొంగ,kuõrgg
1071,Kranich::N,కొంగ,кӯррк
1072,Krähe::N,కాకి,voerhtje
1073,Krähe::N,కాకి,gárránis
1074,Krähe::N,కాకి,vuoratjis
1075,Krähe::N,కాకి,vuoražas
1076,Krähe::N,కాకి,vuorččis
1077,Krähe::N,కాకి,vuorâč
1078,Krähe::N,కాకి,vuõrâč
1079,Krähe::N,కాకి,вӯрэч
1080,Kuckuck::N,కోయల,gïeke
1081,Kuckuck::N,కోయల,giehka
1082,Kuckuck::N,కోయల,giehka
1083,Kuckuck::N,కోయల,kiehâ
1084,Kuckuck::N,కోయల,ǩiõkk
1085,Kuckuck::N,కోయల,кӣгк
1086,Schwan::N,హంస,njoktje
1087,Schwan::N,హంస,snjuktja
1088,Schwan::N,హంస,njukča
1089,Schwan::N,హంస,njuhčâ
1090,Schwan::N,హంస,njuhčč
1091,Schwan::N,హంస,нюххч
1092,Fisch::N,చేప,guelie
1093,Fisch::N,చేప,guolle
