,Concept_ID,uz,se
4766,achtzig::NUM,sakson,kähcilov
4767,achtzig::NUM,sakson,kä´hcclo
4768,achtzig::NUM,sakson,ка̄ххцлоагкь
4769,neunzig::NUM,to'qson,uktsieluhkie
4770,neunzig::NUM,to'qson,aktselåhke
4771,neunzig::NUM,to'qson,ovccilogi
4772,neunzig::NUM,to'qson,ohcelov
4773,neunzig::NUM,to'qson,å´hcclo
4774,neunzig::NUM,to'qson,аххцлоагкь
4775,hundert::NUM,yuz,tjuetie
4776,hundert::NUM,yuz,tjuohte
4777,hundert::NUM,yuz,čuođi
4778,hundert::NUM,yuz,čyeti
4779,hundert::NUM,yuz,čue´tt
4780,hundert::NUM,yuz,чӯдть
4781,tausend::NUM,ming,tåvsene
4782,tausend::NUM,ming,stoeretjuetie
4783,tausend::NUM,ming,tuvsán
4784,tausend::NUM,ming,duhát
4785,tausend::NUM,ming,duhát
4786,tausend::NUM,ming,tuhháát
4787,tausend::NUM,ming,dohat
4788,tausend::NUM,ming,то̄а̄фант
4789,und::CNJ,va,jïh
4790,und::CNJ,va,ja
4791,und::CNJ,va,ja
4792,und::CNJ,va,já
4793,und::CNJ,va,di
4794,und::CNJ,va,я
4795,und::CNJ,va,да
4796,und::CNJ,va,де
4797,oder::CNJ,yo,jallh
4798,oder::CNJ,yo,jali
4799,oder::CNJ,yo,dahje
4800,oder::CNJ,yo,adai
4801,oder::CNJ,yo,avi
4802,oder::CNJ,yo,le´be
4803,oder::CNJ,yo,элэ
4804,oder::CNJ,yo,вай
4805,stehen::V,turmoq,tjåadtjodh
4806,stehen::V,turmoq,seajsasjidh
4807,stehen::V,turmoq,tjuodtjot
4808,stehen::V,turmoq,čuožžut
4809,stehen::V,turmoq,cuáp'cuđ
4810,stehen::V,turmoq,čuâǯ'ǯad
4811,stehen::V,turmoq,чуэннче
4812,sitzen::V,o'tirmoq,tjahkasjidh
4813,sitzen::V,o'tirmoq,tjåhkkåhit
4814,sitzen::V,o'tirmoq,čohkkát
4815,sitzen::V,o'tirmoq,čokkáđ
4816,sitzen::V,o'tirmoq,išttâd åårrad
4817,sitzen::V,o'tirmoq,ышштэ
4818,liegen::V,yotmoq,gaajranidh
4819,liegen::V,yotmoq,vellahit
4820,liegen::V,yotmoq,veallát
4821,liegen::V,yotmoq,viäl'láđ
4822,liegen::V,yotmoq,liâššâd
4823,liegen::V,yotmoq,ле̄шшэ
4824,hängen::V,osilmoq,gævnjasjidh
4825,hängen::V,osilmoq,gahtsahit
4826,hängen::V,osilmoq,heaŋgát
4827,hängen::V,osilmoq,hiäŋ'gáđ
4828,hängen::V,osilmoq,sorččad
4829,hängen::V,osilmoq,ла̄бпэ
4830,werden::V,bo'lmoq,sjïdtedh
4831,werden::V,bo'lmoq,sjaddat
4832,werden::V,bo'lmoq,beassat
4833,werden::V,bo'lmoq,šoddâđ
4834,werden::V,bo'lmoq,šõddâd
4835,werden::V,bo'lmoq,шэ̄ннтэ
4836,passieren::V,bo'lib o'tmoq,vaasedh
4837,passieren::V,bo'lib o'tmoq,sjaddat
4838,passieren::V,bo'lib o'tmoq,dáhpáduvvat
4839,passieren::V,bo'lib o'tmoq,vássit
4840,passieren::V,bo'lib o'tmoq,dáhpáhuvvat
4841,passieren::V,bo'lib o'tmoq,šoddâđ
4842,passieren::V,bo'lib o'tmoq,šõddâd
4843,passieren::V,bo'lib o'tmoq,шэ̄ннтэ
4844,passieren::V,bo'lib o'tmoq,тагсэ
4845,beginnen::V,boshlanmoq,aelkedh
4846,beginnen::V,boshlanmoq,álgget
4847,beginnen::V,boshlanmoq,álggahit
4848,beginnen::V,boshlanmoq,älgiđ
4849,beginnen::V,boshlanmoq,ä´lǧǧed
4850,beginnen::V,boshlanmoq,о̄а̄лкхуввэ
4851,beginnen::V,boshlanmoq,о̄а̄лкхэднэ
4852,enden::V,bitmoq,orrijidh
4853,enden::V,bitmoq,hiejttet
4854,enden::V,bitmoq,nohkat
4855,enden::V,bitmoq,nuuhâđ
4856,enden::V,bitmoq,puu´tted
4857,enden::V,bitmoq,пудтэ
4858,enden::V,bitmoq,кӣркнэ
4859,wechseln::V,o'zgarmoq,målsodh
4860,wechseln::V,o'zgarmoq,lånudit
4861,wechseln::V,o'zgarmoq,molssastit
4862,wechseln::V,o'zgarmoq,molsašuddat
4863,wechseln::V,o'zgarmoq,molsođ
4864,wechseln::V,o'zgarmoq,vaaitõõttâd
4865,wechseln::V,o'zgarmoq,вуайхувнэ
4866,aufgehen[Sonne]::V,chiqmoq,låvnedh
4867,aufgehen[Sonne]::V,chiqmoq,årijdit
4868,aufgehen[Sonne]::V,chiqmoq,lavnnet
4869,aufgehen[Sonne]::V,chiqmoq,badjánit
4870,aufgehen[Sonne]::V,chiqmoq,pajaniđ
4871,aufgehen[Sonne]::V,chiqmoq,pâjjned
4872,aufgehen[Sonne]::V,chiqmoq,пэ̄ййнэ
4873,untergehen[Sonne]::V,botmoq,luajhtadidh
4874,untergehen[Sonne]::V,botmoq,gáhtot
4875,untergehen[Sonne]::V,botmoq,vidodit
4876,untergehen[Sonne]::V,botmoq,luoitádit
4877,untergehen[Sonne]::V,botmoq,lyeš'tiđ
4878,untergehen[Sonne]::V,botmoq,lue´štted
4879,untergehen[Sonne]::V,botmoq,луэшштэдтэ
4880,scheinen[Sonne]::V,yaraqlamoq,goekedh
4881,scheinen[Sonne]::V,yaraqlamoq,bájttet
4882,scheinen[Sonne]::V,yaraqlamoq,báitit
4883,scheinen[Sonne]::V,yaraqlamoq,päštiđ
4884,scheinen[Sonne]::V,yaraqlamoq,pä´štted
4885,scheinen[Sonne]::V,yaraqlamoq,па̄шшьтэ
4886,donnern::V,gulduramoq,laakedh
4887,donnern::V,gulduramoq,sjærggot
4888,donnern::V,gulduramoq,čerget
4889,donnern::V,gulduramoq,čiär'guđ
4890,donnern::V,gulduramoq,čeärgged
4891,donnern::V,gulduramoq,ча̄рркэ
4892,wehen::V,elpimoq,bïegkedh
4893,wehen::V,elpimoq,bieggat
4894,wehen::V,elpimoq,bieggat
4895,wehen::V,elpimoq,pieg'gâđ
4896,wehen::V,elpimoq,piõg'gâd
4897,wehen::V,elpimoq,пӣӈӈкье
4898,strömen::V,oqmoq,galkedh
4899,strömen::V,oqmoq,gålggåt
4900,strömen::V,oqmoq,golgat
4901,strömen::V,oqmoq,kulgâđ
4902,strömen::V,oqmoq,kolggâd
4903,strömen::V,oqmoq,ко̄ллкэ
4904,fließen::V,oqmoq,galkedh
4905,fließen::V,oqmoq,gålggåt
4906,fließen::V,oqmoq,golgat
4907,fließen::V,oqmoq,kulgâđ
4908,fließen::V,oqmoq,kolggâd
4909,fließen::V,oqmoq,ко̄ллкэ
4910,sich drehen::V,aylanmoq,jårredh
4911,sich drehen::V,aylanmoq,bådnjåsit
4912,sich drehen::V,aylanmoq,jorrat
4913,sich drehen::V,aylanmoq,juurrâđ
4914,sich drehen::V,aylanmoq,joorrâd
4915,sich drehen::V,aylanmoq,чо̄ннэ
4916,schwanken::V,qoqilmoq,syjjedidh
4917,schwanken::V,qoqilmoq,vábbulit
4918,schwanken::V,qoqilmoq,suoibut
4919,schwanken::V,qoqilmoq,juár'buđ
4920,schwanken::V,qoqilmoq,lâsmmad
4921,schwanken::V,qoqilmoq,leâujjad
4922,schwanken::V,qoqilmoq,лыйввэ
4923,schwanken::V,qoqilmoq,качьедтэ
4924,schwingen::V,lopillamoq,gaavedh
4925,schwingen::V,lopillamoq,svinhtedh
4926,schwingen::V,lopillamoq,gávvat
4927,schwingen::V,lopillamoq,hiäi'luđ
4928,schwingen::V,lopillamoq,heillad
4929,schwingen::V,lopillamoq,мо̄а̄хнэ
4930,fallen::V,tushmoq,gahtjedh
4931,fallen::V,tushmoq,gahttjat
4932,fallen::V,tushmoq,gahččat
4933,fallen::V,tushmoq,jurrâđ
4934,fallen::V,tushmoq,kõččâd
4935,fallen::V,tushmoq,viõr'rled
4936,fallen::V,tushmoq,ёрнэ
4937,fallen::V,tushmoq,кэ̄ххче
4938,brennen::V,yonmoq,bueledh
4939,brennen::V,yonmoq,buollet
4940,brennen::V,yonmoq,buollit
4941,brennen::V,yonmoq,pyelliđ
4942,brennen::V,yonmoq,pue´lled
4943,brennen::V,yonmoq,пӯлле
4944,rauchen::V,tutamoq,soevedidh
4945,rauchen::V,tutamoq,berkiestidh
4946,rauchen::V,tutamoq,tsåjttset
4947,rauchen::V,tutamoq,borgguhit
4948,rauchen::V,tutamoq,po'rgestiđ
4949,rauchen::V,tutamoq,soicceđ
4950,rauchen::V,tutamoq,suõv'veed
4951,rauchen::V,tutamoq,суввдэ
4952,regnen::V,yomg'ir yog'moq,abrodh
4953,regnen::V,yomg'ir yog'moq,harvvet
4954,regnen::V,yomg'ir yog'moq,rássjodit
4955,regnen::V,yomg'ir yog'moq,arvit
4956,regnen::V,yomg'ir yog'moq,arved
4957,regnen::V,yomg'ir yog'moq,â´brred
4958,regnen::V,yomg'ir yog'moq,аббрэ
4959,gefrieren::V,muzlamoq,gelmedh
4960,gefrieren::V,muzlamoq,jeangodh
4961,gefrieren::V,muzlamoq,jiegŋot
4962,gefrieren::V,muzlamoq,galbmot
4963,gefrieren::V,muzlamoq,jiäŋŋuđ
4964,gefrieren::V,muzlamoq,jiõŋŋâd
4965,gefrieren::V,muzlamoq,kâ´lmmed
4966,gefrieren::V,muzlamoq,калльме
4967,tauen::V,ärimoq,leamkedh
4968,tauen::V,ärimoq,suddat
4969,tauen::V,ärimoq,sagŋadit
4970,tauen::V,ärimoq,suddat
4971,tauen::V,ärimoq,suddâđ
4972,tauen::V,ärimoq,suddâd
4973,tauen::V,ärimoq,sõõŋŋâd
4974,tauen::V,ärimoq,суннтэ
4975,schmelzen::V,ärimoq,sjalkedh
4976,schmelzen::V,ärimoq,suddat
4977,schmelzen::V,ärimoq,suddat
4978,schmelzen::V,ärimoq,suddâđ
4979,schmelzen::V,ärimoq,sooŋŋâđ
4980,schmelzen::V,ärimoq,suddâd
4981,schmelzen::V,ärimoq,sõõŋŋâd
4982,schmelzen::V,ärimoq,суннтэ
4983,trocknen::V,qurimoq,gajhkedh
4984,trocknen::V,qurimoq,gåjkkåt
4985,trocknen::V,qurimoq,goikat
4986,trocknen::V,qurimoq,iiŋŋâđ
4987,trocknen::V,qurimoq,iiŋŋâd
4988,trocknen::V,qurimoq,koškkâd
4989,trocknen::V,qurimoq,ко̄шшкэ
4990,sieden::V,qaynamoq,doeltedh
4991,sieden::V,qaynamoq,duolldat
4992,sieden::V,qaynamoq,duoldat
4993,sieden::V,qaynamoq,tuol'dâđ
4994,sieden::V,qaynamoq,tuõlddâd
4995,sieden::V,qaynamoq,тӯллтэ
4996,faulen::V,chirimoq,rååknedh
4997,faulen::V,chirimoq,mïetskedh
4998,faulen::V,chirimoq,miesskat
4999,faulen::V,chirimoq,mieskat
5000,faulen::V,chirimoq,guohcagit
5001,faulen::V,chirimoq,kálágiđ
5002,faulen::V,chirimoq,kuo'câgiđ
5003,faulen::V,chirimoq,kuõccjed
5004,faulen::V,chirimoq,мӣццкэ
5005,verfaulen::V,chirimoq,rååknedh
5006,verfaulen::V,chirimoq,mïetskedh
5007,verfaulen::V,chirimoq,miesskat
5008,verfaulen::V,chirimoq,mieskat
5009,verfaulen::V,chirimoq,guohcagit
5010,verfaulen::V,chirimoq,kálágiđ
5011,verfaulen::V,chirimoq,kuo'câgiđ
5012,verfaulen::V,chirimoq,kuõccjed
5013,verfaulen::V,chirimoq,кӯццке
5014,reißen::V,qayt qilmoq,gäjhkanidh
5015,reißen::V,qayt qilmoq,ráhkat
5016,reißen::V,qayt qilmoq,liejmedit
5017,reißen::V,qayt qilmoq,gaikánit
5018,reißen::V,qayt qilmoq,kiškuđ
5019,reißen::V,qayt qilmoq,rõttsed
5020,reißen::V,qayt qilmoq,лӯнтнэ
5021,reißen::V,qayt qilmoq,кышшксэллэ
5022,versinken::V,g'arq bo'lmoq,våajodh
5023,versinken::V,g'arq bo'lmoq,vuodjot
5024,versinken::V,g'arq bo'lmoq,tjalggat
5025,versinken::V,g'arq bo'lmoq,vuodjut
5026,versinken::V,g'arq bo'lmoq,vuáijuđ
5027,versinken::V,g'arq bo'lmoq,vuäjjad
5028,versinken::V,g'arq bo'lmoq,вуаййе
5029,vergehen::V,o'tmoq,vaesedh
5030,vergehen::V,o'tmoq,vásset
5031,vergehen::V,o'tmoq,gollat
5032,vergehen::V,o'tmoq,kullâđ
5033,vergehen::V,o'tmoq,jåå´tted
5034,vergehen::V,o'tmoq,ва̄ссэ
5035,vergehen::V,o'tmoq,ӣллъюввэ
5036,erscheinen::V,zuhur ätmoq,vååjnedh
5037,erscheinen::V,zuhur ätmoq,ihtet
5038,erscheinen::V,zuhur ätmoq,ihtit
5039,erscheinen::V,zuhur ätmoq,albmodit
5040,erscheinen::V,zuhur ätmoq,a'lmostuđ
5041,erscheinen::V,zuhur ätmoq,ee´tted
5042,erscheinen::V,zuhur ätmoq,čuäitõõttâd
5043,erscheinen::V,zuhur ätmoq,i´lmstõõvvâd
5044,erscheinen::V,zuhur ätmoq,ыдтӭ
5045,verschwinden::V,yo'qolmoq,haajpanidh
5046,verschwinden::V,yo'qolmoq,gáhtot
5047,verschwinden::V,yo'qolmoq,jávkat
5048,verschwinden::V,yo'qolmoq,jä'vkittiđ
5049,verschwinden::V,yo'qolmoq,jaukkâd
5050,verschwinden::V,yo'qolmoq,hää´vjed
5051,verschwinden::V,yo'qolmoq,ка̄дтэ
5052,sinken::V,pasaymoq,våajodh
5053,sinken::V,pasaymoq,tsoahkot
5054,sinken::V,pasaymoq,snjoaredit
5055,sinken::V,pasaymoq,čalgat
5056,sinken::V,pasaymoq,luáš'tádâttâđ
5057,sinken::V,pasaymoq,njeeijâđ
5058,sinken::V,pasaymoq,luâšttõõttâd
5059,sinken::V,pasaymoq,njeâjjad
5060,sinken::V,pasaymoq,луэшштэдтэ
5061,abnehmen::V,kamaymoq,nåhkedidh
5062,abnehmen::V,kamaymoq,unnot
5063,abnehmen::V,kamaymoq,binnot
5064,abnehmen::V,kamaymoq,geahppánit
5065,abnehmen::V,kamaymoq,kiäp'pániđ
5066,abnehmen::V,kamaymoq,ǩeäp'pned
5067,abnehmen::V,kamaymoq,уһцнэ
5068,zunehmen::V,urchimoq,lassánit
5069,zunehmen::V,urchimoq,ædnot
5070,zunehmen::V,urchimoq,lassánit
5071,zunehmen::V,urchimoq,stuorrut
5072,zunehmen::V,urchimoq,lasaniđ
5073,zunehmen::V,urchimoq,šõkkned
5074,zunehmen::V,urchimoq,лашшнэ
5075,zunehmen::V,urchimoq,шуррнэ
5076,steigen::V,oshmoq,tjuedtjielidh
5077,steigen::V,oshmoq,allánit
5078,steigen::V,oshmoq,badjánit
5079,steigen::V,oshmoq,allánit
5080,steigen::V,oshmoq,alaniđ
5081,steigen::V,oshmoq,âllned
5082,steigen::V,oshmoq,pâjjned
5083,steigen::V,oshmoq,пэ̄ййнэ
5084,wachsen::V,o'smoq,suvvedh
5085,wachsen::V,o'smoq,sjïdtedh
5086,wachsen::V,o'smoq,sjaddat
5087,wachsen::V,o'smoq,šaddat
5088,wachsen::V,o'smoq,stuorrut
5089,wachsen::V,o'smoq,šoddâđ
5090,wachsen::V,o'smoq,šõddâd
5091,wachsen::V,o'smoq,шэ̄ннтэ
5092,glänzen::V,porlamoq,gïjkedh
5093,glänzen::V,porlamoq,guohkat
5094,glänzen::V,porlamoq,guojttet
5095,glänzen::V,porlamoq,deadjut
5096,glänzen::V,porlamoq,gildit
5097,glänzen::V,porlamoq,kolottiđ
5098,glänzen::V,porlamoq,pe´lǩǩed
5099,glänzen::V,porlamoq,leä´dǧǧed
5100,glänzen::V,porlamoq,пӯлле
5101,glänzen::V,porlamoq,пыӆӆьке
5102,funkeln::V,yalt ätmoq,gaskedh
5103,funkeln::V,yalt ätmoq,tsehtsat
5104,funkeln::V,yalt ätmoq,jillat
5105,funkeln::V,yalt ätmoq,šealgut
5106,funkeln::V,yalt ätmoq,čuovggáhallat
5107,funkeln::V,yalt ätmoq,šiäl'guđ
5108,funkeln::V,yalt ätmoq,cåkkad
5109,funkeln::V,yalt ätmoq,кэ̄сскэ
5110,lärmen::V,taraq ätmoq,rajjadidh
5111,lärmen::V,taraq ätmoq,juhtsat
5112,lärmen::V,taraq ätmoq,rigeret
5113,lärmen::V,taraq ätmoq,šlámaidit
5114,lärmen::V,taraq ätmoq,šlamâdiđ
5115,lärmen::V,taraq ätmoq,ruõjjâd
5116,lärmen::V,taraq ätmoq,ёаффэ
5117,läuten::V,jiringlamoq,ringkedh
5118,läuten::V,jiringlamoq,skállat
5119,läuten::V,jiringlamoq,tiibmet
5120,läuten::V,jiringlamoq,čuoijâđ
5121,läuten::V,jiringlamoq,čuõjjâd
5122,läuten::V,jiringlamoq,чӯййе
5123,klingeln::V,jiringlamoq,klåenkiehtidh
5124,klingeln::V,jiringlamoq,skuolkkat
5125,klingeln::V,jiringlamoq,skilahit
5126,klingeln::V,jiringlamoq,čuoijâđ
5127,klingeln::V,jiringlamoq,soi´ttjed
5128,klingeln::V,jiringlamoq,зво̄ннэ
5129,klirren::V,sharaqlamoq,skaanjedh
5130,klirren::V,sharaqlamoq,skuollat
5131,klirren::V,sharaqlamoq,skillit
5132,klirren::V,sharaqlamoq,skilaidit
5133,klirren::V,sharaqlamoq,cilkkeđ
5134,klirren::V,sharaqlamoq,škäälâ´tted
5135,klirren::V,sharaqlamoq,цыӆӆклэ
5136,brausen::V,vag'illamoq,brorredh
5137,brausen::V,vag'illamoq,sjovvedh
5138,brausen::V,vag'illamoq,skåvvat
5139,brausen::V,vag'illamoq,márajdit
5140,brausen::V,vag'illamoq,boršut
5141,brausen::V,vag'illamoq,šaavvâđ
5142,brausen::V,vag'illamoq,kõõmeed
5143,brausen::V,vag'illamoq,шэ̄ӈӈлуввэ
5144,rauschen::V,shitirlamoq,brorredh
5145,rauschen::V,shitirlamoq,sjåvvat
5146,rauschen::V,shitirlamoq,sjoahkot
5147,rauschen::V,shitirlamoq,boršut
5148,rauschen::V,shitirlamoq,šuuvvâđ
5149,rauschen::V,shitirlamoq,šaavvâđ
5150,rauschen::V,shitirlamoq,šuumeed
5151,rauschen::V,shitirlamoq,ёаффэ
5152,klingen::V,yangramoq,gaajedh
5153,klingen::V,yangramoq,sjijjedh
5154,klingen::V,yangramoq,jiednat
5155,klingen::V,yangramoq,tjuodjat
5156,klingen::V,yangramoq,čuodjat
5157,klingen::V,yangramoq,kulluđ
5158,klingen::V,yangramoq,koll'jed
5159,klingen::V,yangramoq,ӣннъе
5160,bellen::V,hurmoq,huhtedh
5161,bellen::V,hurmoq,tsiellat
5162,bellen::V,hurmoq,ciellat
5163,bellen::V,hurmoq,umástiđ
5164,bellen::V,hurmoq,uukkâd
5165,bellen::V,hurmoq,угкэ
5166,heulen::V,uvlamoq,ujkierdidh
5167,heulen::V,uvlamoq,hålvvot
5168,heulen::V,uvlamoq,holvut
5169,heulen::V,uvlamoq,olvođ
5170,heulen::V,uvlamoq,ålvvad
5171,heulen::V,uvlamoq,оаллвэ
5172,blasen::V,puflamoq,båssodh
5173,blasen::V,puflamoq,båssot
5174,blasen::V,puflamoq,bossut
5175,blasen::V,puflamoq,bieggat
5176,blasen::V,puflamoq,possoođ
5177,blasen::V,puflamoq,pååssad
5178,blasen::V,puflamoq,piõg'gâd
5179,blasen::V,puflamoq,поассэ
5180,blasen::V,puflamoq,поасслэ
5181,pfeifen::V,xushtak chalmoq ,njorkedidh
5182,pfeifen::V,xushtak chalmoq ,snjurggot
5183,pfeifen::V,xushtak chalmoq ,njurgut
5184,pfeifen::V,xushtak chalmoq ,njurgođ
5185,pfeifen::V,xushtak chalmoq ,njorggad
5186,pfeifen::V,xushtak chalmoq ,нюрркэ
5187,schreien::V,qiyqirmoq,geevledh
5188,schreien::V,qiyqirmoq,gádjat
5189,schreien::V,qiyqirmoq,rihtjot
5190,schreien::V,qiyqirmoq,čurvet
5191,schreien::V,qiyqirmoq,čuár'vuđ
5192,schreien::V,qiyqirmoq,čuârvvad
5193,schreien::V,qiyqirmoq,кугкьхе
5194,schreien::V,qiyqirmoq,кугхэллэ
5195,stöhnen::V,nola qilmoq,sjuahkedh
5196,stöhnen::V,nola qilmoq,tsáhkkat
5197,stöhnen::V,nola qilmoq,fuoikit
5198,stöhnen::V,nola qilmoq,cakkâđ
5199,stöhnen::V,nola qilmoq,luâikkad
5200,stöhnen::V,nola qilmoq,вуаххкэ
5201,zittern::V,titramoq,dierkesjidh
5202,zittern::V,titramoq,svarrat
5203,zittern::V,titramoq,skielbbit
5204,zittern::V,titramoq,doargestit
5205,zittern::V,titramoq,náiggistit
5206,zittern::V,titramoq,doarggistit
5207,zittern::V,titramoq,tuá'rgistiđ
5208,zittern::V,titramoq,tuä´rjsted
5209,zittern::V,titramoq,кыррьтэ
5210,leben::V,yashamoq,jieledh
5211,leben::V,yashamoq,iellet
5212,leben::V,yashamoq,viessot
5213,leben::V,yashamoq,eallit
5214,leben::V,yashamoq,eelliđ
5215,leben::V,yashamoq,jie´lled
5216,leben::V,yashamoq,е̄лле
5217,geboren werden::V,tug'ilmoq,reakadidh
5218,geboren werden::V,tug'ilmoq,riegádit
5219,geboren werden::V,tug'ilmoq,riegádit
5220,geboren werden::V,tug'ilmoq,šoddâđ
5221,geboren werden::V,tug'ilmoq,šõddâd
5222,geboren werden::V,tug'ilmoq,шэ̄ннтэ
5223,atmen::V,nafas chiqarmoq,voejngehtidh
5224,atmen::V,nafas chiqarmoq,vuojŋŋat
5225,atmen::V,nafas chiqarmoq,vuoigŋat
5226,atmen::V,nafas chiqarmoq,vuoi'ŋâđ
5227,atmen::V,nafas chiqarmoq,vuõiŋŋâd
5228,atmen::V,nafas chiqarmoq,вӯййнэ
5229,trinken::V,ichmoq,jovkedh
5230,trinken::V,ichmoq,juhkat
5231,trinken::V,ichmoq,juhkat
5232,trinken::V,ichmoq,juuḥâđ
5233,trinken::V,ichmoq,juukkâd
5234,trinken::V,ichmoq,югкэ
5235,essen::V,emoq,byöpmedidh
5236,essen::V,emoq,bårråt
5237,essen::V,emoq,borrat
5238,essen::V,emoq,purrâđ
5239,essen::V,emoq,poorrâd
5240,essen::V,emoq,по̄ррэ
5241,schlucken::V,yutmoq,njïeledh
5242,schlucken::V,yutmoq,njiellat
5243,schlucken::V,yutmoq,njieládit
5244,schlucken::V,yutmoq,njiellâđ
5245,schlucken::V,yutmoq,njiõllâd
5246,schlucken::V,yutmoq,нӣллэ
5247,müde werden::V,horimoq,sæjlodh
5248,müde werden::V,horimoq,goegkedh
5249,müde werden::V,horimoq,vájbbat
5250,müde werden::V,horimoq,váibat
5251,müde werden::V,horimoq,vaibâđ
5252,müde werden::V,horimoq,levvjed
5253,müde werden::V,horimoq,лоаткнэ
5254,einschlafen::V,uxlab qolmoq,nahkestidh
5255,einschlafen::V,uxlab qolmoq,nahkesalledh
5256,einschlafen::V,uxlab qolmoq,oaddát
5257,einschlafen::V,uxlab qolmoq,nohkkat
5258,einschlafen::V,uxlab qolmoq,nohádiđ
5259,einschlafen::V,uxlab qolmoq,no´ǩǩeed
5260,einschlafen::V,uxlab qolmoq,нагьруввэ
5261,schlafen::V,uxlamoq,åeredh
5262,schlafen::V,uxlamoq,oadet
5263,schlafen::V,uxlamoq,oađđit
5264,schlafen::V,uxlamoq,uáđđiđ
5265,schlafen::V,uxlamoq,vuâ´đđed
5266,schlafen::V,uxlamoq,вуэдтӭ
5267,aufwachen::V,uyg'onmoq,fahkedh
5268,aufwachen::V,uyg'onmoq,smaredit
5269,aufwachen::V,uyg'onmoq,mårijdit
5270,aufwachen::V,uyg'onmoq,gohččát
5271,aufwachen::V,uyg'onmoq,morránit
5272,aufwachen::V,uyg'onmoq,koccáđ
5273,aufwachen::V,uyg'onmoq,moṛániđ
5274,aufwachen::V,uyg'onmoq,mårrned
5275,aufwachen::V,uyg'onmoq,руэкхэ
5276,aufwachen::V,uyg'onmoq,коадцъе
5277,aufstehen::V,qo'pmoq,tjuedtjielidh
5278,aufstehen::V,qo'pmoq,badjánit
5279,aufstehen::V,qo'pmoq,badjánit
5280,aufstehen::V,qo'pmoq,čuožžilit
5281,aufstehen::V,qo'pmoq,čuo'žâstiđ
5282,aufstehen::V,qo'pmoq,pâjjned
5283,aufstehen::V,qo'pmoq,kaggõõttâd
5284,aufstehen::V,qo'pmoq,коадцъе
5285,sich erholen::V,dam olmoq,lïegkedidh
5286,sich erholen::V,dam olmoq,buorránit
5287,sich erholen::V,dam olmoq,áhpásmit
5288,sich erholen::V,dam olmoq,áhtat
5289,sich erholen::V,dam olmoq,vuoi'ŋâdâttâđ
5290,sich erholen::V,dam olmoq,vuâŋŋad
5291,sich erholen::V,dam olmoq,вуэӈӈэ
5292,krank werden::V,kasallanmoq,skïemtjijidh
5293,krank werden::V,kasallanmoq,skihppát
5294,krank werden::V,kasallanmoq,buohccát
5295,krank werden::V,kasallanmoq,puác'cáđ
5296,krank werden::V,kasallanmoq,puâc'cjed
5297,krank werden::V,kasallanmoq,кэ̄бптуввэ
5298,krank sein::V,betob yotmoq,elkiedidh
5299,krank sein::V,betob yotmoq,duasmaridh
5300,krank sein::V,betob yotmoq,skihpat
5301,krank sein::V,betob yotmoq,buohcat
5302,krank sein::V,betob yotmoq,puoccâđ
5303,krank sein::V,betob yotmoq,puõccâd
5304,krank sein::V,betob yotmoq,по̄а̄вчсе
5305,krank sein::V,betob yotmoq,кэбпшэ
5306,schmerzen::V,og'rimoq,vaarhkedh
5307,schmerzen::V,og'rimoq,bávtjestit
5308,schmerzen::V,og'rimoq,bávččastit
5309,schmerzen::V,og'rimoq,várkat
5310,schmerzen::V,og'rimoq,po'včâstiđ
5311,schmerzen::V,og'rimoq,kõvšted
5312,schmerzen::V,og'rimoq,čeärgged
5313,schmerzen::V,og'rimoq,чӯдзе
5314,husten::V,yo'talmoq,gossedh
5315,husten::V,yo'talmoq,gåssåt
5316,husten::V,yo'talmoq,gossat
5317,husten::V,yo'talmoq,kuor'sâđ
5318,husten::V,yo'talmoq,koossâd
5319,husten::V,yo'talmoq,ко̄ссэ
5320,husten::V,yo'talmoq,лаффьке
5321,genesen::V,tuzalmoq,starnedh
5322,genesen::V,tuzalmoq,væddját
5323,genesen::V,tuzalmoq,buorránit
5324,genesen::V,tuzalmoq,tuoi'buđ
5325,genesen::V,tuzalmoq,tooidâd
5326,genesen::V,tuzalmoq,jäll'jed
5327,genesen::V,tuzalmoq,пуэррнэ
5328,genesen::V,tuzalmoq,тӣрхуввэ
5329,genesen::V,tuzalmoq,тӣрваслуввэ
5330,sterben::V,o'lmoq,jaemedh
5331,sterben::V,o'lmoq,jábmet
5332,sterben::V,o'lmoq,jápmit
5333,sterben::V,o'lmoq,jäämmiđ
5334,sterben::V,o'lmoq,jää´mmed
5335,sterben::V,o'lmoq,я̄мме
5336,umkommen::V,halok bo'lmoq,hïevenidh
5337,umkommen::V,halok bo'lmoq,soaggot
5338,umkommen::V,halok bo'lmoq,sårmmånit
5339,umkommen::V,halok bo'lmoq,duššat
5340,umkommen::V,halok bo'lmoq,roahppánit
5341,umkommen::V,halok bo'lmoq,surmâšuđ
5342,umkommen::V,halok bo'lmoq,kõckkâd
5343,umkommen::V,halok bo'lmoq,hiâv'vned
5344,umkommen::V,halok bo'lmoq,мо̄а̄ййкье
5345,sich bewegen::V,harakat qilmoq,juhtedh
5346,sich bewegen::V,harakat qilmoq,labudit
5347,sich bewegen::V,harakat qilmoq,johtit
5348,sich bewegen::V,harakat qilmoq,lihâdiđ
5349,sich bewegen::V,harakat qilmoq,likkâd
5350,sich bewegen::V,harakat qilmoq,liikkeed
5351,sich bewegen::V,harakat qilmoq,лыгкнэ
