,Concept_ID,ps,se
7735,schützen::V,ژغورل,varjjled
7736,schützen::V,ژغورل,пынне
7737,verteidigen::V,دفاع کول,vaarjelidh
7738,verteidigen::V,دفاع کول,bælostit
7739,verteidigen::V,دفاع کول,bealuštit
7740,verteidigen::V,دفاع کول,čuollat
7741,verteidigen::V,دفاع کول,piä'luštiđ
7742,verteidigen::V,دفاع کول,peälšted
7743,verteidigen::V,دفاع کول,пэ̄лль мэ̄ннэ
7744,sich schlagen::V,جنګېدل,dåarodh
7745,sich schlagen::V,جنګېدل,tjoelestidh
7746,sich schlagen::V,جنګېدل,doarrot
7747,sich schlagen::V,جنګېدل,doarrut
7748,sich schlagen::V,جنګېدل,tuárruđ
7749,sich schlagen::V,جنګېدل,tuärrad
7750,sich schlagen::V,جنګېدل,туаррэ
7751,schießen::V,ویشتل,vuetjedh
7752,schießen::V,ویشتل,skööhtedh
7753,schießen::V,ویشتل,vuohtjet
7754,schießen::V,ویشتل,báhčit
7755,schießen::V,ویشتل,pääččiđ
7756,schießen::V,ویشتل,pää´ččed
7757,schießen::V,ویشتل,ря̄хшкхэ
7758,siegen::V,غالبېدل,vïtnedh
7759,siegen::V,غالبېدل,vuojttet
7760,siegen::V,غالبېدل,vuoitit
7761,siegen::V,غالبېدل,vyei'ttiđ
7762,siegen::V,غالبېدل,vuei´tted
7763,siegen::V,غالبېدل,вуэйхьтэ
7764,ärgern::V,خپه کول,måarahtehtedh
7765,ärgern::V,خپه کول,suhttadit
7766,ärgern::V,خپه کول,hárdit
7767,ärgern::V,خپه کول,piä'ṿuttiđ
7768,ärgern::V,خپه کول,âsseed
7769,ärgern::V,خپه کول,се̄нтхэ
7770,schlagen::V,وهل,håasedh
7771,schlagen::V,وهل,laekedh
7772,schlagen::V,وهل,tsábbmet
7773,schlagen::V,وهل,tjassket
7774,schlagen::V,وهل,huškut
7775,schlagen::V,وهل,časkeđ
7776,schlagen::V,وهل,čâ´cǩǩed
7777,schlagen::V,وهل,та̄гкэ
7778,schlagen::V,وهل,ва̄сстэ
7779,treten::V,په لغته وهل,tjïektjedh
7780,treten::V,په لغته وهل,tjiektjat
7781,treten::V,په لغته وهل,čiekčat
7782,treten::V,په لغته وهل,čieh'čâđ
7783,treten::V,په لغته وهل,tanccâđ
7784,treten::V,په لغته وهل,tanccâd
7785,treten::V,په لغته وهل,то̄ппцэ
7786,stechen::V,ټومبل,baskedh
7787,stechen::V,ټومبل,tjuoggit
7788,stechen::V,ټومبل,čuoggut
7789,stechen::V,ټومبل,čuog'giđ
7790,stechen::V,ټومبل,čuõ´ǧ'ǧeed
7791,stechen::V,ټومبل,чо̄ххкэ
7792,stoßen::V,ټېل وهل,nehkiehtidh
7793,stoßen::V,ټېل وهل,nårddådit
7794,stoßen::V,ټېل وهل,nordadit
7795,stoßen::V,ټېل وهل,nutkâliđ
7796,stoßen::V,ټېل وهل,oi´ǧǧeed
7797,stoßen::V,ټېل وهل,оййкье
7798,stoßen::V,ټېل وهل,тоалкъе
7799,stoßen::V,پوری وهل,nehkiehtidh
7800,stoßen::V,پوری وهل,nårddådit
7801,stoßen::V,پوری وهل,nordadit
7802,stoßen::V,پوری وهل,nutkâliđ
7803,stoßen::V,پوری وهل,oi´ǧǧeed
7804,stoßen::V,پوری وهل,оййкье
7805,stoßen::V,پوری وهل,тоалкъе
7806,stehlen::V,تښتول,sualadidh
7807,stehlen::V,تښتول,suoládit
7808,stehlen::V,تښتول,suoládit
7809,stehlen::V,تښتول,suá'ládiđ
7810,stehlen::V,تښتول,suâleed
7811,stehlen::V,تښتول,суэлнэ
7812,stehlen::V,غلا کول,sualadidh
7813,stehlen::V,غلا کول,suoládit
7814,stehlen::V,غلا کول,suoládit
7815,stehlen::V,غلا کول,suá'ládiđ
7816,stehlen::V,غلا کول,suâleed
7817,stehlen::V,غلا کول,суэлнэ
7818,stören::V,ماتول,stööredh
7819,stören::V,ماتول,hearaldehtedh
7820,stören::V,ماتول,massit
7821,stören::V,ماتول,sjuddit
7822,stören::V,ماتول,heađuštit
7823,stören::V,ماتول,hettiđ
7824,stören::V,ماتول,heṃâdiđ
7825,stören::V,ماتول,stamlded
7826,stören::V,ماتول,вӣршэ
7827,stören::V,ماتول,е̄кхэллэ
7828,belästigen::V,ځورول,vaejviestidh
7829,belästigen::V,ځورول,vájvedit
7830,belästigen::V,ځورول,muodástuhttet
7831,belästigen::V,ځورول,váivvidit
7832,belästigen::V,ځورول,bieguhit
7833,belästigen::V,ځورول,vä'ividiđ
7834,belästigen::V,ځورول,stamlded
7835,belästigen::V,ځورول,е̄кхэллэ
7836,belästigen::V,ځورول,во̄а̄йвшэ
7837,belästigen::V,تکلیف ورکول,vaejviestidh
7838,belästigen::V,تکلیف ورکول,vájvedit
7839,belästigen::V,تکلیف ورکول,muodástuhttet
7840,belästigen::V,تکلیف ورکول,váivvidit
7841,belästigen::V,تکلیف ورکول,bieguhit
7842,belästigen::V,تکلیف ورکول,vä'ividiđ
7843,belästigen::V,تکلیف ورکول,stamlded
7844,belästigen::V,تکلیف ورکول,е̄кхэллэ
7845,belästigen::V,تکلیف ورکول,во̄а̄йвшэ
7846,verbergen::V,پټول,tjïekedh
7847,verbergen::V,پټول,tjiehkat
7848,verbergen::V,پټول,čiehkat
7849,verbergen::V,پټول,čieḥâđ
7850,verbergen::V,پټول,peittad
7851,verbergen::V,پټول,чӣгкэ
7852,verbergen::V,پټول,пе̄йхьтэ
7853,täuschen::V,تېرایستل,iermedh
7854,täuschen::V,تېرایستل,eajhkaldehtedh
7855,täuschen::V,تېرایستل,tjáddjit
7856,täuschen::V,تېرایستل,dájuhit
7857,täuschen::V,تېرایستل,viehtalit
7858,täuschen::V,تېرایستل,villiđ
7859,täuschen::V,تېرایستل,ǩiõllâd
7860,täuschen::V,تېرایستل,вӯйхе
7861,täuschen::V,تېرایستل,пе̄йхьтэ
7862,täuschen::V,تېرایستل,ке̄лсэллэ
7863,täuschen::V,خطا ایستل,iermedh
7864,täuschen::V,خطا ایستل,eajhkaldehtedh
7865,täuschen::V,خطا ایستل,tjáddjit
7866,täuschen::V,خطا ایستل,dájuhit
7867,täuschen::V,خطا ایستل,viehtalit
7868,täuschen::V,خطا ایستل,villiđ
7869,täuschen::V,خطا ایستل,ǩiõllâd
7870,täuschen::V,خطا ایستل,вӯйхе
7871,täuschen::V,خطا ایستل,пе̄йхьтэ
7872,täuschen::V,خطا ایستل,ке̄лсэллэ
7873,betrügen::V,غولول,biehtedh
7874,betrügen::V,غولول,biehttet
7875,betrügen::V,غولول,beahttit
7876,betrügen::V,غولول,filliđ
7877,betrügen::V,غولول,ǩiõllâd
7878,betrügen::V,غولول,pä´rtteed
7879,betrügen::V,غولول,вӯйхе
7880,betrügen::V,غولول,пе̄йхьтэ
7881,betrügen::V,غولول,ке̄лсэллэ
7882,töten::V,وژل,buvvedh
7883,töten::V,وژل,gåddet
7884,töten::V,وژل,soaggit
7885,töten::V,وژل,goddit
7886,töten::V,وژل,surmiđ
7887,töten::V,وژل,jämittiđ
7888,töten::V,وژل,kå´dded
7889,töten::V,وژل,so´rmmjed
7890,töten::V,وژل,коаннҌтэ
7891,töten::V,مړ کول,buvvedh
7892,töten::V,مړ کول,gåddet
7893,töten::V,مړ کول,soaggit
7894,töten::V,مړ کول,goddit
7895,töten::V,مړ کول,surmiđ
7896,töten::V,مړ کول,jämittiđ
7897,töten::V,مړ کول,kå´dded
7898,töten::V,مړ کول,so´rmmjed
7899,töten::V,مړ کول,коаннҌтэ
7900,wohnen::V,اوسېدل,årrodh
7901,wohnen::V,اوسېدل,veasodh
7902,wohnen::V,اوسېدل,årrot
7903,wohnen::V,اوسېدل,viessot
7904,wohnen::V,اوسېدل,orrut
7905,wohnen::V,اوسېدل,aassâđ
7906,wohnen::V,اوسېدل,aassâd
7907,wohnen::V,اوسېدل,jälsted
7908,wohnen::V,اوسېدل,е̄лле
7909,arbeiten::V,کار کول,barkedh
7910,arbeiten::V,کار کول,rihtjat
7911,arbeiten::V,کار کول,bargat
7912,arbeiten::V,کار کول,porgâđ
7913,arbeiten::V,کار کول,tue´j'jeed
7914,arbeiten::V,کار کول,лыххкэ
7915,arbeiten::V,کار کول,ро̄бхушшэ
7916,sammeln::V,راټولول,tjåegkedh
7917,sammeln::V,راټولول,tjoahkkit
7918,sammeln::V,راټولول,čoaggit
7919,sammeln::V,راټولول,čokkiđ
7920,sammeln::V,راټولول,čuág'giđ
7921,sammeln::V,راټولول,noorrâd
7922,sammeln::V,راټولول,нёавсэ
7923,sammeln::V,راغونډول,tjåegkedh
7924,sammeln::V,راغونډول,tjoahkkit
7925,sammeln::V,راغونډول,čoaggit
7926,sammeln::V,راغونډول,čokkiđ
7927,sammeln::V,راغونډول,čuág'giđ
7928,sammeln::V,راغونډول,noorrâd
7929,sammeln::V,راغونډول,нёавсэ
7930,pflücken::V,شکول,tjåegkedh
7931,pflücken::V,شکول,tjoagget
7932,pflücken::V,شکول,čoaggit
7933,pflücken::V,شکول,čuág'giđ
7934,pflücken::V,شکول,uussâd
7935,pflücken::V,شکول,кышшкэ
7936,jagen::V,ښکار کول,bearhtodh
7937,jagen::V,ښکار کول,viejddit
7938,jagen::V,ښکار کول,bivdit
7939,jagen::V,ښکار کول,miä'cástiđ
7940,jagen::V,ښکار کول,miä´csted
7941,jagen::V,ښکار کول,ме̄ххьцтэ
7942,fischen::V,کب نيول,gööledh
7943,fischen::V,کب نيول,håagkodh
7944,fischen::V,کب نيول,guollit
7945,fischen::V,کب نيول,guolástit
7946,fischen::V,کب نيول,kuá'lástiđ
7947,fischen::V,کب نيول,kue´llšeed
7948,fischen::V,کب نيول,шылле кӯль
7949,fassen::V,نیول,bivtedh
7950,fassen::V,نیول,giddit
7951,fassen::V,نیول,bivdit
7952,fassen::V,نیول,pivdeđ
7953,fassen::V,نیول,kå´dded
7954,fassen::V,نیول,со̄а̄гкэ
7955,fassen::V,ګیرول,bivtedh
7956,fassen::V,ګیرول,giddit
7957,fassen::V,ګیرول,bivdit
7958,fassen::V,ګیرول,pivdeđ
7959,fassen::V,ګیرول,kå´dded
7960,fassen::V,ګیرول,со̄а̄гкэ
7961,hüten::V,پوول,geehtedh
7962,hüten::V,پوول,váktit
7963,hüten::V,پوول,geahččat
7964,hüten::V,پوول,keččâđ
7965,hüten::V,پوول,hoi´ddjed
7966,hüten::V,پوول,пынне
7967,treiben::V,بیول,vuejiehtidh
7968,treiben::V,بیول,vuojedit
7969,treiben::V,بیول,vuodjelit
7970,treiben::V,بیول,vyeijiđ
7971,treiben::V,بیول,vue´jjad
7972,treiben::V,بیول,выйхе
7973,treiben::V,بیول,го̄ннэ
7974,anbinden::V,تړل,viedtedh
7975,anbinden::V,تړل,gaarhkedidh
7976,anbinden::V,تړل,dabrrit
7977,anbinden::V,تړل,dæhppodit
7978,anbinden::V,تړل,čatnat
7979,anbinden::V,تړل,čoonnâđ
7980,anbinden::V,تړل,čõõnnâd
7981,anbinden::V,تړل,ко̄ррэ
7982,füttern::V,خوراک ورکول,bïepmehtidh
7983,füttern::V,خوراک ورکول,biebbmat
7984,füttern::V,خوراک ورکول,biebmat
7985,füttern::V,خوراک ورکول,purâttiđ
7986,füttern::V,خوراک ورکول,poorted
7987,füttern::V,خوراک ورکول,peâm'mad
7988,füttern::V,خوراک ورکول,поҏтэ
7989,melken::V,لوشل,buhtjedh
7990,melken::V,لوشل,båhtjet
7991,melken::V,لوشل,bahčit
7992,melken::V,لوشل,paččeeđ
7993,melken::V,لوشل,pââččad
7994,melken::V,لوشل,лаппьсе
7995,hacken::V,پی کول,tsåalhkodh
7996,hacken::V,پی کول,tsållat
7997,hacken::V,پی کول,tsáhpat
7998,hacken::V,پی کول,čuollat
7999,hacken::V,پی کول,čuollâđ
8000,hacken::V,پی کول,ceäk'kad
8001,hacken::V,پی کول,ця̄ххкэ
8002,gießen::V,اوبه کول,tjaetsiehtidh
8003,gießen::V,اوبه کول,tjáhttjit
8004,gießen::V,اوبه کول,njuoskadit
8005,gießen::V,اوبه کول,čáhccet
8006,gießen::V,اوبه کول,njuos'kâdiđ
8007,gießen::V,اوبه کول,väällad
8008,gießen::V,اوبه کول,ва̄ллэ
8009,reifen::V,رسېدل,njoetsedh
8010,reifen::V,رسېدل,láddat
8011,reifen::V,رسېدل,láddat
8012,reifen::V,رسېدل,laddâđ
8013,reifen::V,رسېدل,laddâd
8014,reifen::V,رسېدل,ӣллкнэ
8015,reifen::V,رسېدل,ло̄а̄янтэ
8016,zubereiten::V,تیارول,jurjiehtidh
8017,zubereiten::V,تیارول,riejddit
8018,zubereiten::V,تیارول,ráhkadit
8019,zubereiten::V,تیارول,va'lmâštiđ
8020,zubereiten::V,تیارول,vaalmšted
8021,zubereiten::V,تیارول,во̄а̄лмшэ
8022,kochen::V,پخول,voessjedh
8023,kochen::V,پخول,vuossjat
8024,kochen::V,پخول,duolldádit
8025,kochen::V,پخول,vuoš'šat
8026,kochen::V,پخول,vuoššâđ
8027,kochen::V,پخول,ǩe´tted
8028,kochen::V,پخول,кыппьтэ
8029,backen::V,پخول,bååhkedh
8030,backen::V,پخول,lájbbot
8031,backen::V,پخول,báhkket
8032,backen::V,پخول,goikadit
8033,backen::V,پخول,liäi'buđ
8034,backen::V,پخول,vää´l'jed
8035,backen::V,پخول,па̄шшьтэ
8036,braten::V,وريتول,bissedh
8037,braten::V,وريتول,basset
8038,braten::V,وريتول,báistit
8039,braten::V,وريتول,steiket
8040,braten::V,وريتول,passeeđ
8041,braten::V,وريتول,pä´štted
8042,braten::V,وريتول,па̄шшьтэ
8043,umrühren::V,لړل,firredh
8044,umrühren::V,لړل,fierrot
8045,umrühren::V,لړل,fierrut
8046,umrühren::V,لړل,fiärruđ
8047,umrühren::V,لړل,sie´jjted
8048,umrühren::V,لړل,вӣршэ
8049,stricken::V,اوبدل,gurredh
8050,stricken::V,اوبدل,gådet
8051,stricken::V,اوبدل,gođđit
8052,stricken::V,اوبدل,kođđeeđ
8053,stricken::V,اوبدل,kåå´đđed
8054,stricken::V,اوبدل,коадтӭ
8055,nähen::V,ګنډل,gåarodh
8056,nähen::V,ګنډل,goarrot
8057,nähen::V,ګنډل,goarrut
8058,nähen::V,ګنډل,kuárruđ
8059,nähen::V,ګنډل,kuärrad
8060,nähen::V,ګنډل,куаррэ
8061,färben::V,رنګول,klaeriedidh
8062,färben::V,رنګول,bájnnit
8063,färben::V,رنګول,sihttset
8064,färben::V,رنګول,báidnit
8065,färben::V,رنګول,ivdnet
8066,färben::V,رنګول,päiniđ
8067,färben::V,رنګول,päinnad
8068,färben::V,رنګول,ǩe´rjjeed
8069,färben::V,رنګول,по̄а̄ййнэ
8070,reinigen::V,صافول,reenskedh
8071,reinigen::V,صافول,dïdtesjidh
8072,reinigen::V,صافول,rájnnit
8073,reinigen::V,صافول,čorget
8074,reinigen::V,صافول,buhtistit
8075,reinigen::V,صافول,kađvâđ
8076,reinigen::V,صافول,čurgiđ
8077,reinigen::V,صافول,putestiđ
8078,reinigen::V,صافول,čiisteed
8079,reinigen::V,صافول,puu´ttsted
8080,reinigen::V,صافول,чисстэ
8081,reinigen::V,صافول,е̄ллэ
8082,waschen::V,مینځل,bïssedh
8083,waschen::V,مینځل,bassat
8084,waschen::V,مینځل,bassat
8085,waschen::V,مینځل,posâliđ
8086,waschen::V,مینځل,põõssâd
8087,waschen::V,مینځل,пэ̄ссэ
8088,abwischen::V,وچول,njaamedh
8089,abwischen::V,وچول,sihkastit
8090,abwischen::V,وچول,sihkkut
8091,abwischen::V,وچول,sikkođ
8092,abwischen::V,وچول,sekkad
8093,abwischen::V,وچول,чисстэ
8094,spülen::V,کنګالول,skuvledh
8095,spülen::V,کنګالول,dåjddet
8096,spülen::V,کنګالول,doidit
8097,spülen::V,کنګالول,skuljiđ
8098,spülen::V,کنګالول,toideđ
8099,spülen::V,کنګالول,tåiddad
8100,spülen::V,کنګالول,sku´lljeed
8101,spülen::V,کنګالول,пэ̄ссэ
8102,fegen::V,جارو کول,sööpedh
8103,fegen::V,جارو کول,suohttsit
8104,fegen::V,جارو کول,luvdet
8105,fegen::V,جارو کول,sihostiđ
8106,fegen::V,جارو کول,roppâđ
8107,fegen::V,جارو کول,västtad
8108,fegen::V,جارو کول,seekksted
8109,fegen::V,جارو کول,по̄а̄шшэ
8110,kehren::V,جارو کول,tjirredh
8111,kehren::V,جارو کول,såbit
8112,kehren::V,جارو کول,luvdet
8113,kehren::V,جارو کول,suo'pâlistiđ
8114,kehren::V,جارو کول,västtad
8115,kehren::V,جارو کول,по̄а̄шшэ
8116,baden::V,لمبېدل,voejedidh
8117,baden::V,لمبېدل,gálatjit
8118,baden::V,لمبېدل,gálašit
8119,baden::V,لمبېدل,lávguđ
8120,baden::V,لمبېدل,vuõjjâd
8121,baden::V,لمبېدل,sääunõõttâd
8122,baden::V,لمبېدل,вӯйнэдтэ
8123,sich waschen::V,ځان مينځل,bïssedidh
8124,sich waschen::V,ځان مينځل,basádit
8125,sich waschen::V,ځان مينځل,basadit
8126,sich waschen::V,ځان مينځل,posâdâttâđ
8127,sich waschen::V,ځان مينځل,põõuuõõttâd
8128,sich waschen::V,ځان مينځل,пэзнэдтэ
8129,ausziehen::V,کښل,svæjkedh
8130,ausziehen::V,کښل,nuollat
8131,ausziehen::V,کښل,nuollat
8132,ausziehen::V,کښل,noollâđ
8133,ausziehen::V,کښل,nõõllâd
8134,ausziehen::V,کښل,jä´hssed
8135,ausziehen::V,کښل,я̄ккьсе
8136,ausziehen::V,ایستل,svæjkedh
8137,ausziehen::V,ایستل,nuollat
8138,ausziehen::V,ایستل,nuollat
8139,ausziehen::V,ایستل,noollâđ
8140,ausziehen::V,ایستل,nõõllâd
8141,ausziehen::V,ایستل,jä´hssed
8142,ausziehen::V,ایستل,я̄ккьсе
8143,anziehen::V,اغوستل,gaarvoehtidh
8144,anziehen::V,اغوستل,tsåggåt
8145,anziehen::V,اغوستل,nahkehit
8146,anziehen::V,اغوستل,čákŋat
8147,anziehen::V,اغوستل,ká'rvuttiđ
8148,anziehen::V,اغوستل,čouggâd
8149,anziehen::V,اغوستل,nââ´ǩǩted
8150,anziehen::V,اغوستل,ца̄гке
8151,anziehen::V,اغوستل,наккьхе
8152,sich anziehen::V,کالی اغوستل,gåårvedidh
8153,sich anziehen::V,کالی اغوستل,gárvvunit
8154,sich anziehen::V,کالی اغوستل,gárvodit
8155,sich anziehen::V,کالی اغوستل,kárvudâttâđ
8156,sich anziehen::V,کالی اغوستل,teâvõõttâd
8157,sich anziehen::V,کالی اغوستل,туввнэдтэ
8158,kämmen::V,ګمنځول,tjåhkodh
8159,kämmen::V,ګمنځول,rájddat
8160,kämmen::V,ګمنځول,čohkut
8161,kämmen::V,ګمنځول,čohhoođ
8162,kämmen::V,ګمنځول,čååkkad
8163,kämmen::V,ګمنځول,чоагкэ
8164,schmücken::V,ښکلی کول,rïesedh
8165,schmücken::V,ښکلی کول,feegredh
8166,schmücken::V,ښکلی کول,hiervvit
8167,schmücken::V,ښکلی کول,tjáppedit
8168,schmücken::V,ښکلی کول,čiŋahit
8169,schmücken::V,ښکلی کول,čiŋâttiđ
8170,schmücken::V,ښکلی کول,heärvted
8171,schmücken::V,ښکلی کول,ре̄ввклаххьтэ
8172,sagen::V,وېل,jiehtedh
8173,sagen::V,وېل,javllat
8174,sagen::V,وېل,dadjat
8175,sagen::V,وېل,cealkit
8176,sagen::V,وېل,ettâđ
8177,sagen::V,وېل,celkkiđ
8178,sagen::V,وېل,nõmmeed
8179,sagen::V,وېل,ceä´lǩǩed
8180,sagen::V,وېل,е̄ввэ
8181,sagen::V,وېل,це̄ӆӆьке
8182,sprechen::V,وېل,håaledh
8183,sprechen::V,وېل,rudnat
8184,sprechen::V,وېل,runádit
8185,sprechen::V,وېل,sárdnut
8186,sprechen::V,وېل,sárnuđ
8187,sprechen::V,وېل,särnnad
8188,sprechen::V,وېل,са̄ррнэ
8189,sprechen::V,غږېدل,håaledh
8190,sprechen::V,غږېدل,rudnat
8191,sprechen::V,غږېدل,runádit
8192,sprechen::V,غږېدل,sárdnut
8193,sprechen::V,غږېدل,sárnuđ
8194,sprechen::V,غږېدل,särnnad
8195,sprechen::V,غږېدل,са̄ррнэ
8196,reden::V,ګړېدل,håaledh
8197,reden::V,ګړېدل,sáhkadit
8198,reden::V,ګړېدل,hupmat
8199,reden::V,ګړېدل,arvâlâddâđ
8200,reden::V,ګړېدل,sárnudiđ
8201,reden::V,ګړېدل,mainsted
8202,reden::V,ګړېدل,е̄внэллэ
8203,reden::V,خبرې کول,håaledh
8204,reden::V,خبرې کول,sáhkadit
8205,reden::V,خبرې کول,hupmat
8206,reden::V,خبرې کول,arvâlâddâđ
8207,reden::V,خبرې کول,sárnudiđ
8208,reden::V,خبرې کول,mainsted
8209,reden::V,خبرې کول,е̄внэллэ
8210,sich unterhalten::V,خبری کول,soptsestalledh
8211,sich unterhalten::V,خبری کول,ságastit
8212,sich unterhalten::V,خبری کول,ságastallat
8213,sich unterhalten::V,خبری کول,jumadit
8214,sich unterhalten::V,خبری کول,ságastallat
8215,sich unterhalten::V,خبری کول,ma'inâstiđ
8216,sich unterhalten::V,خبری کول,maainsted
8217,sich unterhalten::V,خبری کول,мо̄а̄йнсе
8218,fragen::V,پوښتنه کول,gihtjedh
8219,fragen::V,پوښتنه کول,gahtjat
8220,fragen::V,پوښتنه کول,gatjádit
8221,fragen::V,پوښتنه کول,jearrat
