,Concept_ID,se,kv
5037,werden::V,beassat,лоны
5038,werden::V,šoddâđ,лоны
5039,werden::V,šõddâd,лоны
5040,werden::V,шэ̄ннтэ,лоны
5041,passieren::V,vaasedh,аркмыны
5042,passieren::V,sjaddat,аркмыны
5043,passieren::V,dáhpáduvvat,аркмыны
5044,passieren::V,vássit,аркмыны
5045,passieren::V,dáhpáhuvvat,аркмыны
5046,passieren::V,šoddâđ,аркмыны
5047,passieren::V,šõddâd,аркмыны
5048,passieren::V,шэ̄ннтэ,аркмыны
5049,passieren::V,тагсэ,аркмыны
5050,beginnen::V,aelkedh,петны
5051,beginnen::V,álgget,петны
5052,beginnen::V,álggahit,петны
5053,beginnen::V,älgiđ,петны
5054,beginnen::V,ä´lǧǧed,петны
5055,beginnen::V,о̄а̄лкхуввэ,петны
5056,beginnen::V,о̄а̄лкхэднэ,петны
5057,enden::V,orrijidh,-сь
5058,enden::V,orrijidh,бырны
5059,enden::V,hiejttet,-сь
5060,enden::V,hiejttet,бырны
5061,enden::V,nohkat,-сь
5062,enden::V,nohkat,бырны
5063,enden::V,nuuhâđ,-сь
5064,enden::V,nuuhâđ,бырны
5065,enden::V,puu´tted,-сь
5066,enden::V,puu´tted,бырны
5067,enden::V,пудтэ,-сь
5068,enden::V,пудтэ,бырны
5069,enden::V,кӣркнэ,-сь
5070,enden::V,кӣркнэ,бырны
5071,wechseln::V,målsodh,вежсьыны
5072,wechseln::V,lånudit,вежсьыны
5073,wechseln::V,molssastit,вежсьыны
5074,wechseln::V,molsašuddat,вежсьыны
5075,wechseln::V,molsođ,вежсьыны
5076,wechseln::V,vaaitõõttâd,вежсьыны
5077,wechseln::V,вуайхувнэ,вежсьыны
5078,aufgehen[Sonne]::V,låvnedh,петавны
5079,aufgehen[Sonne]::V,årijdit,петавны
5080,aufgehen[Sonne]::V,lavnnet,петавны
5081,aufgehen[Sonne]::V,badjánit,петавны
5082,aufgehen[Sonne]::V,pajaniđ,петавны
5083,aufgehen[Sonne]::V,pâjjned,петавны
5084,aufgehen[Sonne]::V,пэ̄ййнэ,петавны
5085,untergehen[Sonne]::V,luajhtadidh,пуксьыны
5086,untergehen[Sonne]::V,gáhtot,пуксьыны
5087,untergehen[Sonne]::V,vidodit,пуксьыны
5088,untergehen[Sonne]::V,luoitádit,пуксьыны
5089,untergehen[Sonne]::V,lyeš'tiđ,пуксьыны
5090,untergehen[Sonne]::V,lue´štted,пуксьыны
5091,untergehen[Sonne]::V,луэшштэдтэ,пуксьыны
5092,scheinen[Sonne]::V,goekedh,югьявны
5093,scheinen[Sonne]::V,bájttet,югьявны
5094,scheinen[Sonne]::V,báitit,югьявны
5095,scheinen[Sonne]::V,päštiđ,югьявны
5096,scheinen[Sonne]::V,pä´štted,югьявны
5097,scheinen[Sonne]::V,па̄шшьтэ,югьявны
5098,donnern::V,laakedh,гымавны
5099,donnern::V,sjærggot,гымавны
5100,donnern::V,čerget,гымавны
5101,donnern::V,čiär'guđ,гымавны
5102,donnern::V,čeärgged,гымавны
5103,donnern::V,ча̄рркэ,гымавны
5104,wehen::V,bïegkedh,пӧлявны
5105,wehen::V,bieggat,пӧлявны
5106,wehen::V,bieggat,пӧлявны
5107,wehen::V,pieg'gâđ,пӧлявны
5108,wehen::V,piõg'gâd,пӧлявны
5109,wehen::V,пӣӈӈкье,пӧлявны
5110,strömen::V,galkedh,киссьыны
5111,strömen::V,gålggåt,киссьыны
5112,strömen::V,golgat,киссьыны
5113,strömen::V,kulgâđ,киссьыны
5114,strömen::V,kolggâd,киссьыны
5115,strömen::V,ко̄ллкэ,киссьыны
5116,fließen::V,galkedh,визывтны
5117,fließen::V,gålggåt,визывтны
5118,fließen::V,golgat,визывтны
5119,fließen::V,kulgâđ,визывтны
5120,fließen::V,kolggâd,визывтны
5121,fließen::V,ко̄ллкэ,визывтны
5122,sich drehen::V,jårredh,бергавны
5123,sich drehen::V,bådnjåsit,бергавны
5124,sich drehen::V,jorrat,бергавны
5125,sich drehen::V,juurrâđ,бергавны
5126,sich drehen::V,joorrâd,бергавны
5127,sich drehen::V,чо̄ннэ,бергавны
5128,schwanken::V,syjjedidh,кӧвьясьны
5129,schwanken::V,vábbulit,кӧвьясьны
5130,schwanken::V,suoibut,кӧвьясьны
5131,schwanken::V,juár'buđ,кӧвьясьны
5132,schwanken::V,lâsmmad,кӧвьясьны
5133,schwanken::V,leâujjad,кӧвьясьны
5134,schwanken::V,лыйввэ,кӧвьясьны
5135,schwanken::V,качьедтэ,кӧвьясьны
5136,schwingen::V,gaavedh,дюттясьны
5137,schwingen::V,svinhtedh,дюттясьны
5138,schwingen::V,gávvat,дюттясьны
5139,schwingen::V,hiäi'luđ,дюттясьны
5140,schwingen::V,heillad,дюттясьны
5141,schwingen::V,мо̄а̄хнэ,дюттясьны
5142,fallen::V,gahtjedh,усьны
5143,fallen::V,gahttjat,усьны
5144,fallen::V,gahččat,усьны
5145,fallen::V,jurrâđ,усьны
5146,fallen::V,kõččâd,усьны
5147,fallen::V,viõr'rled,усьны
5148,fallen::V,ёрнэ,усьны
5149,fallen::V,кэ̄ххче,усьны
5150,brennen::V,bueledh,сотчыны
5151,brennen::V,buollet,сотчыны
5152,brennen::V,buollit,сотчыны
5153,brennen::V,pyelliđ,сотчыны
5154,brennen::V,pue´lled,сотчыны
5155,brennen::V,пӯлле,сотчыны
5156,rauchen::V,soevedidh,тшынасьны
5157,rauchen::V,berkiestidh,тшынасьны
5158,rauchen::V,tsåjttset,тшынасьны
5159,rauchen::V,borgguhit,тшынасьны
5160,rauchen::V,po'rgestiđ,тшынасьны
5161,rauchen::V,soicceđ,тшынасьны
5162,rauchen::V,suõv'veed,тшынасьны
5163,rauchen::V,суввдэ,тшынасьны
5164,regnen::V,abrodh,зэрны
5165,regnen::V,harvvet,зэрны
5166,regnen::V,rássjodit,зэрны
5167,regnen::V,arvit,зэрны
5168,regnen::V,arved,зэрны
5169,regnen::V,â´brred,зэрны
5170,regnen::V,аббрэ,зэрны
5171,gefrieren::V,gelmedh,гегдыны
5172,gefrieren::V,jeangodh,гегдыны
5173,gefrieren::V,jiegŋot,гегдыны
5174,gefrieren::V,galbmot,гегдыны
5175,gefrieren::V,jiäŋŋuđ,гегдыны
5176,gefrieren::V,jiõŋŋâd,гегдыны
5177,gefrieren::V,kâ´lmmed,гегдыны
5178,gefrieren::V,калльме,гегдыны
5179,tauen::V,leamkedh,сывны
5180,tauen::V,suddat,сывны
5181,tauen::V,sagŋadit,сывны
5182,tauen::V,suddat,сывны
5183,tauen::V,suddâđ,сывны
5184,tauen::V,suddâd,сывны
5185,tauen::V,sõõŋŋâd,сывны
5186,tauen::V,суннтэ,сывны
5187,schmelzen::V,sjalkedh,сывны
5188,schmelzen::V,suddat,сывны
5189,schmelzen::V,suddat,сывны
5190,schmelzen::V,suddâđ,сывны
5191,schmelzen::V,sooŋŋâđ,сывны
5192,schmelzen::V,suddâd,сывны
5193,schmelzen::V,sõõŋŋâd,сывны
5194,schmelzen::V,суннтэ,сывны
5195,trocknen::V,gajhkedh,косьмыны
5196,trocknen::V,gåjkkåt,косьмыны
5197,trocknen::V,goikat,косьмыны
5198,trocknen::V,iiŋŋâđ,косьмыны
5199,trocknen::V,iiŋŋâd,косьмыны
5200,trocknen::V,koškkâd,косьмыны
5201,trocknen::V,ко̄шшкэ,косьмыны
5202,sieden::V,doeltedh,пизьны
5203,sieden::V,duolldat,пизьны
5204,sieden::V,duoldat,пизьны
5205,sieden::V,tuol'dâđ,пизьны
5206,sieden::V,tuõlddâd,пизьны
5207,sieden::V,тӯллтэ,пизьны
5208,faulen::V,rååknedh,нёльзьыны
5209,faulen::V,mïetskedh,нёльзьыны
5210,faulen::V,miesskat,нёльзьыны
5211,faulen::V,mieskat,нёльзьыны
5212,faulen::V,guohcagit,нёльзьыны
5213,faulen::V,kálágiđ,нёльзьыны
5214,faulen::V,kuo'câgiđ,нёльзьыны
5215,faulen::V,kuõccjed,нёльзьыны
5216,faulen::V,мӣццкэ,нёльзьыны
5217,verfaulen::V,rååknedh,тӧрмыны
5218,verfaulen::V,rååknedh,сiсьмыны
5219,verfaulen::V,mïetskedh,тӧрмыны
5220,verfaulen::V,mïetskedh,сiсьмыны
5221,verfaulen::V,miesskat,тӧрмыны
5222,verfaulen::V,miesskat,сiсьмыны
5223,verfaulen::V,mieskat,тӧрмыны
5224,verfaulen::V,mieskat,сiсьмыны
5225,verfaulen::V,guohcagit,тӧрмыны
5226,verfaulen::V,guohcagit,сiсьмыны
5227,verfaulen::V,kálágiđ,тӧрмыны
5228,verfaulen::V,kálágiđ,сiсьмыны
5229,verfaulen::V,kuo'câgiđ,тӧрмыны
5230,verfaulen::V,kuo'câgiđ,сiсьмыны
5231,verfaulen::V,kuõccjed,тӧрмыны
5232,verfaulen::V,kuõccjed,сiсьмыны
5233,verfaulen::V,кӯццке,тӧрмыны
5234,verfaulen::V,кӯццке,сiсьмыны
5235,reißen::V,gäjhkanidh,косясьны
5236,reißen::V,ráhkat,косясьны
5237,reißen::V,liejmedit,косясьны
5238,reißen::V,gaikánit,косясьны
5239,reißen::V,kiškuđ,косясьны
5240,reißen::V,rõttsed,косясьны
5241,reißen::V,лӯнтнэ,косясьны
5242,reißen::V,кышшксэллэ,косясьны
5243,versinken::V,våajodh,вӧйны
5244,versinken::V,vuodjot,вӧйны
5245,versinken::V,tjalggat,вӧйны
5246,versinken::V,vuodjut,вӧйны
5247,versinken::V,vuáijuđ,вӧйны
5248,versinken::V,vuäjjad,вӧйны
5249,versinken::V,вуаййе,вӧйны
5250,vergehen::V,vaesedh,мунны
5251,vergehen::V,vásset,мунны
5252,vergehen::V,gollat,мунны
5253,vergehen::V,kullâđ,мунны
5254,vergehen::V,jåå´tted,мунны
5255,vergehen::V,ва̄ссэ,мунны
5256,vergehen::V,ӣллъюввэ,мунны
5257,erscheinen::V,vååjnedh,мыччисьны
5258,erscheinen::V,ihtet,мыччисьны
5259,erscheinen::V,ihtit,мыччисьны
5260,erscheinen::V,albmodit,мыччисьны
5261,erscheinen::V,a'lmostuđ,мыччисьны
5262,erscheinen::V,ee´tted,мыччисьны
5263,erscheinen::V,čuäitõõttâd,мыччисьны
5264,erscheinen::V,i´lmstõõvvâd,мыччисьны
5265,erscheinen::V,ыдтӭ,мыччисьны
5266,verschwinden::V,haajpanidh,ӧшны
5267,verschwinden::V,gáhtot,ӧшны
5268,verschwinden::V,jávkat,ӧшны
5269,verschwinden::V,jä'vkittiđ,ӧшны
5270,verschwinden::V,jaukkâd,ӧшны
5271,verschwinden::V,hää´vjed,ӧшны
5272,verschwinden::V,ка̄дтэ,ӧшны
5273,sinken::V,våajodh,ямны
5274,sinken::V,tsoahkot,ямны
5275,sinken::V,snjoaredit,ямны
5276,sinken::V,čalgat,ямны
5277,sinken::V,luáš'tádâttâđ,ямны
5278,sinken::V,njeeijâđ,ямны
5279,sinken::V,luâšttõõttâd,ямны
5280,sinken::V,njeâjjad,ямны
5281,sinken::V,луэшштэдтэ,ямны
5282,abnehmen::V,nåhkedidh,ямны
5283,abnehmen::V,unnot,ямны
5284,abnehmen::V,binnot,ямны
5285,abnehmen::V,geahppánit,ямны
5286,abnehmen::V,kiäp'pániđ,ямны
5287,abnehmen::V,ǩeäp'pned,ямны
5288,abnehmen::V,уһцнэ,ямны
5289,steigen::V,tjuedtjielidh,лэбтiсьны
5290,steigen::V,allánit,лэбтiсьны
5291,steigen::V,badjánit,лэбтiсьны
5292,steigen::V,allánit,лэбтiсьны
5293,steigen::V,alaniđ,лэбтiсьны
5294,steigen::V,âllned,лэбтiсьны
5295,steigen::V,pâjjned,лэбтiсьны
5296,steigen::V,пэ̄ййнэ,лэбтiсьны
5297,wachsen::V,suvvedh,быдмыны
5298,wachsen::V,sjïdtedh,быдмыны
5299,wachsen::V,sjaddat,быдмыны
5300,wachsen::V,šaddat,быдмыны
5301,wachsen::V,stuorrut,быдмыны
5302,wachsen::V,šoddâđ,быдмыны
5303,wachsen::V,šõddâd,быдмыны
5304,wachsen::V,шэ̄ннтэ,быдмыны
5305,glänzen::V,gïjkedh,свиттявны
5306,glänzen::V,guohkat,свиттявны
5307,glänzen::V,guojttet,свиттявны
5308,glänzen::V,deadjut,свиттявны
5309,glänzen::V,gildit,свиттявны
5310,glänzen::V,kolottiđ,свиттявны
5311,glänzen::V,pe´lǩǩed,свиттявны
5312,glänzen::V,leä´dǧǧed,свиттявны
5313,glänzen::V,пӯлле,свиттявны
5314,glänzen::V,пыӆӆьке,свиттявны
5315,funkeln::V,gaskedh,югйовтлыны
5316,funkeln::V,gaskedh,югйӧв-керны
5317,funkeln::V,tsehtsat,югйовтлыны
5318,funkeln::V,tsehtsat,югйӧв-керны
5319,funkeln::V,jillat,югйовтлыны
5320,funkeln::V,jillat,югйӧв-керны
5321,funkeln::V,šealgut,югйовтлыны
5322,funkeln::V,šealgut,югйӧв-керны
5323,funkeln::V,čuovggáhallat,югйовтлыны
5324,funkeln::V,čuovggáhallat,югйӧв-керны
5325,funkeln::V,šiäl'guđ,югйовтлыны
5326,funkeln::V,šiäl'guđ,югйӧв-керны
5327,funkeln::V,cåkkad,югйовтлыны
5328,funkeln::V,cåkkad,югйӧв-керны
5329,funkeln::V,кэ̄сскэ,югйовтлыны
5330,funkeln::V,кэ̄сскэ,югйӧв-керны
5331,lärmen::V,rajjadidh,чавзыны
5332,lärmen::V,juhtsat,чавзыны
5333,lärmen::V,rigeret,чавзыны
5334,lärmen::V,šlámaidit,чавзыны
5335,lärmen::V,šlamâdiđ,чавзыны
5336,lärmen::V,ruõjjâd,чавзыны
5337,lärmen::V,ёаффэ,чавзыны
5338,läuten::V,ringkedh,диньгыны
5339,läuten::V,skállat,диньгыны
5340,läuten::V,tiibmet,диньгыны
5341,läuten::V,čuoijâđ,диньгыны
5342,läuten::V,čuõjjâd,диньгыны
5343,läuten::V,чӯййе,диньгыны
5344,klingeln::V,klåenkiehtidh,силькӧтны
5345,klingeln::V,skuolkkat,силькӧтны
5346,klingeln::V,skilahit,силькӧтны
5347,klingeln::V,čuoijâđ,силькӧтны
5348,klingeln::V,soi´ttjed,силькӧтны
5349,klingeln::V,зво̄ннэ,силькӧтны
5350,klirren::V,skaanjedh,жольӧтны
5351,klirren::V,skuollat,жольӧтны
5352,klirren::V,skillit,жольӧтны
5353,klirren::V,skilaidit,жольӧтны
5354,klirren::V,cilkkeđ,жольӧтны
5355,klirren::V,škäälâ´tted,жольӧтны
5356,klirren::V,цыӆӆклэ,жольӧтны
5357,brausen::V,brorredh,гуасьны
5358,brausen::V,sjovvedh,гуасьны
5359,brausen::V,skåvvat,гуасьны
5360,brausen::V,márajdit,гуасьны
5361,brausen::V,boršut,гуасьны
5362,brausen::V,šaavvâđ,гуасьны
5363,brausen::V,kõõmeed,гуасьны
5364,brausen::V,шэ̄ӈӈлуввэ,гуасьны
5365,rauschen::V,brorredh,кышӧтны
5366,rauschen::V,sjåvvat,кышӧтны
5367,rauschen::V,sjoahkot,кышӧтны
5368,rauschen::V,boršut,кышӧтны
5369,rauschen::V,šuuvvâđ,кышӧтны
5370,rauschen::V,šaavvâđ,кышӧтны
5371,rauschen::V,šuumeed,кышӧтны
5372,rauschen::V,ёаффэ,кышӧтны
5373,klingen::V,gaajedh,горавны
5374,klingen::V,sjijjedh,горавны
5375,klingen::V,jiednat,горавны
5376,klingen::V,tjuodjat,горавны
5377,klingen::V,čuodjat,горавны
5378,klingen::V,kulluđ,горавны
5379,klingen::V,koll'jed,горавны
5380,klingen::V,ӣннъе,горавны
5381,bellen::V,huhtedh,увтны
5382,bellen::V,huhtedh,вувтны
5383,bellen::V,tsiellat,увтны
5384,bellen::V,tsiellat,вувтны
5385,bellen::V,ciellat,увтны
5386,bellen::V,ciellat,вувтны
5387,bellen::V,umástiđ,увтны
5388,bellen::V,umástiđ,вувтны
5389,bellen::V,uukkâd,увтны
5390,bellen::V,uukkâd,вувтны
5391,bellen::V,угкэ,увтны
5392,bellen::V,угкэ,вувтны
5393,heulen::V,ujkierdidh,уннявны
5394,heulen::V,hålvvot,уннявны
5395,heulen::V,holvut,уннявны
5396,heulen::V,olvođ,уннявны
5397,heulen::V,ålvvad,уннявны
5398,heulen::V,оаллвэ,уннявны
5399,blasen::V,båssodh,пӧлявны
5400,blasen::V,båssot,пӧлявны
5401,blasen::V,bossut,пӧлявны
5402,blasen::V,bieggat,пӧлявны
5403,blasen::V,possoođ,пӧлявны
5404,blasen::V,pååssad,пӧлявны
5405,blasen::V,piõg'gâd,пӧлявны
5406,blasen::V,поассэ,пӧлявны
5407,blasen::V,поасслэ,пӧлявны
5408,pfeifen::V,njorkedidh,пиксыны
5409,pfeifen::V,snjurggot,пиксыны
5410,pfeifen::V,njurgut,пиксыны
5411,pfeifen::V,njurgođ,пиксыны
5412,pfeifen::V,njorggad,пиксыны
5413,pfeifen::V,нюрркэ,пиксыны
5414,schreien::V,geevledh,айзыны
5415,schreien::V,gádjat,айзыны
5416,schreien::V,rihtjot,айзыны
5417,schreien::V,čurvet,айзыны
5418,schreien::V,čuár'vuđ,айзыны
5419,schreien::V,čuârvvad,айзыны
5420,schreien::V,кугкьхе,айзыны
5421,schreien::V,кугхэллэ,айзыны
5422,stöhnen::V,sjuahkedh,ойзыны
5423,stöhnen::V,sjuahkedh,ружтыны
5424,stöhnen::V,tsáhkkat,ойзыны
5425,stöhnen::V,tsáhkkat,ружтыны
5426,stöhnen::V,fuoikit,ойзыны
5427,stöhnen::V,fuoikit,ружтыны
5428,stöhnen::V,cakkâđ,ойзыны
5429,stöhnen::V,cakkâđ,ружтыны
5430,stöhnen::V,luâikkad,ойзыны
5431,stöhnen::V,luâikkad,ружтыны
5432,stöhnen::V,вуаххкэ,ойзыны
5433,stöhnen::V,вуаххкэ,ружтыны
5434,zittern::V,dierkesjidh,легьявны
5435,zittern::V,svarrat,легьявны
5436,zittern::V,skielbbit,легьявны
5437,zittern::V,doargestit,легьявны
5438,zittern::V,náiggistit,легьявны
5439,zittern::V,doarggistit,легьявны
5440,zittern::V,tuá'rgistiđ,легьявны
5441,zittern::V,tuä´rjsted,легьявны
5442,zittern::V,кыррьтэ,легьявны
5443,leben::V,jieledh,овны
5444,leben::V,iellet,овны
5445,leben::V,viessot,овны
5446,leben::V,eallit,овны
5447,leben::V,eelliđ,овны
5448,leben::V,jie´lled,овны
5449,leben::V,е̄лле,овны
5450,geboren werden::V,reakadidh,шогмыны
5451,geboren werden::V,riegádit,шогмыны
5452,geboren werden::V,riegádit,шогмыны
5453,geboren werden::V,šoddâđ,шогмыны
5454,geboren werden::V,šõddâd,шогмыны
5455,geboren werden::V,шэ̄ннтэ,шогмыны
5456,atmen::V,voejngehtidh,лолавны
5457,atmen::V,vuojŋŋat,лолавны
5458,atmen::V,vuoigŋat,лолавны
5459,atmen::V,vuoi'ŋâđ,лолавны
5460,atmen::V,vuõiŋŋâd,лолавны
5461,atmen::V,вӯййнэ,лолавны
5462,trinken::V,jovkedh,юны
5463,trinken::V,juhkat,юны
5464,trinken::V,juhkat,юны
5465,trinken::V,juuḥâđ,юны
5466,trinken::V,juukkâd,юны
5467,trinken::V,югкэ,юны
5468,essen::V,byöpmedidh,сёйны
5469,essen::V,bårråt,сёйны
5470,essen::V,borrat,сёйны
5471,essen::V,purrâđ,сёйны
5472,essen::V,poorrâd,сёйны
5473,essen::V,по̄ррэ,сёйны
5474,schlucken::V,njïeledh,ньылавны
5475,schlucken::V,njiellat,ньылавны
5476,schlucken::V,njieládit,ньылавны
5477,schlucken::V,njiellâđ,ньылавны
5478,schlucken::V,njiõllâd,ньылавны
5479,schlucken::V,нӣллэ,ньылавны
5480,müde werden::V,sæjlodh,мыдзны
5481,müde werden::V,goegkedh,мыдзны
5482,müde werden::V,vájbbat,мыдзны
5483,müde werden::V,váibat,мыдзны
5484,müde werden::V,vaibâđ,мыдзны
5485,müde werden::V,levvjed,мыдзны
5486,müde werden::V,лоаткнэ,мыдзны
5487,einschlafen::V,nahkestidh,ланьтны
5488,einschlafen::V,nahkesalledh,ланьтны
5489,einschlafen::V,oaddát,ланьтны
5490,einschlafen::V,nohkkat,ланьтны
5491,einschlafen::V,nohádiđ,ланьтны
5492,einschlafen::V,no´ǩǩeed,ланьтны
5493,einschlafen::V,нагьруввэ,ланьтны
5494,schlafen::V,åeredh,узьны
5495,schlafen::V,oadet,узьны
5496,schlafen::V,oađđit,узьны
5497,schlafen::V,uáđđiđ,узьны
5498,schlafen::V,vuâ´đđed,узьны
5499,schlafen::V,вуэдтӭ,узьны
5500,aufwachen::V,fahkedh,саймыны
5501,aufwachen::V,fahkedh,пальмыны
5502,aufwachen::V,smaredit,саймыны
5503,aufwachen::V,smaredit,пальмыны
5504,aufwachen::V,mårijdit,саймыны
5505,aufwachen::V,mårijdit,пальмыны
5506,aufwachen::V,gohččát,саймыны
5507,aufwachen::V,gohččát,пальмыны
5508,aufwachen::V,morránit,саймыны
5509,aufwachen::V,morránit,пальмыны
5510,aufwachen::V,koccáđ,саймыны
5511,aufwachen::V,koccáđ,пальмыны
5512,aufwachen::V,moṛániđ,саймыны
5513,aufwachen::V,moṛániđ,пальмыны
5514,aufwachen::V,mårrned,саймыны
5515,aufwachen::V,mårrned,пальмыны
5516,aufwachen::V,руэкхэ,саймыны
5517,aufwachen::V,руэкхэ,пальмыны
5518,aufwachen::V,коадцъе,саймыны
5519,aufwachen::V,коадцъе,пальмыны
5520,aufstehen::V,tjuedtjielidh,сувтны
5521,aufstehen::V,badjánit,сувтны
5522,aufstehen::V,badjánit,сувтны
5523,aufstehen::V,čuožžilit,сувтны
5524,aufstehen::V,čuo'žâstiđ,сувтны
5525,aufstehen::V,pâjjned,сувтны
5526,aufstehen::V,kaggõõttâd,сувтны
5527,aufstehen::V,коадцъе,сувтны
5528,sich erholen::V,lïegkedidh,шоччисьлыны
5529,sich erholen::V,buorránit,шоччисьлыны
5530,sich erholen::V,áhpásmit,шоччисьлыны
5531,sich erholen::V,áhtat,шоччисьлыны
5532,sich erholen::V,vuoi'ŋâdâttâđ,шоччисьлыны
5533,sich erholen::V,vuâŋŋad,шоччисьлыны
5534,sich erholen::V,вуэӈӈэ,шоччисьлыны
5535,krank werden::V,skïemtjijidh,моржитны
5536,krank werden::V,skihppát,моржитны
5537,krank werden::V,buohccát,моржитны
5538,krank werden::V,puác'cáđ,моржитны
