,Concept_ID,lt,se
709,Wald::N,miškas,mecci
710,Wald::N,miškas,vyemi
711,Wald::N,miškas,vue´mm
712,Wald::N,miškas,meä´c'c
713,Wald::N,miškas,ля̄ммт
714,Hügel::N,kalva,deava
715,Hügel::N,kalva,dievvá
716,Hügel::N,kalva,dievvá
717,Hügel::N,kalva,čummâ
718,Hügel::N,kalva,pä´rcc
719,Hügel::N,kalva,teä´rmm
720,Hügel::N,kalva,ка̄ннҌт
721,Anhöhe::N,kauburys,deava
722,Anhöhe::N,kauburys,jalladahke
723,Anhöhe::N,kauburys,dievásj
724,Anhöhe::N,kauburys,aláš
725,Anhöhe::N,kauburys,luohkká
726,Anhöhe::N,kauburys,tiävá
727,Anhöhe::N,kauburys,poorááš
728,Anhöhe::N,kauburys,ču´lpp
729,Anhöhe::N,kauburys,škâu´ŋŋ
730,Anhöhe::N,kauburys,ка̄ннҌт
731,Berg::N,kalnas,bïerje
732,Berg::N,kalnas,várre
733,Berg::N,kalnas,várri
734,Berg::N,kalnas,vääṛi
735,Berg::N,kalnas,vää´rr
736,Berg::N,kalnas,те̄ррьм
737,Gipfel::N,viršūnė,dalvese
738,Gipfel::N,viršūnė,tjåhkkå
739,Gipfel::N,viršūnė,čohkka
740,Gipfel::N,viršūnė,čokke
741,Gipfel::N,viršūnė,čå´ǩǩ
742,Gipfel::N,viršūnė,ла̄ддҍв
743,Höhle::N,ola,beajoe
744,Höhle::N,ola,rájgge
745,Höhle::N,ola,sluoggo
746,Höhle::N,ola,biedju
747,Höhle::N,ola,kuovđâšm
748,Höhle::N,ola,skuõrr
749,Höhle::N,ola,вуэӈӈк
750,Abhang::N,šlaitas,boelte
751,Abhang::N,šlaitas,brijrie
752,Abhang::N,šlaitas,bállte
753,Abhang::N,šlaitas,vielti
754,Abhang::N,šlaitas,luohkká
755,Abhang::N,šlaitas,viel'tti
756,Abhang::N,šlaitas,vie´ltt
757,Abhang::N,šlaitas,луэххк
758,Abhang::N,nuokalnė,boelte
759,Abhang::N,nuokalnė,brijrie
760,Abhang::N,nuokalnė,bállte
761,Abhang::N,nuokalnė,vielti
762,Abhang::N,nuokalnė,luohkká
763,Abhang::N,nuokalnė,viel'tti
764,Abhang::N,nuokalnė,vie´ltt
765,Abhang::N,nuokalnė,луэххк
766,Quelle::N,versmė,aajege
767,Quelle::N,versmė,gaaltije
768,Quelle::N,versmė,ája
769,Quelle::N,versmė,ája
770,Quelle::N,versmė,gáldu
771,Quelle::N,versmė,aajâ
772,Quelle::N,versmė,käldee
773,Quelle::N,versmė,lädd
774,Quelle::N,versmė,käivv
775,Quelle::N,versmė,ка̄ййв
776,Quelle::N,šaltinis,aajege
777,Quelle::N,šaltinis,gaaltije
778,Quelle::N,šaltinis,ája
779,Quelle::N,šaltinis,ája
780,Quelle::N,šaltinis,gáldu
781,Quelle::N,šaltinis,aajâ
782,Quelle::N,šaltinis,käldee
783,Quelle::N,šaltinis,lädd
784,Quelle::N,šaltinis,käivv
785,Quelle::N,šaltinis,ка̄ййв
786,Bach::N,upelis,johketje
787,Bach::N,upelis,jåhkå
788,Bach::N,upelis,jågåsj
789,Bach::N,upelis,jogaš
790,Bach::N,upelis,aajâ
791,Bach::N,upelis,vuäjj
792,Bach::N,upelis,вуэйй
793,Fluss::N,upė,johke
794,Fluss::N,upė,ædno
795,Fluss::N,upė,jåhkå
796,Fluss::N,upė,johka
797,Fluss::N,upė,juuhâ
798,Fluss::N,upė,jokk
799,Fluss::N,upė,jeänn
800,Fluss::N,upė,ё̄гк
801,Ufer::N,krantas,beala
802,Ufer::N,krantas,gádde
803,Ufer::N,krantas,gáddi
804,Ufer::N,krantas,riddo
805,Ufer::N,krantas,redd
806,Ufer::N,krantas,рыннт
807,Küste::N,pajūris,mïere
808,Küste::N,pajūris,gaedtie
809,Küste::N,pajūris,merragádde
810,Küste::N,pajūris,merraguovllo
811,Küste::N,pajūris,gáddi
812,Küste::N,pajūris,riddo
813,Küste::N,pajūris,miârr'redd
814,Küste::N,pajūris,рыннт
815,Festland::N,sausuma,gaedtie
816,Festland::N,sausuma,gádde
817,Festland::N,sausuma,nannán
818,Festland::N,sausuma,kušknjâs
819,Festland::N,sausuma,eennâm
820,Festland::N,sausuma,jânnam
821,Festland::N,sausuma,ма̄ннтэр
822,Meer::N,jūra,mearoe
823,Meer::N,jūra,merra
824,Meer::N,jūra,nuorre
825,Meer::N,jūra,áhpi
826,Meer::N,jūra,mearra
827,Meer::N,jūra,meeṛâ
828,Meer::N,jūra,miârr
829,Meer::N,jūra,ме̄рр
830,Bucht::N,įlanka,loekte
831,Bucht::N,įlanka,oagge
832,Bucht::N,įlanka,luokta
833,Bucht::N,įlanka,luokta
834,Bucht::N,įlanka,čuáj̣á
835,Bucht::N,įlanka,luhtt
836,Bucht::N,įlanka,вӯнн
837,Bucht::N,įlanka,лӯххт
838,Bucht::N,užutekis,loekte
839,Bucht::N,užutekis,oagge
840,Bucht::N,užutekis,luokta
841,Bucht::N,užutekis,luokta
842,Bucht::N,užutekis,čuáj̣á
843,Bucht::N,užutekis,luhtt
844,Bucht::N,užutekis,вӯнн
845,Bucht::N,užutekis,лӯххт
846,Insel::N,sala,sååle
847,Insel::N,sala,suoloj
848,Insel::N,sala,suolu
849,Insel::N,sala,suálui
850,Insel::N,sala,suâl
851,Insel::N,sala,суэл
852,Blume::N,gėlė,rïesege
853,Blume::N,gėlė,giedjek
854,Blume::N,gėlė,rássi
855,Blume::N,gėlė,kukká
856,Blume::N,gėlė,heä´rvvrää´ss
857,Blume::N,gėlė,ывьнэнч
858,Gras::N,žolė,kraesie
859,Gras::N,žolė,rásse
860,Gras::N,žolė,rássi
861,Gras::N,žolė,rääsi
862,Gras::N,žolė,rää´ss
863,Gras::N,žolė,ра̄ссь
864,Wurzel::N,šaknis,roehtse
865,Wurzel::N,šaknis,ruohttsa
866,Wurzel::N,šaknis,ruohtas
867,Wurzel::N,šaknis,veedis
868,Wurzel::N,šaknis,vue´ddes
869,Wurzel::N,šaknis,вуэнҍтэсь
870,Baum::N,medis,moere
871,Baum::N,medis,muorra
872,Baum::N,medis,muorra
873,Baum::N,medis,muoṛâ
874,Baum::N,medis,muõrr
875,Baum::N,medis,мӯрр
876,Stamm::N,kamienas,ståamhpe
877,Stamm::N,kamienas,mátta
878,Stamm::N,kamienas,galda
879,Stamm::N,kamienas,ruŋgo
880,Stamm::N,kamienas,stokk
881,Stamm::N,kamienas,мӯрр
882,Stamm::N,kamienas,кэ̄ллт
883,Rinde::N,žievė,gïrre
884,Rinde::N,žievė,baarhkoe
885,Rinde::N,žievė,bárkko
886,Rinde::N,žievė,ostu
887,Rinde::N,žievė,bárku
888,Rinde::N,žievė,korrâ
889,Rinde::N,žievė,kõrr
890,Rinde::N,žievė,pärkk
891,Rinde::N,žievė,кэ̄рр
892,Rinde::N,žievė,па̄ҏҏк
893,Ast::N,šaka,åeksie
894,Ast::N,šaka,oakse
895,Ast::N,šaka,oaksi
896,Ast::N,šaka,uák'si
897,Ast::N,šaka,å´hss
898,Ast::N,šaka,вуэккьс
899,Zweig::N,šakelė,åeksie
900,Zweig::N,šakelė,oakse
901,Zweig::N,šakelė,rissi
902,Zweig::N,šakelė,syeṛi
903,Zweig::N,šakelė,sue´rr
904,Zweig::N,šakelė,рыссе
905,Blatt::N,lapas,plienie
906,Blatt::N,lapas,lassta
907,Blatt::N,lapas,lasta
908,Blatt::N,lapas,lostâ
909,Blatt::N,lapas,lõstt
910,Blatt::N,lapas,лэ̄сст
911,Birke::N,beržas,såekie
912,Birke::N,beržas,soahke
913,Birke::N,beržas,soahki
914,Birke::N,beržas,suáhi
915,Birke::N,beržas,suâ´ǩǩ
916,Birke::N,beržas,пе̄ссьмӯрр
917,Kiefer[Baum]::N,pušis,bietsie
918,Kiefer[Baum]::N,pušis,hájkka
919,Kiefer[Baum]::N,pušis,biehtse
920,Kiefer[Baum]::N,pušis,beahci
921,Kiefer[Baum]::N,pušis,peeci
922,Kiefer[Baum]::N,pušis,pie´cc
923,Kiefer[Baum]::N,pušis,пе̄дзь
924,Weide[Baum]::N,karklas,saalje
925,Weide[Baum]::N,karklas,sállja
926,Weide[Baum]::N,karklas,sieđga
927,Weide[Baum]::N,karklas,puájui
928,Weide[Baum]::N,karklas,puäi
929,Weide[Baum]::N,karklas,пуай
930,Tanne::N,eglė,goese
931,Tanne::N,eglė,guossa
932,Tanne::N,eglė,guossa
933,Tanne::N,eglė,kuosâ
934,Tanne::N,eglė,kuõss
935,Tanne::N,eglė,кӯсс
936,Tanne::N,kėnis,goese
937,Tanne::N,kėnis,guossa
938,Tanne::N,kėnis,guossa
939,Tanne::N,kėnis,kuosâ
940,Tanne::N,kėnis,kuõss
941,Tanne::N,kėnis,кӯсс
942,Horn::N,ragas,tjåervie
943,Horn::N,ragas,tjoarvve
944,Horn::N,ragas,čoarvi
945,Horn::N,ragas,čuár'vi
946,Horn::N,ragas,čuä´rvv
947,Horn::N,ragas,чуэррьв
948,Feder::N,plunksna,badtse
949,Feder::N,plunksna,dålgge
950,Feder::N,plunksna,bozza
951,Feder::N,plunksna,puzzâ
952,Feder::N,plunksna,tolge
953,Feder::N,plunksna,poʒʒ
954,Feder::N,plunksna,по̄ннц
955,Fell::N,kailis,njaltja
956,Fell::N,kailis,duollje
957,Fell::N,kailis,náhkki
958,Fell::N,kailis,dorkkas
959,Fell::N,kailis,turkkâ
960,Fell::N,kailis,tyel'ji
961,Fell::N,kailis,nähki
962,Fell::N,kailis,torkk
963,Fell::N,kailis,čåu´dd
964,Fell::N,kailis,tue´l'lj
965,Fell::N,kailis,тӯлльй
966,Flügel::N,sparnas,såaja
967,Flügel::N,sparnas,såajoe
968,Flügel::N,sparnas,soadje
969,Flügel::N,sparnas,soadji
970,Flügel::N,sparnas,suáj̣á
971,Flügel::N,sparnas,suäjj
972,Flügel::N,sparnas,суэйй
973,Klaue::N,kanopa,gadtse
974,Klaue::N,kanopa,guober
975,Klaue::N,kanopa,gazza
976,Klaue::N,kanopa,kozzâ
977,Klaue::N,kanopa,kõʒʒ
978,Klaue::N,kanopa,кэ̄ннц
979,Kralle::N,nagas,gadtse
980,Kralle::N,nagas,gadtsa
981,Kralle::N,nagas,gazza
982,Kralle::N,nagas,kozzâ
983,Kralle::N,nagas,kõʒʒ
984,Kralle::N,nagas,ке̄бпель
985,Schwanz::N,uodega,siejpie
986,Schwanz::N,uodega,siejbbe
987,Schwanz::N,uodega,bađuš
988,Schwanz::N,uodega,seaibi
989,Schwanz::N,uodega,seibi
990,Schwanz::N,uodega,sei´bb
991,Schwanz::N,uodega,piä´cciǩ
992,Schwanz::N,uodega,пиджь
993,Schwanz::N,uodega,се̄ййп
994,Schwanz::N,uodega,пе̄цехь
995,Ei::N,kiaušinis,munnie
996,Ei::N,kiaušinis,månne
997,Ei::N,kiaušinis,monni
998,Ei::N,kiaušinis,maṇe
999,Ei::N,kiaušinis,mââ´nn
1000,Ei::N,kiaušinis,маннҍ
1001,Nest::N,gūžta,biesie
1002,Nest::N,gūžta,biesse
1003,Nest::N,gūžta,beassi
1004,Nest::N,gūžta,peesi
1005,Nest::N,gūžta,piervâl
1006,Nest::N,gūžta,piä´ss
1007,Nest::N,gūžta,пе̄ссь
1008,Nest::N,lizdas,biesie
1009,Nest::N,lizdas,biesse
1010,Nest::N,lizdas,beassi
1011,Nest::N,lizdas,peesi
1012,Nest::N,lizdas,piervâl
1013,Nest::N,lizdas,piä´ss
1014,Nest::N,lizdas,пе̄ссь
1015,Bau::N,ola,biesie
1016,Bau::N,ola,biedjo
1017,Bau::N,ola,liesso
1018,Bau::N,ola,biedju
1019,Bau::N,ola,piäju
1020,Bau::N,ola,вуэӈӈк
1021,Tier::N,gyvūnas,juvre
1022,Tier::N,gyvūnas,udos
1023,Tier::N,gyvūnas,divrre
1024,Tier::N,gyvūnas,luohtok
1025,Tier::N,gyvūnas,ealli
1026,Tier::N,gyvūnas,ellee
1027,Tier::N,gyvūnas,jie´lli
1028,Tier::N,gyvūnas,жыва
1029,Herde::N,banda,dåehkie
1030,Herde::N,banda,ællo
1031,Herde::N,banda,fuovva
1032,Herde::N,banda,doahkki
1033,Herde::N,banda,čagge
1034,Herde::N,banda,tukk
1035,Herde::N,banda,vâ´lvv
1036,Herde::N,banda,чуэз
1037,Herde::N,banda,чӣгар
1038,Herde::N,kaimenė,dåehkie
1039,Herde::N,kaimenė,ællo
1040,Herde::N,kaimenė,fuovva
1041,Herde::N,kaimenė,doahkki
1042,Herde::N,kaimenė,čagge
1043,Herde::N,kaimenė,tukk
1044,Herde::N,kaimenė,vâ´lvv
1045,Herde::N,kaimenė,чуэз
1046,Herde::N,kaimenė,чӣгар
1047,Kuh::N,karvė,govse
1048,Kuh::N,karvė,gussa
1049,Kuh::N,karvė,gussa
1050,Kuh::N,karvė,kussâ
1051,Kuh::N,karvė,kuss
1052,Kuh::N,karvė,лӣххьм
1053,Bulle::N,bulius,vuaksa
1054,Bulle::N,bulius,vuoksá
1055,Bulle::N,bulius,heargi
1056,Bulle::N,bulius,vuák'sá
1057,Bulle::N,bulius,ergi
1058,Bulle::N,bulius,vuâhss
1059,Bulle::N,bulius,е̄ррьк
1060,Pferd::N,arklys,hierkie
1061,Pferd::N,arklys,råsse
1062,Pferd::N,arklys,hæssta
1063,Pferd::N,arklys,heavuš
1064,Pferd::N,arklys,hiävuš
1065,Pferd::N,arklys,heävaš
1066,Pferd::N,arklys,ро̄ссь
1067,Schaf::N,avis,sïrve
1068,Schaf::N,avis,sávttsa
1069,Schaf::N,avis,sávza
1070,Schaf::N,avis,savzâ
1071,Schaf::N,avis,sauʒʒ
1072,Schaf::N,avis,ла̄мьпесь
1073,Schwein::N,kiaulė,snurke
1074,Schwein::N,kiaulė,svijnne
1075,Schwein::N,kiaulė,spiidni
1076,Schwein::N,kiaulė,šahe
1077,Schwein::N,kiaulė,šââ´ǩǩ
1078,Schwein::N,kiaulė,ша̄гкь
1079,Hund::N,šuo,bïenje
1080,Hund::N,šuo,bena
1081,Hund::N,šuo,beana
1082,Hund::N,šuo,peenuv
1083,Hund::N,šuo,piânnai
1084,Hund::N,šuo,пе̄ннэ
1085,Katze::N,katė,gaahtoe
1086,Katze::N,katė,gáhtto
1087,Katze::N,katė,bussá
1088,Katze::N,katė,kissá
1089,Katze::N,katė,kaass
1090,Katze::N,katė,ко̄а̄сс
1091,Bär::N,lokys,gumsie
1092,Bär::N,lokys,biernna
1093,Bär::N,lokys,guovža
1094,Bär::N,lokys,bierdna
1095,Bär::N,lokys,kuob'žâ
1096,Bär::N,lokys,kue´bǯǯ
1097,Bär::N,lokys,та̄лл
1098,Eichhörnchen::N,voveraitė,åeruve
1099,Eichhörnchen::N,voveraitė,oarre
1100,Eichhörnchen::N,voveraitė,oarri
1101,Eichhörnchen::N,voveraitė,uár'ree
1102,Eichhörnchen::N,voveraitė,vuä´r'rev
1103,Eichhörnchen::N,voveraitė,вуэррев
1104,Elch::N,briedis,ïelje
1105,Elch::N,briedis,ællja
1106,Elch::N,briedis,sarvva
1107,Elch::N,briedis,ealga
1108,Elch::N,briedis,sorvâ
1109,Elch::N,briedis,sõrvv
1110,Elch::N,briedis,сэ̄ррв
1111,Fuchs::N,lapė,riepie
1112,Fuchs::N,lapė,riebij
1113,Fuchs::N,lapė,rieban
1114,Fuchs::N,lapė,riemnjis
1115,Fuchs::N,lapė,rie´mjj
1116,Fuchs::N,lapė,рӣммьн
1117,Hase::N,kiškas,njåemele
1118,Hase::N,kiškas,njoammel
1119,Hase::N,kiškas,njoammil
1120,Hase::N,kiškas,njuámmil
1121,Hase::N,kiškas,njue´m'mel
1122,Hase::N,kiškas,нюэммель
1123,Maus::N,pelė,snjeara
1124,Maus::N,pelė,snjierrá
1125,Maus::N,pelė,sáhpán
1126,Maus::N,pelė,säplig
1127,Maus::N,pelė,sä´ppli
1128,Maus::N,pelė,са̄хпьлинк
1129,Wolf::N,vilkas,sïejpe
1130,Wolf::N,vilkas,stálppe
1131,Wolf::N,vilkas,stáhkke
1132,Wolf::N,vilkas,ruomas
1133,Wolf::N,vilkas,kumpe
1134,Wolf::N,vilkas,návdi
1135,Wolf::N,vilkas,kumppi
1136,Wolf::N,vilkas,ku´mpp
1137,Wolf::N,vilkas,pââ´ldes
1138,Wolf::N,vilkas,чиррм
1139,Wolf::N,vilkas,пальтӭсь
1140,Vogel::N,paukštis,ledtie
1141,Vogel::N,paukštis,lådde
1142,Vogel::N,paukštis,loddi
1143,Vogel::N,paukštis,lodde
1144,Vogel::N,paukštis,lå´dd
1145,Vogel::N,paukštis,лоаннҍт
1146,Schwarm::N,spiečius,dåehkie
1147,Schwarm::N,spiečius,doahkke
1148,Schwarm::N,spiečius,doahkki
1149,Schwarm::N,spiečius,tuák'ki
1150,Schwarm::N,spiečius,parvv
1151,Schwarm::N,spiečius,туххк
1152,Huhn::N,višta,vöönhtse
1153,Huhn::N,višta,vuonntsá
1154,Huhn::N,višta,vuonccis
1155,Huhn::N,višta,kääṇi
1156,Huhn::N,višta,kää´nn
1157,Huhn::N,višta,ка̄ннҌ
1158,Hahn::N,gaidys,deere
1159,Hahn::N,gaidys,hádna
1160,Hahn::N,gaidys,åresvuonntsá
1161,Hahn::N,gaidys,vuonccis
1162,Hahn::N,gaidys,kääṇi
1163,Hahn::N,gaidys,åå´reskää´nn
1164,Hahn::N,gaidys,пе̄ттэх
1165,Gans::N,žąsis,gaase
1166,Gans::N,žąsis,gássa
1167,Gans::N,žąsis,čuonji
1168,Gans::N,žąsis,čuá'njá
1169,Gans::N,žąsis,čue´nj
1170,Gans::N,žąsis,чуэнь
1171,Adler::N,erelis,aarhtse
1172,Adler::N,erelis,goasskem
1173,Adler::N,erelis,goaskin
1174,Adler::N,erelis,kuás'kim
1175,Adler::N,erelis,kuä´cǩǩem
1176,Adler::N,erelis,куэцькем
1177,Ente::N,antis,tjååtsele
1178,Ente::N,antis,vuojatjis
1179,Ente::N,antis,čáhceloddi
1180,Ente::N,antis,vuonjâč
1181,Ente::N,antis,vuõnjâč
1182,Ente::N,antis,ча̄дзьлоаннҍт
1183,Eule::N,pelėda,snjågloe
1184,Eule::N,pelėda,skunjok
1185,Eule::N,pelėda,skuolfi
1186,Eule::N,pelėda,ijjâlodde
1187,Eule::N,pelėda,iiđsaž
1188,Eule::N,pelėda,кунньлоаннҍт
1189,Eule::N,pelėda,чӯзэм вуэһпэй
1190,Kranich::N,gervė,goerke
1191,Kranich::N,gervė,guorgga
1192,Kranich::N,gervė,guorga
1193,Kranich::N,gervė,kuor'gâ
1194,Kranich::N,gervė,kuõrgg
1195,Kranich::N,gervė,кӯррк
1196,Krähe::N,varna,voerhtje
1197,Krähe::N,varna,gárránis
1198,Krähe::N,varna,vuoratjis
1199,Krähe::N,varna,vuoražas
1200,Krähe::N,varna,vuorččis
1201,Krähe::N,varna,vuorâč
1202,Krähe::N,varna,vuõrâč
1203,Krähe::N,varna,вӯрэч
1204,Kuckuck::N,gegužė,gïeke
1205,Kuckuck::N,gegužė,giehka
1206,Kuckuck::N,gegužė,giehka
1207,Kuckuck::N,gegužė,kiehâ
1208,Kuckuck::N,gegužė,ǩiõkk
1209,Kuckuck::N,gegužė,кӣгк
1210,Schwan::N,gulbė,njoktje
1211,Schwan::N,gulbė,snjuktja
1212,Schwan::N,gulbė,njukča
1213,Schwan::N,gulbė,njuhčâ
1214,Schwan::N,gulbė,njuhčč
1215,Schwan::N,gulbė,нюххч
1216,Fisch::N,žuvis,guelie
1217,Fisch::N,žuvis,guolle
1218,Fisch::N,žuvis,guolli
1219,Fisch::N,žuvis,kyeḷi
1220,Fisch::N,žuvis,kue´ll
1221,Fisch::N,žuvis,кӯлль
1222,Barsch::N,ešerys,sihtege
1223,Barsch::N,ešerys,vuoskun
1224,Barsch::N,ešerys,vuoskku
1225,Barsch::N,ešerys,vuásku
1226,Barsch::N,ešerys,vuâsk
1227,Barsch::N,ešerys,вуэсск
1228,Hecht::N,lydeka,haavke
1229,Hecht::N,lydeka,hávgga
1230,Hecht::N,lydeka,hávga
1231,Hecht::N,lydeka,puško
1232,Hecht::N,lydeka,nu´ǩǩeš
1233,Hecht::N,lydeka,ныгкешь
1234,Schlange[Tier]::N,gyvatė,gïermesje
1235,Schlange[Tier]::N,gyvatė,germaj
1236,Schlange[Tier]::N,gyvatė,gearpmaš
1237,Schlange[Tier]::N,gyvatė,kyev'đi
1238,Schlange[Tier]::N,gyvatė,ku´vdd
1239,Schlange[Tier]::N,gyvatė,кӯввьт
1240,Wurm::N,kirmėlė,mietie
1241,Wurm::N,kirmėlė,maarhke
1242,Wurm::N,kirmėlė,mádo
1243,Wurm::N,kirmėlė,máhtu
1244,Wurm::N,kirmėlė,máátu
1245,Wurm::N,kirmėlė,määtt
1246,Wurm::N,kirmėlė,ма̄дт
1247,Spinne::N,voras,hievnie
1248,Spinne::N,voras,hievnne
1249,Spinne::N,voras,heavdni
1250,Spinne::N,voras,evni
1251,Spinne::N,voras,eeunaž
1252,Spinne::N,voras,о̄а̄з
1253,Ameise::N,skruzdė,garhke
1254,Ameise::N,skruzdė,gårkkå
1255,Ameise::N,skruzdė,gotka
1256,Ameise::N,skruzdė,kutkâ
1257,Ameise::N,skruzdė,kotkk
1258,Ameise::N,skruzdė,ко̄ттк
1259,Laus::N,utėlė,dihkie
1260,Laus::N,utėlė,dihkke
1261,Laus::N,utėlė,dihkki
1262,Laus::N,utėlė,tikke
1263,Laus::N,utėlė,te´ǩǩ
1264,Laus::N,utėlė,тыһкь
1265,Mücke::N,uodas,tjoejhke
1266,Mücke::N,uodas,tjuojkka
1267,Mücke::N,uodas,čuoika
1268,Mücke::N,uodas,čuoš'kâ
1269,Mücke::N,uodas,čuõškk
1270,Mücke::N,uodas,чӯшшк
1271,Fliege::N,musė,tjoere
1272,Fliege::N,musė,boerege
1273,Fliege::N,musė,tjuruk
1274,Fliege::N,musė,čuru
1275,Fliege::N,musė,kiärpáš
1276,Fliege::N,musė,čuâr
1277,Fliege::N,musė,čuâras
1278,Fliege::N,musė,чуэраш
1279,Schmetterling::N,drugys,biejjielåbloe
1280,Schmetterling::N,drugys,biejvvelådde
1281,Schmetterling::N,drugys,beaiveloddi
1282,Schmetterling::N,drugys,piäi'vááloddááš
1283,Schmetterling::N,drugys,ä´llbaž
1284,Schmetterling::N,drugys,pei´vvlå´dd
1285,Schmetterling::N,drugys,а̄лльп
1286,Schmetterling::N,peteliškė,biejjielåbloe
1287,Schmetterling::N,peteliškė,biejvvelådde
1288,Schmetterling::N,peteliškė,beaiveloddi
1289,Schmetterling::N,peteliškė,piäi'vááloddááš
1290,Schmetterling::N,peteliškė,ä´llbaž
1291,Schmetterling::N,peteliškė,pei´vvlå´dd
1292,Schmetterling::N,peteliškė,а̄лльп
1293,Beere::N,uoga,muerjie
1294,Beere::N,uoga,muorjje
1295,Beere::N,uoga,muorji
1296,Beere::N,uoga,myer'ji
1297,Beere::N,uoga,mue´rjj
1298,Beere::N,uoga,мӯррьй
1299,Apfel::N,obuolys,æbpla
1300,Apfel::N,obuolys,ehpal
1301,Apfel::N,obuolys,eppel
1302,Apfel::N,obuolys,eahppel
1303,Apfel::N,obuolys,я̄блэк
1304,Pilz::N,grybas,goebpere
1305,Pilz::N,grybas,guoppar
1306,Pilz::N,grybas,guoppar
1307,Pilz::N,grybas,kuobâr
1308,Pilz::N,grybas,kuõbbâr
1309,Pilz::N,grybas,кӯмпар
1310,Zwiebel::N,svogūnas,lööke
1311,Zwiebel::N,svogūnas,løhkka
1312,Zwiebel::N,svogūnas,lávki
1313,Zwiebel::N,svogūnas,luukk
1314,Zwiebel::N,svogūnas,луквець
1315,Saat::N,sėkla,saajoe
1316,Saat::N,sėkla,sádjo
1317,Saat::N,sėkla,siepman
1318,Saat::N,sėkla,siemâ
1319,Saat::N,sėkla,siõm
1320,Saat::N,sėkla,се̄м
1321,Korn::N,grūdai,gernie
1322,Korn::N,grūdai,gårnnetjalmme
1323,Korn::N,grūdai,gordni
1324,Korn::N,grūdai,jiṿe
1325,Korn::N,grūdai,ле̄ййп
1326,Heu::N,šienas,suejnieh
1327,Heu::N,šienas,ájvve
1328,Heu::N,šienas,suoidni
1329,Heu::N,šienas,syei'ni
1330,Heu::N,šienas,suei´nn
1331,Heu::N,šienas,сӯййн
1332,Schale::N,žievelė,gïrre
1333,Schale::N,žievelė,garra
1334,Schale::N,žievelė,skádne
1335,Schale::N,žievelė,garra
1336,Schale::N,žievelė,korrâ
1337,Schale::N,žievelė,kõrr
1338,Schale::N,žievelė,ю̄дтҍ
1339,Grube::N,duobė,haevtie
1340,Grube::N,duobė,rågge
1341,Grube::N,duobė,gohpi
1342,Grube::N,duobė,roggi
1343,Grube::N,duobė,kyep'pi
1344,Grube::N,duobė,rogge
1345,Grube::N,duobė,rå´ǧǧ
1346,Grube::N,duobė,kåå´pp
1347,Grube::N,duobė,коабпь
1348,Falle::N,pinklės,barta
1349,Falle::N,pinklės,ruevtie
1350,Falle::N,pinklės,gillar
1351,Falle::N,pinklės,ruovdde
1352,Falle::N,pinklės,rihtá
1353,Falle::N,pinklės,báhcahat
1354,Falle::N,pinklės,ká'skástâh
1355,Falle::N,pinklės,ää´ǧǧes
1356,Falle::N,pinklės,кӣлл
1357,Falle::N,pinklės,ше̄шшь
1358,Falle::N,žabangai,barta
1359,Falle::N,žabangai,ruevtie
1360,Falle::N,žabangai,gillar
1361,Falle::N,žabangai,ruovdde
1362,Falle::N,žabangai,rihtá
1363,Falle::N,žabangai,báhcahat
1364,Falle::N,žabangai,ká'skástâh
1365,Falle::N,žabangai,ää´ǧǧes
1366,Falle::N,žabangai,кӣлл
1367,Falle::N,žabangai,ше̄шшь
1368,Schlinge::N,kilpa,latjka
1369,Schlinge::N,kilpa,gieras
1370,Schlinge::N,kilpa,mohkki
1371,Schlinge::N,kilpa,kieḷâ
1372,Schlinge::N,kilpa,ǩiõll
1373,Schlinge::N,kilpa,ää´ǧǧes
1374,Schlinge::N,kilpa,кӣлл
1375,Schlinge::N,kilpa,ше̄шшь
1376,Spur::N,vėžė,gïeje
1377,Spur::N,vėžė,luodda
1378,Spur::N,vėžė,joavnes
1379,Spur::N,vėžė,luodda
1380,Spur::N,vėžė,luod'dâ
1381,Spur::N,vėžė,ǩiõjj
1382,Spur::N,vėžė,кӣйй
1383,Spur::N,pėdos,gïeje
1384,Spur::N,pėdos,luodda
1385,Spur::N,pėdos,joavnes
1386,Spur::N,pėdos,luodda
1387,Spur::N,pėdos,luod'dâ
1388,Spur::N,pėdos,ǩiõjj
1389,Spur::N,pėdos,кӣйй
1390,Spur::N,pėdsakas,gïeje
1391,Spur::N,pėdsakas,luodda
1392,Spur::N,pėdsakas,joavnes
1393,Spur::N,pėdsakas,luodda
1394,Spur::N,pėdsakas,luod'dâ
1395,Spur::N,pėdsakas,ǩiõjj
1396,Spur::N,pėdsakas,кӣйй
1397,Asche::N,pelenai,govne
1398,Asche::N,pelenai,gudna
1399,Asche::N,pelenai,gutna
1400,Asche::N,pelenai,kunnâ
1401,Asche::N,pelenai,kunn
1402,Asche::N,pelenai,кунн
1403,Dreck::N,purvas,haaskoe
1404,Dreck::N,purvas,lænjok
1405,Dreck::N,purvas,baška
1406,Dreck::N,purvas,duova
1407,Dreck::N,purvas,durdi
1408,Dreck::N,purvas,tuol'vâ
1409,Dreck::N,purvas,sähss
1410,Dreck::N,purvas,са̄ккьс
1411,Eisen::N,geležis,ruevtie
1412,Eisen::N,geležis,ruovdde
1413,Eisen::N,geležis,ruovdi
1414,Eisen::N,geležis,ryev'di
1415,Eisen::N,geležis,ru´vdd
1416,Eisen::N,geležis,рӯввьт
1417,Gold::N,auksas,gullie
