,Concept_ID,kv,se
4428,einmal::ADV,ӧтпыр,okte
4429,einmal::ADV,ӧтпыр,ohtii
4430,einmal::ADV,ӧтпыр,kojo
4431,einmal::ADV,ӧтпыр,måttmešt
4432,einmal::ADV,ӧтпыр,э̄фт вэ̄рр
4433,manchmal::ADV,мукӧдпыр,muvhtene
4434,manchmal::ADV,мукӧдпыр,muhttijn
4435,manchmal::ADV,мукӧдпыр,duolla dálla
4436,manchmal::ADV,мукӧдпыр,muhtumin
4437,manchmal::ADV,мукӧдпыр,kuásnii
4438,manchmal::ADV,мукӧдпыр,måttmešt
4439,manchmal::ADV,мукӧдпыр,kuä´ss-ne
4440,manchmal::ADV,мукӧдпыр,мудта вэ̄р
4441,oft::ADV,-лы-,daamtaj
4442,oft::ADV,-лы-,álu
4443,oft::ADV,-лы-,ábaj
4444,oft::ADV,-лы-,dájvvá
4445,oft::ADV,-лы-,dávjá
4446,oft::ADV,-лы-,távjá
4447,oft::ADV,-лы-,täujja
4448,oft::ADV,-лы-,то̄а̄ййв
4449,immer::ADV,быдпыр,iktesth
4450,immer::ADV,быдпыр,eejnegen
4451,immer::ADV,быдпыр,agev
4452,immer::ADV,быдпыр,álo
4453,immer::ADV,быдпыр,ain
4454,immer::ADV,быдпыр,ovttuu
4455,immer::ADV,быдпыр,pâi
4456,immer::ADV,быдпыр,пай
4457,immer::ADV,быдпырся,iktesth
4458,immer::ADV,быдпырся,eejnegen
4459,immer::ADV,быдпырся,agev
4460,immer::ADV,быдпырся,álo
4461,immer::ADV,быдпырся,ain
4462,immer::ADV,быдпырся,ovttuu
4463,immer::ADV,быдпырся,pâi
4464,immer::ADV,быдпырся,пай
4465,niemals::ADV,некӧр,ij gåessie
4466,niemals::ADV,некӧр,ij goassak
4467,niemals::ADV,некӧр,ij ihkenis
4468,niemals::ADV,некӧр,ii goassege
4469,niemals::ADV,некӧр,ij kuás'sin
4470,niemals::ADV,некӧр,ij ni kuä´ss
4471,niemals::ADV,некӧр,эйй никуэссь
4472,hier::ADV,татӧн,daagkoe
4473,hier::ADV,татӧн,dála
4474,hier::ADV,татӧн,dánna
4475,hier::ADV,татӧн,dá
4476,hier::ADV,татӧн,dás
4477,hier::ADV,татӧн,taa
4478,hier::ADV,татӧн,tää
4479,hier::ADV,татӧн,ta´ltte
4480,hier::ADV,татӧн,тала
4481,hier::ADV,татӧн,тэста
4482,hierhin::ADV,татчӧ,diekie
4483,hierhin::ADV,татчӧ,dási
4484,hierhin::ADV,татчӧ,diehki
4485,hierhin::ADV,татчӧ,deike
4486,hierhin::ADV,татчӧ,teehi
4487,hierhin::ADV,татчӧ,tii´ǩ
4488,hierhin::ADV,татчӧ,тӣге
4489,von hier::ADV,тасянь,daebpede
4490,von hier::ADV,тасянь,dássta
4491,von hier::ADV,тасянь,dáppelt
4492,von hier::ADV,тасянь,dáppe
4493,von hier::ADV,тасянь,tástán
4494,von hier::ADV,тасянь,tääiǥ
4495,von hier::ADV,тасянь,tääi´ben
4496,von hier::ADV,тасянь,тэста
4497,dort::ADV,сэтӧн,dagkoe
4498,dort::ADV,сэтӧн,dale
4499,dort::ADV,сэтӧн,dakko
4500,dort::ADV,сэтӧн,tuo
4501,dort::ADV,сэтӧн,tovben
4502,dort::ADV,сэтӧн,to´ben
4503,dort::ADV,сэтӧн,тёллэ
4504,dort::ADV,сэтӧн,тамьпе
4505,dorthin::ADV,сэтчин,dahkoe
4506,dorthin::ADV,сэтчин,dåhku
4507,dorthin::ADV,сэтчин,dohko
4508,dorthin::ADV,сэтчин,diehko
4509,dorthin::ADV,сэтчин,tuohu
4510,dorthin::ADV,сэтчин,tok
4511,dorthin::ADV,сэтчин,tok-aa
4512,dorthin::ADV,сэтчин,то̄гэ
4513,geradeaus::ADV,веськыта,njuolgga
4514,geradeaus::ADV,веськыта,njuolga
4515,geradeaus::ADV,веськыта,njuol'gist
4516,geradeaus::ADV,веськыта,vuoi'gist
4517,geradeaus::ADV,веськыта,vui´jǧǧest
4518,geradeaus::ADV,веськыта,вӯййкесьт
4519,vorwärts::ADV,одзӧ,fraamme
4520,vorwärts::ADV,одзӧ,åvddån
4521,vorwärts::ADV,одзӧ,ovddas
4522,vorwärts::ADV,одзӧ,oovdâs
4523,vorwärts::ADV,одзӧ,ooudâs
4524,vorwärts::ADV,одзӧ,ooudårra
4525,vorwärts::ADV,одзӧ,эвтэс
4526,rückwärts::ADV,бӧр,mænngese
4527,rückwärts::ADV,бӧр,ruoptobadáj
4528,rückwärts::ADV,бӧр,maŋás
4529,rückwärts::ADV,бӧр,majaskulij
4530,rückwärts::ADV,бӧр,mââjas
4531,rückwärts::ADV,бӧр,mâ´ŋŋla
4532,rückwärts::ADV,бӧр,мо̄а̄з
4533,rückwärts::ADV,бӧр,мо̄а̄ст
4534,zurück::ADV,бӧр,bååstede
4535,zurück::ADV,бӧр,ruoptus
4536,zurück::ADV,бӧр,maŋus
4537,zurück::ADV,бӧр,ruoktot
4538,zurück::ADV,бӧр,maassâd
4539,zurück::ADV,бӧр,vä´st
4540,zurück::ADV,бӧр,mååusat
4541,zurück::ADV,бӧр,мо̄а̄з
4542,zurück::ADV,бӧр,мо̄а̄ст
4543,unten::ADV,увтын,vuelnie
4544,unten::ADV,увтын,vuollen
4545,unten::ADV,увтын,vuollin
4546,unten::ADV,увтын,vyellin
4547,unten::ADV,увтын,vue´llen
4548,unten::ADV,увтын,вӯлльн
4549,hinab::ADV,увтас,våålese
4550,hinab::ADV,увтас,vuolus
4551,hinab::ADV,увтас,vulos
4552,hinab::ADV,увтас,vuá'lás
4553,hinab::ADV,увтас,vuâlas
4554,hinab::ADV,увтас,валас
4555,oben::ADV,вевдӧрас,bijjene
4556,oben::ADV,вевдӧрас,baddjen
4557,oben::ADV,вевдӧрас,badjin
4558,oben::ADV,вевдӧрас,paijeen
4559,oben::ADV,вевдӧрас,pâ´jjen
4560,oben::ADV,вевдӧрас,tunââ´lmest
4561,oben::ADV,вевдӧрас,пайенҍ
4562,hinauf::ADV,вывлань,bæjjese
4563,hinauf::ADV,вывлань,bajás
4564,hinauf::ADV,вывлань,bajás
4565,hinauf::ADV,вывлань,pajas
4566,hinauf::ADV,вывлань,pââjas
4567,hinauf::ADV,вывлань,пайяс
4568,hinauf::ADV,вывланьӧ,bæjjese
4569,hinauf::ADV,вывланьӧ,bajás
4570,hinauf::ADV,вывланьӧ,bajás
4571,hinauf::ADV,вывланьӧ,pajas
4572,hinauf::ADV,вывланьӧ,pââjas
4573,hinauf::ADV,вывланьӧ,пайяс
4574,überall::ADV,быдлан,gaajhkene lehkesne
4575,überall::ADV,быдлан,juohkka sajen
4576,überall::ADV,быдлан,juohke sajis
4577,überall::ADV,быдлан,jya'hisaajeest
4578,überall::ADV,быдлан,vee´zz
4579,überall::ADV,быдлан,pukvee´zz
4580,überall::ADV,быдлан,пугквесь
4581,nicht::ADV,ог,ij
4582,nicht::ADV,ог,ij
4583,nicht::ADV,ог,ii
4584,nicht::ADV,ог,ij
4585,nicht::ADV,ог,ij
4586,nicht::ADV,ог,эйй
4587,ein wenig::ADV,-ышт,ånnetje
4588,ein wenig::ADV,-ышт,ahtjetje
4589,ein wenig::ADV,-ышт,binná
4590,ein wenig::ADV,-ышт,veahá
4591,ein wenig::ADV,-ышт,ucánjii
4592,ein wenig::ADV,-ышт,occanj
4593,ein wenig::ADV,-ышт,simmna
4594,ein wenig::ADV,-ышт,сада
4595,ein wenig::ADV,-ышт,садаматта
4596,ein wenig::ADV,невна,ånnetje
4597,ein wenig::ADV,невна,ahtjetje
4598,ein wenig::ADV,невна,binná
4599,ein wenig::ADV,невна,veahá
4600,ein wenig::ADV,невна,ucánjii
4601,ein wenig::ADV,невна,occanj
4602,ein wenig::ADV,невна,simmna
4603,ein wenig::ADV,невна,сада
4604,ein wenig::ADV,невна,садаматта
4605,kaum::ADV,ӧдва,jallan
4606,kaum::ADV,ӧдва,vánet
4607,kaum::ADV,ӧдва,báljo
4608,kaum::ADV,ӧдва,illá
4609,kaum::ADV,ӧдва,illvaa
4610,kaum::ADV,ӧдва,мале
4611,kaum::ADV,ӧдва,элэлэ
4612,sehr::ADV,вывтi,sagk
4613,sehr::ADV,вывтi,riek
4614,sehr::ADV,вывтi,sieldes
4615,sehr::ADV,вывтi,hui
4616,sehr::ADV,вывтi,ollu
4617,sehr::ADV,вывтi,čuuvtij
4618,sehr::ADV,вывтi,sami
4619,sehr::ADV,вывтi,čuu´t
4620,sehr::ADV,вывтi,пэре
4621,sehr::ADV,вывтi,чофта
4622,so::ADV,сiдз,numhtie
4623,so::ADV,сiдз,nav
4624,so::ADV,сiдз,nuov
4625,so::ADV,сiдз,nåv
4626,so::ADV,сiдз,nu
4627,so::ADV,сiдз,näävt
4628,so::ADV,сiдз,de
4629,so::ADV,сiдз,nu´t
4630,so::ADV,сiдз,nääi´t
4631,so::ADV,сiдз,те̄льнэ
4632,noch::ADV,эшӧ,annje
4633,noch::ADV,эшӧ,ájn
4634,noch::ADV,эшӧ,vilá
4635,noch::ADV,эшӧ,ain
4636,noch::ADV,эшӧ,vela
4637,noch::ADV,эшӧ,võl
4638,noch::ADV,эшӧ,veâl
4639,noch::ADV,эшӧ,вя̄л
4640,nur::ADV,только,ajve
4641,nur::ADV,только,barre
4642,nur::ADV,только,dåssjå
4643,nur::ADV,только,dušše
4644,nur::ADV,только,váá
4645,nur::ADV,только,pâi
4646,nur::ADV,только,leša
4647,nur::ADV,только,tåå´lǩ
4648,nur::ADV,только,лэша
4649,nur::ADV,только,лышшэ
4650,schon::ADV,ни,joe
4651,schon::ADV,ни,juo
4652,schon::ADV,ни,juo
4653,schon::ADV,ни,juo
4654,schon::ADV,ни,ju´n
4655,schon::ADV,ни,ё
4656,wieder::ADV,бӧра,vihth
4657,wieder::ADV,бӧра,aajmoen
4658,wieder::ADV,бӧра,vas
4659,wieder::ADV,бӧра,ådåsis
4660,wieder::ADV,бӧра,fas
4661,wieder::ADV,бӧра,vuot
4662,wieder::ADV,бӧра,vest
4663,wieder::ADV,бӧра,däs
4664,wieder::ADV,бӧра,e´pet
4665,wieder::ADV,бӧра,аввта
4666,wieder::ADV,бӧра,о̄дтсэ
4667,vergebens::ADV,весись,dåssjåj
4668,vergebens::ADV,весись,duššás
4669,vergebens::ADV,весись,tušás
4670,vergebens::ADV,весись,jääutai
4671,vergebens::ADV,весись,пусьтэльт
4672,vor::PRP,одзас,åvteste
4673,vor::PRP,одзас,ålggolin
4674,vor::PRP,одзас,ovddas
4675,vor::PRP,одзас,oovdâst
4676,vor::PRP,одзас,ooudâst
4677,vor::PRP,одзас,авьтэмьбе̄лльт
4678,hinter::PRP,бӧрӧ,duekesne
4679,hinter::PRP,бӧрӧ,duogen
4680,hinter::PRP,бӧрӧ,maŋŋelin
4681,hinter::PRP,бӧрӧ,maŋil
4682,hinter::PRP,бӧрӧ,duogás
4683,hinter::PRP,бӧрӧ,tyeḥin
4684,hinter::PRP,бӧрӧ,tue´ǩǩen
4685,hinter::PRP,бӧрӧ,маӈельт
4686,unter::PRP,увтын,nuelesne
4687,unter::PRP,увтын,vuolen
4688,unter::PRP,увтын,vuolde
4689,unter::PRP,увтын,vyel'ni
4690,unter::PRP,увтын,vue´llen
4691,unter::PRP,увтын,вӯлльнҍ
4692,durch::PRP,пыр,vieken
4693,durch::PRP,пыр,tjadá
4694,durch::PRP,пыр,-rájge
4695,durch::PRP,пыр,čađa
4696,durch::PRP,пыр,čoođâ
4697,durch::PRP,пыр,čõõđ
4698,durch::PRP,пыр,pääi´ǩ
4699,durch::PRP,пыр,че̄д
4700,neben::PRP,бокам,baaltese
4701,neben::PRP,бокам,báldan
4702,neben::PRP,бокам,bálddas
4703,neben::PRP,бокам,paaldâst
4704,neben::PRP,бокам,paaldâst
4705,neben::PRP,бокам,поалльтэ
4706,neben::PRP,боксиным,baaltese
4707,neben::PRP,боксиным,báldan
4708,neben::PRP,боксиным,bálddas
4709,neben::PRP,боксиным,paaldâst
4710,neben::PRP,боксиным,paaldâst
4711,neben::PRP,боксиным,поалльтэ
4712,zwischen::PRP,коласас,gaskesne
4713,zwischen::PRP,коласас,gasska
4714,zwischen::PRP,коласас,gaskkas
4715,zwischen::PRP,коласас,kooskâst
4716,zwischen::PRP,коласас,kâskka
4717,zwischen::PRP,коласас,кэскэсьт
4718,zwischen::PRP,коласас,кэ̄скэль
4719,wegen::PRP,понда,dïete
4720,wegen::PRP,понда,gaevhtieh
4721,wegen::PRP,понда,diehti
4722,wegen::PRP,понда,dihte
4723,wegen::PRP,понда,geažil
4724,wegen::PRP,понда,tet
4725,wegen::PRP,понда,diõtt
4726,wegen::PRP,понда,ǩeäč'ča
4727,wegen::PRP,понда,гуэйке
4728,dies::PRN,эта,dihte
4729,dies::PRN,эта,dát
4730,dies::PRN,эта,dát
4731,dies::PRN,эта,táát
4732,dies::PRN,эта,tät
4733,dies::PRN,эта,tiett-aa
4734,dies::PRN,эта,тэдт
4735,das::PRN,сiя,dohte
4736,das::PRN,сiя,dat
4737,das::PRN,сiя,dat
4738,das::PRN,сiя,tot
4739,das::PRN,сiя,tõt
4740,das::PRN,сiя,тудт
4741,alles::PRN,быдӧс,gaajhke
4742,alles::PRN,быдӧс,gájkka
4743,alles::PRN,быдӧс,buot
4744,alles::PRN,быдӧс,puoh
4745,alles::PRN,быдӧс,puk
4746,alles::PRN,быдӧс,пугк
4747,ich::PRN,ме,manne
4748,ich::PRN,ме,mån
4749,ich::PRN,ме,månnå
4750,ich::PRN,ме,mun
4751,ich::PRN,ме,mun
4752,ich::PRN,ме,munnâ
4753,ich::PRN,ме,mon
4754,ich::PRN,ме,мунн
4755,du::PRN,тэ,datne
4756,du::PRN,тэ,dån
4757,du::PRN,тэ,don
4758,du::PRN,тэ,tun
4759,du::PRN,тэ,ton
4760,du::PRN,тэ,то̄нн
4761,er::PRN,сiя,dïhte
4762,er::PRN,сiя,sån
4763,er::PRN,сiя,son
4764,er::PRN,сiя,sun
4765,er::PRN,сiя,son
4766,er::PRN,сiя,со̄нн
4767,wir::PRN,мийӧ,mijjieh
4768,wir::PRN,мийӧ,mij
4769,wir::PRN,мийӧ,mii
4770,wir::PRN,мийӧ,mij
4771,wir::PRN,мийӧ,mij
4772,wir::PRN,мийӧ,мыйй
4773,ihr::PRN,ті,dijjie
4774,ihr::PRN,ті,dij
4775,ihr::PRN,ті,dii
4776,ihr::PRN,ті,tij
4777,ihr::PRN,ті,tij
4778,ihr::PRN,ті,тыйй
4779,sie::PRN,нія,dah
4780,sie::PRN,нія,sij
4781,sie::PRN,нія,sii
4782,sie::PRN,нія,sij
4783,sie::PRN,нія,sij
4784,sie::PRN,нія,сыйй
4785,was::FPRN,мый,mij
4786,was::FPRN,мый,mij
4787,was::FPRN,мый,mii
4788,was::FPRN,мый,mii
4789,was::FPRN,мый,mii
4790,was::FPRN,мый,мӣ
4791,wer::FPRN,кин,gie
4792,wer::FPRN,кин,guhti
4793,wer::FPRN,кин,gii
4794,wer::FPRN,кин,guhte
4795,wer::FPRN,кин,kii
4796,wer::FPRN,кин,ǩii
4797,wer::FPRN,кин,kåå´tt
4798,wer::FPRN,кин,ке̄
4799,wo::FADV,кытӧн,gusnie
4800,wo::FADV,кытӧн,gånnå
4801,wo::FADV,кытӧн,gos
4802,wo::FADV,кытӧн,kost
4803,wo::FADV,кытӧн,ko´st
4804,wo::FADV,кытӧн,касьт
4805,wohin::FADV,кытчӧ,gogka
4806,wohin::FADV,кытчӧ,gåsi
4807,wohin::FADV,кытчӧ,gosa
4808,wohin::FADV,кытчӧ,kuus
4809,wohin::FADV,кытчӧ,koozz
4810,wohin::FADV,кытчӧ,ко̄з
4811,wie::FADV,дзик,guktie
4812,wie::FADV,дзик,gumhtie
4813,wie::FADV,дзик,gåktu
4814,wie::FADV,дзик,mot
4815,wie::FADV,дзик,mahte
4816,wie::FADV,дзик,mä´htt
4817,wie::FADV,дзик,ко̄ххт
4818,warum::FADV,мыля,man
4819,warum::FADV,мыля,manen
4820,warum::FADV,мыля,manne
4821,warum::FADV,мыля,mane
4822,warum::FADV,мыля,mondiet
4823,warum::FADV,мыля,mõõzz
4824,warum::FADV,мыля,mää´nn
4825,warum::FADV,мыля,мэ̄йт
4826,warum::FADV,мыля,мэ̄ннгуэйке
4827,warum::FADV,мыйсянь,man
4828,warum::FADV,мыйсянь,manen
4829,warum::FADV,мыйсянь,manne
4830,warum::FADV,мыйсянь,mane
4831,warum::FADV,мыйсянь,mondiet
4832,warum::FADV,мыйсянь,mõõzz
4833,warum::FADV,мыйсянь,mää´nn
4834,warum::FADV,мыйсянь,мэ̄йт
4835,warum::FADV,мыйсянь,мэ̄ннгуэйке
4836,wieviel::FNUM,мымда,man jeenje
4837,wieviel::FNUM,мымда,makta
4838,wieviel::FNUM,мымда,olugo
4839,wieviel::FNUM,мымда,kalle
4840,wieviel::FNUM,мымда,kâ´ll
4841,wieviel::FNUM,мымда,мэ̄ннве̄рьт
4842,wieviel::FNUM,мымда,мэ̄нлянчверьт
4843,eins::NUM,ӧт,akte
4844,eins::NUM,ӧт,akta
4845,eins::NUM,ӧт,okta
4846,eins::NUM,ӧт,ohtâ
4847,eins::NUM,ӧт,õhtt
4848,eins::NUM,ӧт,э̄ххт
4849,eins::NUM,ӧт,о̄ххтэ
4850,zwei::NUM,кык,göökte
4851,zwei::NUM,кык,guokta
4852,zwei::NUM,кык,guokte
4853,zwei::NUM,кык,kyeh'ti
4854,zwei::NUM,кык,kuõ´htt
4855,zwei::NUM,кык,кӯххт
4856,drei::NUM,куим,golme
4857,drei::NUM,куим,gålmmå
4858,drei::NUM,куим,golbma
4859,drei::NUM,куим,kulmâ
4860,drei::NUM,куим,koumm
4861,drei::NUM,куим,ко̄ллм
4862,vier::NUM,нёль,njieljie
4863,vier::NUM,нёль,niellja
4864,vier::NUM,нёль,njeallje
4865,vier::NUM,нёль,nelji
4866,vier::NUM,нёль,nellj
4867,vier::NUM,нёль,не̄лльй
4868,fünf::NUM,вит,vïjhte
4869,fünf::NUM,вит,vihtta
4870,fünf::NUM,вит,vihtta
4871,fünf::NUM,вит,vittâ
4872,fünf::NUM,вит,vitt
4873,fünf::NUM,вит,выдт
4874,sechs::NUM,квать,govhte
4875,sechs::NUM,квать,guhtta
4876,sechs::NUM,квать,guhtta
4877,sechs::NUM,квать,kuttâ
4878,sechs::NUM,квать,kutt
4879,sechs::NUM,квать,кудт
4880,sieben::NUM,сизим,tjïjhtje
4881,sieben::NUM,сизим,giehtja
4882,sieben::NUM,сизим,čieža
4883,sieben::NUM,сизим,čiččâm
4884,sieben::NUM,сизим,čiččâm
4885,sieben::NUM,сизим,кыджемь
4886,acht::NUM,кыкьямыс,gaektsie
4887,acht::NUM,кыкьямыс,gáktsa
4888,acht::NUM,кыкьямыс,gávcci
4889,acht::NUM,кыкьямыс,käävci
4890,acht::NUM,кыкьямыс,kääu´c
4891,acht::NUM,кыкьямыс,ка̄ххц
4892,neun::NUM,ӧкмыс,uktsie
4893,neun::NUM,ӧкмыс,aktse
4894,neun::NUM,ӧкмыс,ovcci
4895,neun::NUM,ӧкмыс,oovce
4896,neun::NUM,ӧкмыс,å´hcc
4897,neun::NUM,ӧкмыс,аххц
4898,zehn::NUM,дас,luhkie
4899,zehn::NUM,дас,låhke
4900,zehn::NUM,дас,lågev
4901,zehn::NUM,дас,logi
4902,zehn::NUM,дас,loṿe
4903,zehn::NUM,дас,lååi
4904,zehn::NUM,дас,лоагкь
4905,elf::NUM,дасотік,luhkieakte
4906,elf::NUM,дасотік,lågenanakta
4907,elf::NUM,дасотік,oktanuppelohkái
4908,elf::NUM,дасотік,ohtnubáloh
4909,elf::NUM,дасотік,õtmlo
4910,elf::NUM,дасотік,õhttmlo
4911,elf::NUM,дасотік,э̄ххтэмплоагкь
4912,zwölf::NUM,даскык,luhkiegöökte
4913,zwölf::NUM,даскык,lågenanguokta
4914,zwölf::NUM,даскык,guoktenuppelohkái
4915,zwölf::NUM,даскык,kyeh'tnubáloh
4916,zwölf::NUM,даскык,kuâtmlo
4917,zwölf::NUM,даскык,kuâhttmlo
4918,zwölf::NUM,даскык,кӯххтэмплоагкь
4919,zwanzig::NUM,кыкдас,göökteluhkie
4920,zwanzig::NUM,кыкдас,guoktalåhke
4921,zwanzig::NUM,кыкдас,guoktelogi
4922,zwanzig::NUM,кыкдас,kyeh'tilov
4923,zwanzig::NUM,кыкдас,kuâhttlo
4924,zwanzig::NUM,кыкдас,кӯххтлоагкь
4925,dreißig::NUM,куимдас,golmeluhkie
4926,dreißig::NUM,куимдас,gålmmålåhke
4927,dreißig::NUM,куимдас,golbmalogi
4928,dreißig::NUM,куимдас,kulmâlov
4929,dreißig::NUM,куимдас,koummlo
4930,dreißig::NUM,куимдас,ко̄ллмлоагкь
4931,vierzig::NUM,нёльдас,njieljieluhkie
4932,vierzig::NUM,нёльдас,nielljalåhke
4933,vierzig::NUM,нёльдас,njealljelogi
4934,vierzig::NUM,нёльдас,neljilov
4935,vierzig::NUM,нёльдас,nelljlo
4936,vierzig::NUM,нёльдас,не̄лльйлоагкь
4937,fünfzig::NUM,витдас,vïjhteluhkie
4938,fünfzig::NUM,витдас,vihttalåhke
4939,fünfzig::NUM,витдас,vihttalogi
4940,fünfzig::NUM,витдас,vittâlov
4941,fünfzig::NUM,витдас,vittlo
4942,fünfzig::NUM,витдас,выдтлоагкъ
4943,sechzig::NUM,кватьдас,govhteluhkie
4944,sechzig::NUM,кватьдас,guhttalåhke
4945,sechzig::NUM,кватьдас,guhttalogi
4946,sechzig::NUM,кватьдас,kuttâlov
4947,sechzig::NUM,кватьдас,kuttlo
4948,sechzig::NUM,кватьдас,кудтлоагкь
4949,siebzig::NUM,сизимдас,tjïjhtjeluhkie
4950,siebzig::NUM,сизимдас,gietjavlåhke
4951,siebzig::NUM,сизимдас,čiežalogi
4952,siebzig::NUM,сизимдас,čiččâmlov
4953,siebzig::NUM,сизимдас,čičmlo
4954,siebzig::NUM,сизимдас,кыджемьлоагкь
4955,achtzig::NUM,кыкьямысдас,gaektsieluhkie
4956,achtzig::NUM,кыкьямысдас,gáktsalåhke
4957,achtzig::NUM,кыкьямысдас,gávccilogi
4958,achtzig::NUM,кыкьямысдас,kähcilov
4959,achtzig::NUM,кыкьямысдас,kä´hcclo
4960,achtzig::NUM,кыкьямысдас,ка̄ххцлоагкь
4961,neunzig::NUM,ӧкмысдас,uktsieluhkie
4962,neunzig::NUM,ӧкмысдас,aktselåhke
4963,neunzig::NUM,ӧкмысдас,ovccilogi
4964,neunzig::NUM,ӧкмысдас,ohcelov
4965,neunzig::NUM,ӧкмысдас,å´hcclo
4966,neunzig::NUM,ӧкмысдас,аххцлоагкь
4967,hundert::NUM,сто,tjuetie
4968,hundert::NUM,сто,tjuohte
4969,hundert::NUM,сто,čuođi
4970,hundert::NUM,сто,čyeti
4971,hundert::NUM,сто,čue´tt
4972,hundert::NUM,сто,чӯдть
4973,tausend::NUM,тысяча,tåvsene
4974,tausend::NUM,тысяча,stoeretjuetie
4975,tausend::NUM,тысяча,tuvsán
4976,tausend::NUM,тысяча,duhát
4977,tausend::NUM,тысяча,duhát
4978,tausend::NUM,тысяча,tuhháát
4979,tausend::NUM,тысяча,dohat
4980,tausend::NUM,тысяча,то̄а̄фант
4981,und::CNJ,и,jïh
4982,und::CNJ,и,ja
4983,und::CNJ,и,ja
4984,und::CNJ,и,já
4985,und::CNJ,и,di
4986,und::CNJ,и,я
4987,und::CNJ,и,да
