,Concept_ID,tt,se
5544,erscheinen::V,пәйда булу,i´lmstõõvvâd
5545,erscheinen::V,пәйда булу,ыдтӭ
5546,verschwinden::V,югалу,haajpanidh
5547,verschwinden::V,югалу,gáhtot
5548,verschwinden::V,югалу,jávkat
5549,verschwinden::V,югалу,jä'vkittiđ
5550,verschwinden::V,югалу,jaukkâd
5551,verschwinden::V,югалу,hää´vjed
5552,verschwinden::V,югалу,ка̄дтэ
5553,verschwinden::V,юк булу,haajpanidh
5554,verschwinden::V,юк булу,gáhtot
5555,verschwinden::V,юк булу,jávkat
5556,verschwinden::V,юк булу,jä'vkittiđ
5557,verschwinden::V,юк булу,jaukkâd
5558,verschwinden::V,юк булу,hää´vjed
5559,verschwinden::V,юк булу,ка̄дтэ
5560,sinken::V,кимү,våajodh
5561,sinken::V,кимү,tsoahkot
5562,sinken::V,кимү,snjoaredit
5563,sinken::V,кимү,čalgat
5564,sinken::V,кимү,luáš'tádâttâđ
5565,sinken::V,кимү,njeeijâđ
5566,sinken::V,кимү,luâšttõõttâd
5567,sinken::V,кимү,njeâjjad
5568,sinken::V,кимү,луэшштэдтэ
5569,sinken::V,кайту,våajodh
5570,sinken::V,кайту,tsoahkot
5571,sinken::V,кайту,snjoaredit
5572,sinken::V,кайту,čalgat
5573,sinken::V,кайту,luáš'tádâttâđ
5574,sinken::V,кайту,njeeijâđ
5575,sinken::V,кайту,luâšttõõttâd
5576,sinken::V,кайту,njeâjjad
5577,sinken::V,кайту,луэшштэдтэ
5578,abnehmen::V,азаю,nåhkedidh
5579,abnehmen::V,азаю,unnot
5580,abnehmen::V,азаю,binnot
5581,abnehmen::V,азаю,geahppánit
5582,abnehmen::V,азаю,kiäp'pániđ
5583,abnehmen::V,азаю,ǩeäp'pned
5584,abnehmen::V,азаю,уһцнэ
5585,zunehmen::V,арту,lassánit
5586,zunehmen::V,арту,ædnot
5587,zunehmen::V,арту,lassánit
5588,zunehmen::V,арту,stuorrut
5589,zunehmen::V,арту,lasaniđ
5590,zunehmen::V,арту,šõkkned
5591,zunehmen::V,арту,лашшнэ
5592,zunehmen::V,арту,шуррнэ
5593,zunehmen::V,күбәю,lassánit
5594,zunehmen::V,күбәю,ædnot
5595,zunehmen::V,күбәю,lassánit
5596,zunehmen::V,күбәю,stuorrut
5597,zunehmen::V,күбәю,lasaniđ
5598,zunehmen::V,күбәю,šõkkned
5599,zunehmen::V,күбәю,лашшнэ
5600,zunehmen::V,күбәю,шуррнэ
5601,zunehmen::V,ишәю,lassánit
5602,zunehmen::V,ишәю,ædnot
5603,zunehmen::V,ишәю,lassánit
5604,zunehmen::V,ишәю,stuorrut
5605,zunehmen::V,ишәю,lasaniđ
5606,zunehmen::V,ишәю,šõkkned
5607,zunehmen::V,ишәю,лашшнэ
5608,zunehmen::V,ишәю,шуррнэ
5609,steigen::V,үсү,tjuedtjielidh
5610,steigen::V,үсү,allánit
5611,steigen::V,үсү,badjánit
5612,steigen::V,үсү,allánit
5613,steigen::V,үсү,alaniđ
5614,steigen::V,үсү,âllned
5615,steigen::V,үсү,pâjjned
5616,steigen::V,үсү,пэ̄ййнэ
5617,wachsen::V,үсү,suvvedh
5618,wachsen::V,үсү,sjïdtedh
5619,wachsen::V,үсү,sjaddat
5620,wachsen::V,үсү,šaddat
5621,wachsen::V,үсү,stuorrut
5622,wachsen::V,үсү,šoddâđ
5623,wachsen::V,үсү,šõddâd
5624,wachsen::V,үсү,шэ̄ннтэ
5625,glänzen::V,ялкылдау,gïjkedh
5626,glänzen::V,ялкылдау,guohkat
5627,glänzen::V,ялкылдау,guojttet
5628,glänzen::V,ялкылдау,deadjut
5629,glänzen::V,ялкылдау,gildit
5630,glänzen::V,ялкылдау,kolottiđ
5631,glänzen::V,ялкылдау,pe´lǩǩed
5632,glänzen::V,ялкылдау,leä´dǧǧed
5633,glänzen::V,ялкылдау,пӯлле
5634,glänzen::V,ялкылдау,пыӆӆьке
5635,funkeln::V,ялтырау,gaskedh
5636,funkeln::V,ялтырау,tsehtsat
5637,funkeln::V,ялтырау,jillat
5638,funkeln::V,ялтырау,šealgut
5639,funkeln::V,ялтырау,čuovggáhallat
5640,funkeln::V,ялтырау,šiäl'guđ
5641,funkeln::V,ялтырау,cåkkad
5642,funkeln::V,ялтырау,кэ̄сскэ
5643,lärmen::V,шаулау,rajjadidh
5644,lärmen::V,шаулау,juhtsat
5645,lärmen::V,шаулау,rigeret
5646,lärmen::V,шаулау,šlámaidit
5647,lärmen::V,шаулау,šlamâdiđ
5648,lärmen::V,шаулау,ruõjjâd
5649,lärmen::V,шаулау,ёаффэ
5650,läuten::V,шалтырату,ringkedh
5651,läuten::V,шалтырату,skállat
5652,läuten::V,шалтырату,tiibmet
5653,läuten::V,шалтырату,čuoijâđ
5654,läuten::V,шалтырату,čuõjjâd
5655,läuten::V,шалтырату,чӯййе
5656,klingeln::V,шалтырату,klåenkiehtidh
5657,klingeln::V,шалтырату,skuolkkat
5658,klingeln::V,шалтырату,skilahit
5659,klingeln::V,шалтырату,čuoijâđ
5660,klingeln::V,шалтырату,soi´ttjed
5661,klingeln::V,шалтырату,зво̄ннэ
5662,klirren::V,чылтырау,skaanjedh
5663,klirren::V,чылтырау,skuollat
5664,klirren::V,чылтырау,skillit
5665,klirren::V,чылтырау,skilaidit
5666,klirren::V,чылтырау,cilkkeđ
5667,klirren::V,чылтырау,škäälâ´tted
5668,klirren::V,чылтырау,цыӆӆклэ
5669,brausen::V,давыллау,brorredh
5670,brausen::V,давыллау,sjovvedh
5671,brausen::V,давыллау,skåvvat
5672,brausen::V,давыллау,márajdit
5673,brausen::V,давыллау,boršut
5674,brausen::V,давыллау,šaavvâđ
5675,brausen::V,давыллау,kõõmeed
5676,brausen::V,давыллау,шэ̄ӈӈлуввэ
5677,brausen::V,дулау,brorredh
5678,brausen::V,дулау,sjovvedh
5679,brausen::V,дулау,skåvvat
5680,brausen::V,дулау,márajdit
5681,brausen::V,дулау,boršut
5682,brausen::V,дулау,šaavvâđ
5683,brausen::V,дулау,kõõmeed
5684,brausen::V,дулау,шэ̄ӈӈлуввэ
5685,rauschen::V,кыштырдау,brorredh
5686,rauschen::V,кыштырдау,sjåvvat
5687,rauschen::V,кыштырдау,sjoahkot
5688,rauschen::V,кыштырдау,boršut
5689,rauschen::V,кыштырдау,šuuvvâđ
5690,rauschen::V,кыштырдау,šaavvâđ
5691,rauschen::V,кыштырдау,šuumeed
5692,rauschen::V,кыштырдау,ёаффэ
5693,klingen::V,ишетелү,gaajedh
5694,klingen::V,ишетелү,sjijjedh
5695,klingen::V,ишетелү,jiednat
5696,klingen::V,ишетелү,tjuodjat
5697,klingen::V,ишетелү,čuodjat
5698,klingen::V,ишетелү,kulluđ
5699,klingen::V,ишетелү,koll'jed
5700,klingen::V,ишетелү,ӣннъе
5701,bellen::V,өрү,huhtedh
5702,bellen::V,өрү,tsiellat
5703,bellen::V,өрү,ciellat
5704,bellen::V,өрү,umástiđ
5705,bellen::V,өрү,uukkâd
5706,bellen::V,өрү,угкэ
5707,heulen::V,улау,ujkierdidh
5708,heulen::V,улау,hålvvot
5709,heulen::V,улау,holvut
5710,heulen::V,улау,olvođ
5711,heulen::V,улау,ålvvad
5712,heulen::V,улау,оаллвэ
5713,blasen::V,өрү,båssodh
5714,blasen::V,өрү,båssot
5715,blasen::V,өрү,bossut
5716,blasen::V,өрү,bieggat
5717,blasen::V,өрү,possoođ
5718,blasen::V,өрү,pååssad
5719,blasen::V,өрү,piõg'gâd
5720,blasen::V,өрү,поассэ
5721,blasen::V,өрү,поасслэ
5722,pfeifen::V,сызгырту,njorkedidh
5723,pfeifen::V,сызгырту,snjurggot
5724,pfeifen::V,сызгырту,njurgut
5725,pfeifen::V,сызгырту,njurgođ
5726,pfeifen::V,сызгырту,njorggad
5727,pfeifen::V,сызгырту,нюрркэ
5728,schreien::V,кычкыру,geevledh
5729,schreien::V,кычкыру,gádjat
5730,schreien::V,кычкыру,rihtjot
5731,schreien::V,кычкыру,čurvet
5732,schreien::V,кычкыру,čuár'vuđ
5733,schreien::V,кычкыру,čuârvvad
5734,schreien::V,кычкыру,кугкьхе
5735,schreien::V,кычкыру,кугхэллэ
5736,stöhnen::V,ыңгырашу,sjuahkedh
5737,stöhnen::V,ыңгырашу,tsáhkkat
5738,stöhnen::V,ыңгырашу,fuoikit
5739,stöhnen::V,ыңгырашу,cakkâđ
5740,stöhnen::V,ыңгырашу,luâikkad
5741,stöhnen::V,ыңгырашу,вуаххкэ
5742,zittern::V,калтырау,dierkesjidh
5743,zittern::V,калтырау,svarrat
5744,zittern::V,калтырау,skielbbit
5745,zittern::V,калтырау,doargestit
5746,zittern::V,калтырау,náiggistit
5747,zittern::V,калтырау,doarggistit
5748,zittern::V,калтырау,tuá'rgistiđ
5749,zittern::V,калтырау,tuä´rjsted
5750,zittern::V,калтырау,кыррьтэ
5751,zittern::V,калтырану,dierkesjidh
5752,zittern::V,калтырану,svarrat
5753,zittern::V,калтырану,skielbbit
5754,zittern::V,калтырану,doargestit
5755,zittern::V,калтырану,náiggistit
5756,zittern::V,калтырану,doarggistit
5757,zittern::V,калтырану,tuá'rgistiđ
5758,zittern::V,калтырану,tuä´rjsted
5759,zittern::V,калтырану,кыррьтэ
5760,leben::V,яшәү,jieledh
5761,leben::V,яшәү,iellet
5762,leben::V,яшәү,viessot
5763,leben::V,яшәү,eallit
5764,leben::V,яшәү,eelliđ
5765,leben::V,яшәү,jie´lled
5766,leben::V,яшәү,е̄лле
5767,leben::V,гомер итү,jieledh
5768,leben::V,гомер итү,iellet
5769,leben::V,гомер итү,viessot
5770,leben::V,гомер итү,eallit
5771,leben::V,гомер итү,eelliđ
5772,leben::V,гомер итү,jie´lled
5773,leben::V,гомер итү,е̄лле
5774,geboren werden::V,туу,reakadidh
5775,geboren werden::V,туу,riegádit
5776,geboren werden::V,туу,riegádit
5777,geboren werden::V,туу,šoddâđ
5778,geboren werden::V,туу,šõddâd
5779,geboren werden::V,туу,шэ̄ннтэ
5780,atmen::V,сулау,voejngehtidh
5781,atmen::V,сулау,vuojŋŋat
5782,atmen::V,сулау,vuoigŋat
5783,atmen::V,сулау,vuoi'ŋâđ
5784,atmen::V,сулау,vuõiŋŋâd
5785,atmen::V,сулау,вӯййнэ
5786,trinken::V,эчү,jovkedh
5787,trinken::V,эчү,juhkat
5788,trinken::V,эчү,juhkat
5789,trinken::V,эчү,juuḥâđ
5790,trinken::V,эчү,juukkâd
5791,trinken::V,эчү,югкэ
5792,essen::V,ашау,byöpmedidh
5793,essen::V,ашау,bårråt
5794,essen::V,ашау,borrat
5795,essen::V,ашау,purrâđ
5796,essen::V,ашау,poorrâd
5797,essen::V,ашау,по̄ррэ
5798,schlucken::V,йоту,njïeledh
5799,schlucken::V,йоту,njiellat
5800,schlucken::V,йоту,njieládit
5801,schlucken::V,йоту,njiellâđ
5802,schlucken::V,йоту,njiõllâd
5803,schlucken::V,йоту,нӣллэ
5804,müde werden::V,ялыгу,sæjlodh
5805,müde werden::V,ялыгу,goegkedh
5806,müde werden::V,ялыгу,vájbbat
5807,müde werden::V,ялыгу,váibat
5808,müde werden::V,ялыгу,vaibâđ
5809,müde werden::V,ялыгу,levvjed
5810,müde werden::V,ялыгу,лоаткнэ
5811,müde werden::V,йөгенү,sæjlodh
5812,müde werden::V,йөгенү,goegkedh
5813,müde werden::V,йөгенү,vájbbat
5814,müde werden::V,йөгенү,váibat
5815,müde werden::V,йөгенү,vaibâđ
5816,müde werden::V,йөгенү,levvjed
5817,müde werden::V,йөгенү,лоаткнэ
5818,einschlafen::V,йокыга китү,nahkestidh
5819,einschlafen::V,йокыга китү,nahkesalledh
5820,einschlafen::V,йокыга китү,oaddát
5821,einschlafen::V,йокыга китү,nohkkat
5822,einschlafen::V,йокыга китү,nohádiđ
5823,einschlafen::V,йокыга китү,no´ǩǩeed
5824,einschlafen::V,йокыга китү,нагьруввэ
5825,schlafen::V,йоклау,åeredh
5826,schlafen::V,йоклау,oadet
5827,schlafen::V,йоклау,oađđit
5828,schlafen::V,йоклау,uáđđiđ
5829,schlafen::V,йоклау,vuâ´đđed
5830,schlafen::V,йоклау,вуэдтӭ
5831,aufwachen::V,уяну,fahkedh
5832,aufwachen::V,уяну,smaredit
5833,aufwachen::V,уяну,mårijdit
5834,aufwachen::V,уяну,gohččát
5835,aufwachen::V,уяну,morránit
5836,aufwachen::V,уяну,koccáđ
5837,aufwachen::V,уяну,moṛániđ
5838,aufwachen::V,уяну,mårrned
5839,aufwachen::V,уяну,руэкхэ
5840,aufwachen::V,уяну,коадцъе
5841,aufstehen::V,тору,tjuedtjielidh
5842,aufstehen::V,тору,badjánit
5843,aufstehen::V,тору,badjánit
5844,aufstehen::V,тору,čuožžilit
5845,aufstehen::V,тору,čuo'žâstiđ
5846,aufstehen::V,тору,pâjjned
5847,aufstehen::V,тору,kaggõõttâd
5848,aufstehen::V,тору,коадцъе
5849,sich erholen::V,ял алу,lïegkedidh
5850,sich erholen::V,ял алу,buorránit
5851,sich erholen::V,ял алу,áhpásmit
5852,sich erholen::V,ял алу,áhtat
5853,sich erholen::V,ял алу,vuoi'ŋâdâttâđ
5854,sich erholen::V,ял алу,vuâŋŋad
5855,sich erholen::V,ял алу,вуэӈӈэ
5856,sich erholen::V,истирахәт итү,lïegkedidh
5857,sich erholen::V,истирахәт итү,buorránit
5858,sich erholen::V,истирахәт итү,áhpásmit
5859,sich erholen::V,истирахәт итү,áhtat
5860,sich erholen::V,истирахәт итү,vuoi'ŋâdâttâđ
5861,sich erholen::V,истирахәт итү,vuâŋŋad
5862,sich erholen::V,истирахәт итү,вуэӈӈэ
5863,krank werden::V,чирләү,skïemtjijidh
5864,krank werden::V,чирләү,skihppát
5865,krank werden::V,чирләү,buohccát
5866,krank werden::V,чирләү,puác'cáđ
5867,krank werden::V,чирләү,puâc'cjed
5868,krank werden::V,чирләү,кэ̄бптуввэ
5869,krank sein::V,чирләү,elkiedidh
5870,krank sein::V,чирләү,duasmaridh
5871,krank sein::V,чирләү,skihpat
5872,krank sein::V,чирләү,buohcat
5873,krank sein::V,чирләү,puoccâđ
5874,krank sein::V,чирләү,puõccâd
5875,krank sein::V,чирләү,по̄а̄вчсе
5876,krank sein::V,чирләү,кэбпшэ
5877,schmerzen::V,авырту,vaarhkedh
5878,schmerzen::V,авырту,bávtjestit
5879,schmerzen::V,авырту,bávččastit
5880,schmerzen::V,авырту,várkat
5881,schmerzen::V,авырту,po'včâstiđ
5882,schmerzen::V,авырту,kõvšted
5883,schmerzen::V,авырту,čeärgged
5884,schmerzen::V,авырту,чӯдзе
5885,husten::V,ютәлләү,gossedh
5886,husten::V,ютәлләү,gåssåt
5887,husten::V,ютәлләү,gossat
5888,husten::V,ютәлләү,kuor'sâđ
5889,husten::V,ютәлләү,koossâd
5890,husten::V,ютәлләү,ко̄ссэ
5891,husten::V,ютәлләү,лаффьке
5892,genesen::V,савыгу,starnedh
5893,genesen::V,савыгу,væddját
5894,genesen::V,савыгу,buorránit
5895,genesen::V,савыгу,tuoi'buđ
5896,genesen::V,савыгу,tooidâd
5897,genesen::V,савыгу,jäll'jed
5898,genesen::V,савыгу,пуэррнэ
5899,genesen::V,савыгу,тӣрхуввэ
5900,genesen::V,савыгу,тӣрваслуввэ
5901,genesen::V,сәламәтләнү,starnedh
5902,genesen::V,сәламәтләнү,væddját
5903,genesen::V,сәламәтләнү,buorránit
5904,genesen::V,сәламәтләнү,tuoi'buđ
5905,genesen::V,сәламәтләнү,tooidâd
5906,genesen::V,сәламәтләнү,jäll'jed
5907,genesen::V,сәламәтләнү,пуэррнэ
5908,genesen::V,сәламәтләнү,тӣрхуввэ
5909,genesen::V,сәламәтләнү,тӣрваслуввэ
5910,sterben::V,үлү,jaemedh
5911,sterben::V,үлү,jábmet
5912,sterben::V,үлү,jápmit
5913,sterben::V,үлү,jäämmiđ
5914,sterben::V,үлү,jää´mmed
5915,sterben::V,үлү,я̄мме
5916,sterben::V,дөнья кую,jaemedh
5917,sterben::V,дөнья кую,jábmet
5918,sterben::V,дөнья кую,jápmit
5919,sterben::V,дөнья кую,jäämmiđ
5920,sterben::V,дөнья кую,jää´mmed
5921,sterben::V,дөнья кую,я̄мме
5922,sterben::V,вафат булу,jaemedh
5923,sterben::V,вафат булу,jábmet
5924,sterben::V,вафат булу,jápmit
5925,sterben::V,вафат булу,jäämmiđ
5926,sterben::V,вафат булу,jää´mmed
5927,sterben::V,вафат булу,я̄мме
5928,umkommen::V,үлү,hïevenidh
5929,umkommen::V,үлү,soaggot
5930,umkommen::V,үлү,sårmmånit
5931,umkommen::V,үлү,duššat
5932,umkommen::V,үлү,roahppánit
5933,umkommen::V,үлү,surmâšuđ
5934,umkommen::V,үлү,kõckkâd
5935,umkommen::V,үлү,hiâv'vned
5936,umkommen::V,үлү,мо̄а̄ййкье
5937,sich bewegen::V,йөрү,juhtedh
5938,sich bewegen::V,йөрү,labudit
5939,sich bewegen::V,йөрү,johtit
5940,sich bewegen::V,йөрү,lihâdiđ
5941,sich bewegen::V,йөрү,likkâd
5942,sich bewegen::V,йөрү,liikkeed
5943,sich bewegen::V,йөрү,лыгкнэ
5944,sich rühren::V,кыймылдау,svïhtjedh
5945,sich rühren::V,кыймылдау,labádasstet
5946,sich rühren::V,кыймылдау,lihkadit
5947,sich rühren::V,кыймылдау,lihâdiđ
5948,sich rühren::V,кыймылдау,liksted
5949,sich rühren::V,кыймылдау,liikksted
5950,sich rühren::V,кыймылдау,лыгкнэ
5951,sich erheben::V,басу,tsöögkegidh
5952,sich erheben::V,басу,tjuodtjelit
5953,sich erheben::V,басу,čuožžilit
5954,sich erheben::V,басу,čuáž'žuliđ
5955,sich erheben::V,басу,pâjjned
5956,sich erheben::V,басу,kaggõõttâd
5957,sich erheben::V,басу,паййнэ
5958,sich erheben::V,басу,пэ̄ййнэ
5959,sich setzen::V,утыру,tjihkedidh
5960,sich setzen::V,утыру,tjåhkkidit
5961,sich setzen::V,утыру,čohkánit
5962,sich setzen::V,утыру,čohkkedit
5963,sich setzen::V,утыру,ištâđ
5964,sich setzen::V,утыру,čokániđ
5965,sich setzen::V,утыру,ištõõttâd
5966,sich setzen::V,утыру,išttâd åårrad
5967,sich setzen::V,утыру,ышштэ
5968,sich setzen::V,утыру,ся̄ййве
5969,hinfallen::V,егылу,veahkaridh
5970,hinfallen::V,егылу,ravggat
5971,hinfallen::V,егылу,jorralit
5972,hinfallen::V,егылу,ruossat
5973,hinfallen::V,егылу,kuossâđ
5974,hinfallen::V,егылу,koṃániđ
5975,hinfallen::V,егылу,viirrâd
5976,hinfallen::V,егылу,кэчхэ
5977,hinfallen::V,егылу,кэ̄рктэ
5978,laufen::V,җәяүләү,vaedtsedh
5979,laufen::V,җәяүләү,mannat
5980,laufen::V,җәяүләү,vuolgget
5981,laufen::V,җәяүләү,vázzit
5982,laufen::V,җәяүләү,uáḥuđ
5983,laufen::V,җәяүләү,jotteeđ
5984,laufen::V,җәяүләү,vä ́ʒʒed
5985,laufen::V,җәяүләү,ва̄ннҍцe
5986,laufen::V,җәяүләү,во̄а̄ррдэ
5987,schreiten::V,атлау,sillestidh
5988,schreiten::V,атлау,lávkkot
5989,schreiten::V,атлау,lávket
5990,schreiten::V,атлау,duolbmat
5991,schreiten::V,атлау,lavkkiđ
5992,schreiten::V,атлау,lau´ǩǩeed
5993,schreiten::V,атлау,ла̄ффьке
5994,spazierengehen::V,йөрү,vaedtsedh
5995,spazierengehen::V,йөрү,vaadtsehtjidh
5996,spazierengehen::V,йөрү,váttsatjit
5997,spazierengehen::V,йөрү,váccašit
5998,spazierengehen::V,йөрү,vazâččiđ
5999,spazierengehen::V,йөрү,vä´ʒʒed
6000,spazierengehen::V,йөрү,гульедтэ
6001,spazierengehen::V,йөргенү,vaedtsedh
6002,spazierengehen::V,йөргенү,vaadtsehtjidh
6003,spazierengehen::V,йөргенү,váttsatjit
6004,spazierengehen::V,йөргенү,váccašit
6005,spazierengehen::V,йөргенү,vazâččiđ
6006,spazierengehen::V,йөргенү,vä´ʒʒed
6007,spazierengehen::V,йөргенү,гульедтэ
6008,eilen::V,ашыгу,voetsedh
6009,eilen::V,ашыгу,spájttat
6010,eilen::V,ашыгу,doapmat
6011,eilen::V,ашыгу,gáhččat
6012,eilen::V,ашыгу,ki'rdettiiđ
6013,eilen::V,ашыгу,ǩiirted
6014,eilen::V,ашыгу,кыҏҏтэ
6015,sich beeilen::V,ашыгу,gaahtjedh
6016,sich beeilen::V,ашыгу,rabbat
6017,sich beeilen::V,ашыгу,doapmat
6018,sich beeilen::V,ашыгу,ki'rdettiiđ
6019,sich beeilen::V,ашыгу,ǩiirted
6020,sich beeilen::V,ашыгу,кыҏҏтэ
6021,sich beeilen::V,кызулау,gaahtjedh
6022,sich beeilen::V,кызулау,rabbat
6023,sich beeilen::V,кызулау,doapmat
6024,sich beeilen::V,кызулау,ki'rdettiiđ
6025,sich beeilen::V,кызулау,ǩiirted
6026,sich beeilen::V,кызулау,кыҏҏтэ
6027,sausen::V,җилдерү,sjovvedh
6028,sausen::V,җилдерү,sjuvgedit
6029,sausen::V,җилдерү,girdit
6030,sausen::V,җилдерү,hurgit
6031,sausen::V,җилдерү,hurgeđ
6032,sausen::V,җилдерү,ročâliđ
6033,sausen::V,җилдерү,ranjestiđ
6034,sausen::V,җилдерү,njoođeed
6035,sausen::V,җилдерү,кыррьтэ
6036,rennen::V,йөгерү,roehtedh
6037,rennen::V,йөгерү,viehkat
6038,rennen::V,йөгерү,viehkat
6039,rennen::V,йөгерү,kaččâđ
6040,rennen::V,йөгерү,u´rččâd
6041,rennen::V,йөгерү,вижьнэ
